trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,config_id,symbol,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier,target_multiplier,entry_delay_minutes,filter_family,filter_label,filter_params,normalized_net_pnl_is,normalized_profit_factor_is,normalized_pnl_to_maxdd_is,trade_count_score_x,positive_years_is,years_available_is,max_year_contribution_pct,temporal_stability_score,parameter_neighborhood_score,trade_count_score_y,one_year_dependency,penalties,robust_score_is,admissible_is
159,126.90000000000691,8071.400000000007,7944.5,0.31446540880503143,0.7981132075472133,-27.0,1.0159733148719248,-1206.5499999999993,0.09208056798022003,0.21745899480889766,0.1051759147983979,69.0880503144654,76.0,0.9182389937106918,0.07547169811320754,0.41509433962264153,0.006289308176100629,0,0.0,3,34.40447274881516,2.5,none_sm2p00_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,5,none,none,{},0.5970288898360603,0.5744749580779882,0.26874011043131596,1.0,2,4,0.5245078704865725,0.4877460647567137,0.6666666666666666,1.0,False,0.3,0.2776251403528171,False
146,281.50000000000364,7301.000000000004,7019.5,0.3767123287671233,1.9280821917808468,-25.5,1.0401025714082204,-1044.199999999997,0.23244981805712267,0.4595370069089945,0.2695843708101939,79.41095890410959,120.0,0.9178082191780822,0.0684931506849315,0.5136986301369864,0.0136986301369863,0,0.0,3,31.591528436018955,2.5,none_sm2p00_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{},0.6291726009169074,0.5997009610315944,0.30557126380443506,1.0,3,4,0.4074982623983007,0.6712508688008496,0.6666666666666666,1.0,False,0.3,0.32375666232633843,False
137,-5.999999999994543,6677.5000000000055,6683.5,0.3722627737226277,-0.04379562043791637,-23.5,0.9991022667763905,-1155.5,-0.005367466658691722,-0.011168448417987609,-0.005192557334482512,82.43795620437956,120.0,0.9124087591240876,0.06569343065693431,0.5693430656934306,0.021897810218978103,0,0.0,3,29.644105450236964,2.5,none_sm2p00_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{},0.5693969415653959,0.5568370707088435,0.24401511621087707,1.0,2,4,0.5329866649652272,0.4835066675173864,0.0,1.0,False,0.3,0.1628449170923572,False
127,2026.300000000003,7297.300000000003,5271.0,0.4645669291338583,15.955118110236244,-10.0,1.3844242079301845,-985.0,1.970357746158739,3.936174760956809,2.0571573604060944,93.81102362204724,120.0,0.9133858267716536,0.05511811023622047,0.6614173228346457,0.031496062992125984,0,0.0,3,27.480302132701418,2.5,none_sm2p00_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{},0.9919432806961006,0.9596730391943914,0.7060273993497251,1.0,3,4,0.48256379478052114,0.6337181026097394,1.0,1.0,False,0.0,0.8908822533068231,True
181,-1277.75,8401.25,9679.0,0.27624309392265195,-7.05939226519337,-31.0,0.8679873953920859,-1630.0625,-0.7977364569158599,-1.756914342446603,-0.7838656493232622,65.59116022099448,68.0,0.9613259668508287,0.027624309392265192,0.40331491712707185,0.011049723756906077,0,0.0,3,39.16484004739336,2.5,none_sm2p00_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{},0.3049806118948371,0.4197626387707122,0.06957501273772038,1.0,2,4,0.3673042884865545,0.5663478557567228,0.0,1.0,False,0.3,0.05558611100201821,False
159,375.25,8319.75,7944.5,0.31446540880503143,2.360062893081761,-27.0,1.047233935427025,-1174.0,0.2648299549935685,0.6430377289364414,0.319633730834753,70.96855345911949,90.0,0.9559748427672956,0.03773584905660377,0.4528301886792453,0.006289308176100629,0,0.0,3,34.40447274881516,2.5,none_sm2p00_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{},0.6486646637489215,0.6071564667381629,0.3167834343947284,1.0,2,4,0.513458300594904,0.493270849702548,1.0,1.0,False,0.3,0.35510560189945445,False
146,205.3125,7224.8125,7019.5,0.3767123287671233,1.40625,-25.5,1.0292488781252227,-1198.5625,0.1704685654436944,0.3351640914067557,0.17129895186942692,80.87671232876713,120.0,0.9657534246575342,0.02054794520547945,0.5616438356164384,0.0136986301369863,0,0.0,3,31.591528436018955,2.5,none_sm2p00_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{},0.613332051188756,0.5883539351336937,0.2835531424306237,1.0,3,4,0.3583433856051468,0.6958283071974266,1.0,1.0,False,0.3,0.3679110172681353,False
137,-160.125,6523.375,6683.5,0.3722627737226277,-1.1687956204379562,-23.5,0.9760417445948979,-1155.5,-0.1459793507367718,-0.2980579671553154,-0.13857637386412808,84.53284671532846,120.0,0.948905109489051,0.029197080291970802,0.6058394160583942,0.021897810218978103,0,0.0,3,29.644105450236964,2.5,none_sm2p00_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{},0.5373519902695625,0.5327283792625491,0.21413417259479636,1.0,2,4,0.5366753545679179,0.48166232271604104,0.0,1.0,False,0.3,0.14525314771652614,False
127,2006.3125,7277.3125,5271.0,0.4645669291338583,15.79773622047244,-10.0,1.3806322329728704,-912.125,1.9532174227241375,3.897348183927427,2.199602576401261,95.33858267716535,120.0,0.937007874015748,0.031496062992125984,0.6850393700787402,0.031496062992125984,0,0.0,3,27.480302132701418,2.5,none_sm2p00_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{},0.9877875729003144,0.9557087077062116,0.7379382981249599,1.0,3,4,0.5449022866639922,0.602548856668004,1.0,1.0,False,0.0,0.8891617079852655,True
181,-1323.2250000000022,8355.774999999998,9679.0,0.27624309392265195,-7.310635359116034,-31.0,0.8632890794503563,-1773.7750000000015,-0.8313288791886566,-1.8194427554560046,-0.7459937139716148,65.92265193370166,68.0,0.9723756906077348,0.016574585635359115,0.4143646408839779,0.011049723756906077,0,0.0,3,39.16484004739336,2.5,none_sm2p00_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{},0.295525661950454,0.4148507704068955,0.07805916916926849,1.0,2,4,0.38945607479557864,0.5552719626022107,0.0,1.0,False,0.3,0.05185123933471453,False
159,128.97499999999854,8073.4749999999985,7944.5,0.31446540880503143,0.8111635220125695,-27.0,1.0162345018566301,-1174.0,0.09320559574538717,0.22101476639460782,0.10985945485519467,71.55345911949685,93.0,0.9811320754716981,0.012578616352201259,0.4779874213836478,0.006289308176100629,0,0.0,3,34.40447274881516,2.5,none_sm2p00_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,5,none,none,{},0.5974603141600738,0.5747480167873483,0.2697893276452326,1.0,2,4,0.4644476769059639,0.517776161547018,1.0,1.0,False,0.3,0.3324495052763257,False
146,257.47499999999854,7276.9749999999985,7019.5,0.3767123287671233,1.763527397260264,-25.5,1.0366799629603245,-1219.2750000000015,0.21172578126462,0.420317196639045,0.21117057267638412,81.23972602739725,120.0,0.9726027397260274,0.0136986301369863,0.5684931506849316,0.0136986301369863,0,0.0,3,31.591528436018955,2.5,none_sm2p00_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,10,none,none,{},0.6241774349484888,0.5961227848583756,0.292485272911008,1.0,3,4,0.326798418972332,0.711600790513834,1.0,1.0,False,0.3,0.3758818252225236,False
137,-211.20000000000073,6472.299999999999,6683.5,0.3722627737226277,-1.5416058394160637,-23.5,0.9683997905289143,-1155.5,-0.19293855461951398,-0.3931293843135228,-0.1827780181739513,84.87591240875912,120.0,0.9708029197080292,0.0072992700729927005,0.6277372262773723,0.021897810218978103,0,0.0,3,29.644105450236964,2.5,none_sm2p00_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,15,none,none,{},0.5267327144386806,0.5247390756737773,0.20423202047676695,1.0,2,4,0.5391369929429508,0.4804315035285246,0.0,1.0,False,0.3,0.13933052234521942,False
127,1861.75,7132.75,5271.0,0.4645669291338583,14.659448818897637,-10.0,1.3532062227281352,-839.25,1.8134300622413584,3.6165293200470456,2.2183497170092346,96.15748031496064,120.0,0.9606299212598425,0.007874015748031496,0.7086614173228346,0.031496062992125984,0,0.0,3,27.480302132701418,2.5,none_sm2p00_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,30,none,none,{},0.9577308120133476,0.9270361037907683,0.742138074874826,1.0,3,4,0.5201512977696622,0.614924351115169,1.0,1.0,False,0.0,0.8783992876599899,True
28,-234.5,632.75,867.25,0.2857142857142857,-8.375,-18.375,0.7296050735082156,-568.125,-2.034249053336463,-3.553139779477035,-0.41276127612761276,50.642857142857146,36.0,0.8214285714285714,0.14285714285714285,0.17857142857142858,0.03571428571428571,134,0.6291079812206573,0,6.058649289099526,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d5_adverse_w5_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,avoid_immediate_adverse_move,adverse_w5_ticks8,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 8}",0.5218882870894974,0.2750904291102765,0.15271065197530026,0.28,2,4,0.48714855711236804,0.5064257214438159,0.5625,0.28,False,0.5,-0.10326438639270291,False
24,-219.52500000000146,666.0999999999985,885.625,0.3333333333333333,-9.14687500000006,-22.25,0.7521242060691585,-467.75,-1.696335717066446,-3.145202476667483,-0.4693212185996824,50.916666666666664,41.0,0.7916666666666666,0.16666666666666666,0.16666666666666666,0.041666666666666664,115,0.539906103286385,0,5.193127962085308,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w5_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w5_ticks8,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 8}",0.5250018192591976,0.2986331231688564,0.14003996601122715,0.24,3,4,0.6763313609467455,0.5368343195266272,0.3125,0.24,True,0.65,-0.28661677772075117,False
40,99.13750000000073,1298.2625000000007,1199.125,0.3,2.4784375000000183,-18.375,1.0826748670905875,-528.0,0.43473395805884507,1.167748472088406,0.18776041666666804,51.35,36.0,0.85,0.125,0.2,0.025,121,0.568075117370892,1,8.655213270142179,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d5_adverse_w5_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,avoid_immediate_adverse_move,adverse_w5_ticks12,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 12}",0.5912566402960717,0.6442082940697992,0.28724087692677325,0.4,3,4,0.4001288141051426,0.6749355929474287,0.5625,0.4,False,0.35,0.19535728936910812,False
34,202.33749999999782,1376.3374999999978,1174.0,0.35294117647058826,5.951102941176407,-25.125,1.172348807495739,-501.0,0.9417043781030413,2.3187281677320337,0.40386726546905755,55.6764705882353,45.5,0.8235294117647058,0.14705882352941177,0.23529411764705882,0.029411764705882353,104,0.48826291079812206,1,7.356931279620852,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w5_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w5_ticks12,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 12}",0.612713503061553,0.7379581815609099,0.335653620932174,0.34,2,4,0.5534472622595247,0.47327636887023766,0.3125,0.34,False,0.2,0.302984510547932,False
47,228.36249999999927,1625.1124999999993,1396.75,0.3191489361702128,4.858776595744666,-19.875,1.1634956148201177,-654.375,0.8393513138115464,2.3960614562985914,0.3489780324737334,53.638297872340424,36.0,0.851063829787234,0.1276595744680851,0.2127659574468085,0.02127659574468085,114,0.5352112676056338,1,10.16987559241706,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d5_adverse_w5_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,avoid_immediate_adverse_move,adverse_w5_ticks16,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 16}",0.6181244997037206,0.7287025849681125,0.3233572110757454,0.47,3,4,0.3704965127126798,0.6897517436436601,0.5625,0.47,False,0.2,0.3836129851274635,False
41,360.93749999999636,1700.6874999999964,1339.75,0.36585365853658536,8.803353658536496,-22.5,1.2694066057100177,-501.0,1.4035675935905874,3.648143706502048,0.7204341317365197,57.951219512195124,46.0,0.8292682926829268,0.14634146341463414,0.24390243902439024,0.024390243902439025,97,0.45539906103286387,1,8.871593601895734,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w5_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w5_ticks16,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 16}",0.6456888754898998,0.8394275451420469,0.40657164478070423,0.41,2,4,0.724740138704638,0.387629930647681,0.3125,0.41,True,0.35,0.1863129642151422,False
58,-178.13750000000073,1695.6124999999993,1873.75,0.27586206896551724,-3.0713362068965644,-26.25,0.904929953302201,-807.75,-0.5756458411031182,-1.6834139701735216,-0.2205354379449096,49.0,29.5,0.8793103448275862,0.10344827586206896,0.1896551724137931,0.017241379310344827,103,0.4835680751173709,1,12.55005924170616,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d5_adverse_w5_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,avoid_immediate_adverse_move,adverse_w5_ticks24,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 24}",0.5336069152641045,0.4583843457243654,0.1957735180840577,0.58,3,4,0.6900811484313425,0.5299594257843288,0.5625,0.58,True,0.44999999999999996,0.026313539541157227,False
51,-27.562500000003638,1730.6874999999964,1758.25,0.3137254901960784,-0.5404411764706596,-30.75,0.9843239016067091,-660.9000000000015,-0.09375284418212035,-0.250910489159454,-0.04170449387199815,54.1764705882353,37.0,0.8627450980392157,0.11764705882352941,0.21568627450980393,0.0196078431372549,87,0.4084507042253521,1,11.035396919431278,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w5_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w5_ticks24,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 24}",0.5649137671140306,0.5413869849236026,0.2358356297830844,0.51,1,4,0.5197045501175788,0.3651477249412106,0.3125,0.51,False,0.3,0.13752834197187241,False
19,-109.77500000000146,666.0999999999985,775.875,0.42105263157894735,-5.777631578947445,-28.5,0.8585145803125485,-445.25,-0.9575567948926219,-1.9054040066751907,-0.24654688377316442,50.1578947368421,37.0,0.7894736842105263,0.21052631578947367,0.21052631578947367,0.0,120,0.5633802816901409,0,4.111226303317535,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w10_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w10_ticks8,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 8}",0.5478205274812096,0.4098592560943364,0.18994637528376104,0.19,3,4,0.6378091872791519,0.556095406360424,0.3125,0.19,True,0.65,-0.25329174966420254,False
31,-34.775000000001455,1084.0999999999985,1118.875,0.3548387096774194,-1.121774193548434,-27.75,0.9689196737794646,-501.0,-0.1959142807965259,-0.42716664204853494,-0.06941117764471348,55.354838709677416,45.0,0.8387096774193549,0.12903225806451613,0.25806451612903225,0.03225806451612903,107,0.5023474178403756,1,6.707790284360189,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w10_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w10_ticks12,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 12}",0.5634141777468213,0.5252825891630628,0.2296287159524468,0.31,2,4,0.4757174392935982,0.5121412803532008,0.3125,0.31,False,0.5,-0.06494943828483501,False
37,157.9499999999971,1408.449999999997,1250.5,0.3783783783783784,4.26891891891884,-22.5,1.1263094762095138,-501.0,0.7280372320229559,1.7077219072127379,0.3152694610778385,59.08108108108108,46.0,0.8378378378378378,0.13513513513513514,0.2702702702702703,0.02702702702702703,101,0.47417840375586856,1,8.006072274881516,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w10_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w10_ticks16,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 16}",0.6034846610460216,0.6898262258472561,0.3158057408339601,0.37,3,4,0.5706246197525874,0.5896876901237063,0.3125,0.37,False,0.2,0.3085354250746066,False
45,-139.0500000000029,1438.449999999997,1577.5,0.3333333333333333,-3.0900000000000647,-28.5,0.9118541996830409,-613.2750000000015,-0.5683920914149885,-1.3601872975992337,-0.22673352085117213,54.44444444444444,37.0,0.8666666666666667,0.1111111111111111,0.24444444444444444,0.022222222222222223,93,0.43661971830985913,1,9.737114928909952,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w10_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w10_ticks24,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 24}",0.5417338059941987,0.46562331968080795,0.194385009562796,0.45,1,4,0.47319542037246193,0.388402289813769,0.3125,0.45,False,0.5,-0.09214878965880396,False
17,-328.25,415.375,743.625,0.4117647058823529,-19.308823529411764,-28.5,0.558581274163725,-533.0,-3.905700031950818,-6.273162527469879,-0.6158536585365854,51.88235294117647,37.0,0.8235294117647058,0.17647058823529413,0.23529411764705882,0.0,122,0.5727699530516432,0,3.678465639810426,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w15_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w15_ticks8,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 8}",0.5023962242574826,0.09629308983413626,0.10721343810401165,0.17,2,4,0.6839712012125788,0.4080143993937106,0.3125,0.17,True,0.65,-0.36398315034414375,False
26,-192.875,833.375,1026.25,0.38461538461538464,-7.418269230769231,-31.5,0.8120584652862363,-566.25,-1.3795841823221706,-2.7609279096042467,-0.34061810154525385,60.19230769230769,53.5,0.8461538461538461,0.11538461538461539,0.3076923076923077,0.038461538461538464,112,0.5258215962441315,1,5.625888625592417,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w15_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w15_ticks12,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 12}",0.5305427629869119,0.36129157258100364,0.16887232876688768,0.26,2,4,0.39507312224903995,0.55246343887548,0.3125,0.26,False,0.5,-0.11403062959071608,False
32,-0.1500000000014552,1157.7249999999985,1157.875,0.40625,-0.004687500000045475,-25.25,0.9998704523372545,-680.25,-0.0008320002677703245,-0.0018354983952759186,-0.0002205071664850499,63.59375,65.0,0.84375,0.125,0.3125,0.03125,106,0.49765258215962443,1,6.924170616113743,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w15_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w15_ticks16,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 16}",0.5706132462861122,0.5576401725863557,0.24512896611105014,0.32,2,4,0.37946729602157786,0.560266351989211,0.3125,0.32,False,0.5,-0.046134356196161685,False
39,-218.02500000000146,1187.7249999999985,1405.75,0.358974358974359,-5.590384615384653,-30.75,0.8449048550595757,-762.375,-1.0797032795970978,-2.4113163861197418,-0.2859813084112169,58.51282051282051,46.0,0.8717948717948718,0.10256410256410256,0.28205128205128205,0.02564102564102564,99,0.4647887323943662,1,8.438832938388625,2.5,avoid_immediate_adverse_move_sm0p75_tm1p50_d15_adverse_w15_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,avoid_immediate_adverse_move,adverse_w15_ticks24,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 24}",0.5253136922645099,0.39563092838300246,0.1811121864758532,0.39,2,4,0.4629496402877698,0.5185251798561151,0.3125,0.39,False,0.5,-0.09872478630747672,False
51,-472.8874999999971,1404.862500000003,1877.75,0.27450980392156865,-9.27230392156857,-25.5,0.7481626947144204,-780.125,-1.7649426795769851,-3.273193110552189,-0.6061688831917924,53.90196078431372,31.0,0.9215686274509803,0.0784313725490196,0.29411764705882354,0.0,110,0.5164319248826291,1,11.035396919431278,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d5_stop_zone_0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,require_no_stop_zone_touch_before_entry,stop_zone_0p50,"{""stop_zone_fraction"": 0.5}",0.47232386972025087,0.2944915493501585,0.10938304333455211,0.51,2,4,0.5968983386678851,0.45155083066605745,0.4166666666666667,0.51,False,0.3,0.07461935840018585,False
20,97.09999999999854,869.7249999999985,772.625,0.35,4.854999999999928,-21.5625,1.1256754570457836,-313.8125,0.7214707994924704,1.4088230383837583,0.30942043417645426,54.65,41.0,0.85,0.15,0.25,0.0,119,0.5586854460093896,0,4.327606635071089,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d15_stop_zone_0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,require_no_stop_zone_touch_before_entry,stop_zone_0p50,"{""stop_zone_fraction"": 0.5}",0.5908330127971888,0.6891633886283454,0.31449542862670404,0.2,2,4,0.34504059301094303,0.5774797034945285,0.08333333333333333,0.2,False,0.2,0.25183720074315114,False
13,49.0,539.0,490.0,0.3076923076923077,3.769230769230769,-15.75,1.1,-214.375,0.5775144096355318,1.5530309477112614,0.22857142857142856,66.15384615384616,61.0,1.0,0.0,0.38461538461538464,0.0,116,0.5446009389671361,0,2.8129443127962084,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d30_stop_zone_0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,30,require_no_stop_zone_touch_before_entry,stop_zone_0p50,"{""stop_zone_fraction"": 0.5}",0.58083228509351,0.6623209057570699,0.2963834519210216,0.13,1,4,0.6140990580370708,0.3179504709814646,0.5,0.13,True,0.35,0.10782234086016451,False
90,-128.0749999999971,3309.425000000003,3437.5,0.26666666666666666,-1.4230555555555233,-30.5625,0.962741818181819,-677.25,-0.2197868010190704,-0.56048255428787,-0.18911037283129878,51.81111111111111,32.0,0.8888888888888888,0.1,0.23333333333333334,0.011111111111111112,71,0.3333333333333333,1,19.474229857819903,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d5_stop_zone_0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,require_no_stop_zone_touch_before_entry,stop_zone_0p75,"{""stop_zone_fraction"": 0.75}",0.5440156768164012,0.5188239316690477,0.20281343209478603,0.9,1,4,0.4791432248872775,0.3854283875563612,0.4166666666666667,0.9,False,0.3,0.180504978485582,False
42,-391.5500000000029,1550.824999999997,1942.375,0.2857142857142857,-9.322619047619117,-30.0,0.7984168865435342,-539.9375,-1.4023298202280479,-2.834316053522094,-0.7251765250607763,55.785714285714285,45.5,0.8571428571428571,0.14285714285714285,0.21428571428571427,0.0,97,0.45539906103286387,0,9.087973933649288,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d15_stop_zone_0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,require_no_stop_zone_touch_before_entry,stop_zone_0p75,"{""stop_zone_fraction"": 0.75}",0.4892351834333057,0.34702994354416944,0.08272268281188354,0.42,2,4,0.5698164309359013,0.46509178453204936,0.08333333333333333,0.42,False,0.5,-0.17161304533124977,False
27,27.212500000001455,1068.4625000000015,1041.25,0.4074074074074074,1.0078703703704244,-15.75,1.026134453781514,-364.125,0.1649996019692555,0.3667794308724508,0.07473395125300777,75.33333333333333,82.0,0.8888888888888888,0.1111111111111111,0.4074074074074074,0.0,102,0.4788732394366197,1,5.842268957345971,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d30_stop_zone_0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,30,require_no_stop_zone_touch_before_entry,stop_zone_0p75,"{""stop_zone_fraction"": 0.75}",0.5763023296913502,0.5850979509480642,0.26192043305268575,0.27,1,4,0.5259241854636592,0.3620379072681704,0.5,0.27,False,0.5,-0.043311076339421106,False
110,784.1000000000058,4676.850000000006,3892.75,0.3,7.128181818181871,-25.3125,1.2014257273135973,-580.875,1.0353461634921524,2.735004877877897,1.3498601248117166,50.21818181818182,30.0,0.8545454545454545,0.13636363636363635,0.21818181818181817,0.00909090909090909,50,0.2347417840375587,2,23.801836492890992,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d5_stop_zone_1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,require_no_stop_zone_touch_before_entry,stop_zone_1p00,"{""stop_zone_fraction"": 1.0}",0.7336708492301945,0.7683567337957758,0.5475770763159111,1.0,3,4,0.5271766784779209,0.6114116607610396,0.4166666666666667,1.0,False,0.0,0.6734373696282464,True
61,-1251.9375000000036,1744.9374999999964,2996.875,0.2786885245901639,-20.52356557377055,-32.625,0.5822523461939508,-1274.925000000003,-3.321407793401514,-5.797718306503952,-0.9819695276192724,56.65573770491803,46.0,0.8852459016393442,0.11475409836065574,0.22950819672131148,0.0,78,0.36619718309859156,1,13.199200236966824,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d15_stop_zone_1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,require_no_stop_zone_touch_before_entry,stop_zone_1p00,"{""stop_zone_fraction"": 1.0}",0.31034742652791775,0.12104008243423123,0.02519533481649126,0.61,0,4,0.6830051765575874,0.1584974117212063,0.08333333333333333,0.61,True,0.44999999999999996,-0.24715121490051964,False
48,-435.1374999999971,1708.362500000003,2143.5,0.375,-9.065364583333272,-30.625,0.7969967343130407,-910.125,-1.4609394515241878,-2.9678467433317555,-0.4781074028292785,75.9375,88.0,0.875,0.08333333333333333,0.3333333333333333,0.041666666666666664,81,0.38028169014084506,1,10.386255924170616,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm1p50_d30_stop_zone_1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,30,require_no_stop_zone_touch_before_entry,stop_zone_1p00,"{""stop_zone_fraction"": 1.0}",0.4801726736872755,0.34554524117436747,0.13807166519036482,0.48,1,4,0.45107806333622036,0.3994609683318898,0.5,0.48,False,0.5,-0.10721788831496942,False
