trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2025-01-02,short,1,2025-01-02 13:35:00-05:00,2235.3,2246.4314583333335,2207.471354166667,2025-01-02 14:35:00-05:00,2239.1,time_stop,50000.0,,,58.65729166666597,58.65729166666597,58.65729166666597,11176.5,0.22353,-3.799999999999727,-37.99999999999727,-18.999999999998636,2.5,-21.499999999998636,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-02 13:30:00-05:00,12,60.0,-18.999999999998636,13.0,6.314583333333407,7.400000000000091,-8.533105149430867,1.400000000000091,-8.599999999999909,7.000000000000455,-42.999999999999545,0.11933725204667855,-0.7330716911438272
2,2025-01-03,long,1,2025-01-03 14:05:00-05:00,2279.9,2276.4510416666667,2288.5223958333336,2025-01-03 15:05:00-05:00,2279.7000000000003,time_stop,50000.0,,,20.244791666666515,20.244791666666515,20.244791666666515,11399.5,0.22799,-0.1999999999998181,-1.999999999998181,-0.9999999999990905,2.5,-3.4999999999990905,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-03 14:00:00-05:00,12,60.0,-0.9999999999990905,14.0,3.4895833333333237,2.699999999999818,4.453216732702913,5.099999999999909,-0.900000000000091,25.499999999999545,-4.500000000000455,1.259583226138397,-0.22227939284797885
3,2025-01-06,short,1,2025-01-06 14:55:00-05:00,2290.6,2294.4110416666667,2281.072395833333,2025-01-06 15:20:00-05:00,2281.1723958333328,target,50000.0,,,22.055208333333667,22.055208333333667,22.055208333333667,11453.0,0.22906,9.427604166667152,94.27604166667152,47.13802083333576,2.5,44.63802083333576,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-06 14:50:00-05:00,5,25.0,47.13802083333576,14.0,3.1104166666666515,3.299999999999727,-3.0242483845795505,10.0,-0.09999999999990905,50.0,-0.49999999999954525,2.2670382090397805,-0.022670382090377188
4,2025-01-07,short,1,2025-01-07 14:40:00-05:00,2262.7000000000003,2266.7366666666667,2252.6083333333345,2025-01-07 14:45:00-05:00,2266.8366666666666,stop,50000.0,,,23.183333333331575,23.183333333331575,23.183333333331575,11313.500000000002,0.22627000000000003,-4.136666666666315,-41.36666666666315,-20.683333333331575,2.5,-23.183333333331575,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-07 14:35:00-05:00,1,5.0,-20.683333333331575,14.0,4.3666666666666645,5.0,-1.4769940881142247,0.20000000000027285,-4.099999999999909,1.0000000000013642,-20.499999999999545,0.04313443565786226,-0.8842559309849504
5,2025-01-08,long,1,2025-01-08 13:30:00-05:00,2252.7,2246.0647916666667,2269.2880208333327,2025-01-08 13:50:00-05:00,2245.9647916666668,stop,50000.0,,,36.17604166666524,36.17604166666524,36.17604166666524,11263.5,0.22527,-6.735208333333048,-67.35208333333048,-33.67604166666524,2.5,-36.17604166666524,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-08 13:25:00-05:00,4,20.0,-33.67604166666524,13.0,5.352083333333316,4.300000000000182,1.848609006802235,0.0,-7.199999999999818,0.0,-35.99999999999909,0.0,-0.9951337498920352
6,2025-01-13,long,1,2025-01-13 13:30:00-05:00,2194.6,2188.281041666667,2210.3973958333318,2025-01-13 14:30:00-05:00,2197.5,time_stop,50000.0,,,34.594791666663696,34.594791666663696,34.594791666663696,10973.0,0.21946,2.900000000000091,29.00000000000091,14.500000000000455,2.5,12.000000000000455,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-13 13:25:00-05:00,12,60.0,14.500000000000455,13.0,5.189583333333303,4.699999999999818,2.0329956282744206,3.400000000000091,-4.0,17.000000000000455,-20.0,0.491403450663992,-0.5781217066635045
7,2025-01-15,long,1,2025-01-15 15:25:00-05:00,2282.4,2277.9175,2293.6062500000003,2025-01-15 15:40:00-05:00,2277.8175,stop,50000.0,,,25.41249999999991,25.41249999999991,25.41249999999991,11412.0,0.22824,-4.582499999999982,-45.82499999999982,-22.91249999999991,2.5,-25.41249999999991,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-15 15:20:00-05:00,3,15.0,-22.91249999999991,15.0,2.8249999999999793,2.300000000000182,3.1683938094874975,1.5,-6.5,7.5,-32.5,0.29513034923758097,-1.2788981800295176
8,2025-01-16,long,1,2025-01-16 15:00:00-05:00,2279.0,2276.2010416666667,2285.997395833333,2025-01-16 15:55:00-05:00,2285.897395833333,target,50000.0,,,16.99479166666606,16.99479166666606,16.99479166666606,11395.0,0.2279,6.897395833333121,68.97395833333121,34.486979166665606,2.5,31.986979166665606,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-16 14:55:00-05:00,11,55.0,34.486979166665606,15.0,2.9895833333333237,2.5,0.2986469204297464,7.400000000000091,-2.400000000000091,37.000000000000455,-12.000000000000455,2.1771376034325285,-0.7060986821943517
9,2025-01-17,long,1,2025-01-17 10:50:00-05:00,2296.2999999999997,2290.606041666667,2310.5348958333316,2025-01-17 11:05:00-05:00,2290.506041666667,stop,50000.0,,,31.469791666663696,31.469791666663696,31.469791666663696,11481.499999999998,0.22962999999999997,-5.793958333332739,-57.93958333332739,-28.969791666663696,2.5,-31.469791666663696,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-17 10:45:00-05:00,3,15.0,-28.969791666663696,10.0,3.939583333333303,3.699999999999818,4.69915935386507,1.0000000000004547,-6.399999999999636,5.000000000002274,-31.99999999999818,0.15888252623225435,-1.0168481678859076
10,2025-01-17,short,1,2025-01-17 14:20:00-05:00,2287.3,2289.046041666667,2282.934895833333,2025-01-17 14:25:00-05:00,2289.146041666667,stop,50000.0,,,11.730208333333394,11.730208333333394,11.730208333333394,11436.5,0.22873,-1.8460416666666788,-18.460416666666788,-9.230208333333394,2.5,-11.730208333333394,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-17 14:15:00-05:00,1,5.0,-9.230208333333394,14.0,2.4604166666666836,2.700000000000273,-1.2990139078042375,0.0,-3.399999999999636,0.0,-16.99999999999818,0.0,-1.4492496225910816
11,2025-01-21,long,1,2025-01-21 12:10:00-05:00,2323.4,2319.233333333333,2333.8166666666675,2025-01-21 13:10:00-05:00,2326.9,time_stop,50000.0,,,23.833333333334394,23.833333333334394,23.833333333334394,11617.0,0.23234,3.5,35.0,17.5,2.5,15.0,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-21 12:05:00-05:00,12,60.0,17.5,12.0,4.6666666666666385,4.800000000000182,3.4607273157953387,5.299999999999727,-2.400000000000091,26.499999999998636,-12.000000000000455,1.111888111888005,-0.5034965034965002
12,2025-01-23,long,1,2025-01-23 13:05:00-05:00,2321.7,2319.2304166666668,2327.8739583333327,2025-01-23 13:45:00-05:00,2319.130416666667,stop,50000.0,,,15.347916666664787,15.347916666664787,15.347916666664787,11608.5,0.23217,-2.5695833333329574,-25.695833333329574,-12.847916666664787,2.5,-15.347916666664787,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-23 13:00:00-05:00,8,40.0,-12.847916666664787,13.0,3.6958333333333733,3.599999999999909,2.594220411364404,4.300000000000182,-2.5,21.50000000000091,-12.5,1.4008415908784717,-0.8144427853944258
13,2025-01-24,long,1,2025-01-24 12:05:00-05:00,2329.4,2325.675208333333,2338.7119791666673,2025-01-24 12:55:00-05:00,2325.575208333333,stop,50000.0,,,21.623958333334485,21.623958333334485,21.623958333334485,11647.0,0.23294,-3.824791666666897,-38.24791666666897,-19.123958333334485,2.5,-21.623958333334485,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-24 12:00:00-05:00,10,50.0,-19.123958333334485,12.0,3.247916666666716,3.800000000000182,3.1209109356018416,5.400000000000091,-4.0,27.000000000000455,-20.0,1.2486150585287854,-0.9249000433546403
14,2025-01-27,short,1,2025-01-27 13:55:00-05:00,2288.6,2293.7591666666667,2275.7020833333327,2025-01-27 14:30:00-05:00,2293.8591666666666,stop,50000.0,,,28.795833333333576,28.795833333333576,28.795833333333576,11443.0,0.22886,-5.259166666666715,-52.59166666666715,-26.295833333333576,2.5,-28.795833333333576,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-27 13:50:00-05:00,7,35.0,-26.295833333333576,13.0,4.591666666666687,5.300000000000182,-6.274058427357431,4.900000000000091,-6.700000000000273,24.500000000000455,-33.500000000001364,0.8508175372594501,-1.1633627550282535
15,2025-01-28,long,1,2025-01-28 15:15:00-05:00,2303.5,2299.6185416666667,2313.203645833333,2025-01-28 16:00:00-05:00,2299.518541666667,stop,50000.0,,,22.40729166666597,22.40729166666597,22.40729166666597,11517.5,0.23035,-3.981458333333194,-39.81458333333194,-19.90729166666597,2.5,-22.40729166666597,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-28 15:10:00-05:00,9,45.0,-19.90729166666597,15.0,2.8145833333332555,3.199999999999818,3.1967094593824186,3.900000000000091,-5.5,19.500000000000455,-27.5,0.8702524289898665,-1.2272790665241422
16,2025-01-29,short,1,2025-01-29 12:00:00-05:00,2296.4,2299.934583333333,2287.5635416666673,2025-01-29 12:05:00-05:00,2300.034583333333,stop,50000.0,,,20.67291666666506,20.67291666666506,20.67291666666506,11482.0,0.22964,-3.634583333333012,-36.34583333333012,-18.17291666666506,2.5,-20.67291666666506,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-29 11:55:00-05:00,1,5.0,-18.17291666666506,12.0,3.3458333333332937,3.900000000000091,-1.4262657523509006,0.40000000000009095,-3.599999999999909,2.0000000000004547,-17.999999999999545,0.09674493600728538,-0.8707044240653485
17,2025-01-29,short,1,2025-01-29 13:05:00-05:00,2292.8,2298.4416666666666,2278.695833333334,2025-01-29 13:15:00-05:00,2298.5416666666665,stop,50000.0,,,31.208333333331666,31.208333333331666,31.208333333331666,11464.0,0.22928,-5.741666666666333,-57.41666666666333,-28.708333333331666,2.5,-31.208333333331666,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-29 13:00:00-05:00,2,10.0,-28.708333333331666,13.0,3.4166666666666763,2.5,-1.3990429795185264,1.400000000000091,-5.799999999999727,7.000000000000455,-28.999999999998636,0.2242990654205873,-0.9292389853137576
18,2025-01-30,long,1,2025-01-30 09:55:00-05:00,2327.2999999999997,2318.5110416666666,2349.2723958333327,2025-01-30 10:30:00-05:00,2318.4110416666667,stop,50000.0,,,46.94479166666497,46.94479166666497,46.94479166666497,11636.499999999998,0.23272999999999996,-8.888958333332994,-88.88958333332994,-44.44479166666497,2.5,-46.94479166666497,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-30 09:50:00-05:00,7,35.0,-44.44479166666497,9.0,5.88958333333333,5.200000000000273,9.476086635298998,1.7000000000002728,-13.999999999999545,8.500000000001364,-69.99999999999773,0.18106374952851542,-1.4911132314110158
19,2025-01-30,long,1,2025-01-30 14:30:00-05:00,2328.5,2326.008541666667,2334.7286458333324,2025-01-30 15:30:00-05:00,2328.9,time_stop,50000.0,,,15.457291666664332,15.457291666664332,15.457291666664332,11642.5,0.23285,0.40000000000009095,4.0000000000009095,2.0000000000004547,2.5,-0.49999999999954525,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,2025-01-30 14:25:00-05:00,12,60.0,2.0000000000004547,14.0,2.9145833333333067,1.7999999999997272,3.4742007697223016,3.400000000000091,-2.199999999999818,17.000000000000455,-10.99999999999909,1.099804569041236,-0.711638250556016
