q_low_pct,q_high_pct,atr_count,median_oos_composite_score,mean_oos_composite_score,median_oos_sharpe,mean_oos_sharpe,median_oos_profit_factor,mean_oos_profit_factor,best_atr_by_score,best_oos_composite_score
0,70,7,-2.4724734466901914,-2.5447766005523724,-0.023057880852691403,-0.03401720440144492,0.9948962072732949,0.9931910535912106,30,-1.4616830212721097
0,71,7,-2.3382733119868417,-2.4786371149679716,0.0048463113036316926,-0.02368763296426511,1.0010677478258179,0.995821712097916,26,-1.8290717078175103
0,72,7,-2.3253411233095123,-2.520139841869823,0.0075294472543645736,-0.02994828685880283,1.001641387276209,0.9943317759563001,26,-1.645769580606954
0,73,7,-2.2266024208537862,-2.48770413767627,0.04238260107163177,-0.02827343110983027,1.00903342366757,0.9952603878509999,26,-1.2296689335720261
0,74,7,-2.6525421103040774,-2.7988770453249896,-0.03951742287146342,-0.09249003203705933,0.9918459951873496,0.9816048832535513,30,-2.034954860676516
0,75,7,-2.7693633795736985,-2.7112214963878487,-0.05593179172283261,-0.071456037489072,0.9887440991992005,0.986553222742643,20,-1.4520456221043196
0,76,7,-3.191412551978977,-2.810378808217955,-0.1676690915483321,-0.09182746446368377,0.9662424202039048,0.9826079920113016,20,-1.656849293638795
0,77,7,-2.5266631357023517,-2.8105328309488575,-0.01149637439432267,-0.09675184054958805,0.997677409195885,0.9815855707429532,30,-1.9387386340929664
0,78,7,-2.6278545178426675,-2.8559239018923948,-0.03928755424718771,-0.1143522593065341,0.9920201093245022,0.9782565386400087,20,-1.8040189830425342
0,79,7,-2.7015027616046545,-2.8839262735234996,-0.042648749202760905,-0.10853522602034356,0.9918234727032528,0.9794203143147825,30,-2.377037836354737
0,80,7,-3.1556753216740208,-3.12069488959402,-0.15999661199193496,-0.16779569286140855,0.9698909463344235,0.9682317896386997,26,-2.5290767350221657
0,81,7,-3.011864239642232,-3.0869955569470755,-0.13773647205463832,-0.15795173452808037,0.9731970737976373,0.9703674695097769,14,-2.527431050000204
0,82,7,-3.056741001678394,-3.1737230040873743,-0.1347195087166496,-0.18562212744439024,0.9745042492917847,0.9654876007743631,14,-2.672942136539707
0,83,7,-3.2023902513499456,-3.2778187332365056,-0.17508988883750184,-0.2068102996108467,0.9673010440235681,0.9616640909404877,14,-3.070994842411822
0,84,7,-3.7868207392931086,-3.6268396071994338,-0.36014902005246424,-0.31549072650212695,0.9349770126293383,0.9430038857446511,26,-3.3139199080412642
0,85,7,-3.650418780828296,-3.6544268174885772,-0.32127173822734606,-0.32236536039398134,0.9418854691618054,0.9421814367423197,14,-3.472156935491892
0,86,7,-3.7376269733780583,-3.666202091257189,-0.3363356304349319,-0.33093717090785957,0.939757340924096,0.941156867094254,10,-3.299200456455617
