config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,stability_gap,ensemble_robustness_score
ensemble_rule,ensemble__unanimity_100,unanimity_100,1.0,,,,,,,216,782,538,244,0.44762449914138525,61687.0,1.0495531607897493,1.2491920758802333,78.88363171355499,-7263.5,7263.5,8.492737660907276,782,0.44762449914138525,818.0820105820105,-612.7425742574258,0.4833759590792839,-750.0,-3416.0,10,10,1.7817550335561192,40882.0,0.9991831131404738,1.2369311727751118,75.98884758364312,-7037.5,7037.5,5.809165186500888,538,0.4402618657937807,824.0540540540541,-618.4516129032259,0.48141263940520446,-750.0,-2815.5,10,10,1.696310190565609,20805.0,1.1651055573367508,1.2774,85.26639344262296,-7263.5,7263.5,2.864321608040201,244,0.46476190476190476,805.0840336134454,-600.0,0.48770491803278687,-750.0,-3416.0,7,7,1.4018843819204476,0.10695536796838745,1.364450003131512
ensemble_rule,ensemble__majority_50,majority_50,0.5,,,,,,,216,889,618,271,0.5088723526044648,63185.5,1.0221796956983589,1.2260015022533801,71.0748031496063,-6986.5,6986.5,9.043941887926715,889,0.5088723526044648,797.1290697674418,-609.1067538126362,0.48368953880764903,-750.0,-3416.0,9,9,1.745537625033495,44580.0,1.024197898662334,1.2257620990102018,72.13592233009709,-6986.5,6986.5,6.38087740642668,618,0.5057283142389526,814.9646464646464,-615.1542056074767,0.48058252427184467,-750.0,-2842.0,9,9,1.7233597903690863,18605.5,1.017558403226935,1.2265771991889474,68.6549815498155,-6508.0,6508.0,2.8588660110633066,271,0.5161904761904762,757.3007518796992,-595.0398550724638,0.4907749077490775,-750.0,-3416.0,7,7,1.2438530170384667,0.018467635502570436,1.237389344612567
ensemble_rule,ensemble__consensus_75,consensus_75,0.75,,,,,,,216,842,585,257,0.48196908986834575,59361.5,0.984919409783274,1.2229292904635918,70.50059382422803,-7100.5,7100.5,8.36018590240124,842,0.48196908986834575,802.0714285714286,-610.7327981651376,0.4821852731591449,-750.0,-3416.0,9,9,1.7269653448294273,41963.0,0.9945511375711213,1.2250684516386827,71.73162393162393,-6986.5,6986.5,6.0062978601588775,585,0.4787234042553192,809.9592198581561,-615.3316831683169,0.48205128205128206,-750.0,-2815.5,9,9,1.7023975400447984,17398.5,0.9624431106101364,1.217933461933512,67.69844357976653,-7100.5,7100.5,2.450320399971833,257,0.4895238095238095,784.133064516129,-600.2556390977444,0.48249027237354086,-750.0,-3416.0,7,7,1.0462208305333407,0.03144468888690926,1.0352151894229225
