config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,neighbor_score_mean,drift_penalty,local_robustness_score,robust_flag,stability_gap,ensemble_robustness_score
point_cell,atr28_q29_q90,point,,28.0,29.0,90.0,q29/q90,1.5043214285714117,3.4110714285714847,1,760,518,242,0.4350314825414997,1667.0000000058635,0.030760639637456833,1.0067443732830812,2.193421052639294,-17503.499999996508,17503.499999996508,0.09523809523844923,760,0.4350314825414997,700.9464788732415,-610.2938271604812,0.46710526315789475,-750.0,-3580.9999999998854,10,10,-2.34446199349955,5069.000000003787,0.1369811830413296,1.0307097657539999,9.785714285721596,-16334.999999998277,16334.999999998277,0.31031527395190217,518,0.4238952536824877,677.810756972116,-618.2078651685293,0.48455598455598453,-750.0,-2922.999999999961,7,7,-1.6927671318152533,-3401.999999997923,-0.19835380228394897,0.9585665134123188,-14.05785123966084,-9227.499999998985,9227.499999998985,-0.36868057436990487,242,0.46095238095238095,756.7836538461504,-594.9818840579534,0.4297520661157025,-750.0,-3580.9999999998854,10,10,-3.347624496116303,-0.3353349853252786,-0.07214325234168106,-23.843565525382438,-3.4942534267759475,1.282634147158759,-3.434309523317211,False,,
point_cell,atr30_q25_q90,point,,30.0,25.0,90.0,q25/q90,1.3425000000000107,3.3573333333333473,1,802,552,250,0.45907269605037204,8724.00000000628,0.156127926386941,1.0337808927309764,10.877805486292118,-15510.999999998952,15510.999999998952,0.562439559023072,802,0.45907269605037204,704.4234828496067,-610.5260047281197,0.47256857855361595,-750.0,-3651.4999999998918,10,10,-1.6371365347701166,12504.50000000408,0.32626417030593274,1.0724753600004886,22.65307971015232,-15510.999999998952,15510.999999998952,0.8061698149703388,552,0.45171849427168576,682.8007380073848,-614.0017793594205,0.49094202898550726,-750.0,-2922.999999999961,7,7,-0.8486100229521799,-3780.49999999781,-0.2157716357671095,0.9558960778366512,-15.121999999991239,-10144.99999999908,10144.99999999908,-0.372646623952504,250,0.47619047619047616,758.6805555555525,-603.6478873239259,0.432,-750.0,-3651.4999999998918,10,10,-3.387872783313794,-0.5420358060730422,-0.1165792821638374,-37.77507971014356,-3.656602784395908,1.1458628685579173,-3.4600268658203186,False,,
point_cell,atr30_q25_q95,point,,30.0,25.0,95.0,q25/q95,1.3425000000000107,3.77033333333332,1,868,594,274,0.4968517458500286,6194.500000006625,0.10640917804664705,1.0219683375063189,7.136520737334821,-19499.499999995467,19499.499999995467,0.31767481217508475,868,0.4968517458500286,708.0307125307148,-611.6572668112675,0.46889400921658986,-750.0,-3651.4999999998918,10,10,-1.9711938356506589,10552.000000004362,0.2651890806267329,1.0562906929911609,17.764309764317108,-18465.499999998898,18465.499999998898,0.5714440442990979,594,0.486088379705401,685.147058823534,-614.6081967213015,0.48653198653198654,-750.0,-2922.999999999961,7,7,-1.1905320150738041,-4357.499999997739,-0.23702699316641296,0.9538979141649745,-15.903284671524595,-12318.499999998416,12318.499999998416,-0.3537362503550188,274,0.5219047619047619,764.0762711864372,-605.8878205128034,0.4306569343065693,-750.0,-3651.4999999998918,10,10,-3.39493164364314,-0.5022160737931458,-0.10239277882618636,-33.66759443584171,-3.7550405977713304,1.2953259639606145,-3.534063506999058,False,,
point_cell,atr29_q30_q91,point,,29.0,30.0,91.0,q30/q91,1.510344827586257,3.499034482758626,1,766,518,248,0.4384659416141958,3771.5000000057994,0.0692509811156853,1.0151858622300485,4.923629242827414,-16520.999999998814,16520.999999998814,0.22828521275988561,766,0.4384659416141958,702.3050139275787,-610.2113022112898,0.46866840731070497,-750.0,-3580.9999999998854,10,10,-2.1298537612304633,7632.50000000372,0.2056576987785765,1.0464962565411768,14.734555984563166,-16520.999999998814,16520.999999998814,0.46198777313747763,518,0.4238952536824877,681.6884920634965,-617.1165413533737,0.4864864864864865,-750.0,-2922.999999999961,7,7,-1.3880094793682254,-3860.9999999979186,-0.22311731437035753,0.9541465268458602,-15.56854838708838,-9657.999999999149,9657.999999999149,-0.3997722095670179,248,0.4723809523809524,750.8598130841087,-597.1843971631032,0.4314516129032258,-750.0,-3580.9999999998854,10,10,-3.4244748438643633,-0.42877501314893407,-0.09234972969531663,-30.303104371651546,-3.647175138184373,1.2866492560512208,-3.523697209873296,False,,
point_cell,atr28_q30_q91,point,,28.0,30.0,91.0,q30/q91,1.539285714285733,3.524821428571431,1,763,518,245,0.4367487120778477,4256.000000005826,0.07822382438039885,1.0171955774720396,5.577981651383783,-16265.999999995958,16265.999999995958,0.26165006762614557,763,0.4367487120778477,703.2444134078233,-611.1246913580122,0.4692005242463958,-750.0,-3580.9999999998854,10,10,-2.077748997056317,8164.500000003763,0.21994261792512454,1.049779438887676,15.761583011590275,-15682.499999999054,15682.499999999054,0.5206121472982149,518,0.4238952536824877,680.5454545454589,-618.9188679245184,0.48841698841698844,-750.0,-2922.999999999961,7,7,-1.3051997208382318,-3908.4999999979377,-0.22662961691890576,0.953187131701264,-15.95306122448138,-9657.999999999149,9657.999999999149,-0.4046904120934233,245,0.4666666666666667,757.9380952380916,-596.3714285714112,0.42857142857142855,-750.0,-3580.9999999998854,10,10,-3.4421615779500616,-0.4465722348440303,-0.09659230718641199,-31.714644236071656,-3.532724662061332,1.2968164511047282,-3.509631126514291,False,,
point_cell,atr25_q30_q91,point,,25.0,30.0,91.0,q30/q91,1.5308000000000028,3.6183599999999814,1,766,518,248,0.4384659416141958,5522.000000005777,0.10061785327379064,1.0221090478135422,7.208877284602842,-20968.99999999679,20968.99999999679,0.2633411226098823,766,0.4384659416141958,713.0837988826835,-612.1617647058698,0.46736292428198434,-750.0,-3580.9999999998854,12,12,-2.053132053970708,9423.0000000037,0.2517124164153704,1.0571238046163638,18.191119691126833,-17358.49999999951,17358.49999999951,0.5428464441054219,518,0.4238952536824877,691.9861111111154,-620.1409774435991,0.4864864864864865,-750.0,-2934.9999999999636,7,7,-1.204360548219849,-3900.99999999792,-0.22415595209940337,0.9540000825428124,-15.729838709669032,-10646.499999998952,10646.499999998952,-0.3664114967358572,248,0.4723809523809524,763.2405660377322,-597.2147887323772,0.4274193548387097,-750.0,-3580.9999999998854,12,12,-3.4437407661398023,-0.47586836851477377,-0.10312372207355136,-33.92095840079587,-3.5383852572882977,1.2842580018043,-3.5083052128542356,False,,
point_cell,atr29_q30_q92,point,,29.0,30.0,92.0,q30/q92,1.510344827586257,3.5554482758620525,1,780,527,253,0.44647967945048656,320.00000000591535,0.005821173493112862,1.0012552883927244,0.41025641026399406,-19074.99999999589,19074.99999999589,0.016775884666106647,780,0.44647967945048656,703.1446280991755,-611.3225419664144,0.4653846153846154,-750.0,-3580.9999999998854,10,10,-2.477357822948496,4559.500000003808,0.1218562133350292,1.0270420948060073,8.651802656553716,-17711.999999999025,17711.999999999025,0.2574243450770133,527,0.43126022913256956,681.7598425196894,-617.6098901098802,0.4819734345351044,-750.0,-2922.999999999961,7,7,-1.778030924938585,-4239.499999997892,-0.24214674805175881,0.9508828231805038,-16.7569169960391,-11281.499999998565,11281.499999998565,-0.3757922262109144,253,0.4819047619047619,752.9770642201802,-599.4027777777605,0.4308300395256917,-750.0,-3580.9999999998854,10,10,-3.4458917848255206,-0.364002961386788,-0.07615927162550351,-25.408719652592815,-3.767651488747857,1.488992681560613,-3.6284403367917366,False,,
point_cell,atr28_q25_q90,point,,28.0,25.0,90.0,q25/q90,1.359821428571418,3.4110714285714847,1,804,552,252,0.46021751574127073,6275.000000006297,0.11250032697185562,1.0242402469221896,7.804726368167037,-16555.99999999831,16555.99999999831,0.3790166706938233,804,0.46021751574127073,699.5831134564669,-609.098823529399,0.47139303482587064,-750.0,-3651.4999999998918,10,10,-1.8979491697240127,10290.000000004082,0.26906974263648875,1.059448326463196,18.641304347833483,-16555.99999999831,16555.99999999831,0.6215269388744342,552,0.45171849427168576,676.6845018450231,-615.9839857651144,0.49094202898550726,-750.0,-2961.999999999955,7,7,-1.1249838692210132,-4014.9999999977886,-0.22936640181365153,0.9531917622165081,-15.932539682530907,-9722.999999998485,9722.999999998485,-0.4129383934997855,252,0.48,757.0416666666634,-595.6631944444266,0.42857142857142855,-750.0,-3651.4999999998918,10,10,-3.4482778368764264,-0.4984361444501403,-0.10625656424668783,-34.57384403036439,-3.6405279247916447,1.2691422030564734,-3.5322552360845307,False,,
point_cell,atr27_q27_q91,point,,27.0,27.0,91.0,q27/q91,1.434185185185179,3.5366666666666844,1,794,543,251,0.45449341728677733,5657.000000006174,0.10198843572128286,1.0220530333154254,7.124685138546818,-17699.999999996227,17699.999999996227,0.3196045197744282,794,0.45449341728677733,701.0026737967938,-610.7571428571301,0.47103274559193953,-750.0,-3580.9999999998854,12,12,-2.0100587647372015,9582.500000004002,0.25239689244757685,1.0560629285530656,17.64732965009945,-15745.999999998992,15745.999999998992,0.6085672551762108,543,0.44435351882160395,678.5958646616588,-617.0541516245387,0.48987108655616945,-750.0,-2922.999999999961,7,7,-1.1679828266894705,-3925.4999999978336,-0.22473017045490618,0.9541381405238923,-15.639442231067067,-10300.999999999676,10300.999999999676,-0.3810795068437974,251,0.4780952380952381,756.1898148148115,-598.5594405594229,0.4302788844621514,-750.0,-3580.9999999998854,12,12,-3.4515322631162406,-0.477127062902483,-0.10192478802917326,-33.286771881166516,-3.7354702422540376,1.2910398185909728,-3.564675477166358,False,,
point_cell,atr27_q28_q91,point,,27.0,28.0,91.0,q28/q91,1.4645925925926007,3.5366666666666844,1,784,535,249,0.44876931883228394,4338.000000006026,0.07863535358274537,1.0170625173309868,5.533163265313809,-17728.49999999542,17728.49999999542,0.24469075217909847,784,0.44876931883228394,702.6616847826108,-611.1574519230643,0.46938775510204084,-750.0,-3580.9999999998854,12,12,-2.1323433613114533,8249.000000003905,0.2186892560302191,1.0487109231986822,15.418691588792347,-15877.99999999805,15877.99999999805,0.5195238695052852,535,0.43780687397708673,680.4406130268244,-618.051094890501,0.48785046728971965,-750.0,-2922.999999999961,7,7,-1.3171297530770847,-3910.9999999978822,-0.22463406441351774,0.9539315982590595,-15.706827309228443,-10300.999999999676,10300.999999999676,-0.37967187651664935,249,0.4742857142857143,756.8644859813048,-597.8556338027995,0.42971887550200805,-750.0,-3580.9999999998854,12,12,-3.4533606231438827,-0.44332332044373685,-0.09477932493962271,-31.12551889802079,-3.634709141371123,1.294119230227422,-3.5415974594545316,False,,
point_cell,atr25_q30_q93,point,,25.0,30.0,93.0,q30/q93,1.5308000000000028,3.7531199999999836,1,786,535,251,0.44991413852318257,2472.000000005898,0.04448444228736828,1.009573825347423,3.1450381679464354,-22791.49999999634,22791.49999999634,0.10846148783565343,786,0.44991413852318257,714.1808219178101,-613.3111638954745,0.4643765903307888,-750.0,-3580.9999999998854,12,12,-2.3355900989714145,6424.000000003807,0.16917072619730644,1.0373402619747436,12.007476635521135,-19663.999999998076,19663.999999998076,0.32668836452422884,535,0.43780687397708673,691.7189922480662,-621.0812274368133,0.4822429906542056,-750.0,-2934.9999999999636,7,7,-1.5964061905565399,-3951.99999999791,-0.22505375652533174,0.9541342432208392,-15.745019920310398,-10381.999999999687,10381.999999999687,-0.3806588325946859,251,0.4780952380952381,768.3411214953235,-598.364583333316,0.4262948207171315,-750.0,-3580.9999999998854,12,12,-3.453983947385899,-0.3942244827226382,-0.08320601875390443,-27.752496555831534,-3.6714969608119294,1.32279228558491,-3.5598014916792895,False,,
point_cell,atr26_q30_q91,point,,26.0,30.0,91.0,q30/q91,1.5373076923076994,3.5721923076923123,1,766,518,248,0.4384659416141958,2531.500000005839,0.04619777712260358,1.0100785501857492,3.304830287213889,-21017.999999996755,21017.999999996755,0.12044438100705251,766,0.4384659416141958,712.6643258426986,-612.6268292682801,0.46475195822454307,-750.0,-3580.9999999998854,12,12,-2.32045260767987,6509.500000003749,0.17430942354035853,1.0391441740756895,12.566602316609554,-17036.499999998556,17036.499999998556,0.38209139201152237,518,0.4238952536824877,691.2200000000042,-620.5055970149153,0.4826254826254826,-750.0,-2934.9999999999636,7,7,-1.5328430070253933,-3977.99999999791,-0.22850192716288698,0.9531346642083605,-16.040322580636733,-10646.499999998952,10646.499999998952,-0.3736439205371062,248,0.4723809523809524,763.2405660377322,-597.7570422535038,0.4274193548387097,-750.0,-3580.9999999998854,12,12,-3.460172356383929,-0.4028113507032455,-0.08600950986732903,-28.606924897246287,-3.512350404793308,1.3234799150480703,-3.524243607362302,False,,
point_cell,atr29_q30_q95,point,,29.0,30.0,95.0,q30/q95,1.510344827586257,3.801896551724147,1,816,552,264,0.4670864338866629,83.50000000601449,0.001481841967269798,1.0003118912750977,0.10232843137991972,-21836.499999995794,21836.499999995794,0.0038238728736762107,816,0.4670864338866629,706.6094986807408,-612.6350114416355,0.4644607843137255,-750.0,-3580.9999999998854,10,10,-2.4987010178546325,4595.00000000393,0.11999879669725519,1.0259752740264445,8.32427536232596,-19175.49999999896,19175.49999999896,0.23962869286350705,552,0.45171849427168576,682.308270676696,-618.5279720279623,0.48188405797101447,-750.0,-2922.999999999961,7,7,-1.8034393692492445,-4511.499999997909,-0.25059022056794283,0.9503261856918929,-17.08901515150723,-11418.499999998568,11418.499999998568,-0.3951044357839011,264,0.5028571428571429,763.8141592920314,-601.4735099337581,0.42803030303030304,-750.0,-3580.9999999998854,10,10,-3.468700044344665,-0.370589017265198,-0.07564908833455164,-25.41329051383319,-3.767965813003286,1.5363343821760316,-3.6575467967276634,False,,
point_cell,atr27_q25_q91,point,,27.0,25.0,91.0,q25/q91,1.3638888888889054,3.5366666666666844,1,816,560,256,0.4670864338866629,4933.500000006381,0.08776970579413644,1.018722995679333,6.045955882360761,-17644.499999996144,17644.499999996144,0.2796055428041293,816,0.4670864338866629,699.0442708333356,-609.9525462962837,0.47058823529411764,-750.0,-3651.4999999998918,12,12,-2.085198509455789,9035.50000000418,0.23444022544692697,1.0512316751292308,16.134821428578892,-15819.49999999808,15819.49999999808,0.5711621732675038,560,0.4582651391162029,676.6459854014645,-616.6625874125772,0.48928571428571427,-750.0,-2961.999999999955,7,7,-1.2518629892439548,-4101.999999997805,-0.23254757661574052,0.9529230839856092,-16.023437499991427,-10635.499999998934,10635.499999998934,-0.3856894363215849,256,0.4876190476190476,754.8363636363604,-596.8082191780646,0.4296875,-750.0,-3651.4999999998918,12,12,-3.4698661636271493,-0.4669878020626675,-0.09830859114362156,-32.15825892857032,-3.7871184359777095,1.3181884712790997,-3.5976491567358044,False,,
