config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,neighbor_score_mean,drift_penalty,local_robustness_score,robust_flag,stability_gap,ensemble_robustness_score
point_cell,atr25_q30_q94,point,,25.0,30.0,94.0,q30/q94,8.632,25.69,1,880,603,277,0.5037206639954207,59555.5,0.9698092925547506,1.2139021779731631,67.67670454545454,-6752.5,6752.5,8.819770455386895,880,0.5037206639954207,802.8016627078384,-606.5882352941177,0.4784090909090909,-750.0,-3416.0,9,9,1.701506306145945,39602.0,0.9231477472837053,1.2034095053186844,65.67495854063019,-6752.5,6752.5,5.864790818215476,603,0.49345335515548283,819.2062937062936,-614.1671924290221,0.47429519071310117,-750.0,-2842.0,9,9,1.6147486499036876,19953.5,1.0779935296380856,1.2382991174327924,72.03429602888086,-5668.0,5668.0,3.520377558221595,277,0.5276190476190477,768.0481481481481,-589.669014084507,0.48736462093862815,-750.0,-3416.0,7,7,1.502893673371981,0.1548457823543803,0.034889612114108015,6.359337488250674,1.1006541640205862,0.09785316862319798,1.222688478109975,True,,
point_cell,atr25_q26_q94,point,,25.0,26.0,94.0,q26/q94,7.8762,25.69,1,924,641,283,0.5289066971951918,66197.0,1.0525163775885902,1.2286775310689086,71.64177489177489,-6986.5,6986.5,9.474987475846275,924,0.5289066971951918,795.692393736018,-606.87106918239,0.4837662337662338,-750.0,-3416.0,8,8,1.8069758466598245,47235.5,1.0662973689539927,1.2315244376150318,73.69032761310453,-6986.5,6986.5,6.7609675803335,641,0.5245499181669394,813.1229773462783,-614.5165662650602,0.48205928237129486,-750.0,-2842.0,8,8,1.80766857205691,18961.5,1.019890500204458,1.2218809239626482,67.0017667844523,-5668.0,5668.0,3.345359915314044,283,0.539047619047619,756.6630434782609,-589.3655172413793,0.4876325088339223,-750.0,-3416.0,7,7,1.3965851447673772,-0.0464068687495347,-0.009643513652383584,-6.6885608286522285,0.995073610163077,0.04737261588927186,1.1423369618727828,True,,
point_cell,atr25_q27_q94,point,,25.0,27.0,94.0,q27/q94,8.01,25.69,1,915,632,283,0.5237550085861477,68137.5,1.0878740269501526,1.2383546836629749,74.4672131147541,-6986.5,6986.5,9.75273742217133,915,0.5237550085861477,799.1049661399549,-605.6483050847457,0.48415300546448087,-750.0,-3416.0,8,8,1.8417296186721925,49176.0,1.1166320296113341,1.2453794259710191,77.81012658227849,-6986.5,6986.5,7.038717526658556,632,0.5171849427168577,818.3081967213114,-612.868501529052,0.4825949367088608,-750.0,-2842.0,8,8,1.8625399651387973,18961.5,1.019890500204458,1.2218809239626482,67.0017667844523,-5668.0,5668.0,3.345359915314044,283,0.539047619047619,756.6630434782609,-589.3655172413793,0.4876325088339223,-750.0,-3416.0,7,7,1.3965851447673772,-0.09674152940687608,-0.023498502008370892,-10.808359797826185,1.0665061365038504,0.08147076465646506,1.149965648827818,True,,
point_cell,atr25_q28_q94,point,,25.0,28.0,94.0,q28/q94,8.139600000000002,25.69,1,905,622,283,0.5180309101316543,64396.0,1.0329482296040924,1.226346387723109,71.15580110497237,-6986.5,6986.5,9.21720460888857,905,0.5180309101316543,802.0643678160919,-605.3234042553191,0.48066298342541436,-750.0,-3416.0,8,8,1.797375399127814,45434.5,1.038516128289815,1.2282636000080385,73.04581993569131,-6986.5,6986.5,6.503184713375796,622,0.5090016366612111,823.1599326599327,-612.4430769230769,0.477491961414791,-750.0,-2842.0,8,8,1.7870932154858252,18961.5,1.019890500204458,1.2218809239626482,67.0017667844523,-5668.0,5668.0,3.345359915314044,283,0.539047619047619,756.6630434782609,-589.3655172413793,0.4876325088339223,-750.0,-3416.0,7,7,1.3965851447673772,-0.01862562808535695,-0.006382676045390223,-6.044053151239012,1.071969239693023,0.03529155459684097,1.1651851876429986,True,,
point_cell,atr27_q30_q95,point,,27.0,30.0,95.0,q30/q95,8.430555555555555,26.175,1,898,611,287,0.5140240412135089,63292.0,1.0190370408301888,1.2235005385172237,70.48106904231626,-6752.5,6752.5,9.373121066271752,898,0.5140240412135089,805.7604651162791,-605.0961538461538,0.47884187082405344,-750.0,-3416.0,9,9,1.7415038591568617,43416.0,1.005546888625864,1.2221727549759358,71.05728314238952,-6752.5,6752.5,6.429618659755646,611,0.5,820.7268041237113,-610.6734375,0.4762684124386252,-750.0,-2842.0,9,9,1.7144516149431472,19876.0,1.0499577418074169,1.2264567987740616,69.25435540069687,-6230.0,6230.0,3.1903691813804174,287,0.5466666666666666,774.4280575539568,-593.0371621621622,0.4843205574912892,-750.0,-3416.0,7,7,1.361990412115,0.0444108531815528,0.004284043798125747,-1.8029277416926561,1.0169384001951831,0.02434800538248737,1.1322239663087996,True,,
point_cell,atr25_q29_q94,point,,25.0,29.0,94.0,q29/q94,8.338899999999999,25.69,1,894,613,281,0.5117344018317115,62277.0,1.0043457549338743,1.2205694067395914,69.66107382550335,-7502.5,7502.5,8.300833055648118,894,0.5117344018317115,805.1950934579439,-605.8937768240344,0.47874720357941836,-750.0,-3416.0,9,9,1.7158072046562534,43764.5,1.0078372937878264,1.2222806309154675,71.39396411092986,-7502.5,7502.5,5.833322225924692,613,0.5016366612111293,824.1541095890411,-613.3598130841121,0.4763458401305057,-750.0,-2842.0,9,9,1.679279242552482,18512.5,0.9961926605952164,1.2166268810409793,65.88078291814946,-5668.0,5668.0,3.2661432604093155,281,0.5352380952380953,764.4889705882352,-589.3655172413793,0.48398576512455516,-750.0,-3416.0,7,7,1.355109642901191,-0.011644633192609999,-0.00565374987448819,-5.513181192780394,1.0938606910609312,0.03113386856441143,1.1449462800816834,True,,
point_cell,atr27_q29_q95,point,,27.0,29.0,95.0,q29/q95,8.332314814814815,26.175,1,909,621,288,0.5203205495134516,61950.0,0.9933635832634726,1.2158957845433256,68.15181518151815,-6752.5,6752.5,9.174379859311367,909,0.5203205495134516,802.0551724137931,-605.367088607595,0.47854785478547857,-750.0,-3416.0,9,9,1.7119970084782634,42357.0,0.9753740954707909,1.21296536051063,68.20772946859903,-6752.5,6752.5,6.2727878563495,621,0.5081833060556464,815.0287162162163,-611.9738461538461,0.47665056360708535,-750.0,-2842.0,9,9,1.6732601450128601,19593.0,1.0347033256642368,1.2225149768603958,68.03125,-6230.0,6230.0,3.1449438202247193,288,0.5485714285714286,774.4280575539568,-590.9563758389262,0.4826388888888889,-750.0,-3416.0,7,7,1.3333007481507004,0.059329230193445937,0.0095496163497657,-0.17647946859902675,1.0090409286347897,0.02376249557257734,1.1117769697848794,True,,
point_cell,atr25_q30_q90,point,,25.0,30.0,90.0,q30/q90,8.632,22.408,1,814,564,250,0.4659416141957642,58251.0,0.9786833219048334,1.2254998170869795,71.56142506142506,-8535.5,8535.5,6.824556265010837,814,0.4659416141957642,807.577806122449,-612.1315165876778,0.48157248157248156,-750.0,-3416.0,10,10,1.6635544454149347,38286.5,0.9210793831811309,1.210987333540905,67.88386524822695,-8535.5,8535.5,4.485560306953313,564,0.46153846153846156,813.8888888888889,-617.2227891156463,0.4787234042553192,-750.0,-2815.5,10,10,1.4653205136236167,19964.5,1.1121267415054903,1.2597650150931612,79.858,-7263.5,7263.5,2.748606043918221,250,0.47619047619047616,793.610655737705,-600.4375,0.488,-750.0,-3416.0,7,7,1.3077868325473374,0.19104735832435937,0.04877768155225626,11.97413475177305,1.1231174223167524,0.14136251931147548,1.0884320409415147,False,,
point_cell,atr27_q27_q95,point,,27.0,27.0,95.0,q27/q95,7.945740740740741,26.175,1,930,639,291,0.5323411562678878,67929.0,1.0757957185606224,1.2332490355544339,73.04193548387097,-6986.5,6986.5,9.722894153009376,930,0.5323411562678878,799.9075723830734,-605.466735966736,0.4827956989247312,-750.0,-3416.0,9,9,1.7754576917620126,48552.0,1.0992712790202208,1.2397901983929038,75.98122065727699,-6986.5,6986.5,6.949402418950834,639,0.5229132569558101,815.0292207792207,-611.7129909365559,0.48200312989045385,-750.0,-2842.0,9,9,1.7921985012443635,19377.0,1.0211628169501543,1.2183262443311456,66.58762886597938,-6230.0,6230.0,3.1102728731942215,291,0.5542857142857143,766.8758865248227,-591.6833333333333,0.4845360824742268,-750.0,-3416.0,7,7,1.3060963363434586,-0.0781084620700665,-0.021463954061758272,-9.39359179129761,0.9268326926254571,0.07066592497401387,1.0594710142874082,True,,
point_cell,atr27_q28_q95,point,,27.0,28.0,95.0,q28/q95,8.165925925925928,26.175,1,921,630,291,0.5271894676588438,64028.5,1.0209581099434393,1.2209605088111921,69.52062975027144,-6986.5,6986.5,9.164603163243399,921,0.5271894676588438,798.6501128668172,-606.2207112970711,0.4809989142236699,-750.0,-3416.0,9,9,1.7284760960893115,44651.5,1.0208841127379193,1.2221235592301303,70.87539682539682,-6986.5,6986.5,6.391111429184856,630,0.5155482815057283,813.4850993377484,-612.8689024390244,0.4793650793650794,-750.0,-2842.0,9,9,1.710552867142834,19377.0,1.0211628169501543,1.2183262443311456,66.58762886597938,-6230.0,6230.0,3.1102728731942215,291,0.5542857142857143,766.8758865248227,-591.6833333333333,0.4845360824742268,-750.0,-3416.0,7,7,1.3060963363434586,0.00027870421223497033,-0.003797314898984716,-4.287767959417437,0.9822094222991924,0.021292472264466816,1.0881272325187061,True,,
point_cell,atr29_q29_q95,point,,29.0,29.0,95.0,q29/q95,8.214568965517241,25.640948275862048,1,908,621,287,0.5197481396680023,60998.5,0.9806508436469696,1.2130564927943221,67.17896475770925,-6986.5,6986.5,8.730909611393402,908,0.5197481396680023,796.5607798165138,-606.5720338983051,0.4801762114537445,-750.0,-3416.0,9,9,1.6949879735782283,41759.0,0.9640730295984602,1.2102160605694494,67.24476650563606,-6986.5,6986.5,5.977098690331354,621,0.5081833060556464,809.4511784511784,-613.1111111111111,0.4782608695652174,-750.0,-2842.0,9,9,1.6447046423954392,19239.5,1.0187541163737621,1.2194936911036576,67.03658536585365,-6230.0,6230.0,3.088202247191011,287,0.5466666666666666,769.0179856115108,-592.2567567567568,0.4843205574912892,-750.0,-3416.0,7,7,1.3033913820718417,0.054681086775301924,0.009277630534208159,-0.20818113978241115,0.9906398123820094,0.022493595951299707,1.0881162726568094,True,,
point_cell,atr29_q30_q95,point,,29.0,30.0,95.0,q30/q95,8.344827586206897,25.640948275862048,1,898,612,286,0.5140240412135089,61650.0,0.9940482423201341,1.2175163269554419,68.65256124721604,-6752.5,6752.5,9.129951869677898,898,0.5140240412135089,802.5046511627907,-605.6132478632478,0.47884187082405344,-750.0,-3416.0,9,9,1.7176448255563705,42432.5,0.9837983452428662,1.2167433711492393,69.33415032679738,-6752.5,6752.5,6.283968900407257,612,0.5008183306055647,815.7722602739726,-611.790625,0.477124183006536,-750.0,-2842.0,9,9,1.6876966281998953,19217.5,1.0175858395060402,1.219242704269058,67.19405594405595,-6230.0,6230.0,3.0846709470304976,286,0.5447619047619048,774.4311594202899,-592.2567567567568,0.4825174825174825,-750.0,-3416.0,7,7,1.3020644014310272,0.033787494263173956,0.0024993331198186475,-2.140094382741438,1.0085372508199077,0.022421473909459897,1.0917497314623068,True,,
point_cell,atr30_q29_q92,point,,30.0,29.0,92.0,q29/q92,8.173166666666667,22.993666666666673,1,859,593,266,0.49170005724098453,58644.5,0.9627926443705419,1.2150473955373022,68.27066356228173,-6986.5,6986.5,8.393974092893437,859,0.49170005724098453,802.2990314769976,-611.4461883408072,0.4807916181606519,-750.0,-3416.0,9,9,1.69989211142254,39890.5,0.9351534807358348,1.2084671403150746,67.2689713322091,-6986.5,6986.5,5.7096543333571885,593,0.48527004909983634,817.1095406360424,-617.2629032258064,0.4772344013490725,-750.0,-2842.0,9,9,1.6224187467599338,18754.0,1.0273969682449156,1.2305248083979177,70.50375939849624,-6508.0,6508.0,2.8816840811309157,266,0.5066666666666667,770.0576923076923,-598.1875,0.48872180451127817,-750.0,-3416.0,7,7,1.2678246217698175,0.09224348750908073,0.02205766808284304,3.2347880662871376,1.12978449790416,0.0549933058221076,1.090034136879789,False,,
point_cell,atr30_q30_q92,point,,30.0,30.0,92.0,q30/q92,8.2525,22.993666666666673,1,849,583,266,0.48597595878649114,64535.5,1.0647469756161456,1.2423431644248173,76.01354534746761,-6752.5,6752.5,9.55727508330248,849,0.48597595878649114,802.9939320388349,-609.3775743707093,0.48527679623085984,-750.0,-3416.0,9,9,1.8066292994314626,45781.5,1.080846191113826,1.2475418301166026,78.52744425385934,-6752.5,6752.5,6.779933358015549,583,0.47708674304418985,818.177304964539,-614.4335548172758,0.483704974271012,-750.0,-2842.0,9,9,1.8128834308881892,18754.0,1.0273969682449156,1.2305248083979177,70.50375939849624,-6508.0,6508.0,2.8816840811309157,266,0.5066666666666667,770.0576923076923,-598.1875,0.48872180451127817,-750.0,-3416.0,7,7,1.2678246217698175,-0.05344922286891052,-0.01701702171868491,-8.0236848553631,1.1534640810323151,0.05508951381485163,1.0959251702640047,False,,
point_cell,atr27_q30_q93,point,,27.0,30.0,93.0,q30/q93,8.430555555555555,24.09175925925926,1,862,593,269,0.4934172867773326,60259.0,0.9904631905979794,1.221783832625142,69.9060324825986,-6752.5,6752.5,8.923954091077379,862,0.4934172867773326,801.8369565217391,-606.4765625,0.4802784222737819,-750.0,-3416.0,9,9,1.731039830850621,41556.5,0.9756304289127459,1.2185263478942192,70.07841483979765,-6752.5,6752.5,6.154239170677527,593,0.48527004909983634,818.8109540636042,-613.441935483871,0.4772344013490725,-750.0,-2842.0,9,9,1.687997778224087,18702.5,1.0250984307790123,1.229381427493883,69.52602230483271,-6508.0,6508.0,2.8737707437000615,269,0.5123809523809524,765.1679389312977,-590.8297101449275,0.48698884758364314,-750.0,-3416.0,7,7,1.2592726161160912,0.04946800186626643,0.010855079599663808,-0.5523925349649375,1.076879217596051,0.02249816204535891,1.0809975562608645,False,,
