q_low_pct,q_high_pct,atr_count,median_overall_composite_score,mean_overall_composite_score,median_overall_sharpe,mean_overall_sharpe,median_overall_profit_factor,mean_overall_profit_factor,median_overall_net_pnl,mean_overall_net_pnl,median_overall_max_drawdown_abs,mean_overall_max_drawdown_abs,best_atr_by_score,best_overall_composite_score
0,70,7,-3.4899922811527717,-3.5232632632890093,-0.29932509366305915,-0.3087755675669341,0.9313382442379944,0.928441303187506,-12587.999999993342,-12829.071428564885,26452.49999999484,26448.78571428053,40,-3.37156068978314
0,71,7,-3.6736960471460534,-3.5198127655931715,-0.35946308801824095,-0.3117559785585838,0.917825519977241,0.9283454523666302,-14997.499999993368,-13040.071428564801,28598.99999999465,26754.857142852437,60,-3.103639696550806
0,72,7,-3.545567656798189,-3.5022026455955055,-0.3235515722330389,-0.31344585997494895,0.9261668586080617,0.9285471973751454,-13591.49999999328,-13209.785714278998,27579.499999994652,27486.14285713809,60,-2.8873376337919443
0,73,7,-3.557738192454384,-3.400274340637492,-0.3304079442015468,-0.2832569997096169,0.9251911049340166,0.935860877036273,-13994.499999993204,-12046.071428564634,28226.499999994572,26876.499999995165,60,-2.686243200893105
0,74,7,-3.618771030936242,-3.405576396248389,-0.3554124167166144,-0.2850642625430121,0.9203466202687122,0.9359654749421046,-15175.999999993126,-12211.714285707418,29341.999999994536,26739.642857137977,60,-2.8274134609937205
0,75,7,-3.5393870110685275,-3.402586579572642,-0.3244436296402369,-0.27970492848918305,0.9274710985279565,0.937503643666593,-13999.999999993104,-12070.642857135923,28165.999999994492,26429.28571428078,60,-2.943927639928698
0,76,7,-3.425513701580094,-3.341288619245138,-0.2851283277547252,-0.2582792458492273,0.9364728005923673,0.9425181258442076,-12397.999999993019,-11247.071428564437,26888.999999994456,25807.4285714236,60,-2.927858949332104
0,77,7,-3.3977336132594913,-3.329955067157123,-0.27793327999230527,-0.2513630066309666,0.9385466571101979,0.9444906470575034,-12217.999999992942,-11047.571428564343,26943.49999999439,24915.857142852085,40,-3.022434473911767
0,78,7,-3.082159964405619,-3.0872196974361876,-0.1720991427569942,-0.17587955122074297,0.9618780515725435,0.9611841687058982,-7659.499999992827,-7794.499999992818,22505.499999994296,22668.714285710266,60,-2.745864769043541
0,79,7,-3.061280679432325,-2.9880307784197524,-0.16515022345229385,-0.14624901264290951,0.9636957917469555,0.9678690383406361,-7338.499999992784,-6536.5714285641725,21498.499999998407,21849.99999999657,40,-2.629826657254649
0,80,7,-2.9396224096215957,-2.9454229006222223,-0.13074996457310176,-0.1344040321718833,0.9711358484416328,0.9706602758612357,-5844.499999992711,-6055.857142849796,20871.999999998836,21611.214285711492,40,-2.5569051567127334
0,81,7,-2.96581680587066,-3.000274201284943,-0.13545531897145882,-0.1491944879900795,0.9704904744546903,0.9677606679230113,-6152.499999992595,-6787.214285706862,21180.999999998814,21845.714285710834,20,-2.7032836587644185
0,82,7,-2.964686868146204,-3.030126505572194,-0.1427603690620618,-0.15772052399615302,0.9690626629926448,0.966192162496644,-6494.99999999249,-7238.071428563917,21630.999999997126,22108.499999996748,40,-2.749497314767066
0,83,7,-2.7629333022318265,-2.8609612867125613,-0.08401307909914066,-0.11065951174892305,0.9818275758879658,0.9763657206767841,-3886.4999999924535,-5115.142857135273,20193.49999999383,20807.928571425047,40,-2.5567952329213544
0,84,7,-2.746350142650323,-2.8677735937262705,-0.08046592720721939,-0.11243019010181099,0.9827118887302421,0.976144157374473,-3734.4999999923343,-5229.285714278048,20161.499999998785,20641.99999999645,30,-2.673899211090093
0,85,7,-2.7268371421455577,-2.8102000422759397,-0.07527581793143005,-0.09828583548797042,0.9839538349518213,0.9792850838205887,-3536.9999999922857,-4611.214285706543,20161.499999998785,20715.35714285381,40,-2.4149567341561684
0,86,7,-2.6878727385871217,-2.8085479554623567,-0.06406459836917529,-0.09592691440637699,0.9863856128497502,0.9798530616485187,-3028.499999992213,-4534.214285706495,20161.499999998785,20219.928571425215,30,-2.5678587700465756
0,87,7,-2.834150566952006,-2.763397506086458,-0.10356030170315983,-0.08570159415352767,0.9785158597949812,0.9821560021484509,-4919.999999992134,-4065.0714285635745,20680.499999998785,20336.071428568044,40,-2.3556168540549365
0,88,7,-2.746418499372691,-2.715098970634027,-0.06936333883497786,-0.07262593290132201,0.9856779114808902,0.9849251244045327,-3366.4999999920437,-3467.285714277809,19524.49999999883,20095.999999996595,30,-2.333743270744529
0,89,7,-2.745013813379561,-2.785344380583321,-0.07901370041424921,-0.08968334312477658,0.9835622310163915,0.9814858462048563,-3796.4999999921,-4325.99999999203,19736.999999998807,20293.571428568215,40,-2.624619744950496
0,90,7,-2.729431371230695,-2.8106647596638816,-0.07234335658564386,-0.09632476497308019,0.9851504207764716,0.980312699048958,-3548.499999991946,-4696.071428563387,20167.499999996908,21112.357142852674,26,-2.593390331988967
0,91,7,-2.869427169127742,-2.857940683621592,-0.1002613718846941,-0.10709100615550016,0.9796677457165067,0.9782657794103345,-4952.499999991804,-5262.785714277582,21116.999999993473,21889.92857142203,40,-2.8038658157779097
0,92,7,-2.832484662660488,-2.869584522025622,-0.1046253659039321,-0.11212813442741844,0.9789375487979565,0.9774285194116352,-5192.9999999917545,-5554.6428571346605,22591.999999993393,22714.64285713626,40,-2.736916602630245
0,93,7,-2.9027463235064737,-2.935128083703925,-0.12827128713754138,-0.13077117165926805,0.9743188645601057,0.9738909212157605,-6394.499999991747,-6523.999999991727,22635.49999999685,23155.071428565287,26,-2.768820530968304
0,94,7,-2.9957886468067954,-2.9574963732100157,-0.15100561552189912,-0.135388307125125,0.9701310102115854,0.9731701636453093,-7577.999999991682,-6801.499999991664,23212.999999996828,23232.071428565243,20,-2.7571437753789727
