q_low_pct,q_high_pct,atr_count,median_oos_composite_score,mean_oos_composite_score,median_oos_sharpe,mean_oos_sharpe,median_oos_profit_factor,mean_oos_profit_factor,best_atr_by_score,best_oos_composite_score
1,75,7,-0.9254513670356259,-0.813535841472709,0.2942473443120609,0.32941787998462957,1.0816873346844835,1.0968637900221223,60,0.5019512142341634
1,76,7,-1.1451443963025527,-0.7587084061011408,0.23139889044753215,0.3386374074112542,1.0640784018092726,1.0979190376360266,14,0.6574580518562129
1,77,7,-1.0086528266754915,-0.8174096470035905,0.26204060102201365,0.3277339574047038,1.0708874752094328,1.093620916531232,60,0.4116810825144398
1,78,7,-0.934094076063964,-0.7393947449397353,0.28309421131120155,0.35119608527516316,1.0780990932272192,1.0982734385218578,60,0.27467134536246307
1,79,7,-0.6555529569542277,-0.705274186760871,0.3433608500950045,0.36210152117396394,1.0907483246463143,1.1000028605200924,14,0.29582253401227687
1,80,7,-0.8885608593553462,-0.8134943088961297,0.30142960612049735,0.3449985502267926,1.0808176167342003,1.0931700967236293,14,0.11565429811973327
1,81,7,-0.7649211703214638,-0.7763295471095683,0.32667295318673595,0.3606543783627422,1.0854826974904443,1.0960963535459516,14,0.26650393062971145
1,82,7,-0.836917665295128,-0.8743927319572684,0.3100803099506704,0.33390494316167346,1.0803839656898941,1.0871737436920852,14,-0.24953674134445802
1,83,7,-0.8730292848290538,-0.9768194672413758,0.3616114284815986,0.3290920659159049,1.0920496541267886,1.0839044757138383,10,-0.4850020344040693
1,84,7,-0.5241884846167814,-0.6858092037797439,0.4281847583895522,0.3996793506844371,1.1091603342745069,1.10094149624864,26,-0.24068403356631063
1,85,7,-0.727653615518033,-0.6283516602983452,0.42866142921285083,0.4210605551844662,1.106917147658362,1.1054538024805687,26,0.327225766468502
1,86,7,-0.1921908853333264,-0.2968531457873206,0.5795213319801581,0.5227670081536658,1.1442661934658656,1.130724594386217,26,0.39354158296022834
1,87,7,-0.04798656012446456,-0.0006352307592497608,0.5996734191515729,0.6373272707353015,1.1475707661429857,1.1583535754535197,14,0.7916180038745019
1,88,7,0.03794854952312077,-0.013664744217313498,0.6290161523897446,0.6381535468401136,1.154924216208734,1.1559962847756597,14,0.49624400922704803
1,89,7,-0.14641447049106937,-0.2102531803257889,0.5875598947718019,0.5897358856969915,1.1426032762033098,1.1412616995660598,14,0.4118149634454712
1,90,7,-0.22505883997586362,-0.12159002090769158,0.5679281049215349,0.6387215773703608,1.1332170327491873,1.1517832658023777,20,0.36338248422982156
1,91,7,-0.19673446264179184,-0.11853882073903291,0.6161768264794859,0.6525100961325627,1.1463203321672606,1.1528453318577867,10,0.27503551520349123
1,92,7,-0.38963660178704906,-0.41219205704551365,0.5672588048507035,0.5666745839298918,1.1279908792247342,1.1288101398103443,60,-0.04221552480746682
1,93,7,-0.5288694553323544,-0.5856258039557745,0.5299045631760627,0.5158429924679394,1.1185876033180489,1.1156525314355907,60,-0.16009203182544274
1,94,7,-0.5918353954235348,-0.5607870030314973,0.5556784840714236,0.5240865983968843,1.121649528281871,1.115567982605528,40,-0.10506283198957733
1,95,7,-0.6681883512666695,-0.779626613225499,0.5119722749419523,0.4796090628158959,1.110829277681542,1.1034932601059027,40,-0.11385566542096848
1,96,7,-1.20224314751847,-1.1723032389211951,0.37566015215077897,0.3785302777102166,1.0780095951475221,1.0789362090133923,30,-0.6571333853429987
1,97,7,-1.5254178344612246,-1.5672428949241695,0.27578926697932077,0.26644921786044257,1.055786865243588,1.053880818037969,26,-1.4315503439898754
1,98,7,-2.148476016505336,-2.0055732476331087,0.0990482399709309,0.13684216477381902,1.019201393861282,1.0268870008202353,60,-1.460045933128292
1,99,7,-2.1456342718138846,-2.141275908807614,0.09860590542219344,0.09844047192647232,1.018816312514914,1.018951735774537,60,-1.86268364302016
1,100,7,-2.0486560911183815,-2.040459399373433,0.12743875133130275,0.13010081541461824,1.0241675462730644,1.0247006502841847,30,-1.938887082137539
2,70,7,-1.378626520654794,-1.2367371424076805,0.21520018919542896,0.2562447659812795,1.0658618753509264,1.0823156580162865,60,0.4829981826355173
2,71,7,-1.5316501819176604,-1.4611954240889191,0.13765859316578616,0.20096829080688047,1.0406857354831016,1.0639020136770845,60,0.33576747764734416
2,72,7,-1.351576163584893,-1.1074052098593308,0.19266278147578772,0.28250639234346125,1.057329181756224,1.0888900974851572,60,0.7465425404741072
2,73,7,-1.0266899052599872,-0.8083068640364343,0.3115846411749462,0.3454247672916642,1.0914916791205451,1.1061226733427927,60,0.5975647015734312
2,74,7,-0.9043928179728113,-0.7854828831384914,0.28330772099110757,0.3455249803378586,1.0812966234786023,1.1038710256032236,20,0.522496391291282
2,75,7,-0.9254513670356259,-0.813535841472709,0.2942473443120609,0.32941787998462957,1.0816873346844835,1.0968637900221223,60,0.5019512142341634
2,76,7,-1.1451443963025527,-0.7587084061011408,0.23139889044753215,0.3386374074112542,1.0640784018092726,1.0979190376360266,14,0.6574580518562129
2,77,7,-1.0086528266754915,-0.8174096470035905,0.26204060102201365,0.3277339574047038,1.0708874752094328,1.093620916531232,60,0.4116810825144398
2,78,7,-0.934094076063964,-0.7393947449397353,0.28309421131120155,0.35119608527516316,1.0780990932272192,1.0982734385218578,60,0.27467134536246307
2,79,7,-0.6555529569542277,-0.705274186760871,0.3433608500950045,0.36210152117396394,1.0907483246463143,1.1000028605200924,14,0.29582253401227687
2,80,7,-0.8885608593553462,-0.8134943088961297,0.30142960612049735,0.3449985502267926,1.0808176167342003,1.0931700967236293,14,0.11565429811973327
2,81,7,-0.7649211703214638,-0.7763295471095683,0.32667295318673595,0.3606543783627422,1.0854826974904443,1.0960963535459516,14,0.26650393062971145
2,82,7,-0.836917665295128,-0.8743927319572684,0.3100803099506704,0.33390494316167346,1.0803839656898941,1.0871737436920852,14,-0.24953674134445802
2,83,7,-0.8730292848290538,-0.9768194672413758,0.3616114284815986,0.3290920659159049,1.0920496541267886,1.0839044757138383,10,-0.4850020344040693
2,84,7,-0.5241884846167814,-0.6858092037797439,0.4281847583895522,0.3996793506844371,1.1091603342745069,1.10094149624864,26,-0.24068403356631063
2,85,7,-0.727653615518033,-0.6283516602983452,0.42866142921285083,0.4210605551844662,1.106917147658362,1.1054538024805687,26,0.327225766468502
2,86,7,-0.1921908853333264,-0.2968531457873206,0.5795213319801581,0.5227670081536658,1.1442661934658656,1.130724594386217,26,0.39354158296022834
2,87,7,-0.04798656012446456,-0.0006352307592497608,0.5996734191515729,0.6373272707353015,1.1475707661429857,1.1583535754535197,14,0.7916180038745019
2,88,7,0.03794854952312077,-0.013664744217313498,0.6290161523897446,0.6381535468401136,1.154924216208734,1.1559962847756597,14,0.49624400922704803
2,89,7,-0.14641447049106937,-0.2102531803257889,0.5875598947718019,0.5897358856969915,1.1426032762033098,1.1412616995660598,14,0.4118149634454712
2,90,7,-0.22505883997586362,-0.12159002090769158,0.5679281049215349,0.6387215773703608,1.1332170327491873,1.1517832658023777,20,0.36338248422982156
2,91,7,-0.19673446264179184,-0.11853882073903291,0.6161768264794859,0.6525100961325627,1.1463203321672606,1.1528453318577867,10,0.27503551520349123
2,92,7,-0.38963660178704906,-0.41219205704551365,0.5672588048507035,0.5666745839298918,1.1279908792247342,1.1288101398103443,60,-0.04221552480746682
2,93,7,-0.5288694553323544,-0.5856258039557745,0.5299045631760627,0.5158429924679394,1.1185876033180489,1.1156525314355907,60,-0.16009203182544274
2,94,7,-0.5918353954235348,-0.5607870030314973,0.5556784840714236,0.5240865983968843,1.121649528281871,1.115567982605528,40,-0.10506283198957733
2,95,7,-0.6681883512666695,-0.779626613225499,0.5119722749419523,0.4796090628158959,1.110829277681542,1.1034932601059027,40,-0.11385566542096848
2,96,7,-1.20224314751847,-1.1723032389211951,0.37566015215077897,0.3785302777102166,1.0780095951475221,1.0789362090133923,30,-0.6571333853429987
2,97,7,-1.5254178344612246,-1.5672428949241695,0.27578926697932077,0.26644921786044257,1.055786865243588,1.053880818037969,26,-1.4315503439898754
2,98,7,-2.148476016505336,-2.0055732476331087,0.0990482399709309,0.13684216477381902,1.019201393861282,1.0268870008202353,60,-1.460045933128292
2,99,7,-2.1456342718138846,-2.141275908807614,0.09860590542219344,0.09844047192647232,1.018816312514914,1.018951735774537,60,-1.86268364302016
2,100,7,-2.0486560911183815,-2.040459399373433,0.12743875133130275,0.13010081541461824,1.0241675462730644,1.0247006502841847,30,-1.938887082137539
3,70,7,-1.378626520654794,-1.2839419586846594,0.21520018919542896,0.2404388460894074,1.0658618753509264,1.0765153492613897,60,0.15256446869666318
3,71,7,-1.5316501819176604,-1.513261363397156,0.13765859316578616,0.185404565688364,1.0406857354831016,1.0583734864767307,60,-0.028694097510312044
3,72,7,-1.351576163584893,-1.1549652120135006,0.19266278147578772,0.2673607252042188,1.057329181756224,1.0833615702848034,60,0.4136225253949194
3,73,7,-1.0266899052599872,-0.8583297681205198,0.3115846411749462,0.3302152651535177,1.0914916791205451,1.100691160541135,60,0.24740437298483153
3,74,7,-0.9043928179728113,-0.8399448449590421,0.28330772099110757,0.3304130900583228,1.0812966234786023,1.0987580283642422,20,0.522496391291282
3,75,7,-0.9254513670356259,-0.8605052598138653,0.2942473443120609,0.31493374808732494,1.0816873346844835,1.0920404808238862,14,0.31917733437471485
3,76,7,-1.1451443963025527,-0.8073149822867614,0.23139889044753215,0.32412945328249404,1.0640784018092726,1.0932437456550514,14,0.6574580518562129
3,77,7,-1.0086528266754915,-0.8616979112283325,0.26204060102201365,0.3136461014902644,1.0708874752094328,1.0890933979248718,14,0.3400653014117816
3,78,7,-0.934094076063964,-0.7854601138340206,0.28309421131120155,0.33717470311097586,1.0780990932272192,1.0939014789254904,14,0.031878438203626125
3,79,7,-0.6555529569542277,-0.7516318546375789,0.3433608500950045,0.34811287531980867,1.0907483246463143,1.0957086403752452,14,0.29582253401227687
3,80,7,-0.8885608593553462,-0.8625311113170866,0.30142960612049735,0.33096425941998914,1.0808176167342003,1.088945428888138,14,0.11565429811973327
3,81,7,-0.7649211703214638,-0.824407155946883,0.32667295318673595,0.34684790083736233,1.0854826974904443,1.092005910708317,14,0.26650393062971145
3,82,7,-0.836917665295128,-0.9277759725870817,0.3100803099506704,0.32004320654295465,1.0803839656898941,1.0832551420902814,14,-0.24953674134445802
3,83,7,-0.9010209243025817,-1.0282985809164065,0.3513273001542774,0.3153443775488551,1.0906938031350943,1.0801870301708412,10,-0.4850020344040693
3,84,7,-0.8242959250396056,-0.7354170288274344,0.40625303834329574,0.38633541264810534,1.101683901750738,1.0974222473105055,26,-0.24068403356631063
3,85,7,-0.727653615518033,-0.6785286557242333,0.42866142921285083,0.40760235122505417,1.106917147658362,1.102133562810345,26,0.327225766468502
3,86,7,-0.1921908853333264,-0.3448779884874113,0.5795213319801581,0.5098928922890386,1.1442661934658656,1.1275302518126336,26,0.39354158296022834
3,87,7,-0.04798656012446456,-0.04533463706133161,0.5996734191515729,0.6248765459570281,1.1475707661429857,1.1553258555129562,14,0.7916180038745019
3,88,7,0.03794854952312077,-0.05410371464784109,0.6290161523897446,0.625997042633488,1.154924216208734,1.1529787972750216,14,0.49624400922704803
3,89,7,-0.14641447049106937,-0.2528060420577551,0.5875598947718019,0.5776277279127224,1.1426032762033098,1.1384094494149453,14,0.4118149634454712
3,90,7,-0.22505883997586362,-0.16318340679662516,0.5679281049215349,0.6268308239562951,1.1332170327491873,1.1490064581272814,20,0.36338248422982156
3,91,7,-0.19673446264179184,-0.1577236846514888,0.6161768264794859,0.6407641010659596,1.1463203321672606,1.15006852418269,10,0.27503551520349123
3,92,7,-0.38963660178704906,-0.44869107149628323,0.5551198844514427,0.5551484261165452,1.1271245994053825,1.126064126019018,60,-0.29770862596285397
3,93,7,-0.5288694553323544,-0.6231978990069178,0.5264828428310686,0.5042993974045438,1.11851563435965,1.1129323397667008,60,-0.4230966971834452
3,94,7,-0.5918353954235348,-0.5986697039500762,0.4943265608746064,0.5126032838924458,1.1088633797515997,1.1129317368628115,40,-0.10506283198957733
3,95,7,-0.7800776664298262,-0.8174809459235524,0.4777348416827806,0.46814410138049617,1.1030850420308296,1.1009110976839136,40,-0.11385566542096848
3,96,7,-1.20224314751847,-1.2099120264465475,0.37566015215077897,0.36695996749282217,1.0780095951475221,1.0764897672688158,30,-0.6571333853429987
3,97,7,-1.574564974804678,-1.6044795785500305,0.27578926697932077,0.25496280175379055,1.055786865243588,1.0515030969190502,26,-1.4315503439898754
3,98,7,-2.148476016505336,-2.0424710775197896,0.0990482399709309,0.12549176738132764,1.019201393861282,1.02458089344965,60,-1.7183307423350587
3,99,7,-2.1456342718138846,-2.178570481013293,0.09860590542219344,0.08712100836346527,1.018816312514914,1.0167377016937402,10,-2.036498034096204
3,100,7,-2.0486560911183815,-2.0764988732590943,0.12743875133130275,0.11887064046233138,1.0241675462730644,1.0225450919282457,30,-1.938887082137539
4,70,7,-1.6695913922779653,-1.57721611963858,0.09835527434803956,0.17097933803140344,1.029567854435178,1.0551183179123251,60,0.15617567942931654
4,71,7,-1.900204601833991,-1.7836466579671948,0.09295345473708895,0.11665936346570258,1.028722588790525,1.0378046333096023,60,-0.024852836654827737
4,72,7,-1.5079914656197053,-1.413837209563878,0.19266278147578772,0.20126137188886747,1.057329181756224,1.0636488141196554,60,0.41680794017719835
4,73,7,-1.0266899052599872,-1.1047851088194318,0.3115846411749462,0.265907391317769,1.0914916791205451,1.081430410678982,60,0.25092852124533815
4,74,7,-0.9043928179728113,-1.0803958807098155,0.28330772099110757,0.26697301744505403,1.0812966234786023,1.079794582740843,20,0.1769050001272503
4,75,7,-1.3252324632195132,-1.0981702073902,0.1892697987830089,0.2528335550707201,1.0519162286878958,1.0742980954117214,14,0.31917733437471485
4,76,7,-1.4754482862521794,-1.0396492255154721,0.14690225270147128,0.26324848241815346,1.039582892347456,1.0760320686474654,14,0.6574580518562129
4,77,7,-1.2615219853888266,-1.0907776446280804,0.2038803098226922,0.25299281578885463,1.05605393977487,1.0724268809888007,14,0.3400653014117816
4,78,7,-1.1388692100408697,-1.001373159917245,0.25646915417462185,0.278069186030386,1.0700796941168624,1.0775689588672734,14,0.031878438203626125
4,79,7,-1.014852582110474,-0.9664563667373126,0.28503804084387074,0.2898001131868791,1.0769163620492117,1.0799375438850363,14,0.29582253401227687
4,80,7,-1.2680072270987337,-1.075790903893504,0.2013307569512581,0.2733814427873354,1.0533948652662848,1.0736846461568081,14,0.11565429811973327
4,81,7,-1.1457469285946644,-1.0383733438576737,0.22729915485971836,0.28969984248194497,1.0588398044821543,1.0769440546493125,14,0.26650393062971145
4,82,7,-1.2350140306907453,-1.1412651725963594,0.21088289049919737,0.26351874024229544,1.0540849458341341,1.0686231828001795,14,-0.24953674134445802
4,83,7,-1.095283776686136,-1.2363333805698857,0.2679406463094512,0.26015708019890843,1.067553735926305,1.0659693387975238,10,-0.4850020344040693
4,84,7,-0.8242959250396056,-0.9335137985205104,0.34818816367088,0.33277800333494334,1.0869336435139028,1.0835273925827311,14,-0.4417033008064928
4,85,7,-0.727653615518033,-0.8657763632805712,0.42866142921285083,0.3553252965359212,1.106917147658362,1.088493804864034,26,0.023452246407409505
4,86,7,-0.33233723142661453,-0.5199970585159764,0.5156729963588864,0.4586006096484537,1.1303763191572231,1.1142177079133277,14,0.25036254808946923
4,87,7,-0.3258179754182452,-0.21120205686592225,0.5131446079356901,0.5749051750097206,1.1252141410995171,1.1424094309100294,14,0.7916180038745019
4,88,7,-0.2326857687061371,-0.2124019538406172,0.5428045921200527,0.5765825710641372,1.1325684818910173,1.1403035216464006,14,0.49624400922704803
4,89,7,-0.40797452050907623,-0.41387310909870545,0.5019998459990576,0.5287098572880143,1.120837930947347,1.1261926552212551,14,0.4118149634454712
4,90,7,-0.4912227949801745,-0.3108259108484895,0.48433238823247676,0.5787629646873924,1.1127236391320898,1.1369793372304262,14,0.27128189507661593
4,91,7,-0.4561875753719803,-0.3038315114529787,0.5315127255534904,0.5929799583633273,1.1251982278025734,1.1383183042194778,10,0.27503551520349123
4,92,7,-0.612213298256033,-0.5954821391155001,0.48639974657441754,0.5077373566703054,1.1084892215838347,1.1147284460820057,60,-0.29450004724837153
4,93,7,-0.7556527731834782,-0.7704672988888499,0.4568242267373409,0.45715201635940556,1.1023901565860923,1.101864038896727,60,-0.4198840697128444
4,94,7,-0.6922206615680621,-0.7438000221698836,0.476034186486557,0.46609502037588185,1.104096423171658,1.1021938210501774,40,-0.35018793046512575
4,95,7,-0.9132261183170136,-0.9609534000363942,0.43511684364013137,0.4223541361166578,1.0930960161301537,1.0906486037891967,40,-0.3522678385786845
4,96,7,-1.3668842683118823,-1.3508165256420175,0.31884061698926874,0.3217153775655081,1.06567764778124,1.0667266961581057,30,-0.8981787474731132
4,97,7,-1.7720828268960487,-1.7480681276932746,0.19619824731996516,0.20950001601005827,1.039564573629125,1.0421926328641504,14,-1.4388177292799562
4,98,7,-2.236814931045501,-2.183765258934771,0.07045624479914765,0.07982418777782209,1.0137448259069881,1.0156661155610325,60,-1.7160416795501208
4,99,7,-2.3580824642424885,-2.3196063628945747,0.030806435739159727,0.04172194292291557,1.0059037749814952,1.008019283702702,10,-2.036498034096204
4,100,7,-2.19294560422654,-2.2184197130271963,0.08164961921658816,0.07410291833534408,1.015467387897712,1.0140277840212726,10,-2.0486560911183815
5,70,7,-1.6213412312752062,-1.62903513569429,0.10868902921587378,0.16068070803368126,1.032772339976058,1.0519143103792457,60,0.20669957057321886
5,71,7,-1.8974788763491262,-1.822111251905694,0.10371609427212107,0.10622604207442128,1.032151043551695,1.0346105752757577,60,0.026494866869595013
5,72,7,-1.6346416835707256,-1.4258635259364516,0.0776318305773184,0.1907994891981985,1.0227755723966478,1.0606030137108595,60,0.4696031273605873
5,73,7,-1.0346422088188152,-1.1066551203658561,0.25913210152161914,0.25633020200996176,1.0753791882633115,1.0786018354949456,60,0.304601604653402
5,74,7,-1.2451791637749536,-1.079403392341381,0.17498786994146143,0.25732809295505915,1.0495766351699596,1.0770723034853718,20,0.18096816909518187
5,75,7,-1.3220196452842627,-1.0997792202266095,0.18985437352196138,0.24322427353232237,1.0520848841603774,1.0718289901840776,14,0.32301096291137865
5,76,7,-1.396028412205816,-1.03737913680404,0.13548359353694925,0.2535765076310658,1.0371647158531279,1.07359347653624,14,0.6607553300080348
5,77,7,-1.411640221265121,-1.1061895530298573,0.16024962916215046,0.24390316660248174,1.0428684464388298,1.0700336242979243,14,0.3436124656638435
5,78,7,-1.3263659418982894,-1.0372707711367426,0.18607701872301477,0.2690174087012502,1.0511935609621867,1.0752543781684991,14,0.03567425170798577
5,79,7,-1.0177007772536444,-1.0025971748100566,0.2447967815965638,0.2810063572359721,1.0640139839887466,1.0776463270881942,14,0.2995143166814094
5,80,7,-1.232828578882014,-1.1090372240627768,0.21018985890033026,0.26474219843072044,1.0558704367336955,1.0714531709717605,14,0.11940187040245909
5,81,7,-1.142403876708147,-1.0689331224791556,0.227853536876838,0.2812797264220661,1.0589917292693676,1.074770976341364,14,0.27007616027033143
5,82,7,-1.1983869137931311,-1.168372215915276,0.2114352081662233,0.2552311278442118,1.0542342360570163,1.0663818465385326,14,-0.24582526399357207
5,83,7,-1.0607981934417547,-1.2623676084972308,0.27627034867535166,0.25194138643150116,1.0697943871978726,1.0637947791055402,10,-0.8094894818893497
5,84,7,-0.83480437634508,-0.9603390726221692,0.3436248046802001,0.32439924831208194,1.0869457870796813,1.0814190592928214,14,-0.438025420674631
5,85,7,-1.0368598911806592,-0.8912188005248616,0.3614475755030712,0.3471435226744047,1.0883940073691702,1.086465078349216,26,0.0535626588147996
5,86,7,-0.46829763221310083,-0.541773795521982,0.490394210156656,0.4506080765933187,1.1209877210525843,1.11214948875316,14,0.2534546599131552
5,87,7,-0.29826053055074875,-0.2236405615503186,0.5210224770811006,0.5677304093439345,1.127369817176244,1.1404666191293056,14,0.794012586044088
5,88,7,-0.20571927742420126,-0.22822557114135097,0.5506783621205976,0.5693531167152492,1.1347382473538667,1.1384671243497613,14,0.4990205708232148
5,89,7,-0.4046172183945195,-0.42910057386986367,0.5097728209860704,0.5214698346115278,1.122928270042194,1.124361265288302,14,0.41468481368433585
5,90,7,-0.46503302150609993,-0.32673826871265527,0.49189904553605324,0.5715035285401726,1.1146772591857002,1.1351634059865119,14,0.27413196138329654
5,91,7,-0.4304565382110851,-0.31784449519026475,0.5392239368137729,0.5858227799165625,1.1272346105656237,1.1365032565242157,14,0.16618948403575728
5,92,7,-0.6090314204920598,-0.6161613415138711,0.48499395564283704,0.500364549566074,1.1090592604053846,1.1131352546605535,60,-0.2695577169963189
5,93,7,-0.7305319061676397,-0.7920359727173344,0.46427287553114244,0.44967087209222034,1.1042255218809562,1.1003106473204427,60,-0.3943885785204294
5,94,7,-0.8213525232059443,-0.7614685284242062,0.4755639656348379,0.45895236623750707,1.103370961353477,1.1006249219435362,40,-0.3260090528529943
5,95,7,-0.8995793183429364,-0.9804824187907188,0.4393314323388327,0.41508638286681654,1.0947253186083818,1.0890788676515448,40,-0.32866278134130267
5,96,7,-1.364031501586146,-1.3717972846746684,0.32586874398908144,0.3143487256715541,1.067218369750098,1.0652214982113297,30,-0.8747902799545207
5,97,7,-1.7538373801370026,-1.7699084160641108,0.19761685030109602,0.202264671269091,1.0395259900367333,1.0407263363823103,14,-1.4360474196939863
5,98,7,-2.2150932437241027,-2.20656639253608,0.07735608346284442,0.07264575677426362,1.0151104175936705,1.0142474584796417,60,-1.692829977882464
5,99,7,-2.3566117964219115,-2.34304954122407,0.031239031356116845,0.03451151695249233,1.0059871728818377,1.0066249335057906,60,-2.098997673539612
5,100,7,-2.2546531860266867,-2.241185121826603,0.06245996565266711,0.06690334811166523,1.0117971582727572,1.0126597682973701,14,-2.0467673963755897
6,70,7,-1.8188795119951853,-1.6999315465919431,0.10371609427212107,0.14500564158053805,1.032151043551695,1.047030888530212,60,0.20669957057321886
6,71,7,-1.9664319456736656,-1.8858838955663981,0.03210639715668524,0.09079659249470327,1.0093825585413179,1.029992823573876,60,0.026494866869595013
6,72,7,-1.6369187133101775,-1.4833404318905363,0.0776318305773184,0.17629823580212056,1.0227755723966478,1.0561884877289247,60,0.4696031273605873
6,73,7,-1.4758908073795642,-1.1428174512840321,0.2026953811175289,0.24206084583049117,1.0587505066882854,1.0743591501158918,60,0.304601604653402
