recommendation,config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,stability_gap,ensemble_robustness_score,threshold_distance_from_baseline,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,neighbor_score_mean,drift_penalty,local_robustness_score,robust_flag
best_oos_ensemble,ensemble_rule,ensemble__majority_50,majority_50,0.5,,,,,,,216,944,632,312,0.5403548941041786,20750.0,0.30760803536289655,1.059892770293186,21.98093220338983,-13851.25,13851.25,1.4980597419005506,944,0.5403548941041786,884.8253012048193,-657.4051233396584,0.4396186440677966,-750.0,-3638.75,9,9,-0.5714179229808933,22477.5,0.4869314488188367,1.0987208344770794,35.56566455696203,-13031.25,13031.25,1.7248920863309352,632,0.5171849427168577,871.6550522648083,-661.8822674418604,0.4541139240506329,-750.0,-3638.75,9,9,-0.06023022544123813,-1727.5,-0.08129093567506694,0.9854544689091904,-5.5368589743589745,-13851.25,13851.25,-0.12471798574135909,312,0.5942857142857143,914.35546875,-648.9890710382514,0.41025641025641024,-750.0,-3453.75,9,9,-2.778448200138409,0.8085715128931502,-3.0614482296510115,,,,,,,,
most_robust_ensemble,ensemble_rule,ensemble__majority_50,majority_50,0.5,,,,,,,216,944,632,312,0.5403548941041786,20750.0,0.30760803536289655,1.059892770293186,21.98093220338983,-13851.25,13851.25,1.4980597419005506,944,0.5403548941041786,884.8253012048193,-657.4051233396584,0.4396186440677966,-750.0,-3638.75,9,9,-0.5714179229808933,22477.5,0.4869314488188367,1.0987208344770794,35.56566455696203,-13031.25,13031.25,1.7248920863309352,632,0.5171849427168577,871.6550522648083,-661.8822674418604,0.4541139240506329,-750.0,-3638.75,9,9,-0.06023022544123813,-1727.5,-0.08129093567506694,0.9854544689091904,-5.5368589743589745,-13851.25,13851.25,-0.12471798574135909,312,0.5942857142857143,914.35546875,-648.9890710382514,0.41025641025641024,-750.0,-3453.75,9,9,-2.778448200138409,0.8085715128931502,-3.0614482296510115,,,,,,,,
baseline_like_ensemble,ensemble_rule,ensemble__majority_50,majority_50,0.5,,,,,,,216,944,632,312,0.5403548941041786,20750.0,0.30760803536289655,1.059892770293186,21.98093220338983,-13851.25,13851.25,1.4980597419005506,944,0.5403548941041786,884.8253012048193,-657.4051233396584,0.4396186440677966,-750.0,-3638.75,9,9,-0.5714179229808933,22477.5,0.4869314488188367,1.0987208344770794,35.56566455696203,-13031.25,13031.25,1.7248920863309352,632,0.5171849427168577,871.6550522648083,-661.8822674418604,0.4541139240506329,-750.0,-3638.75,9,9,-0.06023022544123813,-1727.5,-0.08129093567506694,0.9854544689091904,-5.5368589743589745,-13851.25,13851.25,-0.12471798574135909,312,0.5942857142857143,914.35546875,-648.9890710382514,0.41025641025641024,-750.0,-3453.75,9,9,-2.778448200138409,0.8085715128931502,-3.0614482296510115,0.0,,,,,,,
best_oos_cell,point_cell,atr26_q27_q91,point,,26.0,27.0,91.0,q27/q91,1.6346153846153846,5.1923076923076925,1,925,623,302,0.529479107040641,23158.75,0.345551733766938,1.0682278508981904,25.036486486486485,-12768.75,12768.75,1.8137053352912385,925,0.529479107040641,888.7040441176471,-659.0922330097087,0.4410810810810811,-750.0,-3638.75,9,9,-0.29048257089153506,22572.5,0.49237371758390486,1.1007150107642025,36.23194221508828,-11068.75,11068.75,2.0392998306041785,623,0.5098199672667758,868.6443661971831,-663.0843195266273,0.45585874799357945,-750.0,-3638.75,8,8,0.17853569559012772,586.25,0.02773999152625232,1.0050841210649553,1.9412251655629138,-12768.75,12768.75,0.045912873225648555,302,0.5752380952380952,934.6471774193549,-651.4689265536723,0.4105960264900662,-750.0,-3453.75,9,9,-2.3568801004104483,,,,-0.4646337260576525,-0.09563088969924727,-34.29071704952537,-2.6793424617762907,0.6589878895572702,-2.3995040475780454,False
most_robust_cell,point_cell,atr26_q27_q91,point,,26.0,27.0,91.0,q27/q91,1.6346153846153846,5.1923076923076925,1,925,623,302,0.529479107040641,23158.75,0.345551733766938,1.0682278508981904,25.036486486486485,-12768.75,12768.75,1.8137053352912385,925,0.529479107040641,888.7040441176471,-659.0922330097087,0.4410810810810811,-750.0,-3638.75,9,9,-0.29048257089153506,22572.5,0.49237371758390486,1.1007150107642025,36.23194221508828,-11068.75,11068.75,2.0392998306041785,623,0.5098199672667758,868.6443661971831,-663.0843195266273,0.45585874799357945,-750.0,-3638.75,8,8,0.17853569559012772,586.25,0.02773999152625232,1.0050841210649553,1.9412251655629138,-12768.75,12768.75,0.045912873225648555,302,0.5752380952380952,934.6471774193549,-651.4689265536723,0.4105960264900662,-750.0,-3453.75,9,9,-2.3568801004104483,,,,-0.4646337260576525,-0.09563088969924727,-34.29071704952537,-2.6793424617762907,0.6589878895572702,-2.3995040475780454,False
