config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,neighbor_score_mean,drift_penalty,local_robustness_score,robust_flag,stability_gap,ensemble_robustness_score
point_cell,atr26_q27_q91,point,,26.0,27.0,91.0,q27/q91,1.6346153846153846,5.1923076923076925,1,925,623,302,0.529479107040641,23158.75,0.345551733766938,1.0682278508981904,25.036486486486485,-12768.75,12768.75,1.8137053352912385,925,0.529479107040641,888.7040441176471,-659.0922330097087,0.4410810810810811,-750.0,-3638.75,9,9,-0.29048257089153506,22572.5,0.49237371758390486,1.1007150107642025,36.23194221508828,-11068.75,11068.75,2.0392998306041785,623,0.5098199672667758,868.6443661971831,-663.0843195266273,0.45585874799357945,-750.0,-3638.75,8,8,0.17853569559012772,586.25,0.02773999152625232,1.0050841210649553,1.9412251655629138,-12768.75,12768.75,0.045912873225648555,302,0.5752380952380952,934.6471774193549,-651.4689265536723,0.4105960264900662,-750.0,-3453.75,9,9,-2.3568801004104483,-0.4646337260576525,-0.09563088969924727,-34.29071704952537,-2.6793424617762907,0.6589878895572702,-2.3995040475780454,False,,
point_cell,atr29_q30_q90,point,,29.0,30.0,90.0,q30/q90,1.7155172413793103,4.879310344827586,1,875,584,291,0.5008586147681741,29941.25,0.457122838790796,1.0938755354546417,34.21857142857143,-12755.0,12755.0,2.3474127793022346,875,0.5008586147681741,896.8830334190231,-658.9798553719008,0.44457142857142856,-750.0,-3638.75,9,9,0.22813423107378572,29646.25,0.662509213781815,1.142534330959464,50.76412671232877,-11840.0,11840.0,2.50390625,584,0.4779050736497545,880.1481481481482,-664.5167731629393,0.4623287671232877,-750.0,-3638.75,7,7,0.7527726407727154,295.0,0.014250339741373077,1.002658795430477,1.013745704467354,-12755.0,12755.0,0.023128185025480204,291,0.5542857142857143,934.8529411764706,-648.8450292397661,0.40893470790378006,-750.0,-3453.75,9,9,-2.411948770325734,-0.6482588740404419,-0.1398755355289869,-49.750381007861414,-2.8690478505269077,0.6936487667650656,-2.493123293372974,False,,
point_cell,atr26_q27_q90,point,,26.0,27.0,90.0,q27/q90,1.6346153846153846,4.913461538461538,1,908,613,295,0.5197481396680023,28581.25,0.42976754824254987,1.0864079027424542,31.47714757709251,-12026.25,12026.25,2.376572081904168,908,0.5197481396680023,887.2901234567901,-660.2220558882235,0.4460352422907489,-750.0,-3638.75,9,9,0.17428970153461476,28366.25,0.6216867995297152,1.129924483147547,46.27446982055465,-9798.75,9798.75,2.8948845516009696,613,0.5016366612111293,868.6443661971831,-665.6364329268292,0.4632952691680261,-750.0,-3638.75,7,7,0.8293807046506324,215.0,0.010317008772566498,1.0019120884007382,0.7288135593220338,-12026.25,12026.25,0.017877559505248934,295,0.5619047619047619,931.0537190082645,-649.956647398844,0.4101694915254237,-750.0,-3453.75,9,9,-2.426501260401632,-0.6113697907571487,-0.1280123947468088,-45.545656261232615,-2.685186918526272,0.6936492970211177,-2.456617337998964,False,,
point_cell,atr26_q27_q92,point,,26.0,27.0,92.0,q27/q92,1.6346153846153846,5.321153846153847,1,936,632,304,0.5357756153405838,24648.75,0.3656867806329519,1.0719212182000548,26.334134615384617,-13397.5,13397.5,1.8398022019033402,936,0.5357756153405838,887.3611111111111,-659.0745192307693,0.4423076923076923,-750.0,-3638.75,9,9,-0.23760736519894032,24620.0,0.5327652963700731,1.1085759331433327,38.95569620253165,-11988.75,11988.75,2.0535919090814305,632,0.5171849427168577,869.8053633217993,-663.0226608187135,0.4572784810126582,-750.0,-3638.75,8,8,0.2476400838586711,28.75,0.0013589920912059873,1.000247919630923,0.09457236842105263,-13397.5,13397.5,0.002145922746781116,304,0.579047619047619,927.95,-651.4887640449438,0.41118421052631576,-750.0,-3453.75,9,9,-2.4625491099901415,-0.5314063042788671,-0.10832801351240962,-38.86112383411059,-2.74892008539919,0.6975798848253332,-2.4971609082909896,False,,
point_cell,atr26_q28_q91,point,,26.0,28.0,91.0,q28/q91,1.6730769230769231,5.1923076923076925,1,914,614,300,0.5231825987406984,25052.5,0.3757712807803234,1.0748422271182643,27.409737417943106,-12768.75,12768.75,1.9620166421928535,914,0.5231825987406984,888.3703703703703,-660.2317554240631,0.4431072210065646,-750.0,-3638.75,9,9,-0.14053804536813908,25055.0,0.5493661432283373,1.113798428487078,40.806188925081436,-11068.75,11068.75,2.263579898362507,614,0.502454991816694,869.5921985815603,-665.1661631419939,0.4592833876221498,-750.0,-3638.75,8,8,0.3907858141560435,-2.5,-0.0001189403258791039,0.9999781788028891,-0.008333333333333333,-12768.75,12768.75,-0.0001957905041605482,300,0.5714285714285714,931.4227642276422,-650.9517045454545,0.41,-750.0,-3453.75,9,9,-2.4687612774622796,-0.5494850835542164,-0.11382024968418902,-40.81452225841477,-2.688873859320655,0.700870596303294,-2.487174474071634,False,,
point_cell,atr27_q28_q92,point,,27.0,28.0,92.0,q28/q92,1.6574074074074074,5.3074074074074105,1,928,622,306,0.5311963365769892,26803.75,0.39837212585074117,1.0788397761616577,28.88335129310345,-13551.25,13551.25,1.9779540632782953,928,0.5311963365769892,892.411800486618,-660.1504854368932,0.44288793103448276,-750.0,-3638.75,9,9,-0.09140681985997601,26997.5,0.5858549348345786,1.12079485903165,43.404340836012864,-13031.25,13031.25,2.0717505995203838,622,0.5090016366612111,878.9342105263158,-665.1748511904761,0.45819935691318325,-750.0,-3638.75,8,8,0.3473433824659059,-193.75,-0.009156706194990207,0.9983366064625522,-0.6331699346405228,-13551.25,13551.25,-0.014297574024536483,306,0.5828571428571429,922.8968253968254,-650.7192737430167,0.4117647058823529,-750.0,-3453.75,9,9,-2.5034549968092255,-0.5950116410295688,-0.12245825256909793,-44.037510770653384,-2.893397395419771,0.7131591805404085,-2.5645428509430617,False,,
point_cell,atr26_q28_q90,point,,26.0,28.0,90.0,q28/q90,1.6730769230769231,4.913461538461538,1,897,604,293,0.5134516313680595,30475.0,0.46069161690297017,1.0934597352613078,33.97435897435897,-12742.5,12742.5,2.391602903668825,897,0.5134516313680595,886.943407960199,-661.4122718052738,0.44816053511705684,-750.0,-3638.75,9,9,0.24351378174515048,30848.75,0.6796622186345224,1.1439000355683058,51.07408940397351,-9798.75,9798.75,3.1482331930093124,604,0.49427168576104746,869.5921985815603,-667.838785046729,0.46688741721854304,-750.0,-3638.75,7,7,0.9975992127996299,-373.75,-0.01803560643474562,0.9966539838854074,-1.2755972696245734,-12742.5,12742.5,-0.029330979007259173,293,0.5580952380952381,927.71875,-649.4186046511628,0.40955631399317405,-750.0,-3453.75,9,9,-2.541534473990909,-0.697697825069268,-0.1472460516828984,-52.349686673598086,-2.6952807484215797,0.7267447974293878,-2.5438410344283025,False,,
point_cell,atr27_q28_q90,point,,27.0,28.0,90.0,q28/q90,1.6574074074074074,4.907407407407407,1,899,603,296,0.5145964510589582,28272.5,0.42623501002591446,1.0859617584572643,31.448832035595107,-12836.25,12836.25,2.20255136819554,899,0.5145964510589582,892.921875,-661.7630784708249,0.44493882091212456,-750.0,-3638.75,9,9,0.09049929947402102,28740.0,0.6326918587602789,1.1331966144701855,47.66169154228856,-10652.5,10652.5,2.697958225768599,603,0.49345335515548283,876.3844086021505,-668.0224458204334,0.4626865671641791,-750.0,-3638.75,7,7,0.7783185545615868,-467.5,-0.022408581198092668,0.9958674033149171,-1.5793918918918919,-12836.25,12836.25,-0.036420294089005746,296,0.5638095238095238,931.0537190082645,-650.1436781609195,0.40878378378378377,-750.0,-3453.75,9,9,-2.558465130034332,-0.6551004399583715,-0.13732921115526842,-49.24108343418045,-2.8164032369541925,0.7299142834935785,-2.586077428808937,False,,
point_cell,atr25_q28_q91,point,,25.0,28.0,91.0,q28/q91,1.6760000000000002,5.165000000000002,1,910,611,299,0.520892959358901,22790.0,0.3433653876466298,1.0683735041420872,25.043956043956044,-12768.75,12768.75,1.7848262359275575,910,0.520892959358901,883.6383374689826,-660.0321782178218,0.44285714285714284,-750.0,-3638.75,9,9,-0.306563747967729,23268.75,0.5123487537661209,1.1060327297375812,38.083060556464815,-11733.75,11733.75,1.9830616810482582,611,0.5,866.8482142857143,-664.9962121212121,0.4582651391162029,-750.0,-3638.75,8,8,0.19067785237836288,-478.75,-0.022890870944016373,0.9957955518475421,-1.601170568561873,-12768.75,12768.75,-0.03749388154674498,299,0.5695238095238095,921.859756097561,-650.6714285714286,0.411371237458194,-750.0,-3453.75,9,9,-2.5598534909299486,-0.5352396247101372,-0.11023717789003906,-39.684231125026685,-2.673825991852784,0.7287971560391627,-2.551000413879412,False,,
point_cell,atr26_q28_q92,point,,26.0,28.0,92.0,q28/q92,1.6730769230769231,5.321153846153847,1,925,623,302,0.529479107040641,26542.5,0.39582736920265105,1.0785225890192627,28.694594594594594,-13397.5,13397.5,1.9811532002239223,925,0.529479107040641,887.022506082725,-660.20263671875,0.44432432432432434,-750.0,-3638.75,9,9,-0.09424260951411356,27102.5,0.5894918408966318,1.1216442905953177,43.5032102728732,-11988.75,11988.75,2.2606610363882806,623,0.5098199672667758,870.7447735191638,-665.0783582089553,0.4606741573033708,-750.0,-3638.75,8,8,0.44450779007268915,-560.0,-0.02661516539681644,0.9951398381392523,-1.8543046357615893,-13397.5,13397.5,-0.04179884306773652,302,0.5752380952380952,924.6975806451613,-650.9745762711865,0.4105960264900662,-750.0,-3453.75,9,9,-2.5726845768196864,-0.6161070062934482,-0.12650445245606534,-45.35751490863478,-2.7573115182474246,0.7335195687210682,-2.581628725110973,False,,
