config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,stability_gap,ensemble_robustness_score
ensemble_rule,ensemble__majority_50,majority_50,0.5,,,,,,,216,944,632,312,0.5403548941041786,20750.0,0.30760803536289655,1.059892770293186,21.98093220338983,-13851.25,13851.25,1.4980597419005506,944,0.5403548941041786,884.8253012048193,-657.4051233396584,0.4396186440677966,-750.0,-3638.75,9,9,-0.5714179229808933,22477.5,0.4869314488188367,1.0987208344770794,35.56566455696203,-13031.25,13031.25,1.7248920863309352,632,0.5171849427168577,871.6550522648083,-661.8822674418604,0.4541139240506329,-750.0,-3638.75,9,9,-0.06023022544123813,-1727.5,-0.08129093567506694,0.9854544689091904,-5.5368589743589745,-13851.25,13851.25,-0.12471798574135909,312,0.5942857142857143,914.35546875,-648.9890710382514,0.41025641025641024,-750.0,-3453.75,9,9,-2.778448200138409,0.8085715128931502,-3.0614482296510115
ensemble_rule,ensemble__unanimity_100,unanimity_100,1.0,,,,,,,216,839,558,281,0.48025186033199774,28096.25,0.4376002296240044,1.091538856263185,33.48778307508939,-12691.25,12691.25,2.2138284250960307,839,0.48025186033199774,898.2004021447722,-661.4924568965517,0.4445768772348033,-750.0,-3638.75,9,9,0.14558943162925164,30272.5,0.6901223828120332,1.1522349968255565,54.25179211469534,-12046.25,12046.25,2.5130227249143924,558,0.45662847790507366,881.2548076923077,-669.5412457912458,0.4659498207885305,-750.0,-3638.75,7,7,0.810293883217111,-2176.25,-0.10728006076753231,0.9798642193770746,-7.744661921708185,-12691.25,12691.25,-0.17147641091303062,281,0.5352380952380953,937.1902654867257,-647.1781437125749,0.40213523131672596,-750.0,-3453.75,9,9,-2.901694343655553,0.8159339003898841,-3.187271208792012
ensemble_rule,ensemble__consensus_75,consensus_75,0.75,,,,,,,216,901,603,298,0.5157412707498569,29445.0,0.4439457412719512,1.0896923820874154,32.6803551609323,-13613.75,13613.75,2.162886787255532,901,0.5157412707498569,892.104114713217,-659.2143574297189,0.4450610432852386,-750.0,-3638.75,9,9,0.10320918847979454,31965.0,0.703560833275242,1.1495027682449852,53.00995024875622,-9798.75,9798.75,3.262150784538844,603,0.49345335515548283,877.7633928571429,-664.0023291925465,0.46434494195688225,-750.0,-3638.75,8,8,0.9949299251410858,-2520.0,-0.12090202752132251,0.9779874213836478,-8.456375838926174,-13613.75,13613.75,-0.18510696905701957,298,0.5676190476190476,925.2892561983471,-650.4545454545455,0.40604026845637586,-750.0,-3453.75,9,9,-2.936829739883831,0.8268585462854796,-3.2262302310837487
