entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,5,-43.7109375,-8.7421875,0.4
11.0,15,-196.7083333333312,-13.113888888888747,0.4
12.0,14,-419.82031250000546,-29.987165178571818,0.14285714285714285
13.0,12,-26.023437500007276,-2.168619791667273,0.5
14.0,12,-14.765624999995453,-1.230468749999621,0.5833333333333334
15.0,3,-73.11718750000182,-24.37239583333394,0.0
