order_index,campaign_variant_name,variant_role,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,full_net_pnl_usd,full_return_pct,full_cagr_pct,full_sharpe,full_sortino,full_profit_factor,full_expectancy_usd,full_nb_trades,full_win_rate,full_avg_win_usd,full_avg_loss_usd,full_max_drawdown_pct,full_max_drawdown_usd,full_annualized_vol_pct,full_exposure_time_in_market_pct,full_worst_trade_loss_usd,full_trades_loss_gt_250_usd,full_trades_loss_gt_500_usd,full_worst_day_pnl_usd,full_max_daily_drawdown_usd,full_days_below_minus_500_usd,full_days_below_minus_1000_usd,full_pass_target_3000_usd_without_breaching_2000_dd,full_days_to_target_3000_usd,full_max_trailing_drawdown_observed_usd,full_max_static_drawdown_observed_usd,full_signal_attempt_count,full_entered_trade_count,full_skip_too_small_count,full_forced_one_contract_count,full_avg_contracts_entered,full_max_contracts_used,full_avg_contracts_raw,full_cap_hit_count,full_cap_hit_rate,full_avg_contracts,full_median_contracts,full_pct_trades_at_1_contract,full_pct_trades_at_2_contracts,full_pct_trades_at_3_plus_contracts,full_nb_skipped_trades,full_pct_skipped_trades,full_nb_days_below_minus_250,full_nb_days_below_minus_500,full_nb_days_below_minus_1000,full_nb_trades_below_minus_150,full_nb_trades_below_minus_250,full_nb_trades_below_minus_500,full_days_to_3000_usd_if_reached,oos_net_pnl_usd,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy_usd,oos_nb_trades,oos_win_rate,oos_avg_win_usd,oos_avg_loss_usd,oos_max_drawdown_pct,oos_max_drawdown_usd,oos_annualized_vol_pct,oos_exposure_time_in_market_pct,oos_worst_trade_loss_usd,oos_trades_loss_gt_250_usd,oos_trades_loss_gt_500_usd,oos_worst_day_pnl_usd,oos_max_daily_drawdown_usd,oos_days_below_minus_500_usd,oos_days_below_minus_1000_usd,oos_pass_target_3000_usd_without_breaching_2000_dd,oos_days_to_target_3000_usd,oos_max_trailing_drawdown_observed_usd,oos_max_static_drawdown_observed_usd,oos_signal_attempt_count,oos_entered_trade_count,oos_skip_too_small_count,oos_forced_one_contract_count,oos_avg_contracts_entered,oos_max_contracts_used,oos_avg_contracts_raw,oos_cap_hit_count,oos_cap_hit_rate,oos_avg_contracts,oos_median_contracts,oos_pct_trades_at_1_contract,oos_pct_trades_at_2_contracts,oos_pct_trades_at_3_plus_contracts,oos_nb_skipped_trades,oos_pct_skipped_trades,oos_nb_days_below_minus_250,oos_nb_days_below_minus_500,oos_nb_days_below_minus_1000,oos_nb_trades_below_minus_150,oos_nb_trades_below_minus_250,oos_nb_trades_below_minus_500,oos_days_to_3000_usd_if_reached,full_prop_score,full_net_pnl_delta_vs_baseline_usd,full_cagr_delta_vs_baseline_pct,full_sharpe_delta_vs_baseline,full_max_drawdown_delta_vs_baseline_usd,oos_prop_score,oos_net_pnl_delta_vs_baseline_usd,oos_cagr_delta_vs_baseline_pct,oos_sharpe_delta_vs_baseline,oos_max_drawdown_delta_vs_baseline_usd,recommended_cluster_id,is_recommended_cluster
0,fixed_1_contract,baseline,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,fixed_contracts,1.0,,,,50000.0,7535.1249999999745,15.070249999999948,2.0636787163075043,1.3105906235662634,0.9979623030944154,1.7279259044582886,23.921031746031666,315,0.35555555555555557,159.7020089285712,-50.99261083743843,1.58,790.0,1.6586739964438522,3.007893643539676,234.5,0,0,-234.5,790.0,0,0,True,796.0,790.0,277.27500000000146,315,315,0,0,1.0,1,1.0,0,0.0,1.0,1.0,100.0,0.0,0.0,0,0.0,0,0,0,10,0,0,796.0,3038.57499999999,6.07714999999998,2.8913361564957274,1.450994465975974,1.1574877245611377,1.7530545229244088,30.08490099009891,101,0.3465346534653465,202.10214285714255,-61.13636363636363,1.58,790.0,2.010367419311916,3.208852005532503,208.0,0,0,-208.0,790.0,0,0,True,363.0,790.0,309.8500000000058,101,101,0,0,1.0,1,1.0,0,0.0,1.0,1.0,100.0,0.0,0.0,0,0.0,0,0,0,6,0,0,363.0,4.45177187069879,0.0,0.0,0.0,0.0,1.1894167312612405,0.0,0.0,0.0,0.0,1,False
1,risk_pct_0p0015__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0015,2.0,True,50000.0,13416.874999999953,26.833749999999906,3.5195842270607125,1.7133918087002151,2.189647358160849,2.5856378892631273,53.03112648221325,253,0.3359683794466403,257.39264705882294,-50.36607142857143,1.6392500000000148,819.6250000000073,2.2590836831994254,2.35147486497715,98.0,0,0,-110.5,819.6250000000146,0,0,True,631.0,819.6250000000146,70.0,316,253,63,0,1.6640316205533596,2,5.677161608117407,168,0.5316455696202531,1.6640316205533596,2.0,33.59683794466403,66.40316205533597,0.0,63,19.936708860759495,0,0,0,0,0,0,631.0,3659.9749999999767,7.319949999999952,3.471990185845253,1.5286528451948762,2.0477463130639597,2.5095792946999285,54.626492537313084,67,0.2835820895522388,320.23552631578826,-50.510416666666664,0.8852500000000145,442.6250000000073,2.2984786971381057,2.0193637621023512,85.0,0,0,-85.0,516.6250000000073,0,0,True,363.0,516.6250000000073,516.6250000000073,102,67,35,0,1.5820895522388059,2,3.976723937374832,39,0.38235294117647056,1.5820895522388059,2.0,41.7910447761194,58.2089552238806,0.0,35,34.31372549019608,0,0,0,0,0,0,363.0,6.832612926100563,5881.749999999978,1.4559055107532082,0.4028011851339517,29.625000000007276,5.368862702251217,621.3999999999869,0.5806540293495255,0.07765837921890228,-347.3749999999927,1,False
2,risk_pct_0p0015__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0015,3.0,True,50000.0,19163.224999999933,38.326449999999866,4.8345022098132295,1.7953919782024121,2.6543832851136338,2.8444800038500344,73.70471153846128,260,0.3423076923076923,332.0530898876397,-60.75730994152047,1.9893500000000204,994.6750000000102,3.079264178543314,2.4428749480681344,105.0,0,0,-110.5,994.6750000000102,0,0,True,463.0,994.6750000000102,105.0,316,260,56,0,2.1538461538461537,3,5.7877579805296095,128,0.4050632911392405,2.1538461538461537,2.0,33.84615384615385,16.923076923076923,49.23076923076923,56,17.72151898734177,0,0,0,0,0,0,463.0,4962.199999999968,9.924399999999936,4.677657797790324,1.5425047481636627,2.484682604443225,2.775384615384604,74.0626865671637,67,0.2835820895522388,408.2736842105246,-58.229166666666664,0.9483500000000203,474.1750000000102,3.088296490283822,2.0193637621023512,85.0,0,0,-85.0,548.1750000000102,0,0,True,258.0,548.1750000000102,548.1750000000102,102,67,35,0,2.014925373134328,3,4.011560964372626,29,0.28431372549019607,2.014925373134328,2.0,41.7910447761194,14.925373134328357,43.28358208955223,35,34.31372549019608,0,0,0,0,0,0,258.0,5.870788434607172,11628.099999999959,2.770823493505725,0.4848013546361487,204.6750000000102,6.941643411157546,1923.6249999999782,1.786321641294597,0.09151028218768875,-315.8249999999898,1,False
3,risk_pct_0p0015__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0015,4.0,True,50000.0,23445.97499999992,46.89194999999984,5.755071311617188,1.7995615606563795,2.9274021512071555,3.00085125448028,89.48845419847297,262,0.3435114503816794,390.7108333333324,-68.12790697674419,2.23225,1116.125,3.7587134770299473,2.4594931449937683,114.0,0,0,-114.0,1116.125,0,0,True,388.0,1116.125,140.0,316,262,54,0,2.545801526717557,4,5.9126772527946345,102,0.3227848101265823,2.545801526717557,2.0,33.969465648854964,16.412213740458014,49.61832061068702,54,17.088607594936708,0,0,0,0,0,0,388.0,6151.674999999959,12.303349999999918,5.766097097582223,1.5406078874894484,2.870879861616407,3.023910182595808,91.8160447761188,67,0.2835820895522388,483.7460526315768,-63.322916666666664,0.9950000000000001,497.5,3.833297263993405,2.0193637621023512,86.0,0,0,-86.0,571.5,0,0,True,234.0,571.5,571.5,102,67,35,0,2.3582089552238807,4,4.042470408980939,23,0.22549019607843138,2.3582089552238807,2.0,41.7910447761194,14.925373134328357,43.28358208955223,35,34.31372549019608,0,0,0,0,0,0,234.0,5.003872181969138,15910.849999999944,3.6913925953096838,0.4889709370901161,326.125,8.158073662468345,3113.0999999999694,2.874760941086496,0.08961342151347451,-292.5,1,True
4,risk_pct_0p0015__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0015,5.0,True,50000.0,28468.224999999897,56.936449999999795,6.77788773107646,1.8187867754296951,3.268744943214364,3.1840672829797767,107.427264150943,265,0.33962264150943394,461.1413888888877,-74.48285714285714,2.41925,1209.625,4.5156079955458495,2.4844204403822188,125.0,0,0,-125.0,1209.625,0,0,True,361.0,1209.625,175.0,316,265,51,0,2.9056603773584904,5,6.0566358189129135,88,0.27848101265822783,2.9056603773584904,3.0,32.45283018867924,16.60377358490566,50.943396226415096,51,16.139240506329113,0,0,0,0,0,0,361.0,6965.874999999956,13.931749999999912,6.5042811869847394,1.52451559825682,3.0749999615125683,3.159626414509365,103.9682835820889,67,0.2835820895522388,536.3881578947345,-67.19791666666667,1.0699999999999998,535.0,4.386468729901067,2.0193637621023512,97.5,0,0,-97.5,609.0,0,0,True,234.0,609.0,609.0,102,67,35,0,2.626865671641791,5,4.0695952264846085,18,0.17647058823529413,2.626865671641791,2.0,41.7910447761194,14.925373134328357,43.28358208955223,35,34.31372549019608,0,0,0,0,0,0,234.0,4.343797826289086,20933.099999999922,4.714209014768955,0.5081961518634317,419.625,7.75104679477046,3927.2999999999665,3.612945030489012,0.073521132280846,-255.0,1,True
5,risk_pct_0p0015__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0015,6.0,True,50000.0,33424.37499999988,66.84874999999977,7.733799394501051,1.8565989190797312,3.608986107229975,3.3813319321744,123.3371771217708,271,0.34686346863468637,504.8976063829775,-79.29943502824858,2.18625,1093.125,5.1937714334591005,2.5508932280847527,130.0,0,0,-130.0,1093.125,0,0,True,361.0,1093.125,175.0,316,271,45,0,3.169741697416974,6,6.110425664205999,75,0.23734177215189872,3.169741697416974,3.0,32.84132841328413,16.974169741697416,50.184501845018445,45,14.240506329113925,0,0,0,0,0,0,361.0,7770.074999999953,15.540149999999908,7.228064700639969,1.4978543909104018,3.237780798663748,3.27095572117491,115.97126865671572,67,0.2835820895522388,589.0302631578923,-71.28125,1.1634500000000263,581.7250000000131,4.979971381240991,2.0193637621023512,99.0,0,0,-99.0,655.7250000000131,0,0,True,216.0,655.7250000000131,655.7250000000131,102,67,35,0,2.8805970149253732,6,4.096387967134982,15,0.14705882352941177,2.8805970149253732,2.0,40.298507462686565,16.417910447761194,43.28358208955223,35,34.31372549019608,0,0,0,0,0,0,216.0,5.1644842572391925,25889.24999999991,5.6701206781935465,0.5460082955134677,303.125,7.35235067273112,4731.499999999964,4.336728544144242,0.04685992493442792,-208.2749999999869,1,False
6,risk_pct_0p0020__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.002,2.0,True,50000.0,15899.224999999951,31.7984499999999,4.099609132025628,1.8195703819046516,2.0860247724220935,2.4349481046931363,55.397996515679274,287,0.3588850174216028,261.9342233009704,-60.21739130434783,1.0604499999999972,530.2249999999985,2.5208367864319063,2.7170751973410887,136.0,0,0,-175.5,530.2250000000058,0,0,True,631.0,530.2250000000058,165.4499999999971,315,287,28,0,1.7073170731707317,2,6.867225189909699,203,0.6444444444444445,1.7073170731707317,2.0,29.268292682926827,70.73170731707317,0.0,28,8.88888888888889,0,0,0,0,0,0,631.0,4452.77499999998,8.905549999999959,4.207782630233359,1.6447016229067557,2.00816027191828,2.3391804511278136,57.08685897435871,78,0.3076923076923077,324.0739583333325,-61.574074074074076,1.2042500000000145,602.1250000000073,2.5990513661956345,2.3789764868603043,107.5,0,0,-107.5,676.1250000000073,0,0,True,307.0,676.1250000000073,676.1250000000073,102,78,24,0,1.6153846153846154,2,4.740894449802021,48,0.47058823529411764,1.6153846153846154,2.0,38.46153846153847,61.53846153846154,0.0,24,23.52941176470588,0,0,0,0,0,0,307.0,8.652248645713929,8364.099999999977,2.0359304157181235,0.5089797583383882,-259.77500000000146,5.512325702053525,1414.1999999999898,1.3164464737376314,0.19370715693078178,-187.87499999999272,1,False
7,risk_pct_0p0020__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.002,3.0,True,50000.0,21703.29999999993,43.40659999999986,5.386168871429553,1.8201026327501664,2.3765329809772435,2.540989775631918,74.32636986301345,292,0.3561643835616438,344.1086538461532,-74.91489361702128,2.127449999999997,1063.7249999999985,3.4400719591864566,2.775238886580806,144.0,0,0,-206.0,1063.7249999999913,0,0,True,463.0,1063.7249999999913,105.0,315,292,23,0,2.26027397260274,3,7.065029008996379,159,0.5047619047619047,2.26027397260274,3.0,28.424657534246577,17.123287671232877,54.45205479452054,23,7.301587301587302,0,0,0,0,0,0,463.0,5553.499999999971,11.106999999999942,5.2202375589397665,1.6019621723388258,2.2106243945067963,2.425070567102892,71.19871794871757,78,0.3076923076923077,393.7708333333321,-72.16666666666667,1.4653500000000204,732.6750000000102,3.3280186586530425,2.3789764868603043,114.0,0,0,-114.0,806.6750000000102,0,0,True,234.0,806.6750000000102,806.6750000000102,102,78,24,0,2.0641025641025643,3,4.773053067287491,35,0.3431372549019608,2.0641025641025643,2.0,38.46153846153847,16.666666666666664,44.871794871794876,24,23.52941176470588,0,0,0,0,0,0,234.0,5.106095398250545,14168.174999999956,3.3224901551220487,0.5095120091839029,273.72499999999854,5.938165683683038,2514.924999999981,2.328901402444039,0.15096770636285184,-57.324999999989814,1,False
8,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.002,4.0,True,50000.0,27157.62499999991,54.315249999999814,6.516494463877165,1.8247469748613407,2.6185322759820866,2.659291562289968,91.7487331081078,296,0.3581081081081081,410.60966981131986,-86.1421052631579,2.852449999999997,1426.2249999999985,4.293651251468441,2.81678437889489,160.0,0,0,-236.5,1426.2249999999913,0,0,True,388.0,1426.2249999999913,140.0,315,296,19,0,2.7195945945945947,4,7.267537180828393,135,0.42857142857142855,2.7195945945945947,3.0,28.37837837837838,16.89189189189189,54.729729729729726,19,6.031746031746032,0,0,0,3,0,0,388.0,7032.599999999962,14.065199999999924,6.5645340792770845,1.5881012040892888,2.558161753387521,2.59270750764352,89.02025316455648,79,0.3037974683544304,477.00416666666507,-80.28181818181818,1.528450000000026,764.2250000000131,4.251174914177814,2.406639004149378,120.0,0,0,-120.0,838.2250000000131,0,0,True,228.0,838.2250000000131,838.2250000000131,102,79,23,0,2.4430379746835444,4,4.76904942908535,29,0.28431372549019607,2.4430379746835444,2.0,39.24050632911392,13.924050632911392,46.835443037974684,23,22.54901960784314,0,0,0,0,0,0,228.0,2.603778424584067,19622.499999999935,4.452815747569661,0.5141563512950773,636.2249999999985,6.226841112267782,3994.0249999999724,3.673197922781357,0.13710673811331486,-25.774999999986903,1,False
9,risk_pct_0p0020__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.002,5.0,True,50000.0,31891.74999999989,63.78349999999978,7.443500204523423,1.7958732279559793,2.7744021529966907,2.7083188258296,106.30583333333297,300,0.35333333333333333,476.9834905660367,-96.22938144329896,2.867899999999994,1433.949999999997,5.123188155953987,2.850020772746157,170.0,0,0,-267.0,1433.949999999997,0,0,True,361.0,1433.949999999997,175.0,315,300,15,0,3.1033333333333335,5,7.452118776375015,109,0.346031746031746,3.1033333333333335,3.0,26.666666666666668,18.0,55.333333333333336,15,4.761904761904762,1,0,0,11,0,0,361.0,8198.574999999953,16.397149999999908,7.611590528180057,1.583363850321694,2.8401319395295013,2.750523113056465,103.77943037974624,79,0.3037974683544304,536.753124999998,-85.15454545454546,1.489550000000032,744.775000000016,4.9708296664729765,2.406639004149378,120.0,0,0,-120.0,818.775000000016,0,0,True,191.0,818.775000000016,818.775000000016,102,79,23,0,2.7468354430379747,5,4.804705896689681,24,0.23529411764705882,2.7468354430379747,2.0,39.24050632911392,13.924050632911392,46.835443037974684,23,22.54901960784314,0,0,0,0,0,0,191.0,2.3669446838679553,24356.624999999916,5.379821488215919,0.4852826043897158,643.9499999999971,6.339054050964976,5159.999999999964,4.720254371684329,0.1323693843457201,-45.22499999998399,1,False
