symbol,timeframe,variant_name,family,session_overlay,is_net_pnl,is_profit_factor,is_sharpe,is_max_drawdown,is_nb_trades,is_avg_trade,is_expectancy,is_hit_rate,oos_net_pnl,oos_profit_factor,oos_sharpe,oos_max_drawdown,oos_nb_trades,oos_avg_trade,oos_expectancy,oos_hit_rate,stability_is_oos_sharpe_ratio
MNQ,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts8_ovopen_to_midday_only,combined_qs,open_to_midday_only,-4.625,0.9695723684210527,-0.017085919709075945,-118.875,15,-0.30833333333333335,-0.30833333333333335,0.4666666666666667,336.5,31.942528735632184,1.2197895156114493,-0.375,9,37.388888888888886,37.388888888888886,0.7777777777777778,-71.39150460618775
MES,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr1p0_ts2_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-268.75,0.7232947232947233,-0.3810731463227354,-297.5,57,-4.714912280701754,-4.714912280701754,0.38596491228070173,283.75,1.8107142857142857,0.8232931250930713,-158.75,30,9.458333333333334,9.458333333333334,0.5333333333333333,-2.1604595680321554
MES,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr1p0_ts4_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-268.75,0.7232947232947233,-0.3810731463227354,-297.5,57,-4.714912280701754,-4.714912280701754,0.38596491228070173,283.75,1.8107142857142857,0.8232931250930713,-158.75,30,9.458333333333334,9.458333333333334,0.5333333333333333,-2.1604595680321554
M2K,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts2_ovopen_to_midday_only,combined_qsr,open_to_midday_only,16.875,inf,0.45429968785836344,0.0,1,16.875,16.875,1.0,39.87500000000182,inf,0.7568506565139209,0.0,2,19.93750000000091,19.93750000000091,1.0,1.6659722133682897
M2K,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts4_ovopen_to_midday_only,combined_qsr,open_to_midday_only,16.875,inf,0.45429968785836344,0.0,1,16.875,16.875,1.0,39.87500000000182,inf,0.7568506565139209,0.0,2,19.93750000000091,19.93750000000091,1.0,1.6659722133682897
M2K,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts6_ovopen_to_midday_only,combined_qsr,open_to_midday_only,16.875,inf,0.45429968785836344,0.0,1,16.875,16.875,1.0,39.87500000000182,inf,0.7568506565139209,0.0,2,19.93750000000091,19.93750000000091,1.0,1.6659722133682897
M2K,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts8_ovopen_to_midday_only,combined_qsr,open_to_midday_only,16.875,inf,0.45429968785836344,0.0,1,16.875,16.875,1.0,39.87500000000182,inf,0.7568506565139209,0.0,2,19.93750000000091,19.93750000000091,1.0,1.6659722133682897
M2K,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts2_ovopen_to_midday_only,combined_qsr,open_to_midday_only,23.500000000000227,inf,0.45429968785836333,0.0,1,23.500000000000227,23.500000000000227,1.0,53.00000000000182,inf,0.7407654115233911,0.0,2,26.50000000000091,26.50000000000091,1.0,1.6305655304661777
M2K,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts4_ovopen_to_midday_only,combined_qsr,open_to_midday_only,23.500000000000227,inf,0.45429968785836333,0.0,1,23.500000000000227,23.500000000000227,1.0,53.00000000000182,inf,0.7407654115233911,0.0,2,26.50000000000091,26.50000000000091,1.0,1.6305655304661777
MNQ,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts2_ovopen_to_midday_only,combined_qsr,open_to_midday_only,90.0,inf,0.4542996878583634,0.0,1,90.0,90.0,1.0,165.5,inf,0.7256480955074852,0.0,2,82.75,82.75,1.0,1.5972894432930358
MNQ,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts4_ovopen_to_midday_only,combined_qsr,open_to_midday_only,90.0,inf,0.4542996878583634,0.0,1,90.0,90.0,1.0,165.5,inf,0.7256480955074852,0.0,2,82.75,82.75,1.0,1.5972894432930358
MNQ,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts6_ovopen_to_midday_only,combined_qsr,open_to_midday_only,90.0,inf,0.4542996878583634,0.0,1,90.0,90.0,1.0,165.5,inf,0.7256480955074852,0.0,2,82.75,82.75,1.0,1.5972894432930358
MNQ,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts8_ovopen_to_midday_only,combined_qsr,open_to_midday_only,90.0,inf,0.4542996878583634,0.0,1,90.0,90.0,1.0,165.5,inf,0.7256480955074852,0.0,2,82.75,82.75,1.0,1.5972894432930358
MNQ,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts2_ovopen_to_midday_only,combined_qsr,open_to_midday_only,121.0,inf,0.4542996878583635,0.0,1,121.0,121.0,1.0,165.5,inf,0.7256480955074852,0.0,2,82.75,82.75,1.0,1.5972894432930353
MNQ,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts4_ovopen_to_midday_only,combined_qsr,open_to_midday_only,121.0,inf,0.4542996878583635,0.0,1,121.0,121.0,1.0,165.5,inf,0.7256480955074852,0.0,2,82.75,82.75,1.0,1.5972894432930353
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts2_ovexclude_lunch,combined_qsr,exclude_lunch,-175.99999999996498,0.6507936507936972,-0.2769972173696563,-432.99999999997453,22,-7.999999999998408,-7.999999999998408,0.2727272727272727,402.99999999999727,5.769230769230839,0.6192960736533355,0.0,4,100.74999999999932,100.74999999999932,0.75,-2.2357483570922554
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts4_ovexclude_lunch,combined_qsr,exclude_lunch,-166.99999999996407,0.662626262626312,-0.2658464253182649,-423.9999999999736,22,-7.590909090907458,-7.590909090907458,0.2727272727272727,402.99999999999727,5.769230769230839,0.6192960736533355,0.0,4,100.74999999999932,100.74999999999932,0.75,-2.329525676006097
M2K,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr1p0_ts2_ovopen_to_midday_only,combined_qs,open_to_midday_only,20.50000000000523,1.3693693693694893,0.1573136038646685,-24.499999999997044,11,1.8636363636368392,1.8636363636368392,0.45454545454545453,88.50000000000591,2.787878787879055,0.6162557110689397,-41.49999999999636,8,11.062500000000739,11.062500000000739,0.625,3.9173707545285366
M2K,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr1p0_ts4_ovopen_to_midday_only,combined_qs,open_to_midday_only,20.50000000000523,1.3693693693694893,0.1573136038646685,-24.499999999997044,11,1.8636363636368392,1.8636363636368392,0.45454545454545453,88.50000000000591,2.787878787879055,0.6162557110689397,-41.49999999999636,8,11.062500000000739,11.062500000000739,0.625,3.9173707545285366
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts2_ovall_rth,combined_qsr,all_rth,-971.9999999999004,0.43537612547200416,-0.8250319978891795,-1005.4999999999154,64,-15.187499999998444,-15.187499999998444,0.421875,431.9999999999982,3.0522565320665263,0.61264020210235,-116.50000000000091,10,43.19999999999982,43.19999999999982,0.5,-0.7425653837302945
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts2_ovexclude_first_10m,combined_qsr,exclude_first_10m,-971.9999999999004,0.43537612547200416,-0.8250319978891795,-1005.4999999999154,64,-15.187499999998444,-15.187499999998444,0.421875,431.9999999999982,3.0522565320665263,0.61264020210235,-116.50000000000091,10,43.19999999999982,43.19999999999982,0.5,-0.7425653837302945
MES,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr1p0_ts2_ovopen_to_midday_only,combined_qs,open_to_midday_only,-246.25,0.043689320388349516,-1.1879326705176396,-246.25,19,-12.960526315789474,-12.960526315789474,0.21052631578947367,122.5,2.484848484848485,0.5898972108219984,-41.25,11,11.136363636363637,11.136363636363637,0.45454545454545453,-0.49657461694773636
MES,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr1p0_ts4_ovopen_to_midday_only,combined_qs,open_to_midday_only,-246.25,0.043689320388349516,-1.1879326705176396,-246.25,19,-12.960526315789474,-12.960526315789474,0.21052631578947367,122.5,2.484848484848485,0.5898972108219984,-41.25,11,11.136363636363637,11.136363636363637,0.45454545454545453,-0.49657461694773636
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts2_ovall_rth,combined_qsr,all_rth,-1125.7499999999027,0.3460644786523647,-0.9976199235556635,-1144.4999999999163,64,-17.58984374999848,-17.58984374999848,0.421875,320.24999999999864,2.569852941176492,0.5800025458664883,-108.99999999999636,10,32.024999999999864,32.024999999999864,0.6,-0.5813862896796149
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts2_ovexclude_first_10m,combined_qsr,exclude_first_10m,-1125.7499999999027,0.3460644786523647,-0.9976199235556635,-1144.4999999999163,64,-17.58984374999848,-17.58984374999848,0.421875,320.24999999999864,2.569852941176492,0.5800025458664883,-108.99999999999636,10,32.024999999999864,32.024999999999864,0.6,-0.5813862896796149
MGC,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr1p0_ts2_ovall_rth,climax_plus_bar_quality,all_rth,-2088.9999999997076,0.49023914104445215,-1.287581755260288,-2079.4999999997117,232,-9.004310344826326,-9.004310344826326,0.4224137931034483,575.0000000000614,1.3990284524636332,0.562494529879391,-297.4999999999818,100,5.750000000000614,5.750000000000614,0.48,-0.43686121489480195
MGC,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr1p0_ts2_ovexclude_first_10m,climax_plus_bar_quality,exclude_first_10m,-2088.9999999997076,0.49023914104445215,-1.287581755260288,-2079.4999999997117,232,-9.004310344826326,-9.004310344826326,0.4224137931034483,575.0000000000614,1.3990284524636332,0.562494529879391,-297.4999999999818,100,5.750000000000614,5.750000000000614,0.48,-0.43686121489480195
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts2_ovexclude_lunch,combined_qsr,exclude_lunch,-236.74999999996317,0.5279162512463034,-0.4143404195766244,-425.2499999999736,22,-10.761363636361962,-10.761363636361962,0.3181818181818182,278.50000000000136,4.295857988165768,0.5604249659221924,0.0,4,69.62500000000034,69.62500000000034,0.75,-1.3525713144154223
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts4_ovexclude_lunch,combined_qsr,exclude_lunch,-227.74999999996226,0.5375634517766944,-0.4042614365245578,-416.2499999999727,22,-10.352272727271012,-10.352272727271012,0.3181818181818182,278.50000000000136,4.295857988165768,0.5604249659221924,0.0,4,69.62500000000034,69.62500000000034,0.75,-1.386293411363139
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts6_ovexclude_lunch,combined_qsr,exclude_lunch,-227.74999999996226,0.5375634517766944,-0.4042614365245578,-416.2499999999727,22,-10.352272727271012,-10.352272727271012,0.3181818181818182,278.50000000000136,4.295857988165768,0.5604249659221924,0.0,4,69.62500000000034,69.62500000000034,0.75,-1.386293411363139
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts8_ovexclude_lunch,combined_qsr,exclude_lunch,-227.74999999996226,0.5375634517766944,-0.4042614365245578,-416.2499999999727,22,-10.352272727271012,-10.352272727271012,0.3181818181818182,278.50000000000136,4.295857988165768,0.5604249659221924,0.0,4,69.62500000000034,69.62500000000034,0.75,-1.386293411363139
MES,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr0p75_ts2_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-465.625,0.5219762592236125,-0.7570887601059294,-455.3125,57,-8.168859649122806,-8.168859649122806,0.3684210526315789,164.6875,1.4705357142857143,0.5371355915182618,-192.5,30,5.489583333333333,5.489583333333333,0.5333333333333333,-0.7094750573804682
MES,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr0p75_ts4_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-465.625,0.5219762592236125,-0.7570887601059294,-455.3125,57,-8.168859649122806,-8.168859649122806,0.3684210526315789,164.6875,1.4705357142857143,0.5371355915182618,-192.5,30,5.489583333333333,5.489583333333333,0.5333333333333333,-0.7094750573804682
MES,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr0p75_ts6_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-465.625,0.5219762592236125,-0.7570887601059294,-455.3125,57,-8.168859649122806,-8.168859649122806,0.3684210526315789,164.6875,1.4705357142857143,0.5371355915182618,-192.5,30,5.489583333333333,5.489583333333333,0.5333333333333333,-0.7094750573804682
MES,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr0p75_ts8_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-465.625,0.5219762592236125,-0.7570887601059294,-455.3125,57,-8.168859649122806,-8.168859649122806,0.3684210526315789,164.6875,1.4705357142857143,0.5371355915182618,-192.5,30,5.489583333333333,5.489583333333333,0.5333333333333333,-0.7094750573804682
MNQ,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr1p0_ts2_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-452.0,0.7077271257678629,-0.418316738005346,-513.0,54,-8.37037037037037,-8.37037037037037,0.4444444444444444,368.5,1.399025446670276,0.4854385939263354,-509.0,31,11.887096774193548,11.887096774193548,0.6129032258064516,-1.1604570169509487
MNQ,1h,climax_plus_bar_quality_1h_vq0p95_vl50_mb0p5_ra1p2_srNone_msNone_wkNone_sb0_tick_rr1p0_ts4_ovopen_to_midday_only,climax_plus_bar_quality,open_to_midday_only,-452.0,0.7077271257678629,-0.418316738005346,-513.0,54,-8.37037037037037,-8.37037037037037,0.4444444444444444,368.5,1.399025446670276,0.4854385939263354,-509.0,31,11.887096774193548,11.887096774193548,0.6129032258064516,-1.1604570169509487
M2K,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts2_ovopen_to_midday_only,combined_qs,open_to_midday_only,-2.999999999994998,0.9466666666667524,-0.028612241877811376,-25.999999999996817,11,-0.27272727272681796,-0.27272727272681796,0.45454545454545453,51.87500000000682,2.0479797979800223,0.4609908089300344,-41.49999999999636,8,6.484375000000853,6.484375000000853,0.625,-16.11166335370351
M2K,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts4_ovopen_to_midday_only,combined_qs,open_to_midday_only,-2.999999999994998,0.9466666666667524,-0.028612241877811376,-25.999999999996817,11,-0.27272727272681796,-0.27272727272681796,0.45454545454545453,51.87500000000682,2.0479797979800223,0.4609908089300344,-41.49999999999636,8,6.484375000000853,6.484375000000853,0.625,-16.11166335370351
M2K,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts6_ovopen_to_midday_only,combined_qs,open_to_midday_only,-2.999999999994998,0.9466666666667524,-0.028612241877811376,-25.999999999996817,11,-0.27272727272681796,-0.27272727272681796,0.45454545454545453,51.87500000000682,2.0479797979800223,0.4609908089300344,-41.49999999999636,8,6.484375000000853,6.484375000000853,0.625,-16.11166335370351
M2K,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts8_ovopen_to_midday_only,combined_qs,open_to_midday_only,-2.999999999994998,0.9466666666667524,-0.028612241877811376,-25.999999999996817,11,-0.27272727272681796,-0.27272727272681796,0.45454545454545453,51.87500000000682,2.0479797979800223,0.4609908089300344,-41.49999999999636,8,6.484375000000853,6.484375000000853,0.625,-16.11166335370351
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts4_ovall_rth,combined_qsr,all_rth,-1156.7499999999018,0.3346275524878016,-1.0287752522864595,-1162.2499999999081,64,-18.074218749998465,-18.074218749998465,0.390625,262.2499999999991,2.000954198473295,0.45154752548644184,-130.00000000000227,10,26.22499999999991,26.22499999999991,0.6,-0.4389175619095372
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts4_ovexclude_first_10m,combined_qsr,exclude_first_10m,-1156.7499999999018,0.3346275524878016,-1.0287752522864595,-1162.2499999999081,64,-18.074218749998465,-18.074218749998465,0.390625,262.2499999999991,2.000954198473295,0.45154752548644184,-130.00000000000227,10,26.22499999999991,26.22499999999991,0.6,-0.4389175619095372
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts6_ovall_rth,combined_qsr,all_rth,-1166.7499999999018,0.33271375464686476,-1.0340494266953757,-1172.2499999999081,64,-18.230468749998465,-18.230468749998465,0.390625,262.2499999999991,2.000954198473295,0.45154752548644184,-130.00000000000227,10,26.22499999999991,26.22499999999991,0.6,-0.4366788606319346
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts6_ovexclude_first_10m,combined_qsr,exclude_first_10m,-1166.7499999999018,0.33271375464686476,-1.0340494266953757,-1172.2499999999081,64,-18.230468749998465,-18.230468749998465,0.390625,262.2499999999991,2.000954198473295,0.45154752548644184,-130.00000000000227,10,26.22499999999991,26.22499999999991,0.6,-0.4366788606319346
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts8_ovall_rth,combined_qsr,all_rth,-1166.7499999999018,0.33271375464686476,-1.0340494266953757,-1172.2499999999081,64,-18.230468749998465,-18.230468749998465,0.390625,262.2499999999991,2.000954198473295,0.45154752548644184,-130.00000000000227,10,26.22499999999991,26.22499999999991,0.6,-0.4366788606319346
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr0p75_ts8_ovexclude_first_10m,combined_qsr,exclude_first_10m,-1166.7499999999018,0.33271375464686476,-1.0340494266953757,-1172.2499999999081,64,-18.230468749998465,-18.230468749998465,0.390625,262.2499999999991,2.000954198473295,0.45154752548644184,-130.00000000000227,10,26.22499999999991,26.22499999999991,0.6,-0.4366788606319346
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts4_ovall_rth,combined_qsr,all_rth,-961.9999999999072,0.44664941041130113,-0.8129218883537693,-980.4999999999131,64,-15.03124999999855,-15.03124999999855,0.390625,310.0000000000023,1.932330827067695,0.41879741885268656,-216.4999999999941,10,31.000000000000227,31.000000000000227,0.5,-0.515175473624882
MGC,1h,combined_qsr_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wk0p2_sb0_tick_rr1p0_ts4_ovexclude_first_10m,combined_qsr,exclude_first_10m,-961.9999999999072,0.44664941041130113,-0.8129218883537693,-980.4999999999131,64,-15.03124999999855,-15.03124999999855,0.390625,310.0000000000023,1.932330827067695,0.41879741885268656,-216.4999999999941,10,31.000000000000227,31.000000000000227,0.5,-0.515175473624882
MES,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts2_ovopen_to_midday_only,combined_qs,open_to_midday_only,-255.3125,0.018028846153846152,-1.2336040327103688,-254.375,19,-13.4375,-13.4375,0.15789473684210525,66.5625,1.8068181818181819,0.4154720579495636,-50.625,11,6.051136363636363,6.051136363636363,0.45454545454545453,-0.33679531432523296
MES,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts4_ovopen_to_midday_only,combined_qs,open_to_midday_only,-255.3125,0.018028846153846152,-1.2336040327103688,-254.375,19,-13.4375,-13.4375,0.15789473684210525,66.5625,1.8068181818181819,0.4154720579495636,-50.625,11,6.051136363636363,6.051136363636363,0.45454545454545453,-0.33679531432523296
MES,1h,combined_qs_1h_vq0p95_vl50_mb0p5_ra1p2_srvwap_ms0p5_wkNone_sb0_tick_rr0p75_ts6_ovopen_to_midday_only,combined_qs,open_to_midday_only,-255.3125,0.018028846153846152,-1.2336040327103688,-254.375,19,-13.4375,-13.4375,0.15789473684210525,66.5625,1.8068181818181819,0.4154720579495636,-50.625,11,6.051136363636363,6.051136363636363,0.45454545454545453,-0.33679531432523296
