symbol,variant_name,name,family,timeframe,volume_quantile,volume_lookback,min_body_fraction,min_range_atr,trend_ema_window,ema_slope_threshold,atr_percentile_low,atr_percentile_high,compression_ratio_max,entry_mode,pullback_fraction,confirmation_window,exit_mode,rr_target,atr_target_multiple,time_stop_bars,trailing_atr_multiple,session_overlay,generation,is_net_pnl,is_profit_factor,is_sharpe,is_max_drawdown,is_nb_trades,is_expectancy,is_hit_rate,is_avg_trade,is_raw_signal_count,oos_net_pnl,oos_profit_factor,oos_sharpe,oos_max_drawdown,oos_nb_trades,oos_expectancy,oos_hit_rate,oos_avg_trade,oos_raw_signal_count,stability_is_oos_sharpe_ratio,baseline_oos_net_pnl,baseline_oos_profit_factor,baseline_oos_sharpe,baseline_oos_expectancy,baseline_oos_nb_trades,baseline_stability_is_oos_sharpe_ratio,delta_oos_net_pnl_vs_v1,delta_oos_profit_factor_vs_v1,delta_oos_sharpe_vs_v1,delta_oos_expectancy_vs_v1,delta_stability_vs_v1,selection_score,variant_status,is_true_improvement
MNQ,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,1494.8812500000004,1.3195214812439886,0.5369120088315004,-654.0625,154,9.707021103896107,0.38311688311688313,9.707021103896107,156,1888.25,1.6010663695686773,0.9911786905538154,-923.9250000000029,77,24.522727272727273,0.36363636363636365,24.522727272727273,80,1.8460728652930503,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,3178.75,0.9220064342292095,2.0766565247023605,36.93138111888112,1.0922859328883914,2.759274507533556,improved,True
MES,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,496.76562499999363,1.1305989155438696,0.2859869900936865,-424.42187500000273,196,2.534518494897927,0.3622448979591837,2.534518494897927,212,1285.3906249999955,1.6205869040434497,1.136069202757064,-587.4687499999982,100,12.853906249999955,0.36,12.853906249999955,112,3.972450643243943,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,2434.1406249999955,1.1088972122262342,2.9581924228233385,23.110602678571382,3.0008986572063265,2.748065281136011,improved,True
MES,dynamic_exit_mixed_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit_mixed_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,181.89062499999636,1.092213244613433,0.14932247422004455,-511.17187500000455,96,1.8946940104166288,0.3541666666666667,1.8946940104166288,104,772.4375000000009,1.850000000000001,0.958455802904125,-496.25,50,15.448750000000018,0.32,15.448750000000018,52,6.418697573224816,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1921.187500000001,1.3383103081827854,2.7805790229703993,25.70544642857145,5.447145587187199,2.7173856981179516,improved,True
MES,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,511.6562499999941,1.1345136378573761,0.2952640920955554,-424.42187500000273,196,2.6104910714285414,0.3622448979591837,2.6104910714285414,212,1185.5468749999955,1.5723823174411564,1.1030706860629556,-594.3437499999982,100,11.855468749999954,0.36,11.855468749999954,112,3.7358782039299663,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,2334.2968749999955,1.0606926256239406,2.9251939061292296,22.11216517857138,2.76432621789235,2.7100742082050946,improved,True
M2K,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,152.77500000013788,1.0538224414303836,0.126523822754783,-302.9999999999609,177,0.863135593221118,0.3163841807909605,0.863135593221118,182,646.3000000000602,1.6376911692156781,1.1492342788928347,-167.99999999999613,74,8.733783783784597,0.33783783783783783,8.733783783784597,76,9.083145401954669,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1140.3000000000145,1.0349569512824062,2.584524327009974,13.576921038686109,8.43767808375428,2.662846600633554,improved,True
MNQ,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,2797.9249999999884,1.563302798469899,0.8815463651946825,-998.0,164,17.060518292682858,0.3231707317073171,17.060518292682858,168,1652.2749999999942,1.4706665717134295,0.9319312837940962,-823.6999999999971,79,20.914873417721445,0.31645569620253167,20.914873417721445,80,1.0571551543840652,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,2942.774999999994,0.7916066363739617,2.017409117942641,33.32352726387529,0.30336822197940616,2.646378911409448,improved,True
MNQ,dynamic_exit_mixed_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit_mixed_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,1524.493750000007,1.3203054417480842,0.5553607382683221,-1054.3624999999993,163,9.352722392638078,0.3619631901840491,9.352722392638078,168,1526.8562500000044,1.4957325487013,0.875205238311331,-942.9250000000029,78,19.575080128205183,0.358974358974359,19.575080128205183,80,1.5759220593092707,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,2817.3562500000044,0.8166726133618322,1.9606830724598763,31.98373397435903,0.8221351269046117,2.635148496023419,improved,True
M2K,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,784.3750000000955,1.4718045112782736,0.7714106831738788,-154.64999999999122,123,6.3770325203259794,0.3821138211382114,6.3770325203259794,126,524.1000000000497,1.7418259023355653,1.110556836040595,-136.37499999998454,59,8.88305084745847,0.3220338983050847,8.88305084745847,59,1.4396440965418564,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1018.100000000004,1.1390916844022934,2.545846884157734,13.726188102359984,0.7941767783414679,2.626609521492245,improved,True
M2K,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,146.8812500001809,1.0421587973594106,0.10681015675332352,-524.9124999999287,241,0.6094657676356053,0.36929460580912865,0.6094657676356053,251,705.2937500000837,1.592434901302071,1.1319321716967818,-164.93749999996453,98,7.196875000000854,0.37755102040816324,7.196875000000854,102,10.597608000060916,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1199.293750000038,0.9897006833687991,2.567222219813921,12.040012254902367,9.952140681860527,2.6177184323426514,improved,True
M2K,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p2,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,783.0312500001378,1.3358487025520798,0.6354412145103422,-341.5874999999403,188,4.165059840426265,0.3829787234042553,4.165059840426265,195,613.0062500000713,1.6856893176734937,1.0913551306719604,-259.16874999997617,79,7.759572784811029,0.35443037974683544,7.759572784811029,81,1.7174761500368465,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1107.0062500000256,1.0829550997402217,2.5266451787890993,12.602710039712541,1.072008831836458,2.6065359329865547,improved,True
MNQ,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p2,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,1624.6562500000055,1.341350194348147,0.5688643115212657,-1054.3624999999993,163,9.967216257668746,0.3619631901840491,9.967216257668746,168,1425.3812499999985,1.4627861201298697,0.8065090444763522,-942.9250000000029,78,18.274118589743573,0.358974358974359,18.274118589743573,80,1.4177529300784808,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,2715.8812499999985,0.7837261847904019,1.8919868786248975,30.68277243589742,0.6639659976738218,2.5702085306202105,improved,True
MES,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,1065.1875000000018,1.3668316831683174,0.6673783627920519,-483.75,155,6.87217741935485,0.3225806451612903,6.87217741935485,165,762.3750000000109,1.4738927738927807,0.8954524144460851,-404.6875,77,9.900974025974168,0.3116883116883117,9.900974025974168,84,1.3417462482599227,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1911.125000000011,0.962203082075565,2.717575634512359,20.157670454545595,0.37019426222230645,2.5213265113667482,improved,True
MES,dynamic_exit_mixed_ts4_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts4_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,262.4687499999982,1.0872351474864972,0.1726684189158445,-405.67187500000273,145,1.810129310344815,0.3724137931034483,1.810129310344815,156,797.2968749999973,1.5160497572815517,0.803966455610391,-681.875,74,10.774282094594557,0.35135135135135137,10.774282094594557,79,4.65612913269467,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1946.0468749999973,1.0043600654643359,2.626089675676665,21.030978523165984,3.684577146657054,2.5155217124986287,improved,True
M2K,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,189.19375000018363,1.0543036021814554,0.13516878572886099,-505.9374999999284,241,0.7850363070547038,0.36929460580912865,0.7850363070547038,251,588.6000000000888,1.4944141117178626,0.9940079330886353,-179.92499999998586,98,6.0061224489804985,0.37755102040816324,6.0061224489804985,102,7.353827495961567,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1082.600000000043,0.8916798937845907,2.4292979812057744,10.849259703882012,6.708360177761178,2.4903400960434494,improved,True
M2K,dynamic_exit_mixed_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit_mixed_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,845.5937500001437,1.362682286082,0.6680249092822169,-331.8624999999395,188,4.497839095745445,0.3829787234042553,4.497839095745445,195,506.81250000007367,1.5669043624162196,0.9581858808515243,-259.16874999997617,79,6.415348101266756,0.35443037974683544,6.415348101266756,81,1.434356515060316,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1000.812500000028,0.9641701444829476,2.3934759289686633,11.258485356168269,0.7888891968599274,2.4598181192717212,improved,True
MES,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,243.67187499999773,1.0809877440797666,0.16166418814920805,-405.67187500000273,145,1.6804956896551568,0.3724137931034483,1.6804956896551568,156,656.1093749999964,1.42466626213592,0.7210907910019516,-681.875,74,8.866342905405356,0.35135135135135137,8.866342905405356,79,4.460423791176439,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1804.8593749999964,0.9129765703187044,2.5432140110682258,19.123039333976784,3.4888718051388223,2.407718028581492,improved,True
MES,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,603.0625000000032,1.3017198248905582,0.46291111432077303,-437.5,96,6.2819010416667,0.34375,6.2819010416667,104,490.6250000000091,1.4810049019607932,0.697090425132592,-496.25,50,9.812500000000181,0.28,9.812500000000181,52,1.5058839668505886,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1639.375000000009,0.9693152101435775,2.5192136451988665,20.06919642857161,0.5343319808129723,2.376081747551911,improved,True
MNQ,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,108.54999999999927,1.0290668094791804,0.04959281015022917,-775.4000000000015,106,1.024056603773578,0.27358490566037735,1.024056603773578,108,809.1499999999942,1.2949872402479017,0.5616258777959219,-495.59999999999854,59,13.714406779660917,0.3220338983050847,13.714406779660917,59,11.324743971850253,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,2099.649999999994,0.6159273049084338,1.647103711944467,26.123060625814766,10.570957039445595,2.338785895486989,improved,True
M2K,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p5_ra1p5,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p5_ra1p5,regime_filtered,1h,0.95,50,0.5,1.5,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,68.50000000000477,2.98550724637712,0.5039620917910099,-34.499999999997044,8,8.562500000000597,0.5,8.562500000000597,217,46.499999999998636,inf,0.9690955662938098,0.0,2,23.249999999999318,1.0,23.249999999999318,94,1.9229532976374897,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,540.4999999999529,inf,2.404385614410949,28.09313725490083,1.2774859794371012,2.301377873641057,improved,False
M2K,dynamic_exit_mixed_ts4_vq0p975_bf0p6_ra1p5,dynamic_exit_mixed_ts4_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,274.2625000000953,1.1664719271624324,0.2872463196862454,-210.23749999998813,123,2.2297764227650028,0.3983739837398374,2.2297764227650028,126,341.5437500000519,1.497514566642491,0.7259776356575899,-178.03124999998545,58,5.888685344828481,0.3275862068965517,5.888685344828481,59,2.5273696681320885,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,835.5437500000062,0.894780348709219,2.161267683774729,10.731822599729995,1.8819023499317,2.253165061747211,improved,True
MNQ,regime_filtered_compression_0p8_vq0p975_bf0p6_ra1p5,regime_filtered_compression_0p8_vq0p975_bf0p6_ra1p5,regime_filtered,1h,0.975,50,0.6,1.5,,,,,0.8,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,67.0,1.8481012658227849,0.30515275913217993,-24.5,6,11.166666666666666,0.5,11.166666666666666,108,89.0,inf,0.6934810960180178,0.0,1,89.0,1.0,89.0,59,2.272570295579827,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,1379.5,inf,1.778958930166563,101.40865384615384,1.5187833631751677,2.25221417450885,improved,False
MNQ,regime_filtered_compression_0p8_vq0p975_bf0p5_ra1p5,regime_filtered_compression_0p8_vq0p975_bf0p5_ra1p5,regime_filtered,1h,0.975,50,0.5,1.5,,,,,0.8,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,91.0,1.8625592417061612,0.35980877682281237,-26.5,8,11.375,0.5,11.375,131,89.0,inf,0.6934810960180178,0.0,1,89.0,1.0,89.0,73,1.9273601443010995,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,1379.5,inf,1.778958930166563,101.40865384615384,1.1735732118964406,2.248120914632381,improved,False
MES,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,588.8125000000014,1.1423111782477344,0.33325552616584964,-311.25,198,2.973800505050512,0.30808080808080807,2.973800505050512,212,614.8125000000118,1.2610668789808968,0.6067381763704774,-461.25,100,6.148125000000118,0.3,6.148125000000118,112,1.8206395055202327,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1763.5625000000118,0.7493771871636811,2.428861396436752,16.404821428571548,0.8490875194826164,2.232346112844258,improved,True
MGC,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-682.9999999998904,0.6201334816463139,-0.6636219384672934,-772.4999999998931,110,-6.2090909090899125,0.43636363636363634,-6.2090909090899125,234,927.5000000000409,2.2576271186441774,0.791538977135051,-221.99999999999136,47,19.73404255319236,0.5531914893617021,19.73404255319236,92,-1.1927558919513657,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,843.9999999999304,1.2199381093911357,0.7276032437138958,19.043959908563348,-1.1434026901017853,2.1901520655682143,improved,False
MGC,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit_mixed_ts4_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,-706.0999999995988,0.8460146112747478,-0.3708161166226759,-1399.8874999996656,290,-2.4348275862055133,0.44482758620689655,-2.4348275862055133,325,1538.700000000074,1.7666093714969635,0.963414577205088,-257.9999999999927,109,14.116513761468568,0.43119266055045874,14.116513761468568,122,-2.5980925154485965,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,1455.1999999999634,0.7289203622439218,0.899478843783933,13.426431116839556,-2.548739313599016,2.182431394220108,improved,False
