scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,13491.83999999999,0.8166729735187618,0.7519215814370768,1.1569700192084627,11.897566137566129,-2188.379999999992,1134,0.48853615520282184,179.5009747292419,-148.19258620689655,1134,0.6491127647395535,0.6491127647395535,7.72286204922724,0.0,-461.74,0.15855752718946767,0.012020606754436176,8,11,0.41957641671436746,0.2615912993703492,0.14882655981682885,0.009158557527189467,0.0,11.897566137566129
is,7337.199999999993,0.6561310052901222,0.6084051132387519,1.1238093148909671,9.2291823899371,-2188.379999999992,795,0.4779874213836478,175.26131578947366,-142.80024096385543,795,0.6505728314238952,0.6505728314238952,6.004255319148931,0.0,-372.24,0.1530278232405892,0.009819967266775777,8,11,0.4288052373158756,0.27495908346972175,0.1432078559738134,0.010638297872340425,0.0,9.2291823899371
oos,6154.639999999997,1.1575567958448503,1.0449903517015726,1.2306006834122651,18.15528023598819,-2134.179999999993,339,0.5132743362831859,188.75999999999993,-161.7551515151515,339,0.6457142857142857,0.6457142857142857,11.723123809523804,0.0,-461.74,0.17142857142857143,0.017142857142857144,5,5,0.3980952380952381,0.23047619047619047,0.1619047619047619,0.005714285714285714,0.0,18.15528023598819
