variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
state_machine_b,2019-05-07,2019-05-07 13:25:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,157.26,1.3024681133013085,157.26,1.3024681133013085
state_machine_b,2019-05-09,2019-05-09 12:25:00-04:00,neutral,halted,overlay_hard_loss_cap,-103.74,-0.7699272673296719,35.26,0.2616891791598634
state_machine_b,2019-05-20,2019-05-20 14:48:00-04:00,neutral,halted,overlay_hard_loss_cap,-88.74,-0.7601507623779339,37.76,0.32345382902175773
state_machine_b,2019-06-18,2019-06-18 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-88.74,-0.5197376127445238,20.26,0.1186599508023896
state_machine_b,2019-08-02,2019-08-02 13:37:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,127.76,1.2619517977084158,131.76,1.3014618727775582
state_machine_b,2019-08-06,2019-08-06 10:13:00-04:00,neutral,halted,overlay_hard_loss_cap,-80.24,-0.8699045967042498,7.76,0.08412836079791848
state_machine_b,2019-08-07,2019-08-07 15:30:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,200.76,1.2647095880055435,204.76,1.2899080257024063
state_machine_b,2019-08-13,2019-08-13 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-72.24,-0.16279803488529318,25.26,0.056925226483977104
state_machine_b,2019-08-14,2019-08-14 12:00:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,131.76,1.2700983227299016,143.26,1.380952380952381
state_machine_b,2019-08-23,2019-08-23 11:02:00-04:00,neutral,defensive,defensive_after_total_losses,-123.74,-1.0,85.76,0.6930661063520285
state_machine_b,2019-09-03,2019-09-03 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-1.24,-0.009412479125550325,47.76,0.36253226051313187
state_machine_b,2019-10-03,2019-10-03 11:02:00-04:00,neutral,halted,overlay_hard_loss_cap,-128.24,-0.8423541776142932,71.26,0.4680767209668944
state_machine_b,2019-12-12,2019-12-12 12:23:00-05:00,neutral,halted,overlay_hard_loss_cap,-143.24,-0.7650074770348216,45.76,0.24439222388378548
state_machine_b,2019-12-13,2019-12-13 16:00:00-05:00,neutral,defensive,defensive_after_total_losses,-6.24,-0.05712193335774442,55.26,0.5058586598315635
state_machine_b,2020-01-31,2020-01-31 15:30:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,226.26,1.3022907793254286,228.76,1.3166800966962127
state_machine_b,2020-02-05,2020-02-05 16:00:00-05:00,neutral,defensive,defensive_after_total_losses,-22.24,-0.12512658940024754,102.26,0.5753347586362102
state_machine_b,2020-02-25,2020-02-25 11:17:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,258.26,1.2552736463497618,266.26,1.2941576747351025
state_machine_b,2020-02-26,2020-02-26 12:06:00-05:00,neutral,halted,overlay_hard_loss_cap,-220.24,-0.7987234351200406,40.76,0.14782041053166026
state_machine_b,2020-02-27,2020-02-27 11:07:00-05:00,neutral,halted,overlay_hard_loss_cap,-214.74,-0.8703088271054551,159.26,0.6454567560995379
state_machine_b,2020-03-04,2020-03-04 15:54:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,301.76,1.2666218938885156,306.76,1.2876091336467428
state_machine_b,2020-03-05,2020-03-05 12:39:00-05:00,neutral,halted,overlay_hard_loss_cap,-126.74,-0.7578330542932312,167.76,1.0031093039942596
state_machine_b,2020-03-06,2020-03-06 12:29:00-05:00,neutral,halted,overlay_hard_loss_cap,-177.74,-0.7620476762133425,130.26,0.5584805350711712
state_machine_b,2020-03-10,2020-03-10 10:42:00-04:00,neutral,halted,overlay_hard_loss_cap,-191.74,-0.8364159832489967,4.26,0.018583144302913975
state_machine_b,2020-03-11,2020-03-11 14:08:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,249.26,1.2605441488823708,254.26,1.285829877617073
state_machine_b,2020-03-24,2020-03-24 11:07:00-04:00,neutral,halted,overlay_hard_loss_cap,-179.24,-0.7717878057182226,38.76,0.16689631415776782
state_machine_b,2020-03-27,2020-03-27 15:50:00-04:00,neutral,halted,overlay_hard_loss_cap,-245.24,-0.9665011429021834,191.76,0.7557342161267439
state_machine_b,2020-03-30,2020-03-30 12:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,226.26,1.2694120287253141,241.26,1.3535682226211847
state_machine_b,2020-03-31,2020-03-31 10:32:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,215.76,1.3339928279955482,216.26,1.3370842092246815
state_machine_b,2020-04-01,2020-04-01 12:04:00-04:00,neutral,halted,overlay_hard_loss_cap,-125.24,-0.8226484498160798,96.26,0.632291119285339
state_machine_b,2020-04-03,2020-04-03 14:03:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,249.26,1.2637396065706752,255.26,1.2941593997160818
state_machine_b,2020-04-06,2020-04-06 15:44:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,282.76,1.2751871561287993,287.26,1.2954811941913953
state_machine_b,2020-04-08,2020-04-08 10:58:00-04:00,neutral,halted,overlay_hard_loss_cap,-165.74,-0.8016832736770824,14.26,0.06897552481377575
state_machine_b,2020-04-09,2020-04-09 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-16.74,-0.07071048407535692,114.26,0.482639182225226
state_machine_b,2020-04-13,2020-04-13 12:03:00-04:00,neutral,halted,overlay_hard_loss_cap,-141.24,-0.832096147048427,36.76,0.21656651349122186
state_machine_b,2020-04-16,2020-04-16 10:41:00-04:00,neutral,halted,overlay_hard_loss_cap,-123.74,-0.7674274373604564,49.76,0.3086082857851649
state_machine_b,2020-04-17,2020-04-17 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-99.24,-0.4227656130186589,131.26,0.5591718497060577
state_machine_b,2020-04-20,2020-04-20 14:57:00-04:00,neutral,halted,overlay_hard_loss_cap,-95.24,-0.7574359790042946,108.26,0.8609829807539368
state_machine_b,2020-04-21,2020-04-21 11:15:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,344.26,1.3127669310555217,351.76,1.3413666870042709
state_machine_b,2020-04-22,2020-04-22 15:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,178.26,1.3531197813875815,199.26,1.5125246698041594
state_machine_b,2020-04-23,2020-04-23 12:45:00-04:00,neutral,defensive,defensive_after_total_losses,-173.24,-1.0,78.26,0.45174324636342644
state_machine_b,2020-04-27,2020-04-27 10:45:00-04:00,neutral,halted,overlay_hard_loss_cap,-80.74,-0.7935915077648908,14.26,0.1401611952034598
state_machine_b,2020-04-28,2020-04-28 10:56:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,222.76,1.2532913244064363,228.26,1.2842354000225047
state_machine_b,2020-04-30,2020-04-30 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-58.24,-0.3513937492458067,58.76,0.3545311934355014
state_machine_b,2020-05-01,2020-05-01 11:19:00-04:00,neutral,halted,overlay_hard_loss_cap,-113.74,-0.8472884386174016,63.76,0.4749702026221692
state_machine_b,2020-05-06,2020-05-06 10:43:00-04:00,neutral,halted,overlay_hard_loss_cap,-105.24,-0.7988462122362228,57.26,0.4346439957492029
state_machine_b,2020-05-07,2020-05-07 11:44:00-04:00,neutral,halted,overlay_hard_loss_cap,-110.74,-0.8405951115834218,23.26,0.1765598906937908
state_machine_b,2020-05-13,2020-05-13 11:26:00-04:00,neutral,halted,overlay_hard_loss_cap,-172.74,-0.8081781603817723,107.26,0.5018246467671003
state_machine_b,2020-05-14,2020-05-14 11:07:00-04:00,neutral,halted,overlay_hard_loss_cap,-193.24,-0.7706787907792934,9.76,0.03892478264337561
state_machine_b,2020-05-15,2020-05-15 11:00:00-04:00,neutral,halted,overlay_hard_loss_cap,-157.24,-0.8397778252510147,41.26,0.2203588976714377
state_machine_b,2020-05-19,2020-05-19 15:50:00-04:00,neutral,halted,overlay_hard_loss_cap,-122.74,-0.8480033162912808,62.76,0.43360508497996403
state_machine_b,2020-05-27,2020-05-27 14:00:00-04:00,neutral,halted,overlay_hard_loss_cap,-179.74,-0.7722780785425797,192.26,0.8260720116868608
state_machine_b,2020-05-28,2020-05-28 15:50:00-04:00,neutral,halted,overlay_hard_loss_cap,-143.74,-0.8594833771824922,200.26,1.1974408036354938
state_machine_b,2020-05-29,2020-05-29 14:08:00-04:00,neutral,halted,overlay_hard_loss_cap,-111.74,-0.7614828949161782,75.76,0.5162873108900096
state_machine_b,2020-06-03,2020-06-03 12:08:00-04:00,neutral,halted,overlay_hard_loss_cap,-87.74,-0.8297711367505202,1.26,0.01191602042746359
state_machine_b,2020-06-08,2020-06-08 11:16:00-04:00,neutral,halted,overlay_hard_loss_cap,-98.74,-0.7790752722108253,38.76,0.30582294461101467
state_machine_b,2020-06-09,2020-06-09 13:24:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,156.76,1.2668498464522386,158.26,1.2789720381444964
state_machine_b,2020-06-10,2020-06-10 10:22:00-04:00,neutral,halted,overlay_hard_loss_cap,-76.74,-0.7973815461346633,14.26,0.14817123857024106
state_machine_b,2020-06-11,2020-06-11 10:59:00-04:00,neutral,halted,overlay_hard_loss_cap,-155.24,-0.7971654513710589,15.26,0.07836089144500359
state_machine_b,2020-06-12,2020-06-12 11:19:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,301.26,1.3286583752315426,309.76,1.366146246802505
state_machine_b,2020-06-15,2020-06-15 14:02:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,311.76,1.2950070615601894,317.76,1.3199302151698928
state_machine_b,2020-06-16,2020-06-16 11:00:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,238.26,1.4551117625503847,238.76,1.4581653841455966
state_machine_b,2020-06-17,2020-06-17 10:55:00-04:00,neutral,halted,overlay_hard_loss_cap,-98.24,-0.7812947351678066,36.76,0.2923492921902338
state_machine_b,2020-06-18,2020-06-18 10:23:00-04:00,neutral,halted,overlay_hard_loss_cap,-80.74,-0.8135832325675131,3.76,0.03788794840790004
state_machine_b,2020-06-22,2020-06-22 12:15:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,129.26,1.315757328990228,130.26,1.3259364820846906
