variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
max_trades_1,2019-05-07,2019-05-07 16:00:00-04:00,neutral,halted,max_trades_per_day,58.76,0.4866655623654133,222.76,1.844956104025178
max_trades_1,2019-05-09,2019-05-09 12:30:00-04:00,neutral,halted,max_trades_per_day,-134.74,-1.0,35.26,0.2616891791598634
max_trades_1,2019-05-13,2019-05-13 16:00:00-04:00,neutral,halted,max_trades_per_day,70.26,0.4788060515196947,118.76,0.8093226114215619
max_trades_1,2019-05-20,2019-05-20 16:00:00-04:00,neutral,halted,max_trades_per_day,-54.24,-0.46462223745074527,37.76,0.32345382902175773
max_trades_1,2019-06-03,2019-06-03 16:00:00-04:00,neutral,halted,max_trades_per_day,120.76,0.6590264134468456,201.76,1.1010696354507747
max_trades_1,2019-06-18,2019-06-18 16:00:00-04:00,neutral,halted,max_trades_per_day,-88.74,-0.5197376127445238,20.26,0.1186599508023896
max_trades_1,2019-08-02,2019-08-02 16:00:00-04:00,neutral,halted,max_trades_per_day,35.26,0.3482813117344923,131.76,1.3014618727775582
max_trades_1,2019-08-06,2019-08-06 10:14:00-04:00,neutral,halted,max_trades_per_day,-92.24,-1.0,7.76,0.08412836079791848
max_trades_1,2019-08-07,2019-08-07 16:00:00-04:00,neutral,halted,max_trades_per_day,199.26,1.25526017386922,221.26,1.3938515812019654
max_trades_1,2019-08-13,2019-08-13 16:00:00-04:00,neutral,halted,max_trades_per_day,-72.24,-0.16279803488529318,25.26,0.056925226483977104
max_trades_1,2019-08-14,2019-08-14 16:00:00-04:00,neutral,halted,max_trades_per_day,154.26,1.4869866975130133,187.26,1.8050896471949103
max_trades_1,2019-08-23,2019-08-23 11:02:00-04:00,neutral,halted,max_trades_per_day,-123.74,-1.0,85.76,0.6930661063520285
max_trades_1,2019-09-03,2019-09-03 16:00:00-04:00,neutral,halted,max_trades_per_day,-1.24,-0.009412479125550325,47.76,0.36253226051313187
max_trades_1,2019-10-03,2019-10-03 11:06:00-04:00,neutral,halted,max_trades_per_day,-152.24,-1.0,71.26,0.4680767209668944
max_trades_1,2019-10-04,2019-10-04 16:00:00-04:00,neutral,halted,max_trades_per_day,70.26,0.8291243804578713,99.26,1.1713476516403116
max_trades_1,2019-12-12,2019-12-12 16:00:00-05:00,neutral,halted,max_trades_per_day,-27.24,-0.1454817346720786,45.76,0.24439222388378548
max_trades_1,2019-12-13,2019-12-13 16:00:00-05:00,neutral,halted,max_trades_per_day,-6.24,-0.05712193335774442,55.26,0.5058586598315635
max_trades_1,2020-01-31,2020-01-31 16:00:00-05:00,neutral,halted,max_trades_per_day,194.76,1.1209853804535512,265.26,1.526764130309658
max_trades_1,2020-02-05,2020-02-05 16:00:00-05:00,neutral,halted,max_trades_per_day,-22.24,-0.12512658940024754,102.26,0.5753347586362102
max_trades_1,2020-02-21,2020-02-21 16:00:00-05:00,neutral,halted,max_trades_per_day,37.76,0.14793919448362325,132.26,0.5181789688136655
