scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,16219.83999999999,0.8765132543318608,0.8042525465323878,1.1783696021768784,14.3032098765432,-3410.499999999989,1134,0.5044091710758377,187.3316783216783,-161.80405693950178,1134,0.6491127647395535,0.6491127647395535,9.284396107613047,0.0,-489.74,0.1247853463079565,0.22037779049799658,8,11,0.0,0.0,0.0,0.0,0.0,14.3032098765432
is,6695.199999999993,0.5301881464532698,0.4881287718772606,1.104372508463352,8.421635220125777,-2716.2400000000007,795,0.48553459119496856,183.52943005181345,-156.83902200488996,795,0.6505728314238952,0.6505728314238952,5.478887070376427,0.0,-489.74,0.12029459901800327,0.2332242225859247,8,11,0.0,0.0,0.0,0.0,0.0,8.421635220125777
oos,9524.639999999998,1.6269302428357164,1.4679778299753976,1.3555732094112305,28.0962831858407,-3410.499999999989,339,0.5486725663716814,195.22236559139785,-175.07660130718955,339,0.6457142857142857,0.6457142857142857,18.14217142857142,0.0,-442.74,0.13523809523809524,0.19047619047619047,4,5,0.0,0.0,0.0,0.0,0.0,28.0962831858407
