session_date,daily_pnl_usd,daily_trade_count,equity,peak_equity,drawdown_usd,drawdown_pct
2019-05-07,345.0,1.0,50345.0,50345.0,0.0,0.0
2019-05-09,-680.0,1.0,49665.0,50345.0,-680.0,-0.013506803058893634
2019-05-13,345.0,1.0,50010.0,50345.0,-335.0,-0.006654086801072599
2019-05-20,-333.0,1.0,49677.0,50345.0,-668.0,-0.01326844771079551
2019-06-03,478.0,1.0,50155.0,50345.0,-190.0,-0.00377395967822028
2019-06-18,-360.0,1.0,49795.0,50345.0,-550.0,-0.010924620121163969
2019-08-02,238.0,1.0,50033.0,50345.0,-312.0,-0.006197239050551197
2019-08-06,-748.0,1.0,49285.0,50345.0,-1060.0,-0.021054722415334196
2019-08-07,792.0,1.0,50077.0,50345.0,-268.0,-0.0053232694408580795
2019-08-13,-73.5,1.0,50003.5,50345.0,-341.5,-0.0067831959479590824
2019-08-14,1407.0,1.0,51410.5,51410.5,0.0,0.0
2019-08-23,-750.0,1.0,50660.5,51410.5,-750.0,-0.014588459555927292
2019-09-03,-12.5,1.0,50648.0,51410.5,-762.5,-0.014831600548526079
2019-10-03,-614.0,1.0,50034.0,51410.5,-1376.5,-0.026774686104978556
2019-10-04,552.0,1.0,50586.0,51410.5,-824.5,-0.016037579871816067
2019-12-12,-85.5,1.0,50500.5,51410.5,-910.0,-0.01770066426119178
2019-12-13,-45.0,1.0,50455.5,51410.5,-955.0,-0.018575971834547417
2020-01-31,774.0,1.0,51229.5,51410.5,-181.0,-0.003520681572830453
2020-02-05,-94.0,1.0,51135.5,51410.5,-275.0,-0.00534910183717334
2020-02-21,73.0,1.0,51208.5,51410.5,-202.0,-0.003929158440396417
2020-02-25,1215.0,1.0,52423.5,52423.5,0.0,0.0
2020-02-26,-554.0,1.0,51869.5,52423.5,-554.0,-0.0105677797171116
2020-02-27,-744.0,1.0,51125.5,52423.5,-1298.0,-0.02475988821807014
2020-03-04,795.0,1.0,51920.5,52423.5,-503.0,-0.009594933569868475
2020-03-05,-674.0,1.0,51246.5,52423.5,-1177.0,-0.022451763045199195
2020-03-06,-703.5,1.0,50543.0,52423.5,-1880.5,-0.03587131725275878
2020-03-10,-691.5,1.0,49851.5,52423.5,-2572.0,-0.049061966484496455
2020-03-11,1167.0,1.0,51018.5,52423.5,-1405.0,-0.02680095758581552
2020-03-24,-700.5,1.0,50318.0,52423.5,-2105.5,-0.04016328554941963
2020-03-27,-510.0,1.0,49808.0,52423.5,-2615.5,-0.04989174702185089
2020-03-30,1400.0,1.0,51208.0,52423.5,-1215.5,-0.023186166509294497
2020-03-31,-652.0,1.0,50556.0,52423.5,-1867.5,-0.03562333686228504
2020-04-01,-614.0,1.0,49942.0,52423.5,-2481.5,-0.0473356414585062
2020-04-02,528.0,1.0,50470.0,52423.5,-1953.5,-0.03726382252234208
2020-04-03,282.0,1.0,50752.0,52423.5,-1671.5,-0.03188455559052715
2020-04-06,1311.0,1.0,52063.0,52423.5,-360.5,-0.006876686981983271
2020-04-07,446.0,1.0,52509.0,52509.0,0.0,0.0
2020-04-08,-624.0,1.0,51885.0,52509.0,-624.0,-0.011883677083928469
2020-04-09,-54.0,1.0,51831.0,52509.0,-678.0,-0.01291207221619151
2020-04-13,-684.0,1.0,51147.0,52509.0,-1362.0,-0.025938410558190024
2020-04-14,283.0,1.0,51430.0,52509.0,-1079.0,-0.020548858290959645
2020-04-16,-650.0,1.0,50780.0,52509.0,-1729.0,-0.03292768858671847
2020-04-17,-301.5,1.0,50478.5,52509.0,-2030.5,-0.038669561408520445
2020-04-20,-635.0,1.0,49843.5,52509.0,-2665.5,-0.05076272638976175
2020-04-21,349.0,1.0,50192.5,52509.0,-2316.5,-0.04411624673865432
2020-04-22,412.5,1.0,50605.0,52509.0,-1904.0,-0.03626045058942277
2020-04-23,-698.0,1.0,49907.0,52509.0,-2602.0,-0.049553409891637624
2020-04-27,-721.0,1.0,49186.0,52509.0,-3323.0,-0.06328438934277933
2020-04-28,1162.0,1.0,50348.0,52509.0,-2161.0,-0.04115484964482279
2020-04-29,1436.0,1.0,51784.0,52509.0,-725.0,-0.013807156868346378
2020-04-30,-238.0,1.0,51546.0,52509.0,-963.0,-0.018339713192024223
2020-05-01,-677.5,1.0,50868.5,52509.0,-1640.5,-0.031242263231065152
2020-05-04,688.0,1.0,51556.5,52509.0,-952.5,-0.018139747471861967
2020-05-06,-665.0,1.0,50891.5,52509.0,-1617.5,-0.0308042430821383
