zone,split,score_level,n_candidate_days,n_trades,win_rate,expectancy,profit_factor,sharpe_ratio,cumulative_pnl,max_drawdown
narrow_q25_30__q90_95,total,0.0,367,290,0.4,-13.786206896551723,0.8554826582804678,-0.9079892553713382,-3998.0,-5559.0
narrow_q25_30__q90_95,total,0.5,143,103,0.5339805825242718,41.42718446601942,1.4903752226627593,2.3630187058034418,4267.0,-1518.5
narrow_q25_30__q90_95,total,1.0,830,732,0.47540983606557374,20.218579234972676,1.2252920805266962,1.3382776063763018,14800.0,-2298.5
narrow_q25_30__q90_95,is,0.0,284,248,0.42338709677419356,-6.669354838709677,0.9276180473502253,-0.4599957855595094,-1654.0,-4399.0
narrow_q25_30__q90_95,is,0.5,94,77,0.5194805194805194,32.396103896103895,1.3687633971468698,1.995321160365881,2494.5,-1518.5
narrow_q25_30__q90_95,is,1.0,572,512,0.482421875,20.4658203125,1.2275856826375917,1.36638750368166,10478.5,-2298.5
narrow_q25_30__q90_95,oos,0.0,83,42,0.2619047619047619,-55.80952380952381,0.5130362522073335,-3.0375021513815867,-2344.0,-3288.0
narrow_q25_30__q90_95,oos,0.5,49,26,0.5769230769230769,68.17307692307692,1.9150748580278782,3.225398228148309,1772.5,-510.5
narrow_q25_30__q90_95,oos,1.0,258,220,0.4590909090909091,19.64318181818182,1.2199180682425383,1.2748980655890652,4321.5,-1337.0
