entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,7,36.719270833309565,5.2456101190442235,0.5714285714285714
11.0,34,-203.95624999998108,-5.998713235293561,0.4117647058823529
12.0,46,-450.56874999999854,-9.794972826086925,0.34782608695652173
13.0,31,-278.7619791666657,-8.992321908602118,0.4838709677419355
14.0,20,-258.82083333333867,-12.941041666666933,0.35
15.0,15,-116.97812500000146,-7.798541666666764,0.2
