hour,trades,net_pnl_usd,avg_trade_pnl_usd,win_rate
09:00,58,1696.5357142857138,29.25061576354679,0.4827586206896552
10:00,6,-95.22321428571377,-15.870535714285628,0.16666666666666666
11:00,2,233.33928571428623,116.66964285714312,0.5
12:00,3,-35.88392857142753,-11.961309523809177,0.0
13:00,2,-21.5,-10.75,0.0
14:00,3,-28.901785714286234,-9.633928571428745,0.0
15:00,2,-2.0,-1.0,0.5
