config_name,symbol,bucket,trade_count,net_pnl,avg_trade,win_rate
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_1,MNQ,trade_without_prior_downside_breakout,685,18448.5,26.932116788321167,0.4759124087591241
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,M2K,reclaim_trade,412,-2617.499999998986,-6.353155339803364,0.4368932038834951
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,M2K,trade_without_prior_downside_breakout,793,-5545.999999997989,-6.993694829757867,0.45649432534678436
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,MES,reclaim_trade,561,-11881.25,-21.178698752228165,0.38859180035650626
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,MES,trade_without_prior_downside_breakout,790,4656.25,5.893987341772152,0.43544303797468353
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,MGC,reclaim_trade,336,-9076.49999999832,-27.013392857137855,0.3541666666666667
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,MGC,trade_without_prior_downside_breakout,500,-2987.9999999974507,-5.975999999994901,0.432
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,MNQ,reclaim_trade,430,-3074.5,-7.15,0.43953488372093025
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,MNQ,trade_without_prior_downside_breakout,685,18448.5,26.932116788321167,0.4759124087591241
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,M2K,reclaim_trade,412,-2617.499999998986,-6.353155339803364,0.4368932038834951
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,M2K,trade_without_prior_downside_breakout,793,-5545.999999997989,-6.993694829757867,0.45649432534678436
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,MES,reclaim_trade,561,-11431.25,-20.376559714795007,0.39037433155080214
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,MES,trade_without_prior_downside_breakout,790,4656.25,5.893987341772152,0.43544303797468353
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,MGC,reclaim_trade,332,-8484.499999998368,-25.555722891561352,0.35843373493975905
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,MGC,trade_without_prior_downside_breakout,500,-2987.9999999974507,-5.975999999994901,0.432
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,MNQ,reclaim_trade,430,-3095.5,-7.198837209302326,0.43953488372093025
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,MNQ,trade_without_prior_downside_breakout,685,18448.5,26.932116788321167,0.4759124087591241
baseline_no_opposite_invalidation,M2K,trade_without_prior_downside_breakout,1205,-7579.499999996975,-6.2900414937734235,0.45228215767634855
baseline_no_opposite_invalidation,MES,trade_without_prior_downside_breakout,1354,-6931.25,-5.119091580502215,0.41654357459379615
baseline_no_opposite_invalidation,MGC,trade_without_prior_downside_breakout,861,-12519.499999995911,-14.540650406499315,0.397212543554007
baseline_no_opposite_invalidation,MNQ,trade_without_prior_downside_breakout,1117,15540.5,13.912712623097583,0.4628469113697404
invalidate_on_opposite_close_1m__buffer_0,M2K,trade_without_prior_downside_breakout,836,-6117.499999997916,-7.317583732054924,0.45454545454545453
invalidate_on_opposite_close_1m__buffer_0,MES,trade_without_prior_downside_breakout,842,6058.75,7.195665083135392,0.43824228028503565
invalidate_on_opposite_close_1m__buffer_0,MGC,trade_without_prior_downside_breakout,524,-2046.499999997543,-3.905534351140349,0.4351145038167939
invalidate_on_opposite_close_1m__buffer_0,MNQ,trade_without_prior_downside_breakout,730,17029.5,23.328082191780823,0.46986301369863015
invalidate_on_opposite_close_1m__buffer_1,M2K,trade_without_prior_downside_breakout,840,-5373.9999999979045,-6.397619047616553,0.45714285714285713
invalidate_on_opposite_close_1m__buffer_1,MES,trade_without_prior_downside_breakout,858,5046.25,5.881410256410256,0.4358974358974359
invalidate_on_opposite_close_1m__buffer_1,MGC,trade_without_prior_downside_breakout,540,-3627.9999999974348,-6.718518518513768,0.42962962962962964
invalidate_on_opposite_close_1m__buffer_1,MNQ,trade_without_prior_downside_breakout,732,16735.5,22.862704918032787,0.4685792349726776
invalidate_on_opposite_close_1m__buffer_2,M2K,trade_without_prior_downside_breakout,847,-5745.499999997876,-6.78335301062323,0.4557260920897285
invalidate_on_opposite_close_1m__buffer_2,MES,trade_without_prior_downside_breakout,870,5033.75,5.785919540229885,0.435632183908046
invalidate_on_opposite_close_1m__buffer_2,MGC,trade_without_prior_downside_breakout,556,-5089.499999997313,-9.153776978412434,0.4262589928057554
invalidate_on_opposite_close_1m__buffer_2,MNQ,trade_without_prior_downside_breakout,734,16298.5,22.205040871934607,0.4673024523160763
invalidate_on_opposite_close_1m__buffer_4,M2K,trade_without_prior_downside_breakout,854,-5292.999999997875,-6.197892271660276,0.4566744730679157
invalidate_on_opposite_close_1m__buffer_4,MES,trade_without_prior_downside_breakout,901,3742.5,4.153718091009989,0.4328523862375139
invalidate_on_opposite_close_1m__buffer_4,MGC,trade_without_prior_downside_breakout,574,-4224.499999997263,-7.3597560975562075,0.42857142857142855
invalidate_on_opposite_close_1m__buffer_4,MNQ,trade_without_prior_downside_breakout,740,16600.5,22.433108108108108,0.4689189189189189
invalidate_on_opposite_close_5m__buffer_0,M2K,trade_without_prior_downside_breakout,891,-6228.4999999977945,-6.990460157124349,0.4567901234567901
invalidate_on_opposite_close_5m__buffer_0,MES,trade_without_prior_downside_breakout,923,4937.5,5.349404117009751,0.4344528710725894
invalidate_on_opposite_close_5m__buffer_0,MGC,trade_without_prior_downside_breakout,569,-4967.999999997297,-8.731107205619152,0.421792618629174
invalidate_on_opposite_close_5m__buffer_0,MNQ,trade_without_prior_downside_breakout,799,17487.5,21.886733416770962,0.47058823529411764
invalidate_on_opposite_close_5m__buffer_1,M2K,trade_without_prior_downside_breakout,893,-5908.499999997789,-6.616461366178935,0.4568868980963046
invalidate_on_opposite_close_5m__buffer_1,MES,trade_without_prior_downside_breakout,932,4703.75,5.046942060085837,0.4334763948497854
