scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,worst_day,longest_losing_streak_daily,median_recovery_days,max_recovery_days,daily_loss_limit_breach_freq,days_to_profit_target,profit_target_reached_before_max_loss,max_loss_limit_buffer_usd
overall,7353.0,0.9348261054855397,0.34426138043587323,1.5988272660640117,41.77840909090909,-1875.0,176,176,0.08212785814279049,-249.0,2,35.5,335.0,0.0,1013.0,True,1457.5
is,3330.5,0.5924701189826417,0.22195527402394796,1.3254507255582157,24.31021897810219,-1875.0,137,137,0.09133333333333334,-249.0,2,55.0,228.0,0.0,1013.0,True,1457.5
oos,4022.5,1.7991303376736174,0.639420521852367,2.966511855292105,103.14102564102564,-328.0,39,39,0.060653188180404355,-228.0,1,21.0,165.0,0.0,246.0,True,2000.0
