session_date,signal_time,close,continuous_session_vwap,atr_14,or_width,or_width_atr_ratio,price_vwap_distance_atr,continuous_vwap_slope_5,continuous_vwap_slope_5_atr
2019-05-27,2019-05-27 18:01:00-04:00,7320.25,7316.973057644111,1.9642857142857142,6.25,3.181818181818182,1.6682615629982056,,
2019-05-29,2019-05-29 10:15:00-04:00,7246.5,7236.404373024236,5.982142857142857,33.5,5.6000000000000005,1.6876271959486742,0.23274949469214334,0.038907378217194116
2019-05-30,2019-05-30 09:47:00-04:00,7262.0,7244.127440838604,5.714285714285714,23.75,4.15625,3.1276978532442397,2.2579908210354915,0.395148393681211
2019-05-31,2019-05-31 10:49:00-04:00,7175.5,7164.959981332954,5.785714285714286,31.0,5.3580246913580245,1.8217316214647135,-0.010305770139893866,-0.001781244221710051
2019-06-04,2019-06-04 10:22:00-04:00,7069.5,7037.173592279789,7.482142857142857,35.5,4.744630071599046,4.320474540171417,1.817379674107542,0.2428956127685498
2019-06-06,2019-06-06 11:29:00-04:00,7247.75,7229.197768465985,4.071428571428571,28.25,6.93859649122807,4.556688446951037,0.26767809520515584,0.06574549706793302
2019-06-07,2019-06-07 09:57:00-04:00,7367.75,7319.938177796803,6.089285714285714,56.0,9.196480938416421,7.851794848618887,2.606499068529047,0.42804676785227747
2019-06-10,2019-06-10 10:05:00-04:00,7520.5,7479.242670575693,5.875,47.5,8.085106382978724,7.022524157328781,2.2686979390618944,0.38616135132968415
2019-06-13,2019-06-13 09:46:00-04:00,7530.25,7491.414861982999,6.732142857142857,32.0,4.753315649867374,5.768614665655268,2.7223589332643314,0.4043822288137999
2019-06-14,2019-06-14 10:49:00-04:00,7486.0,7476.599448728355,4.714285714285714,25.0,5.303030303030303,1.9940563303489123,0.058467278871830786,0.012402150063721681
2019-06-17,2019-06-17 09:48:00-04:00,7531.75,7503.329118497109,5.892857142857143,34.75,5.8969696969696965,4.8229374671571845,1.389594119339563,0.23580991116065309
2019-06-18,2019-06-18 09:48:00-04:00,7678.5,7601.841078600115,12.25,78.5,6.408163265306122,6.25787113468449,6.057565593318941,0.4944951504750156
2019-06-19,2019-06-19 14:01:00-04:00,7686.25,7659.870654932834,8.107142857142858,46.5,5.73568281938326,3.2538399201790114,0.6555704485044771,0.08086331523403241
2019-06-21,2019-06-21 09:56:00-04:00,7759.25,7749.131876235275,6.375,21.0,3.2941176470588234,1.587156668976497,0.17807048332451814,0.027932624835218533
2019-06-24,2019-06-24 21:01:00-04:00,7778.0,7765.292061986084,1.4642857142857142,15.0,10.24390243902439,8.678591814381479,0.8211964318852552,0.5608170754338329
2019-06-27,2019-06-27 09:56:00-04:00,7699.25,7681.952700790426,5.321428571428571,24.25,4.557046979865772,3.2504991803225924,0.9504649693781175,0.17861086672877377
2019-06-28,2019-06-28 16:04:00-04:00,7711.5,7685.685827354971,6.410714285714286,28.75,4.484679665738161,4.026723309531053,0.24694489430203248,0.03852065203597164
2019-07-02,2019-07-02 10:29:00-04:00,7798.5,7785.261655566127,3.3214285714285716,19.75,5.946236559139785,3.9857381091230395,0.41677589486971556,0.12548091458443048
2019-07-03,2019-07-03 09:47:00-04:00,7849.75,7846.969872426247,4.321428571428571,13.75,3.181818181818182,0.6433353063229867,0.04096071080675756,0.009478511591646378
2019-07-04,2019-07-04 10:54:00-04:00,7902.5,7891.011973515342,1.2857142857142858,4.5,3.4999999999999996,8.935131710289472,0.31790742597968347,0.24726133131753156
2019-07-05,2019-07-05 12:36:00-04:00,7844.75,7832.820901349821,2.4642857142857144,16.75,6.797101449275362,4.840793655145176,0.09773519507598394,0.03966065887141377
2019-07-09,2019-07-09 10:00:00-04:00,7802.75,7776.618787500697,4.660714285714286,33.75,7.241379310344827,5.606696934716314,1.377263632557515,0.29550484070199556
2019-07-10,2019-07-10 09:48:00-04:00,7942.0,7884.733038860094,7.821428571428571,43.5,5.561643835616438,7.32180325076424,4.735639315751541,0.6054698668540783
2019-07-11,2019-07-11 10:00:00-04:00,7950.5,7943.297341317874,4.803571428571429,19.5,4.059479553903346,1.4994382386581444,0.21834415185276157,0.04545454462362322
2019-07-12,2019-07-12 09:45:00-04:00,7943.75,7934.158109667535,4.821428571428571,17.75,3.6814814814814816,1.989429105992652,0.4997127904634908,0.10364413431835366
2019-07-15,2019-07-15 15:00:00-04:00,7986.75,7971.396705541185,1.5892857142857142,17.5,11.011235955056181,9.660499884198247,0.19884579285826476,0.12511645393329018
2019-07-18,2019-07-18 10:21:00-04:00,7905.25,7876.101661995377,3.75,38.0,10.133333333333333,7.772890134566114,1.049667727711494,0.2799113940563984
2019-07-22,2019-07-22 09:47:00-04:00,7901.25,7870.436383873053,5.857142857142857,25.0,4.2682926829268295,5.260861289966515,1.675065616660504,0.2859868126005739
2019-07-23,2019-07-23 15:30:00-04:00,7963.0,7938.875293070817,2.8035714285714284,22.5,8.02547770700637,8.604991006587586,0.22205591221154464,0.07920465658500955
2019-07-24,2019-07-24 09:46:00-04:00,7971.75,7950.088486642622,4.571428571428571,29.0,6.34375,4.738456046926387,1.0039727820430926,0.2196190460719265
2019-07-25,2019-07-25 20:24:00-04:00,7999.75,7993.621744994294,1.1071428571428572,36.5,32.96774193548387,5.535198069669751,0.34783121861255495,0.3141701329403722
2019-07-26,2019-07-26 14:57:00-04:00,8035.5,8017.499296407336,2.0357142857142856,40.0,19.649122807017545,8.842450887624294,0.0778556939567352,0.03824490229453659
2019-07-30,2019-07-30 10:01:00-04:00,7975.5,7964.353925608586,5.5,35.5,6.454545454545454,2.0265589802570916,0.07622809115946438,0.013859652938084433
2019-07-31,2019-07-31 10:10:00-04:00,7990.25,7984.611729897328,3.6607142857142856,22.0,6.009756097560976,1.540210369510488,0.09694385418242746,0.02648222358154116
2019-08-01,2019-08-01 09:50:00-04:00,7931.0,7878.6728597237925,7.339285714285714,59.75,8.141119221411191,7.129732008437031,2.6591557728543194,0.3623180615081311
2019-08-06,2019-08-06 10:03:00-04:00,7530.25,7418.336751122786,9.232142857142858,38.75,4.197292069632495,12.122131406429352,4.427535157313287,0.4795782762273579
2019-08-07,2019-08-07 10:10:00-04:00,7466.25,7459.033719037668,11.678571428571429,45.75,3.9174311926605503,0.6179078499856445,-0.4030694642060553,-0.0345135932653503
2019-08-08,2019-08-08 09:56:00-04:00,7621.0,7591.011028220192,9.339285714285714,33.75,3.61376673040153,3.211056251757623,0.7085185258383717,0.07586431634215836
2019-08-12,2019-08-12 12:31:00-04:00,7632.25,7617.8374043464955,4.446428571428571,47.75,10.738955823293173,3.2413869742821295,0.07498353096616484,0.016863766000422616
2019-08-13,2019-08-13 09:45:00-04:00,7656.25,7564.665696989075,17.428571428571427,75.75,4.346311475409837,5.2548370580039165,5.100815176540891,0.2926697232441495
2019-08-15,2019-08-15 21:01:00-04:00,7537.5,7518.84773383422,3.3392857142857144,74.75,22.385026737967912,5.585705375848562,0.7350053675463641,0.22010855926522133
2019-08-16,2019-08-16 10:20:00-04:00,7585.25,7566.31936946031,7.053571428571429,26.75,3.792405063291139,2.683836228411797,0.19399287900159834,0.027502787909087358
2019-08-19,2019-08-19 11:42:00-04:00,7745.75,7704.821653679874,3.1785714285714284,28.0,8.808988764044944,12.876333673747622,0.6387313804925725,0.20094919835721384
2019-08-20,2019-08-20 10:57:00-04:00,7723.25,7714.281953310284,4.303571428571429,36.75,8.53941908713693,2.0838614714693184,0.10673794834656292,0.024802178868910885
2019-08-21,2019-08-21 18:15:00-04:00,7766.5,7761.730667627282,1.75,35.25,20.142857142857142,2.7253327844103166,4.402868148115886,2.5159246560662205
2019-08-23,2019-08-23 10:05:00-04:00,7688.25,7687.009560106181,12.678571428571429,18.25,1.43943661971831,0.09783751275190554,-0.6774995477480843,-0.05343658404773623
2019-08-26,2019-08-26 12:24:00-04:00,7576.25,7529.542398827472,4.642857142857143,32.75,7.053846153846154,10.060098714082862,0.39877733475805144,0.08589050287096492
2019-08-27,2019-08-27 09:48:00-04:00,7647.0,7597.196995569935,7.321428571428571,24.0,3.278048780487805,6.802361580691792,2.3009516988140604,0.31427632959411556
2019-08-28,2019-08-28 09:56:00-04:00,7557.25,7556.086313844837,8.071428571428571,49.75,6.163716814159292,0.14417350594943598,-0.35772835523493995,-0.0443203271972492
2019-08-29,2019-08-29 09:46:00-04:00,7717.75,7655.30204505263,7.107142857142857,33.75,4.748743718592965,8.786646927268128,3.813547141971867,0.5365794973628758
2019-09-02,2019-09-02 10:20:00-04:00,7669.0,7653.453507005716,2.6607142857142856,24.0,9.02013422818792,5.842977232750903,0.15506126509808382,0.05827805936572278
2019-09-03,2019-09-03 09:51:00-04:00,7670.5,7636.271430946321,9.125,41.5,4.5479452054794525,3.751076060677169,1.3877657859338797,0.1520839217461786
2019-09-04,2019-09-04 09:45:00-04:00,7699.25,7685.546380090498,7.285714285714286,17.5,2.4019607843137254,1.880889007186531,0.5617525652460245,0.07710329326906218
2019-09-05,2019-09-05 09:45:00-04:00,7833.0,7801.28521531887,5.803571428571429,27.25,4.695384615384615,5.464701360440925,1.988467794159078,0.34262829683971807
2019-09-06,2019-09-06 15:30:00-04:00,7878.75,7865.7814667565935,1.8928571428571428,36.0,19.0188679245283,6.8513005814222785,0.07251897432797705,0.03831191096572373
2019-09-10,2019-09-10 12:23:00-04:00,7806.75,7783.829155036545,4.125,48.75,11.818181818181818,5.556568475989149,0.3209201348017814,0.0777988205580076
2019-09-11,2019-09-11 09:48:00-04:00,7849.0,7822.945410306292,8.267857142857142,37.25,4.505399568034558,3.1513110644657982,1.4809601864790238,0.17912261434735494
2019-09-12,2019-09-12 10:10:00-04:00,7972.25,7933.943506254815,8.267857142857142,32.5,3.9308855291576674,4.633182828791327,1.4752329078391995,0.17842989814037835
2019-09-13,2019-09-13 10:51:00-04:00,7917.25,7916.7724943610865,4.392857142857143,25.25,5.747967479674796,0.10870047064697534,-0.026927191705908626,-0.0061297672176052155
2019-09-16,2019-09-16 09:52:00-04:00,7887.0,7851.894099127034,7.25,30.0,4.137931034482759,4.842193223857411,1.695831549896866,0.2339077999857746
2019-09-17,2019-09-17 15:27:00-04:00,7894.0,7878.899830033079,1.4642857142857142,30.25,20.658536585365855,10.312311196921922,0.05205734671199025,0.03555135873013968
2019-09-18,2019-09-18 15:35:00-04:00,7905.0,7875.96769992778,5.196428571428571,17.5,3.3676975945017182,5.586971835203867,1.1107796965306989,0.21375829211587333
2019-09-19,2019-09-19 10:02:00-04:00,7965.25,7916.8572542985075,4.410714285714286,39.25,8.898785425101215,10.97163465296995,1.5349893760039777,0.3480137856527237
2019-09-23,2019-09-23 11:31:00-04:00,7844.5,7838.923018887258,4.196428571428571,25.5,6.076595744680851,1.3289827332491653,0.07733625480886985,0.01842906497573069
2019-09-24,2019-09-24 09:55:00-04:00,7893.0,7878.623012878045,4.053571428571429,22.5,5.5506607929515415,3.546745721715696,0.3696258596783082,0.09118523410566193
2019-09-25,2019-09-25 10:54:00-04:00,7741.25,7715.90286215299,8.089285714285714,25.25,3.1214128035320092,3.133421014199955,0.6895089109002583,0.0852373046587516
2019-09-26,2019-09-26 15:33:00-04:00,7816.25,7783.633593602002,6.553571428571429,42.5,6.485013623978201,4.976890349558233,0.2491992000686878,0.03802494605952729
2019-09-30,2019-09-30 09:50:00-04:00,7736.5,7729.664319016516,7.964285714285714,24.75,3.10762331838565,0.858291782679612,-0.2019745594898268,-0.02536003437540426
2019-10-01,2019-10-01 09:47:00-04:00,7838.75,7807.330623430473,5.660714285714286,44.0,7.772870662460568,5.5504261447745264,1.8979662368483332,0.33528741092588854
2019-10-03,2019-10-03 11:06:00-04:00,7588.5,7547.779130595296,10.107142857142858,37.0,3.6607773851590104,4.028919941101455,1.1264973790175645,0.11145557106887563
2019-10-04,2019-10-04 09:58:00-04:00,7715.0,7667.932748962716,8.035714285714286,30.25,3.764444444444444,5.857257906862036,1.788444447694019,0.22256197571303343
2019-10-07,2019-10-07 10:10:00-04:00,7757.25,7738.476761255414,5.803571428571429,29.0,4.996923076923077,3.234773445220937,0.6366531028625104,0.10970022695477102
2019-10-08,2019-10-08 12:45:00-04:00,7694.25,7683.55652404177,4.553571428571429,37.0,8.125490196078431,2.3483711908269824,-0.05960832793243753,-0.013090456330260791
2019-10-09,2019-10-09 11:45:00-04:00,7698.0,7670.8726733956255,3.607142857142857,27.25,7.554455445544554,7.520446979430555,0.2849582156568431,0.07899831721179808
2019-10-10,2019-10-10 09:48:00-04:00,7717.5,7669.971395275086,7.125,24.25,3.4035087719298245,6.670681364900175,0.7614829762378577,0.10687480368250633
2019-10-11,2019-10-11 09:45:00-04:00,7871.75,7826.64759685355,4.803571428571429,24.25,5.048327137546468,9.38934786691903,2.3715375959500307,0.49370299395242273
2019-10-14,2019-10-14 10:08:00-04:00,7870.0,7849.51150730395,4.875,29.5,6.051282051282051,4.202767732523148,0.4699923541302269,0.09640868802671321
2019-10-15,2019-10-15 10:02:00-04:00,7901.5,7886.026621492064,3.5,29.0,8.285714285714286,4.420965287981744,0.515947923119711,0.14741369231991744
2019-10-16,2019-10-16 10:28:00-04:00,7935.75,7933.48123267713,3.5357142857142856,18.75,5.303030303030304,0.6416715660642961,0.0015741661363790627,0.0004452187052385228
2019-10-18,2019-10-18 09:48:00-04:00,7955.0,7943.414767759563,4.839285714285714,13.5,2.7896678966789668,2.393996330127225,0.42577061773499736,0.08798212026996255
2019-10-21,2019-10-21 12:29:00-04:00,7938.0,7916.795597418789,1.8571428571428572,26.0,14.0,11.41775523603673,0.12075707885105658,0.06502304245826124
2019-10-23,2019-10-23 09:46:00-04:00,7887.0,7852.291033801051,6.75,31.5,4.666666666666667,5.14206906651102,2.0417601776825904,0.3024829892863097
2019-10-24,2019-10-24 11:29:00-04:00,7963.25,7937.480048500882,2.7142857142857144,18.75,6.907894736842105,9.494192657569855,0.5490824753705965,0.2022935435575882
2019-10-25,2019-10-25 09:49:00-04:00,7958.5,7938.988072913516,5.089285714285714,28.75,5.649122807017544,3.833922515239024,0.8487457035926127,0.1667710856181976
2019-10-28,2019-10-28 10:16:00-04:00,8099.5,8076.715167844068,3.4642857142857144,24.0,6.927835051546391,6.577064952227862,1.0947292491646294,0.316004319346491
2019-10-30,2019-10-30 14:16:00-04:00,8068.75,8052.698655154578,5.821428571428571,29.0,4.98159509202454,2.757286231115459,0.2809199455259659,0.04825618696151562
2019-10-31,2019-10-31 22:24:00-04:00,8120.0,8101.301632118179,1.1964285714285714,27.75,23.19402985074627,15.628486587790318,1.0790502446070604,0.9018927417611252
2019-11-01,2019-11-01 09:53:00-04:00,8137.75,8118.402597277017,4.267857142857143,18.0,4.217573221757322,4.533282646389353,0.9114324090587616,0.21355738454933323
2019-11-04,2019-11-04 18:34:00-05:00,8243.5,8227.112388669879,3.5357142857142856,20.5,5.7979797979797985,4.634879972155496,10.993238717634085,3.1091988292298423
2019-11-05,2019-11-05 10:01:00-05:00,8233.0,8228.9696238499,4.321428571428571,22.75,5.264462809917355,0.9326490264694175,-0.17877880575542804,-0.04137030215828087
2019-11-06,2019-11-06 16:35:00-05:00,8212.25,8193.477636581536,1.5357142857142858,22.25,14.488372093023255,12.22386455155796,0.017838329717051238,0.01161565655994034
2019-11-07,2019-11-07 10:15:00-05:00,8264.25,8239.639618024332,3.4642857142857144,26.75,7.721649484536083,7.104027786790801,0.9880006127332308,0.2851960531601079
2019-11-08,2019-11-08 10:43:00-05:00,8233.25,8217.272025265114,3.0892857142857144,26.75,8.658959537572255,5.172061185858961,0.286880784897221,0.09286314424418715
2019-11-11,2019-11-11 09:49:00-05:00,8225.25,8224.353271091573,4.928571428571429,15.25,3.0942028985507246,0.181944995912657,-0.44964597788930405,-0.09123251725290227
2019-11-12,2019-11-12 10:00:00-05:00,8274.5,8258.533476892386,2.857142857142857,20.0,7.0,5.588283087664967,0.6715082787468418,0.23502789756139464
2019-11-13,2019-11-13 10:20:00-05:00,8265.5,8248.945297507094,3.2142857142857144,26.5,8.244444444444444,5.15035188668173,0.6405142978710501,0.19927111489321558
2019-11-14,2019-11-14 10:03:00-05:00,8259.75,8254.377865059572,4.035714285714286,20.0,4.955752212389381,1.3311484808139467,0.025738336953509133,0.006377641015028812
2019-11-15,2019-11-15 11:01:00-05:00,8317.75,8299.442149195886,2.392857142857143,23.25,9.716417910447761,7.651042127092595,0.3673758322656795,0.15353019855879144
2019-11-18,2019-11-18 11:10:00-05:00,8315.5,8310.025406799077,3.5892857142857144,35.25,9.82089552238806,1.5252597972720112,-0.03511694639928464,-0.009783825862487263
2019-11-20,2019-11-20 09:48:00-05:00,8332.25,8313.78632171683,4.714285714285714,15.5,3.2878787878787876,3.916537817642,0.639458883100815,0.13564279338502136
2019-11-21,2019-11-21 14:34:00-05:00,8287.25,8269.947488171334,2.0,23.5,11.75,8.651255914332978,0.08178895371202088,0.04089447685601044
2019-11-25,2019-11-25 09:50:00-05:00,8349.0,8319.396301824212,3.482142857142857,35.75,10.266666666666666,8.501574860739101,1.7422057565090654,0.5003257557154239
2019-11-26,2019-11-26 09:58:00-05:00,8389.5,8382.59304057971,3.6607142857142856,16.5,4.507317073170732,1.8867791587134068,0.1411596003035811,0.03856067130244167
2019-11-27,2019-11-27 09:54:00-05:00,8416.5,8413.038163168194,3.0,13.5,4.5,1.1539456106020225,0.11293768546966021,0.0376458951565534
2019-11-28,2019-11-28 11:42:00-05:00,8443.0,8431.455222937024,0.7678571428571429,4.5,5.8604651162790695,15.035058500620178,0.06607962628368114,0.0860571877182824
2019-11-29,2019-11-29 09:58:00-05:00,8435.75,8427.758399110617,3.0357142857142856,11.5,3.7882352941176474,2.6325273517968633,0.14456475033875904,0.04762132952335592
2019-12-03,2019-12-03 13:33:00-05:00,8233.5,8232.622648445633,2.357142857142857,39.25,16.651515151515152,0.37220975033756765,-0.01055494499632914,-0.00447785545298812
2019-12-05,2019-12-05 20:18:00-05:00,8328.0,8321.1224328594,1.4464285714285714,23.75,16.419753086419753,4.754861233007511,0.49187890671601053,0.3400644293345258
2019-12-06,2019-12-06 09:45:00-05:00,8389.0,8350.61322567952,5.75,17.0,2.9565217391304346,6.67596075138768,1.6971817834673857,0.2951620492986758
2019-12-10,2019-12-10 10:08:00-05:00,8371.75,8350.495386387225,5.321428571428571,31.5,5.919463087248323,3.994155578239569,0.503921248984625,0.09469661054744631
2019-12-11,2019-12-11 09:48:00-05:00,8379.25,8369.13288686946,4.196428571428571,14.5,3.4553191489361703,2.4108865332350686,0.26306783575091686,0.06268850554064402
2019-12-12,2019-12-12 10:00:00-05:00,8473.25,8419.797940201364,6.482142857142857,83.0,12.804407713498623,8.24604779262699,2.5240018091226375,0.38937768956161906
2019-12-13,2019-12-13 10:01:00-05:00,8493.5,8487.512645344785,8.553571428571429,34.5,4.033402922755741,0.6999830077078445,-0.30606495824576996,-0.035782124554829056
2019-12-16,2019-12-16 09:45:00-05:00,8596.0,8563.040407867293,4.660714285714286,22.75,4.881226053639847,7.0717898828797185,1.936562548551592,0.41550767325244886
2019-12-18,2019-12-18 11:16:00-05:00,8633.25,8615.435393813199,2.4285714285714284,13.5,5.558823529411765,7.335426076918071,0.5827785492838302,0.23996763794040069
2019-12-19,2019-12-19 10:29:00-05:00,8638.25,8623.754977062235,2.8035714285714284,18.0,6.420382165605096,5.170199264425586,0.5230766887234495,0.18657512464021128
2019-12-20,2019-12-20 13:08:00-05:00,8713.25,8693.435239991586,0.9821428571428571,22.75,23.163636363636364,20.175028372203286,0.14401596045172482,0.146634432459938
2019-12-23,2019-12-23 12:01:00-05:00,8736.25,8726.983281114319,1.3214285714285714,12.75,9.64864864864865,7.012652129704735,0.03488370674858743,0.02639848078271481
2019-12-26,2019-12-26 09:46:00-05:00,8756.5,8742.266579324974,3.0535714285714284,16.75,5.485380116959065,4.661237180125352,0.9145302823144448,0.29949529713221584
2019-12-31,2019-12-31 15:54:00-05:00,8750.5,8725.796750165195,3.142857142857143,53.0,16.863636363636363,7.860124947438057,0.3651389652713988,0.11618057985908144
2020-01-02,2020-01-02 14:20:00-05:00,8855.0,8821.430287055335,1.7321428571428572,36.75,21.216494845360824,19.380452834033573,0.29097351035670727,0.1679847070100578
2020-01-03,2020-01-03 12:02:00-05:00,8842.5,8810.889976861075,2.7857142857142856,70.25,25.21794871794872,11.34718779346011,0.24276707143872045,0.08714715384979708
2020-01-06,2020-01-06 09:45:00-05:00,8776.5,8758.77796077054,6.714285714285714,47.0,7.0,2.6394526511962115,0.41727632664515113,0.062147538010979955
2020-01-07,2020-01-07 11:01:00-05:00,8880.25,8864.743443608679,4.125,42.25,10.242424242424242,3.7591651857748563,0.24787969874523696,0.06009204818066351
2020-01-08,2020-01-08 09:54:00-05:00,8889.5,8795.832813882313,5.107142857142857,38.25,7.48951048951049,18.340428051015714,1.021658668132659,0.20004505390010108
2020-01-09,2020-01-09 19:30:00-05:00,9023.75,9016.626825898145,1.5357142857142858,23.75,15.465116279069766,4.638345926789043,0.4825082055067469,0.31419138963230026
2020-01-13,2020-01-13 09:57:00-05:00,9032.75,9014.388421904381,4.892857142857143,26.5,5.416058394160584,3.752731289615526,0.6538623713731795,0.13363610509816806
2020-01-14,2020-01-14 12:39:00-05:00,9088.0,9072.004127010907,2.0714285714285716,34.25,16.534482758620687,7.722145580941538,0.11399281291596708,0.05503101313184617
2020-01-15,2020-01-15 09:54:00-05:00,9083.5,9054.364408693671,5.428571428571429,28.25,5.203947368421052,5.367082609060593,0.8928708716575784,0.1644762132000802
2020-01-16,2020-01-16 10:07:00-05:00,9117.0,9094.946694363267,4.178571428571429,27.5,6.581196581196581,5.277714169474578,0.5914383336457831,0.14154079779557202
2020-01-17,2020-01-17 15:54:00-05:00,9183.0,9154.80803183382,3.1607142857142856,39.25,12.418079096045199,8.91949275314177,0.3929318986920407,0.12431743687431797
2020-01-20,2020-01-20 11:33:00-05:00,9172.5,9171.138828451003,1.1071428571428572,8.5,7.677419354838709,1.2294452700617482,0.0026073498320329236,0.0023550256547394148
2020-01-21,2020-01-21 09:55:00-05:00,9173.0,9142.459520768789,4.428571428571429,19.5,4.403225806451613,6.896237245757337,0.8985923099753563,0.20290794096217724
2020-01-22,2020-01-22 10:26:00-05:00,9242.25,9223.593161904162,3.4642857142857144,29.5,8.515463917525773,5.3854790379738215,0.33673412155985716,0.09720160209975258
2020-01-23,2020-01-23 10:14:00-05:00,9202.5,9186.490565618711,4.946428571428571,49.5,10.007220216606498,3.2365643514519045,0.249665784980607,0.05047394931015881
2020-01-27,2020-01-27 10:28:00-05:00,8993.0,8991.493274442222,8.089285714285714,55.75,6.891832229580575,0.18626187910719275,-0.18783832227563835,-0.023220631451293043
2020-01-28,2020-01-28 10:24:00-05:00,9049.5,9012.960926223093,5.482142857142857,38.5,7.0228013029315965,6.665107920217502,0.7201734795562516,0.13136714936530974
2020-01-30,2020-01-30 15:21:00-05:00,9115.5,9067.084013816731,7.25,70.5,9.724137931034482,6.678067059761188,0.5540396772212262,0.0764192658236174
2020-02-03,2020-02-03 09:45:00-05:00,9108.25,9055.285982923848,8.660714285714286,58.75,6.783505154639174,6.1154328995144835,1.259987244486183,0.14548306328087884
2020-02-04,2020-02-04 09:49:00-05:00,9272.0,9200.454838572896,9.517857142857142,42.5,4.465290806754221,7.516940037369294,3.080678076217737,0.32367349393657274
2020-02-06,2020-02-06 09:59:00-05:00,9414.25,9411.238994646403,7.553571428571429,45.0,5.957446808510638,0.39862009409325744,-0.2603507005642314,-0.034467232225997534
2020-02-07,2020-02-07 10:31:00-05:00,9428.75,9422.825346299147,4.339285714285714,39.5,9.102880658436213,1.3653522932006945,0.0044278886689426145,0.0010204187879044708
2020-02-10,2020-02-10 09:54:00-05:00,9437.5,9405.094058344057,5.517857142857143,59.25,10.737864077669903,5.872921465154723,0.5240525344015623,0.09497392209219252
2020-02-11,2020-02-11 10:08:00-05:00,9582.75,9562.098735623877,6.053571428571429,43.0,7.103244837758112,3.4114183040203905,0.4968107972308644,0.08206904025052628
2020-02-12,2020-02-12 11:25:00-05:00,9605.5,9572.992773078548,4.5,24.75,5.5,7.223828204767212,0.5472719340323238,0.12161598534051639
2020-02-13,2020-02-13 09:51:00-05:00,9580.5,9564.917792624796,6.089285714285714,39.25,6.44574780058651,2.5589548768663843,0.3570625449774525,0.05863783729834997
2020-02-14,2020-02-14 11:18:00-05:00,9641.25,9625.158164426024,3.0892857142857144,32.0,10.358381502890174,5.208917873656943,0.2033766613149055,0.06583290770887114
2020-02-17,2020-02-17 11:40:00-05:00,9667.5,9666.946713542371,0.8214285714285714,8.0,9.73913043478261,0.6735661223308694,-0.002050714952929411,-0.0024965225513923265
2020-02-18,2020-02-18 09:53:00-05:00,9617.75,9578.337152123015,8.285714285714286,41.25,4.9784482758620685,4.756723019636159,1.174654363980153,0.1417686301355357
2020-02-19,2020-02-19 09:52:00-05:00,9712.0,9680.463119350796,4.464285714285714,30.0,6.72,7.064261265421751,1.2946465057520982,0.29000081728847
2020-02-20,2020-02-20 10:06:00-05:00,9722.5,9716.508290782669,4.75,32.75,6.894736842105263,1.2614124668065128,0.020592104459865368,0.004335179886287446
2020-02-24,2020-02-24 15:02:00-05:00,9182.5,9169.11710281679,10.571428571428571,139.25,13.172297297297298,1.2659497335468857,-0.00854882252860989,-0.0008086724013549896
2020-02-26,2020-02-26 10:35:00-05:00,9016.75,8890.572896494785,13.321428571428571,135.5,10.171581769436997,9.471739673313742,1.890073055812536,0.14188215968565954
2020-02-27,2020-02-27 11:19:00-05:00,8731.5,8708.524488594909,20.428571428571427,91.25,4.4667832167832175,1.1246753834660084,0.0584794131336821,0.002862628614935488
2020-03-02,2020-03-02 11:11:00-05:00,8611.5,8499.384263654747,19.464285714285715,111.75,5.741284403669725,5.760074527829513,1.2326984417977656,0.06333129609236227
