trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd
32,2020-03-31,long,4,2020-03-31 10:07:00-04:00,7876.375,7796.25,8036.625,2020-03-31 15:14:00-04:00,7795.875,stop,50000.0,1.5,750.0,163.5,654.0,654.0,63011.0,1.26022,-80.5,-322.0,-644.0,10.0,-654.0
33,2020-04-01,long,4,2020-04-01 10:33:00-04:00,7634.125,7558.75,7784.875,2020-04-01 12:27:00-04:00,7558.375,stop,50000.0,1.5,750.0,154.0,616.0,616.0,61073.0,1.22146,-75.75,-303.0,-606.0,10.0,-616.0
34,2020-04-02,long,3,2020-04-02 10:13:00-04:00,7523.125,7408.25,7752.875,2020-04-02 16:00:00-04:00,7612.125,time_exit,50000.0,1.5,750.0,233.0,699.0,699.0,45138.75,0.902775,89.0,356.0,534.0,7.5,526.5
35,2020-04-03,short,3,2020-04-03 10:23:00-04:00,7563.125,7661.0,7367.375,2020-04-03 16:00:00-04:00,7515.125,time_exit,50000.0,1.5,750.0,199.0,597.0,597.0,45378.75,0.907575,48.0,192.0,288.0,7.5,280.5
36,2020-04-06,long,3,2020-04-06 10:03:00-04:00,7859.875,7749.75,8080.125,2020-04-06 15:54:00-04:00,8079.75,target,50000.0,1.5,750.0,223.5,670.5,670.5,47159.25,0.943185,219.875,879.5,1319.25,7.5,1311.75
37,2020-04-07,short,2,2020-04-07 10:15:00-04:00,8153.375,8299.25,7861.625,2020-04-07 16:00:00-04:00,8040.875,time_exit,50000.0,1.5,750.0,295.0,590.0,590.0,32613.5,0.65227,112.5,450.0,450.0,5.0,445.0
38,2020-04-08,short,3,2020-04-08 10:08:00-04:00,8052.625,8155.25,7847.375,2020-04-08 11:20:00-04:00,8155.625,stop,50000.0,1.5,750.0,208.5,625.5,625.5,48315.75,0.966315,-103.0,-412.0,-618.0,7.5,-625.5
39,2020-04-09,short,3,2020-04-09 10:16:00-04:00,8209.875,8327.5,7974.625,2020-04-09 16:00:00-04:00,8217.875,time_exit,50000.0,1.5,750.0,238.5,715.5,715.5,49259.25,0.985185,-8.0,-32.0,-48.0,7.5,-55.5
40,2020-04-13,short,4,2020-04-13 11:03:00-04:00,8160.375,8244.5,7992.125,2020-04-13 13:52:00-04:00,8244.875,stop,50000.0,1.5,750.0,171.5,686.0,686.0,65283.0,1.30566,-84.5,-338.0,-676.0,10.0,-686.0
41,2020-04-14,long,2,2020-04-14 10:17:00-04:00,8601.875,8456.5,8892.625,2020-04-14 16:00:00-04:00,8673.625,time_exit,50000.0,1.5,750.0,294.0,588.0,588.0,34407.5,0.68815,71.75,287.0,287.0,5.0,282.0
42,2020-04-16,short,4,2020-04-16 10:04:00-04:00,8618.125,8698.0,8458.375,2020-04-16 10:49:00-04:00,8698.375,stop,50000.0,1.5,750.0,163.0,652.0,652.0,68945.0,1.3789,-80.25,-321.0,-642.0,10.0,-652.0
43,2020-04-17,short,3,2020-04-17 10:46:00-04:00,8755.375,8872.0,8522.125,2020-04-17 16:00:00-04:00,8804.625,time_exit,50000.0,1.5,750.0,236.5,709.5,709.5,52532.25,1.050645,-49.25,-197.0,-295.5,7.5,-303.0
44,2020-04-20,long,5,2020-04-20 10:26:00-04:00,8791.125,8729.0,8915.375,2020-04-20 15:05:00-04:00,8728.625,stop,50000.0,1.5,750.0,127.5,637.5,637.5,87911.25,1.758225,-62.5,-250.0,-625.0,12.5,-637.5
45,2020-04-21,short,2,2020-04-21 10:20:00-04:00,8521.875,8652.25,8261.125,2020-04-21 16:00:00-04:00,8433.625,time_exit,50000.0,1.5,750.0,264.0,528.0,528.0,34087.5,0.68175,88.25,353.0,353.0,5.0,348.0
46,2020-04-22,long,5,2020-04-22 10:41:00-04:00,8598.875,8533.75,8729.125,2020-04-22 16:00:00-04:00,8641.125,time_exit,50000.0,1.5,750.0,133.5,667.5,667.5,85988.75,1.719775,42.25,169.0,422.5,12.5,410.0
47,2020-04-23,long,4,2020-04-23 10:20:00-04:00,8747.125,8661.25,8918.875,2020-04-23 12:45:00-04:00,8660.875,stop,50000.0,1.5,750.0,175.0,700.0,700.0,69977.0,1.39954,-86.25,-345.0,-690.0,10.0,-700.0
48,2020-04-27,long,7,2020-04-27 10:04:00-04:00,8869.125,8819.0,8969.375,2020-04-27 10:59:00-04:00,8818.625,stop,50000.0,1.5,750.0,103.5,724.5,724.5,124167.75,2.483355,-50.5,-202.0,-707.0,17.5,-724.5
49,2020-04-28,short,4,2020-04-28 10:01:00-04:00,8817.625,8905.75,8641.375,2020-04-28 16:00:00-04:00,8671.375,time_exit,50000.0,1.5,750.0,179.5,718.0,718.0,70541.0,1.41082,146.25,585.0,1170.0,10.0,1160.0
50,2020-04-29,long,4,2020-04-29 10:17:00-04:00,8906.125,8815.5,9087.375,2020-04-29 16:37:00-04:00,9087.0,target,50000.0,1.5,750.0,184.5,738.0,738.0,71249.0,1.42498,180.875,723.5,1447.0,10.0,1437.0
51,2020-04-30,short,4,2020-04-30 12:01:00-04:00,8935.875,9018.0,8771.625,2020-04-30 16:00:00-04:00,8964.625,time_exit,50000.0,1.5,750.0,167.5,670.0,670.0,71487.0,1.42974,-28.75,-115.0,-230.0,10.0,-240.0
52,2020-05-01,long,5,2020-05-01 10:01:00-04:00,8845.875,8779.5,8978.625,2020-05-01 11:30:00-04:00,8779.125,stop,50000.0,1.5,750.0,136.0,680.0,680.0,88458.75,1.769175,-66.75,-267.0,-667.5,12.5,-680.0
53,2020-05-04,long,4,2020-05-04 10:02:00-04:00,8726.125,8650.0,8878.375,2020-05-04 16:00:00-04:00,8813.125,time_exit,50000.0,1.5,750.0,155.5,622.0,622.0,69809.0,1.39618,87.0,348.0,696.0,10.0,686.0
54,2020-05-06,short,5,2020-05-06 10:05:00-04:00,8964.875,9030.0,8834.625,2020-05-06 10:45:00-04:00,9030.375,stop,50000.0,1.5,750.0,133.5,667.5,667.5,89648.75,1.792975,-65.5,-262.0,-655.0,12.5,-667.5
55,2020-05-07,short,5,2020-05-07 10:13:00-04:00,9042.875,9108.0,8912.625,2020-05-07 11:46:00-04:00,9108.375,stop,50000.0,1.5,750.0,133.5,667.5,667.5,90428.75,1.808575,-65.5,-262.0,-655.0,12.5,-667.5
56,2020-05-13,long,3,2020-05-13 10:03:00-04:00,9148.125,9042.0,9360.375,2020-05-13 11:38:00-04:00,9041.625,stop,50000.0,1.5,750.0,215.5,646.5,646.5,54888.75,1.097775,-106.5,-426.0,-639.0,7.5,-646.5
57,2020-05-14,short,2,2020-05-14 10:30:00-04:00,8852.125,8976.75,8602.875,2020-05-14 12:55:00-04:00,8977.125,stop,50000.0,1.5,750.0,252.5,505.0,505.0,35408.5,0.70817,-125.0,-500.0,-500.0,5.0,-505.0
58,2020-05-15,long,3,2020-05-15 10:11:00-04:00,9035.875,8943.0,9221.625,2020-05-15 16:00:00-04:00,9138.375,time_exit,50000.0,1.5,750.0,189.0,567.0,567.0,54215.25,1.084305,102.5,410.0,615.0,7.5,607.5
59,2020-05-18,long,5,2020-05-18 10:27:00-04:00,9298.875,9236.0,9424.625,2020-05-18 16:00:00-04:00,9326.125,time_exit,50000.0,1.5,750.0,129.0,645.0,645.0,92988.75,1.859775,27.25,109.0,272.5,12.5,260.0
60,2020-05-19,long,5,2020-05-19 10:02:00-04:00,9384.625,9313.0,9527.875,2020-05-19 15:51:00-04:00,9312.625,stop,50000.0,1.5,750.0,146.5,732.5,732.5,93846.25,1.876925,-72.0,-288.0,-720.0,12.5,-732.5
61,2020-05-21,short,5,2020-05-21 10:05:00-04:00,9439.625,9511.0,9296.875,2020-05-21 23:32:00-04:00,9297.25,target,50000.0,1.5,750.0,146.0,730.0,730.0,94396.25,1.887925,142.375,569.5,1423.75,12.5,1411.25
62,2020-05-27,short,3,2020-05-27 10:02:00-04:00,9270.125,9385.75,9038.875,2020-05-27 14:52:00-04:00,9386.125,stop,50000.0,1.5,750.0,234.5,703.5,703.5,55620.75,1.112415,-116.0,-464.0,-696.0,7.5,-703.5
63,2020-05-28,long,4,2020-05-28 10:09:00-04:00,9464.625,9381.75,9630.375,2020-05-28 21:15:00-04:00,9381.375,stop,50000.0,1.5,750.0,169.0,676.0,676.0,75717.0,1.51434,-83.25,-333.0,-666.0,10.0,-676.0
64,2020-05-29,short,5,2020-05-29 10:09:00-04:00,9410.625,9483.25,9265.375,2020-05-29 14:10:00-04:00,9483.625,stop,50000.0,1.5,750.0,148.5,742.5,742.5,94106.25,1.882125,-73.0,-292.0,-730.0,12.5,-742.5
65,2020-06-01,long,5,2020-06-01 10:06:00-04:00,9572.375,9505.0,9707.125,2020-06-01 16:00:00-04:00,9583.625,time_exit,50000.0,1.5,750.0,138.0,690.0,690.0,95723.75,1.914475,11.25,45.0,112.5,12.5,100.0
66,2020-06-03,long,6,2020-06-03 10:01:00-04:00,9702.375,9650.25,9806.625,2020-06-03 12:09:00-04:00,9649.875,stop,50000.0,1.5,750.0,107.5,645.0,645.0,116428.5,2.32857,-52.5,-210.0,-630.0,15.0,-645.0
67,2020-06-08,short,5,2020-06-08 10:02:00-04:00,9766.875,9829.5,9641.625,2020-06-08 13:21:00-04:00,9829.875,stop,50000.0,1.5,750.0,128.5,642.5,642.5,97668.75,1.953375,-63.0,-252.0,-630.0,12.5,-642.5
68,2020-06-09,long,5,2020-06-09 10:23:00-04:00,9912.375,9851.25,10034.625,2020-06-09 16:00:00-04:00,9962.625,time_exit,50000.0,1.5,750.0,125.5,627.5,627.5,99123.75,1.982475,50.25,201.0,502.5,12.5,490.0
69,2020-06-10,long,7,2020-06-10 10:01:00-04:00,10069.875,10022.5,10164.625,2020-06-10 10:56:00-04:00,10022.125,stop,50000.0,1.5,750.0,98.0,686.0,686.0,140978.25,2.819565,-47.75,-191.0,-668.5,17.5,-686.0
70,2020-06-11,long,3,2020-06-11 10:34:00-04:00,9972.625,9876.0,10165.875,2020-06-11 11:01:00-04:00,9875.625,stop,50000.0,1.5,750.0,196.5,589.5,589.5,59835.75,1.196715,-97.0,-388.0,-582.0,7.5,-589.5
71,2020-06-12,short,3,2020-06-12 10:38:00-04:00,9736.875,9849.5,9511.625,2020-06-12 13:51:00-04:00,9512.0,target,50000.0,1.5,750.0,228.5,685.5,685.5,58421.25,1.168425,224.875,899.5,1349.25,7.5,1341.75
72,2020-06-15,long,3,2020-06-15 10:04:00-04:00,9602.875,9483.25,9842.125,2020-06-15 19:33:00-04:00,9841.75,target,50000.0,1.5,750.0,242.5,727.5,727.5,57617.25,1.152345,238.875,955.5,1433.25,7.5,1425.75
73,2020-06-16,short,4,2020-06-16 10:46:00-04:00,9927.875,10009.0,9765.625,2020-06-16 16:00:00-04:00,9954.375,time_exit,50000.0,1.5,750.0,165.5,662.0,662.0,79423.0,1.58846,-26.5,-106.0,-212.0,10.0,-222.0
74,2020-06-17,short,5,2020-06-17 10:19:00-04:00,9967.125,10029.25,9842.875,2020-06-17 12:31:00-04:00,10029.625,stop,50000.0,1.5,750.0,127.5,637.5,637.5,99671.25,1.993425,-62.5,-250.0,-625.0,12.5,-637.5
75,2020-06-18,long,7,2020-06-18 10:10:00-04:00,10002.375,9953.5,10100.125,2020-06-18 10:33:00-04:00,9953.125,stop,50000.0,1.5,750.0,101.0,707.0,707.0,140033.25,2.800665,-49.25,-197.0,-689.5,17.5,-707.0
76,2020-06-22,long,7,2020-06-22 10:01:00-04:00,10023.125,9974.75,10119.875,2020-06-22 15:59:00-04:00,10119.5,target,50000.0,1.5,750.0,100.0,700.0,700.0,140323.75,2.806475,96.375,385.5,1349.25,17.5,1331.75
77,2020-06-24,short,2,2020-06-24 10:02:00-04:00,10086.125,10221.75,9814.875,2020-06-24 16:00:00-04:00,10009.375,time_exit,50000.0,1.5,750.0,274.5,549.0,549.0,40344.5,0.80689,76.75,307.0,307.0,5.0,302.0
78,2020-06-26,short,3,2020-06-26 10:03:00-04:00,9988.125,10083.0,9798.375,2020-06-26 16:00:00-04:00,9868.375,time_exit,50000.0,1.5,750.0,193.0,579.0,579.0,59928.75,1.198575,119.75,479.0,718.5,7.5,711.0
79,2020-06-29,long,3,2020-06-29 10:31:00-04:00,9851.875,9728.5,10098.625,2020-06-29 16:00:00-04:00,9958.875,time_exit,50000.0,1.5,750.0,250.0,750.0,750.0,59111.25,1.182225,107.0,428.0,642.0,7.5,634.5
80,2020-06-30,long,3,2020-06-30 10:03:00-04:00,10037.875,9942.5,10228.625,2020-06-30 20:00:00-04:00,10125.625,time_exit,50000.0,1.5,750.0,194.0,582.0,582.0,60227.25,1.204545,87.75,351.0,526.5,7.5,519.0
81,2020-07-01,long,5,2020-07-01 10:26:00-04:00,10196.875,10125.25,10340.125,2020-07-01 16:00:00-04:00,10259.125,time_exit,50000.0,1.5,750.0,146.5,732.5,732.5,101968.75,2.039375,62.25,249.0,622.5,12.5,610.0
82,2020-07-02,short,4,2020-07-02 11:04:00-04:00,10341.625,10420.5,10183.875,2020-07-02 16:00:00-04:00,10337.625,time_exit,50000.0,1.5,750.0,161.0,644.0,644.0,82733.0,1.65466,4.0,16.0,32.0,10.0,22.0
83,2020-07-06,long,5,2020-07-06 10:01:00-04:00,10531.625,10469.25,10656.375,2020-07-06 20:16:00-04:00,10656.0,target,50000.0,1.5,750.0,128.0,640.0,640.0,105316.25,2.106325,124.375,497.5,1243.75,12.5,1231.25
84,2020-07-07,long,4,2020-07-07 10:12:00-04:00,10636.375,10556.25,10796.625,2020-07-07 15:09:00-04:00,10555.875,stop,50000.0,1.5,750.0,163.5,654.0,654.0,85091.0,1.70182,-80.5,-322.0,-644.0,10.0,-654.0
85,2020-07-08,long,5,2020-07-08 10:13:00-04:00,10636.625,10566.0,10777.875,2020-07-08 11:18:00-04:00,10565.625,stop,50000.0,1.5,750.0,144.5,722.5,722.5,106366.25,2.127325,-71.0,-284.0,-710.0,12.5,-722.5
86,2020-07-09,short,6,2020-07-09 10:18:00-04:00,10687.875,10748.0,10567.625,2020-07-09 11:05:00-04:00,10568.0,target,50000.0,1.5,750.0,123.5,741.0,741.0,128254.5,2.56509,119.875,479.5,1438.5,15.0,1423.5
87,2020-07-10,short,3,2020-07-10 10:01:00-04:00,10642.125,10749.75,10426.875,2020-07-10 13:07:00-04:00,10750.125,stop,50000.0,1.5,750.0,218.5,655.5,655.5,63852.75,1.277055,-108.0,-432.0,-648.0,7.5,-655.5
88,2020-07-13,long,5,2020-07-13 10:30:00-04:00,10999.375,10929.0,11140.125,2020-07-13 14:03:00-04:00,10928.625,stop,50000.0,1.5,750.0,144.0,720.0,720.0,109993.75,2.199875,-70.75,-283.0,-707.5,12.5,-720.0
89,2020-07-15,short,3,2020-07-15 11:04:00-04:00,10662.875,10767.0,10454.625,2020-07-15 16:00:00-04:00,10689.375,time_exit,50000.0,1.5,750.0,211.5,634.5,634.5,63977.25,1.279545,-26.5,-106.0,-159.0,7.5,-166.5
90,2020-07-16,short,5,2020-07-16 10:02:00-04:00,10532.875,10600.5,10397.625,2020-07-16 13:14:00-04:00,10600.875,stop,50000.0,1.5,750.0,138.5,692.5,692.5,105328.75,2.106575,-68.0,-272.0,-680.0,12.5,-692.5
91,2020-07-17,short,3,2020-07-17 10:25:00-04:00,10557.625,10650.5,10371.875,2020-07-17 14:52:00-04:00,10650.875,stop,50000.0,1.5,750.0,189.0,567.0,567.0,63345.75,1.266915,-93.25,-373.0,-559.5,7.5,-567.0
92,2020-07-20,long,4,2020-07-20 10:05:00-04:00,10697.375,10605.25,10881.625,2020-07-20 14:33:00-04:00,10881.25,target,50000.0,1.5,750.0,187.5,750.0,750.0,85579.0,1.71158,183.875,735.5,1471.0,10.0,1461.0
93,2020-07-21,short,3,2020-07-21 10:11:00-04:00,10898.625,11003.75,10688.375,2020-07-21 16:00:00-04:00,10832.625,time_exit,50000.0,1.5,750.0,213.5,640.5,640.5,65391.75,1.307835,66.0,264.0,396.0,7.5,388.5
94,2020-07-22,short,4,2020-07-22 10:48:00-04:00,10817.625,10896.25,10660.375,2020-07-22 16:00:00-04:00,10843.875,time_exit,50000.0,1.5,750.0,160.5,642.0,642.0,86541.0,1.73082,-26.25,-105.0,-210.0,10.0,-220.0
95,2020-07-23,short,4,2020-07-23 10:14:00-04:00,10798.375,10872.0,10651.125,2020-07-23 12:54:00-04:00,10651.5,target,50000.0,1.5,750.0,150.5,602.0,602.0,86387.0,1.72774,146.875,587.5,1175.0,10.0,1165.0
96,2020-07-24,long,2,2020-07-24 10:21:00-04:00,10435.625,10300.75,10705.375,2020-07-24 16:00:00-04:00,10470.875,time_exit,50000.0,1.5,750.0,273.0,546.0,546.0,41742.5,0.83485,35.25,141.0,141.0,5.0,136.0
97,2020-07-27,long,3,2020-07-27 10:01:00-04:00,10631.375,10513.0,10868.125,2020-07-27 11:38:00-04:00,10512.625,stop,50000.0,1.5,750.0,240.0,720.0,720.0,63788.25,1.275765,-118.75,-475.0,-712.5,7.5,-720.0
98,2020-07-29,long,7,2020-07-29 10:03:00-04:00,10620.375,10570.25,10720.625,2020-07-29 16:00:00-04:00,10645.375,time_exit,50000.0,1.5,750.0,103.5,724.5,724.5,148685.25,2.973705,25.0,100.0,350.0,17.5,332.5
99,2020-07-30,short,3,2020-07-30 10:21:00-04:00,10525.125,10621.75,10331.875,2020-07-30 11:21:00-04:00,10622.125,stop,50000.0,1.5,750.0,196.5,589.5,589.5,63150.75,1.263015,-97.0,-388.0,-582.0,7.5,-589.5
100,2020-07-31,short,2,2020-07-31 10:09:00-04:00,10774.625,10901.75,10520.375,2020-07-31 16:00:00-04:00,10902.125,stop,50000.0,1.5,750.0,257.5,515.0,515.0,43098.5,0.86197,-127.5,-510.0,-510.0,5.0,-515.0
101,2020-08-03,long,4,2020-08-03 10:02:00-04:00,11063.125,10980.0,11229.375,2020-08-03 16:00:00-04:00,11032.875,time_exit,50000.0,1.5,750.0,169.5,678.0,678.0,88505.0,1.7701,-30.25,-121.0,-242.0,10.0,-252.0
102,2020-08-04,long,5,2020-08-04 10:02:00-04:00,11068.375,11005.75,11193.625,2020-08-04 14:31:00-04:00,11005.375,stop,50000.0,1.5,750.0,128.5,642.5,642.5,110683.75,2.213675,-63.0,-252.0,-630.0,12.5,-642.5
103,2020-08-05,long,6,2020-08-05 10:12:00-04:00,11120.875,11064.0,11234.625,2020-08-05 16:00:00-04:00,11108.875,time_exit,50000.0,1.5,750.0,117.0,702.0,702.0,133450.5,2.66901,-12.0,-48.0,-144.0,15.0,-159.0
104,2020-08-10,short,4,2020-08-10 10:06:00-04:00,11057.625,11147.0,10878.875,2020-08-10 16:00:00-04:00,11086.625,time_exit,50000.0,1.5,750.0,182.0,728.0,728.0,88461.0,1.76922,-29.0,-116.0,-232.0,10.0,-242.0
105,2020-08-11,short,3,2020-08-11 10:08:00-04:00,10950.125,11043.0,10764.375,2020-08-11 11:09:00-04:00,11043.375,stop,50000.0,1.5,750.0,189.0,567.0,567.0,65700.75,1.314015,-93.25,-373.0,-559.5,7.5,-567.0
106,2020-08-12,long,3,2020-08-12 10:08:00-04:00,11068.125,10957.0,11290.375,2020-08-12 16:00:00-04:00,11129.625,time_exit,50000.0,1.5,750.0,225.5,676.5,676.5,66408.75,1.328175,61.5,246.0,369.0,7.5,361.5
