method,weight_variant_name,variant_name,scope,calibration_scope,nominal_orb_weight,nominal_pullback_weight,effective_orb_weight,effective_pullback_weight,orb_scale,pullback_scale,start_date,end_date,n_days,net_profit_usd,return_pct,cagr_pct,sharpe,sortino,profit_factor_daily,max_drawdown_usd,max_drawdown_pct,max_daily_drawdown_usd,calmar,days_traded,orb_pullback_daily_corr,return_over_drawdown,positive_month_rate,stability_score,composite_score
static,orb33_pull67,static__orb33_pull67,oos_full,is,0.33,0.67,0.33,0.67,1.0,1.0,2024-02-23,2026-03-19,525,6743.924034886171,13.487848069772342,6.30359582464004,2.070881225401294,3.104888446362527,2.2559686900771942,578.4042436471282,1.0270191514981875,148.24860404473293,6.137758790032812,161,-0.04330081290115775,11.659534156185224,0.7307692307692307,0.814033657809706,2.5913098903691103
static,orb33_pull67,static__orb33_pull67,oos_first_half,is,0.33,0.67,0.33,0.67,1.0,1.0,2024-02-23,2025-03-06,262,4635.91200738187,9.271824014763741,8.945502191107547,2.537966027024657,4.524636251295234,2.593375412226654,468.88304058954964,0.9367251366110829,128.92792861079943,9.549762082259155,96,-0.06485672560893142,9.887139448577434,0.7142857142857143,0.810306600312303,2.7828811677130627
static,orb33_pull67,static__orb33_pull67,oos_second_half,is,0.33,0.67,0.33,0.67,1.0,1.0,2025-03-07,2026-03-19,263,1929.1450897895193,3.858290179579039,3.725755152568344,1.4971715841614257,1.7664686666914935,1.856912408797039,529.3260626536066,1.0270191514981764,135.66956109811144,3.6277367828373546,65,-0.00576148129988172,3.644530707818104,0.6923076923076923,0.7948028885789373,2.075897557915206
static,orb33_pull67,static__orb33_pull67,oos_year_2024,is,0.33,0.67,0.33,0.67,1.0,1.0,2024-02-23,2024-12-31,217,3210.662274967457,6.421324549934915,7.532720373029433,2.402956890578938,3.8637238895179737,2.3339114368939486,468.88304058954964,0.9367251366110829,128.92792861079943,8.041548239306968,82,-0.07750196749219392,6.847469405015233,0.6363636363636364,0.7713455613512641,2.685182199224198
static,orb33_pull67,static__orb33_pull67,oos_year_2025,is,0.33,0.67,0.33,0.67,1.0,1.0,2025-01-02,2025-12-31,253,2593.2985567725264,5.186597113545053,5.204863926673697,1.830037485650937,2.440161935855978,2.0948529122296673,543.5040825635588,1.0270191514981541,139.30347575702035,5.067932685657471,68,-0.008396444108205888,4.7714426440748205,0.8333333333333334,0.8653157090917589,2.3825327389134983
static,orb33_pull67,static__orb33_pull67,oos_year_2026,is,0.33,0.67,0.33,0.67,1.0,1.0,2026-01-02,2026-03-19,55,690.9347730120862,1.3818695460241723,6.726606568015803,1.8541204911050255,3.319967543265501,2.750565528921235,169.9486775096084,0.33967694745864474,87.22744661763863,19.8029528301586,11,-0.0002041717329657668,4.06554957141707,0.6666666666666666,0.816349485960401,2.498215440962346
static,orb40_pull60,static__orb40_pull60,oos_full,is,0.4,0.6,0.4,0.6,1.0,1.0,2024-02-23,2026-03-19,525,6535.230532078604,13.070461064157207,6.114527270818981,2.181090750054142,3.0817180934741057,2.239784350097019,540.1050778886201,0.9614176044759337,150.60051350729918,6.359907747010722,161,-0.04330081290115775,12.099924254787865,0.7307692307692307,0.8173137351608186,2.6206790937566975
static,orb40_pull60,static__orb40_pull60,oos_first_half,is,0.4,0.6,0.4,0.6,1.0,1.0,2024-02-23,2025-03-06,262,4420.617451370366,8.841234902740732,8.530651821214953,2.639265995715824,4.313918902202595,2.5204456780763054,457.5060535040975,0.9133447819142604,115.53626812205766,9.340012654734542,96,-0.06485672560893142,9.662423955950507,0.7142857142857143,0.8114756180471441,2.7938416812191447
static,orb40_pull60,static__orb40_pull60,oos_second_half,is,0.4,0.6,0.4,0.6,1.0,1.0,2025-03-07,2026-03-19,263,1942.841867420706,3.8856837348414124,3.7521908230931045,1.6251240518266432,1.877063917842107,1.8945762080467006,496.23203776699665,0.9614176044759559,138.36714884932007,3.9027690003017237,65,-0.00576148129988172,3.915188298126285,0.6923076923076923,0.7980829659300483,2.165285768036264
static,orb40_pull60,static__orb40_pull60,oos_year_2024,is,0.4,0.6,0.4,0.6,1.0,1.0,2024-02-23,2024-12-31,217,3165.6504180500924,6.331300836100184,7.426579143730594,2.5492189632664934,3.746390604222222,2.299104527634978,457.5060535040975,0.9133447819142604,115.53626812205766,8.131189109292748,82,-0.07750196749219392,6.9193629107286565,0.6363636363636364,0.7725145790861052,2.7094949730182503
static,orb40_pull60,static__orb40_pull60,oos_year_2025,is,0.4,0.6,0.4,0.6,1.0,1.0,2025-01-02,2025-12-31,253,2518.5092066481448,5.037018413296289,5.054745864824839,1.9331201091550207,2.5212066206950476,2.1087330739091703,507.9455189974178,0.9614176044759559,141.63328420052858,5.257596533797663,68,-0.008396444108205888,4.9582270390320105,0.8333333333333334,0.8685957864428688,2.4349678863451603
static,orb40_pull60,static__orb40_pull60,oos_year_2026,is,0.4,0.6,0.4,0.6,1.0,1.0,2026-01-02,2026-03-19,55,619.2440488229113,1.2384880976458226,6.012512897400524,1.8440413570914658,3.095511017085746,2.6501119747438917,152.2653672225424,0.30422047571763144,83.62698330120475,19.763669369122816,11,-0.0002041717329657668,4.066873906512565,0.6666666666666666,0.8181223095474517,2.479850440799057
static,orb50_pull50,static__orb50_pull50,oos_full,is,0.5,0.5,0.5,0.5,1.0,1.0,2024-02-23,2026-03-19,525,6235.906350786492,12.471812701572984,5.842719839838151,2.3259982178484,2.965021727704232,2.2094996816618933,485.6782123154335,0.8800973325356787,153.9400394755139,6.638720086793684,161,-0.04330081290115775,12.839584302242608,0.7692307692307693,0.8406105179886008,2.653732844857523
static,orb50_pull50,static__orb50_pull50,oos_first_half,is,0.5,0.5,0.5,0.5,1.0,1.0,2024-02-23,2025-03-06,262,4112.902860248738,8.225805720497476,7.937621423579477,2.761120548891452,3.974644635025586,2.41033790039146,441.3009559894417,0.8800973325356787,106.0202499716761,9.019026794127559,96,-0.06485672560893142,9.319950035066638,0.7142857142857143,0.8131379905160732,2.797128532650723
static,orb50_pull50,static__orb50_pull50,oos_second_half,is,0.5,0.5,0.5,0.5,1.0,1.0,2025-03-07,2026-03-19,263,1961.6425827502026,3.923285165500405,3.7884770420482328,1.8081930977377765,1.9530263497063047,1.9479725786750377,448.76377596091334,0.8676646076798966,142.23967976091808,4.366292007897477,65,-0.00576148129988172,4.371214184009938,0.7692307692307693,0.8412321542313899,2.2858856610076237
static,orb50_pull50,static__orb50_pull50,oos_year_2024,is,0.5,0.5,0.5,0.5,1.0,1.0,2024-02-23,2024-12-31,217,3100.2314444108197,6.200462888821639,7.272343195680242,2.7240235938227557,3.5641113871317778,2.244601681260342,441.3009559894417,0.8800973325356787,106.0202499716761,8.263112415904777,82,-0.07750196749219392,7.02520899248855,0.6363636363636364,0.7741769515550343,2.730169281322584
static,orb50_pull50,static__orb50_pull50,oos_year_2025,is,0.5,0.5,0.5,0.5,1.0,1.0,2025-01-02,2025-12-31,253,2410.931754159028,4.8218635083180565,4.838816426569603,2.0789414298903206,2.524947344312148,2.1239595583241333,457.3221237499529,0.8676646076799188,144.95232439492975,5.576828170401346,68,-0.008396444108205888,5.271845880513837,0.8333333333333334,0.8732834362826707,2.4923652925528588
static,orb50_pull50,static__orb50_pull50,oos_year_2026,is,0.5,0.5,0.5,0.5,1.0,1.0,2026-01-02,2026-03-19,55,516.7512430594579,1.0335024861189157,4.99816167220366,1.8162733378366305,2.6550578722778098,2.4872348791960883,134.03459608592675,0.2646249092987163,104.36517625412671,18.88772181518857,11,-0.0002041717329657668,3.8553571850075157,1.0,0.9867687545350642,2.4703610626896513
static,orb60_pull40,static__orb60_pull40,oos_full,is,0.6,0.4,0.6,0.4,1.0,1.0,2024-02-23,2026-03-19,525,5935.211118482643,11.870422236965284,5.568913434461509,2.4184774497203563,2.732438518281404,2.1652123209774627,431.59318446653197,0.8470299937540338,157.25528009013942,6.574635462175436,161,-0.04330081290115775,13.751864793274766,0.7692307692307693,0.8422638849276829,2.6492484701376946
static,orb60_pull40,static__orb60_pull40,oos_first_half,is,0.6,0.4,0.6,0.4,1.0,1.0,2024-02-23,2025-03-06,262,3805.0276113793298,7.610055222758659,7.344167556401926,2.810217867338777,3.49774841361122,2.2778389965838857,425.15229855675716,0.8470299937540338,127.5946380429159,8.670492911180869,96,-0.06485672560893142,8.94979898802397,0.7142857142857143,0.8147913574551555,2.76762729808558
static,orb60_pull40,static__orb60_pull40,oos_second_half,is,0.6,0.4,0.6,0.4,1.0,1.0,2025-03-07,2026-03-19,263,1979.5394609674477,3.959078921934895,3.823018403650291,1.9623815003963203,1.9559815332986905,2.006717984041761,401.0714273616104,0.7738687090142915,146.13437356259965,4.940138241950405,65,-0.00576148129988172,4.935628234575467,0.7692307692307693,0.8459219491646701,2.365838719527013
static,orb60_pull40,static__orb60_pull40,oos_year_2024,is,0.6,0.4,0.6,0.4,1.0,1.0,2024-02-23,2024-12-31,217,3033.501973169885,6.06700394633977,7.1150502113373815,2.807696815888589,3.2635291015001777,2.1678572882705582,425.15229855675716,0.8470299937540338,127.5946380429159,8.39999795025381,82,-0.07750196749219392,7.135094843583251,0.6363636363636364,0.7758303184941164,2.717009753028054
static,orb60_pull40,static__orb60_pull40,oos_year_2025,is,0.6,0.4,0.6,0.4,1.0,1.0,2025-01-02,2025-12-31,253,2302.492326426618,4.604984652853236,4.621158372165568,2.1947258626394364,2.4320447141101034,2.1403380502445613,406.90617101326643,0.7738687090143026,148.2603205891428,5.971501778449812,68,-0.008396444108205888,5.658533810615395,0.8333333333333334,0.8779732312159516,2.5278358915139107
static,orb60_pull40,static__orb60_pull40,oos_year_2026,is,0.6,0.4,0.6,0.4,1.0,1.0,2026-01-02,2026-03-19,55,414.1674909693829,0.8283349819387659,3.99059554048089,1.7569380350234483,2.1036531259430946,2.296086843860292,148.72990561929328,0.29414830493738053,125.03555528032302,13.566610697724144,11,-0.0002041717329657668,2.7846954467216243,1.0,0.985292584753131,2.2931542775942644
static,orb67_pull33,static__orb67_pull33,oos_full,is,0.67,0.33,0.67,0.33,1.0,1.0,2024-02-23,2026-03-19,525,5723.926373032453,11.447852746064905,5.376066874846286,2.4239058425851137,2.509590160364202,2.1292467489123266,413.88198308498977,0.823990047750367,159.5612921247157,6.524431805364474,161,-0.04330081290115775,13.829851520395989,0.7692307692307693,0.8434158822278663,2.625457601138308
static,orb67_pull33,static__orb67_pull33,oos_first_half,is,0.67,0.33,0.67,0.33,1.0,1.0,2024-02-23,2025-03-06,262,3589.429389467732,7.178858778935464,6.928516793335238,2.7677590988576957,3.0985177011899894,2.1811726954332076,413.88198308498977,0.823990047750367,142.76993023268733,8.408495724252091,96,-0.06485672560893142,8.672591550646578,0.7142857142857143,0.8159433547553387,2.7250403924864033
static,orb67_pull33,static__orb67_pull33,oos_second_half,is,0.67,0.33,0.67,0.33,1.0,1.0,2025-03-07,2026-03-19,263,1991.5280008413465,3.983056001682693,3.8461563202397686,2.0306024596133754,1.91493807777122,2.0515120125254858,367.5538850351586,0.7081860775149273,148.8738487632436,5.430996799225692,65,-0.00576148129988172,5.41832934414731,0.7692307692307693,0.8492060807396382,2.4014012571579917
static,orb67_pull33,static__orb67_pull33,oos_year_2024,is,0.67,0.33,0.67,0.33,1.0,1.0,2024-02-23,2024-12-31,217,2986.01331811017,5.97202663622034,7.003131299624488,2.786283970291368,2.9869025722827,2.110008671113535,413.88198308498977,0.823990047750367,142.76993023268733,8.499048403247379,82,-0.07750196749219392,7.2146491998831435,0.6363636363636364,0.7769823157942999,2.688326961506347
static,orb67_pull33,static__orb67_pull33,oos_year_2025,is,0.67,0.33,0.67,0.33,1.0,1.0,2025-01-02,2025-12-31,253,2226.0738630824344,4.452147726164869,4.467773266030628,2.232606864743661,2.3114542617252853,2.1526016978493114,371.73966742244374,0.7081860775149051,150.56925604759454,6.30875614175936,68,-0.008396444108205888,5.988260221238997,0.8333333333333334,0.8812573627909215,2.5348794801727683
static,orb67_pull33,static__orb67_pull33,oos_year_2026,is,0.67,0.33,0.67,0.33,1.0,1.0,2026-01-02,2026-03-19,55,342.30487840507703,0.684609756810154,3.289325639551044,1.67735831722105,1.6870356461081388,2.1411483367391138,158.9883888080294,0.31482043037350804,139.46436620636086,10.44825977668773,11,-0.0002041717329657668,2.153018097556754,1.0,0.9842589784813246,2.135583212708839
static,orb75_pull25,static__orb75_pull25,oos_full,is,0.75,0.25,0.75,0.25,1.0,1.0,2024-02-23,2026-03-19,525,5481.669862574388,10.963339725148776,5.154485679788845,2.3513932643254813,2.2375464087596106,2.087376017451468,401.0358027939801,0.7977667961350687,172.11147568727756,6.461143412787697,161,-0.04330081290115775,13.668779257074034,0.7692307692307693,0.8447270448086313,2.5753070581250626
static,orb75_pull25,static__orb75_pull25,oos_first_half,is,0.75,0.25,0.75,0.25,1.0,1.0,2024-02-23,2025-03-06,262,3342.9545102423217,6.685909020484643,6.453269954551821,2.6210193327726263,2.650956335974612,2.075205804361989,401.0358027939801,0.7977667961350687,160.18686424913176,8.089168395846883,96,-0.06485672560893142,8.335800661567522,0.7142857142857143,0.8172545173361037,2.6528862622161133
static,orb75_pull25,static__orb75_pull25,oos_second_half,is,0.75,0.25,0.75,0.25,1.0,1.0,2025-03-07,2026-03-19,263,2004.6840036966896,4.009368007393379,3.8715472366577908,2.0514767569469448,1.8344808215146169,2.1069606875289235,375.706045582745,0.7395980551795911,161.32540582676302,5.234663895536734,65,-0.00576148129988172,5.335777870135924,0.7692307692307693,0.8476354818564051,2.384128541255191
static,orb75_pull25,static__orb75_pull25,oos_year_2024,is,0.75,0.25,0.75,0.25,1.0,1.0,2024-02-23,2024-12-31,217,2930.9576536689638,5.861915307337927,6.873399793365964,2.677643894398081,2.6706460430225802,2.048228838744452,401.0358027939801,0.7977667961350687,160.18686424913176,8.61580079124055,82,-0.07750196749219392,7.308468803157342,0.6363636363636364,0.7782934783750648,2.639033365506079
static,orb75_pull25,static__orb75_pull25,oos_year_2025,is,0.75,0.25,0.75,0.25,1.0,1.0,2025-01-02,2025-12-31,253,2138.2252166543694,4.276450433308739,4.291446752907069,2.2083477356111034,2.1326503588879318,2.167552738773581,378.63041567987966,0.7395980551795689,156.2312039203607,5.802404052921878,68,-0.008396444108205888,5.647262153556551,0.8333333333333334,0.8796867639076882,2.4901344938222043
static,orb75_pull25,static__orb75_pull25,oos_year_2026,is,0.75,0.25,0.75,0.25,1.0,1.0,2026-01-02,2026-03-19,55,260.1218572867001,0.5202437145734002,2.491924469007767,1.5117022753652773,1.2166662200176868,1.9372867380618812,170.6838250425717,0.33845151338198765,155.91354338300152,7.362722193519335,11,-0.0002041717329657668,1.523998288776461,1.0,0.9830774243309006,1.915150317972917
static,orb80_pull20,static__orb80_pull20,oos_full,is,0.8,0.2,0.8,0.2,1.0,1.0,2024-02-23,2026-03-19,525,5329.839775439163,10.659679550878325,5.015358491134703,2.2637714768036923,2.0695185253339132,2.0607955905334534,418.52842112406506,0.7905176190032059,183.1210483077739,6.344398114059445,161,-0.04330081290115775,12.73471407538947,0.7692307692307693,0.8450895036652244,2.5307816017313987
static,orb80_pull20,static__orb80_pull20,oos_first_half,is,0.8,0.2,0.8,0.2,1.0,1.0,2024-02-23,2025-03-06,262,3188.8700957463006,6.377740191492601,6.156130545849692,2.478530616458257,2.3895561695819647,2.01130037243813,397.5932303216323,0.7905176190032059,171.11235072810814,7.787467853799632,96,-0.06485672560893142,8.020433580236439,0.7142857142857143,0.8176169761926968,2.592688658164001
static,orb80_pull20,static__orb80_pull20,oos_second_half,is,0.8,0.2,0.8,0.2,1.0,1.0,2025-03-07,2026-03-19,263,2012.610604285117,4.025221208570234,3.886845369315317,2.031730683715088,1.77203932851665,2.1442046231502974,393.4360895152058,0.774185446702691,172.1422620730009,5.020561140576406,65,-0.00576148129988172,5.1154702324463095,0.7692307692307693,0.84590611228025,2.354443998963405
static,orb80_pull20,static__orb80_pull20,oos_year_2024,is,0.8,0.2,0.8,0.2,1.0,1.0,2024-02-23,2024-12-31,217,2896.12451294333,5.79224902588666,6.7913316638848364,2.5724044418307965,2.483816731905362,2.0117526376022967,397.5932303216323,0.7905176190032059,171.11235072810814,8.590993420802294,82,-0.07750196749219392,7.284139396942236,0.6363636363636364,0.7786559372316579,2.5982970693184404
static,orb80_pull20,static__orb80_pull20,oos_year_2025,is,0.8,0.2,0.8,0.2,1.0,1.0,2025-01-02,2025-12-31,253,2083.0426261358443,4.166085252271689,4.180686845451498,2.1517106561468857,2.007705843035491,2.1774716488967267,395.61350191320525,0.774185446702691,166.4967218321326,5.4001103524450516,68,-0.008396444108205888,5.265347658920016,0.8333333333333334,0.8779573943315322,2.4400515200964805
static,orb80_pull20,static__orb80_pull20,oos_year_2026,is,0.8,0.2,0.8,0.2,1.0,1.0,2026-01-02,2026-03-19,55,208.72809669918206,0.41745619339836415,1.9957381771226634,1.3422411170498165,0.9382118388839528,1.7922180071627825,177.97797907584027,0.35322408019325957,166.17208653745183,5.6500626345484,11,-0.0002041717329657668,1.172774844298229,1.0,0.982338795990337,1.745085423506104
risk_scaled,orb20_pull80,risk_scaled__orb20_pull80,oos_full,is,0.2,0.8,0.2,0.8,1.398511126770408,0.7782380680121297,2024-02-23,2026-03-19,525,6104.524006419997,12.209048012839995,5.723179310999038,2.0395825601095607,3.1018044478735223,2.259862305158767,525.8789173570549,0.9440026143846869,131.76505081938376,6.062673157668615,161,-0.04330081290115775,11.608231105935783,0.6923076923076923,0.7989537154346118,2.5880702390434323
risk_scaled,orb20_pull80,risk_scaled__orb20_pull80,oos_first_half,is,0.2,0.8,0.2,0.8,1.398511126770408,0.7782380680121297,2024-02-23,2025-03-06,262,4222.668080472162,8.445336160944324,8.149174985612895,2.5084881010435085,4.556124622015487,2.610750733730463,426.11650432963506,0.8515359448234339,119.80360185381869,9.569971808180837,96,-0.06485672560893142,9.909656250267162,0.7142857142857143,0.8145660599016855,2.78938803614583
risk_scaled,orb20_pull80,risk_scaled__orb20_pull80,oos_second_half,is,0.2,0.8,0.2,0.8,1.398511126770408,0.7782380680121297,2025-03-07,2026-03-19,263,1735.3036954535055,3.470607390907011,3.3516034228886715,1.461771453282597,1.7392631556719764,1.8462202438605502,484.9253420881141,0.944002614384698,121.50365841813618,3.5504175219612613,65,-0.00576148129988172,3.578496615543325,0.6153846153846154,0.7604921769730728,2.0499819655770515
risk_scaled,orb20_pull80,risk_scaled__orb20_pull80,oos_year_2024,is,0.2,0.8,0.2,0.8,1.398511126770408,0.7782380680121297,2024-02-23,2024-12-31,217,2901.4516498259254,5.802903299651851,6.8038820053396565,2.3601331908398597,3.8702532394810896,2.341343605663455,426.11650432963506,0.8515359448234339,119.80360185381869,7.990128950751976,82,-0.07750196749219392,6.80905719526278,0.6363636363636364,0.7756050209406464,2.686944086025511
risk_scaled,orb20_pull80,risk_scaled__orb20_pull80,oos_year_2025,is,0.2,0.8,0.2,0.8,1.398511126770408,0.7782380680121297,2025-01-02,2025-12-31,253,2355.0871851755073,4.710174370351015,4.726725820284772,1.801428612160596,2.4221712863134273,2.0917401939300335,497.03637703369895,0.9440026143846869,124.53821843262995,5.0071109425536,68,-0.008396444108205888,4.7382591979094375,0.75,0.8277998692807657,2.366782437169475
risk_scaled,orb20_pull80,risk_scaled__orb20_pull80,oos_year_2026,is,0.2,0.8,0.2,0.8,1.398511126770408,0.7782380680121297,2026-01-02,2026-03-19,55,642.0659127196996,1.2841318254393992,6.2394254786401815,1.8561232330826276,3.3715013449440288,2.7786138331793047,157.9092730151242,0.3156638358232655,81.0423272488697,19.766044667003044,11,-0.0002041717329657668,4.066043117418468,0.6666666666666666,0.81755014154217,2.506771550228225
risk_scaled,orb25_pull75,risk_scaled__orb25_pull75,oos_full,is,0.25,0.75,0.25,0.75,1.398511126770408,0.7782380680121297,2024-02-23,2026-03-19,525,6146.958867644811,12.293917735289622,5.761805217256466,2.1412420227362854,3.096611772630978,2.24713569267732,513.1642411849389,0.9197650741772034,138.77777228927152,6.264431406477158,161,-0.04330081290115775,11.978540931556283,0.7307692307692307,0.8193963616757551,2.619587357128858
risk_scaled,orb25_pull75,risk_scaled__orb25_pull75,oos_first_half,is,0.25,0.75,0.25,0.75,1.398511126770408,0.7782380680121297,2024-02-23,2025-03-06,262,4188.289838619166,8.376579677238333,8.082918398851424,2.603169947188456,4.384665150028137,2.5461233113217436,430.8849037948967,0.8605116736641993,112.37512847953622,9.39315368544977,96,-0.06485672560893142,9.720205562394947,0.7142857142857143,0.8141172734596471,2.797464397887124
risk_scaled,orb25_pull75,risk_scaled__orb25_pull75,oos_second_half,is,0.25,0.75,0.25,0.75,1.398511126770408,0.7782380680121297,2025-03-07,2026-03-19,263,1807.2807195603455,3.6145614391206906,3.490538639376428,1.578160868439447,1.848184974773126,1.8822977966232401,473.50104857821134,0.9197650741771812,128.05144128239772,3.795032815851431,65,-0.00576148129988172,3.816846287853204,0.6923076923076923,0.8001655924449871,2.1434390049552596
risk_scaled,orb25_pull75,risk_scaled__orb25_pull75,oos_year_2024,is,0.25,0.75,0.25,0.75,1.398511126770408,0.7782380680121297,2024-02-23,2024-12-31,217,2964.862319332162,5.929724638664323,6.953289061233381,2.4972772762179765,3.78173303317512,2.3113367624010204,430.8849037948967,0.8605116736641993,112.37512847953622,8.080412240806844,82,-0.07750196749219392,6.880868401793559,0.6363636363636364,0.7751562344986083,2.7081586031507605
risk_scaled,orb25_pull75,risk_scaled__orb25_pull75,oos_year_2025,is,0.25,0.75,0.25,0.75,1.398511126770408,0.7782380680121297,2025-01-02,2025-12-31,253,2373.072227602788,4.7461444552055765,4.762825155359218,1.8953494594065112,2.507152009950827,2.106368325899172,484.43837925130356,0.919765074177159,131.00928258111526,5.178306166517729,68,-0.008396444108205888,4.89860491910314,0.8333333333333334,0.8706784129578087,2.4267489283156283
risk_scaled,orb25_pull75,risk_scaled__orb25_pull75,oos_year_2026,is,0.25,0.75,0.25,0.75,1.398511126770408,0.7782380680121297,2026-01-02,2026-03-19,55,602.3106706228646,1.204621341245729,5.8443955041601825,1.8483367383421558,3.185039245729847,2.688471660418102,148.09841637364298,0.29595223994901554,76.00272418136592,19.747765738036016,11,-0.0002041717329657668,4.06696226314313,0.6666666666666666,0.8185357213358826,2.4918896849607535
risk_scaled,orb33_pull67,risk_scaled__orb33_pull67,oos_full,is,0.33,0.67,0.33,0.67,1.398511126770408,0.7782380680121297,2024-02-23,2026-03-19,525,6213.438712778683,12.426877425557366,5.822287505461965,2.2851367177334407,3.0013860971703807,2.219957821380065,492.7324398961355,0.880998164908986,150.0483426064893,6.608739651646667,161,-0.04330081290115775,12.610167729342992,0.7692307692307693,0.8405654763699353,2.649861622068456
