trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd
1,2019-05-07,short,4,2019-05-07 10:02:00-04:00,7693.75,7753.25,7574.75,2019-05-07 16:00:00-04:00,7663.75,time_exit,50000.0,1.125,562.5,122.0,488.0,488.0,61550.0,1.231,30.0,120.0,240.0,10.0,230.0
1,2019-05-09,short,4,2019-05-09 10:05:00-04:00,7499.75,7566.25,7366.75,2019-05-09 12:30:00-04:00,7566.5,stop,50000.0,1.125,562.5,136.0,544.0,544.0,59998.0,1.19996,-66.75,-267.0,-534.0,10.0,-544.0
1,2019-05-13,short,2,2019-05-13 10:02:00-04:00,7372.75,7445.25,7227.75,2019-05-13 16:00:00-04:00,7337.0,time_exit,50000.0,0.75,375.0,148.0,296.0,296.0,29491.0,0.58982,35.75,143.0,143.0,5.0,138.0
1,2019-06-03,short,3,2019-06-03 10:02:00-04:00,7042.25,7133.0,6860.75,2019-06-03 16:00:00-04:00,6981.25,time_exit,50000.0,1.125,562.5,184.5,553.5,553.5,42253.5,0.84507,61.0,244.0,366.0,7.5,358.5
1,2019-08-02,short,7,2019-08-02 10:05:00-04:00,7716.75,7766.5,7617.25,2019-08-02 16:00:00-04:00,7698.5,time_exit,50000.0,1.5,750.0,102.5,717.5,717.5,108034.5,2.16069,18.25,73.0,255.5,17.5,238.0
1,2019-08-07,long,4,2019-08-07 10:11:00-04:00,7465.75,7387.25,7622.75,2019-08-07 16:00:00-04:00,7566.0,time_exit,50000.0,1.5,750.0,160.0,640.0,640.0,59726.0,1.19452,100.25,401.0,802.0,10.0,792.0
1,2019-08-23,long,4,2019-08-23 10:06:00-04:00,7688.25,7627.25,7810.25,2019-08-23 11:02:00-04:00,7627.0,stop,50000.0,1.125,562.5,125.0,500.0,500.0,61506.0,1.23012,-61.25,-245.0,-490.0,10.0,-500.0
1,2019-09-03,short,4,2019-09-03 10:05:00-04:00,7612.25,7677.25,7482.25,2019-09-03 16:00:00-04:00,7612.25,time_exit,50000.0,1.125,562.5,133.0,532.0,532.0,60898.0,1.21796,-0.0,-0.0,-0.0,10.0,-10.0
1,2019-10-03,short,3,2019-10-03 10:01:00-04:00,7511.25,7586.5,7360.75,2019-10-03 11:06:00-04:00,7586.75,stop,50000.0,1.125,562.5,153.5,460.5,460.5,45067.5,0.90135,-75.5,-302.0,-453.0,7.5,-460.5
1,2019-10-04,long,8,2019-10-04 10:01:00-04:00,7723.25,7681.75,7806.25,2019-10-04 16:00:00-04:00,7759.0,time_exit,50000.0,1.5,750.0,86.0,688.0,688.0,123572.0,2.47144,35.75,143.0,572.0,20.0,552.0
1,2020-01-31,short,4,2020-01-31 10:09:00-05:00,9098.5,9184.5,8926.5,2020-01-31 16:00:00-05:00,9000.5,time_exit,50000.0,1.5,750.0,175.0,700.0,700.0,72788.0,1.45576,98.0,392.0,784.0,10.0,774.0
1,2020-02-05,short,4,2020-02-05 10:15:00-05:00,9370.25,9458.25,9194.25,2020-02-05 16:00:00-05:00,9380.75,time_exit,50000.0,1.5,750.0,179.0,716.0,716.0,74962.0,1.49924,-10.5,-42.0,-84.0,10.0,-94.0
1,2020-02-26,long,2,2020-02-26 10:36:00-05:00,9016.5,8879.5,9290.5,2020-02-26 12:16:00-05:00,8879.25,stop,50000.0,1.5,750.0,277.0,554.0,554.0,36066.0,0.72132,-137.25,-549.0,-549.0,5.0,-554.0
1,2020-03-27,long,2,2020-03-27 13:40:00-04:00,7703.5,7577.5,7955.5,2020-03-27 15:51:00-04:00,7577.25,stop,50000.0,1.125,562.5,255.0,510.0,510.0,30814.0,0.61628,-126.25,-505.0,-505.0,5.0,-510.0
1,2020-03-30,long,4,2020-03-30 10:04:00-04:00,7717.75,7629.5,7894.25,2020-03-30 20:05:00-04:00,7894.0,target,50000.0,1.5,750.0,179.5,718.0,718.0,61742.0,1.23484,176.25,705.0,1410.0,10.0,1400.0
1,2020-03-31,long,3,2020-03-31 10:07:00-04:00,7876.25,7796.25,8036.25,2020-03-31 15:14:00-04:00,7796.0,stop,50000.0,1.125,562.5,163.0,489.0,489.0,47257.5,0.94515,-80.25,-321.0,-481.5,7.5,-489.0
1,2020-04-02,long,3,2020-04-02 10:13:00-04:00,7523.0,7408.25,7752.5,2020-04-02 16:00:00-04:00,7612.25,time_exit,50000.0,1.5,750.0,232.5,697.5,697.5,45138.0,0.90276,89.25,357.0,535.5,7.5,528.0
1,2020-04-06,long,2,2020-04-06 10:03:00-04:00,7859.75,7749.75,8079.75,2020-04-06 15:54:00-04:00,8079.5,target,50000.0,1.125,562.5,223.0,446.0,446.0,31439.0,0.62878,219.75,879.0,879.0,5.0,874.0
1,2020-04-07,short,2,2020-04-07 10:15:00-04:00,8153.5,8299.25,7862.0,2020-04-07 16:00:00-04:00,8040.75,time_exit,50000.0,1.5,750.0,294.5,589.0,589.0,32614.0,0.65228,112.75,451.0,451.0,5.0,446.0
1,2020-04-09,short,1,2020-04-09 10:16:00-04:00,8210.0,8327.5,7975.0,2020-04-09 16:00:00-04:00,8217.75,time_exit,50000.0,0.75,375.0,238.0,238.0,238.0,16420.0,0.3284,-7.75,-31.0,-15.5,2.5,-18.0
1,2020-04-13,short,2,2020-04-13 11:03:00-04:00,8160.5,8244.5,7992.5,2020-04-13 13:52:00-04:00,8244.75,stop,50000.0,0.75,375.0,171.0,342.0,342.0,32642.0,0.65284,-84.25,-337.0,-337.0,5.0,-342.0
1,2020-04-14,long,2,2020-04-14 10:17:00-04:00,8601.75,8456.5,8892.25,2020-04-14 16:00:00-04:00,8673.75,time_exit,50000.0,1.5,750.0,293.5,587.0,587.0,34407.0,0.68814,72.0,288.0,288.0,5.0,283.0
1,2020-04-16,short,2,2020-04-16 10:04:00-04:00,8618.25,8698.0,8458.75,2020-04-16 10:49:00-04:00,8698.25,stop,50000.0,0.75,375.0,162.5,325.0,325.0,34473.0,0.68946,-80.0,-320.0,-320.0,5.0,-325.0
1,2020-04-17,short,3,2020-04-17 10:46:00-04:00,8755.5,8872.0,8522.5,2020-04-17 16:00:00-04:00,8804.5,time_exit,50000.0,1.5,750.0,236.0,708.0,708.0,52533.0,1.05066,-49.0,-196.0,-294.0,7.5,-301.5
1,2020-04-20,long,5,2020-04-20 10:26:00-04:00,8791.0,8729.0,8915.0,2020-04-20 15:05:00-04:00,8728.75,stop,50000.0,1.5,750.0,127.0,635.0,635.0,87910.0,1.7582,-62.25,-249.0,-622.5,12.5,-635.0
1,2020-04-28,short,4,2020-04-28 10:01:00-04:00,8817.75,8905.75,8641.75,2020-04-28 16:00:00-04:00,8671.25,time_exit,50000.0,1.5,750.0,179.0,716.0,716.0,70542.0,1.41084,146.5,586.0,1172.0,10.0,1162.0
