order_index,campaign_variant_name,variant_role,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,full_net_pnl_usd,full_return_pct,full_cagr_pct,full_sharpe,full_sortino,full_profit_factor,full_expectancy_usd,full_nb_trades,full_win_rate,full_avg_win_usd,full_avg_loss_usd,full_max_drawdown_pct,full_max_drawdown_usd,full_annualized_vol_pct,full_exposure_time_in_market_pct,full_worst_trade_loss_usd,full_trades_loss_gt_250_usd,full_trades_loss_gt_500_usd,full_worst_day_pnl_usd,full_max_daily_drawdown_usd,full_days_below_minus_500_usd,full_days_below_minus_1000_usd,full_pass_target_3000_usd_without_breaching_2000_dd,full_days_to_target_3000_usd,full_max_trailing_drawdown_observed_usd,full_max_static_drawdown_observed_usd,full_signal_attempt_count,full_entered_trade_count,full_skip_too_small_count,full_forced_one_contract_count,full_avg_contracts_entered,full_max_contracts_used,full_avg_contracts_raw,full_cap_hit_count,full_cap_hit_rate,full_avg_contracts,full_median_contracts,full_pct_trades_at_1_contract,full_pct_trades_at_2_contracts,full_pct_trades_at_3_plus_contracts,full_nb_skipped_trades,full_pct_skipped_trades,full_nb_days_below_minus_250,full_nb_days_below_minus_500,full_nb_days_below_minus_1000,full_nb_trades_below_minus_150,full_nb_trades_below_minus_250,full_nb_trades_below_minus_500,full_days_to_3000_usd_if_reached,oos_net_pnl_usd,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy_usd,oos_nb_trades,oos_win_rate,oos_avg_win_usd,oos_avg_loss_usd,oos_max_drawdown_pct,oos_max_drawdown_usd,oos_annualized_vol_pct,oos_exposure_time_in_market_pct,oos_worst_trade_loss_usd,oos_trades_loss_gt_250_usd,oos_trades_loss_gt_500_usd,oos_worst_day_pnl_usd,oos_max_daily_drawdown_usd,oos_days_below_minus_500_usd,oos_days_below_minus_1000_usd,oos_pass_target_3000_usd_without_breaching_2000_dd,oos_days_to_target_3000_usd,oos_max_trailing_drawdown_observed_usd,oos_max_static_drawdown_observed_usd,oos_signal_attempt_count,oos_entered_trade_count,oos_skip_too_small_count,oos_forced_one_contract_count,oos_avg_contracts_entered,oos_max_contracts_used,oos_avg_contracts_raw,oos_cap_hit_count,oos_cap_hit_rate,oos_avg_contracts,oos_median_contracts,oos_pct_trades_at_1_contract,oos_pct_trades_at_2_contracts,oos_pct_trades_at_3_plus_contracts,oos_nb_skipped_trades,oos_pct_skipped_trades,oos_nb_days_below_minus_250,oos_nb_days_below_minus_500,oos_nb_days_below_minus_1000,oos_nb_trades_below_minus_150,oos_nb_trades_below_minus_250,oos_nb_trades_below_minus_500,oos_days_to_3000_usd_if_reached,full_prop_score,full_net_pnl_delta_vs_baseline_usd,full_cagr_delta_vs_baseline_pct,full_sharpe_delta_vs_baseline,full_max_drawdown_delta_vs_baseline_usd,oos_prop_score,oos_net_pnl_delta_vs_baseline_usd,oos_cagr_delta_vs_baseline_pct,oos_sharpe_delta_vs_baseline,oos_max_drawdown_delta_vs_baseline_usd,recommended_cluster_id,is_recommended_cluster
10,risk_pct_0p0080__max_contracts_6__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.008,6.0,True,50000.0,5865.050000000991,11.73010000000198,0.7199879466448067,0.5444661174566102,0.17222103289272314,1.5702527953331498,46.92040000000792,125,0.416,310.57788461538826,-140.89041095889314,1.967599999999884,983.799999999942,1.7356599905254055,1.188982493875844,398.9999999999918,12,0,-398.9999999999918,983.7999999999447,0,0,True,2898.0,983.7999999999447,319.19999999998254,130,125,1,0,5.776,6,32.62766415745508,110,0.8461538461538461,5.776,6.0,0.0,0.8,99.2,5,3.8461538461538463,12,0,0,27,12,0,2898.0,4454.60000000023,8.909200000000459,2.0053202894414923,1.0198508116931295,0.3551920984358077,2.519822586148267,134.98787878788573,33,0.5151515151515151,434.44705882352974,-183.18749999998602,1.6729999999998926,836.4999999999463,2.3444286014454185,1.0541252787350497,392.49999999999545,5,0,-392.49999999999545,836.4999999999491,0,0,True,894.0,836.4999999999491,38.99999999997817,35,33,1,0,5.515151515151516,6,21.76620223372015,25,0.7142857142857143,5.515151515151516,6.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,5,0,0,10,5,0,894.0,-0.9312349809617362,4127.800000000831,0.49882784736581254,-0.10587160053828215,787.9999999999518,-0.36323089825325816,2939.400000000198,1.3083717104886317,-0.16401281767151787,683.9999999999554,,False
11,risk_pct_0p0085__max_contracts_2__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0085,2.0,True,50000.0,2557.7000000003363,5.1154000000006725,0.3232024971879133,0.6006528920517116,0.2040122587065464,1.7090934294428966,20.46160000000269,125,0.416,118.55192307692435,-49.41095890410589,0.7831999999999607,391.59999999998035,0.686103797438476,1.188982493875844,190.9999999999991,0,0,-190.9999999999991,391.599999999984,0,0,False,,391.599999999984,115.49999999993452,130,125,1,0,2.0,2,34.326853985772985,125,0.9615384615384616,2.0,2.0,0.0,100.0,0.0,5,3.8461538461538463,0,0,0,3,0,0,,2113.6000000000786,4.227200000000157,0.9678656579676037,1.1397241250783918,0.46560567531730024,3.056031128404897,64.04848484848723,33,0.5151515151515151,184.80000000000018,-64.24999999999528,0.6099999999999636,304.9999999999818,0.9953779209104323,1.0541252787350497,156.99999999999818,0,0,-156.99999999999818,304.99999999998545,0,0,False,,304.99999999998545,12.999999999992724,35,33,1,0,2.0,2,22.895298035446515,33,0.9428571428571428,2.0,2.0,0.0,100.0,0.0,2,5.714285714285714,0,0,0,1,0,0,,-5.243174657177631,820.4500000001758,0.10204239790891911,-0.0496848259431808,195.79999999999018,-3.3151942914312684,598.4000000000469,0.27091707901474305,-0.04413950428625557,152.4999999999909,,False
12,risk_pct_0p0085__max_contracts_3__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0085,3.0,True,50000.0,3586.300000000508,7.172600000001015,0.4490488791541569,0.5902365972827468,0.19070497280090049,1.6628407725719945,28.690400000004065,125,0.416,173.0153846153866,-74.11643835615884,1.174799999999941,587.3999999999705,0.9790035668334154,1.188982493875844,286.49999999999864,2,0,-286.49999999999864,587.3999999999651,0,0,True,3085.0,587.3999999999651,173.24999999989814,130,125,1,0,2.992,3,34.40184122872844,124,0.9538461538461539,2.992,3.0,0.0,0.8,99.2,5,3.8461538461538463,2,0,0,7,2,0,3085.0,2920.1500000001215,5.840300000000243,1.3292678645865363,1.1386281740802702,0.42885390259204526,2.8937418936448354,88.48939393939762,33,0.5151515151515151,262.4794117647064,-96.37499999999292,0.9149999999999454,457.4999999999727,1.3765379180926558,1.0541252787350497,235.49999999999727,0,0,-235.49999999999727,457.4999999999709,0,0,False,,457.4999999999709,19.499999999985448,35,33,1,0,2.9696969696969697,3,22.973359141070706,32,0.9142857142857143,2.9696969696969697,3.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,0,0,0,2,0,0,,-0.13065687481751587,1849.0500000003476,0.22788877987516276,-0.06010112071214557,391.59999999998035,-4.019332144425481,1404.9500000000899,0.6323192856336757,-0.045235455284377224,304.9999999999818,,False
13,risk_pct_0p0085__max_contracts_4__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0085,4.0,True,50000.0,4614.90000000068,9.22980000000136,0.5726558203494658,0.5804091430602517,0.18405132984807754,1.6397144441365437,36.91920000000544,125,0.416,227.47884615384885,-98.82191780821178,1.5663999999999214,783.1999999999607,1.2811259897306306,1.188982493875844,381.9999999999982,5,0,-381.9999999999982,783.1999999999607,0,0,True,3041.0,783.1999999999607,230.99999999986903,130,125,1,0,3.984,4,34.47682847168383,124,0.9538461538461539,3.984,4.0,0.0,0.8,99.2,5,3.8461538461538463,5,0,0,13,5,0,3041.0,3726.7000000001644,7.453400000000329,1.6864677974829823,1.125074948598547,0.4104780162294178,2.8125972762648046,112.93030303030801,33,0.5151515151515151,340.15882352941253,-128.49999999999056,1.2199999999999271,609.9999999999636,1.7779024276736857,1.0541252787350497,313.99999999999636,2,0,-313.99999999999636,609.9999999999636,0,0,True,896.0,609.9999999999636,25.999999999985448,35,33,1,0,3.9393939393939394,4,23.05142024669488,32,0.9142857142857143,3.9393939393939394,4.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,2,0,0,5,2,0,896.0,-1.016372570818064,2877.6500000005194,0.35149572107047167,-0.06992857493464066,587.3999999999705,1.2391581791294661,2211.500000000133,0.9895192185301216,-0.05878868076610044,457.4999999999727,,False
14,risk_pct_0p0085__max_contracts_5__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0085,5.0,True,50000.0,5259.95000000084,10.51990000000168,0.6490653188535589,0.5589582209551596,0.17546658403270288,1.595657097559735,42.07960000000672,125,0.416,270.9701923076955,-120.96575342464831,1.7669999999999026,883.4999999999513,1.5162334026889948,1.188982493875844,392.49999999999545,7,0,-392.49999999999545,883.4999999999563,0,0,True,3041.0,883.4999999999563,265.99999999998545,130,125,1,0,4.912,5,34.61703779777559,116,0.8923076923076924,4.912,5.0,0.0,0.8,99.2,5,3.8461538461538463,7,0,0,17,7,0,3041.0,4098.500000000199,8.197000000000399,1.849744041221446,1.056824098187402,0.3611439932414794,2.594747081712257,124.19696969697573,33,0.5151515151515151,392.2647058823536,-160.6249999999882,1.524999999999909,762.4999999999545,2.0815515747491187,1.0541252787350497,392.49999999999545,2,0,-392.49999999999545,762.4999999999563,0,0,True,894.0,762.4999999999563,32.49999999998545,35,33,1,0,4.787878787878788,5,23.092570643551927,28,0.8,4.787878787878788,5.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,2,0,0,7,2,0,894.0,-0.977608670466398,3522.7000000006797,0.42790521957456473,-0.0913794970397328,687.6999999999612,-0.24611103877052898,2583.3000000001675,1.1527954622685854,-0.12703953117724542,609.9999999999636,,False
15,risk_pct_0p0085__max_contracts_6__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0085,6.0,True,50000.0,5814.350000000997,11.628700000001995,0.714073143944538,0.5346126103118694,0.16589488023008844,1.5567967440748331,46.51480000000798,125,0.416,312.6317307692344,-143.0479452054684,1.967599999999884,983.799999999942,1.752369817859693,1.188982493875844,470.99999999999454,12,0,-470.99999999999454,983.7999999999374,0,0,True,2898.0,983.7999999999374,319.19999999998254,130,125,1,0,5.824,6,34.69411521818673,114,0.8769230769230769,5.824,6.0,0.0,0.8,99.2,5,3.8461538461538463,12,0,0,27,12,0,2898.0,4488.000000000231,8.976000000000461,2.019872303731507,1.0135166992718543,0.34357045481823756,2.4932623523542063,136.000000000007,33,0.5151515151515151,440.7941176470591,-187.8437499999859,1.6729999999998926,836.4999999999463,2.3767685035884005,1.0541252787350497,446.9999999999891,5,0,-446.9999999999891,836.4999999999491,0,0,True,894.0,836.4999999999491,38.99999999997817,35,33,1,0,5.575757575757576,6,23.11938489514624,26,0.7428571428571429,5.575757575757576,6.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,5,0,0,10,5,0,894.0,-1.7483955023959412,4077.1000000008366,0.49291304466554386,-0.11572510768302302,787.9999999999518,-0.8826999021836848,2972.8000000001994,1.3229237247786463,-0.17034693009279311,683.9999999999554,,False
16,risk_pct_0p0090__max_contracts_2__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.009,2.0,True,50000.0,2557.7000000003363,5.1154000000006725,0.3232024971879133,0.6006528920517116,0.2040122587065464,1.7090934294428966,20.46160000000269,125,0.416,118.55192307692435,-49.41095890410589,0.7831999999999607,391.59999999998035,0.686103797438476,1.188982493875844,190.9999999999991,0,0,-190.9999999999991,391.599999999984,0,0,False,,391.599999999984,115.49999999993452,130,125,1,0,2.0,2,36.346080690818454,125,0.9615384615384616,2.0,2.0,0.0,100.0,0.0,5,3.8461538461538463,0,0,0,3,0,0,,2113.6000000000786,4.227200000000157,0.9678656579676037,1.1397241250783918,0.46560567531730024,3.056031128404897,64.04848484848723,33,0.5151515151515151,184.80000000000018,-64.24999999999528,0.6099999999999636,304.9999999999818,0.9953779209104323,1.0541252787350497,156.99999999999818,0,0,-156.99999999999818,304.99999999998545,0,0,False,,304.99999999998545,12.999999999992724,35,33,1,0,2.0,2,24.242080272825717,33,0.9428571428571428,2.0,2.0,0.0,100.0,0.0,2,5.714285714285714,0,0,0,1,0,0,,-5.243174657177631,820.4500000001758,0.10204239790891911,-0.0496848259431808,195.79999999999018,-3.3151942914312684,598.4000000000469,0.27091707901474305,-0.04413950428625557,152.4999999999909,,False
17,risk_pct_0p0090__max_contracts_3__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.009,3.0,True,50000.0,3586.300000000508,7.172600000001015,0.4490488791541569,0.5902365972827468,0.19070497280090049,1.6628407725719945,28.690400000004065,125,0.416,173.0153846153866,-74.11643835615884,1.174799999999941,587.3999999999705,0.9790035668334154,1.188982493875844,286.49999999999864,2,0,-286.49999999999864,587.3999999999651,0,0,True,3085.0,587.3999999999651,173.24999999989814,130,125,1,0,2.992,3,36.4254789480654,124,0.9538461538461539,2.992,3.0,0.0,0.8,99.2,5,3.8461538461538463,2,0,0,7,2,0,3085.0,2920.1500000001215,5.840300000000243,1.3292678645865363,1.1386281740802702,0.42885390259204526,2.8937418936448354,88.48939393939762,33,0.5151515151515151,262.4794117647064,-96.37499999999292,0.9149999999999454,457.4999999999727,1.3765379180926558,1.0541252787350497,235.49999999999727,0,0,-235.49999999999727,457.4999999999709,0,0,False,,457.4999999999709,19.499999999985448,35,33,1,0,2.9696969696969697,3,24.3247332081925,32,0.9142857142857143,2.9696969696969697,3.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,0,0,0,2,0,0,,-0.13065687481751587,1849.0500000003476,0.22788877987516276,-0.06010112071214557,391.59999999998035,-4.019332144425481,1404.9500000000899,0.6323192856336757,-0.045235455284377224,304.9999999999818,,False
18,risk_pct_0p0090__max_contracts_4__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.009,4.0,True,50000.0,5073.300000000672,10.146600000001344,0.6270418027216396,0.6253766126832088,0.20233322752784197,1.7032575547547897,40.26428571429105,126,0.42063492063492064,231.83584905660626,-98.82191780821178,1.5663999999999214,783.1999999999607,1.3071116952900297,1.1949572802772301,381.9999999999982,5,0,-381.9999999999982,783.1999999999607,0,0,True,3041.0,783.1999999999607,230.99999999986903,130,126,0,0,3.9603174603174605,4,36.22313359422718,124,0.9538461538461539,3.9603174603174605,4.0,0.7936507936507936,0.7936507936507936,98.4126984126984,4,3.076923076923077,5,0,0,13,5,0,3041.0,3726.7000000001644,7.453400000000329,1.6864677974829823,1.125074948598547,0.4104780162294178,2.8125972762648046,112.93030303030801,33,0.5151515151515151,340.15882352941253,-128.49999999999056,1.2199999999999271,609.9999999999636,1.7779024276736857,1.0541252787350497,313.99999999999636,2,0,-313.99999999999636,609.9999999999636,0,0,True,896.0,609.9999999999636,25.999999999985448,35,33,1,0,3.9393939393939394,4,24.407386143559282,32,0.9142857142857143,3.9393939393939394,4.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,2,0,0,5,2,0,896.0,-0.27027016194920384,3336.050000000512,0.4058817034426454,-0.024961105311683607,587.3999999999705,1.2391581791294661,2211.500000000133,0.9895192185301216,-0.05878868076610044,457.4999999999727,,False
19,risk_pct_0p0090__max_contracts_5__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.009,5.0,True,50000.0,5724.150000000835,11.44830000000167,0.7035377274477561,0.5931387731722177,0.18683107354869488,1.6415770006726367,45.429761904768526,126,0.42063492063492064,276.3424528301917,-122.21917808218257,1.7669999999999026,883.4999999999513,1.5549573564188002,1.1949572802772301,457.4999999999932,7,0,-457.4999999999932,883.4999999999491,0,0,True,3041.0,883.4999999999491,265.99999999998545,130,126,0,0,4.896825396825397,5,36.32234507898247,118,0.9076923076923077,4.896825396825397,5.0,0.7936507936507936,0.7936507936507936,98.4126984126984,4,3.076923076923077,7,0,0,17,7,0,3041.0,4098.500000000199,8.197000000000399,1.849744041221446,1.056824098187402,0.3611439932414794,2.594747081712257,124.19696969697573,33,0.5151515151515151,392.2647058823536,-160.6249999999882,1.524999999999909,762.4999999999545,2.0815515747491187,1.0541252787350497,392.49999999999545,2,0,-392.49999999999545,762.4999999999563,0,0,True,894.0,762.4999999999563,32.49999999998545,35,33,1,0,4.787878787878788,5,24.450957151996157,28,0.8,4.787878787878788,5.0,0.0,3.0303030303030303,96.96969696969697,2,5.714285714285714,2,0,0,7,2,0,894.0,-0.9061336804818394,3986.900000000674,0.48237762816876195,-0.057198944822674624,687.6999999999612,-0.24611103877052898,2583.3000000001675,1.1527954622685854,-0.12703953117724542,609.9999999999636,,False
20,risk_pct_0p0090__max_contracts_6__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.009,6.0,True,50000.0,6278.5500000009915,12.557100000001983,0.7680414069467734,0.5664347527683578,0.17628677271841287,1.596027150180508,49.829761904769775,126,0.42063492063492064,317.2179245283054,-144.30136986300266,1.967599999999884,983.799999999942,1.785966293584646,1.1949572802772301,470.99999999999454,12,0,-470.99999999999454,983.7999999999374,0,0,True,2898.0,983.7999999999374,319.19999999998254,130,126,0,0,5.801587301587301,6,36.40338973748003,114,0.8769230769230769,5.801587301587301,6.0,0.7936507936507936,0.7936507936507936,98.4126984126984,4,3.076923076923077,12,0,0,27,12,0,2898.0,4928.700000000226,9.857400000000451,2.211242428287563,1.081232490677656,0.3619150094524977,2.5981517509729533,144.961764705889,34,0.5294117647058824,445.15,-192.74999999998585,1.8299999999998908,914.9999999999454,2.4466860222331555,1.0743969187107236,470.99999999999454,5,0,-470.99999999999454,914.9999999999491,0,0,True,894.0,914.9999999999491,38.99999999997817,35,34,0,0,5.5,6,23.803586769211332,28,0.8,5.5,6.0,2.941176470588235,2.941176470588235,94.11764705882352,1,2.857142857142857,5,0,0,10,5,0,894.0,-1.4053957416944725,4541.300000000831,0.5468813076677792,-0.08390296522653462,787.9999999999518,-0.8422025279663394,3413.5000000001946,1.5142938493347025,-0.10263113868699136,762.4999999999545,,False
21,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0095,2.0,True,50000.0,3016.1000000003287,6.032200000000657,0.3795684663179033,0.6624326880710468,0.2405760540660753,1.8361796506793886,23.937301587304194,126,0.42063492063492064,124.96415094339733,-49.41095890410589,0.7831999999999607,391.59999999998035,0.73361427580137,1.1949572802772301,190.9999999999991,0,0,-190.9999999999991,391.599999999984,0,0,True,3115.0,391.599999999984,115.49999999993452,130,126,0,0,1.992063492063492,2,38.068924476940005,125,0.9615384615384616,1.992063492063492,2.0,0.7936507936507936,99.20634920634922,0.0,4,3.076923076923077,0,0,0,3,0,0,3115.0,2572.000000000071,5.144000000000142,1.1737895213999705,1.2529844286271599,0.5665867699262324,3.5019455252920815,75.6470588235315,34,0.5294117647058824,199.99999999999974,-64.24999999999528,0.6099999999999636,304.9999999999818,1.1017682031918785,1.0743969187107236,156.99999999999818,0,0,-156.99999999999818,304.99999999998545,0,0,False,,304.99999999998545,12.999999999992724,35,34,0,0,1.9705882352941178,2,24.866026315841264,33,0.9428571428571428,1.9705882352941178,2.0,2.941176470588235,97.05882352941177,0.0,1,2.857142857142857,0,0,0,1,0,0,,1.553364730880364,1278.8500000001682,0.15840836703890915,0.012094970076154454,195.79999999999018,-2.3642133807849754,1056.8000000000393,0.47684094244710984,0.06912079926251247,152.4999999999909,,False
22,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0095,3.0,True,50000.0,4294.950000000497,8.589900000000995,0.5344423891238348,0.6520153506504937,0.22838812227956565,1.793817576933891,34.086904761908706,126,0.42063492063492064,183.12169811320928,-74.11643835615884,1.174799999999941,587.3999999999705,1.0613633423285613,1.1949572802772301,286.49999999999864,2,0,-286.49999999999864,587.3999999999651,0,0,True,3083.0,587.3999999999651,173.24999999989814,130,126,0,0,2.984126984126984,3,38.154152581515085,125,0.9615384615384616,2.984126984126984,3.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,2,0,0,7,2,0,3083.0,3378.550000000114,6.757100000000229,1.532789507598098,1.2462977546385192,0.49617463233133335,3.191018158236292,99.36911764706217,34,0.5294117647058824,273.36388888888894,-96.37499999999292,0.9149999999999454,457.4999999999727,1.4550351406835538,1.0743969187107236,235.49999999999727,0,0,-235.49999999999727,457.4999999999709,0,0,True,926.0,457.4999999999709,19.499999999985448,35,34,0,0,2.911764705882353,3,24.95116591644094,32,0.9142857142857143,2.911764705882353,3.0,2.941176470588235,2.941176470588235,94.11764705882352,1,2.857142857142857,0,0,0,2,0,0,926.0,0.9995460519523767,2557.700000000337,0.31328228984484063,0.00167763265560128,391.59999999998035,2.9148765972492567,1863.3500000000822,0.8358409286452373,0.06243412527387182,304.9999999999818,,False
23,risk_pct_0p0095__max_contracts_4__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0095,4.0,True,50000.0,5323.550000000669,10.647100000001338,0.6565538245858482,0.63771188002094,0.2123136919570764,1.7379470474079661,42.250396825402134,126,0.42063492063492064,236.55754716981374,-98.82191780821178,1.5663999999999214,783.1999999999607,1.3450567921427405,1.1949572802772301,381.9999999999982,5,0,-381.9999999999982,783.1999999999607,0,0,True,3041.0,783.1999999999607,230.99999999986903,130,126,0,0,3.9682539682539684,4,38.237455295553815,124,0.9538461538461539,3.9682539682539684,4.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,5,0,0,13,5,0,3041.0,4435.350000000153,8.870700000000307,1.9969301636858727,1.2349608762326436,0.48853239307782503,3.157271400778443,130.4514705882398,34,0.5294117647058824,360.6305555555557,-128.49999999999056,1.2199999999999271,609.9999999999636,1.9277008604777717,1.0743969187107236,313.99999999999636,2,0,-313.99999999999636,609.9999999999636,0,0,True,894.0,609.9999999999636,25.999999999985448,35,34,0,0,3.8823529411764706,4,25.04344078785138,32,0.9142857142857143,3.8823529411764706,4.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,2,0,0,5,2,0,894.0,0.10040230673065276,3586.300000000508,0.43539372530685405,-0.012625837973952336,587.3999999999705,2.5136826286984078,2920.1500000001215,1.299981584733012,0.051097246867996216,457.4999999999727,,False
24,risk_pct_0p0095__max_contracts_5__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0095,5.0,True,50000.0,6095.050000000838,12.190100000001676,0.7467574907041863,0.607452171983542,0.19446610899313338,1.6759135015249567,48.37341269841935,126,0.42063492063492064,285.14245283019176,-123.5273972602647,1.9579999999999018,978.9999999999509,1.6166982769832603,1.1949572802772301,477.4999999999977,7,0,-477.4999999999977,978.9999999999491,0,0,True,3001.0,978.9999999999491,327.24999999983265,130,126,0,0,4.928571428571429,5,38.2840438091149,121,0.9307692307692308,4.928571428571429,5.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,7,0,0,17,7,0,3001.0,4929.4000000001915,9.858800000000382,2.2115454584338057,1.1796651538152993,0.43435969263987584,2.918054474708387,144.9823529411821,34,0.5294117647058824,416.6333333333335,-160.6249999999882,1.524999999999909,762.4999999999545,2.242850127443401,1.0743969187107236,392.49999999999545,2,0,-392.49999999999545,762.4999999999563,0,0,True,894.0,762.4999999999563,32.49999999998545,35,34,0,0,4.735294117647059,5,25.09272740514278,29,0.8285714285714286,4.735294117647059,5.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,2,0,0,7,2,0,894.0,-1.3161434840490234,4357.800000000678,0.5255973914251921,-0.04288554601135042,783.1999999999607,1.2302787947798208,3414.20000000016,1.514596879480945,-0.004198475549348046,609.9999999999636,,False
25,risk_pct_0p0095__max_contracts_6__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0095,6.0,True,50000.0,6744.600000000996,13.489200000001992,0.821807521457596,0.5878562003165805,0.1861952621952042,1.6345171456796186,53.52857142857933,126,0.42063492063492064,327.81320754717336,-145.60958904108486,2.158599999999883,1079.2999999999415,1.8486252770949225,1.1949572802772301,477.4999999999977,12,0,-477.4999999999977,1079.2999999999374,0,0,True,2898.0,1079.2999999999374,319.19999999998254,130,126,0,0,5.841269841269841,6,38.440364734352094,115,0.8846153846153846,5.841269841269841,6.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,12,0,0,27,12,0,2898.0,5301.200000000226,10.602400000000452,2.3720806371998915,1.1192854861263581,0.3892677274148507,2.718936446174,155.9176470588302,34,0.5294117647058824,465.8444444444445,-192.74999999998585,1.8299999999998908,914.9999999999454,2.542132958240257,1.0743969187107236,470.99999999999454,5,0,-470.99999999999454,914.9999999999491,0,0,True,894.0,914.9999999999491,38.99999999997817,35,34,0,0,5.5588235294117645,6,25.137578774817342,28,0.8,5.5588235294117645,6.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,5,0,0,10,5,0,894.0,-2.026881399049837,5007.350000000835,0.6006474221786018,-0.06248151767831189,883.4999999999513,-0.2313768749535665,3786.0000000001946,1.6751320582470308,-0.06457814323828925,762.4999999999545,,False
