trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,variant_role,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
29,2025-07-16,short,3,2025-07-16 11:30:00-04:00,3371.0,3381.4,3359.86,2025-07-16 12:30:00-04:00,3359.96,target,104.00000000000091,312.00000000000273,312.00000000000273,101130.0,11.039999999999964,110.39999999999964,331.1999999999989,7.5,323.6999999999989,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-07-16 10:30:00-04:00,1,risk_percent,10.400000000000091,3.895134615384595,3381.4,risk_pct_0p0080__max_contracts_3__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50636.750000000175,0.8,405.0940000000014,1.9971660898458066,0.008,3.0,True,50960.45000000017
30,2025-09-04,long,3,2025-09-04 10:30:00-04:00,3571.7,3562.2,3584.275,2025-09-04 11:30:00-04:00,3584.175,target,95.0,285.0,285.0,107150.99999999999,12.475000000000364,124.75000000000364,374.2500000000109,7.5,366.7500000000109,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-09-04 09:30:00-04:00,1,risk_percent,9.5,4.291406315789488,3562.2,risk_pct_0p0080__max_contracts_3__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50960.45000000017,0.8,407.6836000000014,2.1026305693925313,0.008,3.0,True,51327.200000000186
31,2025-11-11,long,3,2025-11-11 10:30:00-05:00,4107.400000000001,4102.8,4127.460000000001,2025-11-11 13:30:00-05:00,4123.299999999999,time_stop,46.00000000000364,138.0000000000109,138.0000000000109,123222.0,15.899999999998727,158.99999999998727,476.9999999999618,7.5,469.4999999999618,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-11-11 09:30:00-05:00,3,risk_percent,4.600000000000364,8.926469565216719,4102.8,risk_pct_0p0080__max_contracts_3__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,51327.200000000186,0.8,410.6176000000015,2.4007154101528925,0.008,3.0,True,51796.70000000015
32,2026-01-14,long,2,2026-01-14 10:30:00-05:00,4622.3,4605.8,4647.675,2026-01-14 13:30:00-05:00,4647.575,target,165.0,330.0,330.0,92446.0,25.274999999999636,252.74999999999636,505.4999999999927,5.0,500.4999999999927,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2026-01-14 09:30:00-05:00,3,risk_percent,16.5,2.5113551515151586,4605.8,risk_pct_0p0080__max_contracts_3__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,51796.70000000015,0.8,414.3736000000012,1.7847855172240652,0.008,3.0,True,52297.20000000014
33,2026-01-16,long,3,2026-01-16 10:30:00-05:00,4568.200000000001,4567.2,4589.3150000000005,2026-01-16 11:30:00-05:00,4589.215,target,10.000000000009095,30.000000000027285,30.000000000027285,137046.00000000003,21.014999999999418,210.14999999999418,630.4499999999825,7.5,622.9499999999825,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2026-01-16 09:30:00-05:00,1,risk_percent,1.0000000000009095,41.83775999996207,4567.2,risk_pct_0p0080__max_contracts_3__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,52297.20000000014,0.8,418.37760000000117,2.6205227048484367,0.008,3.0,True,52920.150000000125
1,2010-11-03,long,4,2010-11-03 11:30:00-04:00,1332.3999999999999,1328.8,1336.4299999999998,2010-11-03 12:30:00-04:00,1336.33,target,35.99999999999909,143.99999999999636,143.99999999999636,53295.99999999999,3.9300000000000637,39.30000000000064,157.20000000000255,10.0,147.20000000000255,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2010-11-03 10:30:00-04:00,1,risk_percent,3.599999999999909,11.111111111111391,1328.8,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50000.0,0.8,400.0,1.0659199999999998,0.008,4.0,True,50147.200000000004
2,2010-11-09,long,4,2010-11-09 14:30:00-05:00,1405.0,1398.7,1411.42,2010-11-09 15:30:00-05:00,1398.6000000000001,stop,62.999999999999545,251.99999999999818,251.99999999999818,56200.0,-6.399999999999864,-63.999999999998636,-255.99999999999454,10.0,-265.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2010-11-09 13:30:00-05:00,1,risk_percent,6.2999999999999545,6.36789841269846,1398.7,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50147.200000000004,0.8,401.17760000000004,1.1207006572650118,0.008,4.0,True,49881.20000000001
3,2011-03-10,long,4,2011-03-10 10:30:00-05:00,1413.1,1411.1,1417.8049999999998,2011-03-10 11:30:00-05:00,1411.0,stop,20.0,80.0,80.0,56524.0,-2.099999999999909,-20.99999999999909,-83.99999999999636,10.0,-93.99999999999636,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-03-10 09:30:00-05:00,1,risk_percent,2.0,19.952480000000005,1411.1,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49881.20000000001,0.8,399.0496000000001,1.1331724176643703,0.008,4.0,True,49787.20000000001
4,2011-07-11,long,4,2011-07-11 11:30:00-04:00,1545.1999999999998,1542.4,1549.495,2011-07-11 13:30:00-04:00,1549.395,target,27.99999999999727,111.99999999998909,111.99999999998909,61807.99999999999,4.195000000000164,41.95000000000164,167.80000000000655,10.0,157.80000000000655,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-07-11 10:30:00-04:00,2,risk_percent,2.799999999999727,14.224914285715675,1542.4,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49787.20000000001,0.8,398.2976000000001,1.2414435838930484,0.008,4.0,True,49945.000000000015
5,2011-07-21,long,4,2011-07-21 13:30:00-04:00,1588.6,1585.8,1594.3349999999998,2011-07-21 14:30:00-04:00,1585.7,stop,27.999999999999545,111.99999999999818,111.99999999999818,63544.0,-2.8999999999998636,-28.999999999998636,-115.99999999999454,10.0,-125.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-07-21 12:30:00-04:00,1,risk_percent,2.7999999999999545,14.270000000000236,1585.8,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49945.000000000015,0.8,399.5600000000001,1.2722795074582036,0.008,4.0,True,49819.00000000002
6,2011-09-06,long,3,2011-09-06 11:30:00-04:00,1873.8,1863.3,1883.27,2011-09-06 14:30:00-04:00,1877.9,time_stop,105.0,315.0,315.0,56214.0,4.100000000000136,41.000000000001364,123.00000000000409,7.5,115.50000000000409,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-09-06 10:30:00-04:00,3,risk_percent,10.5,3.795733333333335,1863.3,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49819.00000000002,0.8,398.5520000000002,1.1283646801421139,0.008,4.0,True,49934.50000000003
7,2011-11-10,long,4,2011-11-10 10:30:00-05:00,1745.6999999999998,1738.1,1755.5649999999998,2011-11-10 11:30:00-05:00,1755.465,target,75.99999999999909,303.99999999999636,303.99999999999636,69828.0,9.7650000000001,97.650000000001,390.600000000004,10.0,380.600000000004,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-11-10 09:30:00-05:00,1,risk_percent,7.599999999999909,5.256263157894803,1738.1,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49934.50000000003,0.8,399.4760000000002,1.3983918933803274,0.008,4.0,True,50315.100000000035
8,2012-01-04,short,4,2012-01-04 10:30:00-05:00,1607.2,1616.0,1597.3600000000001,2012-01-04 11:30:00-05:00,1616.1,stop,87.99999999999955,351.9999999999982,351.9999999999982,64288.0,-8.899999999999864,-88.99999999999864,-355.99999999999454,10.0,-365.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-01-04 09:30:00-05:00,1,risk_percent,8.799999999999955,4.574100000000027,1616.0,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50315.100000000035,0.8,402.5208000000003,1.2777078849093007,0.008,4.0,True,49949.10000000004
9,2012-03-23,short,4,2012-03-23 10:30:00-04:00,1661.9,1663.9,1655.4850000000001,2012-03-23 11:30:00-04:00,1664.0,stop,20.0,80.0,80.0,66476.0,-2.099999999999909,-20.99999999999909,-83.99999999999636,10.0,-93.99999999999636,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-03-23 09:30:00-04:00,1,risk_percent,2.0,19.979640000000018,1663.9,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49949.10000000004,0.8,399.59280000000035,1.3308748305775269,0.008,4.0,True,49855.10000000005
10,2012-05-01,long,4,2012-05-01 10:30:00-04:00,1662.1,1657.0,1669.11,2012-05-01 13:30:00-04:00,1662.2,time_stop,50.99999999999909,203.99999999999636,203.99999999999636,66484.0,0.10000000000013642,1.0000000000013642,4.000000000005457,10.0,-5.999999999994543,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-05-01 09:30:00-04:00,3,risk_percent,5.099999999999909,7.820407843137402,1657.0,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49855.10000000005,0.8,398.8408000000004,1.3335446122864048,0.008,4.0,True,49849.10000000006
11,2012-05-16,short,4,2012-05-16 10:30:00-04:00,1549.0,1554.0,1542.775,2012-05-16 11:30:00-04:00,1542.875,target,50.0,200.0,200.0,61960.0,6.125,61.25,245.0,10.0,235.0,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-05-16 09:30:00-04:00,1,risk_percent,5.0,7.975856000000009,1554.0,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49849.10000000006,0.8,398.79280000000045,1.2429512268024885,0.008,4.0,True,50084.10000000006
12,2012-07-27,long,4,2012-07-27 10:30:00-04:00,1617.6,1614.7,1623.75,2012-07-27 13:30:00-04:00,1623.65,target,28.999999999998636,115.99999999999454,115.99999999999454,64704.0,6.050000000000182,60.50000000000182,242.00000000000728,10.0,232.00000000000728,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-07-27 09:30:00-04:00,3,risk_percent,2.8999999999998636,13.816303448276528,1614.7,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50084.10000000006,0.8,400.67280000000045,1.291907012405133,0.008,4.0,True,50316.100000000064
13,2012-09-21,long,4,2012-09-21 11:30:00-04:00,1775.1,1768.9,1780.2199999999998,2012-09-21 14:30:00-04:00,1772.4,time_stop,61.99999999999818,247.99999999999272,247.99999999999272,71004.0,-2.699999999999818,-26.99999999999818,-107.99999999999272,10.0,-117.99999999999272,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-09-21 10:30:00-04:00,3,risk_percent,6.199999999999818,6.492400000000199,1768.9,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50316.100000000064,0.8,402.5288000000005,1.4111586549831945,0.008,4.0,True,50198.10000000007
14,2012-11-06,short,4,2012-11-06 12:30:00-05:00,1714.4,1716.0,1709.0,2012-11-06 15:30:00-05:00,1716.1,stop,15.99999999999909,63.99999999999636,63.99999999999636,68576.0,-1.699999999999818,-16.99999999999818,-67.99999999999272,10.0,-77.99999999999272,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-11-06 11:30:00-05:00,3,risk_percent,1.599999999999909,25.099050000001466,1716.0,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50198.10000000007,0.8,401.5848000000006,1.366107482155697,0.008,4.0,True,50120.10000000008
15,2013-01-10,short,4,2013-01-10 10:30:00-05:00,1678.2,1678.3,1673.73,2013-01-10 11:30:00-05:00,1678.3999999999999,stop,0.9999999999990905,3.999999999996362,3.999999999996362,67128.0,-0.1999999999998181,-1.999999999998181,-7.999999999992724,10.0,-17.999999999992724,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-01-10 09:30:00-05:00,1,risk_percent,0.09999999999990905,400.9608000003653,1678.3,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50120.10000000008,0.8,400.96080000000063,1.3393428983581417,0.008,4.0,True,50102.100000000086
16,2013-01-11,long,4,2013-01-11 10:30:00-05:00,1661.1,1655.6,1665.86,2013-01-11 11:30:00-05:00,1655.5,stop,55.0,220.0,220.0,66444.0,-5.599999999999909,-55.99999999999909,-223.99999999999636,10.0,-233.99999999999636,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-01-11 09:30:00-05:00,1,risk_percent,5.5,7.287578181818194,1655.6,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50102.100000000086,0.8,400.8168000000007,1.3261719568640813,0.008,4.0,True,49868.10000000009
17,2013-03-08,short,4,2013-03-08 10:30:00-05:00,1578.9,1583.0,1574.5600000000002,2013-03-08 11:30:00-05:00,1574.66,target,40.99999999999909,163.99999999999636,163.99999999999636,63156.0,4.240000000000009,42.40000000000009,169.60000000000036,10.0,159.60000000000036,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-03-08 09:30:00-05:00,1,risk_percent,4.099999999999909,9.73036097560999,1583.0,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49868.10000000009,0.8,398.9448000000007,1.2664609239172915,0.008,4.0,True,50027.70000000009
18,2013-05-01,short,4,2013-05-01 14:30:00-04:00,1453.4,1456.0,1445.5700000000002,2013-05-01 15:30:00-04:00,1456.1,stop,25.99999999999909,103.99999999999636,103.99999999999636,58136.0,-2.699999999999818,-26.99999999999818,-107.99999999999272,10.0,-117.99999999999272,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-05-01 13:30:00-04:00,1,risk_percent,2.599999999999909,15.39313846153903,1456.0,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50027.70000000009,0.8,400.22160000000076,1.1620762097797799,0.008,4.0,True,49909.7000000001
19,2013-05-03,short,4,2013-05-03 10:30:00-04:00,1471.4,1474.8,1464.6200000000001,2013-05-03 11:30:00-04:00,1464.72,target,33.999999999998636,135.99999999999454,135.99999999999454,58856.0,6.680000000000064,66.80000000000064,267.20000000000255,10.0,257.20000000000255,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-05-03 09:30:00-04:00,1,risk_percent,3.3999999999998636,11.743458823529906,1474.8,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49909.7000000001,0.8,399.2776000000008,1.1792497250033538,0.008,4.0,True,50166.9000000001
20,2013-05-14,short,4,2013-05-14 10:30:00-04:00,1434.3000000000002,1437.7,1426.9300000000003,2013-05-14 11:30:00-04:00,1427.0300000000002,target,33.999999999998636,135.99999999999454,135.99999999999454,57372.00000000001,7.269999999999982,72.69999999999982,290.7999999999993,10.0,280.7999999999993,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-05-14 09:30:00-04:00,1,risk_percent,3.3999999999998636,11.803976470588733,1437.7,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50166.9000000001,0.8,401.33520000000084,1.143622587801915,0.008,4.0,True,50447.7000000001
21,2013-09-05,long,4,2013-09-05 11:30:00-04:00,1367.8,1364.8,1373.56,2013-09-05 14:30:00-04:00,1369.7,time_stop,30.0,120.0,120.0,54712.0,1.900000000000091,19.00000000000091,76.00000000000364,10.0,66.00000000000364,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-09-05 10:30:00-04:00,3,risk_percent,3.0,13.452720000000026,1364.8,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50447.7000000001,0.8,403.5816000000008,1.0845291262039676,0.008,4.0,True,50513.7000000001
22,2013-09-18,short,4,2013-09-18 14:30:00-04:00,1341.2,1350.4,1333.89,2013-09-18 15:30:00-04:00,1350.5,stop,92.00000000000045,368.0000000000018,368.0000000000018,53648.0,-9.299999999999955,-92.99999999999955,-371.9999999999982,10.0,-381.9999999999982,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2013-09-18 13:30:00-04:00,1,risk_percent,9.200000000000045,4.3924956521739,1350.4,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50513.7000000001,0.8,404.1096000000008,1.0620485135715636,0.008,4.0,True,50131.7000000001
23,2014-01-28,long,4,2014-01-28 10:30:00-05:00,1251.1,1248.3,1255.56,2014-01-28 13:30:00-05:00,1251.0,time_stop,27.999999999999545,111.99999999999818,111.99999999999818,50044.0,-0.09999999999990905,-0.9999999999990905,-3.999999999996362,10.0,-13.999999999996362,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-01-28 09:30:00-05:00,3,risk_percent,2.7999999999999545,14.32334285714312,1248.3,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50131.7000000001,0.8,401.0536000000008,0.9982506078987926,0.008,4.0,True,50117.7000000001
24,2014-03-14,long,4,2014-03-14 12:30:00-04:00,1376.6,1373.8,1381.52,2014-03-14 14:30:00-04:00,1381.42,target,27.999999999999545,111.99999999999818,111.99999999999818,55064.0,4.820000000000164,48.20000000000164,192.80000000000655,10.0,182.80000000000655,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-03-14 11:30:00-04:00,2,risk_percent,2.7999999999999545,14.319342857143118,1373.8,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50117.7000000001,0.8,400.9416000000008,1.0986936750888388,0.008,4.0,True,50300.5000000001
25,2014-05-02,short,4,2014-05-02 10:30:00-04:00,1290.9,1291.7,1286.4250000000002,2014-05-02 11:30:00-04:00,1291.8,stop,7.999999999999545,31.99999999999818,31.99999999999818,51636.0,-0.8999999999998636,-8.999999999998636,-35.99999999999454,10.0,-45.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-05-02 09:30:00-04:00,1,risk_percent,0.7999999999999545,50.30050000000296,1291.7,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50300.5000000001,0.8,402.40400000000085,1.0265504319042533,0.008,4.0,True,50254.50000000011
26,2014-05-07,long,4,2014-05-07 10:30:00-04:00,1296.5,1293.8,1300.125,2014-05-07 11:30:00-04:00,1293.7,stop,27.000000000000455,108.00000000000182,108.00000000000182,51860.0,-2.7999999999999545,-27.999999999999545,-111.99999999999818,10.0,-121.99999999999818,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-05-07 09:30:00-04:00,1,risk_percent,2.7000000000000455,14.890222222222002,1293.8,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50254.50000000011,0.8,402.03600000000085,1.0319473877961156,0.008,4.0,True,50132.50000000011
27,2014-07-17,short,4,2014-07-17 11:30:00-04:00,1315.5,1315.6,1310.98,2014-07-17 12:30:00-04:00,1315.6999999999998,stop,0.9999999999990905,3.999999999996362,3.999999999996362,52620.0,-0.1999999999998181,-1.999999999998181,-7.999999999992724,10.0,-17.999999999992724,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-07-17 10:30:00-04:00,1,risk_percent,0.09999999999990905,401.0600000003656,1315.6,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50132.50000000011,0.8,401.06000000000085,1.0496185109459908,0.008,4.0,True,50114.50000000012
28,2014-11-07,short,4,2014-11-07 11:30:00-05:00,1163.2,1167.4,1157.8,2014-11-07 12:30:00-05:00,1167.5,stop,42.000000000000455,168.00000000000182,168.00000000000182,46528.0,-4.2999999999999545,-42.999999999999545,-171.99999999999818,10.0,-181.99999999999818,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-11-07 10:30:00-05:00,1,risk_percent,4.2000000000000455,9.545619047618967,1167.4,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50114.50000000012,0.8,400.91600000000096,0.9284338864001415,0.008,4.0,True,49932.50000000012
29,2014-11-14,short,4,2014-11-14 10:30:00-05:00,1168.6000000000001,1173.3,1163.5300000000002,2014-11-14 11:30:00-05:00,1173.3999999999999,stop,46.99999999999818,187.99999999999272,187.99999999999272,46744.00000000001,-4.799999999999727,-47.99999999999727,-191.9999999999891,10.0,-201.9999999999891,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-11-14 09:30:00-05:00,1,risk_percent,4.699999999999818,8.499148936170561,1173.3,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49932.50000000012,0.8,399.46000000000095,0.9361437941220627,0.008,4.0,True,49730.50000000013
30,2014-11-19,long,4,2014-11-19 11:30:00-05:00,1178.5,1174.5,1183.57,2014-11-19 12:30:00-05:00,1183.47,target,40.0,160.0,160.0,47140.0,4.970000000000027,49.70000000000027,198.8000000000011,10.0,188.8000000000011,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2014-11-19 10:30:00-05:00,1,risk_percent,4.0,9.946100000000026,1174.5,risk_pct_0p0080__max_contracts_4__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49730.50000000013,0.8,397.8440000000011,0.9479092307537603,0.008,4.0,True,49919.300000000134
