scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,11412.839999999991,0.8255791372495123,0.8696993628999928,1.1577405345368572,10.064232804232796,-2213.3599999999915,1134,0.42504409171075835,173.78593360995853,-110.96929447852763,1134,0.6491127647395535,0.6491127647395535,6.532821980538061,0.0,-307.74,0.17859187178019462,0.0017172295363480253,7,11,0.5437893531768746,0.35031482541499714,0.17801946193474527,0.015455065827132226,0.0,10.064232804232796
is,6654.699999999993,0.7059639766230507,0.7509063028530815,1.1329329384517717,8.370691823899362,-2213.3599999999915,795,0.4125786163522013,172.91243902439024,-107.19610278372592,795,0.6505728314238952,0.6505728314238952,5.44574468085106,0.0,-275.74,0.17921440261865793,0.0024549918166939444,7,11,0.5515548281505729,0.3617021276595745,0.1783960720130933,0.011456628477905073,0.0,8.370691823899362
oos,4758.139999999997,1.0846331183802953,1.114835030312651,1.2134518244704235,14.035811209439519,-1953.179999999993,339,0.45427728613569324,175.64636363636365,-120.49405405405406,339,0.6457142857142857,0.6457142857142857,9.063123809523805,0.0,-307.74,0.17714285714285713,0.0,6,6,0.5257142857142857,0.3238095238095238,0.17714285714285713,0.024761904761904763,0.0,14.035811209439519
