scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,12612.839999999991,0.829964318698382,0.9746423650420067,1.1673626376251058,11.122433862433855,-2267.3599999999915,1134,0.390652557319224,198.58957110609487,-109.06272069464544,1134,0.6491127647395535,0.6491127647395535,7.219713795077271,0.0,-307.74,0.12192329708070979,0.0017172295363480253,8,15,0.4585002862049227,0.3663423010875787,0.09215798511734402,0.0,0.0,11.122433862433855
is,5889.199999999994,0.5722138904917998,0.6756603419262499,1.1123030282458557,7.4077987421383575,-2267.3599999999915,795,0.3723270440251572,197.0589864864865,-105.0907014028056,795,0.6505728314238952,0.6505728314238952,4.819312602291322,0.0,-275.74,0.11620294599018004,0.0024549918166939444,8,15,0.4664484451718494,0.381342062193126,0.0851063829787234,0.0,0.0,7.4077987421383575
oos,6723.639999999997,1.3768875318660627,1.5853773105475861,1.2933259110866029,19.833746312684355,-1760.6199999999917,339,0.4336283185840708,201.67156462585035,-119.38583333333334,339,0.6457142857142857,0.6457142857142857,12.806933333333326,0.0,-307.74,0.13523809523809524,0.0,6,6,0.44,0.3314285714285714,0.10857142857142857,0.0,0.0,19.833746312684355
