session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2024-01-02,52.88593750000291,55.38593750000291,2.5,1.0,0.0,False,False,50052.8859375,50052.8859375,0.0,True,Tuesday
2024-01-03,-49.02812499999709,-46.52812499999709,2.5,1.0,1.0,False,False,50003.857812500006,50052.8859375,-49.02812499999709,False,Wednesday
2024-01-04,47.52187500000582,50.02187500000582,2.5,1.0,0.0,False,False,50051.37968750001,50052.8859375,-1.5062499999912689,True,Thursday
2024-01-05,0.0,0.0,0.0,0.0,0.0,False,False,50051.37968750001,50052.8859375,-1.5062499999912689,False,Friday
2024-01-08,122.66093750000437,127.66093750000437,5.0,2.0,0.0,False,False,50174.040625000016,50174.040625000016,0.0,True,Monday
2024-01-09,60.87812500000291,63.37812500000291,2.5,1.0,0.0,False,False,50234.91875000002,50234.91875000002,0.0,True,Tuesday
2024-01-10,86.94999999999709,94.44999999999709,7.5,3.0,1.0,False,False,50321.868750000016,50321.868750000016,0.0,True,Wednesday
2024-01-11,0.0,0.0,0.0,0.0,0.0,False,False,50321.868750000016,50321.868750000016,0.0,False,Thursday
2024-01-12,-32.265625,-29.765625,2.5,1.0,1.0,False,False,50289.603125000016,50321.868750000016,-32.265625,False,Friday
2024-01-15,-67.56874999999854,-62.568749999998545,5.0,2.0,2.0,False,False,50222.03437500002,50321.868750000016,-99.83437499999854,False,Monday
2024-01-16,-62.16979166666715,-59.66979166666715,2.5,1.0,1.0,False,False,50159.86458333335,50321.868750000016,-162.0041666666657,False,Tuesday
2024-01-17,0.0,0.0,0.0,0.0,0.0,False,False,50159.86458333335,50321.868750000016,-162.0041666666657,False,Wednesday
2024-01-18,0.0,0.0,0.0,0.0,0.0,False,False,50159.86458333335,50321.868750000016,-162.0041666666657,False,Thursday
2024-01-19,114.2734375,119.2734375,5.0,2.0,0.0,False,False,50274.13802083335,50321.868750000016,-47.7307291666657,True,Friday
2024-01-22,0.0,0.0,0.0,0.0,0.0,False,False,50274.13802083335,50321.868750000016,-47.7307291666657,False,Monday
2024-01-23,-25.365624999998545,-22.865624999998545,2.5,1.0,1.0,False,False,50248.77239583335,50321.868750000016,-73.09635416666424,False,Tuesday
2024-01-24,0.0,0.0,0.0,0.0,0.0,False,False,50248.77239583335,50321.868750000016,-73.09635416666424,False,Wednesday
2024-01-25,-74.79895833333285,-72.29895833333285,2.5,1.0,1.0,False,False,50173.97343750002,50321.868750000016,-147.8953124999971,False,Thursday
2024-01-26,-48.86770833333139,-46.36770833333139,2.5,1.0,1.0,False,False,50125.10572916669,50321.868750000016,-196.76302083332848,False,Friday
2024-01-29,0.0,0.0,0.0,0.0,0.0,False,False,50125.10572916669,50321.868750000016,-196.76302083332848,False,Monday
2024-01-30,-42.115624999998545,-39.615624999998545,2.5,1.0,1.0,False,False,50082.99010416669,50321.868750000016,-238.87864583332703,False,Tuesday
2024-01-31,0.0,0.0,0.0,0.0,0.0,False,False,50082.99010416669,50321.868750000016,-238.87864583332703,False,Wednesday
2024-02-01,73.84843749999709,76.34843749999709,2.5,1.0,0.0,False,False,50156.838541666686,50321.868750000016,-165.03020833332994,True,Thursday
2024-02-02,124.9375,127.4375,2.5,1.0,0.0,False,False,50281.776041666686,50321.868750000016,-40.09270833332994,True,Friday
2024-02-05,-56.53437500000291,-54.03437500000291,2.5,1.0,1.0,False,False,50225.24166666668,50321.868750000016,-96.62708333333285,False,Monday
2024-02-06,0.0,0.0,0.0,0.0,0.0,False,False,50225.24166666668,50321.868750000016,-96.62708333333285,False,Tuesday
2024-02-07,9.0,11.5,2.5,1.0,0.0,False,False,50234.24166666668,50321.868750000016,-87.62708333333285,True,Wednesday
2024-02-08,0.0,0.0,0.0,0.0,0.0,False,False,50234.24166666668,50321.868750000016,-87.62708333333285,False,Thursday
2024-02-09,-8.270833333335759,-3.2708333333357587,5.0,2.0,1.0,False,False,50225.97083333335,50321.868750000016,-95.8979166666686,False,Friday
2024-02-12,0.0,0.0,0.0,0.0,0.0,False,False,50225.97083333335,50321.868750000016,-95.8979166666686,False,Monday
2024-02-13,9.708333333335759,14.708333333335759,5.0,2.0,1.0,False,False,50235.67916666668,50321.868750000016,-86.18958333333285,True,Tuesday
2024-02-14,0.0,0.0,0.0,0.0,0.0,False,False,50235.67916666668,50321.868750000016,-86.18958333333285,False,Wednesday
2024-02-15,60.5,63.0,2.5,1.0,0.0,False,False,50296.17916666668,50321.868750000016,-25.68958333333285,True,Thursday
2024-02-16,-45.1520833333343,-42.6520833333343,2.5,1.0,1.0,False,False,50251.02708333335,50321.868750000016,-70.84166666666715,False,Friday
2024-02-19,-5.0,-2.5,2.5,1.0,1.0,False,False,50246.02708333335,50321.868750000016,-75.84166666666715,False,Monday
2024-02-20,-72.234375,-69.734375,2.5,1.0,1.0,False,False,50173.79270833335,50321.868750000016,-148.07604166666715,False,Tuesday
2024-02-21,0.0,0.0,0.0,0.0,0.0,False,False,50173.79270833335,50321.868750000016,-148.07604166666715,False,Wednesday
2024-02-22,-21.671354166668607,-16.671354166668607,5.0,2.0,1.0,False,False,50152.12135416668,50321.868750000016,-169.74739583333576,False,Thursday
2024-02-23,0.0,0.0,0.0,0.0,0.0,False,False,50152.12135416668,50321.868750000016,-169.74739583333576,False,Friday
2024-02-26,0.0,0.0,0.0,0.0,0.0,False,False,50152.12135416668,50321.868750000016,-169.74739583333576,False,Monday
2024-02-27,0.0,0.0,0.0,0.0,0.0,False,False,50152.12135416668,50321.868750000016,-169.74739583333576,False,Tuesday
2024-02-28,-41.8947916666657,-39.3947916666657,2.5,1.0,1.0,False,False,50110.226562500015,50321.868750000016,-211.64218750000146,False,Wednesday
2024-02-29,-87.45000000000437,-82.45000000000437,5.0,2.0,2.0,False,False,50022.77656250001,50321.868750000016,-299.0921875000058,False,Thursday
2024-03-01,92.40937499999563,94.90937499999563,2.5,1.0,0.0,False,False,50115.185937500006,50321.868750000016,-206.6828125000102,True,Friday
2024-03-04,0.0,0.0,0.0,0.0,0.0,False,False,50115.185937500006,50321.868750000016,-206.6828125000102,False,Monday
2024-03-05,61.0,63.5,2.5,1.0,0.0,False,False,50176.185937500006,50321.868750000016,-145.6828125000102,True,Tuesday
2024-03-06,-91.32916666667006,-86.32916666667006,5.0,2.0,2.0,False,False,50084.856770833336,50321.868750000016,-237.01197916668025,False,Wednesday
2024-03-07,177.55468749999272,185.05468749999272,7.5,3.0,1.0,False,False,50262.41145833333,50321.868750000016,-59.457291666687524,True,Thursday
2024-03-08,0.0,0.0,0.0,0.0,0.0,False,False,50262.41145833333,50321.868750000016,-59.457291666687524,False,Friday
2024-03-11,0.0,0.0,0.0,0.0,0.0,False,False,50262.41145833333,50321.868750000016,-59.457291666687524,False,Monday
2024-03-12,0.0,0.0,0.0,0.0,0.0,False,False,50262.41145833333,50321.868750000016,-59.457291666687524,False,Tuesday
2024-03-13,-7.5,-5.0,2.5,1.0,1.0,False,False,50254.91145833333,50321.868750000016,-66.95729166668752,False,Wednesday
2024-03-14,0.0,0.0,0.0,0.0,0.0,False,False,50254.91145833333,50321.868750000016,-66.95729166668752,False,Thursday
2024-03-18,0.0,0.0,0.0,0.0,0.0,False,False,50254.91145833333,50321.868750000016,-66.95729166668752,False,Monday
2024-03-19,30.5,33.0,2.5,1.0,0.0,False,False,50285.41145833333,50321.868750000016,-36.457291666687524,True,Tuesday
2024-03-20,-38.18958333333285,-35.68958333333285,2.5,1.0,1.0,False,False,50247.221874999996,50321.868750000016,-74.64687500002037,False,Wednesday
2024-03-21,-100.4958333333343,-92.9958333333343,7.5,3.0,2.0,False,False,50146.72604166666,50321.868750000016,-175.14270833335468,False,Thursday
2024-03-22,39.8671875,42.3671875,2.5,1.0,0.0,False,False,50186.59322916666,50321.868750000016,-135.27552083335468,True,Friday
2024-03-25,7.5,10.0,2.5,1.0,0.0,False,False,50194.09322916666,50321.868750000016,-127.77552083335468,True,Monday
2024-03-26,9.5,12.0,2.5,1.0,0.0,False,False,50203.59322916666,50321.868750000016,-118.27552083335468,True,Tuesday
2024-03-27,-45.0625,-42.5625,2.5,1.0,1.0,False,False,50158.53072916666,50321.868750000016,-163.33802083335468,False,Wednesday
2024-03-28,0.0,0.0,0.0,0.0,0.0,False,False,50158.53072916666,50321.868750000016,-163.33802083335468,False,Thursday
2024-04-01,-21.5,-19.0,2.5,1.0,1.0,False,False,50137.03072916666,50321.868750000016,-184.83802083335468,False,Monday
2024-04-02,-65.5,-63.0,2.5,1.0,1.0,False,False,50071.53072916666,50321.868750000016,-250.33802083335468,False,Tuesday
2024-04-03,-38.47083333333285,-35.97083333333285,2.5,1.0,1.0,False,False,50033.05989583333,50321.868750000016,-288.8088541666875,False,Wednesday
2024-04-04,0.0,0.0,0.0,0.0,0.0,False,False,50033.05989583333,50321.868750000016,-288.8088541666875,False,Thursday
2024-04-05,-70.79479166666715,-65.79479166666715,5.0,2.0,2.0,False,False,49962.26510416666,50321.868750000016,-359.6036458333547,False,Friday
2024-04-08,-73.91874999999709,-71.41874999999709,2.5,1.0,1.0,False,False,49888.346354166664,50321.868750000016,-433.52239583335177,False,Monday
2024-04-09,0.0,0.0,0.0,0.0,0.0,False,False,49888.346354166664,50321.868750000016,-433.52239583335177,False,Tuesday
2024-04-10,-44.5,-42.0,2.5,1.0,1.0,False,False,49843.846354166664,50321.868750000016,-478.02239583335177,False,Wednesday
2024-04-11,134.59687500001746,144.59687500001746,10.0,4.0,2.0,False,False,49978.44322916668,50321.868750000016,-343.4255208333343,True,Thursday
2024-04-12,74.03281250000873,79.03281250000873,5.0,2.0,1.0,False,False,50052.47604166669,50321.868750000016,-269.3927083333256,True,Friday
2024-04-15,48.593749999992724,53.593749999992724,5.0,2.0,1.0,False,False,50101.06979166668,50321.868750000016,-220.79895833333285,True,Monday
2024-04-16,-63.22604166666861,-60.72604166666861,2.5,1.0,1.0,False,False,50037.843750000015,50321.868750000016,-284.02500000000146,False,Tuesday
2024-04-17,204.81718750000437,209.81718750000437,5.0,2.0,0.0,False,False,50242.66093750002,50321.868750000016,-79.20781249999709,True,Wednesday
2024-04-18,0.0,0.0,0.0,0.0,0.0,False,False,50242.66093750002,50321.868750000016,-79.20781249999709,False,Thursday
2024-04-19,0.0,0.0,0.0,0.0,0.0,False,False,50242.66093750002,50321.868750000016,-79.20781249999709,False,Friday
2024-04-22,0.0,0.0,0.0,0.0,0.0,False,False,50242.66093750002,50321.868750000016,-79.20781249999709,False,Monday
2024-04-23,-72.59531249999418,-62.59531249999418,10.0,4.0,2.0,False,False,50170.065625000025,50321.868750000016,-151.80312499999127,False,Tuesday
2024-04-24,-146.52291666666133,-141.52291666666133,5.0,2.0,2.0,False,False,50023.54270833336,50321.868750000016,-298.3260416666526,False,Wednesday
2024-04-25,46.52447916667006,51.52447916667006,5.0,2.0,1.0,False,False,50070.06718750003,50321.868750000016,-251.80156249998254,True,Thursday
2024-04-26,0.0,2.5,2.5,1.0,0.0,False,False,50070.06718750003,50321.868750000016,-251.80156249998254,False,Friday
2024-04-29,0.0,0.0,0.0,0.0,0.0,False,False,50070.06718750003,50321.868750000016,-251.80156249998254,False,Monday
2024-04-30,18.5,21.0,2.5,1.0,0.0,False,False,50088.56718750003,50321.868750000016,-233.30156249998254,True,Tuesday
2024-05-01,0.0,0.0,0.0,0.0,0.0,False,False,50088.56718750003,50321.868750000016,-233.30156249998254,False,Wednesday
2024-05-02,0.0,0.0,0.0,0.0,0.0,False,False,50088.56718750003,50321.868750000016,-233.30156249998254,False,Thursday
2024-05-03,-26.0,-21.0,5.0,2.0,1.0,False,False,50062.56718750003,50321.868750000016,-259.30156249998254,False,Friday
2024-05-06,6.5,9.0,2.5,1.0,0.0,False,False,50069.06718750003,50321.868750000016,-252.80156249998254,True,Monday
2024-05-07,-32.24791666666715,-29.74791666666715,2.5,1.0,1.0,False,False,50036.819270833366,50321.868750000016,-285.0494791666497,False,Tuesday
2024-05-08,0.0,0.0,0.0,0.0,0.0,False,False,50036.819270833366,50321.868750000016,-285.0494791666497,False,Wednesday
2024-05-09,0.0,0.0,0.0,0.0,0.0,False,False,50036.819270833366,50321.868750000016,-285.0494791666497,False,Thursday
2024-05-10,0.0,0.0,0.0,0.0,0.0,False,False,50036.819270833366,50321.868750000016,-285.0494791666497,False,Friday
2024-05-13,0.0,0.0,0.0,0.0,0.0,False,False,50036.819270833366,50321.868750000016,-285.0494791666497,False,Monday
2024-05-14,56.2890625,58.7890625,2.5,1.0,0.0,False,False,50093.108333333366,50321.868750000016,-228.7604166666497,True,Tuesday
2024-05-15,122.58125000000291,127.58125000000291,5.0,2.0,0.0,False,False,50215.68958333337,50321.868750000016,-106.17916666664678,True,Wednesday
2024-05-16,48.58437499999127,51.08437499999127,2.5,1.0,0.0,False,False,50264.27395833336,50321.868750000016,-57.59479166665551,True,Thursday
2024-05-17,-5.5,-0.5,5.0,2.0,1.0,False,False,50258.77395833336,50321.868750000016,-63.09479166665551,False,Friday
2024-05-20,-47.5,-45.0,2.5,1.0,1.0,False,False,50211.27395833336,50321.868750000016,-110.59479166665551,False,Monday
2024-05-21,-40.24895833332994,-37.74895833332994,2.5,1.0,1.0,False,False,50171.02500000003,50321.868750000016,-150.84374999998545,False,Tuesday
2024-05-22,-81.0583333333343,-78.5583333333343,2.5,1.0,1.0,False,False,50089.966666666696,50321.868750000016,-231.90208333331975,False,Wednesday
2024-05-23,-68.2302083333343,-65.7302083333343,2.5,1.0,1.0,False,False,50021.73645833336,50321.868750000016,-300.13229166665406,False,Thursday
