trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_reason,bars_held,holding_minutes,gross_pnl_usd,r_multiple,entry_signal_time,exit_signal_time
1120,2020-12-14,long,1,2020-12-14 11:41:00-05:00,12514.75,12501.592857142858,,2020-12-14 12:39:00-05:00,12501.342857142858,stop,62196.982142857174,,,,,,25029.5,0.4024230619825087,-13.40714285714239,-53.62857142856956,-26.81428571428478,2.5,-29.31428571428478,vwap_pullback_continuation,vwap_pullback_continuation,58,58.0,-26.81428571428478,,2020-12-14 11:41:00-05:00,2020-12-14 12:39:00-05:00
1121,2020-12-15,short,1,2020-12-15 10:32:00-05:00,12550.25,12557.930357142857,,2020-12-15 10:34:00-05:00,12558.180357142857,stop,62167.66785714289,,,,,,25100.5,0.40375489165331496,-7.930357142857247,-31.721428571428987,-15.860714285714494,2.5,-18.360714285714494,vwap_pullback_continuation,vwap_pullback_continuation,2,2.0,-15.860714285714494,,2020-12-15 10:32:00-05:00,2020-12-15 10:34:00-05:00
1122,2020-12-15,short,1,2020-12-15 10:48:00-05:00,12532.0,12543.544642857143,,2020-12-15 12:54:00-05:00,12530.75,vwap_recross,62149.30714285718,,,,,,25064.0,0.4032868772356154,1.25,5.0,2.5,2.5,0.0,vwap_pullback_continuation,vwap_pullback_continuation,126,126.0,2.5,,2020-12-15 10:48:00-05:00,2020-12-15 12:54:00-05:00
1123,2020-12-15,long,1,2020-12-15 13:13:00-05:00,12538.25,12529.128571428571,,2020-12-15 16:00:00-05:00,12593.25,session_close,62149.30714285718,,,,,,25076.5,0.40348800578514643,55.0,220.0,110.0,2.5,107.5,vwap_pullback_continuation,vwap_pullback_continuation,166,167.0,110.0,,2020-12-15 13:13:00-05:00,2020-12-15 15:59:00-05:00
1124,2020-12-16,short,1,2020-12-16 09:48:00-05:00,12584.25,12594.8,,2020-12-16 09:50:00-05:00,12593.5,vwap_recross,62256.80714285718,,,,,,25168.5,0.4042690455077027,-9.25,-37.0,-18.5,2.5,-21.0,vwap_pullback_continuation,vwap_pullback_continuation,2,2.0,-18.5,,2020-12-16 09:48:00-05:00,2020-12-16 09:50:00-05:00
1125,2020-12-16,long,1,2020-12-16 10:02:00-05:00,12596.25,12592.457142857143,,2020-12-16 10:17:00-05:00,12592.207142857143,stop,62235.80714285718,,,,,,25192.5,0.40479108661951935,-4.042857142856519,-16.171428571426077,-8.085714285713038,2.5,-10.585714285713038,vwap_pullback_continuation,vwap_pullback_continuation,15,15.0,-8.085714285713038,,2020-12-16 10:02:00-05:00,2020-12-16 10:17:00-05:00
1126,2020-12-16,long,1,2020-12-16 10:37:00-05:00,12623.25,12603.49107142857,,2020-12-16 14:11:00-05:00,12612.5,vwap_recross,62225.221428571465,,,,,,25246.5,0.40572776472929933,-10.75,-43.0,-21.5,2.5,-24.0,vwap_pullback_continuation,vwap_pullback_continuation,214,214.0,-21.5,,2020-12-16 10:37:00-05:00,2020-12-16 14:11:00-05:00
1127,2020-12-17,short,1,2020-12-17 10:02:00-05:00,12735.5,12744.264285714286,,2020-12-17 10:30:00-05:00,12734.5,vwap_recross,62201.221428571465,,,,,,25471.0,0.4094935664446642,1.0,4.0,2.0,2.5,-0.5,vwap_pullback_continuation,vwap_pullback_continuation,28,28.0,2.0,,2020-12-17 10:02:00-05:00,2020-12-17 10:30:00-05:00
1128,2020-12-17,short,1,2020-12-17 10:57:00-05:00,12716.5,12729.985714285714,,2020-12-17 12:44:00-05:00,12723.75,vwap_recross,62200.721428571465,,,,,,25433.0,0.4088859327653639,-7.25,-29.0,-14.5,2.5,-17.0,vwap_pullback_continuation,vwap_pullback_continuation,107,107.0,-14.5,,2020-12-17 10:57:00-05:00,2020-12-17 12:44:00-05:00
1129,2020-12-17,long,1,2020-12-17 12:53:00-05:00,12728.75,12721.95,,2020-12-17 13:17:00-05:00,12721.7,stop,62183.721428571465,,,,,,25457.5,0.40939170919904255,-7.049999999999272,-28.19999999999709,-14.099999999998545,2.5,-16.599999999998545,vwap_pullback_continuation,vwap_pullback_continuation,24,24.0,-14.099999999998545,,2020-12-17 12:53:00-05:00,2020-12-17 13:17:00-05:00
1130,2020-12-21,short,1,2020-12-21 09:57:00-05:00,12603.25,12613.223214285714,,2020-12-21 11:25:00-05:00,12543.25,vwap_recross,62167.12142857147,,,,,,25206.5,0.40546352188691354,60.0,240.0,120.0,2.5,117.5,vwap_pullback_continuation,vwap_pullback_continuation,88,88.0,120.0,,2020-12-21 09:57:00-05:00,2020-12-21 11:25:00-05:00
1131,2020-12-21,long,1,2020-12-21 11:37:00-05:00,12563.75,12537.628571428571,,2020-12-21 16:00:00-05:00,12684.5,session_close,62284.62142857147,,,,,,25127.5,0.4034302436728532,120.75,483.0,241.5,2.5,239.0,vwap_pullback_continuation,vwap_pullback_continuation,262,263.0,241.5,,2020-12-21 11:37:00-05:00,2020-12-21 15:59:00-05:00
1132,2020-12-21,long,1,2020-12-21 15:59:00-05:00,12674.5,12633.07142857143,,2020-12-21 16:00:00-05:00,12684.5,session_close,62523.62142857147,,,,,,25349.0,0.4054307703362852,10.0,40.0,20.0,2.5,17.5,vwap_pullback_continuation,vwap_pullback_continuation,1,1.0,20.0,,2020-12-21 15:59:00-05:00,
1133,2020-12-22,long,1,2020-12-22 09:52:00-05:00,12725.75,12703.505357142858,,2020-12-22 10:12:00-05:00,12703.255357142858,stop,62541.12142857147,,,,,,25451.5,0.40695624604474495,-22.494642857142026,-89.9785714285681,-44.98928571428405,2.5,-47.48928571428405,vwap_pullback_continuation,vwap_pullback_continuation,20,20.0,-44.98928571428405,,2020-12-22 09:52:00-05:00,2020-12-22 10:12:00-05:00
1134,2020-12-22,short,1,2020-12-22 10:27:00-05:00,12701.0,12717.016071428572,,2020-12-22 10:31:00-05:00,12717.266071428572,stop,62493.63214285718,,,,,,25402.0,0.4064734138341064,-16.266071428572104,-65.06428571428842,-32.53214285714421,2.5,-35.03214285714421,vwap_pullback_continuation,vwap_pullback_continuation,4,4.0,-32.53214285714421,,2020-12-22 10:27:00-05:00,2020-12-22 10:31:00-05:00
1135,2020-12-22,short,1,2020-12-22 11:00:00-05:00,12700.75,12707.9625,,2020-12-22 13:06:00-05:00,12688.75,vwap_recross,62458.600000000035,,,,,,25401.5,0.40669339370398927,12.0,48.0,24.0,2.5,21.5,vwap_pullback_continuation,vwap_pullback_continuation,126,126.0,24.0,,2020-12-22 11:00:00-05:00,2020-12-22 13:06:00-05:00
1136,2020-12-23,short,1,2020-12-23 09:52:00-05:00,12681.0,12691.164285714285,,2020-12-23 09:57:00-05:00,12688.5,vwap_recross,62480.100000000035,,,,,,25362.0,0.40592124532451107,-7.5,-30.0,-15.0,2.5,-17.5,vwap_pullback_continuation,vwap_pullback_continuation,5,5.0,-15.0,,2020-12-23 09:52:00-05:00,2020-12-23 09:57:00-05:00
1137,2020-12-23,short,1,2020-12-23 11:23:00-05:00,12676.5,12686.919642857143,,2020-12-23 11:41:00-05:00,12687.169642857143,stop,62462.600000000035,,,,,,25353.0,0.40589088510564697,-10.669642857143117,-42.67857142857247,-21.339285714286234,2.5,-23.839285714286234,vwap_pullback_continuation,vwap_pullback_continuation,18,18.0,-21.339285714286234,,2020-12-23 11:23:00-05:00,2020-12-23 11:41:00-05:00
1138,2020-12-23,long,1,2020-12-23 12:00:00-05:00,12696.75,12687.932142857142,,2020-12-23 12:07:00-05:00,12687.682142857142,stop,62438.760714285745,,,,,,25393.5,0.4066944908820086,-9.067857142857974,-36.2714285714319,-18.13571428571595,2.5,-20.63571428571595,vwap_pullback_continuation,vwap_pullback_continuation,7,7.0,-18.13571428571595,,2020-12-23 12:00:00-05:00,2020-12-23 12:07:00-05:00
1139,2020-12-24,long,1,2020-12-24 09:50:00-05:00,12713.0,12703.198214285714,,2020-12-24 09:56:00-05:00,12702.948214285714,stop,62418.12500000003,,,,,,25426.0,0.4073496280126964,-10.05178571428587,-40.20714285714348,-20.10357142857174,2.5,-22.60357142857174,vwap_pullback_continuation,vwap_pullback_continuation,6,6.0,-20.10357142857174,,2020-12-24 09:50:00-05:00,2020-12-24 09:56:00-05:00
1140,2020-12-24,long,1,2020-12-24 10:24:00-05:00,12709.0,12698.25892857143,,2020-12-24 10:54:00-05:00,12702.75,vwap_recross,62395.52142857146,,,,,,25418.0,0.40736898126731375,-6.25,-25.0,-12.5,2.5,-15.0,vwap_pullback_continuation,vwap_pullback_continuation,30,30.0,-12.5,,2020-12-24 10:24:00-05:00,2020-12-24 10:54:00-05:00
1141,2020-12-24,short,1,2020-12-24 11:05:00-05:00,12692.5,12696.023214285715,,2020-12-24 12:49:00-05:00,12696.273214285715,stop,62380.52142857146,,,,,,25385.0,0.40693792579254057,-3.7732142857148574,-15.09285714285943,-7.546428571429715,2.5,-10.046428571429715,vwap_pullback_continuation,vwap_pullback_continuation,104,104.0,-7.546428571429715,,2020-12-24 11:05:00-05:00,2020-12-24 12:49:00-05:00
1142,2020-12-28,short,1,2020-12-28 10:13:00-05:00,12768.75,12792.503571428571,,2020-12-28 10:37:00-05:00,12787.25,vwap_recross,62370.475000000035,,,,,,25537.5,0.4094485411566929,-18.5,-74.0,-37.0,2.5,-39.5,vwap_pullback_continuation,vwap_pullback_continuation,24,24.0,-37.0,,2020-12-28 10:13:00-05:00,2020-12-28 10:37:00-05:00
1143,2020-12-28,long,1,2020-12-28 10:44:00-05:00,12792.75,12782.285714285714,,2020-12-28 16:00:00-05:00,12833.25,session_close,62330.975000000035,,,,,,25585.5,0.4104780969654331,40.5,162.0,81.0,2.5,78.5,vwap_pullback_continuation,vwap_pullback_continuation,315,316.0,81.0,,2020-12-28 10:44:00-05:00,2020-12-28 15:59:00-05:00
1144,2020-12-29,short,1,2020-12-29 10:05:00-05:00,12865.75,12872.698214285714,,2020-12-29 10:38:00-05:00,12872.948214285714,stop,62409.475000000035,,,,,,25731.5,0.4123011770248025,-7.19821428571413,-28.79285714285652,-14.39642857142826,2.5,-16.89642857142826,vwap_pullback_continuation,vwap_pullback_continuation,33,33.0,-14.39642857142826,,2020-12-29 10:05:00-05:00,2020-12-29 10:38:00-05:00
1145,2020-12-29,long,1,2020-12-29 11:02:00-05:00,12882.0,12866.942857142858,,2020-12-29 11:13:00-05:00,12866.692857142858,stop,62392.5785714286,,,,,,25764.0,0.4129337268935715,-15.307142857142026,-61.2285714285681,-30.61428571428405,2.5,-33.11428571428405,vwap_pullback_continuation,vwap_pullback_continuation,11,11.0,-30.61428571428405,,2020-12-29 11:02:00-05:00,2020-12-29 11:13:00-05:00
1146,2020-12-29,long,1,2020-12-29 11:38:00-05:00,12878.5,12866.742857142857,,2020-12-29 11:42:00-05:00,12866.492857142857,stop,62359.46428571432,,,,,,25757.0,0.41304075163295734,-12.007142857142753,-48.02857142857101,-24.014285714285506,2.5,-26.514285714285506,vwap_pullback_continuation,vwap_pullback_continuation,4,4.0,-24.014285714285506,,2020-12-29 11:38:00-05:00,2020-12-29 11:42:00-05:00
1147,2020-12-30,short,1,2020-12-30 09:45:00-05:00,12867.5,12883.380357142858,,2020-12-30 11:18:00-05:00,12859.0,vwap_recross,62332.95000000003,,,,,,25735.0,0.41286350156698803,8.5,34.0,17.0,2.5,14.5,vwap_pullback_continuation,vwap_pullback_continuation,93,93.0,17.0,,2020-12-30 09:45:00-05:00,2020-12-30 11:18:00-05:00
1148,2020-12-30,long,1,2020-12-30 11:41:00-05:00,12865.25,12859.7875,,2020-12-30 11:44:00-05:00,12859.5375,stop,62347.45000000003,,,,,,25730.5,0.41269530670460436,-5.712499999999636,-22.849999999998545,-11.424999999999272,2.5,-13.924999999999272,vwap_pullback_continuation,vwap_pullback_continuation,3,3.0,-11.424999999999272,,2020-12-30 11:41:00-05:00,2020-12-30 11:44:00-05:00
1149,2020-12-30,long,1,2020-12-30 12:13:00-05:00,12862.0,12858.592857142858,,2020-12-30 12:21:00-05:00,12858.342857142858,stop,62333.52500000004,,,,,,25724.0,0.4126832230328701,-3.6571428571423894,-14.628571428569558,-7.314285714284779,2.5,-9.814285714284779,vwap_pullback_continuation,vwap_pullback_continuation,8,8.0,-7.314285714284779,,2020-12-30 12:13:00-05:00,2020-12-30 12:21:00-05:00
1150,2020-12-31,long,1,2020-12-31 10:51:00-05:00,12845.75,12841.980357142857,,2020-12-31 11:06:00-05:00,12841.730357142857,stop,62323.71071428576,,,,,,25691.5,0.4122267385165664,-4.019642857143481,-16.078571428573923,-8.039285714286962,2.5,-10.539285714286962,vwap_pullback_continuation,vwap_pullback_continuation,15,15.0,-8.039285714286962,,2020-12-31 10:51:00-05:00,2020-12-31 11:06:00-05:00
1151,2020-12-31,short,1,2020-12-31 11:38:00-05:00,12832.0,12840.248214285713,,2020-12-31 14:17:00-05:00,12833.0,vwap_recross,62313.17142857147,,,,,,25664.0,0.41185514092182274,-1.0,-4.0,-2.0,2.5,-4.5,vwap_pullback_continuation,vwap_pullback_continuation,159,159.0,-2.0,,2020-12-31 11:38:00-05:00,2020-12-31 14:17:00-05:00
1152,2020-12-31,long,1,2020-12-31 14:39:00-05:00,12839.0,12833.182142857142,,2020-12-31 16:00:00-05:00,12869.75,session_close,62308.67142857147,,,,,,25678.0,0.41210957337513415,30.75,123.0,61.5,2.5,59.0,vwap_pullback_continuation,vwap_pullback_continuation,80,81.0,61.5,,2020-12-31 14:39:00-05:00,2020-12-31 15:59:00-05:00
1153,2021-01-04,short,1,2021-01-04 10:07:00-05:00,12888.0,12894.439285714287,,2021-01-04 16:00:00-05:00,12688.5,session_close,62367.67142857147,,,,,,25776.0,0.41329104341374634,199.5,798.0,399.0,2.5,396.5,vwap_pullback_continuation,vwap_pullback_continuation,352,353.0,399.0,,2021-01-04 10:07:00-05:00,2021-01-04 15:59:00-05:00
1154,2021-01-05,long,1,2021-01-05 09:47:00-05:00,12733.0,12710.480357142857,,2021-01-05 10:20:00-05:00,12731.5,vwap_recross,62764.17142857147,,,,,,25466.0,0.40574103697013647,-1.5,-6.0,-3.0,2.5,-5.5,vwap_pullback_continuation,vwap_pullback_continuation,33,33.0,-3.0,,2021-01-05 09:47:00-05:00,2021-01-05 10:20:00-05:00
1155,2021-01-05,short,1,2021-01-05 11:15:00-05:00,12716.5,12731.332142857143,,2021-01-05 11:30:00-05:00,12731.25,vwap_recross,62758.67142857147,,,,,,25433.0,0.40525077126507475,-14.75,-59.0,-29.5,2.5,-32.0,vwap_pullback_continuation,vwap_pullback_continuation,15,15.0,-29.5,,2021-01-05 11:15:00-05:00,2021-01-05 11:30:00-05:00
1156,2021-01-05,long,1,2021-01-05 11:49:00-05:00,12735.0,12728.098214285714,,2021-01-05 11:59:00-05:00,12727.848214285714,stop,62726.67142857147,,,,,,25470.0,0.40604737059901813,-7.151785714286234,-28.607142857144936,-14.303571428572468,2.5,-16.803571428572468,vwap_pullback_continuation,vwap_pullback_continuation,10,10.0,-14.303571428572468,,2021-01-05 11:49:00-05:00,2021-01-05 11:59:00-05:00
1157,2021-01-06,long,1,2021-01-06 10:02:00-05:00,12618.75,12609.67857142857,,2021-01-06 14:28:00-05:00,12691.75,vwap_recross,62709.8678571429,,,,,,25237.5,0.4024486235163602,73.0,292.0,146.0,2.5,143.5,vwap_pullback_continuation,vwap_pullback_continuation,266,266.0,146.0,,2021-01-06 10:02:00-05:00,2021-01-06 14:28:00-05:00
1158,2021-01-06,short,1,2021-01-06 14:53:00-05:00,12666.0,12709.308928571429,,2021-01-06 16:00:00-05:00,12618.5,session_close,62853.3678571429,,,,,,25332.0,0.40303329580645814,47.5,190.0,95.0,2.5,92.5,vwap_pullback_continuation,vwap_pullback_continuation,66,67.0,95.0,,2021-01-06 14:53:00-05:00,2021-01-06 15:59:00-05:00
1159,2021-01-07,long,1,2021-01-07 09:51:00-05:00,12786.0,12777.005357142858,,2021-01-07 16:00:00-05:00,12925.5,session_close,62945.8678571429,,,,,,25572.0,0.4062538315944145,139.5,558.0,279.0,2.5,276.5,vwap_pullback_continuation,vwap_pullback_continuation,368,369.0,279.0,,2021-01-07 09:51:00-05:00,2021-01-07 15:59:00-05:00
1160,2021-01-08,long,1,2021-01-08 10:17:00-05:00,13038.75,13027.328571428572,,2021-01-08 10:21:00-05:00,13027.078571428572,stop,63222.3678571429,,,,,,26077.5,0.4124726878139815,-11.671428571427896,-46.68571428571158,-23.34285714285579,2.5,-25.84285714285579,vwap_pullback_continuation,vwap_pullback_continuation,4,4.0,-23.34285714285579,,2021-01-08 10:17:00-05:00,2021-01-08 10:21:00-05:00
1161,2021-01-08,short,1,2021-01-08 10:32:00-05:00,12978.5,13023.275,,2021-01-08 10:42:00-05:00,13023.525,stop,63196.52500000004,,,,,,25957.0,0.41073460922099725,-45.024999999999636,-180.09999999999854,-90.04999999999927,2.5,-92.54999999999927,vwap_pullback_continuation,vwap_pullback_continuation,10,10.0,-90.04999999999927,,2021-01-08 10:32:00-05:00,2021-01-08 10:42:00-05:00
1162,2021-01-08,long,1,2021-01-08 10:54:00-05:00,13033.75,13018.455357142857,,2021-01-08 11:16:00-05:00,13018.205357142857,stop,63103.975000000035,,,,,,26067.5,0.41308808201068137,-15.544642857143117,-62.17857142857247,-31.089285714286234,2.5,-33.589285714286234,vwap_pullback_continuation,vwap_pullback_continuation,22,22.0,-31.089285714286234,,2021-01-08 10:54:00-05:00,2021-01-08 11:16:00-05:00
1163,2021-01-11,long,1,2021-01-11 10:04:00-05:00,12952.25,12936.791071428572,,2021-01-11 11:12:00-05:00,12948.5,vwap_recross,63070.385714285745,,,,,,25904.5,0.41072366541960925,-3.75,-15.0,-7.5,2.5,-10.0,vwap_pullback_continuation,vwap_pullback_continuation,68,68.0,-7.5,,2021-01-11 10:04:00-05:00,2021-01-11 11:12:00-05:00
1164,2021-01-11,long,1,2021-01-11 11:31:00-05:00,12981.5,12958.844642857142,,2021-01-11 13:40:00-05:00,12958.594642857142,stop,63060.385714285745,,,,,,25963.0,0.4117164794651474,-22.90535714285761,-91.62142857143044,-45.81071428571522,2.5,-48.31071428571522,vwap_pullback_continuation,vwap_pullback_continuation,129,129.0,-45.81071428571522,,2021-01-11 11:31:00-05:00,2021-01-11 13:40:00-05:00
1165,2021-01-11,short,1,2021-01-11 14:13:00-05:00,12943.25,12952.6875,,2021-01-11 16:00:00-05:00,12896.5,session_close,63012.075000000026,,,,,,25886.5,0.4108180852638163,46.75,187.0,93.5,2.5,91.0,vwap_pullback_continuation,vwap_pullback_continuation,106,107.0,93.5,,2021-01-11 14:13:00-05:00,2021-01-11 15:59:00-05:00
1166,2021-01-12,short,1,2021-01-12 10:00:00-05:00,12890.5,12896.885714285714,,2021-01-12 10:10:00-05:00,12897.135714285714,stop,63103.075000000026,,,,,,25781.0,0.4085537828386333,-6.63571428571413,-26.54285714285652,-13.27142857142826,2.5,-15.77142857142826,vwap_pullback_continuation,vwap_pullback_continuation,10,10.0,-13.27142857142826,,2021-01-12 10:00:00-05:00,2021-01-12 10:10:00-05:00
1167,2021-01-12,short,1,2021-01-12 10:13:00-05:00,12894.0,12902.994642857142,,2021-01-12 10:18:00-05:00,12903.244642857142,stop,63087.303571428594,,,,,,25788.0,0.4087668760609234,-9.244642857142026,-36.9785714285681,-18.48928571428405,2.5,-20.98928571428405,vwap_pullback_continuation,vwap_pullback_continuation,5,5.0,-18.48928571428405,,2021-01-12 10:13:00-05:00,2021-01-12 10:18:00-05:00
1168,2021-01-12,long,1,2021-01-12 11:14:00-05:00,12913.25,12899.014285714286,,2021-01-12 11:30:00-05:00,12898.764285714286,stop,63066.31428571431,,,,,,25826.5,0.4095133874955204,-14.485714285714494,-57.942857142857974,-28.971428571428987,2.5,-31.471428571428987,vwap_pullback_continuation,vwap_pullback_continuation,16,16.0,-28.971428571428987,,2021-01-12 11:14:00-05:00,2021-01-12 11:30:00-05:00
1169,2021-01-13,long,1,2021-01-13 10:00:00-05:00,12914.5,12907.982142857143,,2021-01-13 10:01:00-05:00,12907.732142857143,stop,63034.84285714288,,,,,,25829.0,0.4097575059961167,-6.767857142856883,-27.071428571427532,-13.535714285713766,2.5,-16.035714285713766,vwap_pullback_continuation,vwap_pullback_continuation,1,1.0,-13.535714285713766,,2021-01-13 10:00:00-05:00,2021-01-13 10:01:00-05:00
1170,2021-01-13,long,1,2021-01-13 10:19:00-05:00,12909.0,12895.069642857143,,2021-01-13 16:00:00-05:00,12967.75,session_close,63018.80714285717,,,,,,25818.0,0.4096872214904551,58.75,235.0,117.5,2.5,115.0,vwap_pullback_continuation,vwap_pullback_continuation,340,341.0,117.5,,2021-01-13 10:19:00-05:00,2021-01-13 15:59:00-05:00
1171,2021-01-14,long,1,2021-01-14 10:28:00-05:00,12997.75,12987.421428571428,,2021-01-14 11:20:00-05:00,12996.5,vwap_recross,63133.80714285717,,,,,,25995.5,0.4117524536604962,-1.25,-5.0,-2.5,2.5,-5.0,vwap_pullback_continuation,vwap_pullback_continuation,52,52.0,-2.5,,2021-01-14 10:28:00-05:00,2021-01-14 11:20:00-05:00
1172,2021-01-14,short,1,2021-01-14 11:47:00-05:00,12985.75,12992.380357142858,,2021-01-14 16:00:00-05:00,12897.75,session_close,63128.80714285717,,,,,,25971.5,0.4114048906583624,88.0,352.0,176.0,2.5,173.5,vwap_pullback_continuation,vwap_pullback_continuation,252,253.0,176.0,,2021-01-14 11:47:00-05:00,2021-01-14 15:59:00-05:00
1173,2021-01-15,short,1,2021-01-15 10:13:00-05:00,12831.0,12863.564285714287,,2021-01-15 11:25:00-05:00,12838.0,vwap_recross,63302.30714285717,,,,,,25662.0,0.4053880681171289,-7.0,-28.0,-14.0,2.5,-16.5,vwap_pullback_continuation,vwap_pullback_continuation,72,72.0,-14.0,,2021-01-15 10:13:00-05:00,2021-01-15 11:25:00-05:00
1174,2021-01-15,long,1,2021-01-15 11:40:00-05:00,12863.5,12852.296428571428,,2021-01-15 11:47:00-05:00,12852.046428571428,stop,63285.80714285717,,,,,,25727.0,0.4065208482199742,-11.453571428572104,-45.81428571428842,-22.90714285714421,2.5,-25.40714285714421,vwap_pullback_continuation,vwap_pullback_continuation,7,7.0,-22.90714285714421,,2021-01-15 11:40:00-05:00,2021-01-15 11:47:00-05:00
1175,2021-01-15,long,1,2021-01-15 11:52:00-05:00,12841.0,12837.489285714286,,2021-01-15 11:55:00-05:00,12837.239285714286,stop,63260.40000000002,,,,,,25682.0,0.4059727728563207,-3.76071428571413,-15.04285714285652,-7.52142857142826,2.5,-10.02142857142826,vwap_pullback_continuation,vwap_pullback_continuation,3,3.0,-7.52142857142826,,2021-01-15 11:52:00-05:00,2021-01-15 11:55:00-05:00
1176,2021-01-18,long,1,2021-01-18 09:55:00-05:00,12805.25,12795.025,,2021-01-18 10:29:00-05:00,12794.775,stop,63250.37857142859,,,,,,25610.5,0.40490666741350945,-10.475000000000364,-41.900000000001455,-20.950000000000728,2.5,-23.450000000000728,vwap_pullback_continuation,vwap_pullback_continuation,34,34.0,-20.950000000000728,,2021-01-18 09:55:00-05:00,2021-01-18 10:29:00-05:00
1177,2021-01-18,long,1,2021-01-18 10:43:00-05:00,12810.0,12800.2375,,2021-01-18 12:29:00-05:00,12799.9875,stop,63226.928571428594,,,,,,25620.0,0.40520709417438533,-10.012500000000728,-40.05000000000291,-20.025000000001455,2.5,-22.525000000001455,vwap_pullback_continuation,vwap_pullback_continuation,106,106.0,-20.025000000001455,,2021-01-18 10:43:00-05:00,2021-01-18 12:29:00-05:00
1178,2021-01-18,long,1,2021-01-18 12:55:00-05:00,12811.5,12807.403571428571,,2021-01-18 13:00:00-05:00,12811.75,session_close,63204.40357142859,,,,,,25623.0,0.40539896830199373,0.25,1.0,0.5,2.5,-2.0,vwap_pullback_continuation,vwap_pullback_continuation,4,5.0,0.5,,2021-01-18 12:55:00-05:00,2021-01-18 12:59:00-05:00
1179,2021-01-19,short,1,2021-01-19 10:01:00-05:00,12882.25,12894.683928571429,,2021-01-19 10:05:00-05:00,12894.933928571429,stop,63202.40357142859,,,,,,25764.5,0.4076506358002997,-12.683928571428623,-50.735714285714494,-25.367857142857247,2.5,-27.867857142857247,vwap_pullback_continuation,vwap_pullback_continuation,4,4.0,-25.367857142857247,,2021-01-19 10:01:00-05:00,2021-01-19 10:05:00-05:00
1180,2021-01-19,short,1,2021-01-19 10:28:00-05:00,12875.75,12890.2125,,2021-01-19 10:31:00-05:00,12890.4625,stop,63174.53571428574,,,,,,25751.5,0.4076246815087678,-14.712499999999636,-58.849999999998545,-29.424999999999272,2.5,-31.924999999999272,vwap_pullback_continuation,vwap_pullback_continuation,3,3.0,-29.424999999999272,,2021-01-19 10:28:00-05:00,2021-01-19 10:31:00-05:00
1181,2021-01-19,short,1,2021-01-19 10:35:00-05:00,12879.75,12894.675,,2021-01-19 10:45:00-05:00,12894.925,stop,63142.610714285736,,,,,,25759.5,0.4079574744946684,-15.174999999999272,-60.69999999999709,-30.349999999998545,2.5,-32.849999999998545,vwap_pullback_continuation,vwap_pullback_continuation,10,10.0,-30.349999999998545,,2021-01-19 10:35:00-05:00,2021-01-19 10:45:00-05:00
1182,2021-01-20,long,1,2021-01-20 09:49:00-05:00,13180.0,13171.498214285713,,2021-01-20 09:51:00-05:00,13171.248214285713,stop,63109.76071428574,,,,,,26360.0,0.4176849935993033,-8.751785714286598,-35.00714285714639,-17.503571428573196,2.5,-20.003571428573196,vwap_pullback_continuation,vwap_pullback_continuation,2,2.0,-17.503571428573196,,2021-01-20 09:49:00-05:00,2021-01-20 09:51:00-05:00
1183,2021-01-20,long,1,2021-01-20 09:55:00-05:00,13164.25,13157.492857142857,,2021-01-20 10:00:00-05:00,13164.0,vwap_recross,63089.75714285717,,,,,,26328.5,0.4173181383529994,-0.25,-1.0,-0.5,2.5,-3.0,vwap_pullback_continuation,vwap_pullback_continuation,5,5.0,-0.5,,2021-01-20 09:55:00-05:00,2021-01-20 10:00:00-05:00
1184,2021-01-20,long,1,2021-01-20 10:13:00-05:00,13230.0,13169.903571428571,,2021-01-20 16:00:00-05:00,13285.75,session_close,63086.75714285717,,,,,,26460.0,0.4194224144392539,55.75,223.0,111.5,2.5,109.0,vwap_pullback_continuation,vwap_pullback_continuation,346,347.0,111.5,,2021-01-20 10:13:00-05:00,2021-01-20 15:59:00-05:00
1185,2021-01-21,long,1,2021-01-21 10:10:00-05:00,13331.25,13310.396428571428,,2021-01-21 12:13:00-05:00,13344.0,vwap_recross,63195.75714285717,,,,,,26662.5,0.42190332397993247,12.75,51.0,25.5,2.5,23.0,vwap_pullback_continuation,vwap_pullback_continuation,123,123.0,25.5,,2021-01-21 10:10:00-05:00,2021-01-21 12:13:00-05:00
1186,2021-01-21,short,1,2021-01-21 12:29:00-05:00,13338.0,13342.17857142857,,2021-01-21 12:33:00-05:00,13342.42857142857,stop,63218.75714285717,,,,,,26676.0,0.42196337298627223,-4.428571428570649,-17.714285714282596,-8.857142857141298,2.5,-11.357142857141298,vwap_pullback_continuation,vwap_pullback_continuation,4,4.0,-8.857142857141298,,2021-01-21 12:29:00-05:00,2021-01-21 12:33:00-05:00
1187,2021-01-21,long,1,2021-01-21 13:05:00-05:00,13364.5,13343.408928571429,,2021-01-21 16:00:00-05:00,13397.25,session_close,63207.40000000002,,,,,,26729.0,0.4228777010286769,32.75,131.0,65.5,2.5,63.0,vwap_pullback_continuation,vwap_pullback_continuation,174,175.0,65.5,,2021-01-21 13:05:00-05:00,2021-01-21 15:59:00-05:00
