split,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,net_pnl,sortino_ratio,max_daily_drawdown,worst_losing_days_streak,worst_losing_trades_streak,avg_trades_per_day,max_trades_per_day,expectancy_per_trade,expectancy_per_day,pct_green_days,avg_gain_loss_ratio,hit_rate,avg_time_in_position_min,rolling_20d_sharpe_median,rolling_20d_expectancy_median,days_to_target_pct,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,empirical_prob_red_streak_ge_threshold,profit_to_drawdown_ratio
overall,4690,0.31343283582089554,142.1187074829932,-35.01689234407064,-35.01689234407064,20.637614224794415,1.8632436734236908,96790.41071428581,-1612.7821428571333,0.03225564285714266,4.108514775266762,18,3.417289220917823,18,667,-315.221428571429,-453.4535714285739,0.4006396588486141,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4690,1.0,1.0,0.0,0.0,0.0,3.417289220917823,667,daily_pnl_over_static_capital,1747,125468,96790.41071428581,8.14756733357142,-2379.7928571428565,13,18,2.6846021751574125,3,20.637614224794415,55.40378403794265,0.4745277618775043,4.058575675035821,0.31343283582089554,77.35181236673775,4.292994403216126,46.39633928571402,207,0.0,0.0,0.23922413793103448,60.01456002161347
is,3298,0.30624620982413586,127.15247524752475,-30.32158726667083,-30.32158726667083,18.042156501775985,1.8633516619527632,59503.0321428572,-1324.3750000000036,0.026487500000000073,4.164654815912166,18,3.496923076923077,18,466,-296.5,-383.4857142857145,0.4063068526379624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3298,1.0,1.0,0.0,0.0,0.0,3.496923076923077,466,daily_pnl_over_static_capital,1222,88509,59503.0321428572,8.440168688610218,-877.0,13,18,2.6988543371522096,3,18.042156501775985,48.693152326397055,0.4607201309328969,4.193463690711516,0.30624620982413586,76.1579745300182,4.263641480239145,43.3801785714284,207,0.0,0.0,0.24242424242424243,44.92914177846685
oos,1392,0.33045977011494254,174.97934782608695,-46.504974627095145,-46.504974627095145,26.786909893267683,1.8630714017522232,37287.37857142861,-1612.7821428571333,0.03225564285714266,4.203054526852658,13,3.2369337979094075,13,201,-315.221428571429,-453.4535714285739,0.38721264367816094,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1392,1.0,1.0,0.0,0.0,0.0,3.2369337979094075,201,daily_pnl_over_static_capital,525,36959,37287.37857142861,7.98029907772264,-2379.7928571428565,8,13,2.6514285714285712,3,26.786909893267683,71.0235782312926,0.5066666666666667,3.76259420049525,0.33045977011494254,80.18031609195403,4.405447641217129,60.05633928571442,37,0.0,0.0,0.23134328358208955,23.11991035898497
