hour,trades,net_pnl_usd,avg_trade_pnl_usd,win_rate
09:00,950,28579.285714285732,30.08345864661656,0.37157894736842106
10:00,1912,37781.13571428569,19.760008218768665,0.28451882845188287
11:00,888,16035.810714285777,18.05834539897047,0.24549549549549549
12:00,382,4197.703571428592,10.988752804786891,0.21727748691099477
13:00,212,4033.732142857134,19.02703840970346,0.27358490566037735
14:00,122,1694.6357142857178,13.890456674473096,0.3360655737704918
15:00,224,4468.107142857163,19.946906887755194,0.7723214285714286
