name,axis,group,strategy_variant,dataset_key,execution_profile,or_minutes,target_multiple,side_mode,entry_buffer_ticks,stop_buffer_ticks,opening_time,time_exit,one_trade_per_day,risk_per_trade_pct,initial_capital_usd,tick_value_usd,point_value_usd,max_leverage,atr_period,atr_regime,atr_min,atr_max,direction_filter_mode,ema_length,entry_on_next_open,notes,dataset_path,commission_per_side_usd,slippage_ticks,execution_tick_size,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,avg_R,median_R,pnl_to_risk_ratio,daily_sharpe_basis,n_sessions,raw_signal_count,passes_min_trades,avg_r_component,profit_factor_component,expectancy_component,participation_component,drawdown_penalty,loss_streak_penalty,trade_penalty,robustness_score
filter_current_both_band_3_ema_only_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_3,12.0,224.01785714285714,ema_only,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,303,0.36633663366336633,205.43693693693695,-97.31770833333333,-97.31770833333333,13.592409240924093,1.2204174471501203,4118.5,-1928.5,0.03857,0.5141651649458933,8,2.5945945945945947,8,47,-125.0,-125.0,0.5841584158415841,0.04950495049504951,0.36633663366336633,0.9855406019072782,303,0.17206132879045996,0.12451975596737155,-1.0,0.13165297445897134,daily_pnl_over_static_capital,1761,96892,True,4.358191458858005,2.645009365801444,1.6760455387256683,11.47075525269733,5.7855,32.0,0.0,-17.63549838391755
filter_current_long_only_band_3_none,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_3,12.0,224.01785714285714,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,233,0.3648068669527897,195.91764705882352,-95.76689189189189,-95.76689189189189,10.641630901287554,1.1749391469996826,2479.5,-1444.0,0.02888,0.38486484331978615,8,2.792452830188679,8,38,-125.0,-125.0,0.5836909871244635,0.02575107296137339,0.3905579399141631,0.9875769885991351,233,0.13231118682566723,0.11410117283657165,-1.0,0.10362553547173754,daily_pnl_over_static_capital,1761,76310,True,3.9935410492800076,2.0992697639961913,1.3334417385040178,8.820745788377815,4.332,32.0,0.0,-20.08500165984197
filter_current_both_band_1_ema_only_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_1,0.39285714285714285,7.196428571428571,ema_only,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,424,0.4339622641509434,109.20108695652173,-81.57949790794979,-81.57949790794979,1.4044811320754718,1.0305423772278497,595.5,-1836.5,0.03673,0.0934612053232914,8,2.2336448598130842,8,61,-125.0,-125.0,0.41745283018867924,0.009433962264150943,0.5731132075471698,0.995124303906231,424,0.24077228847245882,0.005580739954721211,-0.25449703547382174,0.014195809196881928,daily_pnl_over_static_capital,1761,246734,True,0.1953258984152424,0.3665085267341963,0.20659324973932314,15.0,5.509499999999999,32.0,0.0,-21.741072325111237
filter_current_both_band_1_vwap_and_ema_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_1,0.39285714285714285,7.196428571428571,vwap_and_ema,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,420,0.4357142857142857,107.58196721311475,-81.51906779661017,-81.51906779661017,1.069047619047619,1.023338617875614,449.0,-1860.5,0.03721,0.07123422318468405,8,2.2476190476190476,8,60,-125.0,-125.0,0.4142857142857143,0.009523809523809525,0.5761904761904761,0.9952277761919504,420,0.23850085178875638,0.0013588682593754934,-0.25449703547382174,0.010795734602854018,daily_pnl_over_static_capital,1761,248731,True,0.047560389078142265,0.28006341450736905,0.15736896624699728,15.0,5.5815,32.0,0.0,-22.09650723016749
prop_baseline_both_rr3_risk_0p15,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,both,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,223,0.3721973094170404,96.91566265060241,-53.45,-53.45,2.515695067264574,1.0749699318455166,561.0,-781.5,0.01563,0.16711189467938478,8,2.641509433962264,8,38,-75.0,-75.0,0.5201793721973094,0.1210762331838565,0.35874439461883406,0.0,223,0.12663259511641112,0.022676841654147375,-1.0,0.04193608671276397,daily_pnl_over_static_capital,1761,1760,True,0.7936894578951581,0.8996391821461991,0.5647958991052364,8.442173007760742,2.3445,32.0,0.0,-23.644202453092664
filter_current_both_band_1_vwap_only,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_1,0.39285714285714285,7.196428571428571,vwap_only,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,424,0.4339622641509434,107.90217391304348,-81.98125,-81.98125,0.4209905660377358,1.009072196386369,178.5,-2277.0,0.04554,0.028032361828963778,8,2.2857142857142856,8,64,-125.0,-125.0,0.4221698113207547,0.009433962264150943,0.5683962264150944,0.9949849631514591,424,0.24077228847245882,-0.002277494666920782,-0.2660650251016017,0.004268854105633213,daily_pnl_over_static_capital,1761,242072,True,-0.07971231334222738,0.10886635663642696,0.06162246602061849,15.0,6.8309999999999995,32.0,0.0,-23.74022349068518
filter_current_both_band_1_none,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_1,0.39285714285714285,7.196428571428571,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,428,0.4252336448598131,109.87912087912088,-82.119918699187,-82.119918699187,-0.47546728971962615,0.9899264906071331,-203.5,-2329.5,0.04659,-0.03170674749252844,8,2.2990654205607477,8,64,-125.0,-125.0,0.4322429906542056,0.009345794392523364,0.5584112149532711,0.9948340501297757,428,0.24304372515616127,-0.009127129121676203,-0.3084381551362684,-0.004830975216028867,daily_pnl_over_static_capital,1761,239259,True,-0.3194495192586671,-0.12088211271440263,-0.0694789713265023,15.0,6.9885,32.0,0.0,-24.498310603299572
prop_baseline_both_rr3_risk_0p1,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,both,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,80,0.4,61.296875,-35.9375,-35.9375,2.95625,1.1371014492753624,236.5,-501.5,0.01003,0.17852640071316606,8,2.4,8,11,-50.0,-50.0,0.4875,0.1125,0.4,0.0,80,0.045428733674048836,0.05847993605938686,-0.865625,0.0718954248366013,daily_pnl_over_static_capital,1761,1760,True,2.04679776207854,1.6452173913043486,0.9871304347826086,3.0285822449365893,1.5045,32.0,0.0,-25.796772166897913
prop_baseline_both_rr5_risk_0p15,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,223,0.3542600896860987,101.57594936708861,-53.66319444444444,-53.66319444444444,1.3318385650224216,1.0384341637010677,297.0,-998.0,0.01996,0.08056344254527806,8,2.7169811320754715,8,38,-75.0,-75.0,0.5381165919282511,0.03587443946188341,0.4260089686098655,0.0,223,0.12663259511641112,-0.0032590344947042334,-1.0,0.022201457671463278,daily_pnl_over_static_capital,1761,1760,True,-0.11406620731464817,0.46120996441281203,0.2978216810558065,8.442173007760742,2.9939999999999998,32.0,0.0,-25.90686155408529
filter_current_both_band_1_ema_only_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_1,0.39285714285714285,7.196428571428571,ema_only,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,420,0.4357142857142857,99.80874316939891,-81.56595744680851,-81.56595744680851,-2.15,0.9528902337228714,-903.0,-2533.0,0.05066,-0.15221360621938554,8,2.2596153846153846,8,61,-125.0,-125.0,0.4142857142857143,0.004761904761904762,0.580952380952381,0.995171048865922,420,0.23850085178875638,-0.025630111732208454,-0.20835743204164256,-0.02171534382627725,daily_pnl_over_static_capital,1761,248087,True,-0.8970539106272959,-0.5653171953255431,-0.3163084307178631,15.0,7.598999999999999,32.0,0.0,-26.3776795366707
filter_current_both_band_1_vwap_and_ema_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_1,0.39285714285714285,7.196428571428571,vwap_and_ema,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,416,0.4375,98.29945054945055,-81.3771551724138,-81.3771551724138,-2.3774038461538463,0.9476151381127678,-989.0,-2634.5,0.05269,-0.16864105292312215,8,2.2745098039215685,8,60,-125.0,-125.0,0.4110576923076923,0.004807692307692308,0.5841346153846154,0.9952813197896405,416,0.23622941510505394,-0.027775362057145002,-0.22542242703533028,-0.024025556000923126,daily_pnl_over_static_capital,1761,249858,True,-0.9721376720000751,-0.6286183426467868,-0.3505756141684,15.0,7.903499999999999,32.0,0.0,-26.854831628815262
prop_baseline_long_only_rr5_risk_0p5,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.5,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,1190,0.43109243697478994,263.21734892787526,-173.18592592592591,-173.18592592592591,15.235294117647058,1.1550891570181478,18130.0,-3619.0,0.07238,0.7571801355617648,10,2.272727272727273,10,188,-250.0,-250.0,0.47478991596638653,0.010924369747899159,0.5142857142857142,0.0,1190,0.6757524134014764,0.07508835136402701,-0.42701149425287355,0.07777977983131269,daily_pnl_over_static_capital,1761,1362,True,2.6280922977409453,1.8610698842177742,1.0556488839050404,15.0,10.857,40.0,0.0,-30.312188934136238
prop_baseline_long_only_rr3_risk_0p5,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.5,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,1190,0.4319327731092437,253.87548638132296,-173.18768545994067,-173.18768545994067,11.565966386554623,1.117910364649593,13763.5,-3694.5,0.07389,0.6087219397277042,10,2.277027027027027,10,188,-250.0,-250.0,0.47394957983193275,0.06386554621848739,0.46218487394957986,0.0,1190,0.6757524134014764,0.058351406770484796,-0.41639111950873875,0.05904699391661733,daily_pnl_over_static_capital,1761,1362,True,2.0422992369669677,1.414924375795115,0.8013941422570647,15.0,11.083499999999999,40.0,0.0,-31.82488224498085
prop_baseline_long_only_rr5_risk_0p15,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,166,0.3855421686746988,91.6640625,-52.055,-52.055,3.9819277108433737,1.1269810777062723,661.0,-569.0,0.01138,0.2190659410412621,10,2.4390243902439024,10,27,-75.0,-75.0,0.4879518072289157,0.024096385542168676,0.4879518072289157,0.0,166,0.09426462237365134,0.02947652258584068,-0.6931356362712725,0.06665658246357081,daily_pnl_over_static_capital,1761,1362,True,1.0316782905044237,1.5237729324752678,0.9179355014911246,6.284308158243422,1.7069999999999999,40.0,0.0,-31.94930511728576
filter_current_both_band_3_vwap_and_ema_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_3,12.0,224.01785714285714,vwap_and_ema,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,331,0.35347432024169184,212.33333333333334,-97.80373831775701,-97.80373831775701,11.821752265861027,1.1869565217391305,3913.0,-1990.5,0.03981,0.4620563616335425,12,2.8533333333333335,12,52,-125.0,-125.0,0.6012084592145015,0.0513595166163142,0.3474320241691843,0.9846095155049321,331,0.18796138557637707,0.11700699459355368,-1.0,0.11526112698459454,daily_pnl_over_static_capital,1761,91745,True,4.095244810774378,2.2434782608695656,1.4504663076316826,12.530759038425138,5.971499999999999,48.0,0.0,-33.651551582299234
filter_current_both_band_3_vwap_only,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_3,12.0,224.01785714285714,vwap_only,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,352,0.35511363636363635,208.672,-97.21585903083701,-97.21585903083701,11.409090909090908,1.1819829617545767,4016.0,-2469.5,0.04939,0.46951090749867913,12,2.948051948051948,12,52,-125.0,-125.0,0.5994318181818182,0.05113636363636364,0.3494318181818182,0.9842323098944752,352,0.19988642816581487,0.12512863491833623,-1.0,0.11202700252451288,daily_pnl_over_static_capital,1761,90121,True,4.379502222141768,2.183795541054921,1.4082999653962132,13.325761877720991,7.4085,48.0,0.0,-34.11114039368611
prop_baseline_both_rr5_risk_0p1,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,80,0.375,54.63333333333333,-36.17,-36.17,-2.11875,0.9062759192701133,-169.5,-501.5,0.01003,-0.13607111622312681,8,2.6315789473684212,8,12,-50.0,-50.0,0.5125,0.0125,0.475,0.0,80,0.045428733674048836,-0.05524184663565094,-1.0,-0.051527587779297765,daily_pnl_over_static_capital,1761,1760,True,-1.9334646322477829,-1.1246889687586403,-0.7029306054741498,3.0285822449365893,1.5045,32.0,0.0,-34.23700196154398
filter_current_both_band_3_ema_only_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_3,12.0,224.01785714285714,ema_only,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,332,0.3493975903614458,213.68103448275863,-97.73611111111111,-97.73611111111111,11.072289156626505,1.1741272322485907,3676.0,-2154.5,0.04309,0.4337565384450148,12,2.918918918918919,12,51,-125.0,-125.0,0.6054216867469879,0.05120481927710843,0.3433734939759036,0.9845772935004309,332,0.18852924474730268,0.10863431721980465,-1.0,0.10797315357389375,daily_pnl_over_static_capital,1761,91683,True,3.802201102693163,2.0895267869830887,1.359451162615504,12.568616316486844,6.4635,48.0,0.0,-34.6437046312214
filter_current_both_none_ema_only_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,ema_only,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,658,0.3890577507598784,158.85546875,-90.965,-90.965,6.506079027355623,1.1176551420876162,4281.0,-2198.0,0.04396,0.42551060429100235,12,2.3391812865497075,12,105,-125.0,-125.0,0.5258358662613982,0.030395136778115502,0.44376899696048633,0.5792493425770978,658,0.3736513344690517,0.06073355863707746,-1.0,0.06495565687754622,daily_pnl_over_static_capital,1761,4183,True,2.125674552297711,1.4118617050513942,0.8582745927364094,15.0,6.593999999999999,48.0,0.0,-35.198189149914484
filter_current_both_none_vwap_and_ema_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,vwap_and_ema,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,658,0.3890577507598784,158.85546875,-91.01375,-91.01375,6.47644376899696,1.1170564887173642,4261.5,-2217.5,0.04435,0.42350559764869633,12,2.3391812865497075,12,105,-125.0,-125.0,0.5258358662613982,0.030395136778115502,0.44376899696048633,0.5793499043977055,658,0.3736513344690517,0.06073355863707746,-1.0,0.06464065770712617,daily_pnl_over_static_capital,1761,4184,True,2.125674552297711,1.4046778646083702,0.8539075164792519,15.0,6.6525,48.0,0.0,-35.268240066614666
prop_baseline_long_only_rr3_risk_0p15,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,166,0.3855421686746988,81.125,-52.055,-52.055,-0.08132530120481928,0.9974065891845164,-13.5,-629.0,0.01258,-0.005179446271198311,10,2.4390243902439024,10,27,-75.0,-75.0,0.4879518072289157,0.060240963855421686,0.45180722891566266,0.0,166,0.09426462237365134,-0.031101122805826848,-0.6931356362712725,-0.0013613674179397974,daily_pnl_over_static_capital,1761,1362,True,-1.0885392982039397,-0.031120929785803053,-0.018747548063737036,6.284308158243422,1.887,40.0,0.0,-36.74109961781006
filter_current_both_band_3_none,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_3,12.0,224.01785714285714,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,356,0.34831460674157305,206.9959677419355,-97.51508620689656,-97.51508620689656,8.55056179775281,1.1345503569297413,3044.0,-2835.0,0.0567,0.35656449202666135,12,3.012987012987013,12,54,-125.0,-125.0,0.6067415730337079,0.05056179775280899,0.34269662921348315,0.9841821716189947,356,0.2021578648495173,0.09722759730891846,-1.0,0.08384058170600711,daily_pnl_over_static_capital,1761,90025,True,3.402965905812146,1.6146042831568952,1.0522140272258413,13.47719098996782,8.504999999999999,48.0,0.0,-36.958024793837296
prop_baseline_long_only_rr5_risk_0p1,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,52,0.34615384615384615,38.22222222222222,-33.75757575757576,-33.75757575757576,-8.192307692307692,0.6175942549371634,-426.0,-504.0,0.01008,-0.5626007433035121,6,2.0625,6,8,-50.0,-50.0,0.5,0.0,0.5,0.0,52,0.029528676888131742,-0.17249277637344648,-0.7651515151515151,-0.20745069393718044,daily_pnl_over_static_capital,1761,1362,True,-6.037247173070627,-4.58886894075404,-2.9121668277862174,1.968578459208783,1.512,24.0,0.0,-37.0817044824021
prop_baseline_long_only_rr3_risk_0p1,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,52,0.34615384615384615,38.22222222222222,-33.75757575757576,-33.75757575757576,-8.192307692307692,0.6175942549371634,-426.0,-504.0,0.01008,-0.5626007433035121,6,2.0625,6,8,-50.0,-50.0,0.5,0.0,0.5,0.0,52,0.029528676888131742,-0.17249277637344648,-0.7651515151515151,-0.20745069393718044,daily_pnl_over_static_capital,1761,1362,True,-6.037247173070627,-4.58886894075404,-2.9121668277862174,1.968578459208783,1.512,24.0,0.0,-37.0817044824021
filter_current_both_band_2_none,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_2,7.196428571428571,12.0,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,442,0.38687782805429866,146.94736842105263,-92.08302583025831,-92.08302583025831,0.3925339366515837,1.0069526538299705,173.5,-3501.0,0.07002,0.022665460434444003,11,2.277310924369748,11,71,-125.0,-125.0,0.5384615384615384,0.02262443438914027,0.43891402714932126,0.9877143275853647,442,0.2509937535491198,0.024430783463366194,-1.0,0.003940181906957203,daily_pnl_over_static_capital,1761,122826,True,0.8550774212178168,0.08343184595964548,0.051153914604217685,15.0,10.502999999999998,44.0,0.0,-38.51333681821832
filter_current_both_band_2_ema_only_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_2,7.196428571428571,12.0,ema_only,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,419,0.38902147971360385,144.53374233128835,-93.470703125,-93.470703125,-0.8818615751789977,0.9845581628601876,-369.5,-3407.5,0.06815,-0.04977009319076994,11,2.265486725663717,11,67,-125.0,-125.0,0.5441527446300716,0.01909307875894988,0.43675417661097854,0.9882431424871483,419,0.23793299261783077,0.008237478820142086,-1.0,-0.008797619047619047,daily_pnl_over_static_capital,1761,127415,True,0.288311758704973,-0.18530204567774877,-0.11321556967423285,15.0,10.2225,44.0,0.0,-39.23270585664701
filter_current_both_band_2_vwap_and_ema_ema50,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_2,7.196428571428571,12.0,vwap_and_ema,50.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,415,0.39036144578313253,144.09259259259258,-93.5098814229249,-93.5098814229249,-0.7590361445783133,0.9866852650266295,-315.0,-3460.0,0.0692,-0.04263526384550472,11,2.279279279279279,11,67,-125.0,-125.0,0.5445783132530121,0.01927710843373494,0.43614457831325304,0.9883412411037583,415,0.23566155593412833,0.007238942058751571,-1.0,-0.007575666478277077,daily_pnl_over_static_capital,1761,128144,True,0.253362972056305,-0.15977681968044655,-0.09740610934735647,15.0,10.379999999999999,44.0,0.0,-39.38381995697149
filter_current_both_band_2_ema_only_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_2,7.196428571428571,12.0,ema_only,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,430,0.3883720930232558,145.6317365269461,-92.30988593155894,-92.30988593155894,0.1,1.001771187313356,43.0,-3396.5,0.06793,0.005676007532765141,12,2.2672413793103448,12,66,-125.0,-125.0,0.541860465116279,0.020930232558139535,0.4372093023255814,0.988154879494271,430,0.2441794434980125,0.012823199800707506,-1.0,0.0010033483835590867,daily_pnl_over_static_capital,1761,126550,True,0.4488119930247627,0.02125424776027085,0.01299969107198023,15.0,10.1895,48.0,0.0,-42.70643406814298
current_15m_both_rr3,axis_b_current_logic_baselines,group_2_current_logic_baselines,current_orb,current_1m_rth,repo_realistic,15,3.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,706,0.38526912181303113,157.9577205882353,-91.95506912442396,-91.95506912442396,4.328611898016997,1.0765751656915195,3056.0,-3818.0,0.07636,0.3144370361939965,13,2.438202247191011,13,111,-125.0,-125.0,0.5396600566572238,0.12464589235127478,0.3356940509915014,0.0,706,0.40090857467348096,0.054939597133070305,-1.0,0.04354268779208936,daily_pnl_over_static_capital,1761,1760,True,1.9228858996574607,0.9189019882982334,0.5648774262343241,15.0,11.453999999999999,52.0,0.0,-45.04733468580998
prop_baseline_both_rr3,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,706,0.38526912181303113,157.9577205882353,-91.95506912442396,-91.95506912442396,4.328611898016997,1.0765751656915195,3056.0,-3818.0,0.07636,0.3144370361939965,13,2.438202247191011,13,111,-125.0,-125.0,0.5396600566572238,0.12464589235127478,0.3356940509915014,0.0,706,0.40090857467348096,0.054939597133070305,-1.0,0.04354268779208936,daily_pnl_over_static_capital,1761,1760,True,1.9228858996574607,0.9189019882982334,0.5648774262343241,15.0,11.453999999999999,52.0,0.0,-45.04733468580998
filter_current_both_none_ema_only_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,ema_only,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,689,0.37300435413642963,164.6342412451362,-91.29002320185614,-91.29002320185614,4.303338171262699,1.0753570883952626,2965.0,-2599.5,0.05199,0.283809892647277,15,2.491329479768786,15,110,-125.0,-125.0,0.5471698113207547,0.033381712626995644,0.41944847605224966,0.15221579961464354,689,0.3912549687677456,0.04226873001973114,-1.0,0.04325814828864054,daily_pnl_over_static_capital,1761,2076,True,1.4794055506905899,0.9042850607431507,0.5656703355301855,15.0,7.798500000000001,60.0,0.0,-49.84913905303607
