trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd
44,2020-04-20,long,5,2020-04-20 10:26:00-04:00,8791.0,8729.0,8915.0,2020-04-20 15:05:00-04:00,8728.75,stop,50000.0,1.5,750.0,127.625,638.125,638.125,87910.0,1.7582,-62.25,-249.0,-622.5,15.625,-638.125
45,2020-04-21,short,2,2020-04-21 10:20:00-04:00,8522.0,8652.25,8261.5,2020-04-21 16:00:00-04:00,8433.5,time_exit,50000.0,1.5,750.0,264.125,528.25,528.25,34088.0,0.68176,88.5,354.0,354.0,6.25,347.75
46,2020-04-22,long,5,2020-04-22 10:41:00-04:00,8598.75,8533.75,8728.75,2020-04-22 16:00:00-04:00,8641.25,time_exit,50000.0,1.5,750.0,133.625,668.125,668.125,85987.5,1.71975,42.5,170.0,425.0,15.625,409.375
47,2020-04-23,long,4,2020-04-23 10:20:00-04:00,8747.0,8661.25,8918.5,2020-04-23 12:45:00-04:00,8661.0,stop,50000.0,1.5,750.0,175.125,700.5,700.5,69976.0,1.39952,-86.0,-344.0,-688.0,12.5,-700.5
48,2020-04-27,long,7,2020-04-27 10:04:00-04:00,8869.0,8819.0,8969.0,2020-04-27 10:59:00-04:00,8818.75,stop,50000.0,1.5,750.0,103.625,725.375,725.375,124166.0,2.48332,-50.25,-201.0,-703.5,21.875,-725.375
49,2020-04-28,short,4,2020-04-28 10:01:00-04:00,8817.75,8905.75,8641.75,2020-04-28 16:00:00-04:00,8671.25,time_exit,50000.0,1.5,750.0,179.625,718.5,718.5,70542.0,1.41084,146.5,586.0,1172.0,12.5,1159.5
50,2020-04-29,long,4,2020-04-29 10:17:00-04:00,8906.0,8815.5,9087.0,2020-04-29 16:37:00-04:00,9086.75,target,50000.0,1.5,750.0,184.625,738.5,738.5,71248.0,1.42496,180.75,723.0,1446.0,12.5,1433.5
51,2020-04-30,short,4,2020-04-30 12:01:00-04:00,8936.0,9018.0,8772.0,2020-04-30 16:00:00-04:00,8964.5,time_exit,50000.0,1.5,750.0,167.625,670.5,670.5,71488.0,1.42976,-28.5,-114.0,-228.0,12.5,-240.5
52,2020-05-01,long,5,2020-05-01 10:01:00-04:00,8845.75,8779.5,8978.25,2020-05-01 11:30:00-04:00,8779.25,stop,50000.0,1.5,750.0,136.125,680.625,680.625,88457.5,1.76915,-66.5,-266.0,-665.0,15.625,-680.625
53,2020-05-04,long,4,2020-05-04 10:02:00-04:00,8726.0,8650.0,8878.0,2020-05-04 16:00:00-04:00,8813.25,time_exit,50000.0,1.5,750.0,155.625,622.5,622.5,69808.0,1.39616,87.25,349.0,698.0,12.5,685.5
54,2020-05-06,short,5,2020-05-06 10:05:00-04:00,8965.0,9030.0,8835.0,2020-05-06 10:45:00-04:00,9030.25,stop,50000.0,1.5,750.0,133.625,668.125,668.125,89650.0,1.793,-65.25,-261.0,-652.5,15.625,-668.125
55,2020-05-07,short,5,2020-05-07 10:13:00-04:00,9043.0,9108.0,8913.0,2020-05-07 11:46:00-04:00,9108.25,stop,50000.0,1.5,750.0,133.625,668.125,668.125,90430.0,1.8086,-65.25,-261.0,-652.5,15.625,-668.125
56,2020-05-13,long,3,2020-05-13 10:03:00-04:00,9148.0,9042.0,9360.0,2020-05-13 11:38:00-04:00,9041.75,stop,50000.0,1.5,750.0,215.625,646.875,646.875,54888.0,1.09776,-106.25,-425.0,-637.5,9.375,-646.875
57,2020-05-14,short,2,2020-05-14 10:30:00-04:00,8852.25,8976.75,8603.25,2020-05-14 12:55:00-04:00,8977.0,stop,50000.0,1.5,750.0,252.625,505.25,505.25,35409.0,0.70818,-124.75,-499.0,-499.0,6.25,-505.25
58,2020-05-15,long,3,2020-05-15 10:11:00-04:00,9035.75,8943.0,9221.25,2020-05-15 16:00:00-04:00,9138.5,time_exit,50000.0,1.5,750.0,189.125,567.375,567.375,54214.5,1.08429,102.75,411.0,616.5,9.375,607.125
59,2020-05-18,long,5,2020-05-18 10:27:00-04:00,9298.75,9236.0,9424.25,2020-05-18 16:00:00-04:00,9326.25,time_exit,50000.0,1.5,750.0,129.125,645.625,645.625,92987.5,1.85975,27.5,110.0,275.0,15.625,259.375
60,2020-05-19,long,5,2020-05-19 10:02:00-04:00,9384.5,9313.0,9527.5,2020-05-19 15:51:00-04:00,9312.75,stop,50000.0,1.5,750.0,146.625,733.125,733.125,93845.0,1.8769,-71.75,-287.0,-717.5,15.625,-733.125
61,2020-05-21,short,5,2020-05-21 10:05:00-04:00,9439.75,9511.0,9297.25,2020-05-21 23:32:00-04:00,9297.5,target,50000.0,1.5,750.0,146.125,730.625,730.625,94397.5,1.88795,142.25,569.0,1422.5,15.625,1406.875
62,2020-05-27,short,3,2020-05-27 10:02:00-04:00,9270.25,9385.75,9039.25,2020-05-27 14:52:00-04:00,9386.0,stop,50000.0,1.5,750.0,234.625,703.875,703.875,55621.5,1.11243,-115.75,-463.0,-694.5,9.375,-703.875
63,2020-05-28,long,4,2020-05-28 10:09:00-04:00,9464.5,9381.75,9630.0,2020-05-28 21:15:00-04:00,9381.5,stop,50000.0,1.5,750.0,169.125,676.5,676.5,75716.0,1.51432,-83.0,-332.0,-664.0,12.5,-676.5
64,2020-05-29,short,5,2020-05-29 10:09:00-04:00,9410.75,9483.25,9265.75,2020-05-29 14:10:00-04:00,9483.5,stop,50000.0,1.5,750.0,148.625,743.125,743.125,94107.5,1.88215,-72.75,-291.0,-727.5,15.625,-743.125
65,2020-06-01,long,5,2020-06-01 10:06:00-04:00,9572.25,9505.0,9706.75,2020-06-01 16:00:00-04:00,9583.75,time_exit,50000.0,1.5,750.0,138.125,690.625,690.625,95722.5,1.91445,11.5,46.0,115.0,15.625,99.375
66,2020-06-03,long,6,2020-06-03 10:01:00-04:00,9702.25,9650.25,9806.25,2020-06-03 12:09:00-04:00,9650.0,stop,50000.0,1.5,750.0,107.625,645.75,645.75,116427.0,2.32854,-52.25,-209.0,-627.0,18.75,-645.75
67,2020-06-08,short,5,2020-06-08 10:02:00-04:00,9767.0,9829.5,9642.0,2020-06-08 13:21:00-04:00,9829.75,stop,50000.0,1.5,750.0,128.625,643.125,643.125,97670.0,1.9534,-62.75,-251.0,-627.5,15.625,-643.125
68,2020-06-09,long,5,2020-06-09 10:23:00-04:00,9912.25,9851.25,10034.25,2020-06-09 16:00:00-04:00,9962.75,time_exit,50000.0,1.5,750.0,125.625,628.125,628.125,99122.5,1.98245,50.5,202.0,505.0,15.625,489.375
69,2020-06-10,long,7,2020-06-10 10:01:00-04:00,10069.75,10022.5,10164.25,2020-06-10 10:56:00-04:00,10022.25,stop,50000.0,1.5,750.0,98.125,686.875,686.875,140976.5,2.81953,-47.5,-190.0,-665.0,21.875,-686.875
70,2020-06-11,long,3,2020-06-11 10:34:00-04:00,9972.5,9876.0,10165.5,2020-06-11 11:01:00-04:00,9875.75,stop,50000.0,1.5,750.0,196.625,589.875,589.875,59835.0,1.1967,-96.75,-387.0,-580.5,9.375,-589.875
71,2020-06-12,short,3,2020-06-12 10:38:00-04:00,9737.0,9849.5,9512.0,2020-06-12 13:51:00-04:00,9512.25,target,50000.0,1.5,750.0,228.625,685.875,685.875,58422.0,1.16844,224.75,899.0,1348.5,9.375,1339.125
72,2020-06-15,long,3,2020-06-15 10:04:00-04:00,9602.75,9483.25,9841.75,2020-06-15 19:33:00-04:00,9841.5,target,50000.0,1.5,750.0,242.625,727.875,727.875,57616.5,1.15233,238.75,955.0,1432.5,9.375,1423.125
73,2020-06-16,short,4,2020-06-16 10:46:00-04:00,9928.0,10009.0,9766.0,2020-06-16 16:00:00-04:00,9954.25,time_exit,50000.0,1.5,750.0,165.625,662.5,662.5,79424.0,1.58848,-26.25,-105.0,-210.0,12.5,-222.5
74,2020-06-17,short,5,2020-06-17 10:19:00-04:00,9967.25,10029.25,9843.25,2020-06-17 12:31:00-04:00,10029.5,stop,50000.0,1.5,750.0,127.625,638.125,638.125,99672.5,1.99345,-62.25,-249.0,-622.5,15.625,-638.125
75,2020-06-18,long,7,2020-06-18 10:10:00-04:00,10002.25,9953.5,10099.75,2020-06-18 10:33:00-04:00,9953.25,stop,50000.0,1.5,750.0,101.125,707.875,707.875,140031.5,2.80063,-49.0,-196.0,-686.0,21.875,-707.875
76,2020-06-22,long,7,2020-06-22 10:01:00-04:00,10023.0,9974.75,10119.5,2020-06-22 15:59:00-04:00,10119.25,target,50000.0,1.5,750.0,100.125,700.875,700.875,140322.0,2.80644,96.25,385.0,1347.5,21.875,1325.625
77,2020-06-24,short,2,2020-06-24 10:02:00-04:00,10086.25,10221.75,9815.25,2020-06-24 16:00:00-04:00,10009.25,time_exit,50000.0,1.5,750.0,274.625,549.25,549.25,40345.0,0.8069,77.0,308.0,308.0,6.25,301.75
78,2020-06-26,short,3,2020-06-26 10:03:00-04:00,9988.25,10083.0,9798.75,2020-06-26 16:00:00-04:00,9868.25,time_exit,50000.0,1.5,750.0,193.125,579.375,579.375,59929.5,1.19859,120.0,480.0,720.0,9.375,710.625
79,2020-06-29,long,2,2020-06-29 10:31:00-04:00,9851.75,9728.5,10098.25,2020-06-29 16:00:00-04:00,9959.0,time_exit,50000.0,1.5,750.0,250.125,500.25,500.25,39407.0,0.78814,107.25,429.0,429.0,6.25,422.75
80,2020-06-30,long,3,2020-06-30 10:03:00-04:00,10037.75,9942.5,10228.25,2020-06-30 20:00:00-04:00,10125.75,time_exit,50000.0,1.5,750.0,194.125,582.375,582.375,60226.5,1.20453,88.0,352.0,528.0,9.375,518.625
81,2020-07-01,long,5,2020-07-01 10:26:00-04:00,10196.75,10125.25,10339.75,2020-07-01 16:00:00-04:00,10259.25,time_exit,50000.0,1.5,750.0,146.625,733.125,733.125,101967.5,2.03935,62.5,250.0,625.0,15.625,609.375
82,2020-07-02,short,4,2020-07-02 11:04:00-04:00,10341.75,10420.5,10184.25,2020-07-02 16:00:00-04:00,10337.5,time_exit,50000.0,1.5,750.0,161.125,644.5,644.5,82734.0,1.65468,4.25,17.0,34.0,12.5,21.5
83,2020-07-06,long,5,2020-07-06 10:01:00-04:00,10531.5,10469.25,10656.0,2020-07-06 20:16:00-04:00,10655.75,target,50000.0,1.5,750.0,128.125,640.625,640.625,105315.0,2.1063,124.25,497.0,1242.5,15.625,1226.875
84,2020-07-07,long,4,2020-07-07 10:12:00-04:00,10636.25,10556.25,10796.25,2020-07-07 15:09:00-04:00,10556.0,stop,50000.0,1.5,750.0,163.625,654.5,654.5,85090.0,1.7018,-80.25,-321.0,-642.0,12.5,-654.5
85,2020-07-08,long,5,2020-07-08 10:13:00-04:00,10636.5,10566.0,10777.5,2020-07-08 11:18:00-04:00,10565.75,stop,50000.0,1.5,750.0,144.625,723.125,723.125,106365.0,2.1273,-70.75,-283.0,-707.5,15.625,-723.125
86,2020-07-09,short,6,2020-07-09 10:18:00-04:00,10688.0,10748.0,10568.0,2020-07-09 11:04:00-04:00,10568.25,target,50000.0,1.5,750.0,123.625,741.75,741.75,128256.0,2.56512,119.75,479.0,1437.0,18.75,1418.25
87,2020-07-10,short,3,2020-07-10 10:01:00-04:00,10642.25,10749.75,10427.25,2020-07-10 13:07:00-04:00,10750.0,stop,50000.0,1.5,750.0,218.625,655.875,655.875,63853.5,1.27707,-107.75,-431.0,-646.5,9.375,-655.875
88,2020-07-13,long,5,2020-07-13 10:30:00-04:00,10999.25,10929.0,11139.75,2020-07-13 14:03:00-04:00,10928.75,stop,50000.0,1.5,750.0,144.125,720.625,720.625,109992.5,2.19985,-70.5,-282.0,-705.0,15.625,-720.625
89,2020-07-15,short,3,2020-07-15 11:04:00-04:00,10663.0,10767.0,10455.0,2020-07-15 16:00:00-04:00,10689.25,time_exit,50000.0,1.5,750.0,211.625,634.875,634.875,63978.0,1.27956,-26.25,-105.0,-157.5,9.375,-166.875
90,2020-07-16,short,5,2020-07-16 10:02:00-04:00,10533.0,10600.5,10398.0,2020-07-16 13:14:00-04:00,10600.75,stop,50000.0,1.5,750.0,138.625,693.125,693.125,105330.0,2.1066,-67.75,-271.0,-677.5,15.625,-693.125
91,2020-07-17,short,3,2020-07-17 10:25:00-04:00,10557.75,10650.5,10372.25,2020-07-17 14:52:00-04:00,10650.75,stop,50000.0,1.5,750.0,189.125,567.375,567.375,63346.5,1.26693,-93.0,-372.0,-558.0,9.375,-567.375
92,2020-07-20,long,3,2020-07-20 10:05:00-04:00,10697.25,10605.25,10881.25,2020-07-20 14:33:00-04:00,10881.0,target,50000.0,1.5,750.0,187.625,562.875,562.875,64183.5,1.28367,183.75,735.0,1102.5,9.375,1093.125
93,2020-07-21,short,3,2020-07-21 10:11:00-04:00,10898.75,11003.75,10688.75,2020-07-21 16:00:00-04:00,10832.5,time_exit,50000.0,1.5,750.0,213.625,640.875,640.875,65392.5,1.30785,66.25,265.0,397.5,9.375,388.125
94,2020-07-22,short,4,2020-07-22 10:48:00-04:00,10817.75,10896.25,10660.75,2020-07-22 16:00:00-04:00,10843.75,time_exit,50000.0,1.5,750.0,160.625,642.5,642.5,86542.0,1.73084,-26.0,-104.0,-208.0,12.5,-220.5
95,2020-07-23,short,4,2020-07-23 10:14:00-04:00,10798.5,10872.0,10651.5,2020-07-23 12:54:00-04:00,10651.75,target,50000.0,1.5,750.0,150.625,602.5,602.5,86388.0,1.72776,146.75,587.0,1174.0,12.5,1161.5
96,2020-07-24,long,2,2020-07-24 10:21:00-04:00,10435.5,10300.75,10705.0,2020-07-24 16:00:00-04:00,10471.0,time_exit,50000.0,1.5,750.0,273.125,546.25,546.25,41742.0,0.83484,35.5,142.0,142.0,6.25,135.75
97,2020-07-27,long,3,2020-07-27 10:01:00-04:00,10631.25,10513.0,10867.75,2020-07-27 11:38:00-04:00,10512.75,stop,50000.0,1.5,750.0,240.125,720.375,720.375,63787.5,1.27575,-118.5,-474.0,-711.0,9.375,-720.375
98,2020-07-29,long,7,2020-07-29 10:03:00-04:00,10620.25,10570.25,10720.25,2020-07-29 16:00:00-04:00,10645.5,time_exit,50000.0,1.5,750.0,103.625,725.375,725.375,148683.5,2.97367,25.25,101.0,353.5,21.875,331.625
99,2020-07-30,short,3,2020-07-30 10:21:00-04:00,10525.25,10621.75,10332.25,2020-07-30 11:21:00-04:00,10622.0,stop,50000.0,1.5,750.0,196.625,589.875,589.875,63151.5,1.26303,-96.75,-387.0,-580.5,9.375,-589.875
100,2020-07-31,short,2,2020-07-31 10:09:00-04:00,10774.75,10901.75,10520.75,2020-07-31 16:00:00-04:00,10902.0,stop,50000.0,1.5,750.0,257.625,515.25,515.25,43099.0,0.86198,-127.25,-509.0,-509.0,6.25,-515.25
101,2020-08-03,long,4,2020-08-03 10:02:00-04:00,11063.0,10980.0,11229.0,2020-08-03 16:00:00-04:00,11033.0,time_exit,50000.0,1.5,750.0,169.625,678.5,678.5,88504.0,1.77008,-30.0,-120.0,-240.0,12.5,-252.5
102,2020-08-04,long,5,2020-08-04 10:02:00-04:00,11068.25,11005.75,11193.25,2020-08-04 14:31:00-04:00,11005.5,stop,50000.0,1.5,750.0,128.625,643.125,643.125,110682.5,2.21365,-62.75,-251.0,-627.5,15.625,-643.125
103,2020-08-05,long,6,2020-08-05 10:12:00-04:00,11120.75,11064.0,11234.25,2020-08-05 16:00:00-04:00,11109.0,time_exit,50000.0,1.5,750.0,117.125,702.75,702.75,133449.0,2.66898,-11.75,-47.0,-141.0,18.75,-159.75
104,2020-08-10,short,4,2020-08-10 10:06:00-04:00,11057.75,11147.0,10879.25,2020-08-10 16:00:00-04:00,11086.5,time_exit,50000.0,1.5,750.0,182.125,728.5,728.5,88462.0,1.76924,-28.75,-115.0,-230.0,12.5,-242.5
105,2020-08-11,short,3,2020-08-11 10:08:00-04:00,10950.25,11043.0,10764.75,2020-08-11 11:09:00-04:00,11043.25,stop,50000.0,1.5,750.0,189.125,567.375,567.375,65701.5,1.31403,-93.0,-372.0,-558.0,9.375,-567.375
106,2020-08-12,long,3,2020-08-12 10:08:00-04:00,11068.0,10957.0,11290.0,2020-08-12 16:00:00-04:00,11129.75,time_exit,50000.0,1.5,750.0,225.625,676.875,676.875,66408.0,1.32816,61.75,247.0,370.5,9.375,361.125
