setup_id,direction,signal_time,baseline_entry_time,baseline_entry_price,baseline_exit_time,baseline_exit_price,baseline_exit_reason,baseline_pnl,bars_to_exit_baseline_1h,baseline_stop_price,baseline_target_price,hybrid_entry_time,hybrid_entry_price,hybrid_after_exit_time,hybrid_after_exit_price,hybrid_after_exit_reason,hybrid_after_entry_fill_pnl,minutes_to_exit_hybrid,hybrid_stop_price,hybrid_target_price,hybrid_time_stop_at,session_date,quantity,fees,initial_stop_price,hybrid_next_entry_time,hybrid_next_entry_price,hybrid_next_exit_time,hybrid_next_exit_price,hybrid_next_exit_reason,hybrid_next_execution_bar_pnl,matched_status,delta_pnl_after_entry_fill,delta_pnl_next_execution_bar,entry_price_delta_ticks,exit_price_delta_ticks,pnl_delta_bucket,divergence_type,divergence_subtype,is_baseline_winner,is_hybrid_winner,winner_flipped,exit_reason_changed,primary_pnl_driver,entry_time,entry_price,stop_price,target_price,evaluation_end_time,mfe_ticks_1m,mae_ticks_1m,mfe_usd_1m,mae_usd_1m,first_touch,first_touch_time,first_touch_minutes_after_entry,baseline_exit_level_touched_before_hybrid_exit,hybrid_stop_touched_before_baseline_target,hybrid_target_touched_before_baseline_stop,min_low_before_target,max_high_before_stop,adverse_excursion_before_favorable_excursion,favorable_excursion_before_adverse_excursion,time_to_mfe_minutes,time_to_mae_minutes,stop_touch_time,target_touch_time,ambiguous_policy_applied
long|2019-07-23 09:30:00-0400,long,2019-07-23 09:30:00-04:00,2019-07-23 10:30:00-04:00,7923.75,2019-07-23 11:30:00-04:00,7913.25,stop,-23.5,1.0,7913.5,7953.8875,2019-07-23 10:31:00-04:00,7925.5,2019-07-23 12:03:00-04:00,7913.25,stop_1m,-27.0,92.0,7913.5,7955.6375,2019-07-23 12:31:00-04:00,2019-07-23,1.0,2.5,7913.5,2019-07-23 10:31:00-04:00,7925.5,2019-07-23 12:03:00-04:00,7913.25,stop_1m,-27.0,matched,-3.5,-3.5,-7.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-07-23 10:31:00-04:00,7925.5,7913.5,7955.6375,2019-07-23 12:31:00-04:00,78.0,69.0,39.0,34.5,stop,2019-07-23 12:03:00-04:00,92.0,True,False,False,7908.25,7945.0,False,True,26.0,93.0,2019-07-23 12:03:00-04:00,,
long|2019-07-25 09:30:00-0400,long,2019-07-25 09:30:00-04:00,2019-07-25 10:30:00-04:00,7956.75,2019-07-25 12:30:00-04:00,7944.0,stop,-28.0,2.0,7944.25,7981.425,2019-07-25 10:31:00-04:00,7961.75,2019-07-25 12:31:00-04:00,7960.25,time_stop_1m,-5.5,120.0,7944.25,7986.425,2019-07-25 12:31:00-04:00,2019-07-25,1.0,2.5,7944.25,2019-07-25 10:31:00-04:00,7961.75,2019-07-25 12:31:00-04:00,7960.25,time_stop_1m,-5.5,matched,22.5,22.5,-20.0,65.0,20:40,time_stop_changed,time_stop_conversion_effect,False,False,False,True,time_stop_effect,2019-07-25 10:31:00-04:00,7961.75,7944.25,7986.425,2019-07-25 12:31:00-04:00,96.0,47.0,48.0,23.5,none,,,False,False,False,7950.0,7985.75,False,True,27.0,98.0,,,
long|2019-08-01 13:30:00-0400,long,2019-08-01 13:30:00-04:00,2019-08-01 14:30:00-04:00,7818.5,2019-08-01 15:30:00-04:00,7813.75,eod_flat,-12.0,1.0,7795.5,7868.25,2019-08-01 14:31:00-04:00,7807.5,2019-08-01 14:33:00-04:00,7795.25,stop_1m,-27.0,2.0,7795.5,7857.25,2019-08-01 16:31:00-04:00,2019-08-01,1.0,2.5,7795.5,2019-08-01 14:31:00-04:00,7807.5,2019-08-01 14:33:00-04:00,7795.25,stop_1m,-27.0,matched,-15.0,-15.0,44.0,-74.0,-20:-10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-08-01 14:31:00-04:00,7807.5,7795.5,7857.25,2019-08-01 16:31:00-04:00,156.0,122.0,78.0,61.0,stop,2019-08-01 14:33:00-04:00,2.0,True,False,False,7777.0,7817.25,True,False,69.0,12.0,2019-08-01 14:33:00-04:00,,
long|2019-08-02 09:30:00-0400,long,2019-08-02 09:30:00-04:00,2019-08-02 10:30:00-04:00,7701.75,2019-08-02 11:30:00-04:00,7688.25,stop,-29.5,1.0,7688.5,7758.575,2019-08-02 10:31:00-04:00,7691.25,2019-08-02 10:31:00-04:00,7688.25,stop_1m,-8.5,0.0,7688.5,7748.075,2019-08-02 12:31:00-04:00,2019-08-02,1.0,2.5,7688.5,2019-08-02 10:31:00-04:00,7691.25,2019-08-02 10:32:00-04:00,7688.25,stop_1m,-8.5,matched,21.0,21.0,42.0,0.0,20:40,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-08-02 10:31:00-04:00,7691.25,7688.5,7748.075,2019-08-02 12:31:00-04:00,71.0,152.0,35.5,76.0,stop,2019-08-02 10:31:00-04:00,0.0,True,False,False,7653.25,7691.5,True,False,119.0,21.0,2019-08-02 10:31:00-04:00,,
short|2019-08-13 09:30:00-0400,short,2019-08-13 09:30:00-04:00,2019-08-13 10:30:00-04:00,7777.0,2019-08-13 11:30:00-04:00,7725.8375,target,99.82500000000071,1.0,7789.25,7725.5875,2019-08-13 10:31:00-04:00,7773.75,2019-08-13 11:05:00-04:00,7722.5875,target_1m,99.82500000000071,34.0,7789.25,7722.3375,2019-08-13 12:31:00-04:00,2019-08-13,1.0,2.5,7789.25,2019-08-13 10:31:00-04:00,7773.75,2019-08-13 11:05:00-04:00,7722.5875,target_1m,99.82500000000071,matched,0.0,0.0,-13.0,13.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,2019-08-13 10:31:00-04:00,7773.75,7789.25,7722.3375,2019-08-13 12:31:00-04:00,319.0,24.0,159.5,12.0,target,2019-08-13 11:05:00-04:00,34.0,True,False,False,7722.0,7779.75,True,False,62.0,1.0,,2019-08-13 11:05:00-04:00,
long|2019-08-23 10:30:00-0400,long,2019-08-23 10:30:00-04:00,2019-08-23 11:30:00-04:00,7574.0,2019-08-23 12:30:00-04:00,7552.75,stop,-45.0,1.0,7553.0,7616.4875,2019-08-23 11:31:00-04:00,7572.0,2019-08-23 11:35:00-04:00,7552.75,stop_1m,-41.0,4.0,7553.0,7614.4875,2019-08-23 13:31:00-04:00,2019-08-23,1.0,2.5,7553.0,2019-08-23 11:31:00-04:00,7572.0,2019-08-23 11:35:00-04:00,7552.75,stop_1m,-41.0,matched,4.0,4.0,8.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-08-23 11:31:00-04:00,7572.0,7553.0,7614.4875,2019-08-23 13:31:00-04:00,11.0,344.0,5.5,172.0,stop,2019-08-23 11:35:00-04:00,4.0,True,False,False,7486.0,7574.75,False,True,0.0,119.0,2019-08-23 11:35:00-04:00,,
short|2019-09-05 09:30:00-0400,short,2019-09-05 09:30:00-04:00,2019-09-05 10:30:00-04:00,7871.75,2019-09-05 12:30:00-04:00,7854.5,time_stop,32.0,2.0,7886.5,7831.4,2019-09-05 10:31:00-04:00,7871.0,2019-09-05 12:31:00-04:00,7850.25,time_stop_1m,39.0,120.0,7886.5,7830.65,2019-09-05 12:31:00-04:00,2019-09-05,1.0,2.5,7886.5,2019-09-05 10:31:00-04:00,7871.0,2019-09-05 12:31:00-04:00,7850.25,time_stop_1m,39.0,matched,7.0,7.0,-3.0,17.0,5:10,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,2019-09-05 10:31:00-04:00,7871.0,7886.5,7830.65,2019-09-05 12:31:00-04:00,94.0,33.0,47.0,16.5,none,,,True,False,False,7847.5,7879.25,True,False,112.0,7.0,,,
long|2019-09-24 11:30:00-0400,long,2019-09-24 11:30:00-04:00,2019-09-24 12:30:00-04:00,7748.5,2019-09-24 13:30:00-04:00,7733.25,stop,-33.0,1.0,7733.5,7787.55,2019-09-24 12:31:00-04:00,7744.5,2019-09-24 12:38:00-04:00,7733.25,stop_1m,-25.0,7.0,7733.5,7783.55,2019-09-24 14:31:00-04:00,2019-09-24,1.0,2.5,7733.5,2019-09-24 12:31:00-04:00,7744.5,2019-09-24 12:38:00-04:00,7733.25,stop_1m,-25.0,matched,8.0,8.0,16.0,0.0,5:10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-09-24 12:31:00-04:00,7744.5,7733.5,7783.55,2019-09-24 14:31:00-04:00,110.0,171.0,55.0,85.5,stop,2019-09-24 12:38:00-04:00,7.0,True,False,False,7701.75,7753.75,True,False,107.0,99.0,2019-09-24 12:38:00-04:00,,
long|2019-09-24 12:30:00-0400,long,2019-09-24 12:30:00-04:00,,,,,,,,,,2019-09-24 13:31:00-04:00,7725.25,2019-09-24 14:09:00-04:00,7705.0,stop_1m,-43.0,38.0,7705.25,7763.3125,2019-09-24 15:31:00-04:00,2019-09-24,1.0,2.5,7705.25,2019-09-24 13:31:00-04:00,7725.25,2019-09-24 14:09:00-04:00,7705.0,stop_1m,-43.0,hybrid_only,-43.0,-43.0,,,<=-40,hybrid_trade_missing_in_baseline,missing_data_or_alignment,False,False,False,True,removed_or_missing_trades_effect,2019-09-24 13:31:00-04:00,7725.25,7705.25,7763.3125,2019-09-24 15:31:00-04:00,187.0,94.0,93.5,47.0,stop,2019-09-24 14:09:00-04:00,38.0,False,False,False,7701.75,7738.25,True,False,47.0,39.0,2019-09-24 14:09:00-04:00,,
short|2019-09-24 13:30:00-0400,short,2019-09-24 13:30:00-04:00,2019-09-24 14:30:00-04:00,7760.25,2019-09-24 15:30:00-04:00,7722.375,target,73.25,1.0,7772.0,7722.125,2019-09-24 14:31:00-04:00,7760.5,2019-09-24 15:22:00-04:00,7722.625,target_1m,73.25,51.0,7772.0,7722.375,2019-09-24 16:31:00-04:00,2019-09-24,1.0,2.5,7772.0,2019-09-24 14:31:00-04:00,7760.5,2019-09-24 15:22:00-04:00,7722.625,target_1m,73.25,matched,0.0,0.0,1.0,-1.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,2019-09-24 14:31:00-04:00,7760.5,7772.0,7722.375,2019-09-24 16:31:00-04:00,197.0,11.0,98.5,5.5,target,2019-09-24 15:22:00-04:00,51.0,True,False,False,7718.25,7763.25,True,False,70.0,5.0,,2019-09-24 15:22:00-04:00,
long|2019-09-26 09:30:00-0400,long,2019-09-26 09:30:00-04:00,2019-09-26 10:30:00-04:00,7780.0,2019-09-26 11:30:00-04:00,7757.75,stop,-47.0,1.0,7758.0,7821.675,2019-09-26 10:31:00-04:00,7781.75,2019-09-26 11:01:00-04:00,7757.75,stop_1m,-50.5,30.0,7758.0,7823.425,2019-09-26 12:31:00-04:00,2019-09-26,1.0,2.5,7758.0,2019-09-26 10:31:00-04:00,7781.75,2019-09-26 11:01:00-04:00,7757.75,stop_1m,-50.5,matched,-3.5,-3.5,-7.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-09-26 10:31:00-04:00,7781.75,7758.0,7823.425,2019-09-26 12:31:00-04:00,63.0,187.0,31.5,93.5,stop,2019-09-26 11:01:00-04:00,30.0,True,False,False,7735.0,7797.5,False,True,18.0,49.0,2019-09-26 11:01:00-04:00,,
long|2019-09-27 09:30:00-0400,long,2019-09-27 09:30:00-04:00,2019-09-27 10:30:00-04:00,7764.25,2019-09-27 11:30:00-04:00,7742.75,stop,-45.5,1.0,7743.0,7812.1,2019-09-27 10:31:00-04:00,7763.5,2019-09-27 11:37:00-04:00,7742.75,stop_1m,-44.0,66.0,7743.0,7811.35,2019-09-27 12:31:00-04:00,2019-09-27,1.0,2.5,7743.0,2019-09-27 10:31:00-04:00,7763.5,2019-09-27 11:37:00-04:00,7742.75,stop_1m,-44.0,matched,1.5,1.5,3.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-09-27 10:31:00-04:00,7763.5,7743.0,7811.35,2019-09-27 12:31:00-04:00,121.0,221.0,60.5,110.5,stop,2019-09-27 11:37:00-04:00,66.0,True,False,False,7708.25,7793.75,False,True,44.0,68.0,2019-09-27 11:37:00-04:00,,
long|2019-09-27 11:30:00-0400,long,2019-09-27 11:30:00-04:00,2019-09-27 12:30:00-04:00,7739.25,2019-09-27 13:30:00-04:00,7708.0,stop,-65.0,1.0,7708.25,7785.975,2019-09-27 12:31:00-04:00,7731.5,2019-09-27 12:56:00-04:00,7708.0,stop_1m,-49.5,25.0,7708.25,7778.225,2019-09-27 14:31:00-04:00,2019-09-27,1.0,2.5,7708.25,2019-09-27 12:31:00-04:00,7731.5,2019-09-27 12:56:00-04:00,7708.0,stop_1m,-49.5,matched,15.5,15.5,31.0,0.0,10:20,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-09-27 12:31:00-04:00,7731.5,7708.25,7778.225,2019-09-27 14:31:00-04:00,51.0,250.0,25.5,125.0,stop,2019-09-27 12:56:00-04:00,25.0,True,False,False,7669.0,7744.25,False,True,9.0,117.0,2019-09-27 12:56:00-04:00,,
long|2019-10-02 09:30:00-0400,long,2019-10-02 09:30:00-04:00,2019-10-02 10:30:00-04:00,7599.5,2019-10-02 11:30:00-04:00,7581.0,stop,-39.5,1.0,7581.25,7641.35,2019-10-02 10:31:00-04:00,7588.75,2019-10-02 10:32:00-04:00,7581.0,stop_1m,-18.0,1.0,7581.25,7630.6,2019-10-02 12:31:00-04:00,2019-10-02,1.0,2.5,7581.25,2019-10-02 10:31:00-04:00,7588.75,2019-10-02 10:32:00-04:00,7581.0,stop_1m,-18.0,matched,21.5,21.5,43.0,0.0,20:40,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-10-02 10:31:00-04:00,7588.75,7581.25,7630.6,2019-10-02 12:31:00-04:00,-1.0,186.0,-0.5,93.0,stop,2019-10-02 10:32:00-04:00,1.0,True,False,False,7542.25,7588.5,False,True,0.0,106.0,2019-10-02 10:32:00-04:00,,
short|2019-10-25 09:30:00-0400,short,2019-10-25 09:30:00-04:00,2019-10-25 10:30:00-04:00,7991.75,2019-10-25 11:30:00-04:00,7996.75,stop,-12.5,1.0,7996.5,7962.275,2019-10-25 10:31:00-04:00,7995.0,2019-10-25 10:31:00-04:00,7996.75,stop_1m,-6.0,0.0,7996.5,7965.525,2019-10-25 12:31:00-04:00,2019-10-25,1.0,2.5,7996.5,2019-10-25 10:31:00-04:00,7995.0,2019-10-25 10:48:00-04:00,7996.75,stop_1m,-6.0,matched,6.5,6.5,13.0,-0.0,5:10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-10-25 10:31:00-04:00,7995.0,7996.5,7965.525,2019-10-25 12:31:00-04:00,34.0,180.0,17.0,90.0,stop,2019-10-25 10:31:00-04:00,0.0,True,False,False,7986.5,7997.0,False,True,10.0,84.0,2019-10-25 10:31:00-04:00,,
long|2019-10-31 09:30:00-0400,long,2019-10-31 09:30:00-04:00,2019-10-31 10:30:00-04:00,8065.75,2019-10-31 11:30:00-04:00,8091.35,target,48.70000000000073,1.0,8057.25,8091.6,,,,,,,,,,,,,,,,,,,,,baseline_only,-48.70000000000073,-48.70000000000073,,,<=-40,baseline_trade_missing_in_hybrid,missing_data_or_alignment,True,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-11-18 09:30:00-0500,long,2019-11-18 09:30:00-05:00,2019-11-18 10:30:00-05:00,8289.75,2019-11-18 11:30:00-05:00,8312.2375,target,42.47499999999855,1.0,8279.25,8312.4875,2019-11-18 10:31:00-05:00,8291.25,2019-11-18 11:10:00-05:00,8313.7375,target_1m,42.47499999999855,39.0,8279.25,8313.9875,2019-11-18 12:31:00-05:00,2019-11-18,1.0,2.5,8279.25,2019-11-18 10:31:00-05:00,8291.25,2019-11-18 11:10:00-05:00,8313.7375,target_1m,42.47499999999855,matched,0.0,0.0,-6.0,6.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,2019-11-18 10:31:00-05:00,8291.25,8279.25,8313.9875,2019-11-18 12:31:00-05:00,133.0,1.0,66.5,0.5,target,2019-11-18 11:10:00-05:00,39.0,True,False,False,8291.0,8324.5,True,False,77.0,0.0,,2019-11-18 11:10:00-05:00,
long|2019-11-19 09:30:00-0500,long,2019-11-19 09:30:00-05:00,2019-11-19 10:30:00-05:00,8344.75,2019-11-19 12:30:00-05:00,8345.75,time_stop,-0.5,2.0,8330.5,8366.1625,2019-11-19 10:31:00-05:00,8339.0,2019-11-19 10:47:00-05:00,8330.25,stop_1m,-20.0,16.0,8330.5,8360.4125,2019-11-19 12:31:00-05:00,2019-11-19,1.0,2.5,8330.5,2019-11-19 10:31:00-05:00,8339.0,2019-11-19 10:47:00-05:00,8330.25,stop_1m,-20.0,matched,-19.5,-19.5,23.0,-62.0,-20:-10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,2019-11-19 10:31:00-05:00,8339.0,8330.5,8360.4125,2019-11-19 12:31:00-05:00,73.0,105.0,36.5,52.5,stop,2019-11-19 10:47:00-05:00,16.0,False,False,False,8312.75,8345.0,True,False,68.0,26.0,2019-11-19 10:47:00-05:00,,
