symbol,fold_id,config_id,family,cluster_id,filter_name,stop_multiplier,target_multiplier,entry_delay_minutes,variant_time_stop_bars,stop_zone_fraction,adverse_window_minutes,max_adverse_ticks,train_trades,train_net_pnl,train_gross_profit,train_gross_loss,train_profit_factor,train_win_rate,train_avg_trade,train_median_trade,train_max_drawdown,train_max_daily_drawdown,train_pnl_to_maxdd,train_skip_rate,train_avg_holding_minutes,positive_years_train,years_with_trades_train,max_year_contribution_pct_train,normalized_net_pnl,normalized_profit_factor,normalized_pnl_to_maxdd,trade_count_score,cluster_positive_ratio_train,temporal_stability_train,penalties,train_robust_score,rank_train,selected_in_fold
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d5_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.5,5,3,0.5,,,57,-642.4999999999488,808.0000000000132,1450.499999999962,0.5570492933471454,0.22807017543859648,-11.271929824560505,-21.99999999999818,-626.4999999999498,-112.49999999999773,-1.0255387071029536,0.43333333333333335,70.59649122807018,0,3,0.477821011673164,0.5385504668741731,0.47947951852813164,0.049386697883788105,1.0,0.0,0.261089494163418,0.3,0.0771049492312505,41,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p00_tm2p00_d15_ts3,none_baseline,m2k_1h_none_local,none,1.0,2.0,15,3,,,,98,-868.3999999999116,1684.1000000000201,2552.499999999932,0.6597845249755397,0.25510204081632654,-8.861224489795017,-15.499999999998977,-1000.8499999999242,-236.99999999999932,-0.8676624868861242,0.0,80.8061224489796,0,3,0.6431943804698599,0.3778390395731754,0.5980195539914417,0.19220209821719628,1.0,0.0,0.17840280976507006,0.3,0.06965440688892216,42,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,5,3,0.5,,,40,-457.1249999999634,277.0000000000073,734.1249999999707,0.37731993870256203,0.175,-11.428124999999085,-16.31249999999909,-459.3749999999761,-67.12499999999864,-0.9951020408162986,0.5466666666666666,54.15,0,3,0.5810773858354084,0.6704313028012425,0.27210057232173274,0.07691981639000134,1.0,0.0,0.20946130708229582,0.3,0.06498510868550172,43,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.5,5,3,0.5,,,40,-457.1249999999634,277.0000000000073,734.1249999999707,0.37731993870256203,0.175,-11.428124999999085,-16.31249999999909,-459.3749999999761,-67.12499999999864,-0.9951020408162986,0.5466666666666666,54.15,0,3,0.5810773858354084,0.6704313028012425,0.27210057232173274,0.07691981639000134,1.0,0.0,0.20946130708229582,0.3,0.06498510868550172,44,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p25_tm2p00_d30_ts3,none_baseline,m2k_1h_none_local,none,1.25,2.0,30,3,,,,97,-842.2249999999065,1743.6500000000274,2585.874999999934,0.6742978682264502,0.29896907216494845,-8.682731958761922,-13.624999999999545,-834.7999999999149,-243.62499999999955,-1.0088943459511168,0.0,101.85567010309278,0,3,0.5750244887055377,0.3964606491774478,0.6147656322002986,0.06444324723573416,1.0,0.0,0.21248775564723116,0.3,0.06360793916686652,45,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p25_tm2p50_d15_ts3,none_baseline,m2k_1h_none_local,none,1.25,2.5,15,3,,,,98,-957.1249999999009,1818.5000000000264,2775.6249999999272,0.6551677550101596,0.2857142857142857,-9.76658163265205,-15.187499999999545,-1089.1874999999152,-295.49999999999955,-0.8787513628277733,0.0,94.8061224489796,0,3,0.5231161029123865,0.31471765228994547,0.5926925394245046,0.18217106089771212,1.0,0.0,0.23844194854380674,0.3,0.060309872373615125,46,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p25_tm2p00_d30_ts4,none_baseline,m2k_1h_none_local,none,1.25,2.0,30,4,,,,97,-880.2749999999048,1710.6000000000279,2590.8749999999322,0.6602402663193218,0.28865979381443296,-9.074999999999019,-13.624999999999545,-863.3499999999128,-243.62499999999955,-1.019603868651177,0.0,125.0,0,3,0.5155775183891605,0.36939084037353587,0.5985454066536464,0.05475537423188212,1.0,0.0,0.24221124080541973,0.3,0.05660178367970853,47,False
M2K,fold_2,m2k_1h_none_baseline_none_sm0p75_tm2p00_d15_ts4,none_baseline,m2k_1h_none_local,none,0.75,2.0,15,4,,,,98,-884.0249999999241,1360.100000000018,2244.1249999999427,0.6060714086782388,0.22448979591836735,-9.020663265305348,-15.187499999998977,-934.0999999999303,-178.4999999999991,-0.9463922492238412,0.0,83.94897959183673,0,3,0.47515624558130254,0.36672298799468706,0.5360432036216123,0.12098287019810185,1.0,0.0,0.26242187720934873,0.3,0.056400099834111816,48,False
M2K,fold_2,m2k_1h_raw_hybrid_none_sm1p00_tm1p00_d0_ts4,raw_hybrid,m2k_1h_raw_baseline,none,1.0,1.0,0,4,,,,137,-921.8249999998898,1902.1750000000156,2823.9999999999054,0.6735747167139091,0.20437956204379562,-6.7286496350356915,-16.499999999998636,-943.3499999999242,-127.49999999999773,-0.9771823819366766,0.0,35.496350364963504,0,3,0.6196675073902641,0.3398310360160541,0.6139312309478437,0.0931300046831875,1.0,0.0,0.19016624630486795,0.3,0.05023844284179063,49,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_ts4_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,5,4,0.5,,,40,-574.2499999999609,215.50000000000864,789.7499999999695,0.2728711617600721,0.15,-14.356249999999022,-17.624999999999318,-577.6249999999698,-67.12499999999864,-0.9941571088508824,0.5466666666666666,64.975,0,3,0.37810187200697115,0.5871053801689625,0.15158337946965472,0.07777460526665045,1.0,0.0,0.31094906399651445,0.3,0.03540157132564631,50,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_ts4_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.5,5,4,0.5,,,40,-574.2499999999609,215.50000000000864,789.7499999999695,0.2728711617600721,0.15,-14.356249999999022,-17.624999999999318,-577.6249999999698,-67.12499999999864,-0.9941571088508824,0.5466666666666666,64.975,0,3,0.37810187200697115,0.5871053801689625,0.15158337946965472,0.07777460526665045,1.0,0.0,0.31094906399651445,0.3,0.03540157132564631,51,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p25_tm2p00_d15_ts3,none_baseline,m2k_1h_none_local,none,1.25,2.0,15,3,,,,98,-1039.5249999999032,1736.100000000024,2775.6249999999272,0.6254807475793991,0.2857142857142857,-10.607397959182686,-15.187499999999545,-1132.3499999999171,-295.49999999999955,-0.9180244624011827,0.0,91.10204081632654,0,3,0.51939587792503,0.2560960426856747,0.5584384782045825,0.1466444728516653,1.0,0.0,0.24030206103748503,0.3,0.03375368639570775,52,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,15,3,1.0,,,47,-502.62499999996066,596.5000000000089,1099.1249999999695,0.5427044239736385,0.2127659574468085,-10.694148936169375,-18.999999999998636,-609.999999999975,-79.50000000000045,-0.8239754098360349,0.3466666666666667,77.93617021276596,1,3,0.7152643597400224,0.6380613606047124,0.4629278322438903,0.23172158626761938,1.0,0.0,0.30903448679665546,0.4,0.03321431755959736,53,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.5,15,3,1.0,,,47,-502.62499999996066,596.5000000000089,1099.1249999999695,0.5427044239736385,0.2127659574468085,-10.694148936169375,-18.999999999998636,-609.999999999975,-79.50000000000045,-0.8239754098360349,0.3466666666666667,77.93617021276596,1,3,0.7152643597400224,0.6380613606047124,0.4629278322438903,0.23172158626761938,1.0,0.0,0.30903448679665546,0.4,0.03321431755959736,54,False
M2K,fold_2,m2k_1h_none_baseline_none_sm0p75_tm2p50_d30_ts3,none_baseline,m2k_1h_none_local,none,0.75,2.5,30,3,,,,96,-565.7499999999231,1387.5000000000261,1953.2499999999493,0.710354537309644,0.2604166666666667,-5.893229166665866,-14.812499999999318,-548.6249999999688,-147.37499999999955,-1.0312143996353706,0.0,84.35416666666667,1,3,0.7766841644794337,0.5931525122276823,0.6563692648009508,0.04425244587247683,1.0,0.0,0.27832458442694985,0.4,0.0279485355620247,55,False
M2K,fold_2,m2k_1h_none_baseline_none_sm0p75_tm2p50_d5_ts4,none_baseline,m2k_1h_none_local,none,0.75,2.5,5,4,,,,122,-963.3749999998918,1444.8750000000223,2408.249999999914,0.599968857053908,0.18032786885245902,-7.896516393441736,-14.249999999999545,-995.2499999998986,-93.37499999999977,-0.967972871137895,0.0,66.4672131147541,0,3,0.6639418710263798,0.3102712316585602,0.5290018345167908,0.10146096149097303,1.0,0.0,0.1680290644868101,0.3,0.0237916787146657,56,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p00_tm2p50_d15_ts4,none_baseline,m2k_1h_none_local,none,1.0,2.5,15,4,,,,98,-1089.999999999909,1529.0000000000248,2618.9999999999336,0.5838106147384741,0.2653061224489796,-11.122448979590908,-15.499999999999545,-1211.6874999999231,-236.99999999999932,-0.8995718780626013,0.0,103.0204081632653,0,3,0.45625000000001137,0.22018674966655066,0.5103578057183303,0.16333674744426138,1.0,0.0,0.2718749999999943,0.3,0.02240001067694214,57,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,5,3,1.0,,,83,-872.9999999999279,963.5000000000139,1836.4999999999418,0.5246392594609554,0.1927710843373494,-10.518072289155759,-20.624999999997726,-864.6249999999327,-91.49999999999864,-1.0096862801792637,0.26,59.59036144578313,0,3,0.5987972508591257,0.37456647398845944,0.4420835200440614,0.06372686066608368,1.0,0.0,0.20060137457043714,0.3,0.021707557791405263,58,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.5,5,3,1.0,,,83,-872.9999999999279,963.5000000000139,1836.4999999999418,0.5246392594609554,0.1927710843373494,-10.518072289155759,-20.624999999997726,-864.6249999999327,-91.49999999999864,-1.0096862801792637,0.26,59.59036144578313,0,3,0.5987972508591257,0.37456647398845944,0.4420835200440614,0.06372686066608368,1.0,0.0,0.20060137457043714,0.3,0.021707557791405263,59,False
M2K,fold_2,m2k_1h_raw_hybrid_none_sm1p00_tm1p00_d0_ts3,raw_hybrid,m2k_1h_raw_baseline,none,1.0,1.0,0,3,,,,137,-1035.3249999998866,1794.1750000000184,2829.4999999999045,0.6340961300583421,0.20437956204379562,-7.55711678832034,-16.499999999999773,-1047.8499999999212,-127.49999999999773,-0.9880469532852645,0.0,33.22627737226277,0,3,0.6092048390602278,0.25908403734998187,0.568379252449176,0.0833018741105881,1.0,0.0,0.1953975804698861,0.3,0.020251778014401756,60,False
M2K,fold_2,m2k_1h_none_baseline_none_sm0p75_tm2p50_d30_ts4,none_baseline,m2k_1h_none_local,none,0.75,2.5,30,4,,,,96,-904.6874999999261,1204.3125000000214,2108.9999999999477,0.5710348506401381,0.21875,-9.42382812499923,-17.999999999998977,-881.4374999999256,-147.37499999999955,-1.026377366517765,0.0,101.58333333333333,0,3,0.6622452504318144,0.35202312138730446,0.49561661610612856,0.04862804354113181,1.0,0.0,0.16887737478409282,0.3,0.01975491631683557,61,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p00_tm2p00_d30_ts3,none_baseline,m2k_1h_none_local,none,1.0,2.0,30,3,,,,97,-592.8499999999144,1714.6500000000265,2307.499999999941,0.7430769230769536,0.28865979381443296,-6.11185567010221,-12.5,-604.299999999921,-195.49999999999955,-0.9810524573887007,0.0,92.96907216494846,0,3,0.715273677996181,0.5738728323699738,0.6941256674275733,0.08962912041928615,1.0,0.0,0.1423631610019095,0.4,0.017092183791187376,62,False
M2K,fold_2,m2k_1h_none_baseline_none_sm0p75_tm2p00_d5_ts4,none_baseline,m2k_1h_none_local,none,0.75,2.0,5,4,,,,122,-758.7999999998976,1649.4500000000164,2408.249999999914,0.684916433094602,0.18032786885245902,-6.219672131146702,-14.249999999999545,-856.274999999905,-93.37499999999977,-0.8861639076231138,0.0,62.23770491803279,1,3,0.700459946339584,0.4558114717652714,0.6270177587209563,0.17546564604180828,1.0,0.0,0.31643669349687464,0.4,0.01314177061631161,63,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.0,30,3,1.0,,,68,-956.7999999999324,1226.2000000000216,2182.9999999999536,0.5617040769583361,0.3235294117647059,-14.070588235293124,-27.687499999999545,-929.4249999999329,-243.62499999999955,-1.0294536944885295,0.19333333333333333,119.20588235294117,0,3,0.6052727842809581,0.3149488661627554,0.4848503947659975,0.04584518612221079,1.0,0.0,0.19736360785952095,0.3,0.012188614591148117,64,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p25_tm2p50_d30_ts3,none_baseline,m2k_1h_none_local,none,1.25,2.5,30,3,,,,96,-1006.3749999999027,1535.5000000000302,2541.874999999933,0.604081632653089,0.3020833333333333,-10.483072916665654,-13.312499999999545,-969.6249999999031,-243.62499999999955,-1.0379012504834377,0.0,104.01041666666667,0,3,0.613339957769248,0.27967985771457704,0.5337473201467157,0.03820349638834996,1.0,0.0,0.193330021115376,0.3,0.011399456083546311,65,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d5_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,5,3,0.75,,,96,-1067.437499999919,1784.812500000021,2852.2499999999395,0.6257559821194001,0.2708333333333333,-11.119140624999156,-21.749999999999545,-1048.1874999999195,-153.6249999999984,-1.018365034881642,0.17333333333333334,85.83333333333333,0,3,0.6090520522278968,0.23623832814586784,0.5587560548685497,0.0558760277444865,1.0,0.0,0.1954739738860516,0.3,0.008513293254757637,66,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p25_tm2p50_d5_ts4,none_baseline,m2k_1h_none_local,none,1.25,2.5,5,4,,,,122,-1085.1874999998984,2050.187500000029,3135.374999999927,0.6538890882271107,0.2540983606557377,-8.894979508195888,-17.999999999998977,-1077.8124999998988,-153.6249999999984,-1.0068425630617572,0.0,92.10655737704919,0,3,0.6953867419225103,0.22361049355272994,0.5912171623468859,0.06629929746507636,1.0,0.0,0.15230662903874487,0.3,0.006936944833132841,67,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p00_tm2p50_d30_ts4,none_baseline,m2k_1h_none_local,none,1.0,2.5,30,4,,,,96,-991.6874999999129,1308.8125000000264,2300.499999999939,0.5689252336448863,0.2604166666666667,-10.330078124999092,-13.999999999999773,-961.6874999999129,-195.49999999999955,-1.0311951647494666,0.0,117.73958333333333,0,3,0.6554484149492981,0.29012894619834045,0.49318245530785737,0.04426984581989755,1.0,0.0,0.17227579252535097,0.3,0.0036505733629438875,68,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,30,3,1.0,,,67,-987.9999999999291,1151.000000000024,2138.9999999999536,0.5381019167835667,0.3283582089552239,-14.746268656715358,-27.374999999999545,-960.6249999999295,-243.62499999999955,-1.0284970722186093,0.19333333333333333,121.31343283582089,0,3,0.5861589068826127,0.2927523343708501,0.45761727463980867,0.046710550090634115,1.0,0.0,0.20692054655869363,0.3,0.0027562030180734443,69,False
M2K,fold_2,m2k_1h_none_baseline_none_sm1p00_tm2p00_d15_ts4,none_baseline,m2k_1h_none_local,none,1.0,2.0,15,4,,,,98,-1143.3999999999116,1475.6000000000222,2618.9999999999336,0.5634211531118976,0.2653061224489796,-11.667346938774608,-15.499999999999545,-1225.8499999999253,-236.99999999999932,-0.9327405473752753,0.0,98.09183673469387,0,3,0.4692583522826769,0.18219653179193754,0.4868316261791179,0.13333224911062938,1.0,0.0,0.2653708238586615,0.3,0.0027209191292016377,70,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,15,3,1.0,,,78,-1164.562499999921,1496.3125000000218,2660.874999999943,0.5623385164654686,0.2948717948717949,-14.93028846153745,-20.49999999999841,-1144.0624999999216,-295.49999999999955,-1.0179186014750077,0.14,106.03846153846153,1,3,0.5968092436529331,0.16714095153403827,0.4855824365444873,0.05627987302025456,1.0,0.0,0.3682620448402001,0.3,0.0025830128714752765,71,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d5_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.0,5,3,0.75,,,96,-1116.59999999992,1735.6500000000199,2852.2499999999395,0.6085195897975482,0.2708333333333333,-11.631249999999168,-21.749999999999545,-1097.3499999999206,-153.6249999999984,-1.017542260901263,0.17333333333333334,83.29166666666667,0,3,0.5822362529106331,0.20126278345933943,0.538868013300859,0.05662031206564871,1.0,0.0,0.20888187354468346,0.3,-0.002085373633443466,72,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_ts4_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,5,4,1.0,,,83,-990.7999999999254,922.4500000000148,1913.2499999999402,0.48213772376847963,0.1927710843373494,-11.937349397589463,-20.624999999997726,-978.0499999999267,-91.49999999999864,-1.0130361433464543,0.26,71.67469879518072,0,3,0.5766804602341717,0.2907603379279892,0.3930435415637019,0.06069656231825514,1.0,0.0,0.21165976988291413,0.3,-0.007847757375086917,73,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d5_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,5,3,1.0,,,103,-820.0624999999172,2122.1875000000227,2942.2499999999395,0.7212804826238649,0.27184466019417475,-7.961771844659391,-21.749999999999545,-800.8124999999177,-153.6249999999984,-1.0240380863185845,0.12666666666666668,83.18446601941747,1,3,0.7155025553662693,0.41222765673635536,0.6689760592227776,0.05074416487770248,1.0,0.0,0.308915388983532,0.4,-0.009198940892170548,74,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d5_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.5,5,3,1.0,,,96,-1124.4999999999175,1463.5000000000184,2587.999999999936,0.5654945904173317,0.22916666666666666,-11.713541666665806,-22.49999999999943,-1108.4999999999184,-123.49999999999909,-1.014433919711322,0.17333333333333334,72.40625,0,3,0.5495775900400294,0.1956425077812621,0.4892240413985253,0.0594321287585273,1.0,0.0,0.2252112049799853,0.3,-0.010548064714202499,75,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d15_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.0,15,3,0.5,,,37,-806.6249999999548,428.00000000000864,1234.6249999999634,0.34666396679155315,0.24324324324324326,-21.80067567567445,-20.499999999999545,-786.1249999999552,-121.74999999999841,-1.0260772777866125,0.41333333333333333,92.27027027027027,0,3,0.5261118859445303,0.421787461093821,0.2367284809768892,0.04889950489367884,0.925,0.0,0.23694405702773486,0.3,-0.011830904242954854,76,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d15_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,15,3,0.5,,,37,-806.6249999999548,428.00000000000864,1234.6249999999634,0.34666396679155315,0.24324324324324326,-21.80067567567445,-20.499999999999545,-786.1249999999552,-121.74999999999841,-1.0260772777866125,0.41333333333333333,92.27027027027027,0,3,0.5261118859445303,0.421787461093821,0.2367284809768892,0.04889950489367884,0.925,0.0,0.23694405702773486,0.3,-0.011830904242954854,77,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d15_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,15,3,0.5,,,12,-77.37499999998931,121.50000000000205,198.87499999999136,0.610936517913299,0.25,-6.447916666665776,-10.68749999999909,-108.49999999999454,-52.49999999999886,-0.7131336405529327,0.58,70.08333333333333,1,3,0.4691099476439473,0.940595820364588,0.5416567620096727,0.3319894520176892,0.3,0.0,0.432111692844693,0.5,-0.0119045207775611,78,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.5,15,3,0.5,,,12,-77.37499999998931,121.50000000000205,198.87499999999136,0.610936517913299,0.25,-6.447916666665776,-10.68749999999909,-108.49999999999454,-52.49999999999886,-0.7131336405529327,0.58,70.08333333333333,1,3,0.4691099476439473,0.940595820364588,0.5416567620096727,0.3319894520176892,0.3,0.0,0.432111692844693,0.5,-0.0119045207775611,79,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d5_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,5,3,1.0,,,96,-1134.3999999999187,1453.6000000000172,2587.999999999936,0.5616692426584441,0.22916666666666666,-11.816666666665819,-22.49999999999943,-1118.3999999999196,-123.49999999999909,-1.0143061516452077,0.17333333333333334,70.0,0,3,0.5447813822285014,0.18859937750113667,0.48481020155205234,0.05954770821366545,1.0,0.0,0.22760930888574932,0.3,-0.012814562749393132,80,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,30,3,1.0,,,51,-977.9999999999518,638.5000000000161,1616.499999999968,0.3949891741416819,0.29411764705882354,-19.17647058823435,-28.999999999998636,-953.9999999999532,-195.49999999999955,-1.0251572327044023,0.30666666666666664,112.0,0,3,0.394683026584874,0.29986660738106075,0.29248804565842546,0.04973178100568718,1.0,0.0,0.302658486707563,0.3,-0.013677198866062168,81,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.5,30,3,1.0,,,51,-977.9999999999518,638.5000000000161,1616.499999999968,0.3949891741416819,0.29411764705882354,-19.17647058823435,-28.999999999998636,-953.9999999999532,-195.49999999999955,-1.0251572327044023,0.30666666666666664,112.0,0,3,0.394683026584874,0.29986660738106075,0.29248804565842546,0.04973178100568718,1.0,0.0,0.302658486707563,0.3,-0.013677198866062168,82,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d5_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,5,3,0.75,,,83,-1087.999999999928,1154.0000000000168,2241.9999999999445,0.5147190008920809,0.2289156626506024,-13.10843373493889,-25.99999999999909,-1071.9999999999288,-120.99999999999909,-1.0149253731343284,0.26,70.80722891566265,0,3,0.5349264705882439,0.2216096042685826,0.43063712737116483,0.058987558212972684,1.0,0.0,0.23253676470587803,0.3,-0.014741525020793789,83,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d5_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.5,5,3,0.75,,,83,-1087.999999999928,1154.0000000000168,2241.9999999999445,0.5147190008920809,0.2289156626506024,-13.10843373493889,-25.99999999999909,-1071.9999999999288,-120.99999999999909,-1.0149253731343284,0.26,70.80722891566265,0,3,0.5349264705882439,0.2216096042685826,0.43063712737116483,0.058987558212972684,1.0,0.0,0.23253676470587803,0.3,-0.014741525020793789,84,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d15_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,15,3,0.75,,,28,-203.49999999997522,354.50000000000614,557.9999999999814,0.6353046594982401,0.25,-7.267857142856258,-13.49999999999909,-243.4999999999775,-71.62499999999909,-0.8357289527720494,0.47333333333333333,82.96428571428571,1,3,0.6018099547511156,0.8508670520231121,0.5697737022439858,0.2210892887788816,0.7,0.0,0.36576168929110886,0.5,-0.015300849834926189,85,False
M2K,fold_2,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.5,15,3,0.75,,,28,-203.49999999997522,354.50000000000614,557.9999999999814,0.6353046594982401,0.25,-7.267857142856258,-13.49999999999909,-243.4999999999775,-71.62499999999909,-0.8357289527720494,0.47333333333333333,82.96428571428571,1,3,0.6018099547511156,0.8508670520231121,0.5697737022439858,0.2210892887788816,0.7,0.0,0.36576168929110886,0.5,-0.015300849834926189,86,False
