session_date,timestamp,signal,atr_25,atr_26,atr_27,atr_28,atr_29,atr_30,signal_index,timestamp_signal,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,minute_of_day,weekday,bar_in_session,session_vwap,continuous_session_date,continuous_session_vwap,or_high,or_low,or_width,or_midpoint,atr_25_signal,atr_26_signal,atr_27_signal,atr_28_signal,atr_29_signal,atr_30_signal,signal_signal,raw_signal,atr_filter_pass,direction_filter_pass,filter_pass,filtered_out,semivariance_bar_minutes,ret_simple,rs_plus_30m,rs_minus_30m,rv_30m,rs_plus_share_30m,rs_minus_share_30m,rs_imbalance_30m,abs_rs_imbalance_30m,rs_plus_60m,rs_minus_60m,rv_60m,rs_plus_share_60m,rs_minus_share_60m,rs_imbalance_60m,abs_rs_imbalance_60m,rs_plus_90m,rs_minus_90m,rv_90m,rs_plus_share_90m,rs_minus_share_90m,rs_imbalance_90m,abs_rs_imbalance_90m,rs_plus_session,rs_minus_session,rv_session,rs_plus_share_session,rs_minus_share_session,rs_imbalance_session,abs_rs_imbalance_session,trade_id,entry_time,exit_time,direction,quantity,net_pnl_usd,pnl_usd,fees,exit_reason,risk_per_contract_usd,pnl_ticks,entry_price,trade_risk_usd,asset,breakout_side,phase,rs_plus_pct_30m,rs_minus_pct_30m,rv_pct_30m,abs_rs_imbalance_pct_30m,rs_plus_pct_60m,rs_minus_pct_60m,rv_pct_60m,abs_rs_imbalance_pct_60m,rs_plus_pct_90m,rs_minus_pct_90m,rv_pct_90m,abs_rs_imbalance_pct_90m,rs_plus_pct_session,rs_minus_pct_session,rv_pct_session,abs_rs_imbalance_pct_session,adverse_semivariance_30m,supportive_semivariance_30m,adverse_share_30m,supportive_share_30m,adverse_pct_30m,supportive_pct_30m,adverse_semivariance_60m,supportive_semivariance_60m,adverse_share_60m,supportive_share_60m,adverse_pct_60m,supportive_pct_60m,adverse_semivariance_90m,supportive_semivariance_90m,adverse_share_90m,supportive_share_90m,adverse_pct_90m,supportive_pct_90m,adverse_semivariance_session,supportive_semivariance_session,adverse_share_session,supportive_share_session,adverse_pct_session,supportive_pct_session
2021-06-09,2021-06-09 10:11:00-04:00,-1,12.2,12.067307692307692,12.287037037037036,12.392857142857142,12.336206896551724,12.208333333333334,718835,2021-06-09 10:11:00-04:00,33,1,9485,13847.25,13849.25,13836.5,13838.0,2726,MNQ.c.0,611,2,612,13858.331631406794,2021-06-09,13854.385907478023,13904.0,13843.25,60.75,13873.625,12.2,12.067307692307692,12.287037037037036,12.392857142857142,12.336206896551724,12.208333333333334,-1,-1,True,True,True,False,1,-0.000686044412348763,2.914005091587651e-06,6.6275377356976e-06,9.541542827285252e-06,0.3054018772786602,0.6945981227213397,-0.3891962454426795,0.3891962454426795,4.072458488308628e-06,8.0800600678271e-06,1.2152518556135728e-05,0.33511230363458033,0.6648876963654197,-0.3297753927308393,0.3297753927308393,4.305622748755816e-06,8.364777049918813e-06,1.2670399798674629e-05,0.3398174341117634,0.6601825658882366,-0.32036513177647324,0.32036513177647324,3.777594840012077e-06,7.910410696467783e-06,1.168800553647986e-05,0.3232026908459008,0.6767973091540992,-0.35359461830819844,0.35359461830819844,528,2021-06-09 10:12:00-04:00,2021-06-09 16:00:00-04:00,short,5,217.5,230.0,12.5,time_exit,137.0,92.0,13837.5,685.0,MNQ,short,is,0.11904761904761904,0.4444444444444444,0.25793650793650796,0.5396825396825397,0.05952380952380952,0.27380952380952384,0.15079365079365079,0.623015873015873,0.051587301587301584,0.24206349206349206,0.10317460317460317,0.6984126984126984,0.06746031746031746,0.2857142857142857,0.15079365079365079,0.6587301587301587,2.914005091587651e-06,6.6275377356976e-06,0.3054018772786602,0.6945981227213397,0.11904761904761904,0.4444444444444444,4.072458488308628e-06,8.0800600678271e-06,0.33511230363458033,0.6648876963654197,0.05952380952380952,0.27380952380952384,4.305622748755816e-06,8.364777049918813e-06,0.3398174341117634,0.6601825658882366,0.051587301587301584,0.24206349206349206,3.777594840012077e-06,7.910410696467783e-06,0.3232026908459008,0.6767973091540992,0.06746031746031746,0.2857142857142857
2021-06-15,2021-06-15 10:28:00-04:00,-1,8.88,8.740384615384615,8.75925925925926,9.0625,9.060344827586206,9.016666666666667,724305,2021-06-15 10:28:00-04:00,33,1,9485,14075.0,14077.0,14070.0,14070.75,258,MNQ.c.0,628,1,628,14114.54529150161,2021-06-15,14118.822605423751,14130.25,14071.75,58.5,14101.0,8.88,8.740384615384615,8.75925925925926,9.0625,9.060344827586206,9.016666666666667,-1,-1,True,True,True,False,1,-0.00039072906491433024,1.1203297833659638e-06,3.7429509215158754e-06,4.863280704881839e-06,0.23036502545315937,0.7696349745468406,-0.5392699490936812,0.5392699490936812,4.9298545754647095e-06,8.770076713628948e-06,1.3699931289093658e-05,0.3598452044346605,0.6401547955653394,-0.28030959113067894,0.28030959113067894,5.345355338199263e-06,9.218565927566522e-06,1.4563921265765785e-05,0.3670272065232975,0.6329727934767025,-0.26594558695340503,0.26594558695340503,4.92985457546471e-06,8.762237756484729e-06,1.369209233194944e-05,0.3600512219714788,0.6399487780285212,-0.2798975560570424,0.2798975560570424,532,2021-06-15 10:29:00-04:00,2021-06-15 16:00:00-04:00,short,6,423.0,438.0,15.0,time_exit,122.5,146.0,14071.0,735.0,MNQ,short,is,0.007936507936507936,0.25396825396825395,0.04365079365079365,0.7976190476190477,0.09523809523809523,0.30952380952380953,0.19444444444444445,0.5357142857142857,0.09523809523809523,0.27380952380952384,0.18253968253968253,0.5793650793650794,0.13095238095238096,0.3253968253968254,0.21031746031746032,0.5357142857142857,1.1203297833659638e-06,3.7429509215158754e-06,0.23036502545315937,0.7696349745468406,0.007936507936507936,0.25396825396825395,4.9298545754647095e-06,8.770076713628948e-06,0.3598452044346605,0.6401547955653394,0.09523809523809523,0.30952380952380953,5.345355338199263e-06,9.218565927566522e-06,0.3670272065232975,0.6329727934767025,0.09523809523809523,0.27380952380952384,4.92985457546471e-06,8.762237756484729e-06,0.3600512219714788,0.6399487780285212,0.13095238095238096,0.3253968253968254
2021-06-17,2021-06-17 10:02:00-04:00,1,10.04,10.259615384615385,10.185185185185185,10.321428571428571,10.327586206896552,10.333333333333334,726991,2021-06-17 10:02:00-04:00,33,1,9485,14038.0,14046.5,14030.25,14044.75,237,MNQ.c.0,602,3,601,13943.768494401533,2021-06-17,13933.484931678282,14043.25,13942.5,100.75,13992.875,10.04,10.259615384615385,10.185185185185185,10.321428571428571,10.327586206896552,10.333333333333334,1,1,True,True,True,False,1,0.00040957333143376573,5.086588986523617e-06,2.2530351983450057e-06,7.339624184868623e-06,0.6930312586045121,0.306968741395488,0.386062517209024,0.386062517209024,9.95708471806471e-06,2.4769429666633464e-06,1.2434027684728055e-05,0.8007931919191702,0.19920680808082983,0.6015863838383404,0.6015863838383404,1.0936755063647027e-05,3.592641132082464e-06,1.4529396195729491e-05,0.7527329364768496,0.24726706352315042,0.5054658729536992,0.5054658729536992,9.134533286024252e-06,2.299150993055945e-06,1.1433684279080197e-05,0.7989142487288529,0.20108575127114708,0.5978284974577058,0.5978284974577058,534,2021-06-17 10:03:00-04:00,2021-06-17 16:00:00-04:00,long,3,738.0,745.5,7.5,time_exit,211.5,497.0,14046.25,634.5,MNQ,long,is,0.3492063492063492,0.12698412698412698,0.14285714285714285,0.5238095238095238,0.3888888888888889,0.03968253968253968,0.16666666666666666,0.9642857142857143,0.36904761904761907,0.047619047619047616,0.17857142857142858,0.9246031746031746,0.3611111111111111,0.047619047619047616,0.14682539682539683,0.9206349206349206,2.2530351983450057e-06,5.086588986523617e-06,0.306968741395488,0.6930312586045121,0.12698412698412698,0.3492063492063492,2.4769429666633464e-06,9.95708471806471e-06,0.19920680808082983,0.8007931919191702,0.03968253968253968,0.3888888888888889,3.592641132082464e-06,1.0936755063647027e-05,0.24726706352315042,0.7527329364768496,0.047619047619047616,0.36904761904761907,2.299150993055945e-06,9.134533286024252e-06,0.20108575127114708,0.7989142487288529,0.047619047619047616,0.3611111111111111
2021-06-21,2021-06-21 10:10:00-04:00,1,14.4,14.48076923076923,15.13888888888889,15.151785714285714,15.25,15.333333333333334,729102,2021-06-21 10:10:00-04:00,33,1,3601,14069.75,14074.25,14064.75,14073.75,1496,MNQ.c.0,610,0,611,14041.718836518317,2021-06-21,14038.149247066296,14072.25,13958.75,113.5,14015.5,14.4,14.48076923076923,15.13888888888889,15.151785714285714,15.25,15.333333333333334,1,1,True,True,True,False,1,0.00028429787309658394,1.2612579010411859e-05,4.904857717395827e-06,1.7517436727807688e-05,0.7200014023964069,0.2799985976035931,0.44000280479281373,0.44000280479281373,1.5446644810108202e-05,2.2141474203152172e-05,3.7588119013260374e-05,0.41094487342287384,0.5890551265771261,-0.17811025315425233,0.17811025315425233,1.629578546614933e-05,2.275613650218663e-05,3.905192196833596e-05,0.4172851077435385,0.5827148922564614,-0.16542978451292298,0.16542978451292298,1.5271246147488764e-05,2.1463616991005336e-05,3.67348631384941e-05,0.4157153407626603,0.5842846592373396,-0.16856931847467935,0.16856931847467935,535,2021-06-21 10:11:00-04:00,2021-06-21 16:00:00-04:00,long,3,348.0,355.5,7.5,time_exit,236.0,237.0,14074.75,708.0,MNQ,long,is,0.7857142857142857,0.3333333333333333,0.5674603174603174,0.6388888888888888,0.6150793650793651,0.7420634920634921,0.6825396825396826,0.376984126984127,0.5595238095238095,0.6746031746031746,0.6190476190476191,0.373015873015873,0.5714285714285714,0.7103174603174603,0.6666666666666666,0.3333333333333333,4.904857717395827e-06,1.2612579010411859e-05,0.2799985976035931,0.7200014023964069,0.3333333333333333,0.7857142857142857,2.2141474203152172e-05,1.5446644810108202e-05,0.5890551265771261,0.41094487342287384,0.7420634920634921,0.6150793650793651,2.275613650218663e-05,1.629578546614933e-05,0.5827148922564614,0.4172851077435385,0.6746031746031746,0.5595238095238095,2.1463616991005336e-05,1.5271246147488764e-05,0.5842846592373396,0.4157153407626603,0.7103174603174603,0.5714285714285714
2021-06-22,2021-06-22 10:31:00-04:00,1,9.51,9.509615384615385,9.787037037037036,9.776785714285714,9.96551724137931,10.041666666666666,730488,2021-06-22 10:31:00-04:00,33,1,3601,14170.25,14182.25,14168.75,14178.5,4278,MNQ.c.0,631,1,632,14139.664368554579,2021-06-22,14139.717166354178,14176.75,14107.25,69.5,14142.0,9.51,9.509615384615385,9.787037037037036,9.776785714285714,9.96551724137931,10.041666666666666,1,1,True,True,True,False,1,0.0005998588567395213,3.3258831000806904e-06,1.8148552644526804e-06,5.14073836453337e-06,0.6469660317720884,0.35303396822791167,0.2939320635441768,0.2939320635441768,1.0961635139993146e-05,6.566443948478199e-06,1.7528079088471346e-05,0.6253757234130057,0.3746242765869942,0.25075144682601147,0.25075144682601147,1.152318237444882e-05,7.874031692257955e-06,1.9397214066706775e-05,0.5940637833258292,0.4059362166741708,0.1881275666516584,0.1881275666516584,1.0961635139993146e-05,6.756145371159229e-06,1.7717780511152373e-05,0.6186799262522412,0.38132007374775895,0.23735985250448224,0.23735985250448224,536,2021-06-22 10:32:00-04:00,2021-06-22 16:00:00-04:00,long,5,752.5,765.0,12.5,time_exit,148.0,306.0,14179.25,740.0,MNQ,long,is,0.15873015873015872,0.07539682539682539,0.06349206349206349,0.35714285714285715,0.42857142857142855,0.2222222222222222,0.2976190476190476,0.46825396825396826,0.40476190476190477,0.2222222222222222,0.2619047619047619,0.4444444444444444,0.44047619047619047,0.2261904761904762,0.30158730158730157,0.44841269841269843,1.8148552644526804e-06,3.3258831000806904e-06,0.35303396822791167,0.6469660317720884,0.07539682539682539,0.15873015873015872,6.566443948478199e-06,1.0961635139993146e-05,0.3746242765869942,0.6253757234130057,0.2222222222222222,0.42857142857142855,7.874031692257955e-06,1.152318237444882e-05,0.4059362166741708,0.5940637833258292,0.2222222222222222,0.40476190476190477,6.756145371159229e-06,1.0961635139993146e-05,0.38132007374775895,0.6186799262522412,0.2261904761904762,0.44047619047619047
2021-06-25,2021-06-25 10:11:00-04:00,-1,9.76,9.60576923076923,9.62962962962963,9.607142857142858,9.543103448275861,9.625,734563,2021-06-25 10:11:00-04:00,33,1,3601,14340.5,14341.25,14324.5,14325.25,3415,MNQ.c.0,611,4,612,14364.030062039179,2021-06-25,14362.68770316431,14390.75,14329.5,61.25,14360.125,9.76,9.60576923076923,9.62962962962963,9.607142857142858,9.543103448275861,9.625,-1,-1,True,True,True,False,1,-0.0010460068687784263,1.4585983506344171e-06,4.805752942974402e-06,6.264351293608819e-06,0.23284108477801152,0.7671589152219884,-0.534317830443977,0.534317830443977,2.6023900516904266e-06,6.651203272353764e-06,9.25359332404419e-06,0.2812302162586369,0.7187697837413631,-0.4375395674827262,0.4375395674827262,2.806869904658057e-06,6.837759571865774e-06,9.644629476523831e-06,0.29102931444803665,0.7089706855519634,-0.41794137110392676,0.41794137110392676,2.4128415250855492e-06,6.432133060389489e-06,8.844974585475038e-06,0.27279236381841593,0.7272076361815841,-0.4544152723631682,0.4544152723631682,539,2021-06-25 10:12:00-04:00,2021-06-25 16:00:00-04:00,short,5,-170.0,-157.5,12.5,time_exit,134.5,-63.0,14325.5,672.5,MNQ,short,is,0.03571428571428571,0.3253968253968254,0.10317460317460317,0.7896825396825397,0.011904761904761904,0.2261904761904762,0.05952380952380952,0.8095238095238095,0.011904761904761904,0.1746031746031746,0.04365079365079365,0.8531746031746031,0.023809523809523808,0.21428571428571427,0.07539682539682539,0.8174603174603174,1.4585983506344171e-06,4.805752942974402e-06,0.23284108477801152,0.7671589152219884,0.03571428571428571,0.3253968253968254,2.6023900516904266e-06,6.651203272353764e-06,0.2812302162586369,0.7187697837413631,0.011904761904761904,0.2261904761904762,2.806869904658057e-06,6.837759571865774e-06,0.29102931444803665,0.7089706855519634,0.011904761904761904,0.1746031746031746,2.4128415250855492e-06,6.432133060389489e-06,0.27279236381841593,0.7272076361815841,0.023809523809523808,0.21428571428571427
2021-06-28,2021-06-28 10:01:00-04:00,1,10.43,10.346153846153847,10.24074074074074,10.392857142857142,10.301724137931034,10.325,735918,2021-06-28 10:01:00-04:00,33,1,3601,14457.5,14463.75,14455.25,14461.0,2245,MNQ.c.0,601,0,602,14415.508690725526,2021-06-28,14406.850281652134,14458.5,14391.0,67.5,14424.75,10.43,10.346153846153847,10.24074074074074,10.392857142857142,10.301724137931034,10.325,1,1,True,True,True,False,1,0.00025938542945591614,2.528094871850375e-06,2.759722228131149e-06,5.287817099981524e-06,0.4780980173953461,0.5219019826046539,-0.04380396520930785,0.04380396520930785,7.219607685077115e-06,2.976344801570538e-06,1.0195952486647653e-05,0.7080856540408285,0.29191434595917154,0.41617130808165703,0.41617130808165703,7.477838628164893e-06,3.0802069409096786e-06,1.0558045569074572e-05,0.7082597417525957,0.29174025824740435,0.41651948350519136,0.41651948350519136,7.0336928094707874e-06,2.759722228131149e-06,9.793415037601937e-06,0.7182063440040923,0.2817936559959076,0.43641268800818467,0.43641268800818467,540,2021-06-28 10:02:00-04:00,2021-06-28 16:00:00-04:00,long,5,442.5,455.0,12.5,time_exit,145.5,182.0,14461.75,727.5,MNQ,long,is,0.0992063492063492,0.1865079365079365,0.07539682539682539,0.051587301587301584,0.24603174603174602,0.06349206349206349,0.08333333333333333,0.7698412698412699,0.19047619047619047,0.03968253968253968,0.05952380952380952,0.8452380952380952,0.2619047619047619,0.07142857142857142,0.10714285714285714,0.7976190476190477,2.759722228131149e-06,2.528094871850375e-06,0.5219019826046539,0.4780980173953461,0.1865079365079365,0.0992063492063492,2.976344801570538e-06,7.219607685077115e-06,0.29191434595917154,0.7080856540408285,0.06349206349206349,0.24603174603174602,3.0802069409096786e-06,7.477838628164893e-06,0.29174025824740435,0.7082597417525957,0.03968253968253968,0.19047619047619047,2.759722228131149e-06,7.0336928094707874e-06,0.2817936559959076,0.7182063440040923,0.07142857142857142,0.2619047619047619
2021-07-07,2021-07-07 10:03:00-04:00,-1,10.95,10.971153846153847,11.055555555555555,11.116071428571429,11.344827586206897,11.675,745339,2021-07-07 10:03:00-04:00,33,1,3601,14826.75,14827.75,14810.5,14811.0,5847,MNQ.c.0,603,2,604,14838.771492919186,2021-07-07,14832.293968273958,14883.75,14817.0,66.75,14850.375,10.95,10.971153846153847,11.055555555555555,11.116071428571429,11.344827586206897,11.675,-1,-1,True,True,True,False,1,-0.0010454254206994085,2.6139506501643517e-06,5.636892487193988e-06,8.250843137358339e-06,0.3168101255408495,0.6831898744591506,-0.36637974891830116,0.36637974891830116,2.966899476101368e-06,7.4906476392736616e-06,1.045754711537503e-05,0.28370892747299553,0.7162910725270044,-0.4325821450540089,0.4325821450540089,3.186129040126094e-06,7.748287949629297e-06,1.0934416989755392e-05,0.29138536083919453,0.7086146391608055,-0.4172292783216109,0.4172292783216109,2.64221244049375e-06,7.4312822008246e-06,1.007349464131835e-05,0.26229352717935783,0.7377064728206423,-0.4754129456412844,0.4754129456412844,547,2021-07-07 10:04:00-04:00,2021-07-07 16:00:00-04:00,short,5,87.5,100.0,12.5,time_exit,149.5,40.0,14811.0,747.5,MNQ,short,is,0.10714285714285714,0.4166666666666667,0.20634920634920634,0.48412698412698413,0.031746031746031744,0.2698412698412698,0.09523809523809523,0.7936507936507936,0.015873015873015872,0.2222222222222222,0.06746031746031746,0.8492063492063492,0.031746031746031744,0.28174603174603174,0.11507936507936507,0.8373015873015873,2.6139506501643517e-06,5.636892487193988e-06,0.3168101255408495,0.6831898744591506,0.10714285714285714,0.4166666666666667,2.966899476101368e-06,7.4906476392736616e-06,0.28370892747299553,0.7162910725270044,0.031746031746031744,0.2698412698412698,3.186129040126094e-06,7.748287949629297e-06,0.29138536083919453,0.7086146391608055,0.015873015873015872,0.2222222222222222,2.64221244049375e-06,7.4312822008246e-06,0.26229352717935783,0.7377064728206423,0.031746031746031744,0.28174603174603174
2021-07-08,2021-07-08 10:05:00-04:00,1,18.67,18.41346153846154,18.425925925925927,18.410714285714285,18.24137931034483,18.233333333333334,746721,2021-07-08 10:05:00-04:00,33,1,3601,14637.75,14647.75,14628.25,14645.0,4602,MNQ.c.0,605,3,606,14624.44349111259,2021-07-08,14634.260594804762,14641.75,14540.0,101.75,14590.875,18.67,18.41346153846154,18.425925925925927,18.410714285714285,18.24137931034483,18.233333333333334,1,1,True,True,True,False,1,0.00047820740538329076,1.3161449433105664e-05,7.828113074128498e-06,2.0989562507234163e-05,0.6270473445346706,0.37295265546532935,0.2540946890693412,0.2540946890693412,1.8788429263341063e-05,9.540308419100767e-06,2.8328737682441828e-05,0.6632286081347757,0.3367713918652244,0.3264572162695512,0.3264572162695512,2.0692424738216953e-05,1.086783834189795e-05,3.1560263080114906e-05,0.6556480434174383,0.34435195658256157,0.31129608683487675,0.31129608683487675,1.7148274672360126e-05,8.995449543760228e-06,2.6143724216120352e-05,0.6559231779910841,0.344076822008916,0.31184635598216814,0.31184635598216814,548,2021-07-08 10:06:00-04:00,2021-07-08 16:00:00-04:00,long,3,385.5,393.0,7.5,time_exit,213.5,262.0,14644.75,640.5,MNQ,long,is,0.8055555555555556,0.5198412698412699,0.6626984126984127,0.29365079365079366,0.7301587301587301,0.3611111111111111,0.5515873015873016,0.6111111111111112,0.6746031746031746,0.35714285714285715,0.5317460317460317,0.6547619047619048,0.6547619047619048,0.3492063492063492,0.4801587301587302,0.6031746031746031,7.828113074128498e-06,1.3161449433105664e-05,0.37295265546532935,0.6270473445346706,0.5198412698412699,0.8055555555555556,9.540308419100767e-06,1.8788429263341063e-05,0.3367713918652244,0.6632286081347757,0.3611111111111111,0.7301587301587301,1.086783834189795e-05,2.0692424738216953e-05,0.34435195658256157,0.6556480434174383,0.35714285714285715,0.6746031746031746,8.995449543760228e-06,1.7148274672360126e-05,0.344076822008916,0.6559231779910841,0.3492063492063492,0.6547619047619048
2021-07-09,2021-07-09 10:23:00-04:00,1,9.8,9.913461538461538,9.953703703703704,10.008928571428571,10.232758620689655,10.416666666666666,748119,2021-07-09 10:23:00-04:00,33,1,3601,14724.25,14725.75,14720.75,14725.5,1293,MNQ.c.0,623,4,624,14705.859615857475,2021-07-09,14701.853629883204,14725.0,14668.25,56.75,14696.625,9.8,9.913461538461538,9.953703703703704,10.008928571428571,10.232758620689655,10.416666666666666,1,1,True,True,True,False,1,8.489396743471822e-05,2.67534343847417e-06,2.4531482206231277e-06,5.1284916590972974e-06,0.5216628233621963,0.47833717663780384,0.04332564672439238,0.04332564672439238,8.045961115874838e-06,6.378828511352646e-06,1.4424789627227484e-05,0.5577870682209257,0.4422129317790743,0.11557413644185141,0.11557413644185141,8.376569388551378e-06,6.969588001141057e-06,1.5346157389692437e-05,0.545841488252797,0.4541585117472029,0.09168297650559405,0.09168297650559405,7.801551425424423e-06,6.278712767896466e-06,1.4080264193320889e-05,0.554077062639575,0.445922937360425,0.10815412527915,0.10815412527915,549,2021-07-09 10:24:00-04:00,2021-07-09 16:00:00-04:00,long,6,945.0,960.0,15.0,time_exit,119.0,320.0,14725.75,714.0,MNQ,long,is,0.1111111111111111,0.15873015873015872,0.06349206349206349,0.051587301587301584,0.3134920634920635,0.21031746031746032,0.23015873015873015,0.25396825396825395,0.23412698412698413,0.18253968253968253,0.21428571428571427,0.19047619047619047,0.2896825396825397,0.21825396825396826,0.25,0.23412698412698413,2.4531482206231277e-06,2.67534343847417e-06,0.47833717663780384,0.5216628233621963,0.15873015873015872,0.1111111111111111,6.378828511352646e-06,8.045961115874838e-06,0.4422129317790743,0.5577870682209257,0.21031746031746032,0.3134920634920635,6.969588001141057e-06,8.376569388551378e-06,0.4541585117472029,0.545841488252797,0.18253968253968253,0.23412698412698413,6.278712767896466e-06,7.801551425424423e-06,0.445922937360425,0.554077062639575,0.21825396825396826,0.2896825396825397
2021-07-12,2021-07-12 10:01:00-04:00,-1,13.46,13.384615384615385,13.194444444444445,13.151785714285714,13.120689655172415,13.241666666666667,749477,2021-07-12 10:01:00-04:00,33,1,3601,14821.5,14821.5,14804.5,14808.5,5980,MNQ.c.0,601,0,602,14840.15499893466,2021-07-12,14837.44120945926,14888.75,14814.5,74.25,14851.625,13.46,13.384615384615385,13.194444444444445,13.151785714285714,13.120689655172415,13.241666666666667,-1,-1,True,True,True,False,1,-0.0008771042067267087,2.014593580274487e-06,7.1372598951129215e-06,9.151853475387409e-06,0.22012957109643924,0.7798704289035607,-0.5597408578071216,0.5597408578071216,2.490402827528453e-06,7.40016395314735e-06,9.890566780675804e-06,0.2517957648690269,0.748204235130973,-0.4964084702619461,0.4964084702619461,2.763456191298535e-06,7.512905656943286e-06,1.0276361848241821e-05,0.26891386583193677,0.7310861341680632,-0.46217226833612646,0.46217226833612646,2.3458000987765837e-06,7.1372598951129215e-06,9.483059993889506e-06,0.2473674215166962,0.7526325784833038,-0.5052651569666076,0.5052651569666076,550,2021-07-12 10:02:00-04:00,2021-07-12 16:00:00-04:00,short,4,-542.0,-532.0,10.0,time_exit,165.5,-266.0,14808.0,662.0,MNQ,short,is,0.06349206349206349,0.49603174603174605,0.26587301587301587,0.8412698412698413,0.007936507936507936,0.27380952380952384,0.07539682539682539,0.873015873015873,0.011904761904761904,0.21031746031746032,0.05555555555555555,0.8849206349206349,0.023809523809523808,0.28174603174603174,0.0992063492063492,0.8571428571428571,2.014593580274487e-06,7.1372598951129215e-06,0.22012957109643924,0.7798704289035607,0.06349206349206349,0.49603174603174605,2.490402827528453e-06,7.40016395314735e-06,0.2517957648690269,0.748204235130973,0.007936507936507936,0.27380952380952384,2.763456191298535e-06,7.512905656943286e-06,0.26891386583193677,0.7310861341680632,0.011904761904761904,0.21031746031746032,2.3458000987765837e-06,7.1372598951129215e-06,0.2473674215166962,0.7526325784833038,0.023809523809523808,0.28174603174603174
2021-07-13,2021-07-13 10:00:00-04:00,1,11.09,11.307692307692308,11.481481481481481,11.6875,11.836206896551724,11.933333333333334,750856,2021-07-13 10:00:00-04:00,33,1,3601,14914.25,14935.0,14914.25,14931.0,6778,MNQ.c.0,600,1,601,14866.371803231867,2021-07-13,14867.005948597718,14919.0,14842.0,77.0,14880.5,11.09,11.307692307692308,11.481481481481481,11.6875,11.836206896551724,11.933333333333334,1,1,True,True,True,False,1,0.0011398685798578168,4.816604735647691e-06,1.4179317271647765e-06,6.234536462812468e-06,0.7725682196868359,0.22743178031316413,0.5451364393736717,0.5451364393736717,7.894805154134507e-06,2.324151262203686e-06,1.0218956416338193e-05,0.7725647152689874,0.2274352847310127,0.5451294305379747,0.5451294305379747,1.2985221047843162e-05,1.0909871590595196e-05,2.3895092638438357e-05,0.5434262693317518,0.45657373066824825,0.08685253866350352,0.08685253866350352,5.2256671802865925e-06,1.4179317271647765e-06,6.643598907451369e-06,0.7865717441830445,0.21342825581695543,0.5731434883660891,0.5731434883660891,551,2021-07-13 10:01:00-04:00,2021-07-13 14:03:00-04:00,long,4,-732.0,-722.0,10.0,stop,183.0,-361.0,14931.5,732.0,MNQ,long,is,0.34523809523809523,0.03968253968253968,0.1111111111111111,0.8174603174603174,0.3055555555555556,0.03968253968253968,0.09523809523809523,0.9246031746031746,0.4642857142857143,0.36904761904761907,0.3888888888888889,0.18253968253968253,0.1626984126984127,0.015873015873015872,0.023809523809523808,0.9087301587301587,1.4179317271647765e-06,4.816604735647691e-06,0.22743178031316413,0.7725682196868359,0.03968253968253968,0.34523809523809523,2.324151262203686e-06,7.894805154134507e-06,0.2274352847310127,0.7725647152689874,0.03968253968253968,0.3055555555555556,1.0909871590595196e-05,1.2985221047843162e-05,0.45657373066824825,0.5434262693317518,0.36904761904761907,0.4642857142857143,1.4179317271647765e-06,5.2256671802865925e-06,0.21342825581695543,0.7865717441830445,0.015873015873015872,0.1626984126984127
2021-07-14,2021-07-14 10:04:00-04:00,1,11.9,11.75,11.694444444444445,11.758928571428571,11.974137931034482,12.225,752240,2021-07-14 10:04:00-04:00,33,1,3601,14981.25,14996.0,14981.25,14992.5,4737,MNQ.c.0,604,2,605,14933.711995364169,2021-07-14,14926.770049053255,14991.25,14934.75,56.5,14963.0,11.9,11.75,11.694444444444445,11.758928571428571,11.974137931034482,12.225,1,1,True,True,True,False,1,0.0007843399028752973,4.624320830879949e-06,4.534145600095881e-06,9.15846643097583e-06,0.504923052973098,0.495076947026902,0.009846105946196006,0.009846105946196006,5.608882716504664e-06,4.849821535057692e-06,1.0458704251562356e-05,0.5362884905811148,0.46371150941888517,0.07257698116222965,0.07257698116222965,6.660108763844325e-06,5.520589576145427e-06,1.2180698339989751e-05,0.5467756098990568,0.45322439010094323,0.09355121979811354,0.09355121979811354,5.324994414781307e-06,4.652516066590724e-06,9.97751048137203e-06,0.533699706427074,0.46630029357292596,0.06739941285414805,0.06739941285414805,552,2021-07-14 10:05:00-04:00,2021-07-14 11:28:00-04:00,long,6,-717.0,-702.0,15.0,stop,119.5,-234.0,14992.5,717.0,MNQ,long,is,0.32142857142857145,0.32936507936507936,0.27380952380952384,0.023809523809523808,0.1626984126984127,0.1388888888888889,0.10714285714285714,0.18253968253968253,0.1626984126984127,0.12698412698412698,0.1111111111111111,0.20238095238095238,0.16666666666666666,0.1626984126984127,0.12301587301587301,0.16666666666666666,4.534145600095881e-06,4.624320830879949e-06,0.495076947026902,0.504923052973098,0.32936507936507936,0.32142857142857145,4.849821535057692e-06,5.608882716504664e-06,0.46371150941888517,0.5362884905811148,0.1388888888888889,0.1626984126984127,5.520589576145427e-06,6.660108763844325e-06,0.45322439010094323,0.5467756098990568,0.12698412698412698,0.1626984126984127,4.652516066590724e-06,5.324994414781307e-06,0.46630029357292596,0.533699706427074,0.1626984126984127,0.16666666666666666
