session_date,timestamp,signal,atr_20,atr_21,atr_22,atr_23,atr_24,atr_25,atr_26,atr_27,atr_28,atr_29,atr_30,signal_index,timestamp_signal,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,minute_of_day,weekday,bar_in_session,session_vwap,continuous_session_date,continuous_session_vwap,or_high,or_low,or_width,or_midpoint,atr_20_signal,atr_21_signal,atr_22_signal,atr_23_signal,atr_24_signal,atr_25_signal,atr_26_signal,atr_27_signal,atr_28_signal,atr_29_signal,atr_30_signal,signal_signal,raw_signal,atr_filter_pass,direction_filter_pass,filter_pass,filtered_out,semivariance_bar_minutes,ret_simple,rs_plus_30m,rs_minus_30m,rv_30m,rs_plus_share_30m,rs_minus_share_30m,rs_imbalance_30m,abs_rs_imbalance_30m,rs_plus_60m,rs_minus_60m,rv_60m,rs_plus_share_60m,rs_minus_share_60m,rs_imbalance_60m,abs_rs_imbalance_60m,rs_plus_90m,rs_minus_90m,rv_90m,rs_plus_share_90m,rs_minus_share_90m,rs_imbalance_90m,abs_rs_imbalance_90m,rs_plus_session,rs_minus_session,rv_session,rs_plus_share_session,rs_minus_share_session,rs_imbalance_session,abs_rs_imbalance_session,trade_id,entry_time,exit_time,direction,quantity,net_pnl_usd,pnl_usd,fees,exit_reason,risk_per_contract_usd,pnl_ticks,entry_price,trade_risk_usd,asset,breakout_side,phase,rs_plus_pct_30m,rs_minus_pct_30m,rv_pct_30m,abs_rs_imbalance_pct_30m,rs_plus_pct_60m,rs_minus_pct_60m,rv_pct_60m,abs_rs_imbalance_pct_60m,rs_plus_pct_90m,rs_minus_pct_90m,rv_pct_90m,abs_rs_imbalance_pct_90m,rs_plus_pct_session,rs_minus_pct_session,rv_pct_session,abs_rs_imbalance_pct_session,adverse_semivariance_30m,supportive_semivariance_30m,adverse_share_30m,supportive_share_30m,adverse_pct_30m,supportive_pct_30m,adverse_semivariance_60m,supportive_semivariance_60m,adverse_share_60m,supportive_share_60m,adverse_pct_60m,supportive_pct_60m,adverse_semivariance_90m,supportive_semivariance_90m,adverse_share_90m,supportive_share_90m,adverse_pct_90m,supportive_pct_90m,adverse_semivariance_session,supportive_semivariance_session,adverse_share_session,supportive_share_session,adverse_pct_session,supportive_pct_session
2014-01-06,2014-01-06 10:07:00-05:00,1,1.0349999999999795,1.0047619047618788,1.0136363636363408,1.0086956521738952,0.9708333333333125,0.9359999999999854,0.9115384615384458,0.8888888888888805,0.8749999999999919,0.8896551724137837,0.8866666666666561,118602,2014-01-06 10:07:00-05:00,33,1,1087,1246.1,1247.4,1245.8,1247.4,29,MGC.c.0,607,0,142,1241.472739820566,2014-01-06,1240.6580086580086,1247.0,1239.9,7.099999999999909,1243.45,1.0349999999999795,1.0047619047618788,1.0136363636363408,1.0086956521738952,0.9708333333333125,0.9359999999999854,0.9115384615384458,0.8888888888888805,0.8749999999999919,0.8896551724137837,0.8866666666666561,1,1,True,True,True,False,1,0.0008023106546855008,8.190272406602503e-06,3.763256847423181e-06,1.1953529254025685e-05,0.6851760875428652,0.3148239124571347,0.37035217508573054,0.37035217508573054,1.3267254780372901e-05,8.682963306621114e-06,2.1950218086994015e-05,0.604424736364421,0.3955752636355791,0.2088494727288418,0.2088494727288418,2.7488657397704865e-05,2.005822773687429e-05,4.754688513457915e-05,0.5781379225978642,0.4218620774021358,0.15627584519572846,0.15627584519572846,7.774575871724042e-06,3.763256847423181e-06,1.1537832719147222e-05,0.6738332978967537,0.32616670210324633,0.3476665957935074,0.3476665957935074,348,2014-01-06 10:08:00-05:00,2014-01-06 10:14:00-05:00,long,9,-697.4999999999795,-674.9999999999795,22.5,stop,77.49999999999773,-74.99999999999773,1247.1,697.4999999999795,MGC,long,is,0.4126984126984127,0.34523809523809523,0.38492063492063494,0.6309523809523809,0.3531746031746032,0.31746031746031744,0.3253968253968254,0.5515873015873016,0.5912698412698413,0.503968253968254,0.5277777777777778,0.503968253968254,0.4166666666666667,0.42857142857142855,0.39285714285714285,0.6507936507936508,3.763256847423181e-06,8.190272406602503e-06,0.3148239124571347,0.6851760875428652,0.34523809523809523,0.4126984126984127,8.682963306621114e-06,1.3267254780372901e-05,0.3955752636355791,0.604424736364421,0.31746031746031744,0.3531746031746032,2.005822773687429e-05,2.7488657397704865e-05,0.4218620774021358,0.5781379225978642,0.503968253968254,0.5912698412698413,3.763256847423181e-06,7.774575871724042e-06,0.32616670210324633,0.6738332978967537,0.42857142857142855,0.4166666666666667
2014-01-09,2014-01-09 10:07:00-05:00,1,0.5350000000000137,0.5238095238095455,0.5409090909091053,0.5434782608695751,0.5333333333333409,0.560000000000009,0.5538461538461573,0.5481481481481465,0.5428571428571364,0.5241379310344765,0.5133333333333288,119521,2014-01-09 10:07:00-05:00,33,1,1087,1226.9,1226.9,1226.9,1226.9,1,MGC.c.0,607,3,131,1226.777492877493,2014-01-09,1226.6403465346534,1226.4,1224.0,2.400000000000091,1225.2,0.5350000000000137,0.5238095238095455,0.5409090909091053,0.5434782608695751,0.5333333333333409,0.560000000000009,0.5538461538461573,0.5481481481481465,0.5428571428571364,0.5241379310344765,0.5133333333333288,1,1,True,True,True,False,1,0.0007340946166396467,3.3203558381042656e-06,2.5826928350402533e-06,5.903048673144519e-06,0.5624815280975028,0.43751847190249715,0.12496305619500568,0.12496305619500568,9.262948523066137e-06,9.35210044648624e-06,1.8615048969552375e-05,0.4976053803681655,0.5023946196318346,-0.004789239263669089,0.004789239263669089,1.6926251401161045e-05,1.3214192317043219e-05,3.0140443718204262e-05,0.5615793702113916,0.4384206297886084,0.12315874042278324,0.12315874042278324,2.7264691164943977e-06,8.581677568090388e-07,3.5846368733034366e-06,0.7605984128545241,0.23940158714547585,0.5211968257090482,0.5211968257090482,351,2014-01-09 10:08:00-05:00,2014-01-09 11:34:00-05:00,long,22,-736.99999999998,-681.99999999998,55.0,stop,33.49999999999909,-30.99999999999909,1226.8,736.99999999998,MGC,long,is,0.09126984126984126,0.23412698412698413,0.1111111111111111,0.2261904761904762,0.1865079365079365,0.3531746031746032,0.23412698412698413,0.015873015873015872,0.2857142857142857,0.29365079365079366,0.27380952380952384,0.4166666666666667,0.15079365079365079,0.09523809523809523,0.0873015873015873,0.8214285714285714,2.5826928350402533e-06,3.3203558381042656e-06,0.43751847190249715,0.5624815280975028,0.23412698412698413,0.09126984126984126,9.35210044648624e-06,9.262948523066137e-06,0.5023946196318346,0.4976053803681655,0.3531746031746032,0.1865079365079365,1.3214192317043219e-05,1.6926251401161045e-05,0.4384206297886084,0.5615793702113916,0.29365079365079366,0.2857142857142857,8.581677568090388e-07,2.7264691164943977e-06,0.23940158714547585,0.7605984128545241,0.09523809523809523,0.15079365079365079
2014-01-10,2014-01-10 10:07:00-05:00,1,0.7350000000000136,0.7095238095238247,0.7045454545454649,0.6869565217391482,0.7208333333333504,0.6920000000000164,0.6961538461538689,0.6962962962963198,0.7071428571428798,0.7068965517241614,0.7033333333333606,119838,2014-01-10 10:07:00-05:00,33,1,1087,1244.4,1247.2,1244.4,1246.8,60,MGC.c.0,607,4,178,1238.4249046529367,2014-01-10,1237.7247202441506,1244.6,1239.6,5.0,1242.1,0.7350000000000136,0.7095238095238247,0.7045454545454649,0.6869565217391482,0.7208333333333504,0.6920000000000164,0.6961538461538689,0.6962962962963198,0.7071428571428798,0.7068965517241614,0.7033333333333606,1,1,True,True,True,False,1,0.0028150888763773807,1.310017332363772e-05,2.9069696068413315e-06,1.600714293047905e-05,0.8183954738539756,0.18160452614602435,0.6367909477079513,0.6367909477079513,1.9876415713238495e-05,1.0913498367217701e-05,3.07899140804562e-05,0.6455495673453336,0.3544504326546663,0.29109913469066734,0.29109913469066734,0.00013724282304486787,3.258930221567799e-05,0.00016983212526054586,0.8081087299256162,0.19189127007438384,0.6162174598512323,0.6162174598512323,1.310017332363772e-05,2.6733662825724532e-06,1.577353960621017e-05,0.8305157656864839,0.16948423431351622,0.6610315313729676,0.6610315313729676,352,2014-01-10 10:08:00-05:00,2014-01-10 16:02:00-05:00,long,10,-84.99999999996817,-59.99999999996817,25.0,time_exit,71.49999999999864,-5.999999999996817,1246.1999999999998,714.9999999999864,MGC,long,is,0.6349206349206349,0.26587301587301587,0.5476190476190477,0.876984126984127,0.5952380952380952,0.45634920634920634,0.5119047619047619,0.7103174603174603,0.9642857142857143,0.7222222222222222,0.9246031746031746,0.9484126984126984,0.6031746031746031,0.3333333333333333,0.5158730158730159,0.8809523809523809,2.9069696068413315e-06,1.310017332363772e-05,0.18160452614602435,0.8183954738539756,0.26587301587301587,0.6349206349206349,1.0913498367217701e-05,1.9876415713238495e-05,0.3544504326546663,0.6455495673453336,0.45634920634920634,0.5952380952380952,3.258930221567799e-05,0.00013724282304486787,0.19189127007438384,0.8081087299256162,0.7222222222222222,0.9642857142857143,2.6733662825724532e-06,1.310017332363772e-05,0.16948423431351622,0.8305157656864839,0.3333333333333333,0.6031746031746031
2014-01-14,2014-01-14 10:25:00-05:00,1,0.6450000000000046,0.6333333333333312,0.6409090909090868,0.6217391304347807,0.6291666666666629,0.64,0.6461538461538444,0.6333333333333384,0.6464285714285763,0.6448275862068982,0.6333333333333333,120469,2014-01-14 10:25:00-05:00,33,1,1087,1252.8,1253.6,1252.5,1253.3,15,MGC.c.0,625,1,129,1250.2998312236286,2014-01-14,1250.4473118279568,1252.7,1249.8,2.900000000000091,1251.25,0.6450000000000046,0.6333333333333312,0.6409090909090868,0.6217391304347807,0.6291666666666629,0.64,0.6461538461538444,0.6333333333333384,0.6464285714285763,0.6448275862068982,0.6333333333333333,1,1,True,True,True,False,1,0.0007186202491216154,6.397578750814367e-06,2.289045416201558e-06,8.686624167015925e-06,0.7364861916216754,0.26351380837832455,0.4729723832433507,0.4729723832433507,1.0868911319172139e-05,6.59261405419941e-06,1.7461525373371548e-05,0.6224491324078133,0.3775508675921867,0.24489826481562663,0.24489826481562663,1.543615805899084e-05,1.0882176684565387e-05,2.6318334743556226e-05,0.5865172781408681,0.41348272185913193,0.17303455628173614,0.17303455628173614,5.236124269986105e-06,1.5327659696700959e-06,6.768890239656201e-06,0.7735572722556148,0.22644272774438526,0.5471145445112294,0.5471145445112294,354,2014-01-14 10:26:00-05:00,2014-01-14 11:16:00-05:00,long,18,-728.9999999999918,-683.9999999999918,45.0,stop,40.499999999999545,-37.999999999999545,1253.3,728.9999999999918,MGC,long,is,0.3492063492063492,0.19444444444444445,0.23015873015873015,0.7261904761904762,0.2698412698412698,0.1865079365079365,0.20634920634920634,0.6468253968253969,0.23809523809523808,0.21428571428571427,0.20634920634920634,0.5436507936507936,0.30158730158730157,0.17857142857142858,0.24603174603174602,0.8214285714285714,2.289045416201558e-06,6.397578750814367e-06,0.26351380837832455,0.7364861916216754,0.19444444444444445,0.3492063492063492,6.59261405419941e-06,1.0868911319172139e-05,0.3775508675921867,0.6224491324078133,0.1865079365079365,0.2698412698412698,1.0882176684565387e-05,1.543615805899084e-05,0.41348272185913193,0.5865172781408681,0.21428571428571427,0.23809523809523808,1.5327659696700959e-06,5.236124269986105e-06,0.22644272774438526,0.7735572722556148,0.17857142857142858,0.30158730158730157
2014-01-15,2014-01-15 10:27:00-05:00,1,0.6099999999999796,0.5857142857142728,0.5863636363636199,0.5739130434782431,0.5666666666666534,0.5679999999999927,0.5538461538461399,0.5333333333333199,0.5607142857142711,0.548275862068953,0.5333333333333182,120772,2014-01-15 10:27:00-05:00,33,1,1087,1237.9,1237.9,1237.9,1237.9,1,MGC.c.0,627,2,132,1237.1092544987146,2014-01-15,1237.6507559395247,1237.6,1235.0,2.599999999999909,1236.3,0.6099999999999796,0.5857142857142728,0.5863636363636199,0.5739130434782431,0.5666666666666534,0.5679999999999927,0.5538461538461399,0.5333333333333199,0.5607142857142711,0.548275862068953,0.5333333333333182,1,1,True,True,True,False,1,0.0007275666936137348,3.588512526742251e-06,2.749696007010385e-06,6.338208533752636e-06,0.5661714201469505,0.43382857985304946,0.13234284029390106,0.13234284029390106,1.0257186426936544e-05,1.0559484987061448e-05,2.0816671413997992e-05,0.49273902743352077,0.5072609725664793,-0.014521945132958469,0.014521945132958469,1.5363670546813837e-05,1.3892198747445488e-05,2.9255869294259325e-05,0.5251483178395435,0.47485168216045653,0.050296635679086966,0.050296635679086966,3.555702854707955e-06,2.749696007010385e-06,6.3053988617183405e-06,0.5639140255338199,0.4360859744661801,0.12782805106763978,0.12782805106763978,355,2014-01-15 10:28:00-05:00,2014-01-15 16:05:00-05:00,long,23,402.5000000000523,460.0000000000523,57.5,time_exit,32.499999999997726,20.000000000002274,1237.6999999999998,747.4999999999477,MGC,long,is,0.10714285714285714,0.24603174603174602,0.14285714285714285,0.25,0.23412698412698413,0.4365079365079365,0.2896825396825397,0.03968253968253968,0.23015873015873015,0.3134920634920635,0.2619047619047619,0.19047619047619047,0.21428571428571427,0.3492063492063492,0.2261904761904762,0.2619047619047619,2.749696007010385e-06,3.588512526742251e-06,0.43382857985304946,0.5661714201469505,0.24603174603174602,0.10714285714285714,1.0559484987061448e-05,1.0257186426936544e-05,0.5072609725664793,0.49273902743352077,0.4365079365079365,0.23412698412698413,1.3892198747445488e-05,1.5363670546813837e-05,0.47485168216045653,0.5251483178395435,0.3134920634920635,0.23015873015873015,2.749696007010385e-06,3.555702854707955e-06,0.4360859744661801,0.5639140255338199,0.3492063492063492,0.21428571428571427
2014-01-17,2014-01-17 10:00:00-05:00,1,0.5849999999999795,0.5714285714285497,0.5772727272727086,0.6130434782608557,0.6083333333333201,0.5839999999999873,0.5999999999999878,0.6296296296296212,0.6285714285714253,0.6482758620689562,0.6699999999999894,121240,2014-01-17 10:00:00-05:00,33,1,1087,1249.3,1249.3,1249.3,1249.3,2,MGC.c.0,600,4,120,1245.410157367668,2014-01-17,1245.323125,1249.1,1246.7,2.3999999999998636,1247.9,0.5849999999999795,0.5714285714285497,0.5772727272727086,0.6130434782608557,0.6083333333333201,0.5839999999999873,0.5999999999999878,0.6296296296296212,0.6285714285714253,0.6482758620689562,0.6699999999999894,1,1,True,True,True,False,1,0.0004003843689941444,4.974280407378553e-06,4.00619729023583e-06,8.980477697614384e-06,0.5538993108016897,0.44610068919831014,0.10779862160337965,0.10779862160337965,1.755268255933242e-05,7.974780547499092e-06,2.552746310683151e-05,0.6875999579697786,0.3124000420302215,0.3751999159395571,0.3751999159395571,3.4090454519049135e-05,1.5113053114949656e-05,4.920350763399879e-05,0.6928460217233213,0.3071539782766786,0.3856920434466427,0.3856920434466427,2.1971584674837593e-06,1.3158681487815269e-06,3.513026616265286e-06,0.6254317736480938,0.37456822635190623,0.2508635472961876,0.2508635472961876,357,2014-01-17 10:02:00-05:00,2014-01-17 10:06:00-05:00,long,23,-747.4999999999477,-689.9999999999477,57.5,stop,32.499999999997726,-29.999999999997726,1249.3999999999999,747.4999999999477,MGC,long,is,0.23015873015873015,0.3968253968253968,0.24603174603174602,0.19444444444444445,0.5357142857142857,0.2698412698412698,0.4126984126984127,0.7896825396825397,0.6865079365079365,0.373015873015873,0.5357142857142857,0.8373015873015873,0.10714285714285714,0.1626984126984127,0.07936507936507936,0.5,4.00619729023583e-06,4.974280407378553e-06,0.44610068919831014,0.5538993108016897,0.3968253968253968,0.23015873015873015,7.974780547499092e-06,1.755268255933242e-05,0.3124000420302215,0.6875999579697786,0.2698412698412698,0.5357142857142857,1.5113053114949656e-05,3.4090454519049135e-05,0.3071539782766786,0.6928460217233213,0.373015873015873,0.6865079365079365,1.3158681487815269e-06,2.1971584674837593e-06,0.37456822635190623,0.6254317736480938,0.1626984126984127,0.10714285714285714
2014-01-23,2014-01-23 10:00:00-05:00,1,1.0850000000000137,1.0666666666666818,1.0318181818182046,1.03478260869567,0.9916666666666837,0.9600000000000182,0.9384615384615594,0.9222222222222425,0.9357142857143036,0.9137931034482916,0.8900000000000167,122086,2014-01-23 10:00:00-05:00,33,1,1087,1259.3,1266.8,1259.3,1261.9,129,MGC.c.0,600,3,174,1252.024006116208,2014-01-23,1249.9546965072907,1259.2,1254.5,4.7000000000000455,1256.85,1.0850000000000137,1.0666666666666818,1.0318181818182046,1.03478260869567,0.9916666666666837,0.9600000000000182,0.9384615384615594,0.9222222222222425,0.9357142857143036,0.9137931034482916,0.8900000000000167,1,1,True,True,True,False,1,0.0021442185514612966,1.0801859818613107e-05,2.9635449028553234e-06,1.376540472146843e-05,0.7847106595977233,0.21528934040227668,0.5694213191954466,0.5694213191954466,2.4422357171863176e-05,6.0072072933308815e-06,3.0429564465194058e-05,0.8025864845945447,0.19741351540545526,0.6051729691890894,0.6051729691890894,3.322482504049066e-05,1.1383456859210725e-05,4.460828189970138e-05,0.7448129276799847,0.25518707232001525,0.4896258553599695,0.4896258553599695,9.702062870373146e-06,2.6715840972783996e-06,1.2373646967651546e-05,0.7840908097456855,0.21590919025431451,0.5681816194913709,0.5681816194913709,359,2014-01-23 10:01:00-05:00,2014-01-23 16:31:00-05:00,long,9,31.500000000032742,54.00000000003274,22.5,time_exit,82.49999999999773,6.000000000003638,1262.1999999999998,742.4999999999795,MGC,long,is,0.5634920634920635,0.27380952380952384,0.4880952380952381,0.8373015873015873,0.7023809523809523,0.1626984126984127,0.5119047619047619,0.9404761904761905,0.6785714285714286,0.23015873015873015,0.4880952380952381,0.8968253968253969,0.5238095238095238,0.3373015873015873,0.42857142857142855,0.8293650793650794,2.9635449028553234e-06,1.0801859818613107e-05,0.21528934040227668,0.7847106595977233,0.27380952380952384,0.5634920634920635,6.0072072933308815e-06,2.4422357171863176e-05,0.19741351540545526,0.8025864845945447,0.1626984126984127,0.7023809523809523,1.1383456859210725e-05,3.322482504049066e-05,0.25518707232001525,0.7448129276799847,0.23015873015873015,0.6785714285714286,2.6715840972783996e-06,9.702062870373146e-06,0.21590919025431451,0.7840908097456855,0.3373015873015873,0.5238095238095238
2014-01-29,2014-01-29 13:56:00-05:00,1,0.7349999999999796,0.7809523809523636,0.7590909090908905,0.7391304347825889,0.7458333333333087,0.7239999999999782,0.7807692307692116,0.7740740740740606,0.7785714285714188,0.7517241379310251,0.7599999999999909,123454,2014-01-29 13:56:00-05:00,33,1,1087,1265.1,1268.0,1265.1,1268.0,4,MGC.c.0,836,2,114,1262.4805649717514,2014-01-29,1260.9083333333333,1267.8,1263.1,4.7000000000000455,1265.4499999999998,0.7349999999999796,0.7809523809523636,0.7590909090908905,0.7391304347825889,0.7458333333333087,0.7239999999999782,0.7807692307692116,0.7740740740740606,0.7785714285714188,0.7517241379310251,0.7599999999999909,1,1,True,True,True,False,1,0.003958828186856778,2.0437723192873158e-05,7.729327595256889e-06,2.8167050788130046e-05,0.7255897447909554,0.27441025520904466,0.4511794895819107,0.4511794895819107,2.8796788147671523e-05,1.8763701980984368e-05,4.7560490128655894e-05,0.6054771107230671,0.39452288927693285,0.2109542214461342,0.2109542214461342,5.425807606346414e-05,3.5026576789677584e-05,8.928465285314173e-05,0.6076976762480062,0.3923023237519938,0.21539535249601238,0.21539535249601238,2.257841829252513e-05,1.4365205056910656e-05,3.6943623349435785e-05,0.6111587398714088,0.3888412601285912,0.22231747974281757,0.22231747974281757,361,2014-01-29 13:59:00-05:00,2014-01-29 14:00:00-05:00,long,25,-737.5000000000114,-675.0000000000114,62.5,stop,29.500000000000455,-27.000000000000455,1265.5,737.5000000000114,MGC,long,is,0.7896825396825397,0.6984126984126984,0.7738095238095238,0.7023809523809523,0.7579365079365079,0.6984126984126984,0.7420634920634921,0.5674603174603174,0.8412698412698413,0.746031746031746,0.7976190476190477,0.623015873015873,0.8055555555555556,0.7857142857142857,0.7976190476190477,0.4603174603174603,7.729327595256889e-06,2.0437723192873158e-05,0.27441025520904466,0.7255897447909554,0.6984126984126984,0.7896825396825397,1.8763701980984368e-05,2.8796788147671523e-05,0.39452288927693285,0.6054771107230671,0.6984126984126984,0.7579365079365079,3.5026576789677584e-05,5.425807606346414e-05,0.3923023237519938,0.6076976762480062,0.746031746031746,0.8412698412698413,1.4365205056910656e-05,2.257841829252513e-05,0.3888412601285912,0.6111587398714088,0.7857142857142857,0.8055555555555556
2014-01-30,2014-01-30 18:55:00-05:00,1,0.8449999999999932,0.8190476190476104,0.8136363636363471,0.7956521739130217,0.7749999999999773,0.7479999999999746,0.7230769230769039,0.7444444444444243,0.7285714285714155,0.7103448275861881,0.6999999999999849,123613,2014-01-30 18:55:00-05:00,33,1,1087,1244.6,1244.6,1244.6,1244.6,2,MGC.c.0,1135,3,104,1245.5660766961653,2014-01-31,1244.3,1244.0,1240.3,3.7000000000000455,1242.15,0.8449999999999932,0.8190476190476104,0.8136363636363471,0.7956521739130217,0.7749999999999773,0.7479999999999746,0.7230769230769039,0.7444444444444243,0.7285714285714155,0.7103448275861881,0.6999999999999849,1,1,True,True,True,False,1,0.0004823151125401548,2.326278677846222e-07,0.0,2.326278677846222e-07,1.0,0.0,1.0,1.0,2.326278677846222e-07,0.0,2.326278677846222e-07,1.0,0.0,1.0,1.0,2.326278677846222e-07,0.0,2.326278677846222e-07,1.0,0.0,1.0,1.0,1.3926209605635745e-05,6.86922912850215e-06,2.0795438734137894e-05,0.6696761623391196,0.3303238376608804,0.3393523246782393,0.3393523246782393,362,2014-01-30 20:50:00-05:00,2014-01-30 20:50:00-05:00,long,22,-98.99999999995998,-43.99999999995998,55.0,time_exit,33.49999999999909,-1.999999999998181,1243.1,736.99999999998,MGC,long,is,0.0,0.007936507936507936,0.0,0.9920634920634921,0.0,0.007936507936507936,0.0,0.9920634920634921,0.0,0.007936507936507936,0.0,0.9920634920634921,0.6507936507936508,0.5833333333333334,0.6031746031746031,0.6507936507936508,0.0,2.326278677846222e-07,0.0,1.0,0.007936507936507936,0.0,0.0,2.326278677846222e-07,0.0,1.0,0.007936507936507936,0.0,0.0,2.326278677846222e-07,0.0,1.0,0.007936507936507936,0.0,6.86922912850215e-06,1.3926209605635745e-05,0.3303238376608804,0.6696761623391196,0.5833333333333334,0.6507936507936508
2014-02-27,2014-02-27 10:12:00-05:00,1,0.6949999999999932,0.6952380952380909,0.6863636363636322,0.7086956521739111,0.6791666666666648,0.66,0.642307692307694,0.6370370370370387,0.6214285714285747,0.6034482758620768,0.5833333333333409,123854,2014-02-27 10:12:00-05:00,33,1,54411,1332.9,1333.5,1332.9,1333.5,3,MGC.c.0,612,3,132,1330.7710610932475,2014-02-27,1330.1977718360072,1332.8,1330.3,2.5,1331.55,0.6949999999999932,0.6952380952380909,0.6863636363636322,0.7086956521739111,0.6791666666666648,0.66,0.642307692307694,0.6370370370370387,0.6214285714285747,0.6034482758620768,0.5833333333333409,1,1,True,True,True,False,1,0.0011261261261261701,5.376155349155165e-06,3.1387012066572307e-06,8.514856555812395e-06,0.6313853103591397,0.3686146896408603,0.26277062071827945,0.26277062071827945,1.2283942961623169e-05,9.554526335697842e-06,2.1838469297321012e-05,0.5624910241822707,0.4375089758177293,0.12498204836454138,0.12498204836454138,2.3469756853480874e-05,1.6027464632266588e-05,3.949722148574746e-05,0.5942128577816522,0.40578714221834783,0.1884257155633044,0.1884257155633044,3.514750263758974e-06,1.854446016057515e-06,5.369196279816489e-06,0.6546138529096767,0.3453861470903234,0.3092277058193532,0.3092277058193532,363,2014-02-27 10:14:00-05:00,2014-02-27 13:59:00-05:00,long,18,-728.9999999999918,-683.9999999999918,45.0,stop,40.499999999999545,-37.999999999999545,1333.8,728.9999999999918,MGC,long,is,0.2619047619047619,0.28174603174603174,0.21428571428571427,0.49206349206349204,0.3134920634920635,0.3611111111111111,0.3055555555555556,0.3611111111111111,0.5119047619047619,0.38492063492063494,0.4087301587301587,0.5793650793650794,0.20238095238095238,0.23412698412698413,0.18253968253968253,0.5952380952380952,3.1387012066572307e-06,5.376155349155165e-06,0.3686146896408603,0.6313853103591397,0.28174603174603174,0.2619047619047619,9.554526335697842e-06,1.2283942961623169e-05,0.4375089758177293,0.5624910241822707,0.3611111111111111,0.3134920634920635,1.6027464632266588e-05,2.3469756853480874e-05,0.40578714221834783,0.5942128577816522,0.38492063492063494,0.5119047619047619,1.854446016057515e-06,3.514750263758974e-06,0.3453861470903234,0.6546138529096767,0.23412698412698413,0.20238095238095238
2014-03-03,2014-03-03 10:21:00-05:00,1,0.7699999999999818,0.7666666666666515,0.8363636363636199,0.8304347826086819,0.7958333333333201,0.791999999999989,0.7999999999999895,0.7777777777777694,0.7499999999999919,0.7413793103448197,0.7199999999999894,124583,2014-03-03 10:21:00-05:00,33,1,54411,1351.0,1353.0,1351.0,1352.9,25,MGC.c.0,621,0,188,1347.3568462401795,2014-03-03,1344.588851095994,1352.0,1347.0,5.0,1349.5,0.7699999999999818,0.7666666666666515,0.8363636363636199,0.8304347826086819,0.7958333333333201,0.791999999999989,0.7999999999999895,0.7777777777777694,0.7499999999999919,0.7413793103448197,0.7199999999999894,1,1,True,True,True,False,1,0.0016287850744058918,6.087724944727097e-06,3.1096762025622375e-06,9.197401147289335e-06,0.6618962082045619,0.3381037917954382,0.32379241640912365,0.32379241640912365,7.895192565381912e-06,4.8928456426486775e-06,1.278803820803059e-05,0.6173888783366251,0.3826111216633748,0.23477775667325038,0.23477775667325038,1.3273666126415425e-05,7.4631881609877855e-06,2.073685428740321e-05,0.6401002747306102,0.3598997252693899,0.2802005494612202,0.2802005494612202,6.087724944727097e-06,3.632250316048568e-06,9.719975260775666e-06,0.6263107447704851,0.37368925522951485,0.25262148954097025,0.25262148954097025,364,2014-03-03 10:22:00-05:00,2014-03-03 16:04:00-05:00,long,12,-257.99999999998363,-227.99999999998363,30.0,time_exit,61.499999999998636,-18.999999999998636,1352.6,737.9999999999836,MGC,long,is,0.3134920634920635,0.27380952380952384,0.25793650793650796,0.5912698412698413,0.12698412698412698,0.1111111111111111,0.0873015873015873,0.6190476190476191,0.1626984126984127,0.07539682539682539,0.10714285714285714,0.7341269841269841,0.35714285714285715,0.42857142857142855,0.3492063492063492,0.5,3.1096762025622375e-06,6.087724944727097e-06,0.3381037917954382,0.6618962082045619,0.27380952380952384,0.3134920634920635,4.8928456426486775e-06,7.895192565381912e-06,0.3826111216633748,0.6173888783366251,0.1111111111111111,0.12698412698412698,7.4631881609877855e-06,1.3273666126415425e-05,0.3598997252693899,0.6401002747306102,0.07539682539682539,0.1626984126984127,3.632250316048568e-06,6.087724944727097e-06,0.37368925522951485,0.6263107447704851,0.42857142857142855,0.35714285714285715
