hour,bars,net_bar_pnl_usd,avg_bar_pnl_usd
09:00,52365,17473.760714285716,0.3336916015331942
10:00,104753,15845.96071428572,0.15126975565650358
11:00,104652,8487.675000000072,0.08110380116959133
12:00,104577,618.0000000000036,0.0059095212140337135
13:00,101107,8037.7428571428645,0.0794973924371494
14:00,100919,4514.5071428571355,0.0447339662784722
15:00,100980,179563.7642857143,1.7782111733582324
