scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,hit_rate,avg_win,avg_loss,stop_hit_rate,target_hit_rate,exposure_time_pct
overall,14854.0,1.1096876628482237,1.0876724831902997,1.2260573133056354,19.6221928665786,-2799.5,757,757,0.6758928571428572,0.49801849405548215,213.69496021220158,-172.91842105263157,0.3870541611624835,0.15191545574636725,0.45820283882783885
is,5880.5,0.6665793763674454,0.642644952270995,1.1317744338999003,11.200952380952382,-2799.5,525,525,0.6670902160101652,0.4838095238095238,198.84251968503938,-164.66974169741698,0.3980952380952381,0.1295238095238095,0.4566643860163555
oos,8973.5,1.99529055550471,1.9962294930712146,1.4256171887969264,38.678879310344826,-2492.0,232,232,0.6966966966966966,0.5301724137931034,244.3658536585366,-193.42660550458714,0.3620689655172414,0.2025862068965517,0.4618387618387618
