config_type,config_id,aggregation_rule,threshold,atr_period,q_low_pct,q_high_pct,pair,low_threshold_is,high_threshold_is,n_subsignals,selected_days_total,selected_days_is,selected_days_oos,selection_rate_total,overall_net_pnl,overall_sharpe,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_max_drawdown_abs,overall_return_over_drawdown,overall_nb_trades,overall_pct_days_traded,overall_avg_winner,overall_avg_loser,overall_hit_ratio,overall_worst_day,overall_worst_5day_drawdown,overall_max_losing_streak,overall_trade_losing_streak,overall_composite_score,is_net_pnl,is_sharpe,is_profit_factor,is_expectancy,is_max_drawdown,is_max_drawdown_abs,is_return_over_drawdown,is_nb_trades,is_pct_days_traded,is_avg_winner,is_avg_loser,is_hit_ratio,is_worst_day,is_worst_5day_drawdown,is_max_losing_streak,is_trade_losing_streak,is_composite_score,oos_net_pnl,oos_sharpe,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_max_drawdown_abs,oos_return_over_drawdown,oos_nb_trades,oos_pct_days_traded,oos_avg_winner,oos_avg_loser,oos_hit_ratio,oos_worst_day,oos_worst_5day_drawdown,oos_max_losing_streak,oos_trade_losing_streak,oos_composite_score,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,neighbor_score_mean,drift_penalty,local_robustness_score,robust_flag,stability_gap,ensemble_robustness_score
point_cell,atr28_q27_q94,point,,28.0,27.0,94.0,q27/q94,8.893035714285714,26.20321428571429,1,1179,813,366,0.6748712077847739,23198.5,0.3669238755505883,1.0720505131601628,19.693123938879456,-17999.5,17999.5,1.2888413567043528,1178,0.6742987979393246,600.3026086956522,-533.9560530679934,0.48811544991511036,-750.0,-3481.5,11,11,-0.7737342712563131,-4155.5,-0.09740936843190436,0.9819685539912826,-5.1176108374384235,-17999.5,17999.5,-0.2308675240978916,812,0.6644844517184942,590.8694516971279,-537.1993006993007,0.47167487684729065,-750.0,-3481.5,11,11,-2.916744928901486,27354.0,1.3394863071544882,1.2988952872143973,74.73770491803279,-13001.5,13001.5,2.103911087182248,366,0.6971428571428572,619.1197916666666,-525.9597701149426,0.5245901639344263,-750.0,-3259.0,10,10,0.9627161054657217,1.4368956755863926,0.3169267332231147,79.85531575547121,0.6941749839414725,3.0,-0.10069078546191257,True,,
point_cell,atr28_q28_q94,point,,28.0,28.0,94.0,q28/q94,9.031785714285716,26.20321428571429,1,1167,801,366,0.6680022896393818,23432.5,0.37218660542447946,1.0735590724948871,20.096483704974272,-16828.0,16828.0,1.3924708818635607,1166,0.6674298797939324,598.9246935201401,-535.3840336134454,0.4897084048027444,-750.0,-3300.5,10,10,-0.6603112280034279,-3921.5,-0.09252028745289496,0.9827274469083165,-4.901875,-16828.0,16828.0,-0.2330342286665082,800,0.6546644844517185,588.6939313984169,-539.2790973871734,0.47375,-750.0,-3300.5,10,10,-2.8788614223643494,27354.0,1.3394863071544882,1.2988952872143973,74.73770491803279,-13001.5,13001.5,2.103911087182248,366,0.6971428571428572,619.1197916666666,-525.9597701149426,0.5245901639344263,-750.0,-3259.0,10,10,0.9627161054657217,1.4320065946073832,0.3161678403060808,79.6395799180328,0.7169256642693398,3.0,-0.09500311537994577,True,,
point_cell,atr28_q29_q94,point,,28.0,29.0,94.0,q29/q94,9.183392857142858,26.20321428571429,1,1155,789,366,0.6611333714939897,23892.5,0.3809912114080491,1.0758526979813356,20.704072790294628,-16775.0,16775.0,1.4242921013412817,1154,0.6605609616485404,599.7840707964601,-534.7801358234295,0.4896013864818024,-750.0,-3300.5,10,10,-0.6183954654183633,-3461.5,-0.08216498587133879,0.9845101211132665,-4.392766497461929,-16775.0,16775.0,-0.20634873323397915,788,0.6448445171849427,589.8310991957104,-538.4783132530121,0.4733502538071066,-750.0,-3300.5,10,10,-2.836931987062122,27354.0,1.3394863071544882,1.2988952872143973,74.73770491803279,-13001.5,13001.5,2.103911087182248,366,0.6971428571428572,619.1197916666666,-525.9597701149426,0.5245901639344263,-750.0,-3259.0,10,10,0.9627161054657217,1.421651293025827,0.31438516610113076,79.13047141549472,0.7134116310063681,3.0,-0.09588162369568876,True,,
point_cell,atr28_q30_q94,point,,28.0,30.0,94.0,q30/q94,9.319642857142856,26.20321428571429,1,1143,777,366,0.6542644533485976,19339.0,0.30964383324701467,1.061548205175536,16.934325744308232,-17544.5,17544.5,1.1022827666790163,1142,0.6536920435031482,599.9064748201439,-536.1928327645052,0.4868651488616462,-750.0,-3300.5,10,10,-0.9713933686900115,-8015.0,-0.19150356538107488,0.9640085858495141,-10.32860824742268,-17544.5,17544.5,-0.45683832540112285,776,0.6350245499181669,589.771978021978,-540.5145631067961,0.4690721649484536,-750.0,-3300.5,10,10,-3.272183710845882,27354.0,1.3394863071544882,1.2988952872143973,74.73770491803279,-13001.5,13001.5,2.103911087182248,366,0.6971428571428572,619.1197916666666,-525.9597701149426,0.5245901639344263,-750.0,-3259.0,10,10,0.9627161054657217,1.530989872535563,0.3348867013648832,85.06631316545547,0.7116546143748821,3.0,-0.09632087785356025,True,,
point_cell,atr30_q27_q94,point,,30.0,27.0,94.0,q27/q94,8.979416666666669,26.23833333333334,1,1179,813,366,0.6748712077847739,24824.5,0.3928685135598499,1.0772893841320843,21.073429541595925,-16602.0,16602.0,1.4952716540175883,1178,0.6742987979393246,599.6767764298094,-534.4242928452579,0.4898132427843803,-750.0,-3481.5,11,11,-0.5909519625608741,-3446.0,-0.08088222976655814,0.9850037969202516,-4.24384236453202,-16602.0,16602.0,-0.20756535357185882,812,0.6644844517184942,589.44140625,-536.8960280373832,0.4729064039408867,-750.0,-3481.5,11,11,-2.8626408318375587,28270.5,1.3834880705852526,1.3093137120818403,77.24180327868852,-13665.5,13665.5,2.0687497713219423,366,0.6971428571428572,620.041450777202,-528.3092485549133,0.5273224043715847,-750.0,-3259.0,11,11,0.9508005577299508,1.4643703003518107,0.3243099151615887,81.48564564322054,0.7684277529926645,3.0,-0.08987269922736574,True,,
point_cell,atr30_q28_q94,point,,30.0,28.0,94.0,q28/q94,9.165333333333335,26.23833333333334,1,1167,801,366,0.6680022896393818,23709.0,0.37652974825085583,1.0744129259856754,20.3336192109777,-17874.5,17874.5,1.3264147248874094,1166,0.6674298797939324,600.5666666666667,-534.5872483221476,0.4888507718696398,-750.0,-3300.5,11,11,-0.7192758692156556,-4561.5,-0.10764901022461423,0.9799244333047996,-5.701875,-17874.5,17874.5,-0.25519594953705,800,0.6546644844517185,590.5968169761273,-537.1548463356974,0.47125,-750.0,-3300.5,11,11,-2.952896226093933,28270.5,1.3834880705852526,1.3093137120818403,77.24180327868852,-13665.5,13665.5,2.0687497713219423,366,0.6971428571428572,620.041450777202,-528.3092485549133,0.5273224043715847,-750.0,-3259.0,11,11,0.9508005577299508,1.4911370808098667,0.3293892787770407,82.94367827868852,0.778049947362156,3.0,-0.08746715063499289,True,,
point_cell,atr30_q29_q94,point,,30.0,29.0,94.0,q29/q94,9.344249999999999,26.23833333333334,1,1154,789,365,0.6605609616485404,23488.5,0.373931034825785,1.0742557355075097,20.371639202081525,-17566.5,17566.5,1.337118947997609,1153,0.659988551803091,603.5657193605684,-536.1338983050847,0.48829141370338247,-750.0,-3300.5,11,11,-0.711849301751249,-4355.0,-0.10313585304991436,0.9806376891493255,-5.526649746192893,-17566.5,17566.5,-0.24791506560783308,788,0.6448445171849427,594.5188679245283,-539.3800959232614,0.47081218274111675,-750.0,-3300.5,10,10,-2.915869905774043,27843.5,1.363056625788948,1.3046418118657512,76.28356164383561,-13665.5,13665.5,2.0375032014928105,365,0.6952380952380952,621.046875,-528.3092485549133,0.5260273972602739,-750.0,-3259.0,11,11,0.9217477630212669,1.4661924788388625,0.32400412271642576,81.8102113900285,0.7676537217239723,3.0,-0.10895052360518331,True,,
point_cell,atr30_q30_q94,point,,30.0,30.0,94.0,q30/q94,9.490833333333333,26.23833333333334,1,1141,777,364,0.6531196336576989,22724.0,0.36366350840692757,1.0726360287360455,19.933333333333334,-17396.0,17396.0,1.3062773051276155,1140,0.6525472238122496,603.5458633093525,-535.6977739726027,0.48771929824561405,-750.0,-3300.5,11,11,-0.7477190420755508,-4909.5,-0.11721533920154985,0.9778302099796794,-6.326675257731959,-17396.0,17396.0,-0.2822200505863417,776,0.6350245499181669,593.2616438356164,-538.8077858880779,0.47036082474226804,-750.0,-3300.5,10,10,-2.9756297422490974,27633.5,1.3528502351774458,1.302344156021773,75.91620879120879,-13665.5,13665.5,2.0221360360030736,364,0.6933333333333334,623.1989528795812,-528.3092485549133,0.5247252747252747,-750.0,-3259.0,11,11,0.907556685864852,1.4700655743789957,0.3245139460420936,82.24288404894075,0.7598294158049819,3.0,-0.12013080023660061,True,,
point_cell,atr30_q27_q90,point,,30.0,27.0,90.0,q27/q90,8.979416666666669,22.87166666666667,1,1079,764,315,0.6176302232398397,21223.5,0.34676680114469605,1.0712976758170418,19.669601482854496,-16601.0,16601.0,1.2784470815011144,1079,0.6176302232398397,614.4470134874759,-531.5616071428572,0.4810009267840593,-750.0,-3481.5,11,11,-0.7840509419245325,-4109.5,-0.09875655222571396,0.9811346739596986,-5.3789267015706805,-16601.0,16601.0,-0.24754532859466297,764,0.6252045826513911,600.3483146067416,-533.905637254902,0.46596858638743455,-750.0,-3481.5,11,11,-2.940677171075505,25333.0,1.300008766387067,1.3172931200761513,80.42222222222222,-13387.0,13387.0,1.8923582580115037,315,0.6,645.239263803681,-525.2697368421053,0.5174603174603175,-750.0,-3259.0,10,10,0.9027467995651229,1.3987653186127809,0.33615844611645274,85.8011489237929,0.6982833175443939,3.0,-0.13864375089657155,False,,
point_cell,atr30_q28_q90,point,,30.0,28.0,90.0,q28/q90,9.165333333333335,22.87166666666667,1,1067,752,315,0.6107613050944476,20108.0,0.3297699317850428,1.0681397291422046,18.84536082474227,-17873.5,17873.5,1.12501748398467,1067,0.6107613050944476,615.6396484375,-531.7108108108108,0.47985004686035615,-750.0,-3300.5,11,11,-0.9117913364619874,-5225.0,-0.12628254112027854,0.9757268586374057,-6.94813829787234,-17873.5,17873.5,-0.2923322236831063,752,0.6153846153846154,601.8151862464183,-534.1401985111662,0.4640957446808511,-750.0,-3300.5,11,11,-3.0325725412433497,25333.0,1.300008766387067,1.3172931200761513,80.42222222222222,-13387.0,13387.0,1.8923582580115037,315,0.6,645.239263803681,-525.2697368421053,0.5174603174603175,-750.0,-3259.0,10,10,0.9027467995651229,1.4262913075073456,0.3415662614387456,87.37036052009455,0.7086360252761232,3.0,-0.1360555739636392,False,,
