variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
hard_profit_lock_r_1p0,2019-05-07,2019-05-07 13:19:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,125.26,1.0374358124896472,126.76,1.049859201590194
hard_profit_lock_r_1p0,2019-06-03,2019-06-03 15:11:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,187.26,1.021938441388343,189.76,1.035581750709452
hard_profit_lock_r_1p0,2019-08-02,2019-08-02 10:40:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,106.26,1.049585144211774,112.26,1.108850256815488
hard_profit_lock_r_1p0,2019-08-07,2019-08-07 13:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,167.26,1.0536726722943177,167.26,1.0536726722943177
hard_profit_lock_r_1p0,2019-08-14,2019-08-14 11:45:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,104.76,1.0098322729901679,105.76,1.0194717563138618
hard_profit_lock_r_1p0,2019-10-04,2019-10-04 15:48:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,85.76,1.0120368185036583,89.76,1.059240028321926
hard_profit_lock_r_1p0,2020-01-31,2020-01-31 13:32:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,179.26,1.0317716127546908,182.76,1.0519166570737883
hard_profit_lock_r_1p0,2020-02-25,2020-02-25 11:08:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,210.26,1.0219694760377174,224.26,1.0900165257120638
hard_profit_lock_r_1p0,2020-03-04,2020-03-04 15:50:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,245.76,1.0315648085963733,249.76,1.048354600402955
hard_profit_lock_r_1p0,2020-03-11,2020-03-11 13:04:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,199.26,1.0076868615353494,203.76,1.0304440173965812
hard_profit_lock_r_1p0,2020-03-30,2020-03-30 11:20:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,189.26,1.061826750448833,197.26,1.106710053859964
hard_profit_lock_r_1p0,2020-03-31,2020-03-31 10:19:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,171.26,1.0588598986026956,175.76,1.0866823296648942
hard_profit_lock_r_1p0,2020-04-03,2020-04-03 13:30:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,205.76,1.0431961062664772,214.76,1.0888257959845873
hard_profit_lock_r_1p0,2020-04-06,2020-04-06 15:10:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,228.26,1.0294038062595832,229.76,1.0361684856137818
hard_profit_lock_r_1p0,2020-04-21,2020-04-21 11:00:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,266.76,1.0172361195851127,294.26,1.1221018913971934
hard_profit_lock_r_1p0,2020-04-22,2020-04-22 14:34:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,132.76,1.0077425231516621,139.76,1.0608774859571883
hard_profit_lock_r_1p0,2020-04-28,2020-04-28 10:54:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,185.26,1.0423089906605152,191.76,1.0788792618431415
hard_profit_lock_r_1p0,2020-04-29,2020-04-29 15:22:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,184.26,1.0083178286089525,185.76,1.0165262121046295
hard_profit_lock_r_1p0,2020-05-04,2020-05-04 15:33:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,155.26,1.0098868219071158,157.76,1.0261480421490827
hard_profit_lock_r_1p0,2020-05-15,2020-05-15 15:35:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,191.76,1.0241401409955138,191.76,1.0241401409955138
hard_profit_lock_r_1p0,2020-05-21,2020-05-21 11:18:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,149.26,1.0348031059345535,153.26,1.062534664448142
hard_profit_lock_r_1p0,2020-05-28,2020-05-28 12:51:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,168.26,1.0060990193733554,168.76,1.0090887347524515
hard_profit_lock_r_1p0,2020-06-09,2020-06-09 12:39:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,126.26,1.0203652820429934,132.76,1.0728947793761112
hard_profit_lock_r_1p0,2020-06-12,2020-06-12 11:03:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,237.26,1.0463967539913557,242.76,1.0706536120666843
hard_profit_lock_r_1p0,2020-06-15,2020-06-15 14:00:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,255.26,1.0603140317354822,270.76,1.124698845227216
hard_profit_lock_r_1p0,2020-06-16,2020-06-16 10:59:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,169.26,1.0337119824111396,186.26,1.1375351166483447
hard_profit_lock_r_1p0,2020-06-22,2020-06-22 12:04:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,110.26,1.12235342019544,116.76,1.1885179153094463
hard_profit_lock_r_1p0,2020-06-24,2020-06-24 11:44:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,284.26,1.042238028891985,296.26,1.0862359756544695
hard_profit_lock_r_1p0,2020-06-26,2020-06-26 10:33:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,203.26,1.062852959631876,209.76,1.096841664923656
hard_profit_lock_r_1p0,2020-07-01,2020-07-01 14:30:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,147.76,1.020864999309106,153.76,1.0623186403205747
hard_profit_lock_r_1p0,2020-07-06,2020-07-06 11:13:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,126.76,1.0041191381495564,132.76,1.0516476552598226
hard_profit_lock_r_1p0,2020-07-09,2020-07-09 10:56:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,123.76,1.0165927386232956,136.26,1.1192705766387383
hard_profit_lock_r_1p0,2020-07-15,2020-07-15 12:04:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,214.26,1.0215504910841995,221.26,1.0549251454181368
hard_profit_lock_r_1p0,2020-07-20,2020-07-20 11:33:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,188.26,1.0135673522127704,193.26,1.0404867018412833
hard_profit_lock_r_1p0,2020-07-23,2020-07-23 12:23:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,161.26,1.0841737259647706,163.26,1.0976200080677692
hard_profit_lock_r_1p0,2020-07-29,2020-07-29 14:42:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,108.76,1.0689994102614508,113.26,1.1132298014546884
hard_profit_lock_r_1p0,2020-08-10,2020-08-10 10:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,180.76,1.0028850421660007,183.76,1.0195295162006213
hard_profit_lock_r_1p0,2020-08-12,2020-08-12 14:21:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,223.76,1.0000893894699203,231.26,1.0336104406900866
hard_profit_lock_r_1p0,2020-08-25,2020-08-25 14:43:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,120.76,1.0043246839654025,122.76,1.0209580838323353
hard_profit_lock_r_1p0,2020-08-31,2020-08-31 13:21:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,135.76,1.0464004932942808,135.76,1.0464004932942808
hard_profit_lock_r_1p0,2020-09-03,2020-09-03 10:38:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,253.76,1.1216407355021216,264.76,1.1702616690240453
hard_profit_lock_r_1p0,2020-09-09,2020-09-09 13:06:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,279.76,1.0054629097182288,281.26,1.0108539390454283
hard_profit_lock_r_1p0,2020-09-16,2020-09-16 15:10:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,186.26,1.0449955116696588,193.26,1.0842684021543985
hard_profit_lock_r_1p0,2020-09-23,2020-09-23 13:53:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,202.76,1.0492651624922376,219.26,1.134651210929414
hard_profit_lock_r_1p0,2020-09-25,2020-09-25 11:25:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,204.26,1.030367231638418,207.76,1.0480225988700564
hard_profit_lock_r_1p0,2020-10-05,2020-10-05 12:21:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,125.76,1.0246048557927327,126.76,1.0327521590353594
hard_profit_lock_r_1p0,2020-10-09,2020-10-09 13:06:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,116.76,1.035657264502395,118.76,1.053397197090651
hard_profit_lock_r_1p0,2020-10-14,2020-10-14 12:10:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,197.26,1.0396331822493938,203.76,1.0738905871192157
hard_profit_lock_r_1p0,2020-10-16,2020-10-16 10:22:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,94.26,1.0002122241086588,97.26,1.0320458404074704
hard_profit_lock_r_1p0,2020-10-19,2020-10-19 10:37:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,181.76,1.093358999037536,198.26,1.1926130895091434
hard_profit_lock_r_1p0,2020-10-22,2020-10-22 10:31:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,154.76,1.0439827307069616,172.76,1.1654074473826226
hard_profit_lock_r_1p0,2020-10-29,2020-10-29 14:01:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,232.76,1.006573257221934,235.76,1.0195467912125928
hard_profit_lock_r_1p0,2020-10-30,2020-10-30 14:33:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,326.26,1.0187984011991007,337.26,1.053147639270547
hard_profit_lock_r_1p0,2020-11-02,2020-11-02 13:18:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,229.76,1.0066596565019277,236.76,1.03732912723449
hard_profit_lock_r_1p0,2020-11-03,2020-11-03 10:21:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,225.76,1.0488756736666047,225.76,1.0488756736666047
hard_profit_lock_r_1p0,2020-11-13,2020-11-13 10:56:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,115.26,1.0361380798274002,117.26,1.0541172240201366
hard_profit_lock_r_1p0,2020-11-23,2020-11-23 11:09:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,162.76,1.32605507576992,163.76,1.3342023790125468
hard_profit_lock_r_1p0,2020-11-24,2020-11-24 13:22:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,184.26,1.0166629883028029,186.76,1.030456852791878
hard_profit_lock_r_1p0,2020-11-27,2020-11-27 10:32:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,94.26,1.1323882748678522,96.76,1.1624219125420472
hard_profit_lock_r_1p0,2020-11-30,2020-11-30 10:44:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,226.26,1.287470126322977,227.26,1.2931603505178102
hard_profit_lock_r_1p0,2020-12-01,2020-12-01 12:04:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,132.26,1.0116261281933607,134.26,1.026923665289888
hard_profit_lock_r_1p0,2021-01-04,2021-01-04 10:59:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,182.76,1.031144211238998,184.26,1.0396073121191605
hard_profit_lock_r_1p0,2021-01-15,2021-01-15 10:09:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,134.76,1.1349166245578575,136.26,1.1475492673067205
hard_profit_lock_r_1p0,2021-01-20,2021-01-20 13:32:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,172.76,1.0486827728541943,173.76,1.0547529440330217
hard_profit_lock_r_1p0,2021-01-21,2021-01-21 15:37:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,132.26,1.02734192947025,133.26,1.035109523069753
hard_profit_lock_r_1p0,2021-01-25,2021-01-25 10:53:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,147.26,1.2046793193717278,150.26,1.2292212041884816
hard_profit_lock_r_1p0,2021-01-28,2021-01-28 13:38:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,259.26,1.0020097395068408,265.26,1.0251990415088506
hard_profit_lock_r_1p0,2021-02-01,2021-02-01 12:27:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,272.76,1.0074610327251237,277.26,1.0240821452315874
hard_profit_lock_r_1p0,2021-02-10,2021-02-10 10:20:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,129.26,1.276768075859344,130.76,1.2915843540102725
hard_profit_lock_r_1p0,2021-02-19,2021-02-19 12:52:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,149.26,1.1416551935138441,154.76,1.1837234205292946
