config_id,symbol,signal_time,signal_actionable_time,direction,filter_family,filter_label,stop_multiplier,target_multiplier,entry_delay_minutes,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,signal_timeframe,fold_id
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-02-09 09:30:00-05:00,2023-02-09 10:00:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-02-09 10:06:00-05:00,,12672.25,12624.75,12816.05,,,,,,1,2023-02-09,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-02-13 09:30:00-05:00,2023-02-13 10:00:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-02-13 10:06:00-05:00,,12444.25,12470.8125,12319.475,,,,,,1,2023-02-13,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-02-14 09:30:00-05:00,2023-02-14 10:00:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-02-14 10:06:00-05:00,,12635.25,,,,,,,,1,2023-02-14,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-02-14 10:30:00-05:00,2023-02-14 11:00:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,none,True,-111.5,-111.5,-109.0,2023-02-14 11:06:00-05:00,2023-02-14 12:06:00-05:00,12526.0,12398.8125,12650.175,12471.5,time_stop_1m,60.0,84.0,434.0,1,2023-02-14,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-01 10:00:00-05:00,2023-03-01 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-03-01 10:36:00-05:00,,11980.5,11946.125,12067.175,,,,,,1,2023-03-01,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-02 09:30:00-05:00,2023-03-02 10:00:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-03-02 10:06:00-05:00,,11918.25,,,,,,,,1,2023-03-02,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-03 09:30:00-05:00,2023-03-03 10:00:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-03-03 10:06:00-05:00,,12150.25,12212.125,12060.225,,,,,,1,2023-03-03,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-07 10:00:00-05:00,2023-03-07 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,none,True,-140.0,-140.0,-137.5,2023-03-07 10:36:00-05:00,2023-03-07 11:36:00-05:00,12302.75,12151.8125,12391.2,12234.0,time_stop_1m,60.0,65.0,376.0,1,2023-03-07,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-10 09:30:00-05:00,2023-03-10 10:00:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-03-10 10:06:00-05:00,,11956.5,11843.0625,12077.9,,,,,,1,2023-03-10,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-20 09:30:00-04:00,2023-03-20 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,none,True,104.0,104.0,106.5,2023-03-20 10:06:00-04:00,2023-03-20 11:06:00-04:00,12608.0,12509.5625,12748.75,12661.25,time_stop_1m,60.0,238.0,214.0,1,2023-03-20,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-21 10:00:00-04:00,2023-03-21 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-03-21 10:36:00-04:00,,12740.25,12732.4375,12854.1,,,,,,1,2023-03-21,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-03-22 14:00:00-04:00,2023-03-22 14:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-03-22 14:36:00-04:00,,12915.5,13077.375,12828.95,,,,,,1,2023-03-22,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-05 09:30:00-04:00,2023-04-05 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-04-05 10:06:00-04:00,,13114.0,,,,,,,,1,2023-04-05,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-05 10:00:00-04:00,2023-04-05 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-04-05 10:36:00-04:00,,13084.75,,,,,,,,1,2023-04-05,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-11 09:30:00-04:00,2023-04-11 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-04-11 10:06:00-04:00,,13098.5,13091.3125,13185.775,,,,,,1,2023-04-11,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-12 09:30:00-04:00,2023-04-12 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,none,True,-143.0,-143.0,-140.5,2023-04-12 10:06:00-04:00,2023-04-12 10:55:00-04:00,13089.5,13019.5,13167.5,13019.25,stop_1m,49.0,158.0,306.0,1,2023-04-12,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-12 10:30:00-04:00,2023-04-12 11:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-04-12 11:06:00-04:00,,13013.0,13004.25,13104.25,,,,,,1,2023-04-12,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-14 09:30:00-04:00,2023-04-14 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-04-14 10:06:00-04:00,,13233.25,13255.75,13141.175,,,,,,1,2023-04-14,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-14 10:00:00-04:00,2023-04-14 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-04-14 10:36:00-04:00,,13141.0,13130.0625,13237.375,,,,,,1,2023-04-14,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-18 10:00:00-04:00,2023-04-18 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-04-18 10:36:00-04:00,,13163.75,,,,,,,,1,2023-04-18,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-04-21 09:30:00-04:00,2023-04-21 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-04-21 10:06:00-04:00,,13002.0,12992.625,13093.35,,,,,,1,2023-04-21,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-02 10:00:00-04:00,2023-05-02 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-05-02 10:36:00-04:00,,13179.75,,,,,,,,1,2023-05-02,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-03 15:00:00-04:00,2023-05-03 15:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-05-03 15:36:00-04:00,,13119.25,,,,,,,,1,2023-05-03,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-10 10:30:00-04:00,2023-05-10 11:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-10 11:06:00-04:00,,13332.5,13289.6875,13409.95,,,,,,1,2023-05-10,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-11 09:30:00-04:00,2023-05-11 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-11 10:06:00-04:00,,13399.25,13365.5,13499.325,,,,,,1,2023-05-11,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-16 09:30:00-04:00,2023-05-16 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-16 10:06:00-04:00,,13482.25,13524.125,13417.725,,,,,,1,2023-05-16,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-17 09:30:00-04:00,2023-05-17 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-17 10:06:00-04:00,,13489.25,13471.4375,13556.65,,,,,,1,2023-05-17,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-18 09:30:00-04:00,2023-05-18 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-18 10:06:00-04:00,,13713.0,13719.875,13637.075,,,,,,1,2023-05-18,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-18 10:00:00-04:00,2023-05-18 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-05-18 10:36:00-04:00,,13781.25,,,,,,,,1,2023-05-18,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-22 09:30:00-04:00,2023-05-22 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,none,True,3.0,3.0,5.5,2023-05-22 10:06:00-04:00,2023-05-22 11:06:00-04:00,13917.5,13954.0625,13834.675,13914.75,time_stop_1m,60.0,222.0,26.0,1,2023-05-22,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-25 09:30:00-04:00,2023-05-25 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-25 10:06:00-04:00,,13886.0,13842.5625,14007.825,,,,,,1,2023-05-25,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-26 09:30:00-04:00,2023-05-26 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-05-26 10:06:00-04:00,,14127.75,,,,,,,,1,2023-05-26,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-30 09:30:00-04:00,2023-05-30 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-30 10:06:00-04:00,,14434.5,14425.75,14505.625,,,,,,1,2023-05-30,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-05-31 10:00:00-04:00,2023-05-31 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-05-31 10:36:00-04:00,,14303.75,14266.875,14411.925,,,,,,1,2023-05-31,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-07 10:00:00-04:00,2023-06-07 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-06-07 10:36:00-04:00,,14515.25,,,,,,,,1,2023-06-07,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-08 09:30:00-04:00,2023-06-08 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-06-08 10:06:00-04:00,,14403.75,,,,,,,,1,2023-06-08,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-09 09:30:00-04:00,2023-06-09 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-06-09 10:06:00-04:00,,14671.0,,,,,,,,1,2023-06-09,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-20 10:00:00-04:00,2023-06-20 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-06-20 10:36:00-04:00,,15148.0,15125.8125,15236.8,,,,,,1,2023-06-20,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-21 09:30:00-04:00,2023-06-21 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-06-21 10:06:00-04:00,,15104.25,,,,,,,,1,2023-06-21,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-22 09:30:00-04:00,2023-06-22 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-06-22 10:06:00-04:00,,15072.25,15102.5625,14962.85,,,,,,1,2023-06-22,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-27 09:30:00-04:00,2023-06-27 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-06-27 10:06:00-04:00,,14949.75,14976.0,14836.9,,,,,,1,2023-06-27,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-06-28 09:30:00-04:00,2023-06-28 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-06-28 10:06:00-04:00,,15057.5,15120.625,14962.5,,,,,,1,2023-06-28,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-07-05 09:30:00-04:00,2023-07-05 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-07-05 10:06:00-04:00,,15378.0,15400.5,15319.6,,,,,,1,2023-07-05,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-07-07 09:30:00-04:00,2023-07-07 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-07-07 10:06:00-04:00,,15270.75,15277.0,15176.825,,,,,,1,2023-07-07,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-07-20 10:00:00-04:00,2023-07-20 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-07-20 10:36:00-04:00,,15723.0,,,,,,,,1,2023-07-20,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-07-21 09:30:00-04:00,2023-07-21 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-07-21 10:06:00-04:00,,15597.5,,,,,,,,1,2023-07-21,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-07-24 09:30:00-04:00,2023-07-24 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-07-24 10:06:00-04:00,,15517.0,15476.375,15637.525,,,,,,1,2023-07-24,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-07-26 14:30:00-04:00,2023-07-26 15:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,none,True,180.90000000000146,180.90000000000146,183.40000000000146,2023-07-26 15:06:00-04:00,2023-07-26 15:18:00-04:00,15621.25,15700.0,15529.3,15529.55,target_1m,12.0,376.0,2.0,1,2023-07-26,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-02 09:30:00-04:00,2023-08-02 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-02 10:06:00-04:00,,15591.0,15579.125,15689.075,,,,,,1,2023-08-02,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-03 09:30:00-04:00,2023-08-03 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-03 10:06:00-04:00,,15440.5,15462.375,15328.3,,,,,,1,2023-08-03,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-08 09:30:00-04:00,2023-08-08 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-08 10:06:00-04:00,,15296.75,15268.3125,15416.5,,,,,,1,2023-08-08,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-10 09:30:00-04:00,2023-08-10 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-08-10 10:06:00-04:00,,15434.5,,,,,,,,1,2023-08-10,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-15 09:30:00-04:00,2023-08-15 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-08-15 10:06:00-04:00,,15143.5,,,,,,,,1,2023-08-15,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-17 09:30:00-04:00,2023-08-17 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-17 10:06:00-04:00,,14917.25,14905.0625,15026.7,,,,,,1,2023-08-17,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-21 09:30:00-04:00,2023-08-21 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-08-21 10:06:00-04:00,,14919.0,,,,,,,,1,2023-08-21,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-22 09:30:00-04:00,2023-08-22 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-22 10:06:00-04:00,,15015.5,14993.0,15125.675,,,,,,1,2023-08-22,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-23 09:30:00-04:00,2023-08-23 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-23 10:06:00-04:00,,15090.0,15109.375,14986.925,,,,,,1,2023-08-23,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-24 09:30:00-04:00,2023-08-24 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-24 10:06:00-04:00,,15214.5,15178.875,15311.825,,,,,,1,2023-08-24,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-24 10:00:00-04:00,2023-08-24 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-08-24 10:36:00-04:00,,15058.0,,,,,,,,1,2023-08-24,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-25 10:30:00-04:00,2023-08-25 11:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-25 11:06:00-04:00,,14778.25,14748.875,14923.725,,,,,,1,2023-08-25,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-08-31 09:30:00-04:00,2023-08-31 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-08-31 10:06:00-04:00,,15550.5,15572.375,15460.05,,,,,,1,2023-08-31,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-09-06 10:00:00-04:00,2023-09-06 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-09-06 10:36:00-04:00,,15407.0,15380.125,15489.675,,,,,,1,2023-09-06,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-09-18 09:30:00-04:00,2023-09-18 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-09-18 10:06:00-04:00,,15404.5,15442.625,15308.75,,,,,,1,2023-09-18,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-09-19 09:30:00-04:00,2023-09-19 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-09-19 10:06:00-04:00,,15279.0,,,,,,,,1,2023-09-19,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-09-21 09:30:00-04:00,2023-09-21 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-09-21 10:06:00-04:00,,14945.25,14925.5625,15058.7,,,,,,1,2023-09-21,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-09-26 09:30:00-04:00,2023-09-26 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-09-26 10:06:00-04:00,,14775.75,14759.1875,14901.3,,,,,,1,2023-09-26,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-09-28 09:30:00-04:00,2023-09-28 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,False,invalid_stop_geometry,False,,,,2023-09-28 10:06:00-04:00,,14755.5,,,,,,,,1,2023-09-28,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-10-03 09:30:00-04:00,2023-10-03 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-10-03 10:06:00-04:00,,14852.5,15004.375,14713.25,,,,,,1,2023-10-03,30min,fold_2
mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d5_aw5_mt16,MNQ,2023-10-03 10:00:00-04:00,2023-10-03 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,2.0,5,True,skip_adverse_move_before_entry,False,,,,2023-10-03 10:36:00-04:00,,14804.0,14762.4375,14957.525,,,,,,1,2023-10-03,30min,fold_2
