portfolio_name,selection_basis,diagnostic_post_oos_filter,net_pnl,annualized_pnl,volatility_daily_pnl,sharpe_like_daily_pnl,max_drawdown,pnl_to_maxdd,positive_days_pct,worst_day,worst_month,asset_contribution
equal_weight_all_candidates,train_only_preselected,False,40.23888888890298,37.97827715357135,14.632879402036181,0.16349527111470322,-274.08611111110713,0.146811119781955,0.37453183520599254,-53.37499999999999,-72.23055555555442,"{""M2K"": -48.230555555541564, ""MGC"": 146.2916666666673, ""MNQ"": -57.82222222222278}"
inverse_vol_daily_pnl,train_only_preselected,False,37.42090488879334,35.31860686133304,9.698974520883374,0.2293915815708317,-184.46198257681857,0.2028651344089806,0.37453183520599254,-22.806029545533306,-39.36820100721659,"{""M2K"": -58.83421219973156, ""MGC"": 126.95791716255488, ""MNQ"": -30.70280007402996}"
capped_equal_weight,train_only_preselected,False,7.775634920648827,7.338801498140466,15.993908957308747,0.028904818788284613,-325.9045634920583,0.02385862547407473,0.3707865168539326,-64.05,-89.91984126984019,"{""M2K"": -48.230555555541564, ""MGC"": 125.39285714285771, ""MNQ"": -69.38666666666734}"
conservative_watchlist_book,diagnostic_post_oos_filter,True,206.03676470588317,674.3021390374358,13.314730776562891,3.190229139279051,-32.551470588234736,6.329568556584729,0.45454545454545453,-13.029411764705937,-22.029411764705667,"{""M2K"": 31.564705882353792, ""MGC"": 163.27941176470577, ""MNQ"": 11.192647058823617}"
