symbol,signal_timeframe,fold_id,config_id,family,filter_name,stop_multiplier,target_multiplier,entry_delay_minutes,stop_zone_fraction,train_trades,train_net_pnl,train_profit_factor,train_winrate,train_avg_trade,train_max_drawdown,train_pnl_to_maxdd,train_skip_rate,positive_years_train,years_with_trades_train,max_year_contribution_pct,normalized_net_pnl,normalized_profit_factor,normalized_pnl_to_maxdd,trade_count_score,simplicity_score,temporal_stability,neighborhood_stability,penalties,train_robust_score,selected_in_fold
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p50_d15_aw10_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.25,2.5,15,,18,672.0625,3.0647081413210446,0.6666666666666666,37.33680555555556,-247.0,2.720900809716599,0.5634408602150538,4,5,0.7419049870007091,0.8903975639868444,0.745137093050357,0.7396985442917565,0.3,0.35,0.5290475064996455,0.0,0.35,0.24193871722549287,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d30_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.0,30,0.75,23,120.29999999999927,1.1309387755102034,0.391304347826087,5.230434782608664,-476.0,0.2527310924369733,0.5075268817204301,3,5,0.4444803098773397,0.7759085768827743,0.2133629276505863,0.2366034370784114,0.38333333333333336,0.45,0.5777598450613302,0.25,0.2,0.23463755540510534,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm1p50_d5,delay_stop_target,none,0.75,1.5,5,,314,442.8374999999942,1.0439077895519608,0.25796178343949044,1.4103105095541215,-2203.600000000002,0.20096092757305942,0.0,3,5,0.3426680262489394,0.8428340958842984,0.1894299650439221,0.22605095502650044,1.0,0.65,0.6286659868755302,0.375,0.3,0.23305205826516356,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d15_aw10_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.25,2.0,15,,18,618.3499999999985,2.8996927803379373,0.6666666666666666,34.352777777777696,-247.0,2.5034412955465526,0.5634408602150538,4,5,0.723161168199026,0.8792523888076187,0.6997589277859904,0.6953730601769432,0.3,0.35,0.538419415900487,0.0,0.35,0.22483375417071738,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p25_tm3p00_d15_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.25,3.0,15,,27,381.65000000000146,1.3901853035143785,0.48148148148148145,14.13518518518524,-484.0,0.7885330578512427,0.5419354838709678,2,5,0.6190191652281685,0.83013788166454,0.28465405910586344,0.3458177043745504,0.45,0.35,0.3904904173859158,0.0,0.2,0.2199115005013776,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p50_d15_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.25,2.5,15,,27,326.5,1.3338019169329074,0.48148148148148145,12.092592592592593,-484.0,0.6745867768595041,0.5419354838709678,2,5,0.5994648673801768,0.8186944297467499,0.26914898964314476,0.32259166118523347,0.45,0.35,0.4002675663099116,0.0,0.2,0.21193228948958814,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d15_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.25,2.0,15,,27,210.77500000000146,1.2154888178913752,0.48148148148148145,7.806481481481535,-484.0,0.43548553719008565,0.5419354838709678,2,5,0.5511199186461898,0.7946818554369366,0.23661364669531076,0.27385487336866793,0.45,0.35,0.4244400406769051,0.0,0.2,0.19573743030513224,False
MNQ,30min,fold_4,mnq_30min_none_sm1p50_tm2p00_d5,delay_stop_target,none,1.5,2.0,5,,311,434.4500000000153,1.0330079015347222,0.3633440514469453,1.396945337620628,-2397.5499999999956,0.18120581426873936,0.0,2,5,0.29190151014057925,0.8410937159575491,0.1864325657905279,0.2220242056598471,1.0,0.65,0.5540492449297103,0.16666666666666666,0.3,0.18897095973592654,False
MNQ,30min,fold_4,mnq_30min_none_sm1p50_tm1p50_d5,delay_stop_target,none,1.5,1.5,5,,312,296.13749999999345,1.022499430177784,0.36538461538461536,0.9491586538461328,-2649.1875000000036,0.11178427348007382,0.0,2,5,0.36524974679331484,0.8123943062861159,0.18354280360675265,0.20787378591298963,1.0,0.65,0.5173751266033426,0.25,0.3,0.18609447417032937,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm0p75_tm3p00_d15_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,0.75,3.0,15,,27,132.52500000000146,1.1189365043751416,0.4074074074074074,4.908333333333387,-650.625,0.20368876080691867,0.5419354838709678,2,5,0.49625987341110056,0.7784452260159566,0.21006238011446737,0.22660697819769512,0.45,0.35,0.45187006329444973,0.0,0.2,0.18339533875070435,False
MNQ,30min,fold_4,mnq_30min_none_sm1p00_tm2p00_d5,delay_stop_target,none,1.0,2.0,5,,312,99.30000000001382,1.0085618210036225,0.2948717948717949,0.3182692307692751,-2015.7499999999964,0.04926206126752524,0.0,2,5,0.2945850009529278,0.771551142788968,0.17971005053014663,0.195129678878504,1.0,0.65,0.5527074995235361,0.16666666666666666,0.3,0.16600537256357734,False
MNQ,30min,fold_4,mnq_30min_none_sm1p00_tm1p50_d5,delay_stop_target,none,1.0,1.5,5,,313,-76.63750000000437,0.9933921796861525,0.2971246006389776,-0.24484824281151554,-2497.9249999999993,-0.030680464785773947,0.0,2,5,0.3077135935048384,0.7350446636994604,0.17553849652084572,0.17883473228949126,1.0,0.65,0.5461432032475808,0.25,0.3,0.16511555555959506,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm2p50_d5,delay_stop_target,none,0.75,2.5,5,,307,-23.625,0.9976304802978825,0.254071661237785,-0.07695439739413681,-1806.0625,-0.013080942658407447,0.0,2,5,0.31538267512251367,0.7460445910755598,0.17670400198926595,0.18242210045529555,1.0,0.65,0.5423086624387432,0.16666666666666666,0.3,0.15556156260084902,False
MNQ,30min,fold_4,mnq_30min_none_sm1p25_tm2p00_d5,delay_stop_target,none,1.25,2.0,5,,311,-113.07499999998618,0.9910370862108268,0.3247588424437299,-0.363585209003171,-1976.2999999999956,-0.05721550371906412,0.0,2,5,0.3115598054797263,0.727483996804551,0.17489086092922768,0.1734260085037673,1.0,0.65,0.5442200972601369,0.16666666666666666,0.3,0.149496087251569,False
MNQ,30min,fold_4,mnq_30min_none_sm1p25_tm1p50_d5,delay_stop_target,none,1.25,1.5,5,,312,-219.42500000000655,0.9826072309689176,0.3269230769230769,-0.7032852564102774,-2226.7500000000036,-0.09854047378466653,0.0,2,5,0.38273043047422345,0.7054167055723267,0.1725727048373157,0.1650026046753396,1.0,0.65,0.5086347847628883,0.25,0.3,0.14941432577627894,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,15,,52,48.57500000000073,1.0250564188535694,0.36538461538461536,0.9341346153846294,-615.625,0.07890355329949357,0.4881720430107527,3,5,0.30087572095384557,0.7610258644837996,0.18424595908281027,0.2011716011609891,0.8666666666666667,0.35,0.6495621395230773,0.0,0.3,0.14138238570678863,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm2p00_d30,delay_stop_target,none,0.75,2.0,30,,250,1.500000000003638,1.0001507007585275,0.32,0.006000000000014552,-1708.5749999999935,0.0008779245862801713,0.0,2,5,0.3675322793864669,0.751257949723511,0.17739704644212448,0.18526738202725457,1.0,0.65,0.5162338603067667,0.08333333333333333,0.3,0.14101908306940586,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d15_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,15,,52,78.875,1.0375595238095239,0.38461538461538464,1.5168269230769231,-760.5,0.1037146614069691,0.4881720430107527,3,5,0.35302768719227573,0.7673130193905815,0.18768423270551324,0.2062289304872601,0.8666666666666667,0.35,0.6234861564038621,0.0,0.3,0.140489031089083,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm3p00_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,3.0,15,0.5,33,-131.84999999999854,0.9011989509179479,0.42424242424242425,-3.995454545454501,-764.5,-0.1724656638325684,0.5311827956989247,2,5,0.29330081961660853,0.7235882432278213,0.150185950270758,0.14993419136788363,0.55,0.45,0.5533495901916958,0.4444444444444444,0.3,0.13809348476171052,False
MNQ,30min,fold_4,mnq_30min_none_sm1p50_tm2p50_d5,delay_stop_target,none,1.5,2.5,5,,306,-163.3125,0.9874861116432321,0.3627450980392157,-0.5337009803921569,-2220.75,-0.07353934481594056,0.0,2,5,0.2547029676132236,0.7170598732194173,0.17391436571194685,0.170098666575345,1.0,0.65,0.5726485161933883,0.08333333333333333,0.3,0.1379599188625537,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm3p00_d30,delay_stop_target,none,0.75,3.0,30,,250,-11.075000000000728,0.9988873260662078,0.32,-0.04430000000000291,-1892.5750000000044,-0.005851815647993185,0.0,2,5,0.3064637752378691,0.7486486766887648,0.17704962650959608,0.18389563706134865,1.0,0.65,0.5467681123810655,0.0,0.3,0.13217165689047256,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm2p50_d30,delay_stop_target,none,0.75,2.5,30,,250,-207.5,0.9791530617370774,0.32,-0.83,-2009.75,-0.10324667247170045,0.0,2,5,0.30489988604916163,0.707891105647027,0.17162283046610743,0.16404332480230466,1.0,0.65,0.5475500569754193,0.08333333333333333,0.3,0.1305363497716368,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,2.5,15,0.5,33,-207.125,0.8447920569501686,0.42424242424242425,-6.276515151515151,-764.5,-0.2709287115761936,0.5311827956989247,2,5,0.3266075806147464,0.7079689169701306,0.13467441642766612,0.12986414625942574,0.55,0.45,0.5366962096926269,0.4444444444444444,0.3,0.12557783258754046,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d15_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,15,,52,-78.29999999999927,0.9627142857142861,0.38461538461538464,-1.5057692307692168,-760.5,-0.10295857988165585,0.4881720430107527,3,5,0.31951938588196094,0.7346997001670349,0.16710227255766827,0.16410204765732603,0.8666666666666667,0.35,0.6402403070590195,0.0,0.3,0.12441339942741092,False
MNQ,30min,fold_4,mnq_30min_none_sm1p00_tm2p50_d5,delay_stop_target,none,1.0,2.5,5,,307,-438.3125,0.9618858695652174,0.2931596091205212,-1.427728013029316,-2000.0625,-0.21914940158120058,0.0,2,5,0.2706016300801155,0.6599982362766762,0.16687446343313495,0.14041849239331958,1.0,0.65,0.5646991849599423,0.1111111111111111,0.3,0.12080877002545204,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,2.0,15,0.5,33,-282.40000000000146,0.7883851629823894,0.42424242424242425,-8.557575757575801,-764.5,-0.36939175931981877,0.5311827956989247,2,5,0.36844792375765917,0.69234959071244,0.11916288258457426,0.10979410115096788,0.55,0.45,0.5157760381211705,0.4444444444444444,0.3,0.11242216175251224,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm3p00_d15_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,3.0,15,1.0,173,-267.2000000000007,0.9686963652871744,0.43352601156069365,-1.5445086705202353,-2372.625,-0.11261788103893398,0.2064516129032258,2,5,0.4098036532804269,0.6955035430089117,0.16874730604949517,0.1621331607054664,1.0,0.45,0.49509817335978656,0.0,0.3,0.10621004707191489,False
MNQ,30min,fold_4,mnq_30min_none_sm1p25_tm2p50_d5,delay_stop_target,none,1.25,2.5,5,,306,-643.9375,0.9485308075812526,0.3235294117647059,-2.1043709150326797,-2010.9375,-0.3202175602175602,0.0,2,5,0.2733454947073204,0.6173316941081265,0.1632019070952662,0.119817439009901,1.0,0.65,0.5633272526463398,0.1111111111111111,0.3,0.10611167536118765,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm1p50_d30,delay_stop_target,none,0.75,1.5,30,,250,-582.6625000000131,0.9406838542196871,0.324,-2.3306500000000523,-1720.175000000003,-0.3387228043658419,0.0,2,5,0.354170787577926,0.6300460643032746,0.16104404527960559,0.1160454545618258,1.0,0.65,0.522914606211037,0.125,0.3,0.10431433424766917,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d5_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,5,,31,52.39999999999782,1.0404320987654305,0.41935483870967744,1.6903225806450908,-627.9500000000007,0.08344613424635362,0.6172043010752688,3,5,0.3635211942751481,0.7618195399794572,0.18847417238329123,0.20209753029482705,0.5166666666666667,0.35,0.6182394028624258,0.0,0.3,0.10286692611177717,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.0,5,0.5,125,-765.7749999999978,0.8667725028815001,0.376,-6.126199999999982,-1188.25,-0.6444561329686496,0.40860215053763443,2,5,0.32717277163506,0.5920507952317224,0.14071889799661863,0.05372683009476428,1.0,0.45,0.53641361418247,0.25,0.3,0.10217754504883952,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p00_tm3p00_d5_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.0,3.0,5,,31,30.275000000001455,1.0233603395061739,0.41935483870967744,0.9766129032258534,-757.5,0.03996699669967189,0.6150537634408603,3,5,0.37605868229956896,0.7572286719163374,0.18377954814707037,0.19323503546213744,0.5166666666666667,0.35,0.6119706588502155,0.0,0.3,0.09851059842201804,False
MNQ,30min,fold_4,mnq_30min_none_sm1p00_tm2p00_d30,delay_stop_target,none,1.0,2.0,30,,249,-635.4999999999964,0.9400782612795251,0.3453815261044177,-2.552208835341351,-2440.9499999999935,-0.26034945410598254,0.0,2,5,0.3242943392331916,0.6190824488779614,0.1608775111075268,0.13202055091586065,1.0,0.65,0.5378528303834043,0.05555555555555555,0.3,0.09576045496921887,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm3p00_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,3.0,15,0.75,43,-368.09999999999854,0.7640006411283868,0.3488372093023256,-8.560465116279035,-1160.625,-0.3171567043618727,0.5075268817204301,3,5,0.4237231482306795,0.6745671096724664,0.11245729556533451,0.12044134327146813,0.7166666666666667,0.45,0.5881384258846603,0.16666666666666666,0.3,0.09408686857126941,False
MNQ,30min,fold_4,mnq_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d5_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,5,,31,-23.4375,0.9819155092592593,0.41935483870967744,-0.7560483870967742,-757.5,-0.03094059405940594,0.6150537634408603,3,5,0.35566794691409664,0.7460834967371117,0.1723824858063672,0.17878170928872636,0.5166666666666667,0.35,0.6221660265429516,0.0,0.3,0.09280619838696974,False
MNQ,30min,fold_4,mnq_30min_none_sm1p00_tm3p00_d30,delay_stop_target,none,1.0,3.0,30,,249,-608.5750000000007,0.9426170383291688,0.3453815261044177,-2.4440763052208863,-2624.9500000000044,-0.23184251128592914,0.0,2,5,0.3211995347052621,0.6246693018768088,0.1615756585032708,0.13783121432120649,1.0,0.65,0.539400232647369,0.0,0.3,0.09006717421514271,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.0,15,0.75,43,-399.0499999999993,0.7441577175829465,0.3488372093023256,-9.280232558139518,-1160.625,-0.34382337102854005,0.5075268817204301,3,5,0.43574407626380646,0.6681450818056377,0.10700061893469427,0.11500578937427655,0.7166666666666667,0.45,0.5821279618680968,0.16666666666666666,0.3,0.08967312359137097,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d15_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,15,1.0,173,-527.375,0.9382157396830976,0.43352601156069365,-3.0484104046242773,-2372.625,-0.2222749064854328,0.2064516129032258,2,5,0.38559687834524675,0.6415180470395384,0.16036532962146627,0.13978141050471118,1.0,0.45,0.5072015608273766,0.0,0.3,0.08950002338399105,False
MNQ,30min,fold_4,mnq_30min_none_sm1p00_tm2p50_d30,delay_stop_target,none,1.0,2.5,30,,249,-813.125,0.9233298760077319,0.3453815261044177,-3.265562248995984,-2742.125,-0.29653097506495874,0.0,2,5,0.3126166977860763,0.58222581883449,0.1562718126425668,0.12464555314380275,1.0,0.65,0.5436916511069618,0.05555555555555555,0.3,0.08539473120808388,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.5,15,0.75,43,-443.375,0.7157397018753006,0.3488372093023256,-10.311046511627907,-1160.625,-0.38201400107700595,0.5075268817204301,3,5,0.4541980174369999,0.6589477834147757,0.09918584699113603,0.10722126832442143,0.7166666666666667,0.45,0.5729009912815,0.16666666666666666,0.3,0.08325912085947601,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d5_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.0,5,1.0,223,-798.8999999999869,0.9247757821143583,0.3721973094170404,-3.582511210762273,-2124.9999999999927,-0.3759529411764657,0.18924731182795698,2,5,0.2736943518927373,0.5851774616908946,0.15666942754261218,0.1084567139905524,1.0,0.45,0.5631528240536314,0.0,0.3,0.07836968163787367,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm3p00_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,3.0,5,0.5,124,-976.3499999999985,0.8301372246264926,0.3709677419354839,-7.873790322580634,-1351.0,-0.7226868985936332,0.4043010752688172,2,5,0.4413564224265792,0.5483571435982033,0.13064443158780975,0.03778079723327111,1.0,0.45,0.47932178878671045,0.25,0.3,0.07828356012011001,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d15_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.0,15,1.0,173,-762.4499999999898,0.9106756875494256,0.43352601156069365,-4.407225433525952,-2321.4249999999993,-0.3284405052930808,0.2064516129032258,2,5,0.35964827184789044,0.5927407222965773,0.15279199202631372,0.11814132921671461,1.0,0.45,0.5201758640760548,0.0,0.3,0.07449115797332245,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d30_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.5,30,0.75,23,48.75,1.0530612244897959,0.391304347826087,2.119565217391304,-526.25,0.09263657957244656,0.5075268817204301,3,5,0.41312453392990306,0.7610621764345812,0.19194710090855369,0.2039708488289209,0.38333333333333336,0.45,0.5934377330350484,0.25,0.35,0.07409958490328472,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm3p00_d30_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,3.0,30,0.75,23,48.75,1.0530612244897959,0.391304347826087,2.119565217391304,-526.25,0.09263657957244656,0.5075268817204301,3,5,0.41312453392990306,0.7610621764345812,0.19194710090855369,0.2039708488289209,0.38333333333333336,0.45,0.5934377330350484,0.25,0.35,0.07409958490328472,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.0,5,0.5,59,-584.9749999999985,0.7690242337495687,0.288135593220339,-9.914830508474552,-787.7999999999993,-0.7425425234831163,0.556989247311828,2,5,0.26330605995752554,0.6295662278108045,0.1138387512966478,0.03373356026142604,0.9833333333333333,0.45,0.5683469700212372,0.0,0.3,0.0688047200877635,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm3p00_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,3.0,5,0.5,58,-569.875,0.7749864271260056,0.27586206896551724,-9.825431034482758,-755.75,-0.754052265960966,0.5548387096774193,2,5,0.2705767425824128,0.6326994304211148,0.11547831621207262,0.031387491802133086,0.9666666666666667,0.45,0.5647116287087937,0.0,0.3,0.06735205559099888,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d5_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.0,5,0.75,199,-917.2249999999913,0.9051878076828663,0.3768844221105528,-4.609170854271313,-1825.0249999999942,-0.5025821564088131,0.24301075268817204,2,5,0.29323992223893103,0.5606253955408942,0.15128286028214105,0.08264546682725935,1.0,0.45,0.5533800388805346,0.0,0.3,0.06581674679782085,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm3p00_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,3.0,15,0.75,132,-623.7000000000007,0.9097754149940327,0.4166666666666667,-4.725000000000006,-2153.300000000003,-0.2896484465703803,0.2989247311827957,1,5,0.39387442572741194,0.621530911844958,0.1525444228511884,0.12604844144059915,1.0,0.45,0.40306278713629407,0.0,0.3,0.06525829681801115,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.0,5,1.0,168,-877.3249999999935,0.8707225875375302,0.27976190476190477,-5.22217261904758,-1818.0249999999978,-0.48257037169455563,0.3161290322580645,2,5,0.35348420466732955,0.5689045203191314,0.14180514592688206,0.08672453436700954,1.0,0.45,0.5232578976663352,0.0,0.3,0.06208452407016102,False
MNQ,30min,fold_4,mnq_30min_none_sm1p50_tm3p00_d5,delay_stop_target,none,1.5,3.0,5,,304,-1085.925000000003,0.9181607506217497,0.35855263157894735,-3.5721217105263254,-2855.300000000003,-0.3803190557909858,0.0,2,5,0.2910880210451804,0.5256206749872901,0.15485033633490752,0.10756675456648218,1.0,0.65,0.5544559894774098,0.0,0.3,0.06167864762038783,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d5_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,5,1.0,221,-1071.0,0.8985339049288269,0.37104072398190047,-4.846153846153846,-2286.875,-0.4683246788740093,0.1827956989247312,2,5,0.2826254702118767,0.5287175656468195,0.14945307972700392,0.08962828053434378,1.0,0.45,0.5586872648940617,0.0,0.3,0.05931733917136656,False
MNQ,30min,fold_4,mnq_30min_none_sm1p25_tm2p00_d30,delay_stop_target,none,1.25,2.0,30,,249,-1022.6999999999971,0.910470104175786,0.36947791164658633,-4.107228915662639,-2708.5499999999956,-0.3775821011242173,0.0,2,5,0.4186573469544521,0.5387396640625816,0.15273545791791893,0.1081246369891843,1.0,0.65,0.49067132652277395,0.0,0.3,0.05505140212602294,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,5,0.5,124,-1079.5,0.8121914620620664,0.3709677419354839,-8.705645161290322,-1400.4375,-0.7708305440264203,0.4043010752688172,1,5,0.4494901812688822,0.5269538423231348,0.12570946205168892,0.02796752049987651,1.0,0.45,0.37525490936555894,0.25,0.3,0.054863717470936824,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.5,5,0.5,58,-686.25,0.7290360791668723,0.27586206896551724,-11.831896551724139,-755.75,-0.9080383724776712,0.5548387096774193,2,5,0.28225806451612906,0.6085519831512547,0.10284226541521281,0.0,0.9666666666666667,0.45,0.5588709677419355,0.0,0.3,0.05320376069881322,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,15,0.75,132,-838.3125,0.8787295215362916,0.4166666666666667,-6.3508522727272725,-2224.75,-0.3768120013484661,0.2989247311827957,1,5,0.3578980824239856,0.5769994916326889,0.14400700139107647,0.10828160894558346,1.0,0.45,0.42105095878800725,0.0,0.3,0.05245115834642616,False
MNQ,30min,fold_4,mnq_30min_none_sm1p25_tm3p00_d30,delay_stop_target,none,1.25,3.0,30,,249,-1063.5750000000007,0.9068917972511599,0.36947791164658633,-4.2713855421686775,-2844.7000000000044,-0.3738794952016027,0.0,2,5,0.4352523809188614,0.5302582298442734,0.15175144647786315,0.1088793512661505,1.0,0.65,0.4823738095405693,0.0,0.3,0.05160282087764895,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.5,5,1.0,167,-1034.375,0.847580630307049,0.2754491017964072,-6.193862275449102,-1652.375,-0.6259928890233755,0.3118279569892473,2,5,0.3164795222950607,0.5363171382032846,0.1354412562048023,0.0574902535040717,1.0,0.45,0.5417602388524696,0.0,0.3,0.051055109645262775,False
MNQ,30min,fold_4,mnq_30min_none_sm0p75_tm3p00_d5,delay_stop_target,none,0.75,3.0,5,,305,-930.9250000000029,0.9090760365287881,0.24918032786885247,-3.052213114754108,-2473.2750000000015,-0.3763936480981704,0.0,1,5,0.35498142335283134,0.5577826885368352,0.15235209826159182,0.10836688325708525,1.0,0.65,0.42250928832358436,0.0,0.3,0.04954751752362757,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d5_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,2.0,5,0.5,87,-1128.25,0.7284270068600313,0.2988505747126437,-12.968390804597702,-1574.0499999999993,-0.7167815507766593,0.4967741935483871,1,5,0.2940631534369123,0.5168383703196489,0.10267477443962653,0.038984503596051996,1.0,0.45,0.45296842328154385,0.16666666666666666,0.3,0.04853748649947692,False
MNQ,30min,fold_4,mnq_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d5_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,5,0.75,197,-1172.0625,0.8780260949878371,0.3756345177664975,-5.949555837563452,-2032.9375,-0.5765364159006364,0.23870967741935484,2,5,0.30827157338785244,0.5077474140703621,0.14381356360457626,0.06757112819995853,1.0,0.45,0.5458642133060738,0.0,0.3,0.047714867464410615,False
