trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,signal_time,close,continuous_session_vwap,atr_14,or_width,or_width_atr_ratio,price_vwap_distance_atr,continuous_vwap_slope_5,continuous_vwap_slope_5_atr
206,2020-10-14,long,1,2020-10-14 09:48:00-04:00,12150.5,12071.0,12309.5,2020-10-14 10:25:00-04:00,12070.75,stop,50000.0,0.5,250.0,162.0,162.0,162.0,24301.0,0.48602,-79.75,-319.0,-159.5,2.5,-162.0,2020-10-14 09:47:00-04:00,12150.0,12123.60534356746,14.267857142857142,76.5,5.361702127659575,1.8499383732443349,0.731609532436778,0.05127676322460521
207,2020-10-15,long,1,2020-10-15 09:52:00-04:00,11866.0,11753.25,12091.5,2020-10-15 10:43:00-04:00,11753.0,stop,50000.0,0.5,250.0,228.5,228.5,228.5,23732.0,0.47464,-113.0,-452.0,-226.0,2.5,-228.5,2020-10-15 09:51:00-04:00,11865.75,11836.824709108145,14.232142857142858,102.25,7.18444165621079,2.0323918317991096,0.41227692572647356,0.028968014856565267
208,2020-10-16,long,2,2020-10-16 10:01:00-04:00,11972.25,11926.0,12064.75,2020-10-16 11:10:00-04:00,11925.75,stop,50000.0,0.5,250.0,95.5,191.0,191.0,47889.0,0.95778,-46.5,-186.0,-186.0,5.0,-191.0,2020-10-16 10:00:00-04:00,11972.0,11913.698038260001,12.089285714285714,42.75,3.5361890694239295,4.822614265051588,1.227592177430779,0.10154381379043372
209,2020-10-21,long,1,2020-10-21 09:49:00-04:00,11753.25,11655.0,11949.75,2020-10-21 11:15:00-04:00,11654.75,stop,50000.0,0.5,250.0,199.5,199.5,199.5,23506.5,0.47013,-98.5,-394.0,-197.0,2.5,-199.5,2020-10-21 09:48:00-04:00,11752.75,11683.10497116251,15.053571428571429,84.25,5.596678529062871,4.6264787839851556,2.518787320161209,0.167321577614505
210,2020-10-23,long,1,2020-10-23 16:00:00-04:00,11680.25,11595.75,11849.25,2020-10-23 16:00:00-04:00,11662.25,time_exit,50000.0,0.5,250.0,172.0,172.0,172.0,23360.5,0.46721,-18.0,-72.0,-36.0,2.5,-38.5,2020-10-23 15:59:00-04:00,11680.0,11623.295917193454,6.553571428571429,82.25,12.550408719346049,8.652394106720848,1.1186802518550394,0.17069780409777166
211,2020-10-26,long,1,2020-10-26 09:53:00-04:00,11670.25,11566.0,11878.75,2020-10-26 10:49:00-04:00,11565.75,stop,50000.0,0.5,250.0,211.5,211.5,211.5,23340.5,0.46681,-104.5,-418.0,-209.0,2.5,-211.5,2020-10-26 09:52:00-04:00,11670.25,11601.070217247163,15.303571428571429,95.0,6.207701283547258,4.520499223055868,2.672408314052518,0.17462644759269663
212,2020-10-27,long,1,2020-10-27 09:46:00-04:00,11569.0,11497.75,11711.5,2020-10-27 10:22:00-04:00,11497.5,stop,50000.0,0.5,250.0,145.5,145.5,145.5,23138.0,0.46276,-71.5,-286.0,-143.0,2.5,-145.5,2020-10-27 09:45:00-04:00,11568.75,11526.704405318991,17.660714285714285,61.25,3.4681496461071792,2.380741458176438,1.6760821832849615,0.09490455233969448
213,2020-11-02,long,1,2020-11-02 09:52:00-05:00,11185.0,11108.0,11339.0,2020-11-02 10:43:00-05:00,11107.75,stop,50000.0,0.5,250.0,157.0,157.0,157.0,22370.0,0.4474,-77.25,-309.0,-154.5,2.5,-157.0,2020-11-02 09:51:00-05:00,11185.5,11105.631169514447,16.696428571428573,76.0,4.551871657754011,4.783587708225645,1.7540160493263102,0.10505336766018541
214,2020-11-03,long,2,2020-11-03 09:46:00-05:00,11154.75,11100.75,11262.75,2020-11-03 10:14:00-05:00,11262.5,target,50000.0,0.5,250.0,111.0,222.0,222.0,44619.0,0.89238,107.75,431.0,431.0,5.0,426.0,2020-11-03 09:45:00-05:00,11154.25,11122.174994366027,15.017857142857142,51.25,3.412604042806183,2.1357911004785812,0.7015230785345921,0.04671259500349246
215,2020-11-05,long,1,2020-11-05 09:46:00-05:00,12055.5,11972.25,12222.0,2020-11-05 22:58:00-05:00,11972.0,stop,50000.0,0.5,250.0,169.5,169.5,169.5,24111.0,0.48222,-83.5,-334.0,-167.0,2.5,-169.5,2020-11-05 09:45:00-05:00,12055.75,11995.73167463551,19.946428571428573,82.0,4.11101163831692,3.008976025435488,1.728436390951174,0.08665392828403379
216,2020-11-11,long,1,2020-11-11 10:30:00-05:00,11824.75,11701.75,12070.75,2020-11-11 16:00:00-05:00,11885.25,time_exit,50000.0,0.5,250.0,249.0,249.0,249.0,23649.5,0.47299,60.5,242.0,121.0,2.5,118.5,2020-11-11 10:29:00-05:00,11824.25,11716.556873930846,14.928571428571429,121.25,8.12200956937799,7.213893612287858,1.5664483623077103,0.10492955536989447
217,2020-11-12,long,1,2020-11-12 10:42:00-05:00,11971.5,11880.5,12153.5,2020-11-12 11:40:00-05:00,11880.25,stop,50000.0,0.5,250.0,185.0,185.0,185.0,23943.0,0.47886,-91.25,-365.0,-182.5,2.5,-185.0,2020-11-12 10:41:00-05:00,11971.5,11899.905859500066,10.785714285714286,83.0,7.695364238410596,6.637867331119701,1.4490280129994062,0.13434696809266017
218,2020-11-13,long,1,2020-11-13 15:32:00-05:00,11935.25,11870.5,12064.75,2020-11-13 16:00:00-05:00,11934.5,time_exit,50000.0,0.5,250.0,132.5,132.5,132.5,23870.5,0.47741,-0.75,-3.0,-1.5,2.5,-4.0,2020-11-13 15:31:00-05:00,11935.0,11874.75806647605,7.982142857142857,52.75,6.608501118568233,7.5470878687722776,0.4565731469047023,0.05719932041759134
219,2020-11-18,long,2,2020-11-18 11:56:00-05:00,11990.25,11942.5,12085.75,2020-11-18 14:19:00-05:00,11942.25,stop,50000.0,0.5,250.0,98.5,197.0,197.0,47961.0,0.95922,-48.0,-192.0,-192.0,5.0,-197.0,2020-11-18 11:55:00-05:00,11989.75,11964.005125440493,6.25,45.5,7.28,4.119179929521051,0.28646505637152586,0.04583440901944414
220,2020-11-19,long,2,2020-11-19 09:50:00-05:00,11895.75,11841.0,12005.25,2020-11-19 23:43:00-05:00,12005.0,target,50000.0,0.5,250.0,112.5,225.0,225.0,47583.0,0.95166,109.25,437.0,437.0,5.0,432.0,2020-11-19 09:49:00-05:00,11896.0,11863.396072798349,16.75,53.25,3.1791044776119404,1.946503116516505,1.3779776391456835,0.08226732174004081
221,2020-11-20,long,3,2020-11-20 10:28:00-05:00,11987.25,11951.75,12058.25,2020-11-20 15:15:00-05:00,11951.5,stop,50000.0,0.5,250.0,74.0,222.0,222.0,71923.5,1.43847,-35.75,-143.0,-214.5,7.5,-222.0,2020-11-20 10:27:00-05:00,11987.25,11976.722606002973,6.0,33.0,5.5,1.7545656661710989,0.1706948832324997,0.02844914720541662
222,2020-11-23,long,2,2020-11-23 09:46:00-05:00,11991.5,11945.0,12084.5,2020-11-23 10:06:00-05:00,11944.75,stop,50000.0,0.5,250.0,96.0,192.0,192.0,47966.0,0.95932,-46.75,-187.0,-187.0,5.0,-192.0,2020-11-23 09:45:00-05:00,11991.75,11951.595653525577,10.910714285714286,36.25,3.322422258592471,3.680267434644307,1.7985147658710048,0.16483932387688421
223,2020-11-24,long,1,2020-11-24 10:42:00-05:00,11961.75,11878.0,12129.25,2020-11-24 19:08:00-05:00,12129.0,target,50000.0,0.5,250.0,170.5,170.5,170.5,23923.5,0.47847,167.25,669.0,334.5,2.5,332.0,2020-11-24 10:41:00-05:00,11961.75,11930.90392186657,10.142857142857142,77.75,7.665492957746479,3.0411626328734433,0.6395838446751441,0.06305756215107054
224,2020-11-25,long,2,2020-11-25 13:02:00-05:00,12143.5,12098.5,12233.5,2020-11-25 16:00:00-05:00,12158.25,time_exit,50000.0,0.5,250.0,93.0,186.0,186.0,48574.0,0.97148,14.75,59.0,59.0,5.0,54.0,2020-11-25 13:01:00-05:00,12144.0,12115.567694886733,4.089285714285714,43.5,10.637554585152838,6.952878106301081,0.16933475414043642,0.04140937219154777
225,2020-11-27,long,2,2020-11-27 10:01:00-05:00,12254.75,12214.0,12336.25,2020-11-27 13:14:00-05:00,12274.25,eod_exit,50000.0,0.5,250.0,84.5,169.0,169.0,49019.0,0.98038,19.5,78.0,78.0,5.0,73.0,2020-11-27 10:00:00-05:00,12254.75,12205.448039648994,8.053571428571429,39.75,4.93569844789357,6.121751174404245,2.0939546712288575,0.26000324077342796
226,2020-11-30,long,1,2020-11-30 16:03:00-05:00,12302.0,12240.0,12426.0,2020-11-30 16:03:00-05:00,12304.25,time_exit,50000.0,0.5,250.0,127.0,127.0,127.0,24604.0,0.49208,2.25,9.0,4.5,2.5,2.0,2020-11-30 16:02:00-05:00,12301.5,12230.272877715257,14.75,59.25,4.016949152542373,4.828957443033425,1.1146322247059288,0.07556828642074094
227,2020-12-03,long,2,2020-12-03 10:04:00-05:00,12513.0,12463.0,12613.0,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,0.5,250.0,103.0,206.0,206.0,50052.0,1.00104,-50.25,-201.0,-201.0,5.0,-206.0,2020-12-03 10:03:00-05:00,12512.75,12480.909128743315,8.660714285714286,40.25,4.647422680412371,3.6764717327306626,1.1023987065382244,0.12728727333224857
228,2020-12-07,long,2,2020-12-07 09:59:00-05:00,12585.25,12525.5,12704.75,2020-12-07 16:00:00-05:00,12590.75,time_exit,50000.0,0.5,250.0,122.5,245.0,245.0,50341.0,1.00682,5.5,22.0,22.0,5.0,17.0,2020-12-07 09:58:00-05:00,12585.5,12537.593300546814,9.160714285714286,56.75,6.194931773879142,5.229581226858496,2.1874188046713243,0.23878255957425762
229,2020-12-08,long,2,2020-12-08 12:01:00-05:00,12593.75,12536.0,12709.25,2020-12-08 16:00:00-05:00,12636.5,time_exit,50000.0,0.5,250.0,118.5,237.0,237.0,50375.0,1.0075,42.75,171.0,171.0,5.0,166.0,2020-12-08 12:00:00-05:00,12593.5,12554.768802214689,5.071428571428571,51.0,10.056338028169014,7.637137591469864,0.5143596616744617,0.10142303187947133
230,2020-12-10,long,1,2020-12-10 09:49:00-05:00,12337.25,12217.5,12576.75,2020-12-10 16:00:00-05:00,12395.75,time_exit,50000.0,0.5,250.0,242.5,242.5,242.5,24674.5,0.49349,58.5,234.0,117.0,2.5,114.5,2020-12-10 09:48:00-05:00,12337.0,12306.287346688283,18.767857142857142,111.0,5.914367269267364,1.6364496531457244,1.1552269398544013,0.06155348109595288
231,2020-12-11,long,1,2020-12-11 10:14:00-05:00,12357.25,12275.75,12520.25,2020-12-11 11:36:00-05:00,12275.5,stop,50000.0,0.5,250.0,166.0,166.0,166.0,24714.5,0.49429,-81.75,-327.0,-163.5,2.5,-166.0,2020-12-11 10:13:00-05:00,12357.25,12330.1649735662,12.535714285714286,78.25,6.242165242165242,2.1606288893060244,0.6407216772622633,0.05111170075026601
232,2020-12-14,long,1,2020-12-14 09:47:00-05:00,12500.0,12420.75,12658.5,2020-12-14 16:00:00-05:00,12468.0,time_exit,50000.0,0.5,250.0,161.5,161.5,161.5,25000.0,0.5,-32.0,-128.0,-64.0,2.5,-66.5,2020-12-14 09:46:00-05:00,12500.0,12440.43197368038,11.535714285714286,77.25,6.696594427244581,5.163791755261098,4.983059510552266,0.43196800710669797
233,2020-12-16,long,2,2020-12-16 10:38:00-05:00,12630.5,12570.75,12750.0,2020-12-16 16:00:00-05:00,12676.5,time_exit,50000.0,0.5,250.0,122.5,245.0,245.0,50522.0,1.01044,46.0,184.0,184.0,5.0,179.0,2020-12-16 10:37:00-05:00,12630.5,12607.569196945717,7.232142857142857,54.25,7.501234567901235,3.1706789408391844,0.6866308962471521,0.09494155602429759
234,2020-12-22,long,2,2020-12-22 09:49:00-05:00,12724.25,12678.25,12816.25,2020-12-22 11:01:00-05:00,12678.0,stop,50000.0,0.5,250.0,95.0,190.0,190.0,50897.0,1.01794,-46.25,-185.0,-185.0,5.0,-190.0,2020-12-22 09:48:00-05:00,12724.0,12704.866754603549,10.267857142857142,40.75,3.9686956521739134,1.8634117255674463,0.6702370902748953,0.06527526444416372
235,2020-12-23,long,2,2020-12-23 13:09:00-05:00,12725.25,12668.25,12839.25,2020-12-23 15:55:00-05:00,12668.0,stop,50000.0,0.5,250.0,117.0,234.0,234.0,50901.0,1.01802,-57.25,-229.0,-229.0,5.0,-234.0,2020-12-23 13:08:00-05:00,12725.25,12691.562340233104,4.125,54.75,13.272727272727273,8.166705398035418,0.3852000230108388,0.09338182376020333
236,2020-12-24,long,1,2020-12-24 10:26:00-05:00,12718.5,12655.5,12844.5,2020-12-24 13:14:00-05:00,12704.5,eod_exit,50000.0,0.5,250.0,129.0,129.0,129.0,25437.0,0.50874,-14.0,-56.0,-28.0,2.5,-30.5,2020-12-24 10:25:00-05:00,12718.5,12685.076441451469,5.982142857142857,60.0,10.029850746268657,5.587221727515667,1.100616860350783,0.18398371396908614
237,2020-12-28,long,3,2020-12-28 11:04:00-05:00,12820.75,12788.25,12885.75,2020-12-28 16:00:00-05:00,12827.5,time_exit,50000.0,0.5,250.0,68.0,204.0,204.0,76924.5,1.53849,6.75,27.0,40.5,7.5,33.0,2020-12-28 11:03:00-05:00,12820.75,12783.300056346861,5.892857142857143,31.25,5.303030303030303,6.355141953259898,0.78443566959686,0.13311635605280048
238,2020-12-31,long,3,2020-12-31 15:13:00-05:00,12859.75,12823.25,12932.75,2020-12-31 16:00:00-05:00,12891.0,time_exit,50000.0,0.5,250.0,76.0,228.0,228.0,77158.5,1.54317,31.25,125.0,187.5,7.5,180.0,2020-12-31 15:12:00-05:00,12859.25,12836.045412535846,4.428571428571429,33.75,7.620967741935483,5.239745556421762,0.2538929025940888,0.05733065542447166
239,2021-01-05,long,1,2021-01-05 09:53:00-05:00,12759.25,12650.0,12977.75,2021-01-05 21:52:00-05:00,12649.75,stop,50000.0,0.5,250.0,221.5,221.5,221.5,25518.5,0.51037,-109.5,-438.0,-219.0,2.5,-221.5,2021-01-05 09:52:00-05:00,12758.75,12689.71366805189,12.303571428571429,102.5,8.330914368650218,5.611080680833272,2.615579445295225,0.21258700861615762
240,2021-01-07,long,1,2021-01-07 09:56:00-05:00,12818.0,12726.0,13002.0,2021-01-07 16:00:00-05:00,12924.75,time_exit,50000.0,0.5,250.0,187.0,187.0,187.0,25636.0,0.51272,106.75,427.0,213.5,2.5,211.0,2021-01-07 09:55:00-05:00,12818.0,12728.22203360044,11.071428571428571,84.25,7.609677419354839,8.108977610282901,3.384972286519769,0.30573943233081785
241,2021-01-08,long,1,2021-01-08 11:07:00-05:00,13056.5,12985.25,13199.0,2021-01-08 13:22:00-05:00,12985.0,stop,50000.0,0.5,250.0,145.5,145.5,145.5,26113.0,0.52226,-71.5,-286.0,-143.0,2.5,-145.5,2021-01-08 11:06:00-05:00,13056.0,12999.827654092114,9.392857142857142,66.75,7.106463878326997,5.980325800079092,1.0474904195125418,0.11151989257167746
242,2021-01-13,long,2,2021-01-13 09:51:00-05:00,12920.25,12863.5,13033.75,2021-01-13 16:00:00-05:00,12966.0,time_exit,50000.0,0.5,250.0,116.5,233.0,233.0,51681.0,1.03362,45.75,183.0,183.0,5.0,178.0,2021-01-13 09:50:00-05:00,12919.75,12889.582952392926,14.535714285714286,52.5,3.611793611793612,2.0753742825505443,1.2831980472583382,0.08827898113816576
243,2021-01-14,long,2,2021-01-14 10:42:00-05:00,13016.75,12971.5,13107.25,2021-01-14 11:57:00-05:00,12971.25,stop,50000.0,0.5,250.0,93.5,187.0,187.0,52067.0,1.04134,-45.5,-182.0,-182.0,5.0,-187.0,2021-01-14 10:41:00-05:00,13016.5,12980.808518486323,7.517857142857143,43.0,5.719714964370546,4.747560486379837,0.9747239987682406,0.12965449864850706
244,2021-01-19,long,2,2021-01-19 12:37:00-05:00,12932.0,12888.0,13020.0,2021-01-19 16:40:00-05:00,13019.75,target,50000.0,0.5,250.0,91.0,182.0,182.0,51728.0,1.03456,87.75,351.0,351.0,5.0,346.0,2021-01-19 12:36:00-05:00,12931.75,12893.504106328373,4.553571428571429,42.0,9.223529411764705,8.399098218082708,0.2972599222903227,0.06528061038532577
245,2021-01-20,long,1,2021-01-20 10:07:00-05:00,13192.25,13120.5,13335.75,2021-01-20 19:57:00-05:00,13335.5,target,50000.0,0.5,250.0,146.5,146.5,146.5,26384.5,0.52769,143.25,573.0,286.5,2.5,284.0,2021-01-20 10:06:00-05:00,13191.75,13111.120357511476,11.410714285714286,70.25,6.156494522691705,7.0661345529848925,2.876918267340443,0.25212429259947544
246,2021-01-22,long,2,2021-01-22 09:46:00-05:00,13371.0,13327.25,13458.5,2021-01-22 10:38:00-05:00,13327.0,stop,50000.0,0.5,250.0,90.5,181.0,181.0,53484.0,1.06968,-44.0,-176.0,-176.0,5.0,-181.0,2021-01-22 09:45:00-05:00,13370.75,13342.465989045848,13.553571428571429,34.5,2.5454545454545454,2.0868308477371778,0.7594949266149342,0.05603651632468553
247,2021-01-26,long,1,2021-01-26 10:49:00-05:00,13513.0,13434.0,13671.0,2021-01-26 16:00:00-05:00,13489.25,time_exit,50000.0,0.5,250.0,161.0,161.0,161.0,27026.0,0.54052,-23.75,-95.0,-47.5,2.5,-50.0,2021-01-26 10:48:00-05:00,13512.75,13461.573563307651,9.571428571428571,74.75,7.809701492537314,5.3467918932304865,1.0279880097223213,0.1074017323590485
248,2021-02-01,long,2,2021-02-01 10:43:00-05:00,13104.25,13046.75,13219.25,2021-02-01 11:01:00-05:00,13046.5,stop,50000.0,0.5,250.0,118.0,236.0,236.0,52417.0,1.04834,-57.75,-231.0,-231.0,5.0,-236.0,2021-02-01 10:42:00-05:00,13103.75,12987.769609409977,13.517857142857142,55.5,4.105680317040951,8.579791113660852,1.9773529492576927,0.1462771006055889
249,2021-02-02,long,1,2021-02-02 09:49:00-05:00,13416.0,13344.5,13559.0,2021-02-02 16:00:00-05:00,13438.0,time_exit,50000.0,0.5,250.0,146.0,146.0,146.0,26832.0,0.53664,22.0,88.0,44.0,2.5,41.5,2021-02-02 09:48:00-05:00,13416.0,13339.343358172777,12.142857142857142,59.25,4.879411764705883,6.312899915183088,3.5008450990371784,0.28830489050894414
250,2021-02-05,long,2,2021-02-05 12:20:00-05:00,13596.25,13545.25,13698.25,2021-02-05 16:00:00-05:00,13597.5,time_exit,50000.0,0.5,250.0,105.0,210.0,210.0,54385.0,1.0877,1.25,5.0,5.0,5.0,0.0,2021-02-05 12:19:00-05:00,13595.75,13565.33817909539,3.4285714285714284,47.25,13.78125,8.87011443051127,0.20072544053073216,0.058544920154796884
251,2021-02-08,long,2,2021-02-08 10:05:00-05:00,13675.0,13632.0,13761.0,2021-02-08 11:29:00-05:00,13631.75,stop,50000.0,0.5,250.0,89.0,178.0,178.0,54700.0,1.094,-43.25,-173.0,-173.0,5.0,-178.0,2021-02-08 10:04:00-05:00,13674.5,13655.656530655271,9.035714285714286,41.5,4.59288537549407,2.085443247637978,0.5022589785967284,0.055585973915843453
252,2021-02-09,long,2,2021-02-09 09:46:00-05:00,13686.0,13644.5,13769.0,2021-02-09 16:00:00-05:00,13686.25,time_exit,50000.0,0.5,250.0,86.0,172.0,172.0,54744.0,1.09488,0.25,1.0,1.0,5.0,-4.0,2021-02-09 09:45:00-05:00,13685.75,13667.596346309927,10.732142857142858,39.0,3.633943427620632,1.6915218080600505,0.6983271140325087,0.06506874939404407
253,2021-02-11,long,3,2021-02-11 10:51:00-05:00,13741.5,13702.0,13820.5,2021-02-11 10:59:00-05:00,13701.75,stop,50000.0,0.5,250.0,82.0,246.0,246.0,82449.0,1.64898,-39.75,-159.0,-238.5,7.5,-246.0,2021-02-11 10:50:00-05:00,13741.25,13697.828130478681,7.964285714285714,36.25,4.551569506726457,5.452073303125195,0.957143016243208,0.12017939217403507
254,2021-02-15,long,9,2021-02-15 09:51:00-05:00,13860.0,13847.75,13884.5,2021-02-15 19:34:00-05:00,13884.25,target,50000.0,0.5,250.0,27.5,247.5,247.5,249480.0,4.9896,24.25,97.0,436.5,22.5,414.0,2021-02-15 09:50:00-05:00,13860.25,13845.45219994618,2.517857142857143,10.75,4.2695035460992905,5.877140446907448,0.18556743251792795,0.07370054057449621
255,2021-02-17,long,1,2021-02-17 14:02:00-05:00,13679.0,13609.5,13818.0,2021-02-17 16:00:00-05:00,13695.5,time_exit,50000.0,0.5,250.0,142.0,142.0,142.0,27358.0,0.54716,16.5,66.0,33.0,2.5,30.5,2021-02-17 14:01:00-05:00,13678.5,13645.392995383181,8.660714285714286,60.5,6.9855670103092775,3.8226644506017595,0.09360195351109724,0.010807648240456586
256,2021-02-18,long,2,2021-02-18 13:18:00-05:00,13580.0,13523.0,13694.0,2021-02-18 16:00:00-05:00,13644.5,time_exit,50000.0,0.5,250.0,117.0,234.0,234.0,54320.0,1.0864,64.5,258.0,258.0,5.0,253.0,2021-02-18 13:17:00-05:00,13580.0,13557.081173997783,7.553571428571429,46.25,6.122931442080378,3.034170818260343,0.06551765924268693,0.008673732665698507
257,2021-02-26,long,1,2021-02-26 12:09:00-05:00,13033.5,12928.75,13243.0,2021-02-26 14:05:00-05:00,12928.5,stop,50000.0,0.5,250.0,212.5,212.5,212.5,26067.0,0.52134,-105.0,-420.0,-210.0,2.5,-212.5,2021-02-26 12:08:00-05:00,13033.25,12860.562544928644,18.321428571428573,102.5,5.594541910331383,9.425436144245575,1.0686566017666337,0.05832823557400729
258,2021-03-01,long,1,2021-03-01 10:18:00-05:00,13118.25,13039.75,13275.25,2021-03-01 14:53:00-05:00,13275.0,target,50000.0,0.5,250.0,160.0,160.0,160.0,26236.5,0.52473,156.75,627.0,313.5,2.5,311.0,2021-03-01 10:17:00-05:00,13117.75,13072.4009986704,17.75,75.5,4.253521126760563,2.554873314343637,0.9117069209860347,0.05136377019639632
259,2021-03-09,long,1,2021-03-09 09:50:00-05:00,12658.5,12586.5,12802.5,2021-03-09 13:02:00-05:00,12802.25,target,50000.0,0.5,250.0,147.0,147.0,147.0,25317.0,0.50634,143.75,575.0,287.5,2.5,285.0,2021-03-09 09:49:00-05:00,12658.0,12503.542939100354,20.125,65.25,3.2422360248447206,7.674885013646982,5.267752403249688,0.2617516722111646
260,2021-03-10,long,1,2021-03-10 09:51:00-05:00,12970.25,12869.75,13171.25,2021-03-10 10:21:00-05:00,12869.5,stop,50000.0,0.5,250.0,204.0,204.0,204.0,25940.5,0.51881,-100.75,-403.0,-201.5,2.5,-204.0,2021-03-10 09:50:00-05:00,12969.75,12821.83198072119,27.767857142857142,99.0,3.5652733118971063,5.326951176600227,4.496449354701326,0.16193000891528891
261,2021-03-11,long,1,2021-03-11 10:50:00-05:00,13009.5,12931.25,13166.0,2021-03-11 16:00:00-05:00,13046.0,time_exit,50000.0,0.5,250.0,159.5,159.5,159.5,26019.0,0.52038,36.5,146.0,73.0,2.5,70.5,2021-03-11 10:49:00-05:00,13009.25,12938.506878770322,10.357142857142858,75.0,7.241379310344827,6.830370325624068,1.323153672636181,0.12775276839245886
262,2021-03-16,long,1,2021-03-16 09:46:00-04:00,13211.25,13141.75,13350.25,2021-03-16 14:25:00-04:00,13141.5,stop,50000.0,0.5,250.0,142.0,142.0,142.0,26422.5,0.52845,-69.75,-279.0,-139.5,2.5,-142.0,2021-03-16 09:45:00-04:00,13211.0,13135.548890330454,15.946428571428571,57.25,3.5901455767077266,4.731536552625504,3.132343869392571,0.1964291788196909
263,2021-03-19,long,1,2021-03-19 10:53:00-04:00,12838.75,12724.5,13067.25,2021-03-19 16:00:00-04:00,12839.5,time_exit,50000.0,0.5,250.0,231.5,231.5,231.5,25677.5,0.51355,0.75,3.0,1.5,2.5,-1.0,2021-03-19 10:52:00-04:00,12838.5,12793.408249972219,14.178571428571429,112.0,7.899244332493702,3.180274561153321,0.5768804379222274,0.040686781515925356
264,2021-03-22,long,1,2021-03-22 09:53:00-04:00,12999.0,12927.25,13142.5,2021-03-22 12:43:00-04:00,13142.25,target,50000.0,0.5,250.0,146.5,146.5,146.5,25998.0,0.51996,143.25,573.0,286.5,2.5,284.0,2021-03-22 09:52:00-04:00,12998.75,12920.898453747533,15.607142857142858,64.75,4.148741418764302,4.988199759883437,3.208982307322003,0.2056098503547279
265,2021-03-23,long,2,2021-03-23 10:11:00-04:00,13126.25,13066.25,13246.25,2021-03-23 10:34:00-04:00,13066.0,stop,50000.0,0.5,250.0,123.0,246.0,246.0,52505.0,1.0501,-60.25,-241.0,-241.0,5.0,-246.0,2021-03-23 10:10:00-04:00,13125.75,13066.57749981384,15.142857142857142,52.75,3.483490566037736,3.90761793682186,2.072942729342685,0.13689244439055467
266,2021-03-26,long,1,2021-03-26 09:48:00-04:00,12822.75,12753.5,12961.25,2021-03-26 14:09:00-04:00,12753.25,stop,50000.0,0.5,250.0,141.5,141.5,141.5,25645.5,0.51291,-69.5,-278.0,-139.0,2.5,-141.5,2021-03-26 09:47:00-04:00,12822.75,12784.471763787824,16.535714285714285,66.75,4.036717062634989,2.3148825355095712,1.1653015355368552,0.07047179912533898
267,2021-03-30,long,1,2021-03-30 11:33:00-04:00,12903.25,12813.25,13083.25,2021-03-30 16:00:00-04:00,12886.75,time_exit,50000.0,0.5,250.0,183.0,183.0,183.0,25806.5,0.51613,-16.5,-66.0,-33.0,2.5,-35.5,2021-03-30 11:32:00-04:00,12903.0,12860.030672633633,10.910714285714286,74.25,6.805237315875614,3.9382689566555675,0.5235788414320268,0.04798758612142962
268,2021-03-31,long,1,2021-03-31 09:49:00-04:00,13028.0,12952.5,13179.0,2021-03-31 16:00:00-04:00,13097.75,time_exit,50000.0,0.5,250.0,154.0,154.0,154.0,26056.0,0.52112,69.75,279.0,139.5,2.5,137.0,2021-03-31 09:48:00-04:00,13027.5,12934.02309619274,12.0,62.5,5.208333333333333,7.789741983938408,5.093191875712364,0.42443265630936367
269,2021-04-01,long,2,2021-04-01 10:09:00-04:00,13296.0,13241.0,13406.0,2021-04-01 16:00:00-04:00,13318.75,time_exit,50000.0,0.5,250.0,113.0,226.0,226.0,53184.0,1.06368,22.75,91.0,91.0,5.0,86.0,2021-04-01 10:08:00-04:00,13295.5,13219.737460565115,12.321428571428571,52.5,4.260869565217392,6.148843780222566,4.726754229883227,0.38362063314994305
270,2021-04-05,long,2,2021-04-05 09:46:00-04:00,13456.0,13408.75,13550.5,2021-04-05 11:36:00-04:00,13550.25,target,50000.0,0.5,250.0,97.5,195.0,195.0,53824.0,1.07648,94.25,377.0,377.0,5.0,372.0,2021-04-05 09:45:00-04:00,13456.25,13382.90504505327,12.839285714285714,36.75,2.8623087621696803,5.712541692652094,4.374127578228581,0.34068309371460437
271,2021-04-06,long,2,2021-04-06 09:55:00-04:00,13590.25,13538.25,13694.25,2021-04-06 16:00:00-04:00,13574.0,time_exit,50000.0,0.5,250.0,107.0,214.0,214.0,54361.0,1.08722,-16.25,-65.0,-65.0,5.0,-70.0,2021-04-06 09:54:00-04:00,13590.0,13570.776135175776,11.678571428571429,47.25,4.045871559633027,1.6460801684350577,0.19014358438835188,0.016281407837534716
272,2021-04-08,long,3,2021-04-08 09:58:00-04:00,13748.0,13710.75,13822.5,2021-04-08 10:09:00-04:00,13710.5,stop,50000.0,0.5,250.0,77.5,232.5,232.5,82488.0,1.64976,-37.5,-150.0,-225.0,7.5,-232.5,2021-04-08 09:57:00-04:00,13748.0,13710.879310078622,11.714285714285714,35.5,3.030487804878049,3.168839383532231,1.8482321358260378,0.15777591403393007
