trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,signal_time,close,continuous_session_vwap,atr_14,or_width,or_width_atr_ratio,price_vwap_distance_atr,continuous_vwap_slope_5,continuous_vwap_slope_5_atr
152,2020-11-05,long,1,2020-11-05 09:46:00-05:00,12055.5,11972.25,12222.0,2020-11-05 22:58:00-05:00,11972.0,stop,50000.0,0.5,250.0,169.5,169.5,169.5,24111.0,0.48222,-83.5,-334.0,-167.0,2.5,-169.5,2020-11-05 09:45:00-05:00,12055.75,11995.73167463551,19.946428571428573,82.0,4.11101163831692,3.008976025435488,1.728436390951174,0.08665392828403379
153,2020-11-12,long,1,2020-11-12 10:42:00-05:00,11971.5,11880.5,12153.5,2020-11-12 11:40:00-05:00,11880.25,stop,50000.0,0.5,250.0,185.0,185.0,185.0,23943.0,0.47886,-91.25,-365.0,-182.5,2.5,-185.0,2020-11-12 10:41:00-05:00,11971.5,11899.905859500066,10.785714285714286,83.0,7.695364238410596,6.637867331119701,1.4490280129994062,0.13434696809266017
154,2020-11-13,long,1,2020-11-13 15:32:00-05:00,11935.25,11870.5,12064.75,2020-11-13 16:00:00-05:00,11934.5,time_exit,50000.0,0.5,250.0,132.5,132.5,132.5,23870.5,0.47741,-0.75,-3.0,-1.5,2.5,-4.0,2020-11-13 15:31:00-05:00,11935.0,11874.75806647605,7.982142857142857,52.75,6.608501118568233,7.5470878687722776,0.4565731469047023,0.05719932041759134
155,2020-11-16,long,1,2020-11-16 10:04:00-05:00,11983.75,11887.0,12177.25,2020-11-16 16:00:00-05:00,12013.75,time_exit,50000.0,0.5,250.0,196.5,196.5,196.5,23967.5,0.47935,30.0,120.0,60.0,2.5,57.5,2020-11-16 10:03:00-05:00,11983.0,11972.647139373728,13.517857142857142,93.75,6.935270805812418,0.7658655152856174,-0.11170689345453866,-0.008263653941154775
156,2020-11-18,long,2,2020-11-18 11:56:00-05:00,11990.25,11942.5,12085.75,2020-11-18 14:19:00-05:00,11942.25,stop,50000.0,0.5,250.0,98.5,197.0,197.0,47961.0,0.95922,-48.0,-192.0,-192.0,5.0,-197.0,2020-11-18 11:55:00-05:00,11989.75,11964.005125440493,6.25,45.5,7.28,4.119179929521051,0.28646505637152586,0.04583440901944414
157,2020-11-20,long,3,2020-11-20 10:28:00-05:00,11987.25,11951.75,12058.25,2020-11-20 15:15:00-05:00,11951.5,stop,50000.0,0.5,250.0,74.0,222.0,222.0,71923.5,1.43847,-35.75,-143.0,-214.5,7.5,-222.0,2020-11-20 10:27:00-05:00,11987.25,11976.722606002973,6.0,33.0,5.5,1.7545656661710989,0.1706948832324997,0.02844914720541662
158,2020-11-24,long,1,2020-11-24 10:42:00-05:00,11961.75,11878.0,12129.25,2020-11-24 19:08:00-05:00,12129.0,target,50000.0,0.5,250.0,170.5,170.5,170.5,23923.5,0.47847,167.25,669.0,334.5,2.5,332.0,2020-11-24 10:41:00-05:00,11961.75,11930.90392186657,10.142857142857142,77.75,7.665492957746479,3.0411626328734433,0.6395838446751441,0.06305756215107054
159,2020-11-27,long,2,2020-11-27 10:01:00-05:00,12254.75,12214.0,12336.25,2020-11-27 13:14:00-05:00,12274.25,eod_exit,50000.0,0.5,250.0,84.5,169.0,169.0,49019.0,0.98038,19.5,78.0,78.0,5.0,73.0,2020-11-27 10:00:00-05:00,12254.75,12205.448039648994,8.053571428571429,39.75,4.93569844789357,6.121751174404245,2.0939546712288575,0.26000324077342796
160,2020-11-30,long,1,2020-11-30 16:03:00-05:00,12302.0,12240.0,12426.0,2020-11-30 16:03:00-05:00,12304.25,time_exit,50000.0,0.5,250.0,127.0,127.0,127.0,24604.0,0.49208,2.25,9.0,4.5,2.5,2.0,2020-11-30 16:02:00-05:00,12301.5,12230.272877715257,14.75,59.25,4.016949152542373,4.828957443033425,1.1146322247059288,0.07556828642074094
161,2020-12-01,long,2,2020-12-01 09:53:00-05:00,12388.5,12333.5,12498.5,2020-12-01 13:48:00-05:00,12498.25,target,50000.0,0.5,250.0,113.0,226.0,226.0,49554.0,0.99108,109.75,439.0,439.0,5.0,434.0,2020-12-01 09:52:00-05:00,12388.5,12370.381837191542,12.964285714285714,51.0,3.9338842975206614,1.3975442386689199,0.5509663102402556,0.042498778751314484
162,2020-12-02,long,1,2020-12-02 10:13:00-05:00,12400.25,12316.0,12568.75,2020-12-02 16:00:00-05:00,12463.25,time_exit,50000.0,0.5,250.0,171.5,171.5,171.5,24800.5,0.49601,63.0,252.0,126.0,2.5,123.5,2020-12-02 10:12:00-05:00,12399.75,12391.53667381199,10.875,81.25,7.471264367816092,0.7552483851043574,-0.2153356946837448,-0.019800983419194923
163,2020-12-03,long,2,2020-12-03 10:04:00-05:00,12513.0,12463.0,12613.0,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,0.5,250.0,103.0,206.0,206.0,50052.0,1.00104,-50.25,-201.0,-201.0,5.0,-206.0,2020-12-03 10:03:00-05:00,12512.75,12480.909128743315,8.660714285714286,40.25,4.647422680412371,3.6764717327306626,1.1023987065382244,0.12728727333224857
164,2020-12-07,long,2,2020-12-07 09:59:00-05:00,12585.25,12525.5,12704.75,2020-12-07 16:00:00-05:00,12590.75,time_exit,50000.0,0.5,250.0,122.5,245.0,245.0,50341.0,1.00682,5.5,22.0,22.0,5.0,17.0,2020-12-07 09:58:00-05:00,12585.5,12537.593300546814,9.160714285714286,56.75,6.194931773879142,5.229581226858496,2.1874188046713243,0.23878255957425762
165,2020-12-09,long,2,2020-12-09 09:53:00-05:00,12634.25,12587.5,12727.75,2020-12-09 10:11:00-05:00,12587.25,stop,50000.0,0.5,250.0,96.5,193.0,193.0,50537.0,1.01074,-47.0,-188.0,-188.0,5.0,-193.0,2020-12-09 09:52:00-05:00,12633.75,12627.618701960526,7.875,44.0,5.587301587301587,0.778577528822112,0.09279522477481805,0.011783520606326103
166,2020-12-10,long,1,2020-12-10 09:49:00-05:00,12337.25,12217.5,12576.75,2020-12-10 16:00:00-05:00,12395.75,time_exit,50000.0,0.5,250.0,242.5,242.5,242.5,24674.5,0.49349,58.5,234.0,117.0,2.5,114.5,2020-12-10 09:48:00-05:00,12337.0,12306.287346688283,18.767857142857142,111.0,5.914367269267364,1.6364496531457244,1.1552269398544013,0.06155348109595288
167,2020-12-11,long,1,2020-12-11 10:14:00-05:00,12357.25,12275.75,12520.25,2020-12-11 11:36:00-05:00,12275.5,stop,50000.0,0.5,250.0,166.0,166.0,166.0,24714.5,0.49429,-81.75,-327.0,-163.5,2.5,-166.0,2020-12-11 10:13:00-05:00,12357.25,12330.1649735662,12.535714285714286,78.25,6.242165242165242,2.1606288893060244,0.6407216772622633,0.05111170075026601
168,2020-12-14,long,1,2020-12-14 09:47:00-05:00,12500.0,12420.75,12658.5,2020-12-14 16:00:00-05:00,12468.0,time_exit,50000.0,0.5,250.0,161.5,161.5,161.5,25000.0,0.5,-32.0,-128.0,-64.0,2.5,-66.5,2020-12-14 09:46:00-05:00,12500.0,12440.43197368038,11.535714285714286,77.25,6.696594427244581,5.163791755261098,4.983059510552266,0.43196800710669797
169,2020-12-16,long,2,2020-12-16 10:38:00-05:00,12630.5,12570.75,12750.0,2020-12-16 16:00:00-05:00,12676.5,time_exit,50000.0,0.5,250.0,122.5,245.0,245.0,50522.0,1.01044,46.0,184.0,184.0,5.0,179.0,2020-12-16 10:37:00-05:00,12630.5,12607.569196945717,7.232142857142857,54.25,7.501234567901235,3.1706789408391844,0.6866308962471521,0.09494155602429759
170,2020-12-22,long,2,2020-12-22 09:49:00-05:00,12724.25,12678.25,12816.25,2020-12-22 11:01:00-05:00,12678.0,stop,50000.0,0.5,250.0,95.0,190.0,190.0,50897.0,1.01794,-46.25,-185.0,-185.0,5.0,-190.0,2020-12-22 09:48:00-05:00,12724.0,12704.866754603549,10.267857142857142,40.75,3.9686956521739134,1.8634117255674463,0.6702370902748953,0.06527526444416372
171,2020-12-28,long,3,2020-12-28 11:04:00-05:00,12820.75,12788.25,12885.75,2020-12-28 16:00:00-05:00,12827.5,time_exit,50000.0,0.5,250.0,68.0,204.0,204.0,76924.5,1.53849,6.75,27.0,40.5,7.5,33.0,2020-12-28 11:03:00-05:00,12820.75,12783.300056346861,5.892857142857143,31.25,5.303030303030303,6.355141953259898,0.78443566959686,0.13311635605280048
172,2020-12-31,long,3,2020-12-31 15:13:00-05:00,12859.75,12823.25,12932.75,2020-12-31 16:00:00-05:00,12891.0,time_exit,50000.0,0.5,250.0,76.0,228.0,228.0,77158.5,1.54317,31.25,125.0,187.5,7.5,180.0,2020-12-31 15:12:00-05:00,12859.25,12836.045412535846,4.428571428571429,33.75,7.620967741935483,5.239745556421762,0.2538929025940888,0.05733065542447166
173,2021-01-07,long,1,2021-01-07 09:56:00-05:00,12818.0,12726.0,13002.0,2021-01-07 16:00:00-05:00,12924.75,time_exit,50000.0,0.5,250.0,187.0,187.0,187.0,25636.0,0.51272,106.75,427.0,213.5,2.5,211.0,2021-01-07 09:55:00-05:00,12818.0,12728.22203360044,11.071428571428571,84.25,7.609677419354839,8.108977610282901,3.384972286519769,0.30573943233081785
174,2021-01-08,long,1,2021-01-08 11:07:00-05:00,13056.5,12985.25,13199.0,2021-01-08 13:22:00-05:00,12985.0,stop,50000.0,0.5,250.0,145.5,145.5,145.5,26113.0,0.52226,-71.5,-286.0,-143.0,2.5,-145.5,2021-01-08 11:06:00-05:00,13056.0,12999.827654092114,9.392857142857142,66.75,7.106463878326997,5.980325800079092,1.0474904195125418,0.11151989257167746
175,2021-01-11,long,1,2021-01-11 10:18:00-05:00,12988.75,12891.75,13182.75,2021-01-11 15:21:00-05:00,12891.5,stop,50000.0,0.5,250.0,197.0,197.0,197.0,25977.5,0.51955,-97.25,-389.0,-194.5,2.5,-197.0,2021-01-11 10:17:00-05:00,12988.25,12987.897067178907,11.696428571428571,82.75,7.074809160305343,0.03017440913165102,-0.33027935302197875,-0.028237624075161543
176,2021-01-14,long,2,2021-01-14 10:42:00-05:00,13016.75,12971.5,13107.25,2021-01-14 11:57:00-05:00,12971.25,stop,50000.0,0.5,250.0,93.5,187.0,187.0,52067.0,1.04134,-45.5,-182.0,-182.0,5.0,-187.0,2021-01-14 10:41:00-05:00,13016.5,12980.808518486323,7.517857142857143,43.0,5.719714964370546,4.747560486379837,0.9747239987682406,0.12965449864850706
177,2021-01-18,long,4,2021-01-18 09:56:00-05:00,12808.75,12783.75,12858.75,2021-01-18 19:36:00-05:00,12858.5,target,50000.0,0.5,250.0,53.0,212.0,212.0,102470.0,2.0494,49.75,199.0,398.0,10.0,388.0,2021-01-18 09:55:00-05:00,12808.75,12776.299709107076,3.25,23.25,7.153846153846154,9.98470489013058,0.631611480814172,0.1943419940966683
178,2021-01-20,long,1,2021-01-20 10:07:00-05:00,13192.25,13120.5,13335.75,2021-01-20 19:57:00-05:00,13335.5,target,50000.0,0.5,250.0,146.5,146.5,146.5,26384.5,0.52769,143.25,573.0,286.5,2.5,284.0,2021-01-20 10:06:00-05:00,13191.75,13111.120357511476,11.410714285714286,70.25,6.156494522691705,7.0661345529848925,2.876918267340443,0.25212429259947544
179,2021-01-21,long,1,2021-01-21 10:11:00-05:00,13346.0,13282.5,13473.0,2021-01-21 16:00:00-05:00,13393.25,time_exit,50000.0,0.5,250.0,130.0,130.0,130.0,26692.0,0.53384,47.25,189.0,94.5,2.5,92.0,2021-01-21 10:10:00-05:00,13345.5,13333.400139116166,11.178571428571429,60.75,5.434504792332269,1.0824156701193783,-0.170519757510192,-0.015254163611135386
180,2021-01-26,long,1,2021-01-26 10:49:00-05:00,13513.0,13434.0,13671.0,2021-01-26 16:00:00-05:00,13489.25,time_exit,50000.0,0.5,250.0,161.0,161.0,161.0,27026.0,0.54052,-23.75,-95.0,-47.5,2.5,-50.0,2021-01-26 10:48:00-05:00,13512.75,13461.573563307651,9.571428571428571,74.75,7.809701492537314,5.3467918932304865,1.0279880097223213,0.1074017323590485
181,2021-02-01,long,2,2021-02-01 10:43:00-05:00,13104.25,13046.75,13219.25,2021-02-01 11:01:00-05:00,13046.5,stop,50000.0,0.5,250.0,118.0,236.0,236.0,52417.0,1.04834,-57.75,-231.0,-231.0,5.0,-236.0,2021-02-01 10:42:00-05:00,13103.75,12987.769609409977,13.517857142857142,55.5,4.105680317040951,8.579791113660852,1.9773529492576927,0.1462771006055889
182,2021-02-02,long,1,2021-02-02 09:49:00-05:00,13416.0,13344.5,13559.0,2021-02-02 16:00:00-05:00,13438.0,time_exit,50000.0,0.5,250.0,146.0,146.0,146.0,26832.0,0.53664,22.0,88.0,44.0,2.5,41.5,2021-02-02 09:48:00-05:00,13416.0,13339.343358172777,12.142857142857142,59.25,4.879411764705883,6.312899915183088,3.5008450990371784,0.28830489050894414
183,2021-02-08,long,2,2021-02-08 10:05:00-05:00,13675.0,13632.0,13761.0,2021-02-08 11:29:00-05:00,13631.75,stop,50000.0,0.5,250.0,89.0,178.0,178.0,54700.0,1.094,-43.25,-173.0,-173.0,5.0,-178.0,2021-02-08 10:04:00-05:00,13674.5,13655.656530655271,9.035714285714286,41.5,4.59288537549407,2.085443247637978,0.5022589785967284,0.055585973915843453
184,2021-02-11,long,3,2021-02-11 10:51:00-05:00,13741.5,13702.0,13820.5,2021-02-11 10:59:00-05:00,13701.75,stop,50000.0,0.5,250.0,82.0,246.0,246.0,82449.0,1.64898,-39.75,-159.0,-238.5,7.5,-246.0,2021-02-11 10:50:00-05:00,13741.25,13697.828130478681,7.964285714285714,36.25,4.551569506726457,5.452073303125195,0.957143016243208,0.12017939217403507
185,2021-02-12,long,2,2021-02-12 09:47:00-05:00,13704.25,13645.5,13821.75,2021-02-12 16:59:00-05:00,13821.5,target,50000.0,0.5,250.0,120.5,241.0,241.0,54817.0,1.09634,117.25,469.0,469.0,5.0,464.0,2021-02-12 09:46:00-05:00,13703.75,13694.547420920202,12.339285714285714,50.0,4.052098408104197,0.7457951207940446,-0.012707458970908192,-0.0010298374853413297
186,2021-02-15,long,9,2021-02-15 09:51:00-05:00,13860.0,13847.75,13884.5,2021-02-15 19:34:00-05:00,13884.25,target,50000.0,0.5,250.0,27.5,247.5,247.5,249480.0,4.9896,24.25,97.0,436.5,22.5,414.0,2021-02-15 09:50:00-05:00,13860.25,13845.45219994618,2.517857142857143,10.75,4.2695035460992905,5.877140446907448,0.18556743251792795,0.07370054057449621
187,2021-02-17,long,1,2021-02-17 14:02:00-05:00,13679.0,13609.5,13818.0,2021-02-17 16:00:00-05:00,13695.5,time_exit,50000.0,0.5,250.0,142.0,142.0,142.0,27358.0,0.54716,16.5,66.0,33.0,2.5,30.5,2021-02-17 14:01:00-05:00,13678.5,13645.392995383181,8.660714285714286,60.5,6.9855670103092775,3.8226644506017595,0.09360195351109724,0.010807648240456586
188,2021-02-18,long,2,2021-02-18 13:18:00-05:00,13580.0,13523.0,13694.0,2021-02-18 16:00:00-05:00,13644.5,time_exit,50000.0,0.5,250.0,117.0,234.0,234.0,54320.0,1.0864,64.5,258.0,258.0,5.0,253.0,2021-02-18 13:17:00-05:00,13580.0,13557.081173997783,7.553571428571429,46.25,6.122931442080378,3.034170818260343,0.06551765924268693,0.008673732665698507
189,2021-02-24,long,1,2021-02-24 11:07:00-05:00,13121.5,13001.25,13362.0,2021-02-24 16:00:00-05:00,13294.5,time_exit,50000.0,0.5,250.0,243.5,243.5,243.5,26243.0,0.52486,173.0,692.0,346.0,2.5,343.5,2021-02-24 11:06:00-05:00,13121.0,13113.337688125344,16.75,118.5,7.074626865671642,0.457451455203322,-0.028314147115452215,-0.001690396842713565
190,2021-02-26,long,1,2021-02-26 12:09:00-05:00,13033.5,12928.75,13243.0,2021-02-26 14:05:00-05:00,12928.5,stop,50000.0,0.5,250.0,212.5,212.5,212.5,26067.0,0.52134,-105.0,-420.0,-210.0,2.5,-212.5,2021-02-26 12:08:00-05:00,13033.25,12860.562544928644,18.321428571428573,102.5,5.594541910331383,9.425436144245575,1.0686566017666337,0.05832823557400729
191,2021-03-01,long,1,2021-03-01 10:18:00-05:00,13118.25,13039.75,13275.25,2021-03-01 14:53:00-05:00,13275.0,target,50000.0,0.5,250.0,160.0,160.0,160.0,26236.5,0.52473,156.75,627.0,313.5,2.5,311.0,2021-03-01 10:17:00-05:00,13117.75,13072.4009986704,17.75,75.5,4.253521126760563,2.554873314343637,0.9117069209860347,0.05136377019639632
192,2021-03-11,long,1,2021-03-11 10:50:00-05:00,13009.5,12931.25,13166.0,2021-03-11 16:00:00-05:00,13046.0,time_exit,50000.0,0.5,250.0,159.5,159.5,159.5,26019.0,0.52038,36.5,146.0,73.0,2.5,70.5,2021-03-11 10:49:00-05:00,13009.25,12938.506878770322,10.357142857142858,75.0,7.241379310344827,6.830370325624068,1.323153672636181,0.12775276839245886
193,2021-03-12,long,1,2021-03-12 12:14:00-05:00,12884.25,12797.5,13057.75,2021-03-12 16:00:00-05:00,12933.25,time_exit,50000.0,0.5,250.0,176.5,176.5,176.5,25768.5,0.51537,49.0,196.0,98.0,2.5,95.5,2021-03-12 12:13:00-05:00,12884.0,12879.2203855125,9.714285714285714,76.0,7.8235294117647065,0.49201913841903555,-0.01802034281718079,-0.001855035290003905
194,2021-03-17,long,1,2021-03-17 10:00:00-04:00,13035.0,12933.75,13237.5,2021-03-17 15:00:00-04:00,13237.25,target,50000.0,0.5,250.0,205.5,205.5,205.5,26070.0,0.5214,202.25,809.0,404.5,2.5,402.0,2021-03-17 09:59:00-04:00,13034.75,13033.870066062349,14.946428571428571,81.5,5.4528076463560335,0.058872521515479316,-0.8812244941145764,-0.05895886698974466
195,2021-03-22,long,1,2021-03-22 09:53:00-04:00,12999.0,12927.25,13142.5,2021-03-22 12:43:00-04:00,13142.25,target,50000.0,0.5,250.0,146.5,146.5,146.5,25998.0,0.51996,143.25,573.0,286.5,2.5,284.0,2021-03-22 09:52:00-04:00,12998.75,12920.898453747533,15.607142857142858,64.75,4.148741418764302,4.988199759883437,3.208982307322003,0.2056098503547279
196,2021-03-25,long,1,2021-03-25 10:02:00-04:00,12805.25,12687.75,13040.25,2021-03-25 10:49:00-04:00,12687.5,stop,50000.0,0.5,250.0,238.0,238.0,238.0,25610.5,0.51221,-117.75,-471.0,-235.5,2.5,-238.0,2021-03-25 10:01:00-04:00,12805.75,12776.26325102186,23.607142857142858,114.75,4.860816944024205,1.24906047108615,0.3476971237323596,0.0147284712019759
197,2021-03-26,long,1,2021-03-26 09:48:00-04:00,12822.75,12753.5,12961.25,2021-03-26 14:09:00-04:00,12753.25,stop,50000.0,0.5,250.0,141.5,141.5,141.5,25645.5,0.51291,-69.5,-278.0,-139.0,2.5,-141.5,2021-03-26 09:47:00-04:00,12822.75,12784.471763787824,16.535714285714285,66.75,4.036717062634989,2.3148825355095712,1.1653015355368552,0.07047179912533898
198,2021-03-29,long,1,2021-03-29 13:03:00-04:00,12981.75,12915.0,13115.25,2021-03-29 14:31:00-04:00,12914.75,stop,50000.0,0.5,250.0,136.5,136.5,136.5,25963.5,0.51927,-67.0,-268.0,-134.0,2.5,-136.5,2021-03-29 13:02:00-04:00,12982.0,12889.980839596838,8.964285714285714,62.0,6.916334661354583,10.265085622663543,0.8480967646464705,0.09460840402430748
199,2021-03-30,long,1,2021-03-30 11:33:00-04:00,12903.25,12813.25,13083.25,2021-03-30 16:00:00-04:00,12886.75,time_exit,50000.0,0.5,250.0,183.0,183.0,183.0,25806.5,0.51613,-16.5,-66.0,-33.0,2.5,-35.5,2021-03-30 11:32:00-04:00,12903.0,12860.030672633633,10.910714285714286,74.25,6.805237315875614,3.9382689566555675,0.5235788414320268,0.04798758612142962
200,2021-03-31,long,1,2021-03-31 09:49:00-04:00,13028.0,12952.5,13179.0,2021-03-31 16:00:00-04:00,13097.75,time_exit,50000.0,0.5,250.0,154.0,154.0,154.0,26056.0,0.52112,69.75,279.0,139.5,2.5,137.0,2021-03-31 09:48:00-04:00,13027.5,12934.02309619274,12.0,62.5,5.208333333333333,7.789741983938408,5.093191875712364,0.42443265630936367
201,2021-04-01,long,2,2021-04-01 10:09:00-04:00,13296.0,13241.0,13406.0,2021-04-01 16:00:00-04:00,13318.75,time_exit,50000.0,0.5,250.0,113.0,226.0,226.0,53184.0,1.06368,22.75,91.0,91.0,5.0,86.0,2021-04-01 10:08:00-04:00,13295.5,13219.737460565115,12.321428571428571,52.5,4.260869565217392,6.148843780222566,4.726754229883227,0.38362063314994305
202,2021-04-06,long,2,2021-04-06 09:55:00-04:00,13590.25,13538.25,13694.25,2021-04-06 16:00:00-04:00,13574.0,time_exit,50000.0,0.5,250.0,107.0,214.0,214.0,54361.0,1.08722,-16.25,-65.0,-65.0,5.0,-70.0,2021-04-06 09:54:00-04:00,13590.0,13570.776135175776,11.678571428571429,47.25,4.045871559633027,1.6460801684350577,0.19014358438835188,0.016281407837534716
203,2021-04-09,long,1,2021-04-09 09:58:00-04:00,13723.25,13657.75,13854.25,2021-04-09 16:00:00-04:00,13832.5,time_exit,50000.0,0.5,250.0,134.0,134.0,134.0,27446.5,0.54893,109.25,437.0,218.5,2.5,216.0,2021-04-09 09:57:00-04:00,13723.0,13722.952582153694,9.482142857142858,44.75,4.71939736346516,0.005000752152842399,-0.347261073466143,-0.03662263674972506
204,2021-04-12,long,3,2021-04-12 12:35:00-04:00,13814.0,13776.0,13890.0,2021-04-12 14:54:00-04:00,13775.75,stop,50000.0,0.5,250.0,79.0,237.0,237.0,82884.0,1.65768,-38.25,-153.0,-229.5,7.5,-237.0,2021-04-12 12:34:00-04:00,13813.75,13784.540627371773,6.339285714285714,33.0,5.205633802816902,4.607675682199245,0.28904037438405794,0.045595101311288015
205,2021-04-13,long,1,2021-04-13 09:54:00-04:00,13942.5,13866.0,14095.5,2021-04-13 16:00:00-04:00,13972.75,time_exit,50000.0,0.5,250.0,156.0,156.0,156.0,27885.0,0.5577,30.25,121.0,60.5,2.5,58.0,2021-04-13 09:53:00-04:00,13942.5,13849.710070378442,11.107142857142858,72.5,6.527331189710611,8.354077264963443,3.928610461332937,0.35370126339974994
206,2021-04-15,long,2,2021-04-15 10:28:00-04:00,13982.0,13922.75,14100.5,2021-04-15 16:00:00-04:00,14015.0,time_exit,50000.0,0.5,250.0,121.5,243.0,243.0,55928.0,1.11856,33.0,132.0,132.0,5.0,127.0,2021-04-15 10:27:00-04:00,13981.5,13914.783040257205,9.053571428571429,54.5,6.019723865877712,7.369131648119329,1.650192092780344,0.1822697380585784
207,2021-04-22,long,2,2021-04-22 10:31:00-04:00,13918.75,13870.75,14014.75,2021-04-22 13:07:00-04:00,13870.5,stop,50000.0,0.5,250.0,99.0,198.0,198.0,55675.0,1.1135,-48.25,-193.0,-193.0,5.0,-198.0,2021-04-22 10:30:00-04:00,13918.25,13892.076286162443,9.625,40.75,4.233766233766234,2.7193468922137605,0.7576558375567402,0.07871748961628469
208,2021-04-23,long,2,2021-04-23 09:52:00-04:00,13824.25,13775.25,13922.25,2021-04-23 11:39:00-04:00,13922.0,target,50000.0,0.5,250.0,101.0,202.0,202.0,55297.0,1.10594,97.75,391.0,391.0,5.0,386.0,2021-04-23 09:51:00-04:00,13824.25,13783.130345855501,11.642857142857142,46.25,3.97239263803681,3.531749435723822,2.838080154535419,0.2437614856656188
209,2021-04-28,long,2,2021-04-28 09:50:00-04:00,13944.75,13885.0,14064.25,2021-04-28 12:00:00-04:00,13884.75,stop,50000.0,0.5,250.0,122.5,245.0,245.0,55779.0,1.11558,-60.0,-240.0,-240.0,5.0,-245.0,2021-04-28 09:49:00-04:00,13944.25,13931.221206763925,9.839285714285714,57.5,5.843920145190563,1.3241604740838697,0.22759049373962625,0.02313079428206728
210,2021-04-30,long,2,2021-04-30 09:58:00-04:00,13894.5,13839.75,14004.0,2021-04-30 13:53:00-04:00,13839.5,stop,50000.0,0.5,250.0,112.5,225.0,225.0,55578.0,1.11156,-55.0,-220.0,-220.0,5.0,-225.0,2021-04-30 09:57:00-04:00,13893.75,13877.308524399354,12.357142857142858,52.5,4.2485549132947975,1.3305240370465212,0.3169022829224559,0.025645271450372153
211,2021-05-03,long,1,2021-05-03 10:08:00-04:00,13924.75,13854.25,14065.75,2021-05-03 10:52:00-04:00,13854.0,stop,50000.0,0.5,250.0,144.0,144.0,144.0,27849.5,0.55699,-70.75,-283.0,-141.5,2.5,-144.0,2021-05-03 10:07:00-04:00,13924.75,13883.609131537742,12.642857142857142,61.5,4.864406779661017,3.2540799913650686,1.194075716108273,0.09444666681082385
212,2021-05-06,long,1,2021-05-06 11:35:00-04:00,13523.75,13423.75,13723.75,2021-05-06 16:00:00-04:00,13601.25,time_exit,50000.0,0.5,250.0,203.0,203.0,203.0,27047.5,0.54095,77.5,310.0,155.0,2.5,152.5,2021-05-06 11:34:00-04:00,13523.5,13468.994618040444,11.660714285714286,84.75,7.267993874425727,4.674274716286575,0.8226632753594458,0.07054998992362782
213,2021-05-18,long,2,2021-05-18 10:26:00-04:00,13365.75,13313.0,13471.25,2021-05-18 14:23:00-04:00,13312.75,stop,50000.0,0.5,250.0,108.5,217.0,217.0,53463.0,1.06926,-53.0,-212.0,-212.0,5.0,-217.0,2021-05-18 10:25:00-04:00,13365.5,13354.306823538622,11.035714285714286,48.25,4.372168284789644,1.014268417212268,0.12337514014689077,0.011179624349880068
214,2021-05-26,long,3,2021-05-26 10:58:00-04:00,13710.75,13671.5,13789.25,2021-05-26 21:21:00-04:00,13671.25,stop,50000.0,0.5,250.0,81.5,244.5,244.5,82264.5,1.64529,-39.5,-158.0,-237.0,7.5,-244.5,2021-05-26 10:57:00-04:00,13710.5,13692.319824555821,6.357142857142857,36.75,5.780898876404494,2.8598028788595444,0.4038123050759168,0.063521036753515
215,2021-05-27,long,2,2021-05-27 10:18:00-04:00,13697.0,13652.5,13786.0,2021-05-27 14:25:00-04:00,13652.25,stop,50000.0,0.5,250.0,92.0,184.0,184.0,54788.0,1.09576,-44.75,-179.0,-179.0,5.0,-184.0,2021-05-27 10:17:00-04:00,13696.75,13665.352761608112,8.642857142857142,42.25,4.888429752066116,3.63273832633416,0.6480202490802185,0.07497754948035586
216,2021-05-31,long,8,2021-05-31 18:28:00-04:00,13681.5,13668.25,13708.0,2021-05-31 18:28:00-04:00,13680.25,time_exit,50000.0,0.5,250.0,29.5,236.0,236.0,218904.0,4.37808,-1.25,-5.0,-20.0,20.0,-40.0,2021-05-31 18:27:00-04:00,13681.75,13674.849692547723,2.4285714285714284,11.5,4.735294117647059,2.8413030685846667,0.7626121170706028,0.3140167540878953
217,2021-06-03,long,1,2021-06-03 11:00:00-04:00,13579.25,13488.0,13761.75,2021-06-03 20:09:00-04:00,13487.75,stop,50000.0,0.5,250.0,185.5,185.5,185.5,27158.5,0.54317,-91.5,-366.0,-183.0,2.5,-185.5,2021-06-03 10:59:00-04:00,13578.75,13551.747786966116,11.982142857142858,82.25,6.864381520119225,2.253537898505958,0.28943833680750686,0.02415580754280236
218,2021-06-04,long,1,2021-06-04 09:46:00-04:00,13691.0,13605.0,13863.0,2021-06-04 16:00:00-04:00,13763.5,time_exit,50000.0,0.5,250.0,175.0,175.0,175.0,27382.0,0.54764,72.5,290.0,145.0,2.5,142.5,2021-06-04 09:45:00-04:00,13690.5,13571.238514027193,10.857142857142858,77.5,7.138157894736842,10.984610550126993,5.641616062855974,0.5196225321051554
