scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,hit_rate,avg_win,avg_loss,stop_hit_rate,target_hit_rate,exposure_time_pct
overall,15506.0,1.1771311181185846,1.1481406238268634,1.2438146153543772,20.56498673740053,-3581.0,754,754,0.6732142857142858,0.5053050397877984,207.62073490813648,-170.50268096514745,0.3753315649867374,0.14986737400530503,0.4616254578754579
is,5854.0,0.6780139904252002,0.6443530245822859,1.135449686480483,11.193116634799235,-3581.0,523,523,0.6645489199491741,0.491395793499044,190.9455252918288,-162.47744360902254,0.384321223709369,0.12619502868068833,0.45853126119962206
oos,9652.0,2.1633918482608796,2.1874131933765315,1.473636430551807,41.78354978354978,-2129.0,231,231,0.6936936936936937,0.5367965367965368,242.18145161290323,-190.4532710280374,0.354978354978355,0.20346320346320346,0.4689381689381689
