variant_name,family,period_type,period_label,phase,n_sessions,sufficient_observations,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,worst_day,longest_losing_streak_daily,median_recovery_days,max_recovery_days,daily_loss_limit_breach_freq,days_to_profit_target,profit_target_reached_before_max_loss,max_loss_limit_buffer_usd
slippage_x1p5,stress_execution,semester,2019H2,is,129,False,855.75,0.5850081050880295,0.25206658037089136,1.4026111503175724,77.79545454545455,-1258.5,11,11,0.08527131782945736,-658.0,2,2.0,90.0,0.0,,False,1576.5
slippage_x1p5,stress_execution,semester,2020H1,is,126,True,715.25,0.16975182509222891,0.14564794392039104,1.0345064646854496,11.353174603174603,-6016.25,63,63,0.5,-745.5,3,29.0,58.0,0.0,,False,-1984.0
slippage_x1p5,stress_execution,semester,2020H2,is,129,True,-4211.0,-0.8506590200459838,-0.8911569588590786,0.8633280321962935,-43.864583333333336,-6596.75,96,96,0.7441860465116279,-742.0,6,11.0,111.0,0.0,,False,-2557.5
slippage_x1p5,stress_execution,semester,2021H1,is,125,True,12007.0,2.5095286255338003,2.651110305501405,1.5227025379826737,123.78350515463917,-3470.25,97,97,0.776,-748.5,4,8.0,26.0,0.0,16.0,True,1600.0
slippage_x1p5,stress_execution,semester,2021H2,is,129,True,1318.0,0.3152139111228552,0.2947702632897143,1.057940433014617,14.172043010752688,-5407.0,93,93,0.7209302325581395,-750.0,4,20.0,64.0,0.0,64.0,True,900.25
slippage_x1p5,stress_execution,semester,2022H1,is,126,True,2052.5,0.5035555599565675,0.44653789803647626,1.1006596209018906,28.506944444444443,-4665.0,72,72,0.5714285714285714,-745.0,8,11.0,47.0,0.0,13.0,True,772.75
slippage_x1p5,stress_execution,semester,2022H2,is,128,True,10.25,0.002384563351949853,0.002347765113925546,1.0003836939432507,0.09234234234234234,-6122.75,111,111,0.8671875,-744.0,4,3.5,112.0,0.0,16.0,True,-867.25
slippage_x1p5,stress_execution,semester,2023H1,is,126,True,-2837.25,-0.5482774745165009,-0.5814260682581514,0.9185856325054879,-27.021428571428572,-8526.75,105,105,0.8333333333333334,-750.0,4,8.0,111.0,0.0,,False,-6174.0
slippage_x1p5,stress_execution,semester,2023H2,is,127,True,5119.25,1.0237853118835003,1.1237022758591522,1.1787229214306911,47.84345794392523,-5125.5,107,107,0.84251968503937,-750.0,6,6.0,66.0,0.0,87.0,False,-3287.5
slippage_x1p5,stress_execution,semester,2024H1,mixed,126,True,16578.75,2.8954455080007837,3.6473997689860678,1.602743087746087,156.40330188679246,-6594.25,106,106,0.8412698412698413,-744.0,4,2.0,71.0,0.0,81.0,False,-3513.75
slippage_x1p5,stress_execution,semester,2024H2,oos,129,True,12290.0,2.4702350580453043,2.704444249591897,1.5353253767749804,128.02083333333334,-5629.0,96,96,0.7441860465116279,-740.0,4,3.0,57.0,0.0,9.0,True,1385.0
slippage_x1p5,stress_execution,semester,2025H1,oos,124,True,-2027.0,-0.5328357043736659,-0.41487139898724373,0.9032204158609659,-28.957142857142856,-8115.75,70,70,0.5645161290322581,-748.0,7,8.0,38.0,0.0,31.0,True,-467.5
slippage_x1p5,stress_execution,semester,2025H2,oos,129,True,4160.75,1.0059710120667371,0.9118237115881052,1.2040283430588927,47.82471264367816,-3711.5,87,87,0.6744186046511628,-746.0,4,2.0,43.0,0.0,70.0,False,-158.0
slippage_x1p5,stress_execution,semester,2026H1,oos,55,False,243.75,0.3074078833042724,0.13981648296713076,1.1075446724023825,17.410714285714285,-993.0,14,14,0.2545454545454545,-696.0,1,13.0,24.0,0.0,,False,1126.0
slippage_x2,stress_execution,semester,2019H1,is,39,False,-235.0,-0.5521593238656608,-0.19571000337602937,0.8306916426512968,-39.166666666666664,-685.0,6,6,0.15384615384615385,-685.0,1,36.0,36.0,0.0,,False,1654.0
slippage_x2,stress_execution,semester,2019H2,is,129,False,832.5,0.5686359354080809,0.24412700824134362,1.3888369920597852,75.68181818181819,-1265.5,11,11,0.08527131782945736,-661.5,2,2.0,90.0,0.0,,False,1569.5
slippage_x2,stress_execution,semester,2020H1,is,126,True,410.0,0.09749986432112975,0.08321879525162991,1.0197120123079881,6.507936507936508,-6079.0,63,63,0.5,-747.0,3,29.0,58.0,0.0,,False,-2068.0
slippage_x2,stress_execution,semester,2020H2,is,129,True,-4714.5,-0.9609161763546088,-1.0032583566554376,0.8475061456850822,-49.109375,-6932.5,96,96,0.7441860465116279,-744.0,6,62.5,122.0,0.0,,False,-3028.5
slippage_x2,stress_execution,semester,2021H1,is,125,True,11768.0,2.4585602391432104,2.58947228435631,1.5103540993559859,121.31958762886597,-3496.5,97,97,0.776,-750.0,4,8.0,26.0,0.0,16.0,True,1593.5
slippage_x2,stress_execution,semester,2021H2,is,129,True,1298.5,0.31134770987648286,0.29162443405375776,1.057255610917589,13.96236559139785,-5318.5,93,93,0.7209302325581395,-747.0,4,20.0,64.0,0.0,65.0,True,900.0
slippage_x2,stress_execution,semester,2022H1,is,126,True,1995.0,0.4890534328197529,0.4331454048208835,1.0976337876526292,27.708333333333332,-4676.5,72,72,0.5714285714285714,-746.0,8,11.0,47.0,0.0,13.0,True,741.5
slippage_x2,stress_execution,semester,2022H2,is,128,True,-124.0,-0.02882938536884364,-0.02833016970959523,0.9953717527620185,-1.117117117117117,-6203.0,111,111,0.8671875,-745.0,4,3.5,112.0,0.0,16.0,True,-955.5
slippage_x2,stress_execution,semester,2023H1,is,126,True,-2870.0,-0.554805521238712,-0.5884744529425402,0.9176316960121687,-27.333333333333332,-8476.0,105,105,0.8333333333333334,-750.0,4,8.0,111.0,0.0,,False,-6139.0
slippage_x2,stress_execution,semester,2023H2,is,127,True,5152.5,1.0319806935682145,1.1353358158196267,1.1804001890657003,48.154205607476634,-4969.5,107,107,0.84251968503937,-735.0,6,6.0,66.0,0.0,87.0,False,-3134.5
slippage_x2,stress_execution,semester,2024H1,mixed,126,True,16082.5,2.824694913035872,3.5270281250598914,1.5826992753623188,151.72169811320754,-6659.5,106,106,0.8412698412698413,-746.0,4,2.0,71.0,0.0,81.0,False,-3587.0
slippage_x2,stress_execution,semester,2024H2,oos,129,True,12004.5,2.413760030372595,2.634346220110844,1.521277519649138,125.046875,-5653.0,96,96,0.7441860465116279,-742.0,4,3.0,57.0,0.0,9.0,True,1384.0
slippage_x2,stress_execution,semester,2025H1,oos,124,True,-2106.5,-0.5533209893887481,-0.4301839948687641,0.8996570285333206,-30.09285714285714,-8150.0,70,70,0.5645161290322581,-750.0,7,8.0,38.0,0.0,31.0,True,-540.0
slippage_x2,stress_execution,semester,2025H2,oos,129,True,4062.0,0.9811963099009353,0.8878259671748151,1.1986259504657588,46.689655172413794,-3735.5,87,87,0.6744186046511628,-748.0,4,2.0,43.0,0.0,70.0,False,-185.0
slippage_x2,stress_execution,semester,2026H1,oos,55,False,231.5,0.2917072361114804,0.13248499281556644,1.1018701870187018,16.535714285714285,-996.0,14,14,0.2545454545454545,-697.5,1,13.0,24.0,0.0,,False,1122.5
slippage_x3,stress_execution,semester,2019H1,is,39,False,-265.0,-0.6220264203995118,-0.21858355720995384,0.8111190306486101,-44.166666666666664,-700.0,6,6,0.15384615384615385,-690.0,1,36.0,36.0,0.0,,False,1633.0
slippage_x3,stress_execution,semester,2019H2,is,129,False,786.0,0.535947779157279,0.22844931103731742,1.361878453038674,71.45454545454545,-1279.5,11,11,0.08527131782945736,-668.5,2,2.0,90.0,0.0,,False,1555.5
slippage_x3,stress_execution,semester,2020H1,is,126,True,222.5,0.05279050507055085,0.04487055964442277,1.0106243285185628,3.5317460317460316,-6204.5,63,63,0.5,-750.0,3,29.0,58.0,0.0,,False,-2236.0
slippage_x3,stress_execution,semester,2020H2,is,129,True,-5385.0,-1.1076447366356057,-1.1392943759091783,0.826801537397681,-56.09375,-7333.5,96,96,0.7441860465116279,-748.0,6,62.5,122.0,0.0,,False,-3442.0
slippage_x3,stress_execution,semester,2021H1,is,125,True,11525.5,2.428555317457053,2.5495055612298008,1.5026603864102228,118.81958762886597,-3549.0,97,97,0.776,-747.0,4,8.0,26.0,0.0,14.0,True,1831.5
slippage_x3,stress_execution,semester,2021H2,is,129,True,1002.0,0.24268531882679015,0.22579576379292726,1.0443313792722044,10.774193548387096,-5202.0,93,93,0.7209302325581395,-742.0,4,20.0,64.0,0.0,65.0,True,642.0
slippage_x3,stress_execution,semester,2022H1,is,126,True,1471.0,0.3628882418062548,0.3180824545031592,1.071687906625405,20.430555555555557,-4699.5,72,72,0.5714285714285714,-748.0,8,4.0,70.0,0.0,13.0,True,679.0
slippage_x3,stress_execution,semester,2022H2,is,128,True,-772.0,-0.18068019283070288,-0.17568360351837725,0.971250884444941,-6.954954954954955,-6733.0,111,111,0.8671875,-747.5,4,3.5,112.0,0.0,16.0,True,-1501.5
slippage_x3,stress_execution,semester,2023H1,is,126,True,-2724.5,-0.5308154177258442,-0.5654318703837183,0.920937318630296,-25.947619047619046,-8348.0,105,105,0.8333333333333334,-750.0,4,8.0,111.0,0.0,,False,-5792.0
slippage_x3,stress_execution,semester,2023H2,is,127,True,4758.0,0.9510804034027256,1.0416384607135971,1.1653662351203407,44.467289719626166,-5032.5,107,107,0.84251968503937,-740.0,6,6.0,66.0,0.0,87.0,False,-3203.5
slippage_x3,stress_execution,semester,2024H1,mixed,126,True,15204.5,2.700901267898846,3.316985158724526,1.5488295702709043,143.43867924528303,-6908.5,106,106,0.8412698412698413,-750.0,4,2.0,74.0,0.0,84.0,False,-4092.0
slippage_x3,stress_execution,semester,2024H2,oos,129,True,11514.5,2.3272881048877427,2.5129673941326622,1.4969358249536058,119.94270833333333,-5701.0,96,96,0.7441860465116279,-746.0,4,3.0,57.0,0.0,13.0,True,1382.0
slippage_x3,stress_execution,semester,2025H1,oos,124,True,-2178.0,-0.583674233804632,-0.450949815748078,0.894851184010428,-31.114285714285714,-8319.0,70,70,0.5645161290322581,-744.0,7,8.0,38.0,0.0,31.0,True,-597.5
slippage_x3,stress_execution,semester,2025H2,oos,129,True,3921.5,0.9498014894365714,0.8611690640354461,1.192442645074224,45.07471264367816,-3783.5,87,87,0.6744186046511628,-747.5,4,2.0,43.0,0.0,70.0,False,-239.0
slippage_x3,stress_execution,semester,2026H1,oos,55,False,207.0,0.26038417920367946,0.11792230640497219,1.0906106369008535,14.785714285714286,-1002.0,14,14,0.2545454545454545,-700.5,1,13.0,24.0,0.0,,False,1115.5
commission_plus_25pct,stress_execution,semester,2019H1,is,39,False,-223.75,-0.5259081220863593,-0.18701742929629409,0.8381408807306266,-37.291666666666664,-683.125,6,6,0.15384615384615385,-683.125,1,36.0,36.0,0.0,,False,1658.125
commission_plus_25pct,stress_execution,semester,2019H2,is,129,False,843.375,0.5776980693686213,0.24814447368919398,1.3960669210449075,76.67045454545455,-1260.25,11,11,0.08527131782945736,-658.875,2,2.0,90.0,0.0,,False,1574.75
commission_plus_25pct,stress_execution,semester,2020H1,is,126,True,447.5,0.10664171450435514,0.09105146367774765,1.0215705531822592,7.103174603174603,-6040.375,63,63,0.5,-745.875,3,29.0,58.0,0.0,,False,-2025.625
commission_plus_25pct,stress_execution,semester,2020H2,is,129,True,-3955.125,-0.7980849459214611,-0.8436564633791801,0.8717248089514118,-41.19921875,-6182.5,96,96,0.7441860465116279,-742.5,6,62.5,122.0,0.0,,False,-2284.125
commission_plus_25pct,stress_execution,semester,2021H1,is,125,True,11821.625,2.475428061475136,2.6079479349339807,1.5141429682021061,121.87242268041237,-3483.375,97,97,0.776,-748.875,4,8.0,26.0,0.0,16.0,True,1594.625
commission_plus_25pct,stress_execution,semester,2021H2,is,129,True,1396.0,0.3350640237395266,0.31422533688849535,1.0617210944883195,15.010752688172044,-5272.375,93,93,0.7209302325581395,-744.75,4,20.0,64.0,0.0,64.0,True,987.75
commission_plus_25pct,stress_execution,semester,2022H1,is,126,True,2010.0,0.49354929057500524,0.43706896983399907,1.0985233747932113,27.916666666666668,-4667.875,72,72,0.5714285714285714,-745.25,8,11.0,47.0,0.0,13.0,True,749.0
commission_plus_25pct,stress_execution,semester,2022H2,is,128,True,-43.0,-0.010008470123529997,-0.009842902962400502,0.9983915312248677,-0.38738738738738737,-6153.125,111,111,0.8671875,-744.25,4,3.5,112.0,0.0,16.0,True,-905.25
commission_plus_25pct,stress_execution,semester,2023H1,is,126,True,-2810.75,-0.5446213442456355,-0.5777513758288608,0.9191249991008293,-26.76904761904762,-8434.375,105,105,0.8333333333333334,-748.125,4,8.0,111.0,0.0,,False,-6088.375
commission_plus_25pct,stress_execution,semester,2023H2,is,127,True,5214.75,1.0467529257536714,1.1518569340864904,1.183086909009519,48.73598130841121,-4953.375,107,107,0.84251968503937,-733.125,6,6.0,66.0,0.0,87.0,False,-3116.125
commission_plus_25pct,stress_execution,semester,2024H1,mixed,126,True,16436.75,2.8756840635688765,3.6132925344651126,1.5970676510786304,155.06367924528303,-6630.25,106,106,0.8412698412698413,-744.5,4,2.0,71.0,0.0,81.0,False,-3557.375
commission_plus_25pct,stress_execution,semester,2024H2,oos,129,True,12019.875,2.4223025023576024,2.6431786361448304,1.5231548480463097,125.20703125,-5635.0,96,96,0.7441860465116279,-740.5,4,3.0,57.0,0.0,9.0,True,1384.75
commission_plus_25pct,stress_execution,semester,2025H1,oos,124,True,-2067.5,-0.5438747428309973,-0.42292498523545685,0.9013438471127865,-29.535714285714285,-8129.0,70,70,0.5645161290322581,-748.5,7,8.0,38.0,0.0,31.0,True,-506.25
commission_plus_25pct,stress_execution,semester,2025H2,oos,129,True,4101.375,0.99261973801659,0.8982157397392833,1.2009751376646922,47.14224137931034,-3719.375,87,87,0.6744186046511628,-746.5,4,2.0,43.0,0.0,70.0,False,-164.75
commission_plus_25pct,stress_execution,semester,2026H1,oos,55,False,237.875,0.3002615775071694,0.13636811784867978,1.1048831569664903,16.991071428571427,-993.75,14,14,0.2545454545454545,-696.375,1,13.0,24.0,0.0,,False,1125.125
commission_plus_50pct,stress_execution,semester,2019H1,is,39,False,-242.5,-0.569645097667058,-0.20146997278275128,0.8257589365906233,-40.416666666666664,-688.0,6,6,0.15384615384615385,-686.25,1,36.0,36.0,0.0,,False,1649.5
commission_plus_50pct,stress_execution,semester,2019H2,is,129,False,807.75,0.5539271418979392,0.2363422204100338,1.3759162303664922,73.43181818181819,-1269.0,11,11,0.08527131782945736,-663.25,2,2.0,90.0,0.0,,False,1566.0
commission_plus_50pct,stress_execution,semester,2020H1,is,126,True,297.5,0.07088284209202286,0.060286704971750885,1.0142786863608548,4.722222222222222,-6127.25,63,63,0.5,-747.75,3,29.0,58.0,0.0,,False,-2151.25
commission_plus_50pct,stress_execution,semester,2020H2,is,129,True,-4615.25,-0.9416429657909627,-0.9805909733675818,0.8509827662751746,-48.075520833333336,-6559.25,96,96,0.7441860465116279,-745.0,6,62.5,122.0,0.0,,False,-2679.0
commission_plus_50pct,stress_execution,semester,2021H1,is,125,True,11837.5,2.488752222409833,2.6291244288013815,1.5180071766147383,122.0360824742268,-3522.75,97,97,0.776,-742.5,4,8.0,26.0,0.0,14.0,True,1833.0
commission_plus_50pct,stress_execution,semester,2021H2,is,129,True,1188.5,0.2852689067563141,0.26652182309262645,1.05231131504528,12.779569892473118,-5349.25,93,93,0.7209302325581395,-748.5,4,20.0,64.0,0.0,65.0,True,809.0
commission_plus_50pct,stress_execution,semester,2022H1,is,126,True,1910.0,0.4690146476705943,0.4142691771688415,1.093375702762161,26.52777777777778,-4682.25,72,72,0.5714285714285714,-746.5,8,11.0,47.0,0.0,52.0,True,694.0
commission_plus_50pct,stress_execution,semester,2022H2,is,128,True,-533.0,-0.12460671452082822,-0.12161969017202132,0.9801349185643472,-4.801801801801802,-6460.5,111,111,0.8671875,-745.5,4,3.5,112.0,0.0,16.0,True,-1228.25
commission_plus_50pct,stress_execution,semester,2023H1,is,126,True,-2916.75,-0.5661682923184757,-0.5998104231316229,0.9160713900338822,-27.77857142857143,-8391.0,105,105,0.8333333333333334,-750.0,4,8.0,111.0,0.0,,False,-6067.5
commission_plus_50pct,stress_execution,semester,2023H2,is,127,True,4968.5,0.9972387770418137,1.0930169615900234,1.1736372611548442,46.43457943925234,-5000.25,107,107,0.84251968503937,-736.25,6,6.0,66.0,0.0,87.0,False,-3166.75
commission_plus_50pct,stress_execution,semester,2024H1,mixed,126,True,15159.5,2.709316936500613,3.322821383938074,1.5500045351473923,143.01415094339623,-6848.5,106,106,0.8412698412698413,-747.0,4,2.0,74.0,0.0,84.0,False,-4029.0
commission_plus_50pct,stress_execution,semester,2024H2,oos,129,True,11834.25,2.385334871249686,2.5934136785137927,1.5130937154501507,123.2734375,-5665.0,96,96,0.7441860465116279,-743.0,4,3.0,57.0,0.0,9.0,True,1383.5
commission_plus_50pct,stress_execution,semester,2025H1,oos,124,True,-1999.75,-0.5282053254873125,-0.4116308142259199,0.9039943349576322,-28.567857142857143,-7988.75,70,70,0.5645161290322581,-749.0,7,8.0,38.0,0.0,31.0,True,-429.75
commission_plus_50pct,stress_execution,semester,2025H2,oos,129,True,3811.5,0.9231615461391791,0.8319728563846174,1.1861152141802067,43.810344827586206,-3751.25,87,87,0.6744186046511628,-749.0,4,2.0,43.0,0.0,70.0,False,-198.5
commission_plus_50pct,stress_execution,semester,2026H1,oos,55,False,219.75,0.27738592867115186,0.12561638837269118,1.0965721819380356,15.696428571428571,-997.5,14,14,0.2545454545454545,-698.25,1,13.0,24.0,0.0,,False,1120.75
entry_delay_1bar,stress_execution,semester,2019H1,is,39,False,-585.5,-1.5477714327289416,-0.48430986488205585,0.5732507288629738,-97.58333333333333,-853.0,6,6,0.15384615384615385,-714.0,1,36.0,36.0,0.0,,False,1414.5
entry_delay_1bar,stress_execution,semester,2019H2,is,129,False,570.5,0.3774961274438041,0.14236521281366404,1.2308314788589925,51.86363636363637,-1271.5,11,11,0.08527131782945736,-742.5,2,48.5,90.0,0.0,,False,1495.5
entry_delay_1bar,stress_execution,semester,2020H1,is,126,True,-74.0,-0.017586984577538028,-0.01474252344032981,0.9965039920631171,-1.1746031746031746,-6789.5,63,63,0.5,-750.0,3,51.0,87.0,0.0,,False,-2824.5
entry_delay_1bar,stress_execution,semester,2020H2,is,129,True,-6238.5,-1.3362904852597193,-1.3324352435217104,0.7959607522485691,-64.984375,-8388.5,96,96,0.7441860465116279,-750.0,6,125.0,125.0,0.0,,False,-4406.0
entry_delay_1bar,stress_execution,semester,2021H1,is,125,True,10929.5,2.331916023481893,2.3565237344677845,1.4772186442528108,112.67525773195877,-3502.5,97,97,0.776,-740.0,4,7.0,25.0,0.0,41.0,True,563.0
entry_delay_1bar,stress_execution,semester,2021H2,is,129,True,2700.0,0.6484638198785146,0.6131879468581712,1.1216956257183421,29.032258064516128,-3985.5,93,93,0.7209302325581395,-744.0,3,12.0,61.0,0.0,42.0,True,1566.0
entry_delay_1bar,stress_execution,semester,2022H1,is,126,True,1462.0,0.3630279060277479,0.3214859974825703,1.0716719366620095,20.305555555555557,-4633.0,72,72,0.5714285714285714,-747.0,8,4.0,70.0,0.0,13.0,True,1466.0
entry_delay_1bar,stress_execution,semester,2022H2,is,128,True,1996.0,0.4590565105612762,0.45709516167087066,1.0773793370808296,17.98198198198198,-4515.5,111,111,0.8671875,-750.0,4,3.0,109.0,0.0,16.0,True,1418.0
entry_delay_1bar,stress_execution,semester,2023H1,is,126,True,-3252.0,-0.6206077858495996,-0.6667129135614283,0.9080914563490942,-30.97142857142857,-10812.0,105,105,0.8333333333333334,-745.0,5,8.0,111.0,0.0,,False,-8260.0
entry_delay_1bar,stress_execution,semester,2023H2,is,127,True,5815.5,1.142338772513176,1.2745474381757045,1.203688137017968,54.350467289719624,-5207.0,107,107,0.84251968503937,-749.0,6,4.0,66.0,0.0,82.0,False,-3287.5
entry_delay_1bar,stress_execution,semester,2024H1,mixed,126,True,10578.5,1.919673485264942,2.3397507796332166,1.3672707704058604,99.79716981132076,-7901.5,106,106,0.8412698412698413,-750.0,4,2.5,89.0,0.0,101.0,False,-4902.0
entry_delay_1bar,stress_execution,semester,2024H2,oos,129,True,11866.5,2.4502009550392776,2.5979985853535386,1.5235836569008119,123.609375,-5881.0,96,96,0.7441860465116279,-748.0,7,4.0,57.0,0.0,15.0,True,1331.0
entry_delay_1bar,stress_execution,semester,2025H1,oos,124,True,-1899.0,-0.5104829975658374,-0.4279980833751698,0.9050832208726945,-27.12857142857143,-9875.5,70,70,0.5645161290322581,-736.5,11,8.0,42.0,0.0,16.0,True,-328.0
entry_delay_1bar,stress_execution,semester,2025H2,oos,129,True,4148.5,0.9880732856625012,0.9121927630302595,1.2047681334682494,47.68390804597701,-3673.0,87,87,0.6744186046511628,-712.5,4,2.0,41.0,0.0,71.0,False,-64.5
entry_delay_1bar,stress_execution,semester,2026H1,oos,55,False,407.5,0.436424694556312,0.22377644909788608,1.158006979449399,29.107142857142858,-1321.0,14,14,0.2545454545454545,-726.0,2,11.0,24.0,0.0,,False,1169.5
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2019H1,is,39,False,-205.0,-0.4820989601699001,-0.17238789967839485,0.8506919155134741,-34.166666666666664,-680.0,6,6,0.15384615384615385,-680.0,1,36.0,36.0,0.0,,False,1665.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2019H2,is,129,False,660.5,0.4362131131653928,0.17477717043539956,1.283659007945029,60.04545454545455,-1376.5,11,11,0.08527131782945736,-750.0,2,2.0,90.0,0.0,,False,1490.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2020H1,is,126,True,-1167.5,-0.482358555003363,-0.3806646888130319,0.9029630553131364,-18.53174603174603,-4736.5,63,63,0.5,-744.0,3,51.0,87.0,0.0,,False,-768.5
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2020H2,is,129,True,-1433.5,-0.6364603690219621,-0.6661347052120244,0.8933566433566433,-15.089473684210526,-2662.0,95,95,0.7364341085271318,-489.0,6,62.0,111.0,0.0,,False,248.5
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2021H1,is,125,True,4835.5,1.6757984224158378,1.5622915199136351,1.3263701403887689,50.9,-2419.5,95,95,0.76,-750.0,4,19.0,30.0,0.0,47.0,True,1944.5
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2021H2,is,129,True,-76.5,-0.023474953537097373,-0.020858666969073632,0.9955675299843559,-0.8315217391304348,-4025.5,92,92,0.7131782945736435,-732.0,4,20.5,64.0,0.0,65.0,True,1221.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2022H1,is,126,True,-811.5,-0.3807964141864622,-0.30593246144800035,0.9261231735627475,-12.6796875,-3258.0,64,64,0.5079365079365079,-516.0,8,4.0,113.0,0.0,,False,375.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2022H2,is,128,True,-134.5,-0.0704025313473393,-0.06886745572880493,0.9882911116914773,-1.2932692307692308,-2856.5,104,104,0.8125,-405.5,4,3.0,109.0,0.0,,False,633.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2023H1,is,126,True,-1472.0,-0.6484943390116416,-0.6804239655514376,0.9030973305684474,-14.431372549019608,-4099.0,102,102,0.8095238095238095,-375.0,4,8.0,111.0,0.0,,False,-1926.5
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2023H2,is,127,True,1468.0,0.6727314955681042,0.717307799494852,1.1159145643333728,13.719626168224298,-2503.0,107,107,0.84251968503937,-375.0,6,6.0,69.0,0.0,,False,-582.5
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2024H1,mixed,126,True,13176.0,3.3516165812486847,4.774484982536013,1.875685375336457,125.48571428571428,-2629.0,105,105,0.8333333333333334,-739.5,4,2.0,74.0,0.0,99.0,True,10.5
