campaign_variant_name,variant_role,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,net_pnl_usd,return_pct,cagr_pct,sharpe,sortino,profit_factor,expectancy_usd,nb_trades,win_rate,avg_win_usd,avg_loss_usd,max_drawdown_pct,max_drawdown_usd,annualized_vol_pct,exposure_time_in_market_pct,worst_trade_loss_usd,trades_loss_gt_250_usd,trades_loss_gt_500_usd,worst_day_pnl_usd,max_daily_drawdown_usd,days_below_minus_500_usd,days_below_minus_1000_usd,pass_target_3000_usd_without_breaching_2000_dd,days_to_target_3000_usd,max_trailing_drawdown_observed_usd,max_static_drawdown_observed_usd,signal_attempt_count,entered_trade_count,skip_too_small_count,forced_one_contract_count,avg_contracts_entered,max_contracts_used,avg_contracts_raw,cap_hit_count,cap_hit_rate,avg_contracts,median_contracts,pct_trades_at_1_contract,pct_trades_at_2_contracts,pct_trades_at_3_plus_contracts,nb_skipped_trades,pct_skipped_trades,nb_days_below_minus_250,nb_days_below_minus_500,nb_days_below_minus_1000,nb_trades_below_minus_150,nb_trades_below_minus_250,nb_trades_below_minus_500,days_to_3000_usd_if_reached,prop_score,net_pnl_delta_vs_baseline_usd,cagr_delta_vs_baseline_pct,sharpe_delta_vs_baseline,max_drawdown_delta_vs_baseline_usd
risk_pct_0p0020__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.002,6.0,True,50000.0,5738.812500000004,11.477625000000009,5.389666296617812,1.3458249601658578,1.9425311265218532,2.6120259831460686,89.66894531250006,64,0.359375,404.29619565217405,-86.82926829268293,1.105,552.5,4.093593270347022,2.793914246196404,125.0,0,0,-125.0,552.5,0,0,True,141.0,552.5,120.0,65,64,1,0,4.28125,6,9.01085977048466,35,0.5384615384615384,4.28125,6.0,17.1875,10.9375,71.875,1,1.5384615384615385,0,0,0,0,0,0,141.0,6.847974880497578,4350.218750000004,4.057407121274381,-0.03046825022360733,181.90625000000182
risk_pct_0p0025__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,2.0,True,50000.0,2540.109375000002,5.080218750000003,2.423009189834602,1.439388085794596,1.348542364715431,2.3051300578034692,39.0786057692308,65,0.36923076923076925,186.93164062500009,-47.46951219512195,1.1148749999999927,557.4374999999964,1.6941261526795643,2.904564315352697,130.0,0,0,-130.0,557.4375,0,0,False,,557.4375,40.0,65,65,0,0,1.876923076923077,2,10.733085560170963,57,0.8769230769230769,1.876923076923077,2.0,12.307692307692308,87.6923076923077,0.0,0,0.0,0,0,0,0,0,0,,-3.218366992616204,1151.5156250000018,1.0907500144911708,0.06309487540513081,186.84374999999818
risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,3.0,True,50000.0,3812.5468750000027,7.625093750000006,3.6140255433859902,1.5035553525311511,1.6830761116300057,2.5174315920398023,58.654567307692346,65,0.36923076923076925,263.5436197916668,-61.28048780487805,1.0310624999999891,515.5312499999945,2.4342602311504677,2.904564315352697,130.0,0,0,-130.0,515.5312499999927,0,0,True,191.0,515.5312499999927,60.0,65,65,0,0,2.6153846153846154,3,10.89045073065379,48,0.7384615384615385,2.6153846153846154,3.0,12.307692307692308,13.846153846153847,73.84615384615385,0,0.0,0,0,0,0,0,0,191.0,4.943108765926836,2423.9531250000027,2.2817663680425593,0.12726214214168596,144.93749999999636
risk_pct_0p0025__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,4.0,True,50000.0,4948.859375000002,9.897718750000003,4.665381660440993,1.5071022434835564,1.853052662439563,2.6219121261777967,76.13629807692311,65,0.36923076923076925,333.33789062500006,-74.42073170731707,1.1197499999999856,559.8749999999927,3.1523441893488484,2.904564315352697,146.25,0,0,-146.25,559.875,0,0,True,141.0,559.875,80.0,65,65,0,0,3.3076923076923075,4,11.027442796827492,44,0.676923076923077,3.3076923076923075,4.0,12.307692307692308,12.307692307692308,75.38461538461539,0,0.0,0,0,0,0,0,0,141.0,6.018098397117351,3560.265625000002,3.3331224850975616,0.1308090330940912,189.28124999999454
risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,5.0,True,50000.0,5719.343750000003,11.438687500000006,5.371879979863303,1.4758377283827138,1.89891144568242,2.629442663817665,87.9899038461539,65,0.36923076923076925,384.5559895833335,-85.60975609756098,1.2825,641.25,3.720307385024508,2.904564315352697,156.25,0,0,-156.25,641.25,0,0,True,141.0,641.25,100.0,65,65,0,0,3.923076923076923,5,11.123830021477842,40,0.6153846153846154,3.923076923076923,5.0,12.307692307692308,12.307692307692308,75.38461538461539,0,0.0,0,0,0,2,0,0,141.0,6.322679851814812,4330.750000000003,4.039620804519872,0.0995445179932486,270.6562500000018
risk_pct_0p0025__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,6.0,True,50000.0,6578.578125000004,13.157156250000007,6.153828221970303,1.4661514564549745,2.0134262011072526,2.695509826030929,101.20889423076929,65,0.36923076923076925,435.7740885416668,-94.63414634146342,1.2825,641.25,4.307491543384046,2.904564315352697,156.25,0,0,-156.25,641.25,0,0,True,141.0,641.25,120.0,65,65,0,0,4.492307692307692,6,11.223901463885921,37,0.5692307692307692,4.492307692307692,6.0,12.307692307692308,12.307692307692308,75.38461538461539,0,0.0,0,0,0,2,0,0,141.0,6.667829369364924,5189.984375000004,4.821569046626872,0.0898582460655093,270.6562500000018
risk_pct_0p0030__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.003,2.0,True,50000.0,2496.953125,4.99390625,2.3823544761639948,1.387500731782339,1.17573000133803,2.188317965496728,38.41466346153846,65,0.36923076923076925,191.591796875,-51.25,1.2748749999999927,637.4374999999964,1.7276207104559824,2.904564315352697,160.0,0,0,-160.0,637.4375,0,0,False,,637.4375,40.0,65,65,0,0,1.9384615384615385,2,12.884789626488589,61,0.9384615384615385,1.9384615384615385,2.0,6.153846153846154,93.84615384615384,0.0,0,0.0,0,0,0,2,0,0,,-4.251570721319645,1108.359375,1.0500953008205638,0.011207521392873732,266.8437499999982
risk_pct_0p0030__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.003,3.0,True,50000.0,3775.0,7.55,3.5790909609054067,1.4708835838795,1.492268950914372,2.389783709157846,58.07692307692308,65,0.36923076923076925,270.46875,-66.25,1.3067812499999854,653.3906249999927,2.4638251726500275,2.904564315352697,160.0,0,0,-160.0,653.3906249999927,0,0,True,191.0,653.3906249999927,60.0,65,65,0,0,2.7384615384615385,3,13.076218240467858,52,0.8,2.7384615384615385,3.0,6.153846153846154,13.846153846153847,80.0,0,0.0,0,0,0,2,0,0,191.0,3.5989450224718804,2386.40625,2.2468317855619757,0.09459037349003485,282.79687499999454
risk_pct_0p0030__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.003,4.0,True,50000.0,4853.812499999999,9.707624999999997,4.577874233154833,1.463018153531026,1.611370344934913,2.4526936026936026,74.67403846153844,65,0.36923076923076925,341.4609375,-81.4939024390244,1.4404687499999818,720.2343749999909,3.1849638972379175,2.904564315352697,176.25,0,0,-176.25,720.2343749999854,0,0,True,141.0,720.2343749999854,80.0,65,65,0,0,3.476923076923077,4,13.234723227741084,47,0.7230769230769231,3.476923076923077,4.0,6.153846153846154,12.307692307692308,81.53846153846153,0,0.0,0,0,0,4,0,0,141.0,4.416781023093162,3465.218749999999,3.245615057811402,0.08672494314156087,349.6406249999927
risk_pct_0p0030__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.003,5.0,True,50000.0,5953.874999999998,11.907749999999997,5.585930462832933,1.4604414203731124,1.7324472836670848,2.5203000319182887,91.59807692307689,65,0.36923076923076925,411.25520833333326,-95.51829268292683,1.5599999999999998,780.0,3.9136934356050723,2.904564315352697,176.25,0,0,-176.25,780.0,0,0,True,141.0,780.0,100.0,65,65,0,0,4.1692307692307695,5,13.390719674522273,44,0.676923076923077,4.1692307692307695,5.0,4.615384615384616,13.846153846153847,81.53846153846153,0,0.0,0,0,0,8,0,0,141.0,5.487324261119334,4565.281249999998,4.253671287489502,0.08414820998364725,409.4062500000018
risk_pct_0p0030__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.003,6.0,True,50000.0,6724.359374999999,13.44871875,6.285886254327355,1.440293187063123,1.7861695613262007,2.5369964285714284,103.45168269230768,65,0.36923076923076925,462.4733072916667,-106.70731707317073,1.7375000000000003,868.75,4.4819937065473905,2.904564315352697,187.5,0,0,-187.5,868.75,0,0,True,141.0,868.75,120.0,65,65,0,0,4.7846153846153845,6,13.506384344102699,40,0.6153846153846154,4.7846153846153845,6.0,4.615384615384616,13.846153846153847,81.53846153846153,0,0.0,0,0,0,9,0,0,141.0,4.799004561189369,5335.765624999999,4.953627078983924,0.06399997667365787,498.1562500000018
risk_pct_0p0035__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0035,2.0,True,50000.0,2590.343750000002,5.180687500000004,2.4703100152482893,1.388421627511319,1.1483164339607264,2.184834190966267,39.85144230769234,65,0.36923076923076925,199.0247395833334,-53.323170731707314,1.2748749999999927,637.4374999999964,1.791048159093682,2.904564315352697,170.0,0,0,-170.0,637.4375,0,0,False,,637.4375,40.0,65,65,0,0,1.9692307692307693,2,15.026971345392589,63,0.9692307692307692,1.9692307692307693,2.0,3.076923076923077,96.92307692307692,0.0,0,0.0,0,0,0,3,0,0,,-4.224287200799367,1201.7500000000018,1.1380508399048583,0.012128417121853863,266.8437499999982
risk_pct_0p0035__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0035,3.0,True,50000.0,3741.8593750000036,7.483718750000007,3.548245590850607,1.4167712836471056,1.2817450603998002,2.252505230125524,57.56706730769236,65,0.36923076923076925,280.3899739583335,-72.86585365853658,1.6485624999999888,824.2812499999945,2.5354727622322124,2.904564315352697,195.0,0,0,-195.0,824.2812499999927,0,0,True,191.0,824.2812499999927,60.0,65,65,0,0,2.8461538461538463,3,15.24833889263392,57,0.8769230769230769,2.8461538461538463,3.0,3.076923076923077,9.230769230769232,87.6923076923077,0,0.0,0,0,0,6,0,0,191.0,1.9316315592746982,2353.2656250000036,2.2159864155071762,0.04047807325764041,453.68749999999636
risk_pct_0p0035__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0035,4.0,True,50000.0,4978.6875000000055,9.957375000000011,4.692827584044856,1.458261695427505,1.4889906422568537,2.38200902151284,76.59519230769239,65,0.36923076923076925,357.5494791666669,-87.86585365853658,1.6497499999999856,824.8749999999927,3.2775598611597845,2.904564315352697,195.0,0,0,-195.0,824.8749999999927,0,0,True,141.0,824.8749999999927,80.0,65,65,0,0,3.6153846153846154,4,15.467852887620326,50,0.7692307692307693,3.6153846153846154,4.0,3.076923076923077,9.230769230769232,87.6923076923077,0,0.0,0,0,0,8,0,0,141.0,3.7013475862825684,3590.0937500000055,3.3605684087014254,0.08196848503803977,454.28124999999454
risk_pct_0p0035__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0035,5.0,True,50000.0,6141.843750000003,12.283687500000005,5.7571500327586955,1.4766566002614387,1.6392059025513288,2.4733058470764626,94.4899038461539,65,0.36923076923076925,429.6080729166668,-101.67682926829268,1.615937499999982,807.9687499999909,3.9929188674984415,2.904564315352697,200.0,0,0,-200.0,807.9687499999927,0,0,True,141.0,807.9687499999927,100.0,65,65,0,0,4.3538461538461535,5,15.656438952162949,47,0.7230769230769231,4.3538461538461535,5.0,3.076923076923077,9.230769230769232,87.6923076923077,0,0.0,0,0,0,12,0,0,141.0,5.1781729257843665,4753.250000000003,4.4248908574152646,0.10036338987197357,437.3749999999927
risk_pct_0p0035__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0035,6.0,True,50000.0,7326.906250000002,14.653812500000004,6.829859818791628,1.4924922161322478,1.793602402344342,2.5727193453179504,112.72163461538464,65,0.36923076923076925,499.40234375000006,-113.6280487804878,1.7375000000000003,868.75,4.712808498410784,2.904564315352697,200.0,0,0,-200.0,868.75,0,0,True,141.0,868.75,120.0,65,65,0,0,5.030769230769231,6,15.849964414877856,44,0.676923076923077,5.030769230769231,6.0,3.076923076923077,9.230769230769232,87.6923076923077,0,0.0,0,0,0,13,0,0,141.0,4.830601648396744,5938.312500000002,5.497600643448197,0.11619900574278264,498.1562500000018
risk_pct_0p0040__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.004,2.0,True,50000.0,2486.593750000002,4.973187500000003,2.372593007877577,1.3197265934926263,1.019406192878027,2.0858487991266386,38.25528846153849,65,0.36923076923076925,199.0247395833334,-55.853658536585364,1.4823749999999927,741.1874999999964,1.8088064692873371,2.904564315352697,207.5,0,0,-207.5,741.1875,0,0,False,,741.1875,40.0,65,65,0,0,1.9846153846153847,2,17.168294373265677,64,0.9846153846153847,1.9846153846153847,2.0,1.5384615384615385,98.46153846153847,0.0,0,0.0,0,0,0,4,0,0,,-5.618080636188781,1098.0000000000018,1.040333832534146,-0.05656661689683884,370.5937499999982
risk_pct_0p0040__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.004,3.0,True,50000.0,3563.1093750000036,7.126218750000008,3.3817056866093376,1.3365945293446417,1.1192617047983828,2.1253405053296497,54.81706730769236,65,0.36923076923076925,280.3899739583335,-77.22560975609755,1.856062499999989,928.0312499999945,2.5591792611011086,2.904564315352697,225.0,0,0,-225.0,928.0312499999927,0,0,True,191.0,928.0312499999927,60.0,65,65,0,0,2.876923076923077,3,17.41887680000008,58,0.8923076923076924,2.876923076923077,3.0,1.5384615384615385,9.230769230769232,89.23076923076924,0,0.0,0,0,0,7,0,0,191.0,0.4783929630339747,2174.5156250000036,2.0494465112659066,-0.039698681044823436,557.4374999999964
risk_pct_0p0040__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.004,4.0,True,50000.0,4782.406250000004,9.564812500000007,4.51208060706505,1.389353418784028,1.3053042182357286,2.2454182942708343,73.57548076923082,65,0.36923076923076925,359.2669270833335,-93.65853658536585,1.9747499999999856,987.3749999999927,3.3044939739077885,2.904564315352697,235.0,0,0,-235.0,987.3749999999927,0,0,True,141.0,987.3749999999927,80.0,65,65,0,0,3.6923076923076925,4,17.669928004097553,53,0.8153846153846154,3.6923076923076925,4.0,1.5384615384615385,9.230769230769232,89.23076923076924,0,0.0,0,0,0,9,0,0,141.0,1.7766644230188038,3393.8125000000036,3.179821431721619,0.013060208394562789,616.7812499999945
risk_pct_0p0040__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.004,5.0,True,50000.0,6054.843750000005,12.109687500000009,5.677939163954648,1.4343677570769875,1.5012027235637546,2.3741489361702137,93.15144230769238,65,0.36923076923076925,435.87890625000017,-107.46951219512195,1.940937499999982,970.4687499999909,4.052412619651503,2.904564315352697,235.0,0,0,-235.0,970.4687499999927,0,0,True,141.0,970.4687499999927,100.0,65,65,0,0,4.430769230769231,5,17.92171227687008,48,0.7384615384615385,4.430769230769231,5.0,1.5384615384615385,9.230769230769232,89.23076923076924,0,0.0,0,0,0,13,0,0,141.0,3.6450563962310123,4666.250000000005,4.345679988611217,0.05807454668752232,599.8749999999927
risk_pct_0p0040__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.004,6.0,True,50000.0,7063.656250000004,14.127312500000007,6.592565548372442,1.4176733033657558,1.5348120198663635,2.384691252144083,108.67163461538468,65,0.36923076923076925,506.87109375000017,-124.42073170731707,2.189624999999978,1094.812499999989,4.783267050244013,2.904564315352697,243.75,0,0,-243.75,1094.8124999999927,0,0,True,141.0,1094.8124999999927,120.0,65,65,0,0,5.184615384615385,6,18.129463669946247,47,0.7230769230769231,5.184615384615385,6.0,1.5384615384615385,7.6923076923076925,90.76923076923077,0,0.0,0,0,0,14,0,0,141.0,2.69923866009732,5675.062500000004,5.260306373029011,0.04138009297629064,724.2187499999909
best_previous_winner,best_previous_winner,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,3.0,True,50000.0,3812.5468750000027,7.625093750000006,3.6140255433859902,1.5035553525311511,1.6830761116300057,2.5174315920398023,58.654567307692346,65,0.36923076923076925,263.5436197916668,-61.28048780487805,1.0310624999999891,515.5312499999945,2.4342602311504677,2.904564315352697,130.0,0,0,-130.0,515.5312499999927,0,0,True,191.0,515.5312499999927,60.0,65,65,0,0,2.6153846153846154,3,10.89045073065379,48,0.7384615384615385,2.6153846153846154,3.0,12.307692307692308,13.846153846153847,73.84615384615385,0,0.0,0,0,0,0,0,0,191.0,4.943108765926836,2423.9531250000027,2.2817663680425593,0.12726214214168596,144.93749999999636
