variant_name,session_date,entry_time,entry_signal_time,direction,entry_price,initial_stop_price,position_sizing_mode,stop_distance_points,risk_per_contract_usd,contracts_raw,contracts,actual_risk_usd,notional_usd,skipped,skip_reason,campaign_variant_name,variant_role,scope,alpha_variant_name,phase,capital_before_trade_usd,risk_pct,risk_budget_usd,leverage_used,max_contracts,skip_trade_if_too_small
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-06-28,2024-06-28 10:30:00-04:00,2024-06-28 09:30:00-04:00,short,5577.25,5585.0,risk_percent,7.75,38.75,2.7569080645161286,2.0,77.5,55772.5,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53415.093749999985,0.002,106.83018749999998,1.044133709865482,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-11,2024-07-11 11:30:00-04:00,2024-07-11 10:30:00-04:00,long,5645.5,5643.25,risk_percent,2.25,11.25,9.54397222222222,4.0,45.0,112910.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53684.843749999985,0.002,107.36968749999997,2.1032006822223455,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-12,2024-07-12 10:30:00-04:00,2024-07-12 09:30:00-04:00,short,5668.0,5669.25,risk_percent,1.25,6.25,17.159949999999995,4.0,25.0,113360.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53624.843749999985,0.002,107.24968749999998,2.1139455534544105,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-18,2024-07-18 11:30:00-04:00,2024-07-18 10:30:00-04:00,long,5604.5,5604.0,risk_percent,0.5,2.5,42.867874999999984,4.0,10.0,112090.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53584.843749999985,0.002,107.16968749999997,2.0918228393639766,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-24,2024-07-24 10:30:00-04:00,2024-07-24 09:30:00-04:00,long,5519.75,5513.25,risk_percent,6.5,32.5,3.2959903846153837,3.0,97.5,82796.25,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53559.843749999985,0.002,107.11968749999997,1.5458642931533948,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-08-23,2024-08-23 10:30:00-04:00,2024-08-23 09:30:00-04:00,short,5657.5,5661.75,risk_percent,4.25,21.25,5.030691176470587,4.0,85.0,113150.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53451.093749999985,0.002,106.90218749999997,2.116888393888105,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-06,2024-09-06 10:30:00-04:00,2024-09-06 09:30:00-04:00,long,5463.25,5462.25,risk_percent,1.0,5.0,21.540437499999996,4.0,20.0,109265.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53851.093749999985,0.002,107.70218749999998,2.0290209982968084,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-11,2024-09-11 10:30:00-04:00,2024-09-11 09:30:00-04:00,long,5425.75,5424.25,risk_percent,1.5,7.5,14.35095833333333,4.0,30.0,108515.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53816.093749999985,0.002,107.63218749999997,2.0164042471031265,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-26,2024-09-26 10:30:00-04:00,2024-09-26 09:30:00-04:00,long,5806.5,5804.0,risk_percent,2.5,12.5,8.823844999999999,4.0,50.0,116130.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55149.03124999999,0.002,110.29806249999999,2.105748684388722,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-01,2024-10-01 10:30:00-04:00,2024-10-01 09:30:00-04:00,long,5748.5,5741.25,risk_percent,7.25,36.25,3.039118965517241,3.0,108.75,86227.5,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55084.03124999999,0.002,110.16806249999999,1.5653810740295084,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-04,2024-10-04 10:30:00-04:00,2024-10-04 09:30:00-04:00,long,5758.0,5752.5,risk_percent,5.5,27.5,4.012384090909091,4.0,110.0,115160.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55170.28124999999,0.002,110.34056249999999,2.087355681189318,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-17,2024-10-17 10:30:00-04:00,2024-10-17 09:30:00-04:00,long,5902.25,5891.25,risk_percent,11.0,55.0,2.0016465909090906,2.0,110.0,59022.5,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55045.28124999999,0.002,110.09056249999999,1.072253582136071,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-21,2024-10-21 11:30:00-04:00,2024-10-21 10:30:00-04:00,long,5867.75,5865.75,risk_percent,2.0,10.0,11.01519375,4.0,40.0,117355.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55075.96875,0.002,110.1519375,2.1307841271516446,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-31,2024-10-31 10:30:00-04:00,2024-10-31 09:30:00-04:00,long,5770.5,5767.75,risk_percent,2.75,13.75,8.039777272727273,4.0,55.0,115410.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55273.46875,0.002,110.5469375,2.087981858384815,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-15,2024-11-15 10:30:00-05:00,2024-11-15 09:30:00-05:00,long,5907.75,5906.0,risk_percent,1.75,8.75,12.617935714285714,4.0,35.0,118155.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55203.46875,0.002,110.4069375,2.1403546312476966,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-20,2024-11-20 10:30:00-05:00,2024-11-20 09:30:00-05:00,long,5891.25,5880.0,risk_percent,11.25,56.25,1.9610122222222224,1.0,56.25,29456.25,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55153.46875,0.002,110.3069375,0.5340779223428264,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-21,2024-11-21 10:30:00-05:00,2024-11-21 09:30:00-05:00,long,5910.25,5908.25,risk_percent,2.0,10.0,11.03956875,4.0,40.0,118205.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55197.84375,0.002,110.39568750000001,2.1414785790432256,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-13,2024-12-13 10:30:00-05:00,2024-12-13 09:30:00-05:00,long,6064.0,6062.75,risk_percent,1.25,6.25,17.92849,4.0,25.0,121280.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56026.53125,0.002,112.0530625,2.164688716116081,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-27,2024-12-27 10:30:00-05:00,2024-12-27 09:30:00-05:00,long,6007.75,6003.75,risk_percent,4.0,20.0,5.598653125,4.0,80.0,120155.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55986.53125,0.002,111.9730625,2.146141175695717,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-07,2025-01-07 10:30:00-05:00,2025-01-07 09:30:00-05:00,long,6003.75,5987.5,risk_percent,16.25,81.25,1.3757915384615385,1.0,81.25,30018.75,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55891.53125,0.002,111.7830625,0.537089418175495,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-27,2025-01-27 10:30:00-05:00,2025-01-27 09:30:00-05:00,short,6040.75,6043.25,risk_percent,2.5,12.5,8.929045,4.0,50.0,120815.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55806.53125,0.002,111.6130625,2.1648899742357663,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-21,2025-02-21 10:30:00-05:00,2025-02-21 09:30:00-05:00,long,6097.75,6095.25,risk_percent,2.5,12.5,8.971845,4.0,50.0,121955.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56074.03125,0.002,112.14806250000001,2.1748926781503695,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-24,2025-02-24 10:30:00-05:00,2025-02-24 09:30:00-05:00,long,6009.25,5994.25,risk_percent,15.0,75.0,1.4935741666666666,1.0,75.0,30046.25,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56009.03125,0.002,112.0180625,0.5364536634437861,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-25,2025-02-25 10:30:00-05:00,2025-02-25 09:30:00-05:00,long,5937.25,5934.0,risk_percent,3.25,16.25,6.90365,4.0,65.0,118745.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56092.15625,0.002,112.1843125,2.1169626546492406,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-04,2025-03-04 10:30:00-05:00,2025-03-04 09:30:00-05:00,long,5767.0,5743.75,risk_percent,23.25,116.25,0.9636500000000001,0.0,,,True,contracts_below_one,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56012.15625,0.002,112.02431250000001,,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-28,2025-03-28 10:30:00-04:00,2025-03-28 09:30:00-04:00,long,5663.5,5661.75,risk_percent,1.75,8.75,12.802778571428572,4.0,35.0,113270.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56012.15625,0.002,112.02431250000001,2.022239591963575,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-02,2025-04-02 10:30:00-04:00,2025-04-02 09:30:00-04:00,short,5672.25,5673.5,risk_percent,1.25,6.25,17.90789,4.0,25.0,113445.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55962.15625,0.002,111.9243125,2.0271734972685223,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-04,2025-04-04 10:30:00-04:00,2025-04-04 09:30:00-04:00,long,5217.0,5216.0,risk_percent,1.0,5.0,22.3688625,4.0,20.0,104340.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55922.15625,0.002,111.8443125,1.8658078836150027,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-05-21,2025-05-21 13:30:00-04:00,2025-05-21 12:30:00-04:00,long,5876.75,5874.75,risk_percent,2.0,10.0,11.177431250000001,4.0,40.0,117535.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55887.15625,0.002,111.77431250000001,2.10307712695616,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-11,2025-06-11 14:30:00-04:00,2025-06-11 13:30:00-04:00,long,6021.25,6006.25,risk_percent,15.0,75.0,1.4888575000000002,1.0,75.0,30106.25,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55832.15625,0.002,111.66431250000001,0.5392277859589204,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-27,2025-06-27 14:30:00-04:00,2025-06-27 13:30:00-04:00,long,6198.75,6198.0,risk_percent,0.75,3.75,29.792466666666666,4.0,15.0,123975.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55860.875,0.002,111.72175,2.2193529908008065,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-15,2025-07-15 10:30:00-04:00,2025-07-15 09:30:00-04:00,long,6317.5,6314.75,risk_percent,2.75,13.75,8.163663636363637,4.0,55.0,126350.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56125.1875,0.002,112.250375,2.25121742354981,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-22,2025-07-22 10:30:00-04:00,2025-07-22 09:30:00-04:00,long,6328.0,6318.5,risk_percent,9.5,47.5,2.3602184210526316,2.0,95.0,63280.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56055.1875,0.002,112.110375,1.1288874914565221,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-30,2025-07-30 15:30:00-04:00,2025-07-30 14:30:00-04:00,long,6373.0,6366.75,risk_percent,6.25,31.25,3.589214,3.0,93.75,95595.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56081.46875,0.002,112.1629375,1.7045737590458523,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-31,2025-07-31 11:30:00-04:00,2025-07-31 10:30:00-04:00,long,6413.75,6402.0,risk_percent,11.75,58.75,1.9259436170212765,1.0,58.75,32068.75,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56574.59375,0.002,113.1491875,0.5668401286575743,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-07,2025-08-07 10:30:00-04:00,2025-08-07 09:30:00-04:00,long,6382.25,6375.0,risk_percent,7.25,36.25,3.117908620689655,3.0,108.75,95733.75,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56512.09375,0.002,113.0241875,1.6940400478437414,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-20,2025-08-20 10:30:00-04:00,2025-08-20 09:30:00-04:00,long,6373.25,6370.0,risk_percent,3.25,16.25,6.940565384615384,4.0,65.0,127465.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56392.09375,0.002,112.7841875,2.260334588126549,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-22,2025-08-22 10:30:00-04:00,2025-08-22 09:30:00-04:00,short,6471.75,6487.0,risk_percent,15.25,76.25,1.4879237704918034,1.0,76.25,32358.75,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56727.09375,0.002,113.4541875,0.5704284824215942,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-29,2025-08-29 10:30:00-04:00,2025-08-29 09:30:00-04:00,long,6471.25,6460.25,risk_percent,11.0,55.0,2.059894318181818,2.0,110.0,64712.5,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56647.09375,0.002,113.2941875,1.1423798771671319,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-09-05,2025-09-05 10:30:00-04:00,2025-09-05 09:30:00-04:00,long,6484.5,6479.25,risk_percent,5.25,26.25,4.307016666666667,4.0,105.0,129690.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56529.59375,0.002,113.05918750000001,2.2941965685009014,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-10-07,2025-10-07 11:30:00-04:00,2025-10-07 10:30:00-04:00,long,6763.75,6759.0,risk_percent,4.75,23.75,4.7502815789473685,4.0,95.0,135275.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56409.59375,0.002,112.8191875,2.398084988867696,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-10-10,2025-10-10 11:30:00-04:00,2025-10-10 10:30:00-04:00,long,6689.5,6684.0,risk_percent,5.5,27.5,4.094515909090909,4.0,110.0,133790.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56299.59375,0.002,112.5991875,2.3763937017751573,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-04,2025-11-04 10:30:00-05:00,2025-11-04 09:30:00-05:00,short,6842.5,6846.0,risk_percent,3.5,17.5,6.419953571428572,4.0,70.0,136850.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56174.59375,0.002,112.3491875,2.4361546895922146,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-06,2025-11-06 11:30:00-05:00,2025-11-06 10:30:00-05:00,long,6760.75,6748.5,risk_percent,12.25,61.25,1.8493785714285718,1.0,61.25,33803.75,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56637.21875000001,0.002,113.27443750000002,0.59684692762213,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-14,2025-11-14 10:30:00-05:00,2025-11-14 09:30:00-05:00,short,6736.25,6738.0,risk_percent,1.75,8.75,12.93079285714286,4.0,35.0,134725.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56572.21875000001,0.002,113.14443750000002,2.3814692613589594,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-20,2025-11-20 12:30:00-05:00,2025-11-20 11:30:00-05:00,long,6620.0,6600.0,risk_percent,20.0,100.0,1.1304443750000002,1.0,100.0,33100.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56522.21875000001,0.002,113.04443750000002,0.5856104153731579,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-12-12,2025-12-12 10:30:00-05:00,2025-12-12 09:30:00-05:00,long,6851.25,6850.0,risk_percent,1.25,6.25,18.053910000000002,4.0,25.0,137025.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56418.46875000001,0.002,112.83693750000002,2.4287259657326303,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-02,2026-01-02 10:30:00-05:00,2026-01-02 09:30:00-05:00,long,6894.0,6885.0,risk_percent,9.0,45.0,2.505709722222223,2.0,90.0,68940.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56378.46875000001,0.002,112.75693750000002,1.222807244121897,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-21,2026-01-21 12:30:00-05:00,2026-01-21 11:30:00-05:00,long,6855.0,6837.25,risk_percent,17.75,88.75,1.2683035211267608,1.0,88.75,34275.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56280.96875000001,0.002,112.56193750000001,0.6089980460757438,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-29,2026-01-29 10:30:00-05:00,2026-01-29 09:30:00-05:00,long,6940.25,6938.5,risk_percent,1.75,8.75,12.90499642857143,4.0,35.0,138805.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56459.35937500001,0.002,112.91871875000001,2.458494066113374,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-03,2026-02-03 10:30:00-05:00,2026-02-03 09:30:00-05:00,long,6968.5,6954.25,risk_percent,14.25,71.25,1.583420614035088,1.0,71.25,34842.5,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56409.35937500001,0.002,112.81871875000002,0.6176723222182489,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-11,2026-02-11 10:30:00-05:00,2026-02-11 09:30:00-05:00,long,6936.75,6931.0,risk_percent,5.75,28.75,3.9189119565217396,3.0,86.25,104051.25,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56334.35937500001,0.002,112.66871875000001,1.8470299681117122,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-12,2026-02-12 11:30:00-05:00,2026-02-12 10:30:00-05:00,long,6874.25,6873.5,risk_percent,0.75,3.75,30.19599166666667,4.0,15.0,137485.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56617.48437500001,0.002,113.23496875000002,2.428313470965655,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-24,2026-02-24 10:30:00-05:00,2026-02-24 09:30:00-05:00,short,6892.25,6893.25,risk_percent,1.0,5.0,22.634993750000003,4.0,20.0,137845.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56587.48437500001,0.002,113.17496875000002,2.4359626783638935,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-26,2026-02-26 10:30:00-05:00,2026-02-26 09:30:00-05:00,long,6884.25,6874.5,risk_percent,9.75,48.75,2.3201019230769235,2.0,97.5,68842.5,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56552.48437500001,0.002,113.10496875000001,1.2173205255405721,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-05,2024-03-05 10:30:00-05:00,2024-03-05 09:30:00-05:00,long,5098.25,5095.0,risk_percent,3.25,16.25,6.153846153846154,4.0,65.0,101965.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50000.0,0.002,100.0,2.0393,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-08,2024-03-08 10:30:00-05:00,2024-03-08 09:30:00-05:00,short,5190.25,5193.0,risk_percent,2.75,13.75,7.2610909090909095,4.0,55.0,103805.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,49920.0,0.002,99.84,2.0794270833333335,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-27,2024-03-27 10:30:00-04:00,2024-03-27 09:30:00-04:00,long,5275.25,5272.75,risk_percent,2.5,12.5,8.076,4.0,50.0,105505.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50475.0,0.002,100.95,2.09024269440317,4.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-03,2024-04-03 10:30:00-04:00,2024-04-03 09:30:00-04:00,short,5274.75,5277.25,risk_percent,2.5,12.5,8.0656,4.0,50.0,105495.0,False,,risk_pct_0p0020__max_contracts_4__skip_trade_if_too_small_true,grid,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50410.0,0.002,100.82000000000001,2.0927395358063876,4.0,True
