hour,bars,net_bar_pnl_usd,avg_bar_pnl_usd
09:00,52365,1053.8660714285725,0.020125390459821875
10:00,104753,385.44642857142753,0.003679574127437186
11:00,104652,747.0,0.0071379428964568285
12:00,104577,240.96428571428623,0.002304180514972568
13:00,101107,266.49107142857247,0.0026357331483336708
14:00,100919,94.5,0.0009363945342304224
15:00,100980,1292.5982142857138,0.012800536881419229
