trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_reason,bars_held,holding_minutes,gross_pnl_usd,r_multiple,entry_signal_time,exit_signal_time
24,2020-10-26,long,1,2020-10-26 09:36:00-04:00,11614.25,11588.09375,,2020-10-26 10:27:00-04:00,11637.25,vwap_recross,50125.5625,,,,,,23228.5,0.46340627100194637,23.0,92.0,46.0,2.5,43.5,vwap_reclaim,vwap_reclaim,51,51.0,46.0,,2020-10-26 09:36:00-04:00,2020-10-26 10:27:00-04:00
25,2020-11-05,long,1,2020-11-05 09:38:00-05:00,12014.25,11962.625,,2020-11-05 10:26:00-05:00,12031.0,vwap_recross,50169.0625,,,,,,24028.5,0.4789505484580263,16.75,67.0,33.5,2.5,31.0,vwap_reclaim,vwap_reclaim,48,48.0,33.5,,2020-11-05 09:38:00-05:00,2020-11-05 10:26:00-05:00
26,2020-12-22,long,1,2020-12-22 13:20:00-05:00,12694.25,12684.486607142857,,2020-12-22 14:39:00-05:00,12687.75,vwap_recross,50200.0625,,,,,,25388.5,0.5057463822878706,-6.5,-26.0,-13.0,2.5,-15.5,vwap_reclaim,vwap_reclaim,79,79.0,-13.0,,2020-12-22 13:20:00-05:00,2020-12-22 14:39:00-05:00
27,2021-04-29,short,1,2021-04-29 14:04:00-04:00,13918.0,13932.151785714286,,2021-04-29 14:07:00-04:00,13924.25,vwap_recross,50184.5625,,,,,,27836.0,0.554672564894832,-6.25,-25.0,-12.5,2.5,-15.0,vwap_reclaim,vwap_reclaim,3,3.0,-12.5,,2021-04-29 14:04:00-04:00,2021-04-29 14:07:00-04:00
28,2021-05-11,long,1,2021-05-11 09:40:00-04:00,13164.25,13127.9375,,2021-05-11 10:26:00-04:00,13185.25,vwap_recross,50169.5625,,,,,,26328.5,0.5247903048785805,21.0,84.0,42.0,2.5,39.5,vwap_reclaim,vwap_reclaim,46,46.0,42.0,,2021-05-11 09:40:00-04:00,2021-05-11 10:26:00-04:00
29,2021-06-14,long,1,2021-06-14 09:58:00-04:00,14021.75,14004.08482142857,,2021-06-14 10:02:00-04:00,14003.83482142857,stop,50209.0625,,,,,,28043.5,0.558534627090478,-17.91517857142935,-71.6607142857174,-35.8303571428587,2.5,-38.3303571428587,vwap_reclaim,vwap_reclaim,4,4.0,-35.8303571428587,,2021-06-14 09:58:00-04:00,2021-06-14 10:02:00-04:00
30,2021-07-30,long,1,2021-07-30 09:43:00-04:00,14904.25,14884.13392857143,,2021-07-30 10:34:00-04:00,14923.0,vwap_recross,50170.732142857145,,,,,,29808.5,0.5941412199272412,18.75,75.0,37.5,2.5,35.0,vwap_reclaim,vwap_reclaim,51,51.0,37.5,,2021-07-30 09:43:00-04:00,2021-07-30 10:34:00-04:00
31,2021-09-09,long,1,2021-09-09 10:55:00-04:00,15660.5,15651.098214285714,,2021-09-09 10:58:00-04:00,15653.0,vwap_recross,50205.732142857145,,,,,,31321.0,0.6238530674321835,-7.5,-30.0,-15.0,2.5,-17.5,vwap_reclaim,vwap_reclaim,3,3.0,-15.0,,2021-09-09 10:55:00-04:00,2021-09-09 10:58:00-04:00
32,2021-09-28,short,1,2021-09-28 09:40:00-04:00,14969.5,14995.339285714286,,2021-09-28 14:46:00-04:00,14848.75,vwap_recross,50188.232142857145,,,,,,29939.0,0.5965342615532028,120.75,483.0,241.5,2.5,239.0,vwap_reclaim,vwap_reclaim,306,306.0,241.5,,2021-09-28 09:40:00-04:00,2021-09-28 14:46:00-04:00
33,2021-10-06,long,1,2021-10-06 09:39:00-04:00,14595.5,14549.424107142857,,2021-10-06 09:50:00-04:00,14586.75,vwap_recross,50427.232142857145,,,,,,29191.0,0.5788737307116867,-8.75,-35.0,-17.5,2.5,-20.0,vwap_reclaim,vwap_reclaim,11,11.0,-17.5,,2021-10-06 09:39:00-04:00,2021-10-06 09:50:00-04:00
34,2021-11-10,long,1,2021-11-10 09:41:00-05:00,16102.0,16074.419642857143,,2021-11-10 11:30:00-05:00,16148.5,vwap_recross,50407.232142857145,,,,,,32204.0,0.6388765784388224,46.5,186.0,93.0,2.5,90.5,vwap_reclaim,vwap_reclaim,109,109.0,93.0,,2021-11-10 09:41:00-05:00,2021-11-10 11:30:00-05:00
35,2021-12-20,long,1,2021-12-20 09:39:00-05:00,15611.5,15551.44642857143,,2021-12-20 09:41:00-05:00,15557.25,vwap_recross,50497.732142857145,,,,,,31223.0,0.6183049946019499,-54.25,-217.0,-108.5,2.5,-111.0,vwap_reclaim,vwap_reclaim,2,2.0,-108.5,,2021-12-20 09:39:00-05:00,2021-12-20 09:41:00-05:00
36,2022-01-20,long,1,2022-01-20 09:41:00-05:00,15194.25,15173.120535714286,,2022-01-20 10:19:00-05:00,15224.75,vwap_recross,50386.732142857145,,,,,,30388.5,0.6031051966982521,30.5,122.0,61.0,2.5,58.5,vwap_reclaim,vwap_reclaim,38,38.0,61.0,,2022-01-20 09:41:00-05:00,2022-01-20 10:19:00-05:00
37,2022-03-09,long,1,2022-03-09 09:42:00-05:00,13572.0,13538.263392857143,,2022-03-09 09:44:00-05:00,13553.5,vwap_recross,50445.232142857145,,,,,,27144.0,0.5380885139576761,-18.5,-74.0,-37.0,2.5,-39.5,vwap_reclaim,vwap_reclaim,2,2.0,-37.0,,2022-03-09 09:42:00-05:00,2022-03-09 09:44:00-05:00
38,2022-06-03,short,1,2022-06-03 10:28:00-04:00,12649.5,12674.955357142857,,2022-06-03 12:57:00-04:00,12609.0,vwap_recross,50405.732142857145,,,,,,25299.0,0.5019072023058602,40.5,162.0,81.0,2.5,78.5,vwap_reclaim,vwap_reclaim,149,149.0,81.0,,2022-06-03 10:28:00-04:00,2022-06-03 12:57:00-04:00
39,2022-07-04,short,1,2022-07-04 09:40:00-04:00,11557.75,11564.504464285714,,2022-07-04 11:02:00-04:00,11549.75,vwap_recross,50484.232142857145,,,,,,23115.5,0.4578756379732427,8.0,32.0,16.0,2.5,13.5,vwap_reclaim,vwap_reclaim,82,82.0,16.0,,2022-07-04 09:40:00-04:00,2022-07-04 11:02:00-04:00
40,2022-09-27,long,1,2022-09-27 09:37:00-04:00,11524.25,11491.66517857143,,2022-09-27 09:46:00-04:00,11524.0,vwap_recross,50497.732142857145,,,,,,23048.5,0.45642643782093467,-0.25,-1.0,-0.5,2.5,-3.0,vwap_reclaim,vwap_reclaim,9,9.0,-0.5,,2022-09-27 09:37:00-04:00,2022-09-27 09:46:00-04:00
41,2022-10-17,long,1,2022-10-17 09:36:00-04:00,11057.75,11015.625,,2022-10-17 09:57:00-04:00,11065.0,vwap_recross,50494.732142857145,,,,,,22115.5,0.4379763801386637,7.25,29.0,14.5,2.5,12.0,vwap_reclaim,vwap_reclaim,21,21.0,14.5,,2022-10-17 09:36:00-04:00,2022-10-17 09:57:00-04:00
42,2022-10-18,short,1,2022-10-18 09:40:00-04:00,11360.25,11397.99107142857,,2022-10-18 13:56:00-04:00,11251.5,vwap_recross,50506.732142857145,,,,,,22720.5,0.4498509215709221,108.75,435.0,217.5,2.5,215.0,vwap_reclaim,vwap_reclaim,256,256.0,217.5,,2022-10-18 09:40:00-04:00,2022-10-18 13:56:00-04:00
43,2022-11-17,long,1,2022-11-17 09:35:00-05:00,11581.75,11549.580357142857,,2022-11-17 09:38:00-05:00,11574.0,vwap_recross,50721.732142857145,,,,,,23163.5,0.4566780159392089,-7.75,-31.0,-15.5,2.5,-18.0,vwap_reclaim,vwap_reclaim,3,3.0,-15.5,,2022-11-17 09:35:00-05:00,2022-11-17 09:38:00-05:00
44,2023-02-03,long,1,2023-02-03 09:39:00-05:00,12642.5,12584.732142857143,,2023-02-03 10:07:00-05:00,12674.75,vwap_recross,50703.732142857145,,,,,,25285.0,0.4986812396523361,32.25,129.0,64.5,2.5,62.0,vwap_reclaim,vwap_reclaim,28,28.0,64.5,,2023-02-03 09:39:00-05:00,2023-02-03 10:07:00-05:00
45,2023-03-22,long,1,2023-03-22 10:00:00-04:00,12883.5,12872.388392857143,,2023-03-22 10:09:00-04:00,12872.138392857143,stop,50765.732142857145,,,,,,25767.0,0.5075667957962363,-11.361607142856883,-45.44642857142753,-22.723214285713766,2.5,-25.223214285713766,vwap_reclaim,vwap_reclaim,9,9.0,-22.723214285713766,,2023-03-22 10:00:00-04:00,2023-03-22 10:09:00-04:00
46,2023-03-23,short,1,2023-03-23 09:40:00-04:00,12862.25,12880.098214285714,,2023-03-23 09:43:00-04:00,12880.348214285714,stop,50740.508928571435,,,,,,25724.5,0.5069815132562616,-18.098214285713766,-72.39285714285506,-36.19642857142753,2.5,-38.69642857142753,vwap_reclaim,vwap_reclaim,3,3.0,-36.19642857142753,,2023-03-23 09:40:00-04:00,2023-03-23 09:43:00-04:00
47,2023-04-20,long,1,2023-04-20 09:41:00-04:00,13089.25,13074.0,,2023-04-20 11:04:00-04:00,13118.25,vwap_recross,50701.81250000001,,,,,,26178.5,0.5163227645954471,29.0,116.0,58.0,2.5,55.5,vwap_reclaim,vwap_reclaim,83,83.0,58.0,,2023-04-20 09:41:00-04:00,2023-04-20 11:04:00-04:00
48,2023-05-17,long,1,2023-05-17 11:27:00-04:00,13522.25,13502.482142857143,,2023-05-17 16:00:00-04:00,13644.5,session_close,50757.31250000001,,,,,,27044.5,0.5328197784309403,122.25,489.0,244.5,2.5,242.0,vwap_reclaim,vwap_reclaim,272,273.0,244.5,,2023-05-17 11:27:00-04:00,2023-05-17 15:59:00-04:00
49,2023-05-22,long,1,2023-05-22 13:27:00-04:00,13903.25,13895.4375,,2023-05-22 14:14:00-04:00,13901.5,vwap_recross,50999.31250000001,,,,,,27806.5,0.5452328401485803,-1.75,-7.0,-3.5,2.5,-6.0,vwap_reclaim,vwap_reclaim,47,47.0,-3.5,,2023-05-22 13:27:00-04:00,2023-05-22 14:14:00-04:00
50,2023-05-25,short,1,2023-05-25 09:38:00-04:00,13876.75,13916.263392857143,,2023-05-25 09:45:00-04:00,13897.5,vwap_recross,50993.31250000001,,,,,,27753.5,0.544257641627027,-20.75,-83.0,-41.5,2.5,-44.0,vwap_reclaim,vwap_reclaim,7,7.0,-41.5,,2023-05-25 09:38:00-04:00,2023-05-25 09:45:00-04:00
51,2023-11-02,long,1,2023-11-02 09:38:00-04:00,14930.0,14902.27232142857,,2023-11-02 09:46:00-04:00,14915.25,vwap_recross,50949.31250000001,,,,,,29860.0,0.5860726776244527,-14.75,-59.0,-29.5,2.5,-32.0,vwap_reclaim,vwap_reclaim,8,8.0,-29.5,,2023-11-02 09:38:00-04:00,2023-11-02 09:46:00-04:00
52,2023-11-28,short,1,2023-11-28 09:43:00-05:00,15984.0,15996.607142857143,,2023-11-28 09:49:00-05:00,15990.25,vwap_recross,50917.31250000001,,,,,,31968.0,0.6278414635493575,-6.25,-25.0,-12.5,2.5,-15.0,vwap_reclaim,vwap_reclaim,6,6.0,-12.5,,2023-11-28 09:43:00-05:00,2023-11-28 09:49:00-05:00
53,2023-12-27,short,1,2023-12-27 14:39:00-05:00,17088.5,17094.848214285714,,2023-12-27 15:12:00-05:00,17090.0,vwap_recross,50902.31250000001,,,,,,34177.0,0.6714233267889351,-1.5,-6.0,-3.0,2.5,-5.5,vwap_reclaim,vwap_reclaim,33,33.0,-3.0,,2023-12-27 14:39:00-05:00,2023-12-27 15:12:00-05:00
54,2024-01-03,long,1,2024-01-03 09:41:00-05:00,16615.5,16596.09375,,2024-01-03 09:57:00-05:00,16606.75,vwap_recross,50896.81250000001,,,,,,33231.0,0.6529092563507782,-8.75,-35.0,-17.5,2.5,-20.0,vwap_reclaim,vwap_reclaim,16,16.0,-17.5,,2024-01-03 09:41:00-05:00,2024-01-03 09:57:00-05:00
55,2024-01-19,long,1,2024-01-19 09:42:00-05:00,17190.25,17177.933035714286,,2024-01-19 09:50:00-05:00,17184.75,vwap_recross,50876.81250000001,,,,,,34380.5,0.6757597088064429,-5.5,-22.0,-11.0,2.5,-13.5,vwap_reclaim,vwap_reclaim,8,8.0,-11.0,,2024-01-19 09:42:00-05:00,2024-01-19 09:50:00-05:00
56,2024-02-14,short,1,2024-02-14 09:39:00-05:00,17766.5,17796.78125,,2024-02-14 09:46:00-05:00,17782.25,vwap_recross,50863.31250000001,,,,,,35533.0,0.6985978351292004,-15.75,-63.0,-31.5,2.5,-34.0,vwap_reclaim,vwap_reclaim,7,7.0,-31.5,,2024-02-14 09:39:00-05:00,2024-02-14 09:46:00-05:00
57,2024-02-22,long,1,2024-02-22 09:40:00-05:00,17893.25,17855.629464285714,,2024-02-22 09:55:00-05:00,17901.0,vwap_recross,50829.31250000001,,,,,,35786.5,0.7040524107029776,7.75,31.0,15.5,2.5,13.0,vwap_reclaim,vwap_reclaim,15,15.0,15.5,,2024-02-22 09:40:00-05:00,2024-02-22 09:55:00-05:00
58,2024-04-04,long,1,2024-04-04 09:35:00-04:00,18550.0,18524.26785714286,,2024-04-04 09:40:00-04:00,18534.75,vwap_recross,50842.31250000001,,,,,,37100.0,0.7297071705776561,-15.25,-61.0,-30.5,2.5,-33.0,vwap_reclaim,vwap_reclaim,5,5.0,-30.5,,2024-04-04 09:35:00-04:00,2024-04-04 09:40:00-04:00
59,2024-04-23,long,1,2024-04-23 09:41:00-04:00,17441.5,17427.26339285714,,2024-04-23 16:00:00-04:00,17607.75,session_close,50809.31250000001,,,,,,34883.0,0.6865473725904084,166.25,665.0,332.5,2.5,330.0,vwap_reclaim,vwap_reclaim,378,379.0,332.5,,2024-04-23 09:41:00-04:00,2024-04-23 15:59:00-04:00
60,2024-04-25,long,1,2024-04-25 09:42:00-04:00,17336.5,17307.61160714286,,2024-04-25 09:57:00-04:00,17342.5,vwap_recross,51139.31250000001,,,,,,34673.0,0.678010679161946,6.0,24.0,12.0,2.5,9.5,vwap_reclaim,vwap_reclaim,15,15.0,12.0,,2024-04-25 09:42:00-04:00,2024-04-25 09:57:00-04:00
61,2024-06-24,short,1,2024-06-24 09:40:00-04:00,19937.25,19951.339285714286,,2024-06-24 09:54:00-04:00,19916.75,vwap_recross,51148.81250000001,,,,,,39874.5,0.7795782160143013,20.5,82.0,41.0,2.5,38.5,vwap_reclaim,vwap_reclaim,14,14.0,41.0,,2024-06-24 09:40:00-04:00,2024-06-24 09:54:00-04:00
62,2024-07-24,short,1,2024-07-24 09:38:00-04:00,19572.0,19624.848214285714,,2024-07-24 16:00:00-04:00,19205.0,session_close,51187.31250000001,,,,,,39144.0,0.7647207498928567,367.0,1468.0,734.0,2.5,731.5,vwap_reclaim,vwap_reclaim,381,382.0,734.0,,2024-07-24 09:38:00-04:00,2024-07-24 15:59:00-04:00
63,2024-08-30,long,1,2024-08-30 09:45:00-04:00,19559.5,19532.647321428572,,2024-08-30 09:50:00-04:00,19532.397321428572,stop,51918.81250000001,,,,,,39119.0,0.7534648447516012,-27.102678571427532,-108.41071428571013,-54.205357142855064,2.5,-56.705357142855064,vwap_reclaim,vwap_reclaim,5,5.0,-54.205357142855064,,2024-08-30 09:45:00-04:00,2024-08-30 09:50:00-04:00
64,2024-11-18,long,1,2024-11-18 12:55:00-05:00,20626.25,20618.745535714286,,2024-11-18 13:44:00-05:00,20618.495535714286,stop,51862.10714285715,,,,,,41252.5,0.7954266086097816,-7.754464285713766,-31.017857142855064,-15.508928571427532,2.5,-18.008928571427532,vwap_reclaim,vwap_reclaim,49,49.0,-15.508928571427532,,2024-11-18 12:55:00-05:00,2024-11-18 13:44:00-05:00
65,2025-04-23,long,1,2025-04-23 10:12:00-04:00,19083.5,19012.38839285714,,2025-04-23 10:16:00-04:00,19031.75,vwap_recross,51844.098214285725,,,,,,38167.0,0.736187942593686,-51.75,-207.0,-103.5,2.5,-106.0,vwap_reclaim,vwap_reclaim,4,4.0,-103.5,,2025-04-23 10:12:00-04:00,2025-04-23 10:16:00-04:00
66,2025-05-06,long,1,2025-05-06 09:39:00-04:00,19839.25,19809.96875,,2025-05-06 09:46:00-04:00,19809.71875,stop,51738.098214285725,,,,,,39678.5,0.7669106783875587,-29.53125,-118.125,-59.0625,2.5,-61.5625,vwap_reclaim,vwap_reclaim,7,7.0,-59.0625,,2025-05-06 09:39:00-04:00,2025-05-06 09:46:00-04:00
67,2025-05-21,long,1,2025-05-21 09:42:00-04:00,21340.5,21313.0,,2025-05-21 13:16:00-04:00,21438.0,vwap_recross,51676.535714285725,,,,,,42681.0,0.8259261076628449,97.5,390.0,195.0,2.5,192.5,vwap_reclaim,vwap_reclaim,214,214.0,195.0,,2025-05-21 09:42:00-04:00,2025-05-21 13:16:00-04:00
68,2025-07-04,short,1,2025-07-04 09:35:00-04:00,22914.25,22928.866071428572,,2025-07-04 09:41:00-04:00,22918.25,vwap_recross,51869.035714285725,,,,,,45828.5,0.8835425484375826,-4.0,-16.0,-8.0,2.5,-10.5,vwap_reclaim,vwap_reclaim,6,6.0,-8.0,,2025-07-04 09:35:00-04:00,2025-07-04 09:41:00-04:00
69,2025-07-31,short,1,2025-07-31 09:43:00-04:00,23652.5,23676.428571428572,,2025-07-31 09:52:00-04:00,23676.678571428572,stop,51858.535714285725,,,,,,47305.0,0.912193129798855,-24.178571428572468,-96.71428571428987,-48.357142857144936,2.5,-50.857142857144936,vwap_reclaim,vwap_reclaim,9,9.0,-48.357142857144936,,2025-07-31 09:43:00-04:00,2025-07-31 09:52:00-04:00
70,2025-08-01,short,1,2025-08-01 09:36:00-04:00,23009.25,23095.83035714286,,2025-08-01 10:17:00-04:00,22944.5,vwap_recross,51807.67857142858,,,,,,46018.5,0.8882563602334181,64.75,259.0,129.5,2.5,127.0,vwap_reclaim,vwap_reclaim,41,41.0,129.5,,2025-08-01 09:36:00-04:00,2025-08-01 10:17:00-04:00
71,2025-09-01,long,1,2025-09-01 09:39:00-04:00,23473.25,23455.808035714286,,2025-09-01 12:18:00-04:00,23484.25,vwap_recross,51934.67857142858,,,,,,46946.5,0.9039528363583098,11.0,44.0,22.0,2.5,19.5,vwap_reclaim,vwap_reclaim,159,159.0,22.0,,2025-09-01 09:39:00-04:00,2025-09-01 12:18:00-04:00
72,2025-10-17,short,1,2025-10-17 09:43:00-04:00,24731.75,24771.696428571428,,2025-10-17 09:48:00-04:00,24771.946428571428,stop,51954.17857142858,,,,,,49463.5,0.9520600914129689,-40.19642857142753,-160.78571428571013,-80.39285714285506,2.5,-82.89285714285506,vwap_reclaim,vwap_reclaim,5,5.0,-80.39285714285506,,2025-10-17 09:43:00-04:00,2025-10-17 09:48:00-04:00
