variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
giveback_after_1p5r__0p75r,2019-05-07,2019-05-07 15:50:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,127.76,1.0581414609905584,222.76,1.844956104025178
giveback_after_1p5r__0p75r,2019-08-14,2019-08-14 13:27:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,80.76,0.7784846732215154,187.26,1.8050896471949103
giveback_after_1p5r__0p75r,2020-04-22,2020-04-22 15:59:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,97.76,0.7420677091240322,199.26,1.5125246698041594
giveback_after_1p5r__0p75r,2020-04-28,2020-04-28 13:44:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,141.76,0.7975694835152469,284.76,1.6021154495330256
giveback_after_1p5r__0p75r,2020-06-09,2020-06-09 15:51:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,92.76,0.7496363342492324,188.76,1.5254566025537417
giveback_after_1p5r__0p75r,2020-06-16,2020-06-16 11:04:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,118.76,0.7252962012947356,260.26,1.5894711127397092
giveback_after_1p5r__0p75r,2020-06-22,2020-06-22 15:20:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,109.26,1.1121742671009773,190.26,1.936685667752443
giveback_after_1p5r__0p75r,2020-08-31,2020-08-31 15:59:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,70.26,0.5415446277169724,215.26,1.6591644828117773
giveback_after_1p5r__0p75r,2020-09-16,2020-09-16 15:47:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,167.76,0.9412028725314182,308.26,1.7294658886894074
giveback_after_1p5r__0p75r,2020-10-14,2020-10-14 14:00:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,167.76,0.8841572678402023,313.76,1.653631284916201
giveback_after_1p5r__0p75r,2020-10-22,2020-10-22 10:56:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,166.76,1.124932541824069,278.26,1.8770912034538585
giveback_after_1p5r__0p75r,2020-12-01,2020-12-01 15:00:00-05:00,neutral,locked_profit,overlay_peak_giveback_lock,120.76,0.923665289888328,227.26,1.7382591402784149
giveback_after_1p5r__0p75r,2021-02-19,2021-02-19 13:41:00-05:00,neutral,locked_profit,overlay_peak_giveback_lock,100.26,0.7668655346489215,203.26,1.5546886951200856
giveback_after_1p5r__0p75r,2021-04-14,2021-04-14 11:44:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,82.76,0.8174634531805611,167.76,1.657052548399842
giveback_after_1p5r__0p75r,2021-04-20,2021-04-20 12:04:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,129.76,0.7876654121646229,257.76,1.56464732305451
