atr_period,q_low,q_high,q_low_pct,q_high_pct,atr_low_threshold_is,atr_high_threshold_is,n_signal_rows_total,n_signal_rows_is,n_selected_signals_total,n_selected_signals_is,n_selected_signals_oos,is_n_trades,is_win_rate,is_expectancy,is_profit_factor,is_sharpe_ratio,is_cumulative_pnl,is_max_drawdown,is_stop_hit_rate,is_target_hit_rate,is_time_exit_rate,is_time_exit_win_rate,oos_n_trades,oos_win_rate,oos_expectancy,oos_profit_factor,oos_sharpe_ratio,oos_cumulative_pnl,oos_max_drawdown,oos_stop_hit_rate,oos_target_hit_rate,oos_time_exit_rate,oos_time_exit_win_rate,oos_rel_sharpe_vs_baseline,oos_rel_pf_vs_baseline,oos_rel_expectancy_vs_baseline,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,ratio_oos_is_sharpe,ratio_oos_is_pf,ratio_oos_is_expectancy,oos_good_metric_count,trade_floor_ok,robust_oos_flag,local_robustness_score
12,0.2,0.95,20,95,6.612500000000001,28.549999999999994,1340,950,1026,712,314,633,0.4928909952606635,22.309636650868878,1.2509730046739769,1.4763423285557427,14122.0,-2033.5,0.45339652448657186,0.20221169036334913,0.34281200631911535,0.8433179723502304,256,0.46875,22.349609375,1.2555324802929815,1.4177869392634501,5721.5,-1288.5,0.45703125,0.21875,0.3125,0.7625,1.3133463939812784,0.09937690332708708,0.7164499999999999,-0.05855538929229254,0.004559475619004605,0.03997272413112185,0.9603375259520092,1.0036447434133025,1.0017917245698202,3,True,True,0.8143679704483853
60,0.3,0.8,30,80,6.888333333333333,14.344166666666668,1340,950,673,475,198,451,0.5188470066518847,33.80487804878049,1.4119037648425574,2.342267712702281,15246.0,-2065.5,0.42572062084257206,0.21286031042128603,0.35920177383592017,0.8518518518518519,185,0.4810810810810811,24.354054054054053,1.2770228726020658,1.6382988401642213,4505.5,-1391.5,0.4702702702702703,0.23783783783783785,0.2756756756756757,0.8235294117647058,1.6731468665711633,0.11819444992096907,0.8703913513513513,-0.7039688725380595,-0.1348808922404916,-9.450823994726434,0.6994498670154623,0.9044687778309506,0.7204301704301704,3,True,True,0.8101522792665762
30,0.25,0.85,25,85,7.466666666666667,19.24125,1340,950,800,570,230,534,0.49250936329588013,23.383895131086142,1.2661934149799081,1.600374948977931,12487.0,-2429.5,0.45318352059925093,0.19662921348314608,0.34831460674157305,0.8440860215053764,208,0.47115384615384615,22.735576923076923,1.255842891149102,1.505337314475309,4729.0,-1640.0,0.47115384615384615,0.23076923076923078,0.28365384615384615,0.7966101694915254,1.4561988488736048,0.09964870714826837,0.7460923076923076,-0.09503763450262204,-0.010350523830806146,-0.6483182080092185,0.9406153948089995,0.991825479655515,0.9722750121664994,3,True,True,0.8085264100112955
16,0.3,0.95,30,95,8.6671875,28.985156249999992,1340,950,911,617,294,540,0.47962962962962963,21.024074074074075,1.2303423788993153,1.36976040959871,11353.0,-2298.5,0.4703703703703704,0.2074074074074074,0.32222222222222224,0.8448275862068966,238,0.46218487394957986,23.02310924369748,1.2568796587126716,1.4325304309479976,5479.5,-1149.5,0.47478991596638653,0.226890756302521,0.28991596638655465,0.782608695652174,1.337402761252414,0.10055652779918549,0.7681747899159663,0.06277002134928766,0.026537279813356296,1.9990351696234043,1.0458255479640246,1.0215690203543968,1.0950831490880506,3,True,True,0.8061958824712921
18,0.25,0.95,25,95,7.763888888888889,28.442361111111108,1340,950,967,666,301,590,0.4847457627118644,22.431355932203388,1.249415777769402,1.4765286653398255,13234.5,-2126.5,0.46271186440677964,0.2033898305084746,0.33220338983050846,0.8418367346938775,245,0.46530612244897956,22.448979591836736,1.2497445794074242,1.3986058647738373,5500.0,-1456.0,0.47346938775510206,0.22857142857142856,0.2897959183673469,0.7887323943661971,1.2820493998600855,0.09430886673527929,0.7240816326530612,-0.07792280056598822,0.00032880163802229134,0.017623659633347444,0.947225677093066,1.0002631643075688,1.0007856707230098,3,True,True,0.8007342739229744
10,0.2,0.95,20,95,6.525,28.804999999999996,1340,950,1032,713,319,633,0.49447077409162715,22.80489731437599,1.2575054852922813,1.5113600125556834,14435.5,-2033.5,0.45339652448657186,0.20063191153238547,0.344391785150079,0.8486238532110092,260,0.46923076923076923,22.06923076923077,1.251346970957992,1.3946884219615325,5738.0,-1288.5,0.4576923076923077,0.21923076923076923,0.31153846153846154,0.7654320987654321,1.2756574646880907,0.0957119624643278,0.6949169230769231,-0.11667159059415089,-0.006158514334289267,-0.735666545145218,0.9228035745124279,0.9951025944567885,0.967740852545674,3,True,True,0.7998453048905092
21,0.3,0.9,30,90,8.810714285714285,23.49404761904762,1340,950,826,570,256,513,0.48148148148148145,21.950292397660817,1.2419375631136798,1.4518764747879342,11260.5,-2111.0,0.4697855750487329,0.20857699805068225,0.31968810916179335,0.8475609756097561,222,0.46396396396396394,22.004504504504503,1.2497316088134554,1.4416856342145725,4885.0,-1348.0,0.46846846846846846,0.22522522522522523,0.2972972972972973,0.7727272727272727,1.3523409412259857,0.09429750934576078,0.6899459459459457,-0.010190840573361726,0.007794045699775598,0.054212106843685604,0.9929809176260327,1.0062757146021375,1.0024697669562463,3,True,True,0.7945600923672143
16,0.3,0.9,30,90,8.6671875,24.267187500000006,1340,950,826,570,256,510,0.48627450980392156,22.912745098039217,1.2564746938238005,1.5201140622840752,11685.5,-2298.5,0.4627450980392157,0.20784313725490197,0.32941176470588235,0.8452380952380952,220,0.4636363636363636,22.238636363636363,1.2521712238744427,1.4476625198586799,4892.5,-1684.0,0.4681818181818182,0.22727272727272727,0.29545454545454547,0.7692307692307693,1.362093187116484,0.09643369976150576,0.7079272727272726,-0.07245154242539531,-0.004303469949357819,-0.6741087344028536,0.95233808815864,0.9965749648834858,0.9705793115788408,3,True,True,0.7932520707571565
10,0.25,0.8,25,80,7.53125,18.805000000000003,1340,950,727,522,205,488,0.4918032786885246,23.484631147540984,1.2695985603218105,1.60903689233841,11460.5,-2170.5,0.45081967213114754,0.2028688524590164,0.3442622950819672,0.8333333333333334,183,0.46994535519125685,22.592896174863387,1.2625412750825502,1.5121024245237222,4134.5,-1424.0,0.44808743169398907,0.22404371584699453,0.31693989071038253,0.7413793103448276,1.4672372090827301,0.10551398638368235,0.7351344262295081,-0.09693446781468773,-0.0070572852392603025,-0.8917349726775967,0.9397562179734654,0.9944413254237848,0.9620289981530764,3,True,True,0.7915479091067793
10,0.3,0.9,30,90,8.3425,23.8575,1340,950,831,570,261,511,0.49510763209393344,27.674168297455967,1.3169496273883565,1.8312148117285523,14141.5,-2298.5,0.45401174168297453,0.2172211350293542,0.3287671232876712,0.8452380952380952,219,0.4657534246575342,22.908675799086758,1.2599010542129665,1.470130884475934,5017.0,-1337.0,0.4703196347031963,0.228310502283105,0.2922374429223744,0.78125,1.398753921410583,0.10320214030302569,0.759386301369863,-0.3610839272526183,-0.05704857317539003,-4.765492498369209,0.8028172746638186,0.9566812792312163,0.827799974071586,3,True,True,0.7822709772291883
30,0.25,0.9,25,90,7.466666666666667,21.694166666666668,1340,950,883,618,265,568,0.49119718309859156,23.705105633802816,1.2675296548709492,1.597456570047953,13464.5,-2126.5,0.45598591549295775,0.20246478873239437,0.3397887323943662,0.844559585492228,230,0.46956521739130436,21.96086956521739,1.2467453164309616,1.4271413788321126,5051.0,-1245.5,0.47391304347826085,0.22608695652173913,0.28695652173913044,0.803030303030303,1.3286096598815293,0.09168263404510024,0.6865947826086954,-0.1703151912158405,-0.020784338439987504,-1.7442360685854261,0.893383523277426,0.9836024834921092,0.9264193927025495,3,True,True,0.7796019695430388
12,0.25,0.85,25,85,7.4375,21.047916666666666,1340,950,811,571,240,525,0.5009523809523809,27.533333333333335,1.3203466081599184,1.8618031739071845,14455.0,-2186.0,0.4438095238095238,0.20952380952380953,0.34476190476190477,0.8397790055248618,210,0.4666666666666667,22.63095238095238,1.2609543158357128,1.4937545708055788,4752.5,-1446.0,0.45714285714285713,0.22380952380952382,0.3047619047619048,0.75,1.4372997480575824,0.10412440358126275,0.7380571428571426,-0.3680486031016057,-0.05939229232420562,-4.902380952380955,0.8023160513099685,0.9550176507008438,0.8219474230370113,3,True,True,0.7786783310782498
14,0.2,0.95,20,95,6.553571428571429,28.818749999999994,1340,950,1030,713,317,636,0.4937106918238994,23.142295597484278,1.2604260664932676,1.531550577101017,14718.5,-2083.5,0.45440251572327045,0.2028301886792453,0.3411949685534591,0.847926267281106,256,0.46484375,21.494140625,1.2435812306330234,1.354674847885371,5502.5,-1288.5,0.4609375,0.21875,0.30859375,0.759493670886076,1.2103689119895593,0.08891207820445257,0.6507499999999999,-0.17687572921564598,-0.01684483586024421,-1.648154972484278,0.8845119894437676,0.9866356017952647,0.9287816990522132,3,True,True,0.7686109001709505
30,0.2,0.85,20,85,6.615,19.24125,1340,950,852,617,235,581,0.4974182444061962,24.61617900172117,1.28518444666002,1.6961990123430983,14302.0,-2386.5,0.4440619621342513,0.1962134251290878,0.35800344234079173,0.8365384615384616,213,0.4694835680751174,21.86150234741784,1.2457580155693364,1.452165291878999,4656.5,-1405.0,0.4694835680751174,0.2300469483568075,0.2863849765258216,0.7868852459016393,1.3694401806087053,0.09081812772531754,0.67896338028169,-0.24403372046409944,-0.039426431090683556,-2.7546766543033314,0.8561290752510251,0.9693223558741734,0.8880948723150444,3,True,True,0.7662361681995677
12,0.3,0.85,30,85,8.466666666666665,21.047916666666666,1340,950,754,522,232,476,0.49369747899159666,27.975840336134453,1.3220513192580232,1.870035025743922,13316.5,-2401.0,0.45168067226890757,0.2184873949579832,0.32983193277310924,0.8343949044585988,203,0.4630541871921182,22.58128078817734,1.2558821066733652,1.476986341566648,4584.0,-1451.5,0.46798029556650245,0.22660098522167488,0.2955665024630542,0.7666666666666667,1.409939697284732,0.09968304528153339,0.7342423645320197,-0.393048684177274,-0.06616921258465802,-5.394559547957112,0.78981747466419,0.9499495884760402,0.8071707772442019,3,True,True,0.7645923118889439
14,0.25,0.85,25,85,7.553571428571429,21.029464285714283,1340,950,805,571,234,526,0.5019011406844106,27.750950570342205,1.3236298332742107,1.8815052776558443,14597.0,-1926.0,0.4448669201520912,0.20722433460076045,0.34600760456273766,0.8461538461538461,207,0.46859903381642515,22.38888888888889,1.2551405213465827,1.4739460335458625,4634.5,-1841.5,0.463768115942029,0.2318840579710145,0.2898550724637681,0.7666666666666667,1.4049789479635892,0.09903369387652579,0.7194666666666666,-0.4075592441099818,-0.06848931192762797,-5.362061681453316,0.7833866059532093,0.9482564458688509,0.8067791707580706,3,True,True,0.7629230584412543
60,0.25,0.85,25,85,6.339583333333334,15.973958333333332,1340,950,804,569,235,536,0.5055970149253731,26.669776119402986,1.3127769208047524,1.8385608952881511,14295.0,-2207.0,0.44029850746268656,0.20522388059701493,0.35074626865671643,0.851063829787234,209,0.4688995215311005,22.055023923444978,1.249182366137795,1.4573987367252557,4609.5,-1391.5,0.47368421052631576,0.22966507177033493,0.2822966507177033,0.7966101694915254,1.377979383804834,0.09381657817000844,0.6938258373205742,-0.3811621585628955,-0.0635945546669574,-4.614752195958008,0.7926845069207472,0.9515572267769813,0.826966969077755,3,True,True,0.7564369439910057
60,0.3,0.85,30,85,6.888333333333333,15.973958333333332,1340,950,756,522,234,489,0.5132924335378323,31.47239263803681,1.378406953442913,2.1666080982621305,15390.0,-2092.0,0.4335378323108384,0.21063394683026584,0.3537832310838446,0.8554913294797688,208,0.47115384615384615,22.485576923076923,1.2537572567956161,1.4824234484478636,4677.0,-1391.5,0.47596153846153844,0.23076923076923078,0.27884615384615385,0.8103448275862069,1.418811207699326,0.09782247144907498,0.7268923076923076,-0.684184649814267,-0.12464969664729697,-8.986815714959885,0.6842139331229021,0.9095697418415124,0.7144540035987405,3,True,True,0.7481106819121707
30,0.2,0.9,20,90,6.615,21.694166666666668,1340,950,935,665,270,615,0.4959349593495935,24.84471544715447,1.2852276015269883,1.6868605245839379,15279.5,-2083.5,0.44715447154471544,0.2016260162601626,0.34959349593495936,0.8372093023255814,235,0.46808510638297873,21.185106382978724,1.2378188592719976,1.381298007661144,4978.5,-1245.5,0.4723404255319149,0.225531914893617,0.28936170212765955,0.7941176470588235,1.2538088598111043,0.08386639592849353,0.6270161702127659,-0.3055625169227938,-0.0474087422549907,-3.659609064175747,0.8188572721516734,0.9631125707239215,0.8527007052280451,3,True,True,0.7429437515443478
12,0.15,0.8,15,80,5.382291666666666,18.941666666666666,1340,950,840,617,223,583,0.5008576329331046,22.504288164665525,1.2634485251300174,1.5681732969549609,13120.0,-2219.0,0.4339622641509434,0.19210977701543738,0.3704974271012007,0.8287037037037037,202,0.47029702970297027,20.99009900990099,1.2424658317607364,1.4112601728021272,4240.0,-1143.5,0.44554455445544555,0.22772277227722773,0.3118811881188119,0.7301587301587301,1.3026969294958013,0.0879354059339724,0.612039603960396,-0.15691312415283365,-0.020982693369280936,-1.5141891547645336,0.8999389133474447,0.9833925221709198,0.932715527650326,3,True,True,0.7421048802633665
60,0.2,0.95,20,95,5.595833333333333,22.082708333333333,1340,950,1032,712,320,638,0.48119122257053293,17.183385579937305,1.190298475077895,1.1532843428871087,10963.0,-2006.5,0.4608150470219436,0.19435736677115986,0.34169278996865204,0.8348623853211009,261,0.45977011494252873,20.99616858237548,1.2362272609707734,1.3210798511443131,5480.0,-1297.0,0.46360153256704983,0.21839080459770116,0.3065134099616858,0.75,1.1555532958948638,0.08247275104936444,0.6125057471264367,0.16779550825720446,0.0459287858928783,3.8127830024381737,1.1454936150760087,1.0385859402952462,1.2218877638926895,3,True,True,0.7366835523076266
14,0.25,0.9,25,90,7.553571428571429,24.305357142857144,1340,950,886,619,267,559,0.4919499105545617,22.83542039355993,1.2590431738623105,1.5360152849065976,12765.0,-2126.5,0.4543828264758497,0.20214669051878353,0.3416815742397138,0.8429319371727748,228,0.4649122807017544,20.717105263157894,1.2353454074387784,1.3512985591646143,4723.5,-1499.5,0.4649122807017544,0.2236842105263158,0.2982456140350877,0.7647058823529411,1.2048599563623763,0.0817005771546943,0.5910736842105262,-0.18471672574198328,-0.023697766423532052,-2.118315130402035,0.8797429117033717,0.981177955676583,0.9072355536314346,3,True,True,0.7332459750010085
14,0.2,0.8,20,80,6.553571428571429,19.13928571428572,1340,950,783,571,212,537,0.5139664804469274,28.747672253258845,1.339267073237734,1.9685714973639261,15437.5,-2308.0,0.43575418994413406,0.2048417132216015,0.3575418994413408,0.859375,193,0.46632124352331605,21.740932642487046,1.2511146353870553,1.4646216126752531,4196.0,-979.5,0.44559585492227977,0.22797927461139897,0.31088082901554404,0.7166666666666667,1.3897646623755204,0.09550852339403816,0.669703626943005,-0.503949884688673,-0.08815243785067883,-7.006739610771799,0.7440022445903022,0.9341785969264766,0.7562675840657842,3,True,True,0.7319775622402946
18,0.2,0.8,20,80,6.608333333333333,19.21388888888889,1340,950,771,570,201,538,0.5074349442379182,29.065985130111525,1.3451681970686915,1.9949586833166255,15637.5,-2120.5,0.43308550185873607,0.20817843866171004,0.35687732342007433,0.8333333333333334,182,0.46703296703296704,22.016483516483518,1.2520759939607449,1.472852543025485,4007.0,-1533.5,0.45604395604395603,0.23076923076923078,0.2967032967032967,0.7407407407407407,1.4031947431002816,0.0963503139715971,0.6908659340659341,-0.5221061402911404,-0.09309220310794664,-7.049501613628006,0.7382872414063547,0.9307951204088771,0.7574655879691852,3,True,True,0.730176566412856
16,0.2,0.8,20,80,6.559375,19.512500000000003,1340,950,785,570,215,536,0.5093283582089553,28.0,1.3308459630752274,1.922415942769922,15008.0,-2374.0,0.43656716417910446,0.20335820895522388,0.3582089552238806,0.8489583333333334,194,0.4690721649484536,21.63144329896907,1.2484312100402557,1.4437059302068123,4196.5,-1000.5,0.4484536082474227,0.2268041237113402,0.30927835051546393,0.7333333333333333,1.3556373776079222,0.09315884634913567,0.6612948453608246,-0.47871001256310963,-0.0824147530349717,-6.368556701030929,0.7509852046517269,0.938073409454139,0.7725515463917525,3,True,True,0.7267064316386356
14,0.3,0.85,30,85,8.607142857142858,21.029464285714283,1340,950,749,524,225,479,0.49269311064718163,25.700417536534445,1.2940277296774425,1.7293950354749859,12310.5,-2098.0,0.4551148225469729,0.21294363256784968,0.33194154488517746,0.8427672955974843,199,0.4623115577889447,21.268844221105528,1.2385246132604468,1.3930855421403348,4232.5,-1679.0,0.4723618090452261,0.23115577889447236,0.2864321608040201,0.7719298245614035,1.27304210962192,0.0844843724814784,0.6334472361809045,-0.3363094933346511,-0.05550311641699568,-4.431573315428917,0.8055334458374444,0.9571082480351246,0.8275680420705535,3,True,True,0.7190571041251601
60,0.25,0.9,25,90,6.339583333333334,18.32125,1340,950,895,617,278,566,0.49646643109540634,22.446996466431095,1.257603406326034,1.5326701949704773,12705.0,-2056.5,0.44876325088339225,0.1978798586572438,0.3498233215547703,0.8484848484848485,236,0.461864406779661,20.218220338983052,1.2288708749040675,1.3117657726372056,4771.5,-1469.0,0.4703389830508475,0.22033898305084745,0.2966101694915254,0.7714285714285715,1.1403558855287692,0.07603130802767026,0.5527593220338983,-0.22090442233327168,-0.028732531421966412,-2.228776127448043,0.8558695647255495,0.977152947203041,0.9007093830668562,3,True,True,0.716043407996738
10,0.25,0.85,25,85,7.53125,20.956249999999997,1340,950,810,569,241,522,0.49616858237547895,27.32758620689655,1.3153426989267516,1.8362740553365409,14265.0,-1972.5,0.446360153256705,0.21264367816091953,0.3390804597701149,0.8305084745762712,212,0.46226415094339623,21.077830188679247,1.2397135346816157,1.3918440755303987,4468.5,-1395.5,0.46226415094339623,0.22641509433962265,0.3018867924528302,0.75,1.271016458075972,0.08552542300850172,0.6187773584905661,-0.4444299798061422,-0.07562916424513588,-6.249756018217305,0.7579718678077767,0.9425023119017993,0.7713023034343195,3,True,True,0.7153454564063042
18,0.2,0.9,20,90,6.608333333333333,24.058333333333334,1340,950,935,665,270,605,0.4991735537190083,24.820661157024794,1.2867823994499827,1.675356805989812,15016.5,-2083.5,0.4446280991735537,0.2,0.3537190082644628,0.8411214953271028,235,0.46382978723404256,20.2468085106383,1.2317696916557066,1.34256367259142,4758.0,-1609.5,0.46382978723404256,0.22127659574468084,0.3021276595744681,0.7605633802816901,1.1906075903711704,0.07856958739021289,0.5549548936170213,-0.332793133398392,-0.05501270779427614,-4.573852646386495,0.8013598463273168,0.9572478549459562,0.8157239802175055,3,True,True,0.7121462976547168
60,0.3,0.9,30,90,6.888333333333333,18.32125,1340,950,847,570,277,519,0.5028901734104047,26.589595375722542,1.311603856662226,1.8109620928673942,13800.0,-1941.5,0.44315992292870904,0.2023121387283237,0.35260115606936415,0.8524590163934426,235,0.46382978723404256,20.591489361702127,1.2328625393999182,1.3331216643399653,4839.0,-1469.0,0.4723404255319149,0.22127659574468084,0.2936170212765957,0.782608695652174,1.1752014421442782,0.07952651330626642,0.5814263829787233,-0.4778404285274289,-0.07874131726230771,-5.998106014020415,0.7361400161773467,0.9399656253964601,0.7744190564292323,3,True,True,0.7040331313233967
14,0.3,0.9,30,90,8.607142857142858,24.305357142857144,1340,950,830,572,258,512,0.482421875,20.4658203125,1.2275856826375917,1.36638750368166,10478.5,-2298.5,0.46484375,0.20703125,0.328125,0.8392857142857143,220,0.4590909090909091,19.64318181818182,1.2199180682425383,1.2748980655890652,4321.5,-1337.0,0.4727272727272727,0.22272727272727272,0.29545454545454547,0.7692307692307693,1.0802003185727909,0.06819199760111617,0.5085963636363636,-0.0914894380925948,-0.007667614395053368,-0.8226384943181806,0.9330428316666529,0.99375390695452,0.9598042745535231,3,True,True,0.6971091201742188
21,0.15,0.85,15,85,5.648214285714285,20.761309523809523,1340,950,903,664,239,623,0.49919743178170145,22.58908507223114,1.260396525085809,1.5550663839712047,14073.0,-2309.5,0.44141252006420545,0.19743178170144463,0.3579454253611557,0.8385650224215246,217,0.45622119815668205,19.661290322580644,1.2198207017363079,1.3083222729347264,4266.5,-1571.5,0.46543778801843316,0.22580645161290322,0.29493087557603687,0.734375,1.134737264423722,0.0681067409552009,0.5099870967741934,-0.2467441110364783,-0.04057582334950105,-2.927794749650495,0.8413288888630189,0.9678070967811192,0.8703889626211712,3,True,True,0.6880072255279582
10,0.25,0.9,25,90,7.53125,23.8575,1340,950,887,617,270,558,0.4910394265232975,24.3673835125448,1.2759355467164541,1.6259617200761023,13597.0,-2092.5,0.4551971326164875,0.2078853046594982,0.33512544802867383,0.839572192513369,227,0.4581497797356828,19.94713656387665,1.2248708780294,1.287528098552959,4528.0,-1074.0,0.4669603524229075,0.22466960352422907,0.29955947136563876,0.75,1.1008082395542518,0.07252880670140915,0.5319400881057267,-0.3384336215231434,-0.05106466868705417,-4.420246948668151,0.7918563411767756,0.9599786456153948,0.8185998531031236,3,True,True,0.6844759335130844
60,0.15,0.95,15,95,4.8029166666666665,22.082708333333333,1340,950,1083,759,324,685,0.4832116788321168,18.913138686131386,1.2123904686180809,1.276287468667509,12955.5,-2006.5,0.44963503649635034,0.1927007299270073,0.35474452554744523,0.8148148148148148,265,0.4528301886792453,18.616981132075473,1.2077744319737203,1.176739480903903,4933.5,-1297.0,0.4679245283018868,0.21509433962264152,0.30566037735849055,0.7407407407407407,0.9200388714390679,0.05755871375868751,0.4297841509433963,-0.09954798776360607,-0.0046160366443606105,-0.29615755405591315,0.9220019077147739,0.9961926155278817,0.9843411736692292,3,True,True,0.683925737479646
18,0.15,0.85,15,85,5.532638888888889,21.129166666666666,1340,950,908,664,244,620,0.5048387096774194,25.24516129032258,1.2951063849844924,1.7317770531092658,15652.0,-1883.0,0.43709677419354837,0.20161290322580644,0.3580645161290323,0.8423423423423423,221,0.46153846153846156,19.751131221719458,1.2234050720372598,1.323047435787166,4365.0,-1583.0,0.46153846153846156,0.22624434389140272,0.2986425339366516,0.7424242424242424,1.158763725270635,0.07124530884069166,0.5168868778280543,-0.4087296173220998,-0.07170131294723259,-5.494030068603124,0.7639825423323061,0.944636738897638,0.7823729464264032,3,True,True,0.6813191583824711
12,0.2,0.9,20,90,6.612500000000001,23.78125,1340,950,941,665,276,604,0.5033112582781457,27.031456953642383,1.313495454152706,1.810476313602636,16327.0,-2033.5,0.4420529801324503,0.20695364238410596,0.34933774834437087,0.8436018957345972,237,0.4641350210970464,19.839662447257385,1.225640041269765,1.301490713600316,4702.0,-1462.5,0.459915611814346,0.22362869198312235,0.3037974683544304,0.75,1.123590481565264,0.07320230604500894,0.5236860759493671,-0.5089856000023201,-0.08785541288294096,-7.191794506384998,0.7188664683552262,0.9331132722194203,0.7339472112539634,3,True,True,0.6788317043049849
18,0.2,0.95,20,95,6.608333333333333,28.442361111111108,1340,950,1021,712,309,636,0.49056603773584906,22.08176100628931,1.2489872261964914,1.4687619761179342,14044.0,-2083.5,0.4528301886792453,0.19968553459119498,0.34591194968553457,0.8363636363636363,253,0.45849802371541504,19.270750988142293,1.2139409364166922,1.2161083782090873,4875.5,-1456.0,0.4743083003952569,0.22134387351778656,0.2924901185770751,0.7702702702702703,0.9842755307662312,0.0629582654750121,0.479993675889328,-0.2526535979088469,-0.03504628977979918,-2.811010018147016,0.8279819317105197,0.9719402336191021,0.8726999165806393,3,True,True,0.6784046544942376
21,0.15,0.95,15,95,5.648214285714285,27.99047619047619,1340,950,1074,759,315,680,0.49264705882352944,21.395588235294117,1.2414030546637131,1.42824655988598,14549.0,-2006.5,0.45,0.2,0.34705882352941175,0.8389830508474576,258,0.4573643410852713,18.91860465116279,1.2113307211049293,1.2009353540289853,4881.0,-1421.5,0.4689922480620155,0.21705426356589147,0.3023255813953488,0.7564102564102564,0.9595183124559364,0.060672693041399564,0.4529488372093023,-0.2273112058569946,-0.030072333558783804,-2.4769835841313252,0.8408459629861518,0.9757755279835926,0.8842292365654477,3,True,True,0.674313198457483
21,0.3,0.8,30,80,8.810714285714285,18.89761904761905,1340,950,658,475,183,443,0.4966139954853273,28.501128668171557,1.3271323453207586,1.9191904615254496,12626.0,-1989.5,0.45146726862302483,0.21670428893905191,0.3295711060948081,0.8424657534246576,166,0.46987951807228917,20.78614457831325,1.23471990748614,1.3989042227334565,3450.5,-1470.5,0.463855421686747,0.2289156626506024,0.29518072289156627,0.7755102040816326,1.2825362186414457,0.08115287312333185,0.5963759036144577,-0.5202862387919931,-0.09241243783461872,-7.714984089858305,0.7289032801994813,0.9303668257650044,0.7293095238549636,3,True,True,0.6736713294155917
21,0.25,0.9,25,90,7.773809523809524,23.49404761904762,1340,950,880,618,262,561,0.48841354723707664,22.20409982174688,1.2492047614284285,1.4897089837056348,12456.5,-2126.5,0.46167557932263814,0.2014260249554367,0.33511586452762926,0.851063829787234,227,0.46255506607929514,19.145374449339208,1.216025449845909,1.2608435332410899,4346.0,-1510.5,0.4713656387665198,0.22026431718061673,0.29955947136563876,0.7794117647058824,1.0572680987688954,0.06478351966375394,0.4703647577092511,-0.22886545046454487,-0.03317931158251941,-3.0587253724076717,0.8463690204141452,0.9734396532842383,0.8622450179488055,3,True,True,0.673086365485503
16,0.2,0.85,20,85,6.559375,21.311718749999997,1340,950,855,617,238,573,0.5095986038394416,29.11343804537522,1.3431168884592444,1.9782855253774954,16682.0,-1871.5,0.43804537521815007,0.2094240837696335,0.3507853403141361,0.8507462686567164,213,0.4647887323943662,20.11737089201878,1.2289484932677923,1.3431881121802536,4285.0,-1159.5,0.460093896713615,0.2300469483568075,0.29577464788732394,0.746031746031746,1.1916264635396858,0.07609927268624536,0.5450140845070423,-0.6350974131972418,-0.11416839519145205,-8.996067153356439,0.6789657483461328,0.9149974241464417,0.6909994917352092,3,True,True,0.6706658558200271
16,0.2,0.95,20,95,6.559375,28.985156249999992,1340,950,1023,712,311,635,0.49291338582677163,22.588976377952754,1.2544187160226679,1.498583486014998,14344.0,-2083.5,0.45354330708661417,0.2015748031496063,0.34330708661417325,0.8440366972477065,254,0.4566929133858268,18.974409448818896,1.2109652002626394,1.1985006466437202,4819.5,-1227.5,0.47244094488188976,0.2204724409448819,0.2952755905511811,0.76,0.9555456975346645,0.060352633482602315,0.4572346456692912,-0.3000828393712778,-0.04345351576002843,-3.614566929133858,0.7997556744941506,0.9653596401225544,0.8399853597322923,3,True,True,0.6635549908105076
30,0.15,0.95,15,95,5.425416666666667,25.707083333333323,1340,950,1074,759,315,682,0.49266862170087977,22.461876832844574,1.2544198367421506,1.4992234392787607,15319.0,-2006.5,0.4472140762463343,0.20087976539589442,0.3489736070381232,0.8319327731092437,257,0.45525291828793774,18.883268482490273,1.2109403864125357,1.1951810823629916,4853.0,-1297.0,0.4669260700389105,0.2178988326848249,0.3035019455252918,0.7435897435897436,0.9501292969135654,0.06033090582990125,0.4502350194552529,-0.3040423569157691,-0.04347945032961498,-3.578608350354301,0.797200104434042,0.9653389965176769,0.8406807954212655,3,True,True,0.6632013376564029
10,0.2,0.8,20,80,6.525,18.805000000000003,1340,950,787,571,216,537,0.5065176908752328,26.120111731843576,1.3070969578211036,1.8007713997953492,14026.5,-2111.5,0.4376163873370577,0.2011173184357542,0.35940409683426444,0.844559585492228,194,0.4742268041237113,19.59278350515464,1.2287003610108302,1.3323085387670601,3801.0,-1664.0,0.44329896907216493,0.21649484536082475,0.3247422680412371,0.746031746031746,1.173874697582143,0.07588200162670983,0.5047257731958762,-0.46846286102828905,-0.07839659681027333,-6.527328226688937,0.7398543418217726,0.9400223553875006,0.7501033573783938,3,True,True,0.6588756800453948
