entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,34,-0.7322916666598758,-0.0215379901958787,0.5
11.0,88,-452.0203124999898,-5.136594460227157,0.38636363636363635
12.0,125,22.589062500017462,0.1807125000001397,0.392
13.0,94,-622.4593749999694,-6.621908244680526,0.40425531914893614
14.0,62,-759.6255208333605,-12.252024529570331,0.3709677419354839
15.0,37,32.27500000000873,0.8722972972975332,0.24324324324324326
