trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2019-05-06,long,1,2019-05-06 14:10:00-04:00,2923.0,2921.2598958333333,2927.350260416667,2019-05-06 14:35:00-04:00,2927.100260416667,target,50000.0,,,12.450520833333485,12.450520833333485,12.450520833333485,14615.0,0.2923,4.10026041666697,16.40104166666788,20.50130208333485,2.5,18.00130208333485,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-06 14:05:00-04:00,5,25.0,20.50130208333485,14.0,2.4010416666666665,1.0,1.3692241926119095,5.0,-0.25,25.0,-1.25,2.0079481280066687,-0.10039740640033344
2,2019-05-08,long,1,2019-05-08 10:20:00-04:00,2886.75,2880.471875,2902.4453124999995,2019-05-08 10:35:00-04:00,2880.221875,stop,50000.0,,,35.14062499999909,35.14062499999909,35.14062499999909,14433.75,0.288675,-6.528124999999818,-26.112499999999272,-32.64062499999909,2.5,-35.14062499999909,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-08 10:15:00-04:00,3,15.0,-32.64062499999909,10.0,5.28125,6.0,3.5701471587904052,1.75,-9.75,8.75,-48.75,0.2489995553579433,-1.3872832369942556
3,2019-05-10,long,1,2019-05-10 12:55:00-04:00,2858.5,2851.4203125,2876.19921875,2019-05-10 13:55:00-04:00,2869.75,time_stop,50000.0,,,39.148437500000455,39.148437500000455,39.148437500000455,14292.5,0.28585,11.25,45.0,56.25,2.5,53.75,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-10 12:50:00-04:00,12,60.0,56.25,12.0,5.796875,5.5,5.614024116111068,13.75,-3.25,68.75,-16.25,1.7561364997006381,-0.4150868090201508
4,2019-05-13,short,1,2019-05-13 12:30:00-04:00,2809.5,2815.663020833333,2794.092447916667,2019-05-13 13:30:00-04:00,2803.25,time_stop,50000.0,,,34.565104166665606,34.565104166665606,34.565104166665606,14047.5,0.28095,6.25,25.0,31.25,2.5,28.75,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-13 12:25:00-04:00,12,60.0,31.25,12.0,6.630208333333333,5.75,-4.395151122416792,7.75,-4.75,38.75,-23.75,1.1210728546674043,-0.6871091689896994
5,2019-05-15,long,1,2019-05-15 12:50:00-04:00,2855.0,2850.0447916666667,2867.388020833333,2019-05-15 13:00:00-04:00,2849.7947916666667,stop,50000.0,,,28.526041666666515,28.526041666666515,28.526041666666515,14275.0,0.2855,-5.205208333333303,-20.820833333333212,-26.026041666666515,2.5,-28.526041666666515,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-15 12:45:00-04:00,2,10.0,-26.026041666666515,12.0,4.552083333333333,3.0,2.4914203495686706,0.0,-5.75,0.0,-28.75,0.0,-1.00785101332847
6,2019-05-15,long,1,2019-05-15 14:50:00-04:00,2859.75,2856.2322916666667,2868.544270833333,2019-05-15 14:55:00-04:00,2855.9822916666667,stop,50000.0,,,21.338541666666515,21.338541666666515,21.338541666666515,14298.75,0.285975,-3.767708333333303,-15.070833333333212,-18.838541666666515,2.5,-21.338541666666515,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-15 14:45:00-04:00,1,5.0,-18.838541666666515,14.0,2.6770833333333335,2.25,1.9655081637006333,0.25,-4.5,1.25,-22.5,0.058579448376861534,-1.0544300707835077
7,2019-05-16,long,1,2019-05-16 12:15:00-04:00,2891.5,2888.2130208333333,2899.717447916667,2019-05-16 12:45:00-04:00,2887.9630208333333,stop,50000.0,,,20.184895833333485,20.184895833333485,20.184895833333485,14457.5,0.28915,-3.536979166666697,-14.147916666666788,-17.684895833333485,2.5,-20.184895833333485,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-16 12:10:00-04:00,6,30.0,-17.684895833333485,12.0,2.8697916666666665,2.25,3.3635897283911618,2.75,-4.25,13.75,-21.25,0.6812024254934796,-1.0527673848535595
8,2019-05-20,short,1,2019-05-20 15:10:00-04:00,2835.5,2839.3020833333335,2825.994791666666,2019-05-20 15:30:00-04:00,2839.5520833333335,stop,50000.0,,,22.760416666667425,22.760416666667425,22.760416666667425,14177.5,0.28355,-4.052083333333485,-16.20833333333394,-20.260416666667425,2.5,-22.760416666667425,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-20 15:05:00-04:00,4,20.0,-20.260416666667425,15.0,3.0208333333333335,3.0,-3.0701813194295937,3.25,-4.25,16.25,-21.25,0.7139588100686262,-0.9336384439358957
9,2019-05-21,long,1,2019-05-21 13:25:00-04:00,2867.5,2865.204166666667,2873.239583333333,2019-05-21 14:25:00-04:00,2867.75,time_stop,50000.0,,,15.229166666665606,15.229166666665606,15.229166666665606,14337.5,0.28675,0.25,1.0,1.25,2.5,-1.25,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-21 13:20:00-04:00,12,60.0,1.25,13.0,2.9583333333333335,1.5,1.0840898027545336,1.0,-2.0,5.0,-10.0,0.3283173734610352,-0.6566347469220704
10,2019-05-22,short,1,2019-05-22 13:05:00-04:00,2854.25,2856.8098958333335,2847.850260416666,2019-05-22 13:45:00-04:00,2857.0598958333335,stop,50000.0,,,16.549479166667425,16.549479166667425,16.549479166667425,14271.25,0.285425,-2.809895833333485,-11.23958333333394,-14.049479166667425,2.5,-16.549479166667425,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2019-05-22 13:00:00-04:00,8,40.0,-14.049479166667425,13.0,3.0989583333333335,2.5,-1.3327675002037722,2.25,-4.5,11.25,-22.5,0.6797797010227855,-1.359559402045571
