entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
9.0,2,-34.944791666664514,-17.472395833332257,0.5
10.0,26,-36.51562499996999,-1.404447115383461,0.46153846153846156
11.0,85,-771.9578124999214,-9.081856617646134,0.3058823529411765
12.0,120,-700.5078124999034,-5.837565104165861,0.375
13.0,107,-232.65364583323276,-2.1743331386283433,0.3364485981308411
14.0,63,-426.08489583328037,-6.7632523148139745,0.23809523809523808
15.0,34,1.7104166666877063,0.05030637254963842,0.38235294117647056
