trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2010-10-08,long,1,2010-10-08 10:55:00-04:00,1346.5,1342.4895833333335,1356.5260416666663,2010-10-08 12:10:00-04:00,1346.3000000000002,session_close,50000.0,,,43.60416666666424,43.60416666666424,43.60416666666424,13465.0,0.2693,-0.1999999999998181,-1.999999999998181,-1.999999999998181,2.5,-4.499999999998181,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-10-08 10:40:00-04:00,5,75.0,-1.999999999998181,10.0,2.1041666666666714,2.0,2.29881734444848,2.900000000000091,-0.09999999999990905,29.00000000000091,-0.9999999999990905,0.6650740563784621,-0.022933588150959874
2,2010-10-20,long,1,2010-10-20 11:45:00-04:00,1343.5,1343.445,1343.6375000000003,2010-10-20 11:50:00-04:00,1343.345,stop,50000.0,,,4.049999999999727,4.049999999999727,4.049999999999727,13435.0,0.2687,-0.15499999999997272,-1.5499999999997272,-1.5499999999997272,2.5,-4.049999999999727,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-10-20 11:25:00-04:00,1,5.0,-1.5499999999997272,11.0,1.5500000000000114,0.900000000000091,2.2350687208497675,0.0,-0.09999999999990905,0.0,-0.9999999999990905,0.0,-0.24691358024670565
3,2010-10-21,short,1,2010-10-21 13:50:00-04:00,1319.8000000000002,1325.37375,1305.8656250000008,2010-10-21 15:25:00-04:00,1325.4737499999999,stop,50000.0,,,59.237499999997,59.237499999997,59.237499999997,13198.000000000002,0.26396000000000003,-5.6737499999997,-56.737499999997,-56.737499999997,2.5,-59.237499999997,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-10-21 13:45:00-04:00,12,95.0,-56.737499999997,13.0,1.7374999999999925,1.7000000000000455,-4.948118613359384,1.0000000000002274,-6.099999999999909,10.000000000002274,-60.99999999999909,0.16881198565102815,-1.0297531124710222
4,2010-10-22,long,1,2010-10-22 15:20:00-04:00,1327.0,1324.4052083333333,1333.4869791666665,2010-10-22 15:40:00-04:00,1327.7,session_close,50000.0,,,29.447916666665606,29.447916666665606,29.447916666665606,13270.0,0.2654,0.7000000000000455,7.000000000000455,7.000000000000455,2.5,4.500000000000455,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-10-22 14:10:00-04:00,2,20.0,7.000000000000455,15.0,0.9479166666666524,1.0,0.6234927257719391,0.7999999999999545,-0.09999999999990905,7.999999999999545,-0.9999999999990905,0.2716660771135423,-0.03395825963916383
5,2010-10-27,short,1,2010-10-27 13:10:00-04:00,1320.4,1324.2052083333333,1310.886979166667,2010-10-27 14:40:00-04:00,1324.3052083333332,stop,50000.0,,,41.55208333333121,41.55208333333121,41.55208333333121,13204.0,0.26408,-3.905208333333121,-39.05208333333121,-39.05208333333121,2.5,-41.55208333333121,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-10-27 13:05:00-04:00,5,90.0,-39.05208333333121,13.0,2.0520833333333286,0.7000000000000455,-3.474617615659554,0.0,-4.5,0.0,-45.0,0.0,-1.0829781900226174
6,2010-11-08,long,1,2010-11-08 12:00:00-05:00,1400.1,1395.6445833333332,1411.2385416666666,2010-11-08 15:05:00-05:00,1409.9,time_stop,50000.0,,,48.05416666666588,48.05416666666588,48.05416666666588,14001.0,0.28002,9.800000000000182,98.00000000000182,98.00000000000182,2.5,95.50000000000182,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-11-08 11:55:00-05:00,12,185.0,98.00000000000182,12.0,1.55416666666666,1.0,1.5774444339954243,9.900000000000091,-0.09999999999990905,99.00000000000091,-0.9999999999990905,2.0601751495708496,-0.02080984999564603
7,2010-11-12,short,1,2010-11-12 13:15:00-05:00,1364.4,1365.0297916666666,1362.825520833334,2010-11-12 13:40:00-05:00,1365.1297916666665,stop,50000.0,,,9.79791666666415,9.79791666666415,9.79791666666415,13644.0,0.27288,-0.729791666666415,-7.29791666666415,-7.29791666666415,2.5,-9.79791666666415,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2010-11-12 13:05:00-05:00,2,25.0,-7.29791666666415,13.0,2.297916666666661,0.7999999999999545,-6.25172520593128,0.0,-2.5,0.0,-25.0,0.0,-2.551562832235399
8,2011-01-06,short,1,2011-01-06 10:55:00-05:00,1367.8000000000002,1369.219375,1364.251562500001,2011-01-06 11:30:00-05:00,1369.3193749999998,stop,50000.0,,,17.69374999999627,17.69374999999627,17.69374999999627,13678.000000000002,0.27356,-1.519374999999627,-15.193749999996271,-15.193749999996271,2.5,-17.69374999999627,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2011-01-06 10:50:00-05:00,7,35.0,-15.193749999996271,10.0,1.19374999999998,1.3999999999998636,-1.757798039984209,2.6000000000001364,-5.699999999999818,26.000000000001364,-56.99999999999818,1.4694454256450353,-3.2214765100676903
9,2011-01-10,long,1,2011-01-10 15:10:00-05:00,1374.1,1373.1004166666667,1376.598958333333,2011-01-10 15:55:00-05:00,1373.4,session_close,50000.0,,,13.495833333331575,13.495833333331575,13.495833333331575,13741.0,0.27482,-0.6999999999998181,-6.999999999998181,-6.999999999998181,2.5,-9.499999999998181,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2011-01-10 14:50:00-05:00,4,45.0,-6.999999999998181,15.0,0.9958333333333277,0.599999999999909,0.9106823691404315,0.10000000000013642,-0.599999999999909,1.0000000000013642,-5.9999999999990905,0.07409694350119132,-0.444581661006474
10,2011-01-12,short,1,2011-01-12 10:20:00-05:00,1377.6000000000001,1379.2041666666667,1373.5895833333338,2011-01-12 10:50:00-05:00,1379.3041666666666,stop,50000.0,,,19.54166666666424,19.54166666666424,19.54166666666424,13776.000000000002,0.27552000000000004,-1.7041666666664241,-17.04166666666424,-17.04166666666424,2.5,-19.54166666666424,impc_ef8_es21_sl3_pb3_pm0p3_tr2p5,2011-01-12 10:15:00-05:00,4,30.0,-17.04166666666424,10.0,1.0416666666666619,0.5,-1.0272449357275946,0.40000000000009095,-2.3999999999998636,4.0000000000009095,-23.999999999998636,0.20469083155657514,-1.2281449893391019
